,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,-10.670790157999999,1.278251568289719,2.0,70.0,-11.57465051,71.0,-9.766929806,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,-5.3541748375000005,1.4414854978333105,2.0,72.0,-4.334890667,73.0,-6.373459008,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,-4.302560164,1.7355491372048344,2.0,74.0,-5.529778728,75.0,-3.0753416,,
38,ICA-Set002__USA300 LAC CA-MHB Control,1.5744649415,2.5002485770725267,2.0,76.0,-0.19347778200000001,77.0,3.342407665,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,-20.54580495,2.624992998773567,2.0,78.0,-18.6896546,79.0,-22.4019553,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,-3.958466376,0.4714938703324977,2.0,80.0,-3.6250698630000002,81.0,-4.291862889,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,-2.206422141,1.9767053635867347,2.0,82.0,-3.6041639080000003,83.0,-0.808680374,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,-7.4553195135,0.7997399170052805,2.0,84.0,-6.889817995,85.0,-8.020821032,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,-14.12086432,1.1517429781021222,2.0,86.0,-14.93526959,87.0,-13.30645905,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,-11.706835815000002,0.5842569976584743,2.0,88.0,-12.1199679,89.0,-11.29370373,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,2.487330210648899,2.0,90.0,-1.7588080590000001,91.0,1.7588080590000001,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,-6.940647242,2.19738948535141,2.0,92.0,-8.494436248,93.0,-5.386858236,,
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,-2.2271476505,0.121081844748159,2.0,94.0,-2.141529857,96.0,-2.312765444,,
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,-17.574111495,0.690964855661739,2.0,95.0,-18.06269743,97.0,-17.08552556,,
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,4.607518459,0.4452922095749669,2.0,98.0,4.292649318,99.0,4.9223876,,
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,4.355402596,0.2029493123502382,2.0,100.0,4.498909431,101.0,4.211895761,,
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,-1.2705576155,1.0492675324863867,2.0,102.0,-0.528613428,103.0,-2.012501803,,
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,3.2808394035,0.23631823643325442,2.0,104.0,3.447941631,105.0,3.113737176,,
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,5.993724481499999,0.3197149857913156,2.0,106.0,6.219797116,107.0,5.767651847,,
