,A,FruR,LldR
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.2584027116,0.317838186,0.20297035300000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,-0.25943141340000003,0.466271763,0.030085476000000003
Catabolise_Nucleic_Acids:L_asp:1,0.4246147635,-0.181342309,-0.30523471700000004
Catabolise_Nucleic_Acids:L_asp:2,1.6044536248,-0.60355316,-0.942310135
Catabolise_Nucleic_Acids:DNA_1:1,0.1629600643,0.09901966400000001,-0.003631341
Catabolise_Nucleic_Acids:DNA_1:2,0.3692707765,0.120074286,0.024324214
Catabolise_Nucleic_Acids:DNA_1:3,-0.5322308407,-0.21909395,-0.020692873
Catabolite_repression:del_hfq_crc_wt:1,-0.3300345611,-0.098381283,-0.025590015
Catabolite_repression:del_hfq_crc_wt:2,0.3300345611,0.098381283,0.025590015
Catabolite_repression:delHfq:1,6.7192014487,0.241266998,-0.503127128
Catabolite_repression:delHfq:2,6.6160592292,0.421888551,-0.36861147400000005
Catabolite_repression:deldcrc:1,8.1873283524,0.6777826640000001,0.166699875
Catabolite_repression:deldcrc:2,8.0582478962,0.6995575460000001,-0.08967428300000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.0762347931,0.015763207,0.031931483000000004
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.0186775622,0.076394631,0.11578732900000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.0949123553,-0.092157838,-0.147718812
Diallyl_disulphide_treatment:PAO1_DDS:1,7.7959998944,0.654896443,0.603154438
Diallyl_disulphide_treatment:PAO1_DDS:2,6.9906537548,0.8376346530000001,0.396167881
Diallyl_disulphide_treatment:PAO1_DDS:3,8.1445505124,0.964560065,0.327320165
Dispersed_cells:PAO1_dispersed_wt:1,-0.669866963,-0.045992915,-0.03689379
Dispersed_cells:PAO1_dispersed_wt:2,0.669866963,0.045992915,0.03689379
Dispersed_cells:PyhjH_dispersed:1,3.4647843872,0.427792869,0.17187327
Dispersed_cells:PyhjH_dispersed:2,4.1577205919,0.686175669,0.380385578
Dispersed_cells:PA01_Planktonic:1,1.7102231333,0.07814301800000001,1.523757372
Dispersed_cells:PA01_Planktonic:2,1.757396328,-0.25979567800000003,1.5168602789999999
Dispersed_cells:PAO1_Biofilm:1,-1.7703692210000002,0.16195039,1.185107992
Dispersed_cells:PAO1_Biofilm:2,-1.1007071689,0.120481927,1.032046615
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-2.6841175799,0.24774127,-0.6407831700000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-2.5197789102,-0.009997866000000001,-0.49970994700000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-2.5070802838,-0.053301103,-0.70339955
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.5508007805,-0.231227113,-0.139580842
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.1932455961,-0.10399438700000001,-0.024851137000000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.3575551844,0.33522149900000003,0.164431979
Farnesol_treatment:RNA of 0-1F_L:1,0.024655915400000002,0.036550807000000005,-0.09984145100000001
Farnesol_treatment:RNA of 0-1F_L:2,0.2944105529,-0.013539155,-0.017905355
Farnesol_treatment:RNA of 0-1F_L:3,-0.3190664683,-0.023011652,0.11774680700000001
Farnesol_treatment:RNA of 6-F_L1:1,-1.158819537,0.136569258,-0.180842573
Farnesol_treatment:RNA of 6-F_L1:2,-0.2186924412,-0.033214596,-0.020704462
Farnesol_treatment:RNA of 6-F_L1:3,-0.39020829960000003,0.048512332000000005,-0.07982225400000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.1691938817,0.043997544,0.02847184
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.1691938817,-0.043997544,-0.02847184
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.2413401808,-0.015151466,-0.134588765
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.5664135571000001,-0.044400807,-0.208309355
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-5.0705274124,-0.410835744,0.017884474
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,4.4546341092,0.294236012,0.415006755
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,4.052673979,0.490698634,-0.071088939
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-4.1443917517,-0.29056454,-0.182159349
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,4.760285055,0.40716427200000005,-0.25073188
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,2.7994685449,0.34325371800000004,0.002640864
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.7586736443000001,0.030294203000000002,0.096298598
HapZ_SagS_mutant:delHapZp:1,0.18331149430000002,0.24949937200000002,0.310243602
HapZ_SagS_mutant:delHapZp:2,1.2131190881,0.044178184,0.361067623
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-1.2914848654,-0.086399057,-0.106697782
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.5328112212,0.056104854,0.010399184
HapZ_SagS_mutants:delHApZ:1,0.5947249307,-0.303440783,0.47048657600000005
HapZ_SagS_mutants:delHApZ:2,0.9783655584000001,-0.340902649,0.540313005
HapZ_SagS_mutants:delHApZ:3,0.23246662110000002,-0.409710723,0.472806467
HapZ_SagS_mutants:delSagS:1,0.8729088453,-0.019001331,0.24172203900000003
HapZ_SagS_mutants:delSagS:2,0.6960356756,0.029336359000000003,0.08187562100000001
HapZ_SagS_mutants:delSagS:3,-1.4286450467,0.14101761000000002,0.099359951
HapZ_SagS_mutants:delHapZp:3,0.6921047515000001,0.317002551,0.21544976500000002
Lung_infection_transcriptome:PA01_LS1:1,-0.6643155564000001,-0.018045894,-0.127133208
Lung_infection_transcriptome:PA01_LS1:2,-0.18994558020000002,0.277314049,-0.19929948900000002
Lung_infection_transcriptome:PA01_CS1:1,0.39660496170000004,0.113953151,0.184317735
Lung_infection_transcriptome:PA01_CS1:2,-0.39660496170000004,-0.113953151,-0.184317735
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.1421143936,-0.250720106,0.145569728
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.1421143936,0.250720106,-0.145569728
Metabolic_fitness_plasmid:PAO1_pAKD1:1,2.3078438637,-0.15065450700000002,0.55000846
Metabolic_fitness_plasmid:PAO1_pAKD1:2,1.4698546747,0.215217856,0.5721330330000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-1.9892147821,-0.248357863,0.051882139
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-0.017515598400000002,0.152149641,0.547470741
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,1.8497161812,-0.043216663,0.082095543
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,1.1029965718,0.18429746800000002,0.29130105100000003
Metabolic_fitness_plasmid:PAO1_pBS228:1,0.963175361,-0.197429252,0.053984725000000004
Metabolic_fitness_plasmid:PAO1_pBS228:2,1.0172317842,0.017820761,0.225886157
Metabolic_fitness_plasmid:PAO1_RmS149:1,2.0529453123,-0.012559354,0.228425129
Metabolic_fitness_plasmid:PAO1_RmS149:2,1.6997443925,-0.11171027100000001,0.602600994
Mucin_glycans:ABTGC:1,-0.8878960421000001,0.021530417,-0.04176763
Mucin_glycans:ABTGC:2,0.375954037,-0.057278907000000004,0.1606225
Mucin_glycans:ABTGC:3,1.2789241651,0.09078906,0.207356063
Mucin_glycans:ABTGC:4,-0.0940547835,0.068491746,-0.106978217
Mucin_glycans:ABTGC:5,-0.6729273764,-0.123532315,-0.21923271700000002
Mucin_glycans:MUC5B:1,-0.2024231916,-0.227755587,-0.24923398400000002
Mucin_glycans:MUC5B:2,-0.19490342330000002,0.28061885400000003,-0.12602105600000002
Mucin_glycans:Glycans:1,-0.8238643726,0.38958786100000004,0.066310139
Mucin_glycans:Glycans:2,-0.4182913057,-0.026927963000000003,0.17166989700000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-3.8639946718,0.12936119999999998,0.022942858
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-3.9635680434,-0.130223575,-0.22651811
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-5.0710049681,0.445089673,0.131433176
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,3.5227860164,0.032726299,-0.56788371
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,4.5052223876,0.507058258,-0.108244797
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,4.0071030375,0.5689757160000001,-0.137839084
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-3.8959120895,-0.132140305,0.11775985100000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-4.3263830728,-0.243266417,0.14931893100000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-3.996999513,-0.297961629,0.18795086800000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,4.003272598,-0.08634194,-0.41704721100000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,4.6135507142000005,0.563377126,0.11144703900000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,3.6024713632000003,0.196333165,-0.149429477
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.36630658200000005,0.088079433,0.09183300200000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.36630658200000005,-0.088079433,-0.09183300200000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,0.5318513592,-0.064654054,-0.447152219
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,0.5782276021,-0.21619456,-0.48237741500000003
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-0.2017654756,-0.19558892700000002,0.06295318800000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.5673127487,0.242999088,0.08537963400000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-4.7260720388,-0.33083127100000004,-0.138323202
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-4.2079812244,-0.329437517,-0.49890151
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-4.4035136574,-0.33944792900000004,-0.28712506600000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-4.6147593459,-0.414925757,-0.48291256200000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.8632711774,-0.13034885300000001,0.055483776000000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.31684220020000003,-0.06673417100000001,0.173760987
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.033179501800000004,0.07300237100000001,-0.019431236
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.5796084789,0.12408065400000001,-0.209813526
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,0.2075591139,0.30044539200000003,-0.323649097
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,0.0208661269,0.18461383,-0.339377974
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.6723994402,-0.088989099,-0.014454546
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.5075949307000001,-0.025368818,0.10382835400000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.1648045095,0.114357917,-0.089373808
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.2157461567,-0.594027898,-0.7839169170000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-0.9986392364000001,-0.39554205400000003,-0.39389484300000005
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.6806059928,-0.707698885,-0.9138575250000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,0.0795552422,-1.617429531,-1.268783962
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.6063937288,0.421103492,0.276159023
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.6867670454,0.23793977,0.307425812
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.9212246188000001,0.33052669100000004,0.5942269250000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,0.7566114239,-0.6942226260000001,-0.699907075
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.5732829358,-0.071294962,-0.794759379
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.7404932132000001,-0.22677496,-0.5852739640000001
Rosmarinic_acid:PAO1-100UMRA:1,1.0538746281,-0.094473449,-0.267253573
Rosmarinic_acid:PAO1-100UMRA:2,0.27305089390000004,-0.6306723740000001,-5.3599999999999995e-05
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.0694919718,0.154485708,0.015508839000000002
Rosmarinic_acid:PAO1_DMSO_Control:2,0.09754601680000001,-0.07836275,0.08666966
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.028054045000000003,-0.076122957,-0.10217849999999999
Testosterone_treatment:Testosterone_Control:1,1.1276820927,-0.111977901,-0.112615319
Testosterone_treatment:Testosterone_Control:2,-1.1276820927,0.111977901,0.112615319
Testosterone_treatment:Testosterone_2.5:1,-0.8835049148,0.22407686500000001,0.033964017
Testosterone_treatment:Testosterone_2.5:2,-1.33999016,0.46952299999999997,0.26410003600000004
Tf_toxin_expression:PAO1_WT:1,-0.1070305289,0.037521624,-0.10067983700000001
Tf_toxin_expression:PAO1_WT:2,0.1070305289,-0.037521624,0.10067983700000001
Tf_toxin_expression:PAO1_derfA:1,0.0035684264,0.305599041,-0.008296661
Tf_toxin_expression:PAO1_derfA:2,-0.382522405,0.16892551,-0.13463291400000002
Zinc_treatment:PA_Zn:1,-0.6940648260000001,-0.41570725700000005,-0.325136107
Zinc_treatment:PA_Zn:2,-0.6458120982000001,-0.18006839600000002,-0.229415207
Zinc_treatment:PA_Zn:3,-0.2146756303,-0.28270300600000003,-0.154986119
Zinc_treatment:PA_Zn_wt:1,-0.0081991343,-0.11930151100000001,-0.071935276
Zinc_treatment:PA_Zn_wt:2,0.0081991343,0.11930151100000001,0.071935276
Paeru_PRECISE:CAMHB_wt:1,-2.8006724563,-0.06343146,-0.024233289
Paeru_PRECISE:CAMHB_wt:2,-2.922293593,-0.39781325,0.018904431000000003
Paeru_PRECISE:CAMHB_wt:3,-2.6645209999,0.229729184,0.45867597800000004
Paeru_PRECISE:CAMHB_wt:4,-2.7305746365,0.24185468400000001,0.47928344100000003
Paeru_PRECISE:M9glucAA_Pqt10:1,-2.4294491487,-0.31772176100000005,-0.486300167
Paeru_PRECISE:M9glucAA_Pqt10:2,-0.8481955597,-0.167768245,-0.395040675
Paeru_PRECISE:M9glucAA_Pqt:1,-2.0726294505,-0.22345514600000002,0.131511869
Paeru_PRECISE:M9glucAA_Pqt:2,-1.7029321276,-0.32209737600000005,-0.256691448
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-2.4406353593,-0.006599664000000001,0.014315916000000001
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-2.2129187609,-0.21373291,0.02012081
Paeru_PRECISE:M9glucAA_NaCl:1,-0.13733050200000002,0.586764572,0.628863818
Paeru_PRECISE:M9glucAA_NaCl:2,-0.6734467956,0.7094811830000001,0.828821243
Paeru_PRECISE:M9glucAA_NaCl:3,-1.4009092572,0.34460115500000005,0.6897467610000001
Paeru_PRECISE:CAMHB_wt:5,0.1494342231,0.324693854,0.17558447100000002
Paeru_PRECISE:CAMHB_wt:6,0.6823331967,0.24400653,0.188027843
Paeru_PRECISE:LB_wt:1,8.8791499008,0.36003080600000004,-0.19102039999999998
Paeru_PRECISE:LB_wt:2,6.9066108824,0.465472421,0.52282974
Paeru_PRECISE:M9glucAA_wt:1,0.6601048368,-0.128815473,0.015716282
Paeru_PRECISE:M9glucAA_wt:2,-0.6601048368,0.128815473,-0.015716282
Paeru_PRECISE:M9glucAA_lowpH:1,-3.1868054546,0.04669663,0.2628242
Paeru_PRECISE:M9glucAA_lowpH:2,-2.3503519726,0.113161511,0.31237274800000003
Paeru_PRECISE:M9glucAA_DPD:1,0.0385861383,0.29987605,0.112738055
Paeru_PRECISE:M9glucAA_DPD:2,1.3832434837,0.259287649,0.104929189
Paeru_PRECISE:M9sucAA_wt:1,-3.9607069402,-0.135991147,0.216308736
Paeru_PRECISE:M9sucAA_wt:2,-3.1028591325,-0.060525869,-0.14480816300000002
Paeru_PRECISE:M9glucAA_NaCl:4,-0.2772677425,0.751676774,0.8960473800000001
Paeru_PRECISE:M9glucAA_NaCl:5,-0.1246600276,0.731811155,0.9270563700000001
Paeru_PRECISE:M9sucAA_wt:3,-4.7710067904999995,0.195201754,0.274657924
Paeru_PRECISE:M9sucAA_wt:4,-5.2374278754,-0.045144522,0.182843057
Paeru_PRECISE:R10LB_wt:1,1.9116314747,0.127891542,0.275780407
Paeru_PRECISE:M9glucAA_NaCl:6,-0.3429326387,0.7018912260000001,0.718183035
Paeru_PRECISE:M9glucAA_NaCl:7,0.4588450512,0.632982719,0.689113639
Paeru_PRECISE:M9fructAA_wt:1,10.3642661096,1.041029246,0.42581901600000005
Paeru_PRECISE:M9fructAA_wt:2,10.9913608776,1.103757539,0.564619811
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.4291999595,-0.23150695100000002,-0.32092492300000003
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.9004060422,-0.0065621080000000005,-0.206942646
Paeru_PRECISE:M9pyruvAA_wt:1,-3.7833626926,0.23896117300000003,0.816728651
Paeru_PRECISE:M9pyruvAA_wt:2,-3.252249457,0.467286521,0.608793498
Paeru_PRECISE:M9fructAA_wt:3,9.382006299,0.428350084,-0.5469128
Paeru_PRECISE:M9fructAA_wt:4,9.5020884174,0.32725574700000004,-0.6893677970000001
Paeru_PRECISE:M9GlcNAcAA_wt:3,0.783579184,0.078966677,0.43265149100000005
Paeru_PRECISE:M9GlcNAcAA_wt:4,0.7349656913,-0.156987243,0.42897819400000003
Paeru_PRECISE:M9glycAA_wt:1,-3.0896349177,-0.068472185,0.8798999850000001
Paeru_PRECISE:M9glycAA_wt:2,-2.2143981,-0.036660066000000005,0.6399835660000001
Paeru_PRECISE:M9pyruvAA_wt:3,-3.4685101772999998,0.10387386700000001,0.416059897
Paeru_PRECISE:CAMHB_wt:7,-1.4132442045,0.47176869600000004,0.324250998
Paeru_PRECISE:CAMHB_wt:8,-0.6494139727,0.33345883200000004,0.43245539400000005
Paeru_PRECISE:R10LB_wt:2,2.2419510173,0.2469525,0.146325691
Paeru_PRECISE:R10LB_wt:3,2.9202610597,0.300082734,0.327642719
Paeru_PRECISE:R10LB_wt:4,0.1471200726,0.12191662900000001,-0.15223724500000002
Paeru_PRECISE:R10LB_wt:5,0.6202220555,-0.181475263,-0.40658644600000005
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,2.9440732111,0.08399492,-0.146225598
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,3.2491646195,-0.23370425900000003,-0.153417997
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,3.3809337805,-0.220936075,-0.5221933950000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,3.461218439,-0.202835803,-0.37949091700000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,3.65879292,-0.262568117,-0.137433095
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,2.6613313327,0.17679523500000002,0.005824538000000001
Paeru_PRECISE:M9sucAA_wt:5,7.9974164471,1.488515847,1.097837392
Paeru_PRECISE:M9sucAA_wt:6,8.8929843048,1.341281806,0.552581208
Paeru_PRECISE:R10LB_wt:6,0.37197267780000004,-0.353894268,0.278534129
Paeru_PRECISE:R10LB_wt:7,1.5606993555000002,-0.132546551,0.307562296
Paeru_PRECISE:LB_wt:3,4.9297788704,-0.000597333,1.48736445
Paeru_PRECISE:LB_wt:4,4.7810261729,-0.28291898400000004,1.3523716430000001
Paeru_PRECISE:R10LB_NaCl:1,5.8405046129,-0.7727009370000001,0.06531777700000001
Paeru_PRECISE:R10LB_NaCl:2,3.7625826662,-0.44591148,0.08471772300000001
Paeru_PRECISE:M9glucAA_PAO1_wt:1,2.124493829,0.630658126,1.563084516
Paeru_PRECISE:M9glucAA_Zn:1,-6.9651124845000005,2.273589,1.566336742
Paeru_PRECISE:M9glucAA_Cu:1,4.4248922265,-0.09724440100000001,0.81387105
Paeru_PRECISE:M9glucAA_NaOCl:1,4.0475536653,-0.315381544,2.003371596
Paeru_PRECISE:M9GlcNAcAA_8:1,-0.2921798279,-0.6799625930000001,1.678828996
Paeru_PRECISE:M9GlcNAcAA_8:2,-0.2412577328,0.279546444,1.204109249
Paeru_PRECISE:M9GlcNAcAA_4:1,1.0549444775,-0.834532012,0.896303402
Paeru_PRECISE:M9GlcNAcAA_4:2,-1.3428829416,-0.11935139700000001,1.821119254
Paeru_PRECISE:M9GlcNAcAA_2:1,1.316790776,-0.117651578,0.699550239
Paeru_PRECISE:M9GlcNAcAA_2:2,0.7709716214,0.032958339,0.798615548
Paeru_PRECISE:M9GlcNAcAA_1:1,1.794622082,-1.176937823,0.29886618400000003
Paeru_PRECISE:M9GlcNAcAA_1:2,-1.5504996574,-0.13699133500000002,0.5726257490000001
Paeru_PRECISE:M9glucAA_NaOCl:2,3.4617639821,0.36377816100000004,1.257431561
Paeru_PRECISE:M9glucAA_Cu:2,4.1159252054,0.386905579,-0.283692637
Paeru_PRECISE:M9glucAA_Fe:1,0.086278663,-0.645573277,0.9330475720000001
Paeru_PRECISE:M9glucAA_Fe:2,-1.3733543389,-0.36096959300000003,1.488951423
Paeru_PRECISE:M9glucAA_Zn:2,-0.9677279346000001,-0.326422938,1.186611884
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-0.8394473303000001,-0.36333893300000003,1.308229978
Paeru_PRECISE:CAMHB_Mec:1,-2.3815764075,0.525257748,0.46904067800000004
Paeru_PRECISE:CAMHB_Mec:2,-2.9946129537,0.198280261,0.577637468
Paeru_PRECISE:CAMHB_Azt:1,-2.2268808699,0.38066795200000003,0.31463454
Paeru_PRECISE:CAMHB_Azt:2,-2.1960690786,0.29336079600000003,0.35515992
Paeru_PRECISE:CAMHB_Pip:1,-1.152951015,1.057336622,-1.587941613
Paeru_PRECISE:CAMHB_Pip:2,-3.0951097784,0.894347074,-1.35946736
Paeru_PRECISE:CAMHB_Ceft:1,0.2293057447,-0.316925322,-0.153952783
Paeru_PRECISE:CAMHB_Ceft:2,-0.909613694,0.73498954,-1.4528425710000001
Paeru_PRECISE:CAMHB_Ceft:3,0.0699920661,0.155525024,-0.215140787
Paeru_PRECISE:CAMHB_Ceft:4,-0.5935212298,0.797465916,-1.511405233
Paeru_PRECISE:M9glucAA_Ceft:1,2.0631081612,0.47631458600000004,-0.8244958440000001
Paeru_PRECISE:M9glucAA_Ceft:2,0.9079577506000001,-0.288886759,-0.556449144
Paeru_PRECISE:M9glucAA_Gent:1,-4.5402878304000005,-0.268601752,-0.019350059000000003
Paeru_PRECISE:M9glucAA_Gent:2,-4.4511319839,0.41482664500000005,-0.08358636800000001
Paeru_PRECISE:M9glucAA_Pip:1,-4.4197539068000005,0.246691663,0.29031185400000004
Paeru_PRECISE:M9glucAA_Pip:2,-5.00624645,0.258274718,0.28283812
Paeru_PRECISE:M9glucAA_Azt:1,-3.4321262835,0.092287457,0.37610534500000004
Paeru_PRECISE:M9glucAA_Azt:2,-3.4277612742,0.13078862700000002,0.417684404
Paeru_PRECISE:CAMHB_Mero:1,-0.7258908607,0.45444536300000005,0.544891745
Paeru_PRECISE:CAMHB_Mero:2,-0.9348876656,0.45223919999999995,0.557013096
Paeru_PRECISE:CAMHB_Tet:1,-1.8033196173000001,0.249881393,1.55486797
Paeru_PRECISE:CAMHB_Tet:2,-1.7146401746,-0.309801824,0.6271085350000001
Paeru_PRECISE:R10LB_Gent:1,2.6777099056,0.31521356700000003,0.397448544
Paeru_PRECISE:R10LB_Ceft:1,3.5355278233,0.375865489,0.198567042
Paeru_PRECISE:R10LB_Ceft:2,4.1025719986,0.364673756,0.21335832500000002
Paeru_PRECISE:CAMHB_Biofilm:1,-6.2553730648,1.075627788,1.363309593
Paeru_PRECISE:CAMHB_Biofilm:2,-5.7108080684,0.734732852,0.462577196
Paeru_PRECISE:M9glucAA_Biofilm:1,-0.7880150466,-0.106749173,0.523508608
Paeru_PRECISE:M9glucAA_Biofilm:2,-0.4340061832,-0.38697013500000005,0.17365977500000002
