,A,crp
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:1.0,-6.3776162199,-2.3335001149
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:2.0,-0.6925169822,-2.3971628724
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:3.0,-1.687159292,-2.4414069368
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:1.0,1.7528422004,0.12347644
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:2.0,-10.451748008100001,-2.1215139946
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:1.0,-7.9589917496,-2.3298626501
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:2.0,2.0843163519,-2.3431779875
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:1.0,-9.9503355863,-2.1534747053
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:2.0,-10.8966027805,-2.3025491928
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:2.0,-3.2624203721000002,-0.0275958084
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:3.0,6.5164935149000005,0.368465392
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:1.0,-10.5484144776,-2.1633531486
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:2.0,-9.3096195835,-2.1989331468
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:3.0,-11.9060607785,-1.940552908
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:3.0,-10.1327868939,-2.35584827
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:2.0,9.7542859916,-0.0067303448
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:3.0,6.6481871253,0.24877709720000002
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:1.0,-7.220522607,-2.3724550571
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:3.0,6.9281445967,0.18113632370000002
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:3.0,-9.1998406829,-1.5690974254999999
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:2.0,-8.0576293069,-2.5714846722
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:3.0,-5.9479883795,-2.5530274654
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:1.0,7.8310844906,-0.39931094030000003
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:2.0,5.4581111348,-0.5012742839000001
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:3.0,0.3917248659,-0.3657512274
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:1.0,0.5535560207,-2.3799948857
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:2.0,-6.5277697488,-2.5152252223
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:3.0,-9.8239661611,-2.8832821785
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:2.0,12.1452086083,-0.3511115098
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:3.0,7.0573291127,-0.2161910125
OPG:del_opgGH:1.0,-1.623957756,-0.028467336000000003
OPG:del_opgGH:2.0,-2.8253930224,-0.1033803732
OPG:del_opgGH:3.0,-2.7826723022,-0.1350593847
OPG:del_opgGH_pBK16:1.0,0.4160450009,-0.0129042522
OPG:del_opgGH_pBK16:2.0,0.27864306580000003,0.1213017073
OPG:del_opgGH_pBK16:3.0,0.10920372410000001,0.0737060283
OPG:WT:1.0,0.0208750481,0.0093393268
OPG:WT:2.0,0.3716793299,-0.1024688426
OPG:WT:3.0,-0.39255437800000004,0.0931295157
PinT:pinT+_1h:1.0,-0.405636826,-0.1500379625
PinT:pinT+_1h:2.0,0.405636826,0.1500379625
cold_shock_protein:WT_RNAseq:1.0,0.0346960999,0.1000418212
cold_shock_protein:WT_RNAseq:2.0,-0.2991417797,-0.1002154598
cold_shock_protein:WT_RNAseq:3.0,0.2644456798,0.0001736386
cold_shock_protein:DeltaCspCE_RNAseq:1.0,1.6583679535,0.1814724681
cold_shock_protein:DeltaCspCE_RNAseq:2.0,0.6761699628000001,0.2865444126
cold_shock_protein:DeltaCspCE_RNAseq:3.0,2.1377462206,0.3813583052
dephostatin:LB_DMSO:1.0,-0.6560988016,-0.1156039916
dephostatin:LB_DMSO:2.0,0.7901609269000001,0.0648715515
dephostatin:LB_DMSO:3.0,-0.1340621253,0.050732440100000005
dephostatin:LB_Dephostatin:1.0,0.5932643713,-0.19384439280000001
dephostatin:LB_Dephostatin:2.0,1.3319475731,-0.5202180270000001
dephostatin:LB_Dephostatin:3.0,0.1879413423,0.0489822169
dephostatin:LPM_DMSO:1.0,-2.6330129126,-0.4987599133
dephostatin:LPM_DMSO:2.0,-3.2338618972,-1.1137190871
dephostatin:LPM_Dephostatin:1.0,-2.3771433128,-0.8135346687
dephostatin:LPM_Dephostatin:2.0,-3.8357465879,-1.1974461394
dephostatin:LPM_Dephostatin:3.0,-3.7556294415,-0.7638019898
efflux_inhibition:Chlorpromazine:1.0,2.8865476833,-0.2146963519
efflux_inhibition:Chlorpromazine:2.0,3.9948617559,0.7896194536000001
efflux_inhibition:Chlorpromazine:3.0,1.9846681229,-0.25258597850000003
efflux_inhibition:PABN:1.0,0.17930571180000002,-0.18879270180000002
efflux_inhibition:PABN:2.0,1.9866767575000002,-0.2349440079
efflux_inhibition:no_treatment:1.0,-0.17642102680000002,-0.0004748941
efflux_inhibition:no_treatment:2.0,-0.4166458306,-0.1494946198
efflux_inhibition:no_treatment:3.0,0.5930668574,0.14996951390000002
efflux_inhibition:Chlorpromazine:4.0,2.3128494742,-0.47125877200000005
efflux_inhibition:PABN:3.0,1.0354105238,-0.5921894991000001
fis_regulatory_network:GX_EE:1.0,-3.3828079218,-0.1047749305
fis_regulatory_network:GX_EE:2.0,4.5616419633,-0.0765315983
fis_regulatory_network:GX_TS:1.0,4.0254780438,0.1772207574
fis_regulatory_network:GX_TS:2.0,3.2562629887,0.1366818085
fis_regulatory_network:WT_EE:1.0,-1.073656787,-0.0014450537
fis_regulatory_network:WT_EE:2.0,1.073656787,0.0014450537
fis_regulatory_network:WT_TS:1.0,2.9562167386000002,-0.1265401187
fis_regulatory_network:WT_TS:2.0,3.1231325893,-0.0948818112
fis_regulatory_network:OX_EE:1.0,-2.8959649056,0.1186622913
fis_regulatory_network:OX_EE:2.0,-4.0198915011,-0.1322572716
fis_regulatory_network:OX_TS:1.0,3.0660368878,0.7673314954
fis_regulatory_network:OX_TS:2.0,5.3411840313,0.24751562030000002
persisters:rep:1.0,-0.0680040474,0.23478692920000002
persisters:rep:2.0,0.0680040474,-0.23478692920000002
proQ_pulse_expression:empty_vector:1.0,-0.6356298814,0.097216096
proQ_pulse_expression:empty_vector:2.0,0.6356298814,-0.097216096
proQ_pulse_expression:long_STnc540_overexpression:1.0,0.4177929654,-0.12210285950000001
proQ_pulse_expression:long_STnc540_overexpression:2.0,0.1164952285,-0.10911929570000001
proQ_pulse_expression:short_STnc540_overexpression:1.0,-0.0217867034,-0.0429481855
proQ_pulse_expression:short_STnc540_overexpression:2.0,-0.2463343264,-0.1513596374
proQ_virulence:dhfq_dproQ_LB:1.0,1.5845667864,0.6839706838
proQ_virulence:dhfq_dproQ_LB:2.0,4.0891769848,0.2028497628
proQ_virulence:dhfq_dproQ_LB:3.0,3.0127104045,0.3102087128
proQ_virulence:dhfq_dproQ_SPI-2:1.0,-12.0624781757,-0.0012576215
proQ_virulence:dhfq_dproQ_SPI-2:2.0,-12.2352162184,-0.1442777092
proQ_virulence:dhfq_dproQ_SPI-2:3.0,-12.0595868667,-0.1568067995
proQ_virulence:dhfq_LB:1.0,0.21200782640000002,0.46367700170000004
proQ_virulence:dhfq_LB:2.0,1.2355741052,0.40799343050000003
proQ_virulence:dhfq_LB:3.0,0.7463711390000001,0.5120096933
proQ_virulence:dhfq_SPI-2:1.0,-13.515421598,-0.47363703620000003
proQ_virulence:dhfq_SPI-2:2.0,-13.7384118243,-0.5166034016000001
proQ_virulence:dhfq_SPI-2:3.0,-13.2518131138,-0.6227625439000001
proQ_virulence:dproQ_LB:1.0,1.689689352,-0.1193168159
proQ_virulence:dproQ_LB:2.0,1.1009868637,-0.35188358070000003
proQ_virulence:dproQ_LB:3.0,-0.9687444378000001,0.1999778113
proQ_virulence:dproQ_SPI-2:1.0,-11.618916477399999,-0.1915401482
proQ_virulence:dproQ_SPI-2:2.0,-11.5911657026,-0.2632463534
proQ_virulence:dproQ_SPI-2:3.0,-11.0056195893,-0.23762784210000001
proQ_virulence:WT_LB:1.0,0.2642156779,0.0828391205
proQ_virulence:WT_LB:2.0,1.3015497264,-0.19921393040000002
proQ_virulence:WT_LB:3.0,-1.5657654043,0.1163748099
proQ_virulence:WT_SPI-2:1.0,-12.731276786,-0.8245635547
proQ_virulence:WT_SPI-2:2.0,-13.449986794,-1.1095746919
proQ_virulence:WT_SPI-2:3.0,-13.580735561600001,-0.9572146343000001
rcsB:del_rcsB_S207C:1.0,3.8587763165,-0.4520976654
rcsB:del_rcsB_WT:1.0,7.5386727883999995,0.2920465298
rcsB:del_rcsB:1.0,2.4301550978,-0.5985140773000001
rcsB:del_rcsB_H12A:1.0,-5.035291335,-0.7124489979
rcsB:del_rcsB_D56A:1.0,7.8046381115,-0.08752672680000001
rcsB:del_rcsB_M88A:1.0,4.8572075751,-0.2770937513
rcsB:del_rcsB_H77A:1.0,6.7593466946,-0.3422125044
rcsB:del_rcsB_L108A:1.0,-6.7458892757,-0.2993887841
rcsB:del_rcsB_S207C:2.0,-3.2656370915,-0.43691800140000003
rcsB:del_rcsB_WT:2.0,-3.6499057390000003,-0.1021783201
rcsB:del_rcsB:2.0,2.8898393929,0.0066289651
rcsB:del_rcsB_H12A:2.0,7.1161015133,0.46363847210000003
rcsB:del_rcsB_D56A:2.0,4.7183061038,0.10487744460000001
rcsB:del_rcsB_H77A:2.0,4.9218601761,0.5116810148000001
rcsB:del_rcsB_L108A:2.0,-3.6490014618,-0.9901988137000001
rcsB:del_rcsB_WT:3.0,-3.8887670495,-0.1898682097
rcsB:del_rcsB_H12A:3.0,-2.4082293469,-0.13302480960000002
rcsB:del_rcsB_D56A:3.0,-4.6615171088,-0.5846869281
rcsB:del_rcsB_M88A:2.0,-2.1260185354,-0.4937761386
rcsB:del_rcsB_H77A:3.0,-4.7732609065,-0.0570346564
rcsB:del_rcsB_L108A:3.0,-5.8975134752,-0.8612865975
ribodepletion:RiboZero:1.0,0.050299997900000004,0.0290455427
ribodepletion:RiboZero:2.0,-0.050299997900000004,-0.0290455427
single_carbon_source:mucic:1.0,-1.5985835905,0.0428370011
single_carbon_source:mucic:2.0,1.5985835905,-0.0428370011
single_carbon_source:tartarate:1.0,1.6083783824,-0.6816680263
single_carbon_source:tartarate:2.0,0.8235569020000001,-0.345064825
ssrA_ssrB_TCS:ssrB_minus:1.0,0.9707265328,-0.0126271868
ssrA_ssrB_TCS:ssrB_minus:2.0,-0.408077723,-0.2685690757
ssrA_ssrB_TCS:ssrB_minus:3.0,-0.5626488098,0.2811962625
ssrA_ssrB_TCS:ssrB_plus:1.0,2.3933375972,-0.745044818
ssrA_ssrB_TCS:ssrB_plus:2.0,2.113073693,-0.9880730151
ssrA_ssrB_TCS:ssrB_plus:3.0,2.1482171332,-0.8038479921
yedF:WT:1.0,2.6437422728,0.4910471367
yedF:WT:2.0,-2.6437422728,-0.4910471367
yedF:del_yedF:1.0,-6.5606028049,2.352328202
yedF:del_yedF:2.0,-6.45381107,2.2232788785
yedF:del_yedF:3.0,-7.3567127342,2.1253386286
14028S_paratyphiA:37C_stationary:1.0,1.8517706857,0.23254916490000002
14028S_paratyphiA:42C_log:1.0,1.0076078807,-0.2645905233
14028S_paratyphiA:37C_log:1.0,-1.0127891467,0.049745507200000004
14028S_paratyphiA:42C_log:2.0,1.8511093849,-0.2169374444
14028S_paratyphiA:37C_stationary:2.0,-0.1297961523,0.1477608562
14028S_paratyphiA:37C_log:2.0,1.0127891467,-0.049745507200000004
7TF:hilC:1.0,-0.2247265887,-0.9540231743
7TF:del_hilD:1.0,-0.9021559895000001,0.1429826989
7TF:WT:1.0,0.2601197952,-0.0566919444
7TF:hilD:1.0,-5.7745657857,-0.779200243
7TF:WT:2.0,0.23121562510000002,0.1459650974
7TF:del_sprB:1.0,1.5657316425,0.1537926202
7TF:del_rtsB:1.0,3.2731480265,0.313856566
7TF:rtsA:1.0,3.2387776684,-0.1051032263
7TF:del_invF:1.0,-0.6552767179,0.24102211680000002
7TF:sprB:1.0,-1.5774627605,-0.5269379897
7TF:hilD:2.0,-2.7224693161999998,-0.6797423073000001
7TF:del_invF:2.0,0.9162391998,0.3294444519
7TF:del_rtsB:2.0,2.5285917646,0.1372326652
7TF:hilC:2.0,-2.1667818086,-0.9445601619
7TF:WT:3.0,-0.4128539658,0.019836919
7TF:del_hilD:2.0,-0.6628364928,-0.0851709326
7TF:rtsA:2.0,3.3603629826,0.21184402330000002
7TF:invF:1.0,-1.6581706781999999,-0.1999339421
7TF:invF:2.0,-1.1795657081,-0.7898623572
7TF:sprB:2.0,-3.2006376398,-0.556446503
7TF:del_sprB:2.0,1.1797619306,0.1926222508
7TF:WT:4.0,-0.0784814545,-0.109110072
MMC:del_rtcB_No treatment:1.0,-0.5211194887,0.044518768300000004
MMC:WT_No_treatment:1.0,-0.0457367253,0.054082269100000004
MMC:WT_No_treatment:2.0,-0.1739995198,-0.1420727278
MMC:del_rtcR_No_treatment:1.0,-0.2906806583,-0.5435509969
MMC:del_rtcR_3mM_MMC:1.0,-0.0037761028,-1.4589831362
MMC:WT_No_treatment:3.0,0.2197362452,0.08799045870000001
MMC:del_rtcB_3mM_MMC:1.0,-0.5699253228,-1.3715133269
MMC:del_rtcB_3mM_MMC:2.0,-1.1281051812,-1.2909779834
MMC:del_rtcR_3mM_MMC:2.0,0.6641546092,-1.1916947993
MMC:del_rtcR_3mM_MMC:3.0,-2.6938661475,-0.6801197172
MMC:del_rsr_No_treatment:1.0,0.49470067360000003,-0.8665790665
MMC:del_rtcB_3mM_MMC:3.0,-0.9150922205,-1.2573159045
MMC:del_rtcR_No_treatment:2.0,-0.351607394,-0.37100269210000003
MMC:del_rsr_3mM_MMC:1.0,0.37374964860000004,-1.1138648459
MMC:del_rtcB_No treatment:2.0,0.2021609959,-0.2152903904
MMC:WT_3mM_MMC:1.0,0.8703269898,-1.0582461104
MMC:del_rsr_3mM_MMC:2.0,1.5334857998,-1.4097088234
MMC:WT_3mM_MMC:2.0,-0.1475315919,-1.0237512402
MMC:del_rsr_No_treatment:2.0,2.5100290253,-0.5895109125
MMC:del_rtcB_No treatment:3.0,-0.5438518807,-0.18549115800000002
MMC:del_rsr_No_treatment:3.0,1.4189820971,-0.4617891663
Nontyphoidal_comparisons:rep:1.0,0.22999735810000002,-0.267512637
Nontyphoidal_comparisons:rep:2.0,0.5548616461,0.5478960261
Nontyphoidal_comparisons:rep:3.0,-0.7848590042,-0.2803833891
araC:delta_araC_LB:1.0,-2.6176508452,0.3490549592
araC:WT_LB:1.0,-2.5745116035,0.0334635496
araC:WT_LB:2.0,2.5745116035,-0.0334635496
araC:delta_araC_LB:2.0,-1.5202978147000001,0.5323874002
csgD:WT_planktonic_TP1:1.0,-7.106102577e-18,0.0
csgD:del_csgD_planktonic_TP2:1.0,-2.6573929152,-1.1980873716
csgD:WT_aggregate_TP2:1.0,-0.1766150152,-1.7025777919
csgD:del_csgD_planktonic_TP1:1.0,-1.7746779297000002,0.0037262978
csgD:WT_planktonic_TP3:1.0,-8.2309868589,-0.840043812
csgD:del_csgD_planktonic_TP3:1.0,-10.5870285726,-1.0933058122000001
csgD:WT_planktonic_TP2:1.0,-5.5396817718,-0.1230338629
csgD:WT_aggregate_TP3:1.0,-7.8850827005,-1.9812599086
csgD:PcsgD_planktonic_lux_TP1:1.0,-1.6432918902,0.3362152966
csgD:PcsgD_planktonic_lux_TP4:1.0,-4.2969102735,1.1694962987
csgD:PcsgD_aggregate_lux_TP3:1.0,-8.7720487652,-2.5628664801000003
csgD:PcsgD_planktonic_lux_TP2:1.0,-4.9739853456,0.1574737933
csgD:PcsgD_planktonic_lux_TP3:1.0,-8.5919425734,-0.2081366224
csgD:del_csgD_planktonic_TP4:1.0,-9.067504332,0.2969567352
csgD:WT_aggregate_TP4:1.0,-9.1322985704,-0.27036923690000003
csgD:PcsgD_aggregate_lux_TP4:1.0,-8.1504749909,0.1600374542
csgD:PcsgD_aggregate_lux_TP2:1.0,0.7397128088,-1.4036461842999999
csrA:10min_LB_csrA:1.0,-1.8144518863,-0.2213825777
csrA:10min_LB_WT:1.0,-3.5416422542,0.0140205493
csrA:2.5min_LB_csrA:1.0,-3.0198572683,-0.4438227048
csrA:5min_mLPM_WT:1.0,-4.2155491192,-1.689971167
csrA:15min_mLPM_csrA:1.0,1.3841188768000001,-1.4021828282
csrA:5min_LB_WT:1.0,-1.4201812829,-0.2968395502
csrA:2.5min_LB_WT:1.0,2.8769690591,-0.3474038123
csrA:0min_LB_WT:1.0,-0.628997086,0.042779394000000005
csrA:15min_LB_WT:1.0,-4.2166801749,-0.4100292726
csrA:0min_mLPM_WT:1.0,-8.7816399691,-0.3378889047
csrA:15min_LB_csrA:1.0,-3.7093337893,-0.6726916324000001
csrA:15min_mLPM_WT:1.0,-2.945661575,-0.9737242121
csrA:15min_LB_csrA:2.0,-2.7251206031,-0.5618230753
csrA:0min_mLPM_WT:2.0,-9.8618096231,-0.3071770163
csrA:0min_LB_csrA:1.0,0.0035423852,0.2002569969
csrA:15min_LB_WT:2.0,-4.5376972112,-0.35635961790000004
csrA:15min_mLPM_WT:2.0,-2.6402445692,-1.151414469
csrA:5min_LB_WT:2.0,1.5518435240000001,-0.21912001920000002
csrA:5min_mLPM_WT:2.0,-2.3928396423000002,-1.4938857534
csrA:2.5min_LB_WT:2.0,0.9253668927,-0.4657718348
csrA:5min_mLPM_csrA:1.0,-0.4025916747,-0.9603181391000001
csrA:0min_LB_csrA:2.0,-4.3651511209,0.0917617602
csrA:15min_mLPM_csrA:2.0,2.6334233134,-1.2749879592
csrA:5min_mLPM_csrA:2.0,1.1881389308,-1.0299704533
csrA:10min_LB_WT:2.0,-5.8430617816,-0.1147957753
csrA:0min_LB_WT:2.0,0.628997086,-0.042779394000000005
csrA:5min_LB_csrA:1.0,-0.1598055506,-0.2985838287
csrA:10min_mLPM_csrA:1.0,0.098914624,-1.4824488616
csrA:10min_mLPM_csrA:2.0,1.6952999924,-1.2272480904
csrA:5min_LB_csrA:2.0,-2.6060651727,-0.2131239094
csrA:2.5min_LB_csrA:2.0,0.4554711101,-0.3579399019
csrA:10min_LB_csrA:2.0,-3.6885498179000002,-0.1919092026
flagellum:ΔSTM14_1829 :1.0,-4.1146555826,-0.43126980330000003
flagellum:ΔSTM14_1829 :2.0,-3.0620443164,-0.390835584
flagellum:WT:1.0,0.0393848271,-0.1234140652
flagellum:WT:2.0,0.18412805570000002,0.2343815692
flagellum:ΔSTM14_1829 :3.0,-1.7901372457,-1.0651120754
flagellum:WT:3.0,-0.2235128828,-0.1109675041
fliA:del_rpoF:1.0,-2.5467104634,-0.1944521917
fliA:WT:1.0,0.3203256449,0.0982574155
fliA:del_rpoF:2.0,-2.1737130754,-0.3270442075
fliA:WT:2.0,-0.3203256449,-0.0982574155
mgtC:empty_pUH21:1.0,0.2038326802,-0.0670846987
mgtC:pUH_mgtC:1.0,-1.8590107809,0.2803724669
mgtC:empty_pUH21:2.0,-0.2038326802,0.0670846987
mgtC:pUH_mgtC:2.0,-1.8713589757,0.3013469542
mgtCBR:empty_pBAD18:1.0,0.7081860126,0.01894927
mgtCBR:mgtC_pBAD113:1.0,2.3113292931,0.3401341564
mgtCBR:empty_pBAD18:2.0,-0.7081860126,-0.01894927
mgtCBR:mgtC_pBAD113:2.0,2.3808595743,0.36218669610000004
novobiocin:100_Novobiocin_60min:1.0,11.1272667244,1.3850361471000001
novobiocin:500_Novobiocin_60min:1.0,10.9243326335,2.0150770953
novobiocin:0_Novobiocin_60min:1.0,12.7236994077,0.4311420963
novobiocin:0_Novobiocin_0min:1.0,0.4595469297,0.0912417989
novobiocin:100_Novobiocin_60min:2.0,10.8795690032,1.4574240076
novobiocin:0_Novobiocin_10min:1.0,10.7433929394,0.3595350591
novobiocin:500_Novobiocin_20min:1.0,7.880309109,1.1275372326
novobiocin:0_Novobiocin_20min:1.0,10.8019317042,0.7759086390000001
novobiocin:0_Novobiocin_60min:2.0,13.4243969762,0.5511196555
novobiocin:0_Novobiocin_10min:2.0,9.2500630276,0.3501583372
novobiocin:500_Novobiocin_60min:2.0,10.8249399135,1.8173346941
