,regulator,regulator_id,gene_id,gene_name,Pputida,evidence
13,Zur,PP_0119,PP_5359,PP_5359,True,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
14,Zur,PP_0119,PP_5360,PP_5360,True,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
15,Zur,PP_0119,PP_5361,PP_5361,True,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
16,Zur,PP_0119,PP_5362,PP_5362,True,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
17,AlgR,PP_0185,PP_0005,trmE,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
18,AlgR,PP_0185,PP_0010,dnaA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
19,AlgR,PP_0185,PP_0036,PP_0036,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
20,AlgR,PP_0185,PP_0074,aroE,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
21,AlgR,PP_0185,PP_0141,PP_0141,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
22,AlgR,PP_0185,PP_0185,algR,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
23,AlgR,PP_0185,PP_0186,hemC,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
24,AlgR,PP_0185,PP_0215,PP_0215,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
25,AlgR,PP_0185,PP_0216,PP_0216,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
26,AlgR,PP_0185,PP_0229,betT-II,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
27,AlgR,PP_0185,PP_0313,PP_0313,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
28,AlgR,PP_0185,PP_0321,ltaE,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
29,AlgR,PP_0185,PP_0335,PP_0335,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
30,AlgR,PP_0185,PP_0349,PP_0349,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
31,AlgR,PP_0185,PP_0362,bioB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
32,AlgR,PP_0185,PP_0395,ycgB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
33,AlgR,PP_0185,PP_0423,PP_0423,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
34,AlgR,PP_0185,PP_0429,PP_0429,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
35,AlgR,PP_0185,PP_0434,anmK,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
36,AlgR,PP_0185,PP_0443,rplK,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
37,AlgR,PP_0185,PP_0460,rpsC,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
38,AlgR,PP_0185,PP_0470,rplR,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
39,AlgR,PP_0185,PP_0500,PP_0500,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
40,AlgR,PP_0185,PP_0539,mtfA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
41,AlgR,PP_0185,PP_0548,PP_0548,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
42,AlgR,PP_0185,PP_0606,ispH,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
43,AlgR,PP_0185,PP_0671,glyA-II,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
44,AlgR,PP_0185,PP_0681,PP_0681,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
45,AlgR,PP_0185,PP_0685,PP_0685,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
46,AlgR,PP_0185,PP_0695,PP_0695,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
47,AlgR,PP_0185,PP_0740,pplR1,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
48,AlgR,PP_0185,PP_0744,hemH,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
49,AlgR,PP_0185,PP_0761,rsmC,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
50,AlgR,PP_0185,PP_0762,hprA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
51,AlgR,PP_0185,PP_0794,fruK,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
52,AlgR,PP_0185,PP_0805,PP_0805,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
53,AlgR,PP_0185,PP_0812,cyoA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
54,AlgR,PP_0185,PP_0837,ycfJ,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
55,AlgR,PP_0185,PP_0858,PP_0858,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
56,AlgR,PP_0185,PP_0871,PP_0871,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
57,AlgR,PP_0185,PP_0872,prfC,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
58,AlgR,PP_0185,PP_0881,dppB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
59,AlgR,PP_0185,PP_0891,PP_0891,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
60,AlgR,PP_0185,PP_0903,PP_0903,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
61,AlgR,PP_0185,PP_0905,PP_0905,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
62,AlgR,PP_0185,PP_0939,PP_0939,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
63,AlgR,PP_0185,PP_0943,PP_0943,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
64,AlgR,PP_0185,PP_0947,PP_0947,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
65,AlgR,PP_0185,PP_0973,PP_0973,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
66,AlgR,PP_0185,PP_0976,rlmF,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
67,AlgR,PP_0185,PP_0982,PP_0982,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
68,AlgR,PP_0185,PP_1016,gtsB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
69,AlgR,PP_0185,PP_1036,mltF,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
70,AlgR,PP_0185,PP_1100,dcd,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
71,AlgR,PP_0185,PP_1145,rapA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
72,AlgR,PP_0185,PP_1181,PP_1181,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
73,AlgR,PP_0185,PP_1182,PP_1182,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
74,AlgR,PP_0185,PP_1220,tolR,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
75,AlgR,PP_0185,PP_1258,prpA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
76,AlgR,PP_0185,PP_1261,ghrB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
77,AlgR,PP_0185,PP_1264,PP_1264,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
78,AlgR,PP_0185,PP_1288,algD,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
79,AlgR,PP_0185,PP_1296,estB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
80,AlgR,PP_0185,PP_1352,PP_1352,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
81,AlgR,PP_0185,PP_1370,PP_1370,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
82,AlgR,PP_0185,PP_1384,ttgC,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
83,AlgR,PP_0185,PP_1403,bglX,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
84,AlgR,PP_0185,PP_1422,PP_1422,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
85,AlgR,PP_0185,PP_1461,ffh,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
86,AlgR,PP_0185,PP_1470,hom,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
87,AlgR,PP_0185,PP_1497,PP_1497,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
88,AlgR,PP_0185,PP_1506,adk,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
89,AlgR,PP_0185,PP_1507,tsaB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
90,AlgR,PP_0185,PP_1517,PP_1517,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
91,AlgR,PP_0185,PP_1522,cspA-I,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
92,AlgR,PP_0185,PP_1600,PP_1600,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
93,AlgR,PP_0185,PP_1606,dnaEA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
94,AlgR,PP_0185,PP_1610,pyrG,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
95,AlgR,PP_0185,PP_1625,fdxA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
96,AlgR,PP_0185,PP_1631,PP_1631,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
97,AlgR,PP_0185,PP_1639,PP_1639,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
98,AlgR,PP_0185,PP_1640,yohC,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
99,AlgR,PP_0185,PP_1647,PP_1647,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
100,AlgR,PP_0185,PP_1666,PP_1666,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
101,AlgR,PP_0185,PP_1668,hda,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
102,AlgR,PP_0185,PP_1672,cobO,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
103,AlgR,PP_0185,PP_1686,PP_1686,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
104,AlgR,PP_0185,PP_1737,PP_1737,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
105,AlgR,PP_0185,PP_1763,yciK,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
106,AlgR,PP_0185,PP_1876,PP_1876,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
107,AlgR,PP_0185,PP_1897,PP_1897,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
108,AlgR,PP_0185,PP_1908,PP_1908,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
109,AlgR,PP_0185,PP_1986,leuD,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
110,AlgR,PP_0185,PP_1989,asd,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
111,AlgR,PP_0185,PP_1997,folC,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
112,AlgR,PP_0185,PP_2090,cobA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
113,AlgR,PP_0185,PP_2095,pyrD,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
114,AlgR,PP_0185,PP_2096,rlmKL,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
115,AlgR,PP_0185,PP_2113,rlmM,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
116,AlgR,PP_0185,PP_2117,pdxB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
117,AlgR,PP_0185,PP_2310,PP_2310,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
118,AlgR,PP_0185,PP_2331,PP_2331,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
119,AlgR,PP_0185,PP_2360,PP_2360,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
120,AlgR,PP_0185,PP_2408,czcC-II,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
121,AlgR,PP_0185,PP_2442,PP_2442,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
122,AlgR,PP_0185,PP_2471,ihfA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
123,AlgR,PP_0185,PP_2478,PP_2478,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
124,AlgR,PP_0185,PP_2687,PP_2687,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
125,AlgR,PP_0185,PP_2805,ethA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
126,AlgR,PP_0185,PP_2819,oprJ,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
127,AlgR,PP_0185,PP_2922,PP_2922,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
128,AlgR,PP_0185,PP_2990,PP_2990,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
129,AlgR,PP_0185,PP_3063,gpU,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
130,AlgR,PP_0185,PP_3267,PP_3267,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
131,AlgR,PP_0185,PP_3337,PP_3337,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
132,AlgR,PP_0185,PP_3520,PP_3520,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
133,AlgR,PP_0185,PP_3534,PP_3534,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
134,AlgR,PP_0185,PP_3540,mvaB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
135,AlgR,PP_0185,PP_3581,PP_3581,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
136,AlgR,PP_0185,PP_3584,mdtB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
137,AlgR,PP_0185,PP_3766,gloA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
138,AlgR,PP_0185,PP_3767,PP_3767,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
139,AlgR,PP_0185,PP_3805,yaiW,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
140,AlgR,PP_0185,PP_3846,ramA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
141,AlgR,PP_0185,PP_3947,nicA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
142,AlgR,PP_0185,PP_4007,infA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
143,AlgR,PP_0185,PP_4013,PP_4013,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
144,AlgR,PP_0185,PP_4059,treSB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
145,AlgR,PP_0185,PP_4115,PP_4115,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
146,AlgR,PP_0185,PP_4125,nuoH,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
147,AlgR,PP_0185,PP_4150,yejF,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
148,AlgR,PP_0185,PP_4178,PP_4178,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
149,AlgR,PP_0185,PP_4187,lpdG,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
150,AlgR,PP_0185,PP_4190,sdhB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
151,AlgR,PP_0185,PP_4209,pvdR,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
152,AlgR,PP_0185,PP_4231,PP_4231,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
153,AlgR,PP_0185,PP_4268,ybaB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
154,AlgR,PP_0185,PP_4274,ligA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
155,AlgR,PP_0185,PP_4300,ttuD,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
156,AlgR,PP_0185,PP_4321,ccmG,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
157,AlgR,PP_0185,PP_4352,flhB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
158,AlgR,PP_0185,PP_4359,fliL,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
159,AlgR,PP_0185,PP_4368,fliG,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
160,AlgR,PP_0185,PP_4472,csrA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
161,AlgR,PP_0185,PP_4515,PP_4515,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
162,AlgR,PP_0185,PP_4520,PP_4520,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
163,AlgR,PP_0185,PP_4526,PP_4526,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
164,AlgR,PP_0185,PP_4555,PP_4555,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
165,AlgR,PP_0185,PP_4563,PP_4563,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
166,AlgR,PP_0185,PP_4572,PP_4572,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
167,AlgR,PP_0185,PP_4657,ypfJ,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
168,AlgR,PP_0185,PP_4665,PP_4665,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
169,AlgR,PP_0185,PP_4679,ilvH,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
170,AlgR,PP_0185,PP_4697,pcnB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
171,AlgR,PP_0185,PP_4722,greA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
172,AlgR,PP_0185,PP_4734,lldR,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
173,AlgR,PP_0185,PP_4820,dusB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
174,AlgR,PP_0185,PP_4826,cobJ,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
175,AlgR,PP_0185,PP_4898,tsaE,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
176,AlgR,PP_0185,PP_4946,putP,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
177,AlgR,PP_0185,PP_4998,pyrB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
178,AlgR,PP_0185,PP_5026,opgG,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
179,AlgR,PP_0185,PP_5040,fbp,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
180,AlgR,PP_0185,PP_5079,aroK,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
181,AlgR,PP_0185,PP_5245,PP_5245,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
182,AlgR,PP_0185,PP_5279,PP_5279,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
183,AlgR,PP_0185,PP_5313,hupA,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
184,AlgR,PP_0185,PP_5336,purE,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
185,AlgR,PP_0185,PP_5354,PP_5354,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
186,AlgR,PP_0185,PP_5420,atpI,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
187,PP_0204,PP_0204,PP_0204,PP_0204,True,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57421"
188,PP_0204,PP_0204,PP_0205,PP_0205,True,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57421"
189,PP_0204,PP_0204,PP_0206,PP_0206,True,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57421"
190,PP_0204,PP_0204,PP_0207,PP_0207,True,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57421"
191,PP_0204,PP_0204,PP_0208,PP_0208,True,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57421"
192,PP_0204,PP_0204,PP_0209,tauB-I,True,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57421"
193,PP_0204,PP_0204,PP_0210,PP_0210,True,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57421"
194,PP_0204,PP_0204,PP_0211,PP_0211,True,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57421"
195,GbdR,PP_0298,PP_0294,cbcV,False,same operon with PP_0296
196,GbdR,PP_0298,PP_0295,cbcW,False,same operon with PP_0296
197,GbdR,PP_0298,PP_0296,cbcX,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
198,GbdR,PP_0298,PP_0298,gbdR,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
199,GbdR,PP_0298,PP_0308,PP_0308,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
200,GbdR,PP_0298,PP_0309,PP_0309,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w, same operon with dgcA"
201,GbdR,PP_0298,PP_0310,dgcA,False,"P. aeruginosa, DOI:10.1128/JB.01055-13"
202,GbdR,PP_0298,PP_0311,dgcB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w, P. aeruginosa, DOI:10.1128/JB.01055-13"
203,GbdR,PP_0298,PP_0312,PP_0312,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w, same operon with dgcB"
204,GbdR,PP_0298,PP_0313,PP_0313,False,same operon with dgcB
205,GbdR,PP_0298,PP_0315,gbcA,False,"P. aeruginosa, DOI:10.1128/JB.01055-13"
206,GbdR,PP_0298,PP_0316,gbcB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w, P. aeruginosa, DOI:10.1128/JB.01055-13"
207,GbdR,PP_0298,PP_0322,glyA-I,False,"P. aeruginosa, DOI:10.1128/JB.01055-13"
208,GbdR,PP_0298,PP_0323,soxB,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w, P. aeruginosa, DOI:10.1128/JB.01055-13"
209,GbdR,PP_0298,PP_0324,soxD,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w, P. aeruginosa, DOI:10.1128/JB.01055-13"
210,GbdR,PP_0298,PP_0325,soxA,False,"P. aeruginosa, DOI:10.1128/JB.01055-13"
211,GbdR,PP_0298,PP_0326,soxG,False,"P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w, P. aeruginosa, DOI:10.1128/JB.01055-13"
212,GbdR,PP_0298,PP_0327,purU-I,False,same operon with soxA
