,A,MdcR
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,2.185417852,0.080883621
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-1.570626684,-0.035078259
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.614791168,-0.045805363
Diallyl_disulphide_treatment:PAO1_DDS:1,-13.04590339,0.27290072200000004
Diallyl_disulphide_treatment:PAO1_DDS:2,-12.20881409,0.19051262500000002
Diallyl_disulphide_treatment:PAO1_DDS:3,-11.35766837,0.10504817500000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.9696546090000001,-0.332946301
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.9696546090000001,0.332946301
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,3.279578457,-0.33261724
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,1.478795766,-0.38748428300000004
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.068429928,-0.8268204530000001
HapZ_SagS_mutant:delHapZp:1,2.195268202,-0.556339916
HapZ_SagS_mutant:delHapZp:2,1.643084438,-0.6565367510000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,0.09242166900000001,1.389333014
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.160851597,-0.562512561
HapZ_SagS_mutants:delHApZ:1,-1.002292146,-0.384360305
HapZ_SagS_mutants:delHApZ:2,0.697974274,-0.6718226340000001
HapZ_SagS_mutants:delHApZ:3,-0.985187358,0.083284312
HapZ_SagS_mutants:delSagS:1,2.6052379820000002,-0.048118686
HapZ_SagS_mutants:delSagS:2,2.365759862,-0.7493160550000001
HapZ_SagS_mutants:delSagS:3,1.684480438,1.192718317
HapZ_SagS_mutants:delHapZp:1,1.523841949,0.0042678180000000005
yhjH_knockout:PA_delyhjH_wt:1,0.15177626900000002,0.046587641000000006
yhjH_knockout:PA_delyhjH_wt:2,-0.15177626900000002,-0.046587641000000006
yhjH_knockout:PA_delyhjH:1,-10.53239056,-1.47716677
yhjH_knockout:PA_delyhjH:2,-10.84569375,-1.3848666280000002
yhjH_knockout:PA_delwspF:1,-8.104829839,-1.42515756
yhjH_knockout:PA_delwspF:2,-8.199510033,-1.786194947
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-4.169021433,-0.052743536
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-3.6495045150000003,-0.043429134
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-4.45362538,0.128199225
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-4.103661579,0.051337425000000006
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.19071980600000002,0.10067980700000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.08103824300000001,0.061350437
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.184170664,-0.06086488
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.074489101,-0.10116536300000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,10.00314013,-0.767766123
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,9.908612147,-1.207529397
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.21050838500000002,0.066957552
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.047062447,0.027633576000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.163445938,-0.09459112700000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,1.092803638,-0.45291118
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-1.64575455,0.39886459900000004
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-1.721100067,0.43970495800000003
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-1.092803638,0.45291118
Lung_infection_transcriptome:PA01_LS1:1,-0.606782712,-0.17214309700000002
Lung_infection_transcriptome:PA01_LS1:2,-1.9610348100000001,0.32207541300000003
Lung_infection_transcriptome:PA01_CS1:1,-0.079032579,-0.475546542
Lung_infection_transcriptome:PA01_CS1:2,0.079032579,0.475546542
Testosterone_treatment:Testosterone_Control:1,-1.283468726,-0.047125826
Testosterone_treatment:Testosterone_Control:2,1.283468726,0.047125826
Testosterone_treatment:Testosterone_2.5:1,4.019160529,-0.045604284
Testosterone_treatment:Testosterone_2.5:2,0.033004603,0.37901061
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,5.206254344,0.17960805300000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,5.546023153,-0.088446937
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,8.007552814,0.098538605
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-2.114957561,-0.441109721
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-0.713784015,-0.24420126400000003
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,0.062454512000000004,-0.22050270400000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,1.182886054,0.159872069
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,1.185662218,0.26191416300000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,1.152087676,0.14177988400000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-2.040640067,-0.21652903
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-0.181559028,-0.146341821
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-1.2984368530000001,-0.200695264
Dispersed_cells:PAO1_dispersed_wt:1,1.199937639,0.434787366
Dispersed_cells:PAO1_dispersed_wt:2,-1.199937639,-0.434787366
Dispersed_cells:PyhjH_dispersed:1,1.9060074980000001,0.5524684440000001
Dispersed_cells:PyhjH_dispersed:2,2.080046463,0.7960400620000001
Dispersed_cells:PA01_Planktonic:1,12.8307479,0.084275503
Dispersed_cells:PA01_Planktonic:2,12.06515445,-0.569825232
Dispersed_cells:PAO1_Biofilm:1,-2.224593614,1.215499807
Dispersed_cells:PAO1_Biofilm:2,-4.178534576,0.9652465530000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-3.501833937,0.051709807
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-3.040743698,0.057975536
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-3.254318021,-0.21396477300000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.989595105,-0.27450176
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.5543865130000001,-0.24165385
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.43520859100000003,0.516155609
gcsR_mutant:PAO1_rep_wt:1,-0.46995119999999996,0.146284708
gcsR_mutant:PAO1_rep_wt:2,0.46995119999999996,-0.146284708
gcsR_mutant:GcsR_rep:1,0.357695713,-0.555015104
gcsR_mutant:GcsR_rep:2,-0.505313525,-0.197395111
ampC_mutation:PA_Cef_taz_wt:1,-2.211122865,0.400776721
ampC_mutation:PA_mutS_Cef_taz:1,-0.6945962870000001,0.090810946
ampC_mutation:PA_mutS:1,-3.25857606,0.066617934
ampC_mutation:PA_mutS:2,3.385229273,-0.47913700400000003
ampC_mutation:PA_mutS:3,-3.273118971,0.409482824
ampC_mutation:PA_Cef_taz_wt:2,2.211122865,-0.400776721
ampC_mutation:PA_mutS_Cef_taz:2,1.039089383,0.555772769
ampC_mutation:PA_mutS:4,-3.975472429,0.648024272
ampC_mutation:PA_mutS:5,0.6596434910000001,-0.21722385400000002
ampC_mutation:PA_mutS:6,-0.611690245,0.807771094
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.798210653,-0.30403313200000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-1.111019913,0.322477432
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-3.9007609590000003,-0.45572263300000004
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-7.165307525,-0.966198689
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.603137786,0.084357189
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.783300077,0.139991732
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,1.522792703,-0.242793219
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,3.215030087,0.331168318
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,4.159799524,0.35328823400000003
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,5.319267191,-0.581494395
n-alkanes_treatment:PA_alkane:1,2.911543414,0.752030168
n-alkanes_treatment:PA_alkane:2,4.449824637,-0.351043755
n-alkanes_treatment:PA_Glycerol:1,-0.20742855500000001,0.21183922600000002
n-alkanes_treatment:PA_Glycerol:2,-0.211466496,-0.009824919000000001
n-alkanes_treatment:PA_Glycerol:3,0.418895051,-0.202014308
Catabolise_Nucleic_Acids:L_asp:1,-0.467195269,0.839072161
Catabolise_Nucleic_Acids:L_asp:2,0.912427289,-0.243199606
Catabolise_Nucleic_Acids:DNA_1:1,0.682068438,0.027582299999999997
Catabolise_Nucleic_Acids:DNA_1:2,-1.109426525,0.222154328
Catabolise_Nucleic_Acids:DNA_1:3,0.42735808700000005,-0.24973662700000002
cysB_mutant:PAO1HH_wt:1,0.22108606700000002,-0.590919557
cysB_mutant:PAO1HH_wt:2,-0.22108606700000002,0.590919557
cysB_mutant:cysBHH:1,-2.288472677,0.6835825160000001
cysB_mutant:cysBHH:2,-1.883430786,0.252655406
cysB_mutant:cysBHH:3,-2.446778069,0.413079268
ersA_knockout:delersA:1,-1.290177631,0.400730827
ersA_knockout:delersA:2,-4.632777752,-0.022904978000000003
ersA_knockout:wt_BHI:1,0.5951444570000001,0.020449807
ersA_knockout:wt_BHI:2,-0.5951444570000001,-0.020449808
Farnesol_treatment:RNA of 0-1F_L:1,-0.977302089,-0.073906464
Farnesol_treatment:RNA of 0-1F_L:2,1.024113251,-0.007937984
Farnesol_treatment:RNA of 0-1F_L:3,-0.046811162,0.081844447
Farnesol_treatment:RNA of 6-F_L1:1,0.162080036,0.089396363
Farnesol_treatment:RNA of 6-F_L1:2,1.85307285,0.637910449
Farnesol_treatment:RNA of 6-F_L1:3,4.477986865,0.627671818
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,1.610825278,0.444944789
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.533053059,-0.45157788800000004
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,6.584556822,1.003011189
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.26052463600000003,-0.27824608500000003
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-1.883353702,0.28487918500000003
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,8.649970421,0.474042487
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.5425686740000001,-0.16068880300000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.5425686740000001,0.16068880300000002
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-1.096714514,-1.522839496
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-1.164900136,0.18712372800000002
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,2.8691737870000003,-0.8061676790000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,3.143367284,0.16091075300000002
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-0.471391632,-0.060732967000000006
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,0.039770078,-0.31182336
Metabolic_fitness_plasmid:PAO1_pBS228:1,-0.13540059200000001,-0.17873207100000002
Metabolic_fitness_plasmid:PAO1_pBS228:2,-0.284420436,-0.377031117
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.9923208790000001,-0.471757601
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.843231103,-0.013543773
mexZ_knockout:del_mexZ:1,-3.468170058,-1.093562066
mexZ_knockout:del_mexZ:2,-2.241678683,-0.62715635
mexZ_knockout:del_mexZ:3,-0.591420131,-0.03366757
mexZ_knockout:wt_LB:1,3.631866797,1.489636778
mexZ_knockout:wt_LB:2,-2.140382696,-0.501429933
mexZ_knockout:wt_LB:3,-1.491484101,-0.9882068450000001
Mucin_glycans:ABTGC:1,-1.6492263999999999,0.306571847
Mucin_glycans:ABTGC:2,0.175162967,0.125438288
Mucin_glycans:ABTGC:3,0.86338256,-0.429769416
Mucin_glycans:ABTGC:4,0.8170653330000001,0.013790541000000002
Mucin_glycans:ABTGC:5,-0.20638445900000002,-0.016031262
Mucin_glycans:MUC5B:1,-5.159538552,-0.17271762000000002
Mucin_glycans:MUC5B:2,-2.247761485,-0.116699494
Mucin_glycans:Glycans:1,0.062820415,0.349951546
Mucin_glycans:Glycans:2,-1.147056041,0.21736269600000002
NC_002516.2:Planktonic_total_RNA_Rep:1,0.624222295,0.251351151
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.613816142,-0.012456598000000001
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.010406153000000001,-0.238894553
NC_002516.2:Biofilm_total_RNA_Rep:1,5.16805029,-0.559891649
NC_002516.2:Biofilm_total_RNA_Rep:2,5.667472689,-1.529570048
Zinc_treatment:PA_Zn:1,4.447445129,-0.5127708470000001
Zinc_treatment:PA_Zn:2,4.35653876,-0.30309767200000004
Zinc_treatment:PA_Zn:3,3.773697529,-0.46129646500000004
Zinc_treatment:PA_Zn_wt:1,0.117375503,-0.024776545
Zinc_treatment:PA_Zn_wt:2,-0.117375503,0.024776545
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.10257550700000001,0.14894151
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.10257550700000001,-0.14894151
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,0.6745549310000001,1.431079094
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,1.822008093,0.34318276200000003
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,4.018941726,0.49085236
Paeru_PRECISE:CAMHB_wt:1,5.196609,-0.106937349
Paeru_PRECISE:CAMHB_wt:2,5.109078129,0.35278214300000005
Paeru_PRECISE:CAMHB_wt:3,5.195006453,0.30495916300000003
Paeru_PRECISE:CAMHB_wt:4,5.153078466,0.26990345800000004
Paeru_PRECISE:M9glucAA_Pqt10:1,-4.478726197,-0.42831613700000004
Paeru_PRECISE:M9glucAA_Pqt10:2,-2.9892383860000002,-0.723671068
Paeru_PRECISE:M9glucAA_Pqt:1,-3.16730651,-0.617647277
Paeru_PRECISE:M9glucAA_Pqt:2,-4.29531261,-0.556883464
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-3.973794676,-0.289031495
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-4.148191845,-0.595711858
Paeru_PRECISE:M9glucAA_NaCl:1,-3.2721580550000002,-0.658479196
Paeru_PRECISE:M9glucAA_NaCl:2,-4.312449973,-0.450782359
Paeru_PRECISE:M9glucAA_NaCl:3,-3.146933456,-0.36513652100000005
Paeru_PRECISE:CAMHB_wt:5,2.132708803,0.331298513
Paeru_PRECISE:CAMHB_wt:6,4.6895775010000005,0.23997885800000002
Paeru_PRECISE:LB_wt:1,-5.781708887,-0.97334074
Paeru_PRECISE:LB_wt:2,-6.012882925,-0.9104309410000001
Paeru_PRECISE:M9glucAA_wt:1,-4.856119127,-0.374331719
Paeru_PRECISE:M9glucAA_wt:2,-3.4358997430000002,-0.36137809
Paeru_PRECISE:M9glucAA_lowpH:1,-1.451592003,0.06564439400000001
Paeru_PRECISE:M9glucAA_lowpH:2,-1.35141278,0.000226743
Paeru_PRECISE:M9glucAA_DPD:1,-5.096745936,0.39285033
Paeru_PRECISE:M9glucAA_DPD:2,-3.95324545,0.42093339300000004
Paeru_PRECISE:M9sucAA_wt:1,-5.545663504,-0.627586269
Paeru_PRECISE:M9sucAA_wt:2,-4.238793503,-0.772166419
Paeru_PRECISE:M9glucAA_NaCl:4,-2.308335122,-0.42405411200000004
Paeru_PRECISE:M9glucAA_NaCl:5,-2.6740643090000003,-0.025321817
Paeru_PRECISE:M9sucAA_wt:3,-4.860648374,-0.08593884800000001
Paeru_PRECISE:M9sucAA_wt:4,-3.677011735,-0.112751982
Paeru_PRECISE:R10LB_wt:1,-3.977478301,-0.041812671
Paeru_PRECISE:M9glucAA_NaCl:6,-1.66409367,0.050265982
Paeru_PRECISE:M9glucAA_NaCl:7,-1.933496885,-0.17922167800000002
Paeru_PRECISE:M9fructAA_wt:1,-3.555585541,-0.031689569
Paeru_PRECISE:M9fructAA_wt:2,-3.534647106,0.016476032
Paeru_PRECISE:M9GlcNAcAA_wt:1,-2.688983127,-0.14868973400000002
Paeru_PRECISE:M9GlcNAcAA_wt:2,-3.133181986,-0.14506137700000002
Paeru_PRECISE:M9pyruvAA_wt:1,-3.6453385,0.08691914
Paeru_PRECISE:M9pyruvAA_wt:2,-3.079921558,0.43389129800000004
Paeru_PRECISE:M9fructAA_wt:3,-3.186546118,-0.085519363
Paeru_PRECISE:M9fructAA_wt:4,-2.374207642,-0.440792361
Paeru_PRECISE:M9GlcNAcAA_wt:3,-1.908819223,0.064617542
Paeru_PRECISE:M9GlcNAcAA_wt:4,-3.114965839,-0.340391243
Paeru_PRECISE:M9glycAA_wt:1,-4.23501998,0.174444862
Paeru_PRECISE:M9glycAA_wt:2,-3.225180763,-0.001147655
Paeru_PRECISE:M9pyruvAA_wt:3,-3.819876656,-0.5193952900000001
Paeru_PRECISE:CAMHB_wt:7,7.020549815,0.5069339930000001
Paeru_PRECISE:CAMHB_wt:8,5.01214258,0.629313342
Paeru_PRECISE:R10LB_wt:2,-4.906933927,-0.15810881100000002
Paeru_PRECISE:R10LB_wt:3,-5.292856045,-0.18990163100000002
Paeru_PRECISE:R10LB_wt:4,-4.885598797,-0.059825554
Paeru_PRECISE:R10LB_wt:5,-3.899897135,-0.404843233
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-1.202162264,-0.72905192
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-3.396817863,-0.39747216700000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-3.99300042,-0.65239989
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-4.019917942,-0.8164989290000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-3.211493273,-0.6874150800000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-1.282024428,-0.632025476
Paeru_PRECISE:M9sucAA_wt:5,0.20388002700000002,-0.19513660500000002
Paeru_PRECISE:M9sucAA_wt:6,4.297408616,-0.217641522
Paeru_PRECISE:R10LB_wt:6,-1.672530416,-0.31611841700000004
Paeru_PRECISE:R10LB_wt:7,-1.207738535,-0.17212771300000002
Paeru_PRECISE:LB_wt:3,-2.331349746,-0.023088403
Paeru_PRECISE:LB_wt:4,-2.574524874,-0.188639718
Paeru_PRECISE:R10LB_NaCl:1,0.027338079,-1.7880397239999999
Paeru_PRECISE:R10LB_NaCl:2,-2.281353168,-1.083180963
Paeru_PRECISE:M9glucAA_wt:3,4.317456871,0.552716571
Paeru_PRECISE:M9glucAA_Zn:1,14.20306996,3.786966808
Paeru_PRECISE:M9glucAA_Cu:1,-0.8268919140000001,0.002313246
Paeru_PRECISE:M9glucAA_NaOCl:1,-0.089104321,0.137750976
Paeru_PRECISE:M9GlcNAcAA_8:1,-3.552804704,0.38702919300000005
Paeru_PRECISE:M9GlcNAcAA_8:2,5.201347439,0.6559317920000001
Paeru_PRECISE:M9GlcNAcAA_4:1,-0.7907808350000001,0.359737741
Paeru_PRECISE:M9GlcNAcAA_4:2,1.4620649860000001,0.302222048
Paeru_PRECISE:M9GlcNAcAA_2:1,0.914632365,0.12845056500000002
Paeru_PRECISE:M9GlcNAcAA_2:2,3.70735182,0.6775443
Paeru_PRECISE:M9GlcNAcAA_1:1,1.796409294,0.030952577000000002
Paeru_PRECISE:M9GlcNAcAA_1:2,0.7802499110000001,0.773824332
Paeru_PRECISE:M9glucAA_NaOCl:2,-0.5675501390000001,0.514974531
Paeru_PRECISE:M9glucAA_Cu:2,0.937755769,-2.230118235
Paeru_PRECISE:M9glucAA_Fe:1,4.999627228,0.270410325
Paeru_PRECISE:M9glucAA_Fe:2,3.780560215,0.6805299330000001
Paeru_PRECISE:M9glucAA_Zn:2,3.993847199,0.331187608
Paeru_PRECISE:M9glucAA_wt:4,3.974561998,0.182993238
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-0.34367588,0.6774699270000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-0.574764629,0.9914742430000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-0.248408918,1.042500676
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.165480428,0.39420423800000004
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.750289972,0.559001557
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.9157704,-0.953205795
relA-spoT_double-mutant:plank_WT_1:1,-0.041518433,-0.011730103
relA-spoT_double-mutant:plank_WT_1:2,-0.566270915,0.12795815900000002
relA-spoT_double-mutant:plank_WT_1:3,0.6077893480000001,-0.11622805700000001
relA-spoT_double-mutant:plank_rel-spot:1,-1.0662899590000001,-0.577608058
relA-spoT_double-mutant:plank_rel-spot:2,1.019646693,-1.07571098
Rosmarinic_acid:PAO1-100UMRA:1,0.436004861,-0.126523917
Rosmarinic_acid:PAO1-100UMRA:2,0.531085723,-0.079032349
Rosmarinic_acid:PAO1_DMSO_Control:1,0.36671477,-0.041130223
Rosmarinic_acid:PAO1_DMSO_Control:2,0.20151199700000003,-0.006754999
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.568226766,0.047885223000000005
Tf_toxin_expression:PAO1_WT:1,-0.297937357,0.159599937
Tf_toxin_expression:PAO1_WT:2,0.297937357,-0.159599937
Tf_toxin_expression:PAO1_derfA:1,-0.43850087400000004,0.068360396
Tf_toxin_expression:PAO1_derfA:2,0.292160548,-0.07783182400000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-1.39570856,0.689648523
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-2.9242901999999997,-0.200856041
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.098590445,0.919764612
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-0.251645332,0.9720518370000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-2.500699884,1.231318686
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-1.866343552,0.464923472
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-1.2632278540000001,0.208232738
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,1.2632278540000001,-0.208232737
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-1.807761485,0.666925875
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-4.694179487,0.15032557900000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-3.080528037,0.7072814190000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-3.538038253,1.2529271720000001
natural_RNA_aptamers:PA_Water_rep_wt:1,0.090515941,-0.08822371400000001
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.090515941,0.08822371400000001
natural_RNA_aptamers:PA_FMN_rep:1,-1.655609045,-0.032336008
natural_RNA_aptamers:PA_FMN_rep:2,-1.220621489,0.5480152110000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,1.318287362,-0.605359796
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.31188216,0.409864465
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.163670268,0.320264166
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.425806467,-0.009571509
