,A,AmpR,FleN
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.30787709280000003,0.08741697,-0.6715406850000001
Catabolise_Nucleic_Acids:L_asp:1,-1.2958051507000001,0.769935868,-0.066604519
Catabolise_Nucleic_Acids:L_asp:2,2.231648968,0.039523366000000004,0.06810980700000001
Catabolise_Nucleic_Acids:DNA_1:1,-0.36567459900000004,0.19382058200000002,0.008097492000000001
Catabolise_Nucleic_Acids:DNA_1:2,0.1654052235,0.152781407,-0.008787524
Catabolise_Nucleic_Acids:DNA_1:3,0.2002693754,-0.34660199,0.000690032
Catabolite_repression:del_hfq_crc_wt:1,0.3493493535,-0.08783426700000001,-0.064957151
Catabolite_repression:del_hfq_crc_wt:2,-0.3493493535,0.08783426700000001,0.064957151
Catabolite_repression:delHfq:1,-2.0351771986,-0.38428984400000005,0.24448649
Catabolite_repression:delHfq:2,-1.3646004646,-0.295125428,0.389771768
Catabolite_repression:deldcrc:1,3.6800901716,0.38715770600000005,0.875134363
Catabolite_repression:deldcrc:2,3.491191599,0.103116727,0.921562278
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.133395019,0.203319571,-0.078877028
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-1.6371056932,-0.037363399000000005,0.071035307
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,1.5037106742000002,-0.165956172,0.007841721000000001
Diallyl_disulphide_treatment:PAO1_DDS:1,-8.933490703,-0.8532411940000001,-0.542619517
Diallyl_disulphide_treatment:PAO1_DDS:2,-13.2138536612,-0.805412596,-0.898419559
Diallyl_disulphide_treatment:PAO1_DDS:3,-9.9296617457,-0.5261433750000001,-0.317518158
Dispersed_cells:PAO1_dispersed_wt:1,-0.2359400949,0.101925686,-0.021195581
Dispersed_cells:PAO1_dispersed_wt:2,0.2359400949,-0.101925686,0.021195581
Dispersed_cells:PyhjH_dispersed:1,2.284865365,0.292783024,0.845831328
Dispersed_cells:PyhjH_dispersed:2,1.5837380759,0.257442912,0.8732881370000001
Dispersed_cells:PA01_Planktonic:1,9.644831409,0.408510878,0.9648967570000001
Dispersed_cells:PA01_Planktonic:2,9.9911767831,0.215915355,0.956796136
Dispersed_cells:PAO1_Biofilm:1,-0.4520479388,1.476056942,0.811761087
Dispersed_cells:PAO1_Biofilm:2,-2.5106595912,0.777080419,1.05163545
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-4.5183217695,0.128014329,-0.072875805
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-4.7971292973,0.146434681,-0.166243746
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-3.7436899269,-0.018406809,-0.125071551
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.3262558378,-0.26241668,0.047223314
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.059474893800000005,0.074948466,-0.061409875
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.266780944,0.18746821400000002,0.01418656
Farnesol_treatment:RNA of 0-1F_L:1,0.43882335440000003,0.07185282600000001,0.14043713300000002
Farnesol_treatment:RNA of 0-1F_L:2,-0.1629550261,-0.152848129,0.008844284
Farnesol_treatment:RNA of 0-1F_L:3,-0.2758683283,0.080995303,-0.149281418
Farnesol_treatment:RNA of 6-F_L1:1,-3.1837186023,0.058770853000000005,0.309623694
Farnesol_treatment:RNA of 6-F_L1:2,-2.903928923,-0.17704853,0.37759274200000004
Farnesol_treatment:RNA of 6-F_L1:3,-2.1786528064,-0.005417394000000001,0.33127087800000005
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.3079745369,0.048853812,-0.015798259000000002
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.3079745369,-0.048853812,0.015798259000000002
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.2198763154,-0.195292715,0.10676208200000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,1.1443993239,-1.023034212,-0.182674932
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.4909845639,0.29208770900000003,0.207390032
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.33615698650000003,0.536290114,0.123148511
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,2.2989102989,0.615187703,0.563777733
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.0569941396,-0.673918097,-0.29687925600000004
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.0978334378,-0.15445972600000002,-0.033659287
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,1.885401332,0.912908311,-0.147375991
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.4868421693,-0.172101832,0.041409914000000006
HapZ_SagS_mutant:delHapZp:1,-0.30668006140000004,-0.012564294,-0.077043495
HapZ_SagS_mutant:delHapZp:2,-0.15772354300000002,-0.222333051,-0.016077481
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-1.3299972944,0.401174688,-0.014670113
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.8431551251,-0.22907285600000002,-0.026739801
HapZ_SagS_mutants:delHApZ:1,5.2887079727,-0.408072409,0.099575626
HapZ_SagS_mutants:delHApZ:2,4.669208885,-0.144388954,0.282042191
HapZ_SagS_mutants:delHApZ:3,5.106843755,-0.334207083,0.311224143
HapZ_SagS_mutants:delSagS:1,0.2400117213,-0.251179046,0.072794046
HapZ_SagS_mutants:delSagS:2,0.4283541632,-0.44802647900000003,0.048888134
HapZ_SagS_mutants:delSagS:3,-1.5838173866,0.501934583,0.025623616000000002
HapZ_SagS_mutants:delHapZp:3,0.1690744127,0.167925508,-0.102153827
Lung_infection_transcriptome:PA01_LS1:1,-0.6133330458,-0.196130735,-0.24198616900000003
Lung_infection_transcriptome:PA01_LS1:2,-0.7221324763,-0.13304733200000002,-0.135835644
Lung_infection_transcriptome:PA01_CS1:1,0.6000879439,-0.008185288,0.18376935100000003
Lung_infection_transcriptome:PA01_CS1:2,-0.6000879439,0.008185288,-0.18376935100000003
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.9148388467,0.043746315,-0.09159266
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.9148388467,-0.043746315,0.09159266
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-2.915898936,-0.09963698400000001,-0.093328005
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-2.6812421755,0.38470088,0.08885011500000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-1.4223435729,0.129598147,0.199628933
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-1.4824413627,0.00076513,0.301078709
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,3.5764773078000003,-0.5183226350000001,0.093836707
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,3.134046876,-0.293292685,0.351414694
Metabolic_fitness_plasmid:PAO1_pBS228:1,-1.2124859551,0.008466742000000001,-0.100719185
Metabolic_fitness_plasmid:PAO1_pBS228:2,-0.3054567687,-0.353125892,0.318464721
Metabolic_fitness_plasmid:PAO1_RmS149:1,3.224473065,-0.256684807,0.098053395
Metabolic_fitness_plasmid:PAO1_RmS149:2,2.777875248,-0.251933232,0.008817592
Mucin_glycans:ABTGC:1,-0.0921360044,0.12529204600000002,0.034050529
Mucin_glycans:ABTGC:2,-0.38203154110000004,0.11623018900000001,-0.007717612
Mucin_glycans:ABTGC:3,0.1595194406,0.07867858700000001,0.191825086
Mucin_glycans:ABTGC:4,1.0074925985,-0.078773251,-0.029345881
Mucin_glycans:ABTGC:5,-0.6928444936,-0.241427571,-0.188812122
Mucin_glycans:MUC5B:1,-1.4895530664,-0.528453046,-0.54075245
Mucin_glycans:MUC5B:2,-0.4986510779,-0.5274800740000001,-0.17945876
Mucin_glycans:Glycans:1,0.742010807,0.0029882880000000004,0.264827069
Mucin_glycans:Glycans:2,-0.4018531806,0.001623546,-0.034007316
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,7.5066692565,-0.48662691900000005,1.310270161
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,9.0494831513,-0.27753120200000003,1.472502212
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,1.2049678517,0.193409557,1.452378486
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-4.2375918001,-0.7295511720000001,-1.3959191720000002
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-5.3251349231,-0.117729068,-1.120404491
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-4.4355300117,-0.236161486,-1.074832452
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,3.3656070946,0.37486440400000004,1.073813159
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,8.5094100665,0.23847858,0.661054712
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,1.5755168221,0.148197412,1.076811456
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-4.0712464438,-0.39514263200000005,-1.08865377
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-5.7347664486,0.15139453,-0.7163705770000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-3.6445210907,-0.517792294,-1.00665498
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.0332676109,0.17229175700000002,0.0062683520000000005
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.0332676109,-0.17229175700000002,-0.0062683520000000005
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,4.0408644516,-0.18297375400000002,-0.044879111000000006
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,4.3089187325000005,-0.38091919500000004,-0.104247986
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,3.5722799701,0.269679067,0.056658256000000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,4.1971135077,-0.08615647900000001,-0.00449722
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,0.48900109950000004,0.288735646,-0.47260684000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,1.929665907,-0.040399414,-0.42831938700000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,1.4709187376,0.250754396,-0.35039101100000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,1.2093392858,0.094886492,-0.30737215
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.7887016973000001,0.065177733,-0.10482158600000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.278383276,-0.026782959000000002,0.048249926000000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.7816312395,-0.021880839000000003,0.018374513000000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.2854537339,-0.016513935,0.038197147
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,14.6389734745,-0.7163853330000001,1.038597995
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,15.5010441831,-0.8150307720000001,0.9673667560000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.6916139246,0.059672617000000004,-0.092089683
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.1874732304,-0.032282486,0.060987547
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.879087155,-0.027390131,0.031102136000000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,9.4863677927,-0.9411456500000001,-0.33380168800000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,10.1045163586,-0.664061297,-0.094513596
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,9.5886360287,-1.269530233,-0.338184922
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,9.3594320902,-1.46865738,-0.9722833070000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-6.5973993253,0.29876430400000004,0.09683712600000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-6.9892190075,0.67892936,0.12280750100000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-6.0042658185,0.6275132840000001,0.208670658
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-7.1656856684,-0.126246839,-0.76329286
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-7.0113226017,-0.12390974,-0.8050877240000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-6.2191827041,-0.302542863,-0.506065977
Rosmarinic_acid:PAO1-100UMRA:1,0.3759385692,0.21312591900000002,-0.277976084
Rosmarinic_acid:PAO1-100UMRA:2,-0.058109906700000005,-0.11131653,-0.22636667800000002
Rosmarinic_acid:PAO1_DMSO_Control:1,0.11410787110000001,0.040702797000000006,0.20014495000000002
Rosmarinic_acid:PAO1_DMSO_Control:2,0.17627569070000002,0.06934151,-0.141726505
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.2903835618,-0.11004430700000001,-0.058418445000000006
Testosterone_treatment:Testosterone_Control:1,3.0991678211,0.171585115,-0.020253962
Testosterone_treatment:Testosterone_Control:2,-3.0991678211,-0.171585115,0.020253962
Testosterone_treatment:Testosterone_2.5:1,4.6513546611,0.23115795600000003,-0.010511424
Testosterone_treatment:Testosterone_2.5:2,-3.0454757847,0.42104879300000003,0.245053656
Tf_toxin_expression:PAO1_WT:1,2.7327003332,-0.108330854,-0.058822734
Tf_toxin_expression:PAO1_WT:2,-2.7327003332,0.108330854,0.058822734
Tf_toxin_expression:PAO1_derfA:1,2.7012615076,-0.037357109,0.039349948
Tf_toxin_expression:PAO1_derfA:2,2.9269642718,-0.208954943,-0.059798716
Zinc_treatment:PA_Zn:1,4.4499220336,-0.063298371,-0.6794604630000001
Zinc_treatment:PA_Zn:2,4.8704859393,-0.07622456700000001,-0.41767000800000004
Zinc_treatment:PA_Zn:3,3.9152001231,0.022210467,-0.607964452
Zinc_treatment:PA_Zn_wt:1,-0.2380192901,-0.013983888000000002,-0.11665024600000001
Zinc_treatment:PA_Zn_wt:2,0.2380192901,0.013983888000000002,0.11665024600000001
Paeru_PRECISE:CAMHB_wt:1,2.0687586601,0.254367522,0.26966801
Paeru_PRECISE:CAMHB_wt:2,-0.7341428367,0.36803208600000004,-0.018636869
Paeru_PRECISE:CAMHB_wt:3,-1.0926360828,0.24550992600000002,0.049193741000000006
Paeru_PRECISE:CAMHB_wt:4,-2.7613102751,0.138669544,-0.066104728
Paeru_PRECISE:M9glucAA_Pqt10:1,0.6208519101000001,-0.139942068,-0.037794180000000004
Paeru_PRECISE:M9glucAA_Pqt10:2,1.1608571441,-0.186915104,-0.035029325
Paeru_PRECISE:M9glucAA_Pqt:1,1.8736118125,-0.39102150700000005,-0.06470534
Paeru_PRECISE:M9glucAA_Pqt:2,3.2596418917,-0.49354048500000003,-0.156049754
Paeru_PRECISE:M9glucAA_wo_Pqt:1,2.2092299523,-0.300635633,0.029629158000000003
Paeru_PRECISE:M9glucAA_wo_Pqt:2,2.5259918649,-0.233951924,-0.15496943200000002
Paeru_PRECISE:M9glucAA_NaCl:1,-0.0447066301,0.7276680999999999,-0.12030243900000001
Paeru_PRECISE:M9glucAA_NaCl:2,-0.9042513979000001,0.724137515,-0.09303776300000001
Paeru_PRECISE:M9glucAA_NaCl:3,-0.7332069362,0.46961857900000004,-0.5183295490000001
Paeru_PRECISE:CAMHB_wt:5,-4.8629779702,0.49616208600000006,0.030681393
Paeru_PRECISE:CAMHB_wt:6,-4.6141667276,0.680139433,0.212644316
Paeru_PRECISE:LB_wt:1,-4.9800884438,-0.563706955,-0.24897374700000002
Paeru_PRECISE:LB_wt:2,-5.850609657,-0.121929436,-0.12173539100000001
Paeru_PRECISE:M9glucAA_wt:1,0.46888703930000003,0.056711096,-0.08146616400000001
Paeru_PRECISE:M9glucAA_wt:2,-0.46888703930000003,-0.056711096,0.08146616400000001
Paeru_PRECISE:M9glucAA_lowpH:1,-2.3923989824,0.305118451,0.39517007200000004
Paeru_PRECISE:M9glucAA_lowpH:2,-3.3775097656,-0.016873593000000003,0.24803297400000002
Paeru_PRECISE:M9glucAA_DPD:1,-5.8148521705,0.414382409,0.45936251
Paeru_PRECISE:M9glucAA_DPD:2,-5.4735061502,0.59085044,0.476877724
Paeru_PRECISE:M9sucAA_wt:1,-0.6150116791,-0.19008760300000002,-0.5519882690000001
Paeru_PRECISE:M9sucAA_wt:2,0.3414095863,-0.21014675,-0.239154371
Paeru_PRECISE:M9glucAA_NaCl:4,-0.7920481537,0.7114234740000001,0.201810867
Paeru_PRECISE:M9glucAA_NaCl:5,-1.0147173868,0.8076807840000001,0.32984261
Paeru_PRECISE:M9sucAA_wt:3,-3.424880624,0.38658807300000003,0.027010078000000003
Paeru_PRECISE:M9sucAA_wt:4,-2.9919357815,0.22710565100000002,0.010432723000000001
Paeru_PRECISE:R10LB_wt:1,-0.8554315582,-0.146438874,0.316990307
Paeru_PRECISE:M9glucAA_NaCl:6,-1.5409024469000001,0.9111785080000001,0.33340505400000003
Paeru_PRECISE:M9glucAA_NaCl:7,-2.1103727155,0.726497395,0.285924801
Paeru_PRECISE:M9fructAA_wt:1,-4.229573211,0.311796075,0.11483043
Paeru_PRECISE:M9fructAA_wt:2,-3.9604478850000002,0.254047191,0.083792894
Paeru_PRECISE:M9GlcNAcAA_wt:1,-0.3233984029,-0.07434141500000001,0.12931292800000002
Paeru_PRECISE:M9GlcNAcAA_wt:2,-0.7025071502,-0.044108359,0.257275672
Paeru_PRECISE:M9pyruvAA_wt:1,-5.9785865247,0.37525183100000004,-0.019603386
Paeru_PRECISE:M9pyruvAA_wt:2,-4.3686245157,0.70418672,0.187360659
Paeru_PRECISE:M9fructAA_wt:3,-2.6586389736,0.093771767,-0.01754976
Paeru_PRECISE:M9fructAA_wt:4,-1.563696278,-0.21234301800000002,-0.100857583
Paeru_PRECISE:M9GlcNAcAA_wt:3,-4.6610246911,0.29889358800000004,-0.256582684
Paeru_PRECISE:M9GlcNAcAA_wt:4,-3.2495510039,0.254114294,-0.24610463800000001
Paeru_PRECISE:M9glycAA_wt:1,-4.9146934754,0.447454509,-0.346853522
Paeru_PRECISE:M9glycAA_wt:2,-4.5750729656,0.286986845,-0.332228279
Paeru_PRECISE:M9pyruvAA_wt:3,-3.0814881902,-0.02789653,-0.378222072
Paeru_PRECISE:CAMHB_wt:7,0.15188240190000002,0.37725548200000003,0.687685855
Paeru_PRECISE:CAMHB_wt:8,-0.42265376060000004,0.317993495,0.578417452
Paeru_PRECISE:R10LB_wt:2,2.9313563588,0.09097439,0.24353686100000002
Paeru_PRECISE:R10LB_wt:3,-0.45794920650000004,-0.135021947,0.219705858
Paeru_PRECISE:R10LB_wt:4,5.3505865064,-0.041335231,0.31202587
Paeru_PRECISE:R10LB_wt:5,6.6468177889,-0.34702870700000005,0.040317168
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-0.5803794902,-0.403912516,0.14404978100000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.2911288057,-0.049993827000000005,0.38538302300000005
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,1.382169234,-0.25879602700000004,0.098560936
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,0.9478920339,-0.405591329,0.031840356
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,0.94869554,-0.536816792,-0.0035770900000000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-0.8846096271,-0.05895031,0.13170203800000002
Paeru_PRECISE:M9sucAA_wt:5,-1.4128317638,0.17579491800000002,0.193728813
Paeru_PRECISE:M9sucAA_wt:6,-2.2679476803,-0.216380701,-0.045604124
Paeru_PRECISE:R10LB_wt:6,-3.8412111865,0.025241363000000003,0.21119780900000001
Paeru_PRECISE:R10LB_wt:7,-5.8677132711,0.11292600800000001,0.26168202700000004
Paeru_PRECISE:LB_wt:3,-1.14023885,0.47981336100000005,0.634212791
Paeru_PRECISE:LB_wt:4,-0.42016984490000003,0.312670975,0.674185723
Paeru_PRECISE:R10LB_NaCl:1,9.0874667907,-1.029949289,0.30792821
Paeru_PRECISE:R10LB_NaCl:2,1.8638057469,-0.396836819,0.41138049200000004
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-1.334597936,1.043370731,0.76910247
Paeru_PRECISE:M9glucAA_Zn:1,-2.727229523,-0.268191434,-2.54503178
Paeru_PRECISE:M9glucAA_Cu:1,-3.0175923504,-0.468742266,1.36403741
Paeru_PRECISE:M9glucAA_NaOCl:1,-1.6194196113000001,1.199801313,0.827040949
Paeru_PRECISE:M9GlcNAcAA_8:1,-0.8539555684,1.327729245,1.097875586
Paeru_PRECISE:M9GlcNAcAA_8:2,-3.8133497605,1.100305763,0.397906178
Paeru_PRECISE:M9GlcNAcAA_4:1,1.4734374789,1.435053675,1.159323796
Paeru_PRECISE:M9GlcNAcAA_4:2,-3.1876037307,1.109319753,0.6143937180000001
Paeru_PRECISE:M9GlcNAcAA_2:1,-0.17908170850000002,0.840745559,0.49365770400000003
Paeru_PRECISE:M9GlcNAcAA_2:2,-1.5193203338,0.91746386,0.515571287
Paeru_PRECISE:M9GlcNAcAA_1:1,0.3076955297,1.587130218,0.7414320080000001
Paeru_PRECISE:M9GlcNAcAA_1:2,1.1717363985,0.27416294,0.521390276
Paeru_PRECISE:M9glucAA_NaOCl:2,-4.3077579616,0.8011538760000001,0.070296646
Paeru_PRECISE:M9glucAA_Cu:2,-5.358396765,0.625411585,0.21709925700000002
Paeru_PRECISE:M9glucAA_Fe:1,-1.6102814703,1.241232301,0.113881724
Paeru_PRECISE:M9glucAA_Fe:2,-0.7155809619,1.2961888560000001,0.081509753
Paeru_PRECISE:M9glucAA_Zn:2,1.3900962647,1.484149896,0.130060835
Paeru_PRECISE:M9glucAA_PAO1_wt:2,0.6498369706,0.963920164,0.404992244
Paeru_PRECISE:CAMHB_Mec:1,-2.4009958624,0.501420347,0.295482687
Paeru_PRECISE:CAMHB_Mec:2,-3.6782532196,0.18562260800000002,0.133625861
Paeru_PRECISE:CAMHB_Azt:1,3.7199506347,-0.681646194,-0.353874391
Paeru_PRECISE:CAMHB_Azt:2,3.5723491664,-0.48286152200000004,-0.5200457310000001
Paeru_PRECISE:CAMHB_Pip:1,-2.0188744358,-0.9126364560000001,0.8198020290000001
Paeru_PRECISE:CAMHB_Pip:2,-0.5643828896,-1.145802951,0.789538406
Paeru_PRECISE:CAMHB_Ceft:1,-6.681446158,0.6110297490000001,0.101275873
Paeru_PRECISE:CAMHB_Ceft:2,-5.1534146189,-0.6358541750000001,0.6916324380000001
Paeru_PRECISE:CAMHB_Ceft:3,-5.9299536436,0.12323186,0.52640796
Paeru_PRECISE:CAMHB_Ceft:4,-5.1724352742,-1.154396641,0.601240109
Paeru_PRECISE:M9glucAA_Ceft:1,-7.2034424442,-0.317653603,0.019439764000000002
Paeru_PRECISE:M9glucAA_Ceft:2,-5.9505481167,-0.7280264550000001,-0.15681313200000002
Paeru_PRECISE:M9glucAA_Gent:1,2.6981729181,-0.354078799,0.169880687
Paeru_PRECISE:M9glucAA_Gent:2,0.3230979953,-0.06698084500000001,0.332717148
Paeru_PRECISE:M9glucAA_Pip:1,-6.3528937398,0.001169361,0.29041223600000005
Paeru_PRECISE:M9glucAA_Pip:2,-7.3738678570000005,-0.348219557,0.480899373
Paeru_PRECISE:M9glucAA_Azt:1,2.9762358653,-0.47733203100000005,0.579019721
Paeru_PRECISE:M9glucAA_Azt:2,3.4092175103,-0.353489741,0.549260453
Paeru_PRECISE:CAMHB_Mero:1,-4.6992318652,0.539517557,0.786974143
Paeru_PRECISE:CAMHB_Mero:2,-4.6289961255000005,0.49812285500000003,0.6988384590000001
Paeru_PRECISE:CAMHB_Tet:1,0.8389985813,-0.26310473300000004,-1.298698947
Paeru_PRECISE:CAMHB_Tet:2,-2.0401805907,-0.527520498,-1.123802574
Paeru_PRECISE:R10LB_Gent:1,-0.7242028156,-0.12866623200000002,0.310627773
Paeru_PRECISE:R10LB_Ceft:1,-4.7311164395,0.15120134500000001,0.274830407
Paeru_PRECISE:R10LB_Ceft:2,-9.6396944872,0.163117219,0.41578089900000004
Paeru_PRECISE:CAMHB_Biofilm:1,-1.0736550078,-0.6066496170000001,-0.509445365
Paeru_PRECISE:CAMHB_Biofilm:2,1.6639223568000001,-0.28857493,-0.007859844000000001
Paeru_PRECISE:M9glucAA_Biofilm:1,3.4951855953,-0.968338978,-0.004331601
Paeru_PRECISE:M9glucAA_Biofilm:2,2.7841719043,-1.227043396,-0.27937101400000003
