,name,x,y,cog,color,link
LAC_H_02694,,0,0.013154008,,#ff0000,
LAC_H_02703,,0,0.033129786,,#ff0000,
LAC_H_02721,,0,0.034337978,,#ff0000,
LAC_H_02722,,0,-0.014882158,,#ff0000,
USA300HOU_RS00005,dnaA,543,-0.007363245,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00010,dnaN,2182,-0.00909712,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00015,yaaA,3696,0.000231288,Function unknown,#bfbf00,
USA300HOU_RS00020,recF,3938,-0.0058371130000000005,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00025,gyrB,5060,-0.006330548,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00030,gyrA,7031,-0.002357597,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00035,nnrD,9781,0.039058981,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS00040,hutH,10919,0.004876001,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00045,serS,12812,-0.016473723,"Translation, ribosomal structure and biogenesis",#008000,
USA300HOU_RS00050,azlC,14748,0.014686415,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00055,azlD,15440,0.006061395,Function unknown,#bfbf00,
USA300HOU_RS00060,metX,16132,0.0075322190000000015,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00065,,17391,0.000487015,Function unknown,#bfbf00,
USA300HOU_RS00070,yybT,18344,0.003148155,Signal transduction mechanisms,#d3d3d3,
USA300HOU_RS00075,rplI,20308,-0.004768550999999999,"Translation, ribosomal structure and biogenesis",#008000,
USA300HOU_RS00080,dnaB,20786,0.007951273,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00085,purA,22464,0.008789917,Nucleotide transport and metabolism,#90ee90,
USA300HOU_RS00100,vicR,24951,-0.009380832,Signal transduction mechanisms,#d3d3d3,
USA300HOU_RS00105,vicK,25665,0.003511286,Signal transduction mechanisms,#d3d3d3,
USA300HOU_RS00110,yycH,27484,0.001029648,Function unknown,#bfbf00,
USA300HOU_RS00115,yycI,28819,0.002130381,Function unknown,#bfbf00,
USA300HOU_RS00120,vicX,29997,0.005383361,Function unknown,#bfbf00,
USA300HOU_RS00125,sasH,31025,-0.003945346,Nucleotide transport and metabolism,#90ee90,
USA300HOU_RS00130,rlmH,33711,-0.02334259,Function unknown,#bfbf00,
USA300HOU_RS00135,orf028,34512,-0.018485404,,#ff0000,
USA300HOU_RS00140,tnp2,35876,-0.002043565,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00150,ugpQ,37812,0.001013101,Energy production and conversion,#708090,
USA300HOU_RS00155,pg15,38652,0.00306499,Lipid transport and metabolism,#0000ff,
USA300HOU_RS00160,pbpC,39126,-0.020704436,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00165,blaR,41232,-0.013961227,Defense mechanisms,#40e0d0,
USA300HOU_RS00170,hsdR,42190,-0.012786138,Defense mechanisms,#40e0d0,
USA300HOU_RS00175,,42460,0.015581602,,#ff0000,
USA300HOU_RS00180,ccU,44100,0.008517098,Function unknown,#bfbf00,
USA300HOU_RS00185,orf010,44621,0.037353408,Function unknown,#bfbf00,
USA300HOU_RS00190,,45019,0.010113134,,#ff0000,
USA300HOU_RS00195,ccrB,45891,-0.006526266,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00200,ccrA,47541,-0.0065921190000000005,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00205,ccH,49124,-0.00114222,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00210,,50911,0.032721809,,#ff0000,
USA300HOU_RS00215,,51340,-0.009212644,,#ff0000,
USA300HOU_RS00220,,53062,0.003937534,Transcription,#87cefa,
USA300HOU_RS00230,,54925,0.003944433,,#ff0000,
USA300HOU_RS00235,mll7993,56433,0.002701347,Defense mechanisms,#40e0d0,
USA300HOU_RS00240,,56933,-0.003260758,,#ff0000,
USA300HOU_RS00245,,59042,-0.004722796,Defense mechanisms,#40e0d0,
USA300HOU_RS00250,,60104,-0.010669748,,#ff0000,
USA300HOU_RS00255,,60387,0.004257162,,#ff0000,
USA300HOU_RS00260,,60793,0.007935382,,#ff0000,
USA300HOU_RS00265,,61682,-0.002222793,,#ff0000,
USA300HOU_RS00270,,63045,-0.01647114,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00275,adhC,64040,-0.009561114,Energy production and conversion,#708090,
USA300HOU_RS00280,,65422,0.010425729,,#ff0000,
USA300HOU_RS00285,ccU,65660,0.028271697,Function unknown,#bfbf00,
USA300HOU_RS00290,orf010,66179,0.01042769,Function unknown,#bfbf00,
USA300HOU_RS00295,,66577,-0.02537262,,#ff0000,
USA300HOU_RS00300,,67735,-0.001086356,,#ff0000,
USA300HOU_RS00305,,68835,0.014644452,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00310,arcb1,69784,0.008441061,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00315,,70820,-0.009027209,Transcription,#87cefa,
USA300HOU_RS00320,arcD,71551,-0.01308556,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00325,arcA,73058,0.000909879,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00330,,74562,0.007787670999999999,Transcription,#87cefa,
USA300HOU_RS00335,,75510,-0.006100896999999999,Signal transduction mechanisms,#d3d3d3,
USA300HOU_RS00350,ytpA,77075,0.00076161,Lipid transport and metabolism,#0000ff,
USA300HOU_RS00355,,78191,-0.008827475999999999,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00360,,79650,-0.005808215,Function unknown,#bfbf00,
USA300HOU_RS00365,nikA,80339,-0.009642879,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00370,,81895,-0.0063857440000000005,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00375,,82851,-0.006199486,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00380,,83585,-0.006334974,,#ff0000,
USA300HOU_RS00385,,84345,0.004263125,Function unknown,#bfbf00,
USA300HOU_RS00390,copB,86000,-0.019065522,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00395,ydhK,88081,-0.013633362,Function unknown,#bfbf00,
USA300HOU_RS00410,,89391,0.002418398,,#ff0000,
USA300HOU_RS00415,,91232,0.019004356,"Translation, ribosomal structure and biogenesis",#008000,
USA300HOU_RS00425,yrkJ,91899,0.013544307,Function unknown,#bfbf00,
USA300HOU_RS00430,,92654,0.0071311540000000015,Function unknown,#bfbf00,
USA300HOU_RS00435,yrkE,93051,-0.012695873,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00440,,94149,-0.010262418,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00455,duS,97362,0.007296652,"Translation, ribosomal structure and biogenesis",#008000,
USA300HOU_RS00460,,98657,-0.023850364,,#ff0000,
USA300HOU_RS00465,tfoX,98909,-0.032172516,Transcription,#87cefa,
USA300HOU_RS00470,spns1,99277,-0.001629735,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS00475,,100490,-0.036718579,Function unknown,#bfbf00,
USA300HOU_RS00480,ilvY,101153,-0.019900758,Transcription,#87cefa,
USA300HOU_RS00485,,102368,-0.005925616,,#ff0000,
USA300HOU_RS00490,,102992,-0.005967668000000001,Transcription,#87cefa,
USA300HOU_RS00495,,104169,0.00936701,,#ff0000,
USA300HOU_RS00500,,105038,-0.005883734,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00505,,108247,0.004281685,,#ff0000,
USA300HOU_RS00510,plC,108934,-0.011781322,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS00515,,110141,-0.009220812,Function unknown,#bfbf00,
USA300HOU_RS00520,,110963,0.001491683,Function unknown,#bfbf00,
USA300HOU_RS00525,,111797,0.007571522,Function unknown,#bfbf00,
USA300HOU_RS00530,,112634,0.007477253,Function unknown,#bfbf00,
USA300HOU_RS00535,,113534,0.0016271220000000002,Transcription,#87cefa,
USA300HOU_RS00540,amD,115883,-0.007421193,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00545,sbtA,117063,-0.010079212,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS00550,yjbB,118944,0.07938052,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00555,mycA,120931,0.022049653,Function unknown,#bfbf00,
USA300HOU_RS00560,,122880,-0.011501571,,#ff0000,
USA300HOU_RS00565,norG,123865,0.015454532,Transcription,#87cefa,
USA300HOU_RS00570,,125452,0.00720098,,#ff0000,
USA300HOU_RS00575,,126187,0.004833105999999999,Energy production and conversion,#708090,
USA300HOU_RS00580,spA,128108,-0.024847166,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00585,sarS,130007,-0.021092515,Transcription,#87cefa,
USA300HOU_RS00590,sirC,131128,-0.00195649,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00595,sirB,132123,-0.018695187,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00600,sirA,133134,-0.011507299,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00605,sbnA,134357,0.027604689,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00610,arcB,135334,-0.019459985,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00615,sbnC,136365,0.003598389000000001,"Secondary metabolites biosynthesis, transport, and catabolism",#87ceeb,
USA300HOU_RS00620,mdtG,138112,-0.0073818719999999985,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS00625,iucA,139358,0.006082583000000001,"Secondary metabolites biosynthesis, transport, and catabolism",#87ceeb,
USA300HOU_RS00630,iucC,141003,0.00343046,"Secondary metabolites biosynthesis, transport, and catabolism",#87ceeb,
USA300HOU_RS00635,sbnG,142828,0.005990725,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS00640,sbnH,143604,0.009271314,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00645,sbnI,144810,0.009295828,Transcription,#87cefa,
USA300HOU_RS00655,,145770,0.00575657,,#ff0000,
USA300HOU_RS00660,,146227,-0.003944585,,#ff0000,
USA300HOU_RS00665,budC,147065,-0.010693385,Function unknown,#bfbf00,
USA300HOU_RS00675,galE,148177,-0.022123391000000003,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00680,tuaA,149120,-0.026587571,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00685,,150022,0.007486519,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00690,wzY,151169,-0.005172955999999999,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00695,,152397,0.004326942,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00700,sodM,154095,-0.015410742,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00705,,155062,-0.119885649,,#ff0000,
USA300HOU_RS00710,crgR,155979,-0.005719064,Transcription,#87cefa,
USA300HOU_RS00720,deoD,156970,-0.019384025,Nucleotide transport and metabolism,#90ee90,
USA300HOU_RS00725,tet38,157684,-0.00346738,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00730,deoc1,159117,-0.012847533,Nucleotide transport and metabolism,#90ee90,
USA300HOU_RS00735,deoB,159807,-0.014595596,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS00740,phnE,161116,-0.008973257,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00745,phnB,161928,-0.018780882,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00750,phnC,162730,-0.002818326,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00755,phnD,163717,0.014143373,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00760,,164902,0.022423303,Function unknown,#bfbf00,
USA300HOU_RS00765,yfkN,166497,-0.00224643,Nucleotide transport and metabolism,#90ee90,
USA300HOU_RS00775,,168692,0.041597141,,#ff0000,
USA300HOU_RS00780,,169162,-0.021499105,,#ff0000,
USA300HOU_RS00785,,169536,-0.015109995,,#ff0000,
USA300HOU_RS00795,adhE,171100,0.008349935,Energy production and conversion,#708090,
USA300HOU_RS00800,cap8A,174054,-0.016791023999999998,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00805,capB,174738,-0.003947007,"Cell cycle control, cell division, chromosome partitioning",#add8e6,
USA300HOU_RS00810,capC,175427,0.003120687,,#ff0000,
USA300HOU_RS00815,,176211,-0.018828032,,#ff0000,
USA300HOU_RS00820,capD,178025,0.014748178,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00825,cap5F,179066,0.015594625,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00830,,180179,0.010263997,,#ff0000,
USA300HOU_RS00835,cap5H,181306,0.035767069,Function unknown,#bfbf00,
USA300HOU_RS00840,cap5I,181937,-0.006072569,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00845,cap5J,183060,0.01525531,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00850,cap5K,184219,0.012896158,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00855,cap5L,185425,0.011532281,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00860,capM,186641,0.006501399999999999,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00865,cap5N,187198,0.00148111,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00870,wecC,188139,0.009720749,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00875,cap5P,189478,0.00321177,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00880,isdI,190688,0.004859496,Energy production and conversion,#708090,
USA300HOU_RS00885,,191021,-0.015484928,Function unknown,#bfbf00,
USA300HOU_RS00890,aldA,191831,-0.012757857,Energy production and conversion,#708090,
USA300HOU_RS00895,czcD,193964,0.010844816,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00900,,194985,0.019789767,,#ff0000,
USA300HOU_RS00905,srpF,195367,-0.018916269,,#ff0000,
USA300HOU_RS00910,tauB,196221,-0.021654478,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00915,,196975,-0.020475119,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00920,ssuC,197946,-0.032708032000000005,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00925,,198720,-0.013415392,,#ff0000,
USA300HOU_RS00930,,199969,-0.024323944,Function unknown,#bfbf00,
USA300HOU_RS00935,fdH,200501,-0.019110262,Energy production and conversion,#708090,
USA300HOU_RS00940,yweA,201912,-0.004994735,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS00945,,203609,0.005956777,"Secondary metabolites biosynthesis, transport, and catabolism",#87ceeb,
USA300HOU_RS00950,sfP,210797,0.017078571,Coenzyme transport and metabolism,#ff00ff,
USA300HOU_RS00955,,211769,0.007775086,Function unknown,#bfbf00,
USA300HOU_RS00960,argB,212518,0.017350146,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00965,argJ,213298,0.006211258000000001,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00970,argC,214551,0.005633857,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00975,argD,215621,0.0014712389999999998,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00980,brnQ,217058,0.008350367,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00985,yecD,218689,-0.001392866,"Secondary metabolites biosynthesis, transport, and catabolism",#87ceeb,
USA300HOU_RS00990,ipdC,219313,-0.013107193,Amino acid transport and metabolism,#c71585,
USA300HOU_RS01000,ptsG,221227,-0.015925592,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS01005,,223873,0.011568915,Function unknown,#bfbf00,
USA300HOU_RS01010,murQ,224913,-0.014920565,Function unknown,#bfbf00,
USA300HOU_RS01015,ybbF,225821,0.012245756000000002,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS01020,,227278,0.004974848,Transcription,#87cefa,
USA300HOU_RS01025,,228347,-0.004018292,,#ff0000,
USA300HOU_RS01030,hsdR,228841,-0.007047199000000001,Defense mechanisms,#40e0d0,
USA300HOU_RS01035,,231835,-0.011081562,,#ff0000,
USA300HOU_RS01040,,232679,-0.009309521,,#ff0000,
USA300HOU_RS01045,,233589,-0.016813093,Function unknown,#bfbf00,
USA300HOU_RS01050,oppf3,234966,0.009993397,Function unknown,#bfbf00,
USA300HOU_RS01055,dppB,236515,-0.021922686,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS01060,dppC,237999,-0.010649697,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS01065,rlP,239179,-0.014113416,Amino acid transport and metabolism,#c71585,
USA300HOU_RS01070,ggT,240992,0.005579489,Amino acid transport and metabolism,#c71585,
USA300HOU_RS01075,,243296,-0.025718978,Function unknown,#bfbf00,
USA300HOU_RS01080,azoR,244259,-0.015626749,Lipid transport and metabolism,#0000ff,
USA300HOU_RS01085,ba_1500,245094,-0.013361618,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS01090,msmK,246055,-0.017735925,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS01095,malX,247165,-0.011340646,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS01100,malC,248439,-0.012652451,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS01105,malD,249709,-0.022108387,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS01110,lapC,250622,-0.019801231,Function unknown,#bfbf00,
USA300HOU_RS01115,,251723,-0.00849722,Function unknown,#bfbf00,
USA300HOU_RS01120,,252818,-0.010484265,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS01125,,254148,0.018101395,Function unknown,#bfbf00,
USA300HOU_RS01130,uhpT,254875,-0.017915404,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS01135,,256613,-0.004290636,Transcription,#87cefa,
USA300HOU_RS01140,,257364,-0.001510146,Signal transduction mechanisms,#d3d3d3,
USA300HOU_RS01145,,258917,-0.000124552,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS01150,pflB,260473,0.003464569,Energy production and conversion,#708090,
USA300HOU_RS01155,pflA,262745,-0.003657101,"Post-translational modification, protein turnover, and chaperones",#1e90ff,
USA300HOU_RS01160,,263604,-0.013375182,,#ff0000,
USA300HOU_RS01165,glpq4,263836,0.038981282,Energy production and conversion,#708090,
USA300HOU_RS01170,,265763,-0.0006826369999999999,,#ff0000,
USA300HOU_RS01175,,266297,-0.02296335,,#ff0000,
USA300HOU_RS01190,fadA,268729,-0.004646012,Lipid transport and metabolism,#0000ff,
USA300HOU_RS01195,fadB,269943,-0.00098221,Lipid transport and metabolism,#0000ff,
USA300HOU_RS01200,fadD,272390,-0.009032068,Lipid transport and metabolism,#0000ff,
USA300HOU_RS01205,fadE,273713,-0.019488155,Lipid transport and metabolism,#0000ff,
USA300HOU_RS01210,fadX,275244,-0.014706026,Lipid transport and metabolism,#0000ff,
USA300HOU_RS01215,,277262,-0.012004193,Function unknown,#bfbf00,
USA300HOU_RS01220,dppA,278718,0.007818331,Amino acid transport and metabolism,#c71585,
USA300HOU_RS01225,yeaO,280391,-0.019127422,Function unknown,#bfbf00,
USA300HOU_RS01230,,280904,-0.037827338,,#ff0000,
USA300HOU_RS01235,,281103,-0.010400012,Energy production and conversion,#708090,
USA300HOU_RS01245,ldH,282821,-0.000763943,Energy production and conversion,#708090,
USA300HOU_RS01255,ptsG,284094,0.008263184,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS01260,rihB,285985,-0.01013399,Nucleotide transport and metabolism,#90ee90,
USA300HOU_RS01270,,287259,0.005190362,Transcription,#87cefa,
USA300HOU_RS01275,,289340,0.047390531,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS01280,,289830,0.008482402,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS01285,atlC,290335,-0.0026342690000000003,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS01290,ydjL,291612,0.00322138,Amino acid transport and metabolism,#c71585,
USA300HOU_RS01300,gatD,292839,0.014534728,Amino acid transport and metabolism,#c71585,
USA300HOU_RS01305,ispd1,294410,-0.025485084,Lipid transport and metabolism,#0000ff,
USA300HOU_RS01310,,295119,-0.022541042,Amino acid transport and metabolism,#c71585,
USA300HOU_RS01315,,296319,-0.015983268000000002,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS01320,tagF,298288,0.00789023,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS01325,ispd2,299733,0.004377419,Lipid transport and metabolism,#0000ff,
USA300HOU_RS01330,,300442,0.006350697,Amino acid transport and metabolism,#c71585,
USA300HOU_RS01335,,301489,0.008530534000000001,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS01340,,303210,0.008453051999999999,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS01345,ytfE,305074,0.014804927,"Cell cycle control, cell division, chromosome partitioning",#add8e6,
USA300HOU_RS01350,lytS,306010,0.0034853970000000003,Signal transduction mechanisms,#d3d3d3,
USA300HOU_RS01355,lytT,307752,0.009707769,Signal transduction mechanisms,#d3d3d3,
USA300HOU_RS01360,lrgA,308605,-0.054275961,Function unknown,#bfbf00,
USA300HOU_RS01365,lrgB,309041,-0.045797755,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS01370,yydK,309850,-0.006112352,Transcription,#87cefa,
USA300HOU_RS01375,ptsG,310703,-0.016838991,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS01380,bglA,311510,-0.014746257,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS01390,,313380,0.002404663,"Secondary metabolites biosynthesis, transport, and catabolism",#87ceeb,
USA300HOU_RS01400,rbsK,314392,0.003474867,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS01405,rbsD,315334,-0.01651169,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS01410,rbsU,315753,-0.006369926,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS01415,rbsR,316866,0.009099124,Transcription,#87cefa,
USA300HOU_RS01425,,318244,-0.010759329,,#ff0000,
USA300HOU_RS01430,,318882,-0.003315502,,#ff0000,
USA300HOU_RS01435,,319309,0.013907303,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS01440,pacA,320919,0.013030493999999998,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS01445,lytM,322237,0.055278451,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS01450,,323239,0.008697756,Defense mechanisms,#40e0d0,
USA300HOU_RS01455,,323912,0.006220613000000001,,#ff0000,
USA300HOU_RS01460,,324829,-0.00493204,,#ff0000,
USA300HOU_RS01465,,326063,-0.000933684,,#ff0000,
USA300HOU_RS01470,,327857,-0.005614535,,#ff0000,
USA300HOU_RS01475,,328544,0.004852851,,#ff0000,
USA300HOU_RS01480,,329274,-0.009519942,Function unknown,#bfbf00,
USA300HOU_RS01485,esxA,330415,0.00589047,Function unknown,#bfbf00,
USA300HOU_RS01490,esaA,330792,-0.024343621," Intracellular trafficking, secretion, and vesicular transport",#00ff00,
USA300HOU_RS01495,,333821,-0.008838085,,#ff0000,
USA300HOU_RS01500,esaB,334212,0.005694186,Function unknown,#bfbf00,
USA300HOU_RS01505,essB,334506,-0.027576785,Function unknown,#bfbf00,
USA300HOU_RS01510,essC,335862,-0.015503295,"Cell cycle control, cell division, chromosome partitioning",#add8e6,
USA300HOU_RS01515,,340331,-0.034321456,,#ff0000,
USA300HOU_RS01520,,340739,-0.014897297,,#ff0000,
USA300HOU_RS01525,,341053,-0.005128071,,#ff0000,
USA300HOU_RS01530,,341727,-0.003861774,,#ff0000,
USA300HOU_RS01535,,342054,0.0068961,Function unknown,#bfbf00,
USA300HOU_RS01540,,343909,-0.001238522,Function unknown,#bfbf00,
USA300HOU_RS01545,,344608,-0.009133751,,#ff0000,
USA300HOU_RS01550,,345438,-0.00288092,,#ff0000,
USA300HOU_RS01555,,346185,-0.032447006,,#ff0000,
USA300HOU_RS01560,,346535,-0.009530667,Function unknown,#bfbf00,
USA300HOU_RS01565,,347046,-0.008443513,Function unknown,#bfbf00,
USA300HOU_RS01570,,347557,-0.036094738,,#ff0000,
USA300HOU_RS01575,,348063,0.00081479,Function unknown,#bfbf00,
USA300HOU_RS01580,,348764,-0.001002839,,#ff0000,
USA300HOU_RS01585,,350033,-0.019612502,Function unknown,#bfbf00,
USA300HOU_RS01590,,350545,-0.004663346,Function unknown,#bfbf00,
USA300HOU_RS01595,,351056,-0.006270186999999999,Function unknown,#bfbf00,
USA300HOU_RS01600,,351567,-0.006188986,Function unknown,#bfbf00,
USA300HOU_RS01605,,352078,-0.002913326,Function unknown,#bfbf00,
USA300HOU_RS01610,,353189,-0.010401089,,#ff0000,
USA300HOU_RS01615,,353716,-0.0016739379999999998,,#ff0000,
USA300HOU_RS01620,,354330,-0.009809528,Inorganic ion transport and metabolism,#00bfbf,
