,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
38,ICA-Set002__USA300 LAC CA-MHB Control,-0.29600349299999995,0.956613505904911,2.0,76.0,-0.97243139,77.0,0.38042440400000005
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,-1.2652650745,0.38676568062476246,2.0,78.0,-0.991780439,79.0,-1.53874971
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,-5.1943198944999995,0.2212054129045823,2.0,80.0,-5.037904047,81.0,-5.350735742
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,2.9093457584999998,0.34223072234426466,2.0,82.0,3.151339423,83.0,2.667352094
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,-2.8843268990000004,0.33707886749443966,2.0,84.0,-2.645976146,85.0,-3.122677652
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,8.9596123205,0.25918884442383744,2.0,86.0,8.776338131,87.0,9.14288651
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,5.8275959395,0.00437710481973597,2.0,88.0,5.83069102,89.0,5.8245008590000005
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.09539612516062705,2.0,90.0,0.06745524700000001,91.0,-0.06745524700000001
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,-12.90332633,0.6506196266821385,2.0,92.0,-13.36338388,93.0,-12.44326878
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,3.631797194,0.5409579672791817,2.0,94.0,3.249282147,96.0,4.014312241
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,7.6322773825,1.0143999570989344,2.0,95.0,8.349566471,97.0,6.9149882940000005
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,6.4979823505,1.755425635173664,2.0,98.0,7.739255721,99.0,5.25670898
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,7.2937538915,0.020797091600964712,2.0,100.0,7.308459656,101.0,7.279048127
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,-4.968116711,1.3925556396838206,2.0,102.0,-3.983431175,103.0,-5.952802247
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,2.614541728,1.4995113541702407,2.0,104.0,1.554227081,105.0,3.674856375
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,9.447694385,0.9238107487865616,2.0,106.0,8.79446154,107.0,10.10092723
