,A,DguR
yhjH_knockout:PA_delwspF:1,1.280278971,0.066536918
yhjH_knockout:PA_delwspF:2,0.8715812740000001,-0.310365416
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,1.9869025790000001,0.500446925
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,2.588564618,0.50304997
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,2.101120122,0.641588931
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,2.564550264,0.848504655
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.6717016920000001,0.128722899
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.22399711600000002,-0.13485945600000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.255184391,0.026628319
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.192520185,-0.020491762
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,1.7549792800000001,1.075045018
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,1.69054716,1.147715695
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.618927541,0.12189186
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.302498311,-0.141685113
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.31642923,0.019793253
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.486564934,0.169859859
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-0.7813093940000001,0.31999947100000004
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-0.93427337,0.614996556
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.486564934,-0.169859859
Lung_infection_transcriptome:PA01_LS1:1,3.486511879,-0.05751533700000001
Lung_infection_transcriptome:PA01_LS1:2,1.8634059390000002,0.36901020500000004
Lung_infection_transcriptome:PA01_CS1:1,-1.683685842,0.07059319800000001
Lung_infection_transcriptome:PA01_CS1:2,1.683685842,-0.07059319800000001
Testosterone_treatment:Testosterone_Control:1,1.037495051,-0.14831633400000002
Testosterone_treatment:Testosterone_Control:2,-1.037495051,0.14831633400000002
Testosterone_treatment:Testosterone_2.5:1,-1.7864222980000002,0.10985977
Testosterone_treatment:Testosterone_2.5:2,-1.42375793,0.649839461
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-0.802373992,0.357478018
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-2.038526236,0.0076234960000000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-1.169497725,0.8696022470000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,1.037638722,-0.46626012200000005
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,0.9271439380000001,0.13141654900000002
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,0.46707084600000004,-0.060327403
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-0.9176413800000001,0.090152752
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-1.469173773,0.02177435
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-0.9382998730000001,-0.125039694
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,1.268188795,-0.21155210500000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,1.438677237,0.537523184
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,0.618248994,-0.312858485
Dispersed_cells:PAO1_dispersed_wt:1,0.11595108600000001,-0.103569374
Dispersed_cells:PAO1_dispersed_wt:2,-0.11595108600000001,0.103569374
Dispersed_cells:PyhjH_dispersed:1,0.596842121,1.075896213
Dispersed_cells:PyhjH_dispersed:2,-0.493928684,1.481793594
Dispersed_cells:PA01_Planktonic:1,-5.596751676,1.191098421
Dispersed_cells:PA01_Planktonic:2,-6.062597694,0.514488866
Dispersed_cells:PAO1_Biofilm:1,-4.810614971,0.31155202600000004
Dispersed_cells:PAO1_Biofilm:2,-5.662893637,1.0082412060000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,5.419139848,-0.199751069
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,7.214714659,0.190454788
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,7.587811144,-0.041213295000000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.421865949,-0.138749969
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.137061163,0.223222784
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.558927111,-0.084472816
gcsR_mutant:PAO1_rep_wt:1,-0.52072626,-0.084625382
gcsR_mutant:PAO1_rep_wt:2,0.52072626,0.084625382
gcsR_mutant:GcsR_rep:1,-0.196342285,-0.304667366
gcsR_mutant:GcsR_rep:2,-0.25257722,-0.42091701400000003
ampC_mutation:PA_Cef_taz_wt:1,-0.945269126,0.310344667
ampC_mutation:PA_mutS_Cef_taz:1,-2.414363235,0.20533615100000002
ampC_mutation:PA_mutS:1,0.7230255360000001,0.47098959900000004
ampC_mutation:PA_mutS:2,2.751815279,-0.52833093
ampC_mutation:PA_mutS:3,-2.304146409,0.6766641990000001
ampC_mutation:PA_Cef_taz_wt:2,0.945269126,-0.310344667
ampC_mutation:PA_mutS_Cef_taz:2,-1.006158576,1.230088412
ampC_mutation:PA_mutS:4,-0.776126451,0.146370187
ampC_mutation:PA_mutS:5,3.054755959,0.051391785
ampC_mutation:PA_mutS:6,-0.9598683920000001,0.21544263100000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,1.373822029,-0.43341718300000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.9457503250000001,-0.147225187
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,1.6495959180000002,-1.017677898
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,1.073527539,-1.493340076
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-1.768838767,0.182032193
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-0.40820398500000005,0.264276126
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-0.142529602,0.134334053
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,0.7343363430000001,0.328000711
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.3909995,0.350233365
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-0.168520688,-0.42242293700000005
n-alkanes_treatment:PA_alkane:1,0.7415322310000001,0.910544393
n-alkanes_treatment:PA_alkane:2,0.289805668,1.202366199
n-alkanes_treatment:PA_Glycerol:1,0.189220775,-0.8588025370000001
n-alkanes_treatment:PA_Glycerol:2,0.186434455,0.32811434300000003
n-alkanes_treatment:PA_Glycerol:3,-0.37565522900000003,0.530688194
Catabolise_Nucleic_Acids:L_asp:1,0.986272633,0.26832647600000004
Catabolise_Nucleic_Acids:L_asp:2,0.77792848,0.256620956
Catabolise_Nucleic_Acids:DNA_1:1,0.35101980600000005,-0.030796907000000002
Catabolise_Nucleic_Acids:DNA_1:2,-0.590309824,0.022921795000000002
Catabolise_Nucleic_Acids:DNA_1:3,0.23929001800000002,0.007875113000000001
cysB_mutant:PAO1HH_wt:1,0.347612378,-0.448445015
cysB_mutant:PAO1HH_wt:2,-0.347612378,0.448445015
cysB_mutant:cysBHH:1,-11.48684321,0.7765907080000001
cysB_mutant:cysBHH:2,-10.92114557,0.925923496
cysB_mutant:cysBHH:3,-11.81319102,0.8207118080000001
ersA_knockout:delersA:1,-2.176400541,0.939210006
ersA_knockout:delersA:2,-5.622854108,0.563121757
ersA_knockout:wt_BHI:1,1.749591828,-0.09610518
ersA_knockout:wt_BHI:2,-1.749591828,0.09610518
Farnesol_treatment:RNA of 0-1F_L:1,-0.013846936,-0.139213595
Farnesol_treatment:RNA of 0-1F_L:2,-1.090774411,0.11350886
Farnesol_treatment:RNA of 0-1F_L:3,1.104621347,0.025704734
Farnesol_treatment:RNA of 6-F_L1:1,-0.15518500100000002,0.54230357
Farnesol_treatment:RNA of 6-F_L1:2,-0.002931148,0.18395134800000001
Farnesol_treatment:RNA of 6-F_L1:3,0.900998213,0.474748388
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.96304553,0.47705094600000003
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.717884838,-0.0032968180000000004
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-0.7579419540000001,0.092579492
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.228833153,-0.140540303
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.016327539000000002,-0.333213825
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-1.26387265,0.5195459640000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.283059587,-0.508324717
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.283059587,0.508324717
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-0.04997745,0.20787212800000002
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-0.455223751,0.491500977
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,8.084356319,-0.103671253
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,12.72296428,-0.0022590180000000002
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,1.622195579,-0.14433494800000002
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,2.893019733,0.278464796
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.681812485,0.071199724
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.87528441,0.053854422000000006
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.071678272,-0.011177055
Metabolic_fitness_plasmid:PAO1_RmS149:2,2.172256279,-0.043401255
mexZ_knockout:del_mexZ:1,0.374641565,-0.47378608600000005
mexZ_knockout:del_mexZ:2,0.018795302,-0.21856497600000002
mexZ_knockout:del_mexZ:3,-0.244527122,-0.23850880900000002
mexZ_knockout:wt_LB:1,0.16355618400000002,0.5325644350000001
mexZ_knockout:wt_LB:2,-0.316173602,-0.278041342
mexZ_knockout:wt_LB:3,0.152617418,-0.25452309300000003
Mucin_glycans:ABTGC:1,-0.090811472,0.3691115
Mucin_glycans:ABTGC:2,1.273722759,0.343405534
Mucin_glycans:ABTGC:3,-0.100510107,0.038686684
Mucin_glycans:ABTGC:4,-0.7946761080000001,-0.326247161
Mucin_glycans:ABTGC:5,-0.287725072,-0.424956559
Mucin_glycans:MUC5B:1,0.509539084,-0.29801038500000004
Mucin_glycans:MUC5B:2,1.9825828730000001,0.07336954400000001
Mucin_glycans:Glycans:1,1.598149373,0.610974126
Mucin_glycans:Glycans:2,1.93575327,0.383112388
NC_002516.2:Planktonic_total_RNA_Rep:1,0.579710401,0.397895665
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.337893575,-0.135645989
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.241816826,-0.26224967600000004
NC_002516.2:Biofilm_total_RNA_Rep:1,-0.48119077,0.423829051
NC_002516.2:Biofilm_total_RNA_Rep:2,-1.023740278,0.113081941
Zinc_treatment:PA_Zn:1,0.20517934200000001,0.23739415
Zinc_treatment:PA_Zn:2,0.317079061,0.307601769
Zinc_treatment:PA_Zn:3,1.203676166,0.5131603650000001
Zinc_treatment:PA_Zn_wt:1,0.082824414,-0.090387035
Zinc_treatment:PA_Zn_wt:2,-0.082824414,0.090387035
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.49177814100000006,-0.048851042000000004
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.49177814100000006,0.048851042000000004
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,0.8892633600000001,1.300458321
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,0.9092883650000001,0.028707867
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,1.153858498,0.11311439999999999
Paeru_PRECISE:CAMHB_wt:1,-1.347142871,-0.894892871
Paeru_PRECISE:CAMHB_wt:2,-1.773591947,-1.320036164
Paeru_PRECISE:CAMHB_wt:3,-1.819997765,-1.3040126459999999
Paeru_PRECISE:CAMHB_wt:4,-1.4742444620000001,-1.357731714
Paeru_PRECISE:M9glucAA_Pqt10:1,-1.716479622,-0.639861259
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.192144478,-1.537540431
Paeru_PRECISE:M9glucAA_Pqt:1,-1.97686195,-1.48757053
Paeru_PRECISE:M9glucAA_Pqt:2,-1.9729211270000002,-1.967205258
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-2.62283146,-1.5681141809999999
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-1.467720418,-1.754324944
Paeru_PRECISE:M9glucAA_NaCl:1,-1.039741404,-1.321613684
Paeru_PRECISE:M9glucAA_NaCl:2,-0.683232509,-1.162946727
Paeru_PRECISE:M9glucAA_NaCl:3,-1.151527793,-0.812200943
Paeru_PRECISE:CAMHB_wt:5,7.737660549,-0.917136107
Paeru_PRECISE:CAMHB_wt:6,9.971951738,-0.6836645610000001
Paeru_PRECISE:LB_wt:1,-3.760010943,-2.359230356
Paeru_PRECISE:LB_wt:2,-2.1297413,-1.395421917
Paeru_PRECISE:M9glucAA_wt:1,-0.6433947990000001,-1.422942139
Paeru_PRECISE:M9glucAA_wt:2,-1.3566540950000001,-0.8459336850000001
Paeru_PRECISE:M9glucAA_lowpH:1,-2.600910522,-0.473769551
Paeru_PRECISE:M9glucAA_lowpH:2,-2.191373626,-0.5282403520000001
Paeru_PRECISE:M9glucAA_DPD:1,-2.017245692,-1.274261192
Paeru_PRECISE:M9glucAA_DPD:2,-2.072340792,-1.195457245
Paeru_PRECISE:M9sucAA_wt:1,-1.942990304,-1.006983231
Paeru_PRECISE:M9sucAA_wt:2,-1.375572266,-0.7704274710000001
Paeru_PRECISE:M9glucAA_NaCl:4,-1.271851877,-0.461439156
Paeru_PRECISE:M9glucAA_NaCl:5,-1.39164356,-0.329057675
Paeru_PRECISE:M9sucAA_wt:3,-1.241702812,-0.5648240870000001
Paeru_PRECISE:M9sucAA_wt:4,-1.201637606,-0.527008653
Paeru_PRECISE:R10LB_wt:1,-2.065284914,-0.9072572910000001
Paeru_PRECISE:M9glucAA_NaCl:6,-0.7848180730000001,-0.07863141800000001
Paeru_PRECISE:M9glucAA_NaCl:7,-0.8232350580000001,-0.20924429500000002
Paeru_PRECISE:M9fructAA_wt:1,-0.137558719,-0.671845162
Paeru_PRECISE:M9fructAA_wt:2,0.181235949,-0.316577865
Paeru_PRECISE:M9GlcNAcAA_wt:1,-0.44329947900000005,-0.267689334
Paeru_PRECISE:M9GlcNAcAA_wt:2,-0.8144931950000001,-0.22623605400000002
Paeru_PRECISE:M9pyruvAA_wt:1,-1.873260867,-0.8076923810000001
Paeru_PRECISE:M9pyruvAA_wt:2,-0.8881433540000001,0.10685559300000001
Paeru_PRECISE:M9fructAA_wt:3,-1.334033842,-0.9677747670000001
Paeru_PRECISE:M9fructAA_wt:4,-1.930784545,-0.790232621
Paeru_PRECISE:M9GlcNAcAA_wt:3,1.260960414,-0.21661554500000002
Paeru_PRECISE:M9GlcNAcAA_wt:4,0.331188753,0.00805355
Paeru_PRECISE:M9glycAA_wt:1,-0.718760185,-0.124872356
Paeru_PRECISE:M9glycAA_wt:2,-0.30994889200000003,-0.09457704800000001
Paeru_PRECISE:M9pyruvAA_wt:3,-0.047639617,-0.79156076
Paeru_PRECISE:CAMHB_wt:7,-0.537232209,-0.599114188
Paeru_PRECISE:CAMHB_wt:8,-0.941624491,-0.644826943
Paeru_PRECISE:R10LB_wt:2,-1.759016456,-1.026809969
Paeru_PRECISE:R10LB_wt:3,-2.98203327,-1.170010994
Paeru_PRECISE:R10LB_wt:4,-1.142166402,-0.9077976600000001
Paeru_PRECISE:R10LB_wt:5,7.618031875,-0.8906469760000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-0.733361346,-1.092424907
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-1.217336216,-0.636618872
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-1.239150072,-0.8597127330000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-1.279009967,-1.01347114
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-1.333366794,-2.299016125
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-0.5435703430000001,-0.5501380840000001
Paeru_PRECISE:M9sucAA_wt:5,-1.237386091,-0.20252533900000003
Paeru_PRECISE:M9sucAA_wt:6,-0.9351610640000001,-0.509688114
Paeru_PRECISE:R10LB_wt:6,-1.733972026,-1.118404746
Paeru_PRECISE:R10LB_wt:7,0.142932427,-0.87914552
Paeru_PRECISE:LB_wt:3,1.297588031,0.479367505
Paeru_PRECISE:LB_wt:4,0.49249312100000003,0.592982603
Paeru_PRECISE:R10LB_NaCl:1,-2.495360421,-0.581221194
Paeru_PRECISE:R10LB_NaCl:2,-2.270405487,-0.873953873
Paeru_PRECISE:M9glucAA_wt:3,1.066278122,0.789904735
Paeru_PRECISE:M9glucAA_Zn:1,-1.704362082,4.2162241080000005
Paeru_PRECISE:M9glucAA_Cu:1,-1.102601728,1.962285939
Paeru_PRECISE:M9glucAA_NaOCl:1,0.630170428,1.560582978
Paeru_PRECISE:M9GlcNAcAA_8:1,-0.609819208,0.7279534270000001
Paeru_PRECISE:M9GlcNAcAA_8:2,0.24708299200000003,1.778378487
Paeru_PRECISE:M9GlcNAcAA_4:1,-0.058381687,1.342369076
Paeru_PRECISE:M9GlcNAcAA_4:2,0.9896199510000001,1.869989596
Paeru_PRECISE:M9GlcNAcAA_2:1,-0.556690604,0.7818302330000001
Paeru_PRECISE:M9GlcNAcAA_2:2,2.029188934,2.144247252
Paeru_PRECISE:M9GlcNAcAA_1:1,0.144684215,1.25416667
Paeru_PRECISE:M9GlcNAcAA_1:2,-0.39419910100000005,2.302088649
Paeru_PRECISE:M9glucAA_NaOCl:2,1.662989492,1.22331842
Paeru_PRECISE:M9glucAA_Cu:2,-0.393652153,1.119545898
Paeru_PRECISE:M9glucAA_Fe:1,0.22645989600000002,0.6688780430000001
Paeru_PRECISE:M9glucAA_Fe:2,-0.715463018,1.13616214
Paeru_PRECISE:M9glucAA_Zn:2,-0.376882959,1.403839701
Paeru_PRECISE:M9glucAA_wt:4,0.933770772,1.478971088
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,0.8678380040000001,1.338247038
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,0.596223183,1.124017332
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,1.151723581,1.229695345
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-1.178595735,0.14781464600000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.17772462500000002,0.21269484600000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,1.35632036,-0.360509493
relA-spoT_double-mutant:plank_WT_1:1,-0.16959422700000001,0.023998792
relA-spoT_double-mutant:plank_WT_1:2,0.7909083530000001,0.11049858700000001
relA-spoT_double-mutant:plank_WT_1:3,-0.621314126,-0.134497379
relA-spoT_double-mutant:plank_rel-spot:1,-0.185804831,-0.851446133
relA-spoT_double-mutant:plank_rel-spot:2,0.24576540700000002,-0.117412389
Rosmarinic_acid:PAO1-100UMRA:1,1.124220818,-0.06509373
Rosmarinic_acid:PAO1-100UMRA:2,1.277134095,-0.125062795
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.13813292600000002,0.148624516
Rosmarinic_acid:PAO1_DMSO_Control:2,0.239552553,0.012227359
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.10141962700000001,-0.160851874
Tf_toxin_expression:PAO1_WT:1,1.070442521,0.11685708500000001
Tf_toxin_expression:PAO1_WT:2,-1.070442521,-0.11685708500000001
Tf_toxin_expression:PAO1_derfA:1,1.960103222,0.259859212
Tf_toxin_expression:PAO1_derfA:2,1.33136526,0.381903814
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,4.373470221,1.227613043
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,5.401362486,1.431441118
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,5.8240004590000005,0.29529399700000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,5.34202015,-0.09857049100000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,4.038575704,1.142727243
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,4.848104477,1.5250888960000002
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.28965408200000003,0.33375322900000004
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.28965408200000003,-0.33375322900000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,4.704759181,1.155488689
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,4.667597445,0.32331656400000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,2.597423451,1.880989661
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,2.630013184,2.172444637
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.22672904300000002,-0.17935920700000002
natural_RNA_aptamers:PA_Water_rep_wt:2,0.22672904300000002,0.17935920700000002
natural_RNA_aptamers:PA_FMN_rep:1,0.255338126,-0.44170813800000003
natural_RNA_aptamers:PA_FMN_rep:2,0.671900339,-0.524073921
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.6492435710000001,0.20809449200000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.9664141310000001,0.250219808
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-1.23005548,0.142578417
