,BSU__misc_RNA_40
MG-0.2_2,12.9645
MG+5_2,12.8099
MG+10_2,13.1858
MG+15_2,13.7296
MG+25_2,12.7655
MG+45_2,12.5381
MG+60_2,13.11
MG+90_2,12.5812
MG+120_2,12.9267
MG-0.1_3,13.737400000000001
MG-0.2_3,13.2025
MG+5_3,12.8418
MG+10_3,12.4132
MG+15_3,13.4251
MG+25_3,13.1888
MG+45_3,13.659
MG+60_3,13.0879
MG+90_3,13.176
MG+120_3,12.5795
MG+150_3,12.9614
