,A,csgD
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:3.0,0.3163343511,-0.6798697046000001
OPG:del_opgGH:1.0,-1.3278786478,-0.7261267941
OPG:del_opgGH:2.0,-0.6023300606,0.11323382300000001
OPG:del_opgGH:3.0,-0.6596187126,0.4890962964
OPG:del_opgGH_pBK16:1.0,-0.9616548005000001,-0.2378129069
OPG:del_opgGH_pBK16:2.0,-0.3251899733,-0.0634349835
OPG:del_opgGH_pBK16:3.0,-1.0969563483,-0.2461630458
OPG:WT:1.0,-0.0267761637,-0.1791437449
OPG:WT:2.0,-0.1232046266,-0.25569894060000004
OPG:WT:3.0,0.1499807903,0.4348426855
PinT:pinT+_1h:1.0,-0.0994695961,-0.7616469346
PinT:pinT+_1h:2.0,0.0994695961,0.7616469346
cold_shock_protein:WT_RNAseq:1.0,0.2845089885,0.2612486899
cold_shock_protein:WT_RNAseq:2.0,-0.4908929677,-0.6527746915
cold_shock_protein:WT_RNAseq:3.0,0.2063839792,0.3915260016
cold_shock_protein:DeltaCspCE_RNAseq:1.0,-2.5199929909,1.3633759057
cold_shock_protein:DeltaCspCE_RNAseq:2.0,-1.1682961241,0.4400806352
cold_shock_protein:DeltaCspCE_RNAseq:3.0,-0.7532964265000001,0.4326310765
dephostatin:LB_DMSO:1.0,0.1774652874,-0.0751940782
dephostatin:LB_DMSO:2.0,-0.4749078585,-0.1723497758
dephostatin:LB_DMSO:3.0,0.2974425711,0.247543854
dephostatin:LB_Dephostatin:1.0,-0.7095646485,-0.1738611415
dephostatin:LB_Dephostatin:2.0,-1.7784552574,-0.567976673
dephostatin:LB_Dephostatin:3.0,0.2588586667,-0.1555528257
dephostatin:LPM_DMSO:1.0,1.6491809027,1.7066158015
dephostatin:LPM_DMSO:2.0,1.4145916749,1.8771392861
dephostatin:LPM_Dephostatin:1.0,0.9822787140000001,1.2066639628
dephostatin:LPM_Dephostatin:2.0,2.4530588187,1.3807082193
dephostatin:LPM_Dephostatin:3.0,1.3180893136,1.1312648276
efflux_inhibition:Chlorpromazine:1.0,-0.0312158031,-0.1547105211
efflux_inhibition:Chlorpromazine:2.0,0.5909188478,1.346925637
efflux_inhibition:Chlorpromazine:3.0,-0.36281109440000003,-0.0820952952
efflux_inhibition:PABN:1.0,-1.1897963876,-0.1520041524
efflux_inhibition:PABN:2.0,-0.6826530157,-0.1587091519
efflux_inhibition:no_treatment:1.0,1.0677145042,0.23852286560000002
efflux_inhibition:no_treatment:2.0,-0.7848666461,-0.3450385267
efflux_inhibition:no_treatment:3.0,-0.2828478581,0.1065156611
efflux_inhibition:Chlorpromazine:4.0,-0.5910570809,-0.1721601693
efflux_inhibition:PABN:3.0,-1.4331765955,-0.41834939400000004
fis_regulatory_network:GX_EE:1.0,-0.4132569372,0.5775656072
fis_regulatory_network:GX_EE:2.0,-1.1312937513,0.0700131261
fis_regulatory_network:GX_TS:1.0,5.5603742489,2.5138734215
fis_regulatory_network:GX_TS:2.0,5.1365849685,2.8045884963
fis_regulatory_network:WT_EE:1.0,0.058591231800000004,0.0628154268
fis_regulatory_network:WT_EE:2.0,-0.058591231800000004,-0.0628154268
fis_regulatory_network:WT_TS:1.0,6.0541044154,1.9214338051
fis_regulatory_network:WT_TS:2.0,5.5364837242,2.1640622532
fis_regulatory_network:OX_EE:1.0,1.0039899807,1.1175646539
fis_regulatory_network:OX_EE:2.0,0.2170345954,0.8144299660000001
fis_regulatory_network:OX_TS:1.0,5.7747968178,2.3700919753
fis_regulatory_network:OX_TS:2.0,3.7104847338,1.6115921563
persisters:rep:1.0,1.1757301698,0.3320771282
persisters:rep:2.0,-1.1757301698,-0.3320771282
proQ_pulse_expression:empty_vector:1.0,0.3595636432,0.1689453679
proQ_pulse_expression:empty_vector:2.0,-0.3595636432,-0.1689453679
proQ_pulse_expression:long_STnc540_overexpression:1.0,0.1242573138,-0.2005691546
proQ_pulse_expression:long_STnc540_overexpression:2.0,-1.3094383358,-0.6504909332000001
proQ_pulse_expression:short_STnc540_overexpression:1.0,0.2614408207,-0.0509211178
proQ_pulse_expression:short_STnc540_overexpression:2.0,-0.961455668,0.0335853313
proQ_virulence:dhfq_dproQ_LB:1.0,-3.6850828125,-0.5600271483
proQ_virulence:dhfq_dproQ_LB:2.0,-3.3073162493,-1.070487832
proQ_virulence:dhfq_dproQ_LB:3.0,-4.00310651,-0.6438100189
proQ_virulence:dhfq_dproQ_SPI-2:1.0,-2.180161842,0.3627627419
proQ_virulence:dhfq_dproQ_SPI-2:2.0,-2.5383275567,-0.0201640196
proQ_virulence:dhfq_dproQ_SPI-2:3.0,-2.3634521921,0.3299047148
proQ_virulence:dhfq_LB:1.0,-2.4752332145000002,-1.0088275076
proQ_virulence:dhfq_LB:2.0,-1.9794234734,-1.0631329205
proQ_virulence:dhfq_LB:3.0,-2.6659189415,-0.9651959037000001
proQ_virulence:dhfq_SPI-2:1.0,-1.6415250103,-0.5419323968
proQ_virulence:dhfq_SPI-2:2.0,-1.4524694903,-0.6698441494
proQ_virulence:dhfq_SPI-2:3.0,-2.1199083222,-1.0185142243
proQ_virulence:dproQ_LB:1.0,-2.6871923641,-0.2502546961
proQ_virulence:dproQ_LB:2.0,-1.8089706613,-0.5246879995
proQ_virulence:dproQ_LB:3.0,-1.5654896758999999,0.1788177079
proQ_virulence:dproQ_SPI-2:1.0,-1.3107848657,0.9676442275
proQ_virulence:dproQ_SPI-2:2.0,-0.8668818924,1.2715877861
proQ_virulence:dproQ_SPI-2:3.0,-1.5137337087,1.202671138
proQ_virulence:WT_LB:1.0,0.061738433700000005,0.1067844203
proQ_virulence:WT_LB:2.0,0.8133056342,0.2789993938
proQ_virulence:WT_LB:3.0,-0.8750440679,-0.3857838141
proQ_virulence:WT_SPI-2:1.0,0.19674605820000002,1.2441801833000001
proQ_virulence:WT_SPI-2:2.0,0.41701019980000004,1.1633567956
proQ_virulence:WT_SPI-2:3.0,0.0513722124,1.1257430762
rcsB:del_rcsB_S207C:1.0,0.9249854149000001,0.7404652404000001
rcsB:del_rcsB_WT:1.0,0.027997799400000002,0.1464629442
rcsB:del_rcsB:1.0,-0.09882867170000001,-0.5003197281
rcsB:del_rcsB_H12A:1.0,0.0554240135,-0.2704013666
rcsB:del_rcsB_D56A:1.0,0.5528294879,-0.5164720967
rcsB:del_rcsB_M88A:1.0,0.1139554101,0.1999233119
rcsB:del_rcsB_H77A:1.0,-0.690070932,-0.5692703091
rcsB:del_rcsB_L108A:1.0,-0.8094280213,0.2526224622
rcsB:del_rcsB_S207C:2.0,2.1398973744,0.28505840650000003
rcsB:del_rcsB_WT:2.0,-0.3850877454,-0.3773589619
rcsB:del_rcsB:2.0,0.1161910082,-0.188427593
rcsB:del_rcsB_H12A:2.0,-0.6616137086,-0.9243680378
rcsB:del_rcsB_D56A:2.0,1.5621973633000001,0.3924263465
rcsB:del_rcsB_H77A:2.0,-0.047309952,-0.3776348355
rcsB:del_rcsB_L108A:2.0,0.5893347673,-0.5877757919000001
rcsB:del_rcsB_WT:3.0,0.35708994600000005,0.23089601780000002
rcsB:del_rcsB_H12A:3.0,1.1982003897,0.08695336520000001
rcsB:del_rcsB_D56A:3.0,-1.1660375499,-1.5158322185
rcsB:del_rcsB_M88A:2.0,1.9726034219000002,0.6930063175000001
rcsB:del_rcsB_H77A:3.0,-0.2027052417,0.9533860271000001
rcsB:del_rcsB_L108A:3.0,-1.7668830017000001,-1.1886415708
ribodepletion:RiboZero:1.0,0.2406912373,0.0009817538
ribodepletion:RiboZero:2.0,-0.2406912373,-0.0009817538
single_carbon_source:mucic:1.0,0.5201977965,0.2266317346
single_carbon_source:mucic:2.0,-0.5201977965,-0.2266317346
single_carbon_source:tartarate:1.0,0.17653094730000002,-0.5831827449
single_carbon_source:tartarate:2.0,1.8205662578,0.7252776363
ssrA_ssrB_TCS:ssrB_minus:1.0,-0.0421186683,-0.09588545700000001
ssrA_ssrB_TCS:ssrB_minus:2.0,0.20095857720000002,0.1210380392
ssrA_ssrB_TCS:ssrB_minus:3.0,-0.1588399089,-0.025152582200000002
ssrA_ssrB_TCS:ssrB_plus:1.0,0.1505893492,-0.0161596972
ssrA_ssrB_TCS:ssrB_plus:2.0,0.5651173276,0.1098027616
ssrA_ssrB_TCS:ssrB_plus:3.0,-0.2193270846,-0.6402729334
yedF:WT:1.0,-0.5645836491,-0.2591507235
yedF:WT:2.0,0.5645836491,0.2591507235
yedF:del_yedF:1.0,-2.7837216249,-1.5447220014
yedF:del_yedF:2.0,-1.7833963947,-0.0345147658
yedF:del_yedF:3.0,-1.1115569928,-0.1482684096
14028S_paratyphiA:37C_stationary:1.0,2.7186480433,1.8184146802
14028S_paratyphiA:42C_log:1.0,0.37733235940000004,-0.3295296601
14028S_paratyphiA:37C_log:1.0,-0.1543755366,0.15475183850000002
14028S_paratyphiA:42C_log:2.0,0.4318970029,-0.0506341208
14028S_paratyphiA:37C_stationary:2.0,2.966945258,2.3859201089
14028S_paratyphiA:37C_log:2.0,0.1543755366,-0.15475183850000002
7TF:hilC:1.0,0.4423893598,-1.056773717
7TF:del_hilD:1.0,0.5835652929,0.5910663660000001
7TF:WT:1.0,-0.022709511,0.3113887229
7TF:hilD:1.0,0.5773424598,-1.0650651176
7TF:WT:2.0,-0.015607556500000001,-0.0391584828
7TF:del_sprB:1.0,0.1685178339,-0.0180109712
7TF:del_rtsB:1.0,-1.5360751204,-0.9716421900000001
7TF:rtsA:1.0,0.7546344362,-0.4514460999
7TF:del_invF:1.0,0.5075282626000001,0.524489639
7TF:sprB:1.0,0.15144748200000002,-0.2454140232
7TF:hilD:2.0,0.8014497943000001,-1.0983403847
7TF:del_invF:2.0,0.052976496500000005,0.1474386239
7TF:del_rtsB:2.0,-1.3627341287,-0.8233897955
7TF:hilC:2.0,0.3531982142,-1.0648937885
7TF:WT:3.0,-0.1022995324,0.35839966030000003
7TF:del_hilD:2.0,-0.7169252547,0.3828613933
7TF:rtsA:2.0,-0.5567491456,0.3326538106
7TF:invF:1.0,0.2282608684,-0.2660159954
7TF:invF:2.0,0.7525044498,-1.0244451842
7TF:sprB:2.0,0.7277337024,-0.7054463152
7TF:del_sprB:2.0,0.3130078786,0.46755012910000004
7TF:WT:4.0,0.1406165998,-0.6306299003
MMC:del_rtcB_No treatment:1.0,0.0417189685,0.5334690687
MMC:WT_No_treatment:1.0,0.2011130867,0.2981473927
MMC:WT_No_treatment:2.0,-0.13281526030000002,-0.28132900450000004
MMC:del_rtcR_No_treatment:1.0,-0.06781023530000001,-0.0384403247
MMC:del_rtcR_3mM_MMC:1.0,-0.0123102373,-0.7398001537000001
MMC:WT_No_treatment:3.0,-0.0682978264,-0.0168183882
MMC:del_rtcB_3mM_MMC:1.0,-0.46327130120000004,-0.8136821935
MMC:del_rtcB_3mM_MMC:2.0,0.0464266911,-0.5213195042000001
MMC:del_rtcR_3mM_MMC:2.0,-0.5124853481,-1.0305804977
MMC:del_rtcR_3mM_MMC:3.0,-0.0236970284,0.1474115118
MMC:del_rsr_No_treatment:1.0,0.2617497025,0.0736329329
MMC:del_rtcB_3mM_MMC:3.0,-0.1415801092,-0.2007516672
MMC:del_rtcR_No_treatment:2.0,-0.3565199194,-0.2346882794
MMC:del_rsr_3mM_MMC:1.0,0.3468925926,-0.25312691600000004
MMC:del_rtcB_No treatment:2.0,0.2254184458,0.10264912450000001
MMC:WT_3mM_MMC:1.0,0.8770541836,-0.3918392316
MMC:del_rsr_3mM_MMC:2.0,0.1295453596,-0.5239610066
MMC:WT_3mM_MMC:2.0,0.5169022499,-0.1016721092
MMC:del_rsr_No_treatment:2.0,1.8528693083,0.6879514463
MMC:del_rtcB_No treatment:3.0,0.2920479809,0.2421356851
MMC:del_rsr_No_treatment:3.0,0.8827590473,0.21926557400000002
Nontyphoidal_comparisons:rep:1.0,0.2915441228,-0.1559552519
Nontyphoidal_comparisons:rep:2.0,-0.547582611,0.31771012590000003
Nontyphoidal_comparisons:rep:3.0,0.2560384882,-0.16175487400000002
araC:delta_araC_LB:1.0,-0.4676602982,0.1929535697
araC:WT_LB:1.0,-0.4498875149,-0.09906645010000001
araC:WT_LB:2.0,0.4498875149,0.09906645010000001
araC:delta_araC_LB:2.0,-0.9216318369000001,-0.4067801132
csgD:WT_planktonic_TP1:1.0,-2.067661385e-16,0.0
csgD:del_csgD_planktonic_TP2:1.0,-10.8178171396,-7.082598268
csgD:WT_aggregate_TP2:1.0,13.5264649564,1.1270608689000001
csgD:del_csgD_planktonic_TP1:1.0,-13.4819538071,-6.2207300434
csgD:WT_planktonic_TP3:1.0,3.1312589269,0.0412529492
csgD:del_csgD_planktonic_TP3:1.0,-12.1430970786,-7.082598268
csgD:WT_planktonic_TP2:1.0,6.0775214647,1.8143078743
csgD:WT_aggregate_TP3:1.0,14.803673735,0.9969045996
csgD:PcsgD_planktonic_lux_TP1:1.0,-1.6097773247,-0.1047333079
csgD:PcsgD_planktonic_lux_TP4:1.0,1.5415521473,-0.0846694134
csgD:PcsgD_aggregate_lux_TP3:1.0,14.4815004634,0.5710964924
csgD:PcsgD_planktonic_lux_TP2:1.0,5.6151444061,1.9390341752
csgD:PcsgD_planktonic_lux_TP3:1.0,4.3136938863,0.08413858020000001
csgD:del_csgD_planktonic_TP4:1.0,-12.4526002257,-7.082598268
csgD:WT_aggregate_TP4:1.0,15.3471312198,0.9712492893
csgD:PcsgD_aggregate_lux_TP4:1.0,13.8552404092,1.0450284212
csgD:PcsgD_aggregate_lux_TP2:1.0,12.1277994819,1.3284142452
csrA:10min_LB_csrA:1.0,5.3265738455000005,-0.2295686176
csrA:10min_LB_WT:1.0,5.6087173844,-0.4471313388
csrA:2.5min_LB_csrA:1.0,1.7657789243000002,-0.5916699619
csrA:5min_mLPM_WT:1.0,6.9757883384,0.3824962702
csrA:15min_mLPM_csrA:1.0,4.7824748851,-0.0135933372
csrA:5min_LB_WT:1.0,4.5168723514,-0.7779605872
csrA:2.5min_LB_WT:1.0,-0.12143768170000001,-0.45888984260000004
csrA:0min_LB_WT:1.0,0.0425788976,0.0534686188
csrA:15min_LB_WT:1.0,6.7497587556,0.7212436835
csrA:0min_mLPM_WT:1.0,2.9829884103,2.3484977948
csrA:15min_LB_csrA:1.0,7.0831936541,0.3279606943
csrA:15min_mLPM_WT:1.0,6.8681265461,1.2896364541
csrA:15min_LB_csrA:2.0,5.840555578,0.7023092095
csrA:0min_mLPM_WT:2.0,3.1161442351,2.572593516
csrA:0min_LB_csrA:1.0,-0.0311479398,-0.1899307133
csrA:15min_LB_WT:2.0,6.3631399746,0.16366661030000001
csrA:15min_mLPM_WT:2.0,5.3641100931,-0.1150685488
csrA:5min_LB_WT:2.0,3.6965165211,-0.30339655800000004
csrA:5min_mLPM_WT:2.0,6.1649449064,0.14528125490000002
csrA:2.5min_LB_WT:2.0,0.638588535,-0.4473658989
csrA:5min_mLPM_csrA:1.0,4.6468235839,-0.7779605872
csrA:0min_LB_csrA:2.0,-0.20643665800000002,0.2402436635
csrA:15min_mLPM_csrA:2.0,4.8766417694,0.07071687410000001
csrA:5min_mLPM_csrA:2.0,4.2891615032,-0.2447664832
csrA:10min_LB_WT:2.0,5.6196362089,0.48061511160000003
csrA:0min_LB_WT:2.0,-0.0425788976,-0.0534686188
csrA:5min_LB_csrA:1.0,3.5782188598999998,-0.5751237869
csrA:10min_mLPM_csrA:1.0,5.1424426795,-0.7779605872
csrA:10min_mLPM_csrA:2.0,5.5492897668,-0.4557507463
csrA:5min_LB_csrA:2.0,3.704235932,-0.7779605872
csrA:2.5min_LB_csrA:2.0,1.7444384748,-0.5494104411
csrA:10min_LB_csrA:2.0,5.502380084,0.11812725680000001
flagellum:ΔSTM14_1829 :1.0,1.0393102058,0.1546602906
flagellum:ΔSTM14_1829 :2.0,0.37813547540000003,-0.27666530240000003
flagellum:WT:1.0,0.0205194287,0.17208747330000002
flagellum:WT:2.0,0.1489376507,0.038969377400000005
flagellum:ΔSTM14_1829 :3.0,0.6332045922,-0.367493661
flagellum:WT:3.0,-0.1694570793,-0.21105685070000002
fliA:del_rpoF:1.0,0.34190417770000003,-0.072362621
fliA:WT:1.0,-0.06285631600000001,0.0791329416
fliA:del_rpoF:2.0,-0.1434747781,0.9670694043
fliA:WT:2.0,0.06285631600000001,-0.0791329416
mgtC:empty_pUH21:1.0,-0.5120447482,0.0403661713
mgtC:pUH_mgtC:1.0,0.7111622139,-0.16115180040000002
mgtC:empty_pUH21:2.0,0.5120447482,-0.0403661713
mgtC:pUH_mgtC:2.0,0.7829130552,0.7012818589
mgtCBR:empty_pBAD18:1.0,-0.1847987971,-0.2903719191
mgtCBR:mgtC_pBAD113:1.0,0.5981759985,0.6617823142
mgtCBR:empty_pBAD18:2.0,0.1847987971,0.2903719191
mgtCBR:mgtC_pBAD113:2.0,0.3150453373,0.4732043298
novobiocin:100_Novobiocin_60min:1.0,2.0090567967,2.2332683616
novobiocin:500_Novobiocin_60min:1.0,3.6250463282,2.7594528019
novobiocin:0_Novobiocin_60min:1.0,3.5313515279,0.9870340660000001
novobiocin:0_Novobiocin_0min:1.0,-0.1753824379,-0.1320124611
novobiocin:100_Novobiocin_60min:2.0,1.4166289285,1.4239565616
novobiocin:0_Novobiocin_10min:1.0,-0.5596165917,-0.1647220416
novobiocin:500_Novobiocin_20min:1.0,0.2194278358,0.011099551000000001
novobiocin:0_Novobiocin_20min:1.0,-0.28501104050000003,-0.1988996406
novobiocin:0_Novobiocin_60min:2.0,2.5981239487,1.0755350892
novobiocin:0_Novobiocin_10min:2.0,-0.5257463555,-0.5664076781
novobiocin:500_Novobiocin_60min:2.0,3.2556048604,2.4757728849
novobiocin:0_Novobiocin_60min:3.0,2.7756234568,1.0546411927
novobiocin:500_Novobiocin_10min:1.0,0.1578289986,1.1338345532
novobiocin:0_Novobiocin_20min:2.0,-0.9674069421,-0.5664076781
