,A,CueR
Catabolise_Nucleic_Acids:DNA_1:1,-0.3763155669,0.046590207
Catabolise_Nucleic_Acids:DNA_1:2,-0.09471785910000001,0.08447422900000001
Catabolise_Nucleic_Acids:DNA_1:3,0.4710334259,-0.131064436
Catabolite_repression:del_hfq_crc_wt:1,-0.1006254235,0.062965191
Catabolite_repression:del_hfq_crc_wt:2,0.1006254235,-0.062965191
Catabolite_repression:delHfq:1,1.6673750455,-0.10043684600000001
Catabolite_repression:delHfq:2,1.6061728246,-0.18580037100000002
Catabolite_repression:deldcrc:1,7.4384017018,0.27596463200000004
Catabolite_repression:deldcrc:2,5.4730640501,0.130228001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.0998814687,0.177780251
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.1971885193,-0.177327855
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.297069988,-0.00045239700000000005
Diallyl_disulphide_treatment:PAO1_DDS:1,1.6970944215000001,-2.498793036
Diallyl_disulphide_treatment:PAO1_DDS:2,1.5556504499,-2.201204086
Diallyl_disulphide_treatment:PAO1_DDS:3,-0.0901661918,-2.106669275
Dispersed_cells:PAO1_dispersed_wt:1,-0.1417696242,-0.122048416
Dispersed_cells:PAO1_dispersed_wt:2,0.1417696242,0.122048416
Dispersed_cells:PyhjH_dispersed:1,8.2574554131,-0.35744597100000003
Dispersed_cells:PyhjH_dispersed:2,7.8996231887,-0.7688744710000001
Dispersed_cells:PA01_Planktonic:1,-0.6514469055000001,0.198574344
Dispersed_cells:PA01_Planktonic:2,1.2025364279,0.742751417
Dispersed_cells:PAO1_Biofilm:1,-1.7163488206,0.17196461400000002
Dispersed_cells:PAO1_Biofilm:2,-0.4147786027,-0.14273718300000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-0.325406554,-0.18781841
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-0.40798915960000004,-0.20350589200000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,0.0336982173,-0.43598966
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.3090641148,0.10782588200000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.1818499314,-0.091760715
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.1272141834,-0.016065166000000002
Farnesol_treatment:RNA of 0-1F_L:1,0.3794726242,0.08485479
Farnesol_treatment:RNA of 0-1F_L:2,-0.18237687190000001,0.119555373
Farnesol_treatment:RNA of 0-1F_L:3,-0.1970957523,-0.204410163
Farnesol_treatment:RNA of 6-F_L1:1,-0.38434503410000004,-0.078153759
Farnesol_treatment:RNA of 6-F_L1:2,0.7990843398,-0.07818072200000001
Farnesol_treatment:RNA of 6-F_L1:3,-0.1296728903,-0.080158464
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.0224428788,-0.098338298
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.0224428788,0.098338298
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,1.1907663488,0.153556609
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-0.001174144,0.133850346
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,1.1294709488999999,0.34783094800000003
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.5410178711,0.06800043800000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,3.4775118634,0.8988619840000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.608108556,-0.6156309640000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.0196554782,0.199799578
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,1.5846570244,0.49435082
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.9261907627,0.039328497000000004
HapZ_SagS_mutant:delHapZp:1,-0.2660422478,0.424635808
HapZ_SagS_mutant:delHapZp:2,0.0049549974,0.367940878
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,2.2684314507,-0.020714947
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,-1.342240688,-0.018613549
HapZ_SagS_mutants:delHApZ:1,-0.3921931462,0.195372616
HapZ_SagS_mutants:delHApZ:2,-0.2217456531,0.09340147
HapZ_SagS_mutants:delHApZ:3,0.2349917836,0.053308617
HapZ_SagS_mutants:delSagS:1,-0.2763960791,0.866049536
HapZ_SagS_mutants:delSagS:2,-0.6381230689,0.61606312
HapZ_SagS_mutants:delSagS:3,2.1086213054,0.65751517
HapZ_SagS_mutants:delHapZp:3,0.0704594619,0.49881265700000005
Lung_infection_transcriptome:PA01_LS1:1,0.5360780159,-0.0016878800000000001
Lung_infection_transcriptome:PA01_LS1:2,-1.0091669908,0.610215748
Lung_infection_transcriptome:PA01_CS1:1,1.1533039527,-0.07191567800000001
Lung_infection_transcriptome:PA01_CS1:2,-1.1533039527,0.07191567800000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.0626128625,-0.562543368
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.0626128625,0.562543368
Metabolic_fitness_plasmid:PAO1_pAKD1:1,0.48310936460000004,-0.5557386510000001
Metabolic_fitness_plasmid:PAO1_pAKD1:2,1.1590960172,-0.32646276700000004
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,1.1050457647,-0.17969742
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,1.933296369,0.056433576000000006
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,1.6197363669,-0.627339294
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,1.010911895,-0.41013118800000004
Metabolic_fitness_plasmid:PAO1_pBS228:1,2.1619029597,-0.359815274
Metabolic_fitness_plasmid:PAO1_pBS228:2,3.2225762186,0.103115722
Metabolic_fitness_plasmid:PAO1_RmS149:1,3.9527776523,-0.8664705380000001
Metabolic_fitness_plasmid:PAO1_RmS149:2,2.300528361,-0.062026496
Mucin_glycans:ABTGC:1,2.2090857261,-0.22223779800000001
Mucin_glycans:ABTGC:2,0.2577921628,-0.002374624
Mucin_glycans:ABTGC:3,-0.9059085845,-0.093058887
Mucin_glycans:ABTGC:4,-0.8556819508,0.189712192
Mucin_glycans:ABTGC:5,-0.7052873537000001,0.127959117
Mucin_glycans:MUC5B:1,7.9655493417,-0.80456775
Mucin_glycans:MUC5B:2,10.664570940800001,-0.7524095390000001
Mucin_glycans:Glycans:1,4.6628728381,0.08084327300000001
Mucin_glycans:Glycans:2,1.8560406127,-0.07648452500000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-1.0670873217,-0.15470898400000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-1.0838276663,-0.143990419
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-0.8395567618,-0.189944473
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,0.5202429259,-0.7972421150000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,0.9381359859,-0.39784029600000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,1.0806027485,-0.185829283
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-0.49700062100000003,0.311991825
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-0.0020831706000000003,0.41451949200000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-0.6062682448,0.145555147
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,0.39389913530000004,-0.435236979
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-0.053885377400000004,-0.16861883500000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,0.7653382785,-0.268210649
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.3833608814,0.041604706000000005
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.3833608814,-0.041604706000000005
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,1.8446244468000002,-0.5311983450000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,1.8873286614,-0.7104336750000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-0.30099937660000003,-0.32106199100000005
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.7180412564,-0.27802497200000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,1.4401886989000001,-1.604660858
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,1.8283105951,-1.4197096120000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,1.932877214,-1.318849486
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,1.8258864026000001,-1.043296282
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.6997503365000001,0.186941604
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.5691059388,-0.086133207
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.3030657478,-0.039084573000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.9657905274,-0.061723824000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-1.2017493966,-1.99396522
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-1.3964483911,-2.214623762
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.38352178880000004,0.16636651600000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.24191693090000002,-0.106702577
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.6254387197,-0.05966393800000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-0.0503540808,0.460809874
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.0939358879,0.532269223
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,1.2304006107,-0.48779073700000003
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,0.9726110328,-0.861117566
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.45010172860000003,-0.33129213
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.3042432403,-0.30954152300000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-0.7979267760000001,-0.352245444
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,1.6606137765,-1.7579908
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,1.9149277593,-1.684122163
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.06764208520000001,-1.646514252
Rosmarinic_acid:PAO1-100UMRA:1,0.6178789242,0.267995397
Rosmarinic_acid:PAO1-100UMRA:2,1.6252607717,0.262326082
Rosmarinic_acid:PAO1_DMSO_Control:1,0.0635587843,0.084764871
Rosmarinic_acid:PAO1_DMSO_Control:2,0.3383403989,-0.086718969
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.4018991832,0.001954098
Testosterone_treatment:Testosterone_Control:1,0.1465136104,-0.09868483400000001
Testosterone_treatment:Testosterone_Control:2,-0.1465136104,0.09868483400000001
Testosterone_treatment:Testosterone_2.5:1,-0.1794098797,0.033612147
Testosterone_treatment:Testosterone_2.5:2,-0.6698101556,0.231695168
Tf_toxin_expression:PAO1_WT:1,0.3442473486,0.026522484000000002
Tf_toxin_expression:PAO1_WT:2,-0.3442473486,-0.026522484000000002
Tf_toxin_expression:PAO1_derfA:1,0.7943557156000001,-0.156720142
Tf_toxin_expression:PAO1_derfA:2,0.9640136149,-0.04966925
Zinc_treatment:PA_Zn:1,-0.0783420996,0.146624591
Zinc_treatment:PA_Zn:2,-0.0598772054,0.097271878
Zinc_treatment:PA_Zn:3,1.0166074722,0.08789173600000001
Zinc_treatment:PA_Zn_wt:1,0.008108065000000001,-0.073825713
Zinc_treatment:PA_Zn_wt:2,-0.008108065000000001,0.073825713
Paeru_PRECISE:CAMHB_wt:1,-5.2970985651,-0.869776423
Paeru_PRECISE:CAMHB_wt:2,-6.3336764507,-0.9908937750000001
Paeru_PRECISE:CAMHB_wt:3,-5.8543765823000005,-0.9093091400000001
Paeru_PRECISE:CAMHB_wt:4,-6.0428202,-1.164763864
Paeru_PRECISE:M9glucAA_Pqt10:1,-2.7297315953,-0.49919536900000006
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.8577124646,-0.864628006
Paeru_PRECISE:M9glucAA_Pqt:1,-2.8449975837,-0.5173332390000001
Paeru_PRECISE:M9glucAA_Pqt:2,-1.3810080111,-0.39609995600000003
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-3.7885392924,-0.069190362
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-3.6463591947,-0.40761070600000004
Paeru_PRECISE:M9glucAA_NaCl:1,-3.6125281816,-1.176381248
Paeru_PRECISE:M9glucAA_NaCl:2,-0.5085924729,-1.054413949
Paeru_PRECISE:M9glucAA_NaCl:3,-3.7831267559,-1.251906405
Paeru_PRECISE:CAMHB_wt:5,-5.1421169325000005,-0.9800756690000001
Paeru_PRECISE:CAMHB_wt:6,-4.676963843,-1.124502657
Paeru_PRECISE:LB_wt:1,-11.394222689,-0.062393080000000004
Paeru_PRECISE:LB_wt:2,-8.895257476,-0.024150448
Paeru_PRECISE:M9glucAA_wt:1,0.2988097326,0.09772639300000001
Paeru_PRECISE:M9glucAA_wt:2,-0.2988097326,-0.09772639300000001
Paeru_PRECISE:M9glucAA_lowpH:1,-1.4370057832,-0.11529636300000001
Paeru_PRECISE:M9glucAA_lowpH:2,-2.5963329512,-0.097602039
Paeru_PRECISE:M9glucAA_DPD:1,8.3203442107,-0.323661195
Paeru_PRECISE:M9glucAA_DPD:2,5.8728707728,-0.172561032
Paeru_PRECISE:M9sucAA_wt:1,-6.5728176076,-0.359207378
Paeru_PRECISE:M9sucAA_wt:2,-1.0802671385,-0.567086854
Paeru_PRECISE:M9glucAA_NaCl:4,-3.2358988843,-0.7591209470000001
Paeru_PRECISE:M9glucAA_NaCl:5,-0.088503222,-0.8808302050000001
Paeru_PRECISE:M9sucAA_wt:3,-4.9775732506,-0.048415207
Paeru_PRECISE:M9sucAA_wt:4,-4.3370458419,-0.09521307700000001
Paeru_PRECISE:R10LB_wt:1,-8.6518365419,-0.151371221
Paeru_PRECISE:M9glucAA_NaCl:6,-4.5015873714,-0.294027105
Paeru_PRECISE:M9glucAA_NaCl:7,-4.9342184669,-0.6896873870000001
Paeru_PRECISE:M9fructAA_wt:1,0.5554685548,0.16308085800000002
Paeru_PRECISE:M9fructAA_wt:2,1.1126669955,-0.042410614
Paeru_PRECISE:M9GlcNAcAA_wt:1,0.35728530140000003,-0.182746173
Paeru_PRECISE:M9GlcNAcAA_wt:2,2.1602991866,-0.088958038
Paeru_PRECISE:M9pyruvAA_wt:1,-1.0582765484,-0.782042384
Paeru_PRECISE:M9pyruvAA_wt:2,-4.8717954142,-0.128800239
Paeru_PRECISE:M9fructAA_wt:3,1.0523480119,-0.40767663400000004
Paeru_PRECISE:M9fructAA_wt:4,-0.2484898378,-0.645090112
Paeru_PRECISE:M9GlcNAcAA_wt:3,4.1250764316,-0.319386622
Paeru_PRECISE:M9GlcNAcAA_wt:4,0.3815054928,-0.685677239
Paeru_PRECISE:M9glycAA_wt:1,-2.6741643087,-0.15345466400000002
Paeru_PRECISE:M9glycAA_wt:2,-0.47664131540000004,-0.0939851
Paeru_PRECISE:M9pyruvAA_wt:3,-6.2983808034,-0.5791239770000001
Paeru_PRECISE:CAMHB_wt:7,-4.8562993949,-0.9660939970000001
Paeru_PRECISE:CAMHB_wt:8,-4.5463805924,-0.922541719
Paeru_PRECISE:R10LB_wt:2,-7.5352024862,0.222743885
Paeru_PRECISE:R10LB_wt:3,-7.5335331113,0.07998116
Paeru_PRECISE:R10LB_wt:4,-7.3669839904,0.020462215000000002
Paeru_PRECISE:R10LB_wt:5,-7.1670484195,-0.24237738900000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,0.8964480041,-1.086884774
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.0080118208,-0.8967411510000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,0.5555362772,-1.058981179
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-0.7810076953,-0.9049058400000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,1.9809137993,-0.5728471980000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,1.4595132695,-0.598668266
Paeru_PRECISE:M9sucAA_wt:5,-4.8954790437,-0.44591961900000004
Paeru_PRECISE:M9sucAA_wt:6,-3.3091055119,-0.627873505
Paeru_PRECISE:R10LB_wt:6,-7.5521728626,-0.46847804400000004
Paeru_PRECISE:R10LB_wt:7,-7.4706893506,-0.5342635530000001
Paeru_PRECISE:LB_wt:3,-7.3678379713,-0.399918991
Paeru_PRECISE:LB_wt:4,-9.0542220176,-1.163582033
Paeru_PRECISE:R10LB_NaCl:1,-6.6566706427,-1.525692993
Paeru_PRECISE:R10LB_NaCl:2,-7.1563339908,-0.703169475
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-2.1838207435,-1.012551602
Paeru_PRECISE:M9glucAA_Zn:1,-2.6780176414,0.603302765
Paeru_PRECISE:M9glucAA_Cu:1,13.1149486694,-2.5585338699999998
Paeru_PRECISE:M9glucAA_NaOCl:1,-0.9464834713,-1.992587405
Paeru_PRECISE:M9GlcNAcAA_8:1,-5.0483689865,-3.0671032560000002
Paeru_PRECISE:M9GlcNAcAA_8:2,-5.5703509764,-1.492755679
Paeru_PRECISE:M9GlcNAcAA_4:1,-1.8576212705000001,-1.783595577
Paeru_PRECISE:M9GlcNAcAA_4:2,-4.8994868826,-1.405444406
Paeru_PRECISE:M9GlcNAcAA_2:1,-3.2871480538,-0.9769575070000001
Paeru_PRECISE:M9GlcNAcAA_2:2,-1.7846217055,-1.247704132
Paeru_PRECISE:M9GlcNAcAA_1:1,-3.5937241898,-1.076977889
Paeru_PRECISE:M9GlcNAcAA_1:2,-2.3609128674,-2.286494829
Paeru_PRECISE:M9glucAA_NaOCl:2,-3.2594701658,-0.875416331
Paeru_PRECISE:M9glucAA_Cu:2,13.9168708034,-1.400809118
Paeru_PRECISE:M9glucAA_Fe:1,0.5267635745,-1.19159873
Paeru_PRECISE:M9glucAA_Fe:2,1.5670212728,-0.8246475400000001
Paeru_PRECISE:M9glucAA_Zn:2,-1.6918070135,-0.87851053
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-3.0580893939,-0.41900097700000005
Paeru_PRECISE:CAMHB_Mec:1,-6.3897098678,-0.8682776230000001
Paeru_PRECISE:CAMHB_Mec:2,-5.9968193766,-0.9614666550000001
Paeru_PRECISE:CAMHB_Azt:1,-3.3785669215,-2.092247069
Paeru_PRECISE:CAMHB_Azt:2,-3.6410133968,-1.862296369
Paeru_PRECISE:CAMHB_Pip:1,-5.0663875456,-0.7538929820000001
Paeru_PRECISE:CAMHB_Pip:2,-6.8564590087,-0.7204747130000001
Paeru_PRECISE:CAMHB_Ceft:1,-4.7121658019,-0.9206047620000001
Paeru_PRECISE:CAMHB_Ceft:2,-2.6890660173,-0.33694593100000003
Paeru_PRECISE:CAMHB_Ceft:3,-4.0436115203,-0.6686226430000001
Paeru_PRECISE:CAMHB_Ceft:4,-3.9221598824,-0.9899642120000001
Paeru_PRECISE:M9glucAA_Ceft:1,0.0813180174,0.720543758
Paeru_PRECISE:M9glucAA_Ceft:2,3.2984863518,0.657306668
Paeru_PRECISE:M9glucAA_Gent:1,-5.8917715035,-0.737433534
Paeru_PRECISE:M9glucAA_Gent:2,-5.3514562359,-0.403285453
Paeru_PRECISE:M9glucAA_Pip:1,-6.2487749083,-0.6293228120000001
Paeru_PRECISE:M9glucAA_Pip:2,-6.0085179737,-0.61882145
Paeru_PRECISE:M9glucAA_Azt:1,-2.3793765326000003,-1.271300869
Paeru_PRECISE:M9glucAA_Azt:2,-2.2066638477,-1.445221276
Paeru_PRECISE:CAMHB_Mero:1,-4.9560541712,-0.999033013
Paeru_PRECISE:CAMHB_Mero:2,-4.5247225415,-0.982525191
Paeru_PRECISE:CAMHB_Tet:1,-4.3936293368,-2.702055264
Paeru_PRECISE:CAMHB_Tet:2,-2.8161432992,-2.575431358
Paeru_PRECISE:R10LB_Gent:1,-6.4264183394,0.074443488
Paeru_PRECISE:R10LB_Ceft:1,-8.588370988,0.572215775
Paeru_PRECISE:R10LB_Ceft:2,-8.423574379,0.356759898
Paeru_PRECISE:CAMHB_Biofilm:1,-0.47763065530000004,0.338643338
Paeru_PRECISE:CAMHB_Biofilm:2,2.8427430702,0.373726692
Paeru_PRECISE:M9glucAA_Biofilm:1,-3.3012924009,0.563407985
Paeru_PRECISE:M9glucAA_Biofilm:2,-2.5887857358,0.5968373140000001
Paeru_PRECISE:R10LB_Gent:2,-8.2594598555,0.073949898
Paeru_PRECISE:R10LB_Pip:1,-8.3000211778,-0.18715762500000002
Paeru_PRECISE:R10LB_Pip:2,-7.3543825206,-0.160637154
Paeru_PRECISE:R10LB_Mec:1,-7.0283337955,0.10330855100000001
Paeru_PRECISE:R10LB_Mec:2,-7.1389671783,-0.212902379
Paeru_PRECISE:CAMHB_Azt:3,-3.9184385061,-0.25691875000000003
Paeru_PRECISE:CAMHB_Azt:4,-6.4421514275,-0.47133307300000005
Paeru_PRECISE:CAMHB_Biofilm:3,5.0892350119,0.624479989
Paeru_PRECISE:CAMHB_Biofilm:4,-0.2267793932,0.49983945300000004
Paeru_PRECISE:M9glucAA_Biofilm:3,-3.4778691854,0.08877596700000001
Paeru_PRECISE:M9glucAA_Biofilm:4,-7.4514162665,-0.06899427400000001
Paeru_PRECISE:R10LB_Mero:1,-6.9122858767,-0.9993652230000001
Paeru_PRECISE:R10LB_Mero:2,-5.449460033,-1.3128597960000001
Paeru_PRECISE:LB_Cam:1,-1.9276465347,-0.933606755
Paeru_PRECISE:LB_Cam:2,-1.4600223891000002,-1.265629364
Paeru_PRECISE:CAMHB_Ceft:5,-4.8554855275,-0.61252984
Paeru_PRECISE:CAMHB_Cip:1,-6.0530370449,-0.578220372
Paeru_PRECISE:CAMHB_Cip:2,-6.0018035218,-0.412710884
ampC_mutation:PA_Cef_taz_wt:1,-1.4574720534,0.12646041500000002
ampC_mutation:PA_mutS_Cef_taz:1,-2.6073548971,0.046630878
ampC_mutation:PA_mutS:1,-0.5264396214,0.22755572400000001
ampC_mutation:PA_mutS:2,3.0758562705,0.03073437
ampC_mutation:PA_mutS:3,-1.124622201,0.270714228
ampC_mutation:PA_Cef_taz_wt:2,1.4574720534,-0.12646041500000002
ampC_mutation:PA_mutS_Cef_taz:2,-2.6352263921,0.742263734
ampC_mutation:PA_mutS:4,-1.6483244213,0.37967831
ampC_mutation:PA_mutS:5,3.4347070659,0.001641225
ampC_mutation:PA_mutS:6,-1.3545330967,-0.02429641
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-2.2390661962,1.370580626
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.8176730424,1.534475945
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-2.2000741233,0.6370536720000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-3.1786379099,0.79653304
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-3.085171304,1.579772831
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-2.0782799616,1.394494
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.1242041769,-0.138082976
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.1242041769,0.138082976
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,1.9317764098999999,-1.229136356
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,2.3132041269,-0.6534440020000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-0.7416900498,-0.16621059300000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-0.6086400675,0.22682911400000003
cysB_mutant:PAO1HH_wt:1,-1.3283615024,-0.12254390500000001
cysB_mutant:PAO1HH_wt:2,1.3283615024,0.12254390500000001
cysB_mutant:cysBHH:1,-1.6094993223,-0.059322134000000006
cysB_mutant:cysBHH:2,-1.6174441743,-0.050403048000000006
cysB_mutant:cysBHH:3,-2.0089760241,0.16062383300000002
ersA_knockout:delersA:1,-0.2012251475,0.8551441080000001
ersA_knockout:delersA:2,-1.8668880011,0.518791713
ersA_knockout:wt_BHI:1,2.1671767003,-0.21405715800000003
ersA_knockout:wt_BHI:2,-2.1671767003,0.21405715800000003
gcsR_mutant:PAO1_rep_wt:1,0.0272177129,0.023571032000000002
gcsR_mutant:PAO1_rep_wt:2,-0.0272177129,-0.023571032000000002
