,A,PprB
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,1.7781073207,-0.035776999000000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-1.8005602164,-0.452947727
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-3.3360669885,-0.82245134
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,0.631351529,-0.034698767000000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,0.7776850979000001,0.37834298200000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-1.6154032663,0.36192241
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,0.20034183900000002,0.5669453670000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-1.1914898025,-0.361627503
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-1.6451015930000001,-0.101945487
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,1.7298060441,0.349122767
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,1.1067853514000001,0.114450222
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-3.0185929503,1.6803809310000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-3.6091499914,1.708036695
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.8198259745,-0.32347790200000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-1.2808614491,-0.063790188
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,2.1006874236,0.38726809
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-3.9238574674,0.381662382
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-3.1906880409,0.47635474600000005
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-0.5205517275,1.308042155
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.9370206474,1.9803234650000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,2.0857108179,-0.372934333
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,2.3707039406,-0.241174408
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,2.6581307497,-0.243908387
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,2.2085327745,1.257905035
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,3.0710343232,1.284768975
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,1.8396966783000002,1.194339178
Rosmarinic_acid:PAO1-100UMRA:1,0.7613930466000001,0.327954136
Rosmarinic_acid:PAO1-100UMRA:2,1.0417773111,-0.03484691
Rosmarinic_acid:PAO1_DMSO_Control:1,0.045284036900000005,0.094696601
Rosmarinic_acid:PAO1_DMSO_Control:2,0.1346356587,-0.10009139
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.1799196956,0.0053947890000000005
Testosterone_treatment:Testosterone_Control:1,3.1992070849,0.32938795800000004
Testosterone_treatment:Testosterone_Control:2,-3.1992070849,-0.32938795800000004
Testosterone_treatment:Testosterone_2.5:1,3.788782456,-0.04468123
Testosterone_treatment:Testosterone_2.5:2,-6.3354763443,-0.08906676200000001
Tf_toxin_expression:PAO1_WT:1,-0.6107686269,0.49912650100000006
Tf_toxin_expression:PAO1_WT:2,0.6107686269,-0.49912650100000006
Tf_toxin_expression:PAO1_derfA:1,-0.7220580234,0.15000106700000002
Tf_toxin_expression:PAO1_derfA:2,-1.1525593153,0.162157879
Zinc_treatment:PA_Zn:1,-4.0554503985,-0.8719978920000001
Zinc_treatment:PA_Zn:2,-4.4654829467,-0.627403736
Zinc_treatment:PA_Zn:3,-3.182748643,-0.9024363040000001
Zinc_treatment:PA_Zn_wt:1,0.16754693510000002,-0.137490796
Zinc_treatment:PA_Zn_wt:2,-0.16754693510000002,0.137490796
Paeru_PRECISE:CAMHB_wt:1,1.9060200278,-1.792576795
Paeru_PRECISE:CAMHB_wt:2,0.9465975549000001,-2.157635683
Paeru_PRECISE:CAMHB_wt:3,-0.22631788900000002,-1.98876212
Paeru_PRECISE:CAMHB_wt:4,-0.846060004,-2.246439337
Paeru_PRECISE:M9glucAA_Pqt10:1,3.7878780356,0.340998856
Paeru_PRECISE:M9glucAA_Pqt10:2,1.9391583089000002,0.087052717
Paeru_PRECISE:M9glucAA_Pqt:1,3.6624643741,0.375151683
Paeru_PRECISE:M9glucAA_Pqt:2,5.4771212525,0.8063664190000001
Paeru_PRECISE:M9glucAA_wo_Pqt:1,4.456060317,0.706992092
Paeru_PRECISE:M9glucAA_wo_Pqt:2,5.4227206459,0.49283479500000005
Paeru_PRECISE:M9glucAA_NaCl:1,-1.5995710051,-1.181153883
Paeru_PRECISE:M9glucAA_NaCl:2,1.3033964974,-1.169711887
Paeru_PRECISE:M9glucAA_NaCl:3,-0.31818825370000003,-1.2548723609999999
Paeru_PRECISE:CAMHB_wt:5,-0.2599737241,-1.897393834
Paeru_PRECISE:CAMHB_wt:6,0.159346652,-2.238899353
Paeru_PRECISE:LB_wt:1,-0.48317899280000004,-2.79273498
Paeru_PRECISE:LB_wt:2,0.8386165383,-2.534213141
Paeru_PRECISE:M9glucAA_wt:1,-1.9085455017,0.049388639000000005
Paeru_PRECISE:M9glucAA_wt:2,1.9085455017,-0.049388639000000005
Paeru_PRECISE:M9glucAA_lowpH:1,0.128367811,-1.433826134
Paeru_PRECISE:M9glucAA_lowpH:2,-0.45349455250000004,-1.380961365
Paeru_PRECISE:M9glucAA_DPD:1,-3.8775096704000003,-1.4035133260000001
Paeru_PRECISE:M9glucAA_DPD:2,-3.2728120798,-1.33228594
Paeru_PRECISE:M9sucAA_wt:1,2.0073576403,-2.023310569
Paeru_PRECISE:M9sucAA_wt:2,0.9889912350000001,-1.122507186
Paeru_PRECISE:M9glucAA_NaCl:4,1.3196074246,-1.200303556
Paeru_PRECISE:M9glucAA_NaCl:5,2.0463465774,-1.354635448
Paeru_PRECISE:M9sucAA_wt:3,2.1681140199,-2.119676692
Paeru_PRECISE:M9sucAA_wt:4,2.6698500681,-1.806757154
Paeru_PRECISE:R10LB_wt:1,1.215410763,-1.595422384
Paeru_PRECISE:M9glucAA_NaCl:6,1.1038714577,-1.247954638
Paeru_PRECISE:M9glucAA_NaCl:7,1.1090666475,-1.5464257479999999
Paeru_PRECISE:M9fructAA_wt:1,0.0392909154,-1.002275955
Paeru_PRECISE:M9fructAA_wt:2,0.8170988090000001,-1.1747304650000001
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.5319501059,-0.175758554
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.4729120462,0.042825675
Paeru_PRECISE:M9pyruvAA_wt:1,2.3094497028,-1.64880173
Paeru_PRECISE:M9pyruvAA_wt:2,0.9561151676,-0.9908527880000001
Paeru_PRECISE:M9fructAA_wt:3,8.0280260008,0.8096340280000001
Paeru_PRECISE:M9fructAA_wt:4,8.4768068397,0.7756537640000001
Paeru_PRECISE:M9GlcNAcAA_wt:3,2.5780742113,-0.12283103000000001
Paeru_PRECISE:M9GlcNAcAA_wt:4,2.0770406445,-0.22510986800000002
Paeru_PRECISE:M9glycAA_wt:1,1.1670837867000001,-0.701122624
Paeru_PRECISE:M9glycAA_wt:2,2.0610422236,-0.525140785
Paeru_PRECISE:M9pyruvAA_wt:3,2.1046502946,-0.762768183
Paeru_PRECISE:CAMHB_wt:7,1.6310496805999999,-1.535612929
Paeru_PRECISE:CAMHB_wt:8,0.2844894423,-1.522048923
Paeru_PRECISE:R10LB_wt:2,0.5345562946,-0.9527793470000001
Paeru_PRECISE:R10LB_wt:3,-0.0629309145,-1.198458685
Paeru_PRECISE:R10LB_wt:4,1.2700678047,-0.13683799900000002
Paeru_PRECISE:R10LB_wt:5,2.1390587266,0.131104743
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,17.361915433,1.855837895
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,23.7829282579,2.417597983
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,17.1950342171,2.238047644
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,16.4623810561,1.999121681
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,19.1145053703,2.338783394
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,18.2930193888,2.16473573
Paeru_PRECISE:M9sucAA_wt:5,12.7887978317,1.041116865
Paeru_PRECISE:M9sucAA_wt:6,11.4293953401,0.719608904
Paeru_PRECISE:R10LB_wt:6,1.5774017302,-0.9536874430000001
Paeru_PRECISE:R10LB_wt:7,2.0622566452,-1.159836952
Paeru_PRECISE:LB_wt:3,4.882814788,-2.044105016
Paeru_PRECISE:LB_wt:4,5.5174132189,-1.339491005
Paeru_PRECISE:R10LB_NaCl:1,5.8045329019,1.451143052
Paeru_PRECISE:R10LB_NaCl:2,7.9795198939,0.689624886
Paeru_PRECISE:M9glucAA_PAO1_wt:1,19.0169514837,0.973734749
Paeru_PRECISE:M9glucAA_Zn:1,12.8858220189,1.934764581
Paeru_PRECISE:M9glucAA_Cu:1,4.7314681983,-1.106927786
Paeru_PRECISE:M9glucAA_NaOCl:1,7.5114917996,0.481587657
Paeru_PRECISE:M9GlcNAcAA_8:1,8.3076633041,0.28191634
Paeru_PRECISE:M9GlcNAcAA_8:2,9.4933534704,-0.524807521
Paeru_PRECISE:M9GlcNAcAA_4:1,6.8020774873,0.9755852190000001
Paeru_PRECISE:M9GlcNAcAA_4:2,7.6903483308,-0.506701525
Paeru_PRECISE:M9GlcNAcAA_2:1,15.3914864484,1.161766155
Paeru_PRECISE:M9GlcNAcAA_2:2,7.5087470126,-0.23920127100000002
Paeru_PRECISE:M9GlcNAcAA_1:1,12.7851328058,1.7448271960000001
Paeru_PRECISE:M9GlcNAcAA_1:2,6.6482645949,0.412024414
Paeru_PRECISE:M9glucAA_NaOCl:2,9.2099763897,0.08269422600000001
Paeru_PRECISE:M9glucAA_Cu:2,5.4870784951000005,-0.593741712
Paeru_PRECISE:M9glucAA_Fe:1,18.9127457943,0.619330151
Paeru_PRECISE:M9glucAA_Fe:2,22.4805983527,1.474320567
Paeru_PRECISE:M9glucAA_Zn:2,24.6370148241,1.7696019440000001
Paeru_PRECISE:M9glucAA_PAO1_wt:2,25.9356809506,1.209519479
Paeru_PRECISE:CAMHB_Mec:1,1.1019898695,-1.758623395
Paeru_PRECISE:CAMHB_Mec:2,0.2337677162,-2.378235757
Paeru_PRECISE:CAMHB_Azt:1,3.2793916689,-2.493888489
Paeru_PRECISE:CAMHB_Azt:2,4.7739163582,-2.489853368
Paeru_PRECISE:CAMHB_Pip:1,-6.0489243705,-2.194950393
Paeru_PRECISE:CAMHB_Pip:2,-4.6946459825,-2.04578825
Paeru_PRECISE:CAMHB_Ceft:1,-4.9421470115,-1.9331686700000001
Paeru_PRECISE:CAMHB_Ceft:2,-9.7563849193,-3.613165206
Paeru_PRECISE:CAMHB_Ceft:3,-4.3030751418,-1.5485027690000002
Paeru_PRECISE:CAMHB_Ceft:4,-5.4790942898,-2.504861754
Paeru_PRECISE:M9glucAA_Ceft:1,-2.1571121077,1.610817911
Paeru_PRECISE:M9glucAA_Ceft:2,-2.9171207155000003,1.637189119
Paeru_PRECISE:M9glucAA_Gent:1,5.7564107208,0.297130444
Paeru_PRECISE:M9glucAA_Gent:2,3.613039339,-0.20993019300000001
Paeru_PRECISE:M9glucAA_Pip:1,5.9821724752000005,0.8984846670000001
Paeru_PRECISE:M9glucAA_Pip:2,3.6494895621,0.988759315
Paeru_PRECISE:M9glucAA_Azt:1,6.0079686094,-1.733534276
Paeru_PRECISE:M9glucAA_Azt:2,6.2851802698,-1.575775148
Paeru_PRECISE:CAMHB_Mero:1,-0.8069005031,-1.629256565
Paeru_PRECISE:CAMHB_Mero:2,0.11063365730000001,-1.501417074
Paeru_PRECISE:CAMHB_Tet:1,5.5324212286000005,-1.909049965
Paeru_PRECISE:CAMHB_Tet:2,5.8993725139,-2.049037859
Paeru_PRECISE:R10LB_Gent:1,0.0579548858,-1.461550473
Paeru_PRECISE:R10LB_Ceft:1,-4.1237756251,-0.35538299100000004
Paeru_PRECISE:R10LB_Ceft:2,-4.0770570983,-0.619172852
Paeru_PRECISE:CAMHB_Biofilm:1,9.4959947319,-0.355133935
Paeru_PRECISE:CAMHB_Biofilm:2,10.9130715821,0.22630408800000001
Paeru_PRECISE:M9glucAA_Biofilm:1,13.8664628126,0.27587690800000003
Paeru_PRECISE:M9glucAA_Biofilm:2,13.0678125321,0.02835092
Paeru_PRECISE:R10LB_Gent:2,-0.4220852231,-1.37946137
Paeru_PRECISE:R10LB_Pip:1,-3.6164281354,-1.6713588430000001
Paeru_PRECISE:R10LB_Pip:2,-5.3761574076,-1.389621644
Paeru_PRECISE:R10LB_Mec:1,1.1471142442,-0.739019414
Paeru_PRECISE:R10LB_Mec:2,1.2906279739,-0.842057499
Paeru_PRECISE:CAMHB_Azt:3,3.5376672629,-1.9113343880000002
Paeru_PRECISE:CAMHB_Azt:4,2.8383351176,-2.243310093
Paeru_PRECISE:CAMHB_Biofilm:3,19.4892989754,1.468834859
Paeru_PRECISE:CAMHB_Biofilm:4,15.2147237543,0.437489271
Paeru_PRECISE:M9glucAA_Biofilm:3,24.070843832,1.397445826
Paeru_PRECISE:M9glucAA_Biofilm:4,20.2924640777,0.42673009700000003
Paeru_PRECISE:R10LB_Mero:1,-3.0977134927,-1.570488694
Paeru_PRECISE:R10LB_Mero:2,-3.2927666148,-1.1326863600000001
Paeru_PRECISE:LB_Cam:1,8.5738577055,-1.7057096610000002
Paeru_PRECISE:LB_Cam:2,8.8452169903,-1.5707117780000002
Paeru_PRECISE:CAMHB_Ceft:5,-4.4872134513,-1.96331868
Paeru_PRECISE:CAMHB_Cip:1,0.2675358619,-1.884371846
Paeru_PRECISE:CAMHB_Cip:2,1.1780645813,-1.8743417180000002
ampC_mutation:PA_Cef_taz_wt:1,-2.9078068561,-0.843880619
ampC_mutation:PA_mutS_Cef_taz:1,-0.9850082553,0.256969854
ampC_mutation:PA_mutS:1,0.462487686,-0.30185922600000004
ampC_mutation:PA_mutS:2,7.9319531248,0.491005528
ampC_mutation:PA_mutS:3,-2.3918437016,-0.44144968900000003
ampC_mutation:PA_Cef_taz_wt:2,2.9078068561,0.843880619
ampC_mutation:PA_mutS_Cef_taz:2,1.5241794914,1.146015855
ampC_mutation:PA_mutS:4,-1.1010663719,0.32609312500000004
ampC_mutation:PA_mutS:5,7.999754729,0.616541079
ampC_mutation:PA_mutS:6,0.20665638760000002,-0.17234480500000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-1.1370301583,0.379899119
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,0.6247461445,0.433230324
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.042550052,-0.255275817
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-2.8951468182,-0.38654602
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-0.8774813671,0.290558019
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,0.5204877154,0.401799204
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.5233625267,0.019697120000000002
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.5233625267,-0.019697120000000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-2.7246984124,1.40401485
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-1.4100301958,1.7109057440000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-0.9440928120000001,1.438544567
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-0.7107212729,1.240088084
cysB_mutant:PAO1HH_wt:1,0.42040502,-0.016342074
cysB_mutant:PAO1HH_wt:2,-0.42040502,0.016342074
cysB_mutant:cysBHH:1,-0.1362067239,0.434082318
cysB_mutant:cysBHH:2,0.29344805690000003,0.322226703
cysB_mutant:cysBHH:3,-1.2437346159,0.50460689
ersA_knockout:delersA:1,-0.4087538027,-0.278862637
ersA_knockout:delersA:2,-1.4475850957,-1.358072177
ersA_knockout:wt_BHI:1,0.260136168,0.355227405
ersA_knockout:wt_BHI:2,-0.260136168,-0.355227405
gcsR_mutant:PAO1_rep_wt:1,-0.1565172787,-0.017740018
gcsR_mutant:PAO1_rep_wt:2,0.1565172787,0.017740018
gcsR_mutant:GcsR_rep:1,1.2243054262,-0.211836306
gcsR_mutant:GcsR_rep:2,1.0981801665,-0.188700744
mexZ_knockout:del_mexZ:1,-2.1020995116,-0.227192939
mexZ_knockout:del_mexZ:2,-1.8445698988,-0.09005386300000001
mexZ_knockout:del_mexZ:3,-0.3407152084,-0.37280703
mexZ_knockout:wt_LB:1,3.239345185,0.549620962
mexZ_knockout:wt_LB:2,-0.9175894158000001,-0.231625762
