,A,CysB,YdfF
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,0.6946387890000001,-0.048557608,-0.596032903
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,2.346453953,0.042310853,-0.489623907
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.271067683,-0.065299299,0.002726628
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.7163819770000001,-0.08180630600000001,0.226617798
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-1.328848811,0.070048118,-0.209162909
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.34139915,0.07705748600000001,-0.020181516
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-5.865632383,0.782054075,-0.027690412
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-4.5175867,0.831143076,-0.042555176
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.385098893,-0.039613949,-0.004001026
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.83094457,-0.056115241,0.219895739
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-1.216043464,0.095729189,-0.21589471200000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.762649122,0.0033993760000000004,0.24573414200000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,2.7284839620000003,0.817513942,0.053009599000000004
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,2.827215905,0.788970244,-0.40307870500000004
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.762649122,-0.0033993770000000003,-0.24573414300000002
Lung_infection_transcriptome:PA01_LS1:1,-6.991095258,0.292527659,-1.017859824
Lung_infection_transcriptome:PA01_LS1:2,-6.907134395,0.339973842,-1.354115792
Lung_infection_transcriptome:PA01_CS1:1,-0.02011603,-0.003727132,0.094663629
Lung_infection_transcriptome:PA01_CS1:2,0.02011603,0.003727132,-0.094663629
Testosterone_treatment:Testosterone_Control:1,1.022039443,0.21614207300000002,-0.058749211
Testosterone_treatment:Testosterone_Control:2,-1.022039443,-0.21614207300000002,0.058749211
Testosterone_treatment:Testosterone_2.5:1,-0.87102142,0.164559657,0.690240665
Testosterone_treatment:Testosterone_2.5:2,-1.2618800970000001,-0.08644201,0.40963176900000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-5.761652801,0.9188433540000001,0.101795284
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-5.852219637,0.704865411,-0.40947311700000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-2.62392987,1.012077226,-0.020326145
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,4.241571572,-0.598303224,-0.029764121
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,4.87452745,-0.620007759,0.041619233000000005
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-1.352807795,-0.426600415,0.06584440100000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-6.806820014,0.654452216,-0.065167287
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-6.452192547,0.7107437550000001,-0.16744451500000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-6.595242339,0.615297384,-0.15376968900000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,7.863941013,-0.676359848,-0.06874846100000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,8.687272165,-0.670790082,0.6079415410000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,3.303041723,-0.633343428,-0.152811587
Dispersed_cells:PAO1_dispersed_wt:1,-1.243805266,0.018775831,-0.9074486580000001
Dispersed_cells:PAO1_dispersed_wt:2,1.243805266,-0.018775831,0.9074486580000001
Dispersed_cells:PyhjH_dispersed:1,-0.214603481,-0.069857031,1.259100838
Dispersed_cells:PyhjH_dispersed:2,1.510233823,0.261720104,1.014420579
Dispersed_cells:PA01_Planktonic:1,17.99439623,0.196455971,2.197187407
Dispersed_cells:PA01_Planktonic:2,24.69343425,0.334904205,1.430732898
Dispersed_cells:PAO1_Biofilm:1,0.33714728400000005,0.612038398,1.8525777429999999
Dispersed_cells:PAO1_Biofilm:2,-0.280258074,0.41462445000000003,1.531859576
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-7.5456278480000005,-0.117543089,-0.6077722790000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-7.376108873,0.072516155,-0.8792957100000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-7.304919074,-0.201981078,-0.928593039
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.913518951,-0.204379061,-0.17579661600000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.26395923400000004,0.163736133,-0.018548995000000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.649559717,0.040642929,0.194345612
gcsR_mutant:PAO1_rep_wt:1,0.27139169700000004,0.011794795,0.198519839
gcsR_mutant:PAO1_rep_wt:2,-0.27139169700000004,-0.011794795,-0.198519839
gcsR_mutant:GcsR_rep:1,0.169571205,-0.01373732,0.7048576790000001
gcsR_mutant:GcsR_rep:2,0.20329448400000003,-0.011545686000000001,0.09854689400000001
ampC_mutation:PA_Cef_taz_wt:1,-1.845983026,0.13765785800000002,0.183236947
ampC_mutation:PA_mutS_Cef_taz:1,-3.621334852,-0.075764893,0.326967972
ampC_mutation:PA_mutS:1,-6.406733418,0.14943920900000002,-1.316923832
ampC_mutation:PA_mutS:2,7.490937651,0.030695001000000003,-0.455927735
ampC_mutation:PA_mutS:3,-7.769312533,0.33839209400000003,-0.68711939
ampC_mutation:PA_Cef_taz_wt:2,1.845983026,-0.13765785700000002,-0.183236948
ampC_mutation:PA_mutS_Cef_taz:2,-4.901606254,0.276403214,0.405340564
ampC_mutation:PA_mutS:4,-6.729084707,0.43138501,-0.423897163
ampC_mutation:PA_mutS:5,8.889979837,-0.181392783,-0.050481151
ampC_mutation:PA_mutS:6,-8.799555012,0.151509203,-0.539215228
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-2.309270568,-0.0057383980000000005,-0.61243387
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-3.464862638,0.11010446700000001,-0.351825836
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.737006291,0.083704731,-0.48499553900000003
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-1.475787626,-0.038522456000000004,-1.229441343
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,1.66797475,-0.022518842,0.374867204
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,1.795200001,-0.07547297900000001,0.240699246
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,2.310958455,-0.006374246,0.34869325500000004
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,2.9389665330000003,0.168003132,-0.7229139870000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,3.055718722,0.146726679,-0.965763209
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,4.320486713,0.16755537,-0.770576663
n-alkanes_treatment:PA_alkane:1,-2.994682998,0.101125801,0.244614889
n-alkanes_treatment:PA_alkane:2,-4.766721358,0.689678051,0.9227201020000001
n-alkanes_treatment:PA_Glycerol:1,-0.494287248,0.052495826,0.152930326
n-alkanes_treatment:PA_Glycerol:2,-1.008410073,0.066816848,-0.321935048
n-alkanes_treatment:PA_Glycerol:3,1.50269732,-0.119312675,0.16900472200000002
Catabolise_Nucleic_Acids:L_asp:1,-17.55103296,-0.10974972300000001,0.49567087400000004
Catabolise_Nucleic_Acids:L_asp:2,-22.24730204,0.160922693,0.435169731
Catabolise_Nucleic_Acids:DNA_1:1,-1.02599418,0.024246286000000002,0.13644688800000002
Catabolise_Nucleic_Acids:DNA_1:2,-2.5060121300000002,-0.106191112,-0.06463363200000001
Catabolise_Nucleic_Acids:DNA_1:3,3.53200631,0.081944826,-0.071813256
cysB_mutant:PAO1HH_wt:1,-0.594662868,-0.029194313000000003,-0.17633857700000002
cysB_mutant:PAO1HH_wt:2,0.594662868,0.029194313000000003,0.17633857800000002
cysB_mutant:cysBHH:1,9.550808168,-4.737351418,-0.051636823000000005
cysB_mutant:cysBHH:2,9.197238233,-5.363800113,0.49747822
cysB_mutant:cysBHH:3,9.664204475,-5.504120929,0.856219944
ersA_knockout:delersA:1,-1.886036346,-0.08623864,0.138232208
ersA_knockout:delersA:2,-1.680086765,-0.21773149500000002,-0.40146294400000004
ersA_knockout:wt_BHI:1,-1.634322508,0.208803347,0.062391476
ersA_knockout:wt_BHI:2,1.634322508,-0.208803347,-0.062391476
Farnesol_treatment:RNA of 0-1F_L:1,0.059068816,0.138082429,-0.010738267000000001
Farnesol_treatment:RNA of 0-1F_L:2,0.439220429,-0.050643653000000004,0.052608502
Farnesol_treatment:RNA of 0-1F_L:3,-0.498289246,-0.08743877600000001,-0.041870235000000006
Farnesol_treatment:RNA of 6-F_L1:1,-0.654651932,-0.08345034900000001,-0.065061376
Farnesol_treatment:RNA of 6-F_L1:2,-0.280288132,0.042457883,-0.08912304700000001
Farnesol_treatment:RNA of 6-F_L1:3,-0.6604164880000001,-0.074884587,0.33161218600000003
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-3.93079977,0.016331865,0.31755794200000004
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,2.419979073,0.30737670500000003,-0.30106881500000005
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,0.073733135,0.56563417,0.58018782
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.11465920900000001,-0.07922126800000001,0.130722213
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,1.625479906,-0.24448730300000002,-0.14721134
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-0.6251210540000001,0.74950748,0.9274780720000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,1.838923263,-0.175402948,-0.011383121000000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-1.838923263,0.175402949,0.01138312
Metabolic_fitness_plasmid:PAO1_pAKD1:1,5.38412671,-0.21724774400000002,-0.726803442
Metabolic_fitness_plasmid:PAO1_pAKD1:2,9.609565443,0.12783175800000002,-0.603956149
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,5.075707605,0.32804718800000005,-0.140071746
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,7.941675857,0.20381184100000002,0.38823515200000003
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-2.304026012,-0.05764289,-0.330951371
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-2.1149737650000002,0.1317257,-0.19475962
Metabolic_fitness_plasmid:PAO1_pBS228:1,0.15343784500000002,-0.18001329400000002,-0.313378995
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.464524364,0.090203027,-0.563293825
Metabolic_fitness_plasmid:PAO1_RmS149:1,-2.443597684,-0.251916595,-0.019674423
Metabolic_fitness_plasmid:PAO1_RmS149:2,-3.340263321,-0.12293506100000001,-0.291078536
mexZ_knockout:del_mexZ:1,-0.9907303690000001,0.112399202,0.005056334
mexZ_knockout:del_mexZ:2,-1.12270533,0.01014578,-0.45800868600000005
mexZ_knockout:del_mexZ:3,-0.19159451100000002,0.020187718,0.183513784
mexZ_knockout:wt_LB:1,2.762268552,0.028195949,0.37840870200000004
mexZ_knockout:wt_LB:2,-1.055473856,-0.024666127000000003,-0.141468919
mexZ_knockout:wt_LB:3,-1.706794696,-0.0035298210000000003,-0.23693978300000001
Mucin_glycans:ABTGC:1,-5.181353878,0.14169441400000002,-0.19243430900000003
Mucin_glycans:ABTGC:2,-7.967830461,-0.087272428,0.20273147100000002
Mucin_glycans:ABTGC:3,7.372059939,-0.056326939000000006,-0.053936483
Mucin_glycans:ABTGC:4,1.937671401,-0.009349778000000001,0.12036909400000001
Mucin_glycans:ABTGC:5,3.839452999,0.011254732,-0.076729774
Mucin_glycans:MUC5B:1,-9.926394003,-0.24088484500000001,-0.075599761
Mucin_glycans:MUC5B:2,-11.90973742,-0.057667231000000006,0.085481683
Mucin_glycans:Glycans:1,-2.05418282,0.260090341,0.44414111
Mucin_glycans:Glycans:2,3.794774943,0.01394226,0.05452833
NC_002516.2:Planktonic_total_RNA_Rep:1,2.153461563,0.009045085000000001,0.410548495
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.752333428,0.020564205000000002,-0.181828694
NC_002516.2:Planktonic_total_RNA_Rep:3,-1.401128135,-0.02960929,-0.2287198
NC_002516.2:Biofilm_total_RNA_Rep:1,-2.9360320790000003,0.42453704800000003,-0.8137788330000001
NC_002516.2:Biofilm_total_RNA_Rep:2,-2.742484544,0.508632807,-0.527228236
Zinc_treatment:PA_Zn:1,1.9668508610000002,0.40120156500000004,-0.25437649700000003
Zinc_treatment:PA_Zn:2,2.22337074,0.33229679,-0.08695105700000001
Zinc_treatment:PA_Zn:3,0.577058786,0.37405648500000005,0.059220286000000004
Zinc_treatment:PA_Zn_wt:1,-0.210196775,-0.003917708000000001,-0.132726919
Zinc_treatment:PA_Zn_wt:2,0.210196775,0.003917708000000001,0.132726919
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.326885655,-0.11989303100000001,0.07110609300000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.326885655,0.11989303100000001,-0.07110609300000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,4.362872092,-0.23716619200000003,-0.8541369820000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,4.431360304,-0.33176066200000004,-0.683395068
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,4.815160902,-0.14633421800000002,-0.9420703260000001
Paeru_PRECISE:CAMHB_wt:1,-13.23244919,0.030338989,-2.033224842
Paeru_PRECISE:CAMHB_wt:2,-12.36011805,-0.034399255000000004,-2.193298222
Paeru_PRECISE:CAMHB_wt:3,-14.22424733,-0.199793192,-2.115954166
Paeru_PRECISE:CAMHB_wt:4,-13.3598198,-0.275609384,-2.059824147
Paeru_PRECISE:M9glucAA_Pqt10:1,15.94294695,0.8775994650000001,-0.972155435
Paeru_PRECISE:M9glucAA_Pqt10:2,17.65506426,0.965847243,-1.274241629
Paeru_PRECISE:M9glucAA_Pqt:1,10.71367745,0.671077298,-1.51085862
Paeru_PRECISE:M9glucAA_Pqt:2,10.39757614,0.604276963,-1.796214563
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-3.6539943,0.343295929,-1.509063349
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-5.916481663,0.27994663200000003,-1.400479274
Paeru_PRECISE:M9glucAA_NaCl:1,-2.8571703680000002,-0.403117922,-1.837618655
Paeru_PRECISE:M9glucAA_NaCl:2,-3.309375549,-0.419819496,-1.876387354
Paeru_PRECISE:M9glucAA_NaCl:3,-3.362603639,0.11922226300000001,-1.403307482
Paeru_PRECISE:CAMHB_wt:5,-18.67306492,0.03263824,-1.660288509
Paeru_PRECISE:CAMHB_wt:6,-20.28358484,-0.07120111200000001,-1.432759346
Paeru_PRECISE:LB_wt:1,-19.97120055,-0.91405324,-3.052950714
Paeru_PRECISE:LB_wt:2,-19.87621313,-0.774567169,-2.211609815
Paeru_PRECISE:M9glucAA_wt:1,7.485585178,0.46579001800000003,-1.368228286
Paeru_PRECISE:M9glucAA_wt:2,0.609438479,0.342230072,-1.112799729
Paeru_PRECISE:M9glucAA_lowpH:1,-4.098626013,0.42984122900000005,-1.161867414
Paeru_PRECISE:M9glucAA_lowpH:2,-6.445499698,0.171828891,-1.294995868
Paeru_PRECISE:M9glucAA_DPD:1,-1.363835055,0.528380217,-1.339294719
Paeru_PRECISE:M9glucAA_DPD:2,-7.871743043,0.37979282400000003,-0.9810496510000001
Paeru_PRECISE:M9sucAA_wt:1,1.192533057,-0.213913486,-1.7185912060000001
Paeru_PRECISE:M9sucAA_wt:2,3.361069633,0.41920389,-1.529446177
Paeru_PRECISE:M9glucAA_NaCl:4,-4.103180274,-0.418973696,-1.3080811140000002
Paeru_PRECISE:M9glucAA_NaCl:5,-3.799986028,0.084233501,-1.079027704
Paeru_PRECISE:M9sucAA_wt:3,0.7545031999999999,0.010564905000000001,-1.278842149
Paeru_PRECISE:M9sucAA_wt:4,4.596189549,0.289845507,-1.198950098
Paeru_PRECISE:R10LB_wt:1,-21.8734684,-0.3351559,-1.5414861850000001
Paeru_PRECISE:M9glucAA_NaCl:6,-8.002590162,-0.08833879,-1.23571176
Paeru_PRECISE:M9glucAA_NaCl:7,-6.612342523,-0.081011097,-1.141384666
Paeru_PRECISE:M9fructAA_wt:1,5.15594567,0.259345186,-0.727671829
Paeru_PRECISE:M9fructAA_wt:2,6.279224888,0.229488346,-0.774974071
Paeru_PRECISE:M9GlcNAcAA_wt:1,0.23089930500000003,0.30486170300000004,-0.835916458
Paeru_PRECISE:M9GlcNAcAA_wt:2,-0.334986726,0.386336245,-0.871265354
Paeru_PRECISE:M9pyruvAA_wt:1,-9.267125352,-0.378947996,-0.9975290390000001
Paeru_PRECISE:M9pyruvAA_wt:2,-9.811529013,0.06454765900000001,-0.874274651
Paeru_PRECISE:M9fructAA_wt:3,-12.39578204,0.372332439,-1.27093702
Paeru_PRECISE:M9fructAA_wt:4,-7.331438772,0.339307401,-1.080169072
Paeru_PRECISE:M9GlcNAcAA_wt:3,-8.695875103,-0.077392244,-0.96679375
Paeru_PRECISE:M9GlcNAcAA_wt:4,-13.41644927,-0.21663627500000002,-0.852668368
Paeru_PRECISE:M9glycAA_wt:1,-8.228568433,-0.20352340800000002,-0.6817760860000001
Paeru_PRECISE:M9glycAA_wt:2,-12.16488902,-0.310996286,-1.038876136
Paeru_PRECISE:M9pyruvAA_wt:3,-13.21062318,-0.38600393600000005,-1.110958027
Paeru_PRECISE:CAMHB_wt:7,-14.43063531,0.09886009700000001,-1.233165005
Paeru_PRECISE:CAMHB_wt:8,-14.53247242,0.14806502800000002,-1.38023873
Paeru_PRECISE:R10LB_wt:2,-17.07199226,-0.071118686,-1.411285881
Paeru_PRECISE:R10LB_wt:3,-19.98132437,-0.029014299,-1.838802336
Paeru_PRECISE:R10LB_wt:4,-21.98932805,-0.042816444,-1.117032471
Paeru_PRECISE:R10LB_wt:5,-22.78494581,-0.13042667300000002,-1.624062299
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,2.317073853,0.65855598,-0.47733621200000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,9.05501364,1.003985021,-0.126960433
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,8.534815486,0.882229047,-0.264794854
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,8.798292146,0.8902696880000001,-0.5518050830000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,1.720555492,0.803081841,-1.319817254
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-2.2986679690000003,0.6578184370000001,-0.502351843
Paeru_PRECISE:M9sucAA_wt:5,-2.213720536,0.099177979,-0.38829949500000005
Paeru_PRECISE:M9sucAA_wt:6,-2.6585136240000002,-0.009678905,-0.6183609640000001
Paeru_PRECISE:R10LB_wt:6,-20.6839059,-0.061123133,-1.805796696
Paeru_PRECISE:R10LB_wt:7,-23.59743111,-0.136746477,-1.353720865
Paeru_PRECISE:LB_wt:3,-20.20599743,-1.104584378,-0.46230312100000004
Paeru_PRECISE:LB_wt:4,-20.13764069,-1.13617277,-0.795882969
Paeru_PRECISE:R10LB_NaCl:1,-20.88448729,-0.37122692300000004,-2.17773773
Paeru_PRECISE:R10LB_NaCl:2,-21.60680976,-0.276626866,-1.277972191
Paeru_PRECISE:M9glucAA_wt:3,-6.570487282,-0.5846513680000001,1.113506182
Paeru_PRECISE:M9glucAA_Zn:1,-18.08920124,-2.081841347,2.104574162
Paeru_PRECISE:M9glucAA_Cu:1,-8.016326818,1.02163593,0.37468038000000004
Paeru_PRECISE:M9glucAA_NaOCl:1,-16.92261701,-1.201905772,0.9180167960000001
Paeru_PRECISE:M9GlcNAcAA_8:1,-13.50502071,-1.416527755,0.42959994700000004
Paeru_PRECISE:M9GlcNAcAA_8:2,-16.70258481,-0.918100287,0.544690181
Paeru_PRECISE:M9GlcNAcAA_4:1,-19.02697376,-1.202208949,0.8764685640000001
