,A,BexR
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,1.931506216,1.271965802
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.1808405358,0.042786185000000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.059659814500000005,0.028174669000000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.1211807213,-0.070960855
Farnesol_treatment:RNA of 0-1F_L:1,-0.0451568628,0.025715958
Farnesol_treatment:RNA of 0-1F_L:2,0.066316544,0.19483418900000002
Farnesol_treatment:RNA of 0-1F_L:3,-0.021159681200000002,-0.220550147
Farnesol_treatment:RNA of 6-F_L1:1,-0.34558339800000004,0.141919183
Farnesol_treatment:RNA of 6-F_L1:2,-0.38327572320000003,-0.317253914
Farnesol_treatment:RNA of 6-F_L1:3,-0.17354798670000002,-0.19112925
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.0823849354,-0.5343930880000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.0823849354,0.5343930880000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.5861167774,0.49474050300000005
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.0545225061,0.329371216
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-3.0615937981,-1.235562021
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-3.305960605,-0.745849128
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-0.41461392500000005,-0.030883591000000002
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,2.8622694614,0.266439046
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,3.5052849417000003,1.714972103
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-1.2692551503,-0.8525446590000001
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.45867164460000004,0.006865047000000001
HapZ_SagS_mutant:delHapZp:1,0.2101779085,0.5023009970000001
HapZ_SagS_mutant:delHapZp:2,-0.0617360554,0.36829155900000005
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.9854460744,0.039017164
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.5267744299,-0.045882211000000006
HapZ_SagS_mutants:delHApZ:1,-0.6425943266,-0.956307631
HapZ_SagS_mutants:delHApZ:2,-0.7707339162,-0.7102821210000001
HapZ_SagS_mutants:delHApZ:3,-0.8312517198,-0.8271718610000001
HapZ_SagS_mutants:delSagS:1,-0.2869149774,-0.43265960200000003
HapZ_SagS_mutants:delSagS:2,-0.2861923509,-0.6851285460000001
HapZ_SagS_mutants:delSagS:3,-1.2066130774000001,-0.09456531
HapZ_SagS_mutants:delHapZp:3,-0.23851832080000002,0.411720006
Lung_infection_transcriptome:PA01_LS1:1,1.0320099903,-1.361744718
Lung_infection_transcriptome:PA01_LS1:2,0.6129927851,-1.760721899
Lung_infection_transcriptome:PA01_CS1:1,-0.0933373005,-0.06447061
Lung_infection_transcriptome:PA01_CS1:2,0.0933373005,0.06447061
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.4650506223,-0.286676113
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.4650506223,0.286676113
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-1.4365890887,-0.542671242
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-1.5683762917,-0.68148609
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,5.6334082143,2.102085728
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,5.4107811956,2.186401653
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,2.2024325444,1.048968442
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,2.2311484684,1.2325964680000001
Metabolic_fitness_plasmid:PAO1_pBS228:1,-1.3030400435,-1.386595431
Metabolic_fitness_plasmid:PAO1_pBS228:2,-0.7962966505,-0.5111816450000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.2951774187,0.229605155
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.9415848870000001,0.23756278200000003
Mucin_glycans:ABTGC:1,3.6759366535,1.8249134630000001
Mucin_glycans:ABTGC:2,-3.5379535788,-1.1736481140000001
Mucin_glycans:ABTGC:3,-2.9150755356999998,-1.246475846
Mucin_glycans:ABTGC:4,-3.3110177359,-1.107390914
Mucin_glycans:ABTGC:5,6.0881101969,1.702601411
Mucin_glycans:MUC5B:1,-5.1474083699,-1.112317594
Mucin_glycans:MUC5B:2,5.1076024657,2.3123499929999998
Mucin_glycans:Glycans:1,3.9039947243,1.9674738760000001
Mucin_glycans:Glycans:2,-3.7205080266,-1.012844696
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,1.3473413858,0.498478599
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,1.4601839137,0.443888133
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,1.3396379219,0.8032369500000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-3.1170392583,-0.31926120700000005
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-3.5937772241,-0.348341801
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-3.5247763203,-0.14991875400000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,2.8273116744,0.222710328
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,2.8281343567,0.176657374
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,2.8777876068,0.220426068
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-2.8811347319,-0.234279708
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-2.5664990869,-0.08277833100000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-3.085599819,-0.30273573200000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.4176463589,-0.094330627
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.4176463589,0.094330627
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-1.9120556683,-0.19689773500000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-1.7048916868,-0.208896662
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-0.064394353,-0.116466493
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.268325419,-0.348967161
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-0.3416674542,-0.549187529
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,0.2348093003,-0.739717305
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,0.33055187880000003,-0.53862479
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,0.4034770009,-0.80637326
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.3551113048,0.091858383
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.19766742340000001,-0.146249288
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.2445821501,0.066191625
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.3081965782,-0.01180072
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-2.9359946734,-0.46184353
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-2.9911809458,-0.383761365
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.2500050332,0.08792438200000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.0960172368,-0.15017808400000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.3460222699,0.062253702
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.0307816006,-0.130276787
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-0.8745331521,0.20243565400000002
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.7587505404,-0.212291469
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,1.3075543583,-0.5326977030000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.6114546752000001,-0.150681859
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.5730243499000001,-0.143041156
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.7208357277,0.22156414800000002
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-0.7145790494,0.074375324
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-1.1413468225,-0.038963095
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.1525177677,-0.309608738
Rosmarinic_acid:PAO1-100UMRA:1,1.0194248693,0.145935231
Rosmarinic_acid:PAO1-100UMRA:2,1.1316582254,-0.147544954
Rosmarinic_acid:PAO1_DMSO_Control:1,0.16449542050000002,0.092704511
Rosmarinic_acid:PAO1_DMSO_Control:2,0.0678597277,0.126333419
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.2323551482,-0.21903793
Testosterone_treatment:Testosterone_Control:1,0.0261216134,-0.341713692
Testosterone_treatment:Testosterone_Control:2,-0.0261216134,0.341713692
Testosterone_treatment:Testosterone_2.5:1,-0.7653276727,-0.49790768900000004
Testosterone_treatment:Testosterone_2.5:2,-0.21154654750000002,0.261101474
Tf_toxin_expression:PAO1_WT:1,0.1290894301,0.117518141
Tf_toxin_expression:PAO1_WT:2,-0.1290894301,-0.117518141
Tf_toxin_expression:PAO1_derfA:1,-2.9633447135,-1.3404651699999999
Tf_toxin_expression:PAO1_derfA:2,-2.8121393946,-1.207428215
Zinc_treatment:PA_Zn:1,-1.785406647,-0.5521238620000001
Zinc_treatment:PA_Zn:2,-2.0270310539,-0.6552417060000001
Zinc_treatment:PA_Zn:3,-2.0812659778,-0.48249437700000003
Zinc_treatment:PA_Zn_wt:1,0.1312118968,0.036855558000000004
Zinc_treatment:PA_Zn_wt:2,-0.1312118968,-0.036855558000000004
Paeru_PRECISE:CAMHB_wt:1,5.0546064336,2.757337159
Paeru_PRECISE:CAMHB_wt:2,3.990196976,2.598546179
Paeru_PRECISE:CAMHB_wt:3,0.281057302,1.065259625
Paeru_PRECISE:CAMHB_wt:4,1.641468647,1.8365835330000002
Paeru_PRECISE:M9glucAA_Pqt10:1,9.8061299811,3.753065632
Paeru_PRECISE:M9glucAA_Pqt10:2,11.4128988723,3.588735954
Paeru_PRECISE:M9glucAA_Pqt:1,11.0959357628,3.414631476
Paeru_PRECISE:M9glucAA_Pqt:2,10.914371287,3.24575779
Paeru_PRECISE:M9glucAA_wo_Pqt:1,11.140534859,3.51229652
Paeru_PRECISE:M9glucAA_wo_Pqt:2,10.9864012939,3.486350246
Paeru_PRECISE:M9glucAA_NaCl:1,-1.9738529569,-0.744756983
Paeru_PRECISE:M9glucAA_NaCl:2,-3.2741691917,-0.792169141
Paeru_PRECISE:M9glucAA_NaCl:3,-2.3992473456,-0.9418629610000001
Paeru_PRECISE:CAMHB_wt:5,-1.6358828558,0.734583658
Paeru_PRECISE:CAMHB_wt:6,-2.5891830367,0.130978365
Paeru_PRECISE:LB_wt:1,-5.7257471779,-2.099486587
Paeru_PRECISE:LB_wt:2,-0.5583609838,0.323298961
Paeru_PRECISE:M9glucAA_wt:1,-1.5524731683000002,-0.851909742
Paeru_PRECISE:M9glucAA_wt:2,1.5524731683000002,0.851909742
Paeru_PRECISE:M9glucAA_lowpH:1,4.8417999089,2.380429601
Paeru_PRECISE:M9glucAA_lowpH:2,4.4778692776,2.19558766
Paeru_PRECISE:M9glucAA_DPD:1,6.9900030988,3.143580061
Paeru_PRECISE:M9glucAA_DPD:2,6.4225101891,3.001093033
Paeru_PRECISE:M9sucAA_wt:1,-4.5259891696,-2.091845925
Paeru_PRECISE:M9sucAA_wt:2,-3.8903223008000003,-1.9369489350000002
Paeru_PRECISE:M9glucAA_NaCl:4,-2.6218790851,-0.6602499540000001
Paeru_PRECISE:M9glucAA_NaCl:5,-3.4456164852,-0.453377322
Paeru_PRECISE:M9sucAA_wt:3,-3.8346706571,-1.442575775
Paeru_PRECISE:M9sucAA_wt:4,-2.7283202617,-1.575101229
Paeru_PRECISE:R10LB_wt:1,7.636703353,3.544287786
Paeru_PRECISE:M9glucAA_NaCl:6,7.3758193532,3.8630085430000003
Paeru_PRECISE:M9glucAA_NaCl:7,7.0173318318,3.761577729
Paeru_PRECISE:M9fructAA_wt:1,7.3517400258,3.577734636
Paeru_PRECISE:M9fructAA_wt:2,4.7796054778,2.855820385
Paeru_PRECISE:M9GlcNAcAA_wt:1,3.2877485304,1.5332721710000001
Paeru_PRECISE:M9GlcNAcAA_wt:2,3.9145711481000003,1.703105039
Paeru_PRECISE:M9pyruvAA_wt:1,-5.1698583604,-1.474478663
Paeru_PRECISE:M9pyruvAA_wt:2,-5.1710489278,-1.613383272
Paeru_PRECISE:M9fructAA_wt:3,-0.4026688995,-0.51935846
Paeru_PRECISE:M9fructAA_wt:4,-0.3152943201,-0.627817916
Paeru_PRECISE:M9GlcNAcAA_wt:3,-2.8742980481,-1.362376468
Paeru_PRECISE:M9GlcNAcAA_wt:4,-2.593043571,-1.293891455
Paeru_PRECISE:M9glycAA_wt:1,-3.6934093525,-1.40402411
Paeru_PRECISE:M9glycAA_wt:2,-4.0030254199,-1.960323975
Paeru_PRECISE:M9pyruvAA_wt:3,-4.6431957515,-2.172368813
Paeru_PRECISE:CAMHB_wt:7,6.7986362033,3.499600322
Paeru_PRECISE:CAMHB_wt:8,6.8233417789,3.518765972
Paeru_PRECISE:R10LB_wt:2,10.1348438113,4.22607935
Paeru_PRECISE:R10LB_wt:3,9.3150982798,4.148375822
Paeru_PRECISE:R10LB_wt:4,10.9848281567,4.255634062
Paeru_PRECISE:R10LB_wt:5,10.1998233883,3.853666849
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.0207823621,-0.8353281880000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,1.6200256406,-0.6297988170000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,1.5783503802,-0.5775260630000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,1.8979846446000002,-0.501714956
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,2.1977443862,-0.97961036
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,1.505099752,-0.388277215
Paeru_PRECISE:M9sucAA_wt:5,0.0542877983,0.231232551
Paeru_PRECISE:M9sucAA_wt:6,-0.6649085327,-0.177252512
Paeru_PRECISE:R10LB_wt:6,9.9675435589,3.927993336
Paeru_PRECISE:R10LB_wt:7,9.666321775,4.203801194
Paeru_PRECISE:LB_wt:3,11.2916115992,4.227501041
Paeru_PRECISE:LB_wt:4,10.5482603184,4.064309836
Paeru_PRECISE:R10LB_NaCl:1,-0.6429725635,-0.7919972190000001
Paeru_PRECISE:R10LB_NaCl:2,-0.9810962248,-0.876635024
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-1.4679466403,-0.45122248000000004
Paeru_PRECISE:M9glucAA_Zn:1,-6.5422815772,0.727815784
Paeru_PRECISE:M9glucAA_Cu:1,-1.2832017464,1.297624653
Paeru_PRECISE:M9glucAA_NaOCl:1,0.4574979873,0.688352634
Paeru_PRECISE:M9GlcNAcAA_8:1,-1.1614986279,-0.952320311
Paeru_PRECISE:M9GlcNAcAA_8:2,-3.7807692474,-1.015830483
Paeru_PRECISE:M9GlcNAcAA_4:1,-2.5028783216,-0.26495191
Paeru_PRECISE:M9GlcNAcAA_4:2,-4.6421440293,-1.0790454839999999
Paeru_PRECISE:M9GlcNAcAA_2:1,-0.6428568607,-0.65120459
Paeru_PRECISE:M9GlcNAcAA_2:2,-2.294617303,-1.278866469
Paeru_PRECISE:M9GlcNAcAA_1:1,-0.6676099147,-0.7475850770000001
Paeru_PRECISE:M9GlcNAcAA_1:2,-1.282609285,-0.9995820910000001
Paeru_PRECISE:M9glucAA_NaOCl:2,-1.6741257381999999,-0.17856221900000002
Paeru_PRECISE:M9glucAA_Cu:2,-2.3383617411,-0.155788699
Paeru_PRECISE:M9glucAA_Fe:1,-0.9132543826,-0.510744039
Paeru_PRECISE:M9glucAA_Fe:2,-0.2322740341,-0.666342286
Paeru_PRECISE:M9glucAA_Zn:2,-1.4093753120999999,-1.47363707
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-0.7961120190000001,-0.6216337150000001
Paeru_PRECISE:CAMHB_Mec:1,1.8703779021,2.008717266
Paeru_PRECISE:CAMHB_Mec:2,-0.34730401710000003,0.980679544
Paeru_PRECISE:CAMHB_Azt:1,0.24967154290000002,1.009103503
Paeru_PRECISE:CAMHB_Azt:2,-1.0330712781,0.396237078
Paeru_PRECISE:CAMHB_Pip:1,6.8707902536,2.685821992
Paeru_PRECISE:CAMHB_Pip:2,7.7473752668,2.892489014
Paeru_PRECISE:CAMHB_Ceft:1,6.046021901,2.925733805
Paeru_PRECISE:CAMHB_Ceft:2,7.1193247446,2.8075618110000002
Paeru_PRECISE:CAMHB_Ceft:3,6.161426846,3.153652095
Paeru_PRECISE:CAMHB_Ceft:4,6.6823681892,2.813715971
Paeru_PRECISE:M9glucAA_Ceft:1,12.2190601555,2.939419049
Paeru_PRECISE:M9glucAA_Ceft:2,0.849300927,-0.7162445660000001
Paeru_PRECISE:M9glucAA_Gent:1,8.8373026053,3.876673432
Paeru_PRECISE:M9glucAA_Gent:2,8.0991058959,3.917208033
Paeru_PRECISE:M9glucAA_Pip:1,8.9070107174,3.949870131
Paeru_PRECISE:M9glucAA_Pip:2,9.2617411242,3.981673905
Paeru_PRECISE:M9glucAA_Azt:1,1.9806534524,2.37326384
Paeru_PRECISE:M9glucAA_Azt:2,1.9218041635,2.397110895
Paeru_PRECISE:CAMHB_Mero:1,6.59673787,3.686318271
Paeru_PRECISE:CAMHB_Mero:2,6.6997645996,3.570122675
Paeru_PRECISE:CAMHB_Tet:1,2.683085573,2.4162425770000002
Paeru_PRECISE:CAMHB_Tet:2,2.9913461396,2.14242804
Paeru_PRECISE:R10LB_Gent:1,10.0025804738,4.27275349
Paeru_PRECISE:R10LB_Ceft:1,12.4524781218,4.420593294
Paeru_PRECISE:R10LB_Ceft:2,11.0144611693,4.296931625
Paeru_PRECISE:CAMHB_Biofilm:1,1.5721724881,0.9832696110000001
Paeru_PRECISE:CAMHB_Biofilm:2,-0.3497618974,0.461441729
Paeru_PRECISE:M9glucAA_Biofilm:1,-0.2743657769,-0.210328817
Paeru_PRECISE:M9glucAA_Biofilm:2,3.0190043745,0.9643520050000001
Paeru_PRECISE:R10LB_Gent:2,9.2020983898,4.221706878
Paeru_PRECISE:R10LB_Pip:1,9.7279164198,4.154548841
Paeru_PRECISE:R10LB_Pip:2,9.1395256059,4.052418856
Paeru_PRECISE:R10LB_Mec:1,10.2157305421,4.217390333
Paeru_PRECISE:R10LB_Mec:2,10.003331846,4.096688055
Paeru_PRECISE:CAMHB_Azt:3,-5.0451181427,0.461042292
Paeru_PRECISE:CAMHB_Azt:4,-5.7328159649,-0.35009964800000004
Paeru_PRECISE:CAMHB_Biofilm:3,-1.0241205462,-1.230849831
Paeru_PRECISE:CAMHB_Biofilm:4,-1.1446295549,-0.838428912
Paeru_PRECISE:M9glucAA_Biofilm:3,-0.8961023486,-1.853206472
Paeru_PRECISE:M9glucAA_Biofilm:4,-0.9547804404,-0.98099222
Paeru_PRECISE:R10LB_Mero:1,9.5944436581,3.650602868
Paeru_PRECISE:R10LB_Mero:2,9.7668724417,3.473838486
Paeru_PRECISE:LB_Cam:1,-1.7864935852000001,2.9785460500000003
Paeru_PRECISE:LB_Cam:2,-1.9700078567000001,2.900226372
Paeru_PRECISE:CAMHB_Ceft:5,5.5417512827,3.159598707
Paeru_PRECISE:CAMHB_Cip:1,5.0685271656,3.16091415
Paeru_PRECISE:CAMHB_Cip:2,5.9001838197000005,3.226076575
ampC_mutation:PA_Cef_taz_wt:1,-0.6187625244,0.478091074
ampC_mutation:PA_mutS_Cef_taz:1,0.4752150182,-0.25848155
ampC_mutation:PA_mutS:1,-0.3043500138,-0.35777515400000004
ampC_mutation:PA_mutS:2,3.0611498059,0.971448846
ampC_mutation:PA_mutS:3,-0.9419430698000001,0.357032243
ampC_mutation:PA_Cef_taz_wt:2,0.6187625244,-0.478091074
ampC_mutation:PA_mutS_Cef_taz:2,0.2606735726,0.654023534
ampC_mutation:PA_mutS:4,-0.2131774808,-0.184895848
ampC_mutation:PA_mutS:5,1.6867688224,-0.046657835
ampC_mutation:PA_mutS:6,-0.7526606297,-0.8323077010000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-1.1659545934,0.325530441
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.48405826820000003,0.075871701
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-2.2495458882,0.42818115
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-1.1529736873,0.6902691870000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,0.7384844276,0.40669554300000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,0.1513980395,0.269432221
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.2915680679,-0.194788082
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.2915680679,0.194788082
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,2.158271327,1.07258667
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,2.3495987948,0.577557942
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,0.8376940175,1.472405345
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,1.5333157015,1.935480064
cysB_mutant:PAO1HH_wt:1,0.3830668423,-0.042956390000000004
cysB_mutant:PAO1HH_wt:2,-0.3830668423,0.042956390000000004
cysB_mutant:cysBHH:1,-1.9122967191,-1.012214738
cysB_mutant:cysBHH:2,-2.1208457021,-1.260902637
cysB_mutant:cysBHH:3,-2.4921316819,-1.009308368
ersA_knockout:delersA:1,0.9777403464000001,0.9462956140000001
ersA_knockout:delersA:2,-1.1221370643,0.161874974
ersA_knockout:wt_BHI:1,-0.0676179423,0.131259556
ersA_knockout:wt_BHI:2,0.0676179423,-0.131259556
gcsR_mutant:PAO1_rep_wt:1,0.3127177284,0.391752347
gcsR_mutant:PAO1_rep_wt:2,-0.3127177284,-0.391752347
gcsR_mutant:GcsR_rep:1,0.0458024546,0.772999618
gcsR_mutant:GcsR_rep:2,0.219465458,0.3076928
mexZ_knockout:del_mexZ:1,-1.0202308155,-0.22440184500000002
mexZ_knockout:del_mexZ:2,-0.5483150145,-0.19423694500000002
mexZ_knockout:del_mexZ:3,-0.0753274455,0.069517179
mexZ_knockout:wt_LB:1,1.9618235116,0.6433659180000001
