,BSU__misc_RNA_48
M9exp_1,0.26736666670000003
M9exp_2,-0.041833333300000004
M9exp_3,-0.2255333333
M9tran_1,-0.6586333333000001
M9tran_2,-0.8146333333
M9tran_3,-0.3015333333
M9stat_1,-1.4077333333
M9stat_2,-2.2060333333
M9stat_3,-2.2598333333
M+G_1,-1.7976333333
M+G_2,-0.5204333333
M+G_3,-0.9601333333000001
Glu_1,0.1055666667
Glu_2,-0.29853333330000004
Glu_3,-0.1235333333
Fru_1,-0.09213333330000001
Fru_2,-0.31723333330000003
Fru_3,-0.7148333333
Mal_1,-2.2359333333
Mal_2,-1.1724333333
Mal_3,-1.2360333333
G+S_2,-0.8491333333000001
G+S_3,-0.3859333333
Pyr_1,-0.9936333333
Pyr_2,-0.6321333333
Pyr_3,-0.9272333333
Gly_1,-2.0855333333
Gly_2,-1.7468333333000001
Gly_3,-3.1226333333
Glucon_1,-1.0390333333
Glucon_2,-1.0967333333
Glucon_3,-1.9944333333
aero_1,0.2249666667
aero_2,-1.6120333332999999
aero_3,-0.2152333333
nit_1,-1.1144333333
nit_2,-0.8149333333000001
nit_3,-1.2868333333
ferm_1,-1.4849333332999999
ferm_2,-1.4239333333
ferm_3,-0.9429333333000001
T-5.40H_1,0.07946666670000001
T-4.40H_1,-0.1103333333
T-3.40H_1,-0.2159333333
T-2.40H_1,-0.6532333333
T-1.40H_1,-0.6316333333
T-1.10H_1,-0.6629333333
T-0.40H_1,-0.7987333333000001
T0.0H_1,-0.8933333333000001
T0.30H_1,-1.1903333333
T1.0H_1,-1.9757333333
T1.30H_1,-2.1129333333
T2.0H_1,-2.5618333333
T2.30H_1,-1.4473333333
T3.0H_1,-1.5411333333
T3.30H_1,-1.5056333333
T4.0H_1,-1.5928333333
T5.0H_1,-2.0459333333
HPh_1,0.2674666667
HPh_2,0.0898666667
HPh_3,0.2802666667
LPh_1,0.4323666667
LPh_2,0.9401666667
LPh_3,0.5081666667
LPhT_1,0.9322666667
LPhT_2,0.4327666667
LPhT_3,0.6207666667
SMMPr_1,-0.8048333333000001
SMMPr_2,-1.2156333333
SMMPr_3,-1.0159333333
HiTm_1,-2.4454333333
HiTm_2,-0.6276333333
HiTm_3,-0.3340333333
LoTm_1,-0.7064333333
LoTm_2,-0.7971333333
LoTm_3,-0.4964333333
HiOs_1,-0.5126333333
HiOs_2,-0.7366333333
HiOs_3,-0.7691333333
BMM_1,0.8513666667
BMM_2,0.6206666667
BMM_3,-0.036033333300000005
Heat_1,0.30116666670000003
Heat_2,0.1734666667
Heat_3,-0.9346333333
Cold_1,-0.28543333330000004
Cold_2,-1.2355333333
Cold_3,-1.8000333333
Etha_1,-1.4286333333
Etha_2,-2.4116333333
Etha_3,-1.6540333333000001
SMM_1,-0.2267333333
SMM_2,-0.2695333333
SMM_3,-0.2210333333
Salt_1,-1.5561333333
Salt_2,-1.6946333333
Salt_3,-1.6476333333
Mt0_1,0.2474666667
Mt0_3,0.2797666667
M0t45_1,-1.4070333333
M0t45_2,-0.4080333333
M0t45_3,-1.0432333333
M0t90_1,-3.0963333333
M0t90_2,-1.9833333333
M0t90_3,-2.5075333333
M40t45_1,-2.1948333333
M40t45_2,-3.1158333333
M40t45_3,-0.6875333333
M40t90_1,-3.1322333333
M40t90_2,-2.1942333333
M40t90_3,-2.4768333333
dia0_1,0.0433666667
dia0_2,0.0648666667
dia0_3,0.0409666667
dia5_1,-0.49103333330000004
dia5_2,-0.1528333333
dia5_3,0.35356666670000003
dia15_1,1.0353666667
dia15_2,0.7127666667
dia15_3,0.0093666667
Diami_1,0.1511666667
Diami_2,0.1741666667
Diami_3,0.5446666667
Paraq_1,0.6739666667
Paraq_2,1.1847666667
Paraq_3,-0.6349333333
H2O2_1,-0.0812333333
H2O2_2,0.2902666667
H2O2_3,0.1398666667
Oxctl_1,0.0745666667
Oxctl_2,0.2669666667
Oxctl_3,0.9215666667
GM-0.1_1,-0.4045333333
GM-0.2_1,-0.4731333333
GM+5_1,-0.6142333333000001
GM+15_1,-0.1068333333
GM+25_1,0.2413666667
GM+45_1,0.3143666667
GM+60_1,0.07946666670000001
GM+90_1,0.1595666667
GM+120_1,-0.6618333333
GM+150_1,-0.3662333333
GM-0.1_2,-0.0847333333
GM-0.2_2,-0.037233333300000004
GM+5_2,0.0016666667
GM+10_2,-0.1829333333
GM+15_2,0.0963666667
GM+25_2,0.1778666667
GM+45_2,-0.7200333333000001
GM+60_2,-0.8518333333
GM+90_2,0.0718666667
GM+150_2,-1.0044333333
GM-0.1_3,-0.20723333330000002
GM-0.2_3,-0.1985333333
GM+5_3,-0.1455333333
GM+10_3,-1.1079333333
GM+15_3,0.0328666667
GM+25_3,-0.4539333333
GM+45_3,-0.9158333333
GM+60_3,-1.0983333333
GM+90_3,-0.2149333333
GM+120_3,-1.0144333333
GM+150_3,-0.2504333333
MG-0.1_1,-0.2264333333
MG+5_1,0.026966666700000003
MG+10_1,0.1705666667
MG+15_1,-0.5803333333
MG+25_1,-0.0673333333
MG+45_1,-0.09023333330000001
MG+120_1,-1.6514333333
MG+150_1,-0.3538333333
MG-0.1_2,-0.9390333333
MG-0.2_2,-0.4186333333
MG+5_2,-0.2649333333
MG+10_2,-0.0156333333
MG+15_2,0.24176666670000002
MG+25_2,-0.3482333333
MG+45_2,-0.7307333333
MG+60_2,-0.2212333333
MG+90_2,-0.7495333333
MG+120_2,-0.3473333333
MG-0.1_3,0.4607666667
MG-0.2_3,0.0260666667
MG+5_3,-0.7796333333000001
MG+10_3,-0.5951333333000001
MG+15_3,0.26686666670000003
MG+25_3,-0.2095333333
MG+45_3,0.19646666670000001
MG+60_3,-0.2853333333
MG+90_3,-0.18683333330000002
MG+120_3,-0.8226333333
MG+150_3,-0.24603333330000002
