,A,Dnr,Anr
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,0.0622872296,0.54154156,-0.335253903
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,-1.4042257214,-0.39520222600000005,-1.355983053
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,-0.164556785,-0.38666235,-1.209369176
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.0186286718,-0.36132207,-0.934216212
Catabolise_Nucleic_Acids:L_asp:1,1.4026979824999999,-0.007540904,-0.05866516
Catabolise_Nucleic_Acids:L_asp:2,-3.7690339746,-0.381941754,-0.07961712900000001
Catabolise_Nucleic_Acids:DNA_1:1,0.2207727267,-0.017114069000000003,-0.23365834200000002
Catabolise_Nucleic_Acids:DNA_1:2,-0.3200671826,0.268474643,0.371962668
Catabolise_Nucleic_Acids:DNA_1:3,0.09929445590000001,-0.25136057300000003,-0.138304326
Catabolite_repression:del_hfq_crc_wt:1,-0.3189061964,0.155397363,-0.102337074
Catabolite_repression:del_hfq_crc_wt:2,0.3189061964,-0.155397363,0.102337074
Catabolite_repression:delHfq:1,-2.007634327,0.338065447,-0.32513043
Catabolite_repression:delHfq:2,-2.0278238949,0.508549016,-0.203916707
Catabolite_repression:deldcrc:1,-5.9860617225,0.31383014600000003,-0.373611907
Catabolite_repression:deldcrc:2,-6.7790509473,0.44445076200000005,-0.625068261
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.6013758489000001,-0.285639511,-0.020121284
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.1145454379,-0.079727346,0.055235343000000006
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.7159212869,0.365366858,-0.035114059
Diallyl_disulphide_treatment:PAO1_DDS:1,-9.8170893978,-0.80073109,-1.068623193
Diallyl_disulphide_treatment:PAO1_DDS:2,-6.9780586206,-0.7598774450000001,-1.18660137
Diallyl_disulphide_treatment:PAO1_DDS:3,-8.5813612244,-0.367344329,-1.298553823
Dispersed_cells:PAO1_dispersed_wt:1,-0.9271325471,-0.20772669700000002,-0.044232311
Dispersed_cells:PAO1_dispersed_wt:2,0.9271325471,0.20772669700000002,0.044232311
Dispersed_cells:PyhjH_dispersed:1,2.2245818025,0.50390084,-0.12310741500000001
Dispersed_cells:PyhjH_dispersed:2,1.1883599367,0.403324893,0.050315524
Dispersed_cells:PA01_Planktonic:1,-12.5043511038,-5.442938046,-1.177608716
Dispersed_cells:PA01_Planktonic:2,-8.4846744153,-5.981426667,-1.2807977940000002
Dispersed_cells:PAO1_Biofilm:1,-5.2823736103,-4.2136740360000005,-0.160807165
Dispersed_cells:PAO1_Biofilm:2,-5.3590419516,-4.338521867,-0.37096384600000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,0.0508149737,0.39795103800000003,0.38887364100000005
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,0.017261233600000002,0.42746132600000003,0.5863061340000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,0.1139615184,0.169671562,0.420335336
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.4502077736,0.105883421,-0.281024728
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.3219024359,0.475724115,0.243176205
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.1283053376,-0.581607536,0.037848523
Farnesol_treatment:RNA of 0-1F_L:1,0.1824692481,0.237380749,-0.05051220100000001
Farnesol_treatment:RNA of 0-1F_L:2,0.2987815977,-0.018034303,0.022196918000000003
Farnesol_treatment:RNA of 0-1F_L:3,-0.48125084570000004,-0.219346446,0.028315284000000003
Farnesol_treatment:RNA of 6-F_L1:1,1.4026030199,0.163406232,-0.19773447300000002
Farnesol_treatment:RNA of 6-F_L1:2,-1.2420747681,-0.00112091,-0.34777437
Farnesol_treatment:RNA of 6-F_L1:3,-1.0799223414,-0.132924035,-0.32348635800000003
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.019634529300000002,-0.01839968,0.013730324
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.019634529300000002,0.01839968,-0.013730324
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.9280612866,0.274467318,-0.132178971
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-0.7640114252,0.050554359,-0.1817491
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.8038878981,-1.051373622,-0.076851679
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.3723804969,-0.42300071100000003,-0.07801102500000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-4.5064003247,-0.8353158730000001,0.09380301
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.2911266192,0.144461011,0.16436477800000002
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.7226340205,1.329913322,-0.009502074000000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-6.0785011338,-0.51701138,0.13285655300000002
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.1041373104,-0.8319643630000001,0.081682589
HapZ_SagS_mutant:delHapZp:1,-0.2686994809,0.241073367,0.31813024100000004
HapZ_SagS_mutant:delHapZp:2,-0.4808741038,-1.178852496,0.014546713000000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,1.2902356076000001,1.987579779,-0.0018737880000000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,-1.1860982972,-1.155615415,-0.079808802
HapZ_SagS_mutants:delHApZ:1,0.8223557765,-0.885846949,0.24311596100000002
HapZ_SagS_mutants:delHApZ:2,-0.7988398512,-0.638176882,-0.34928738
HapZ_SagS_mutants:delHApZ:3,-0.5238441644,-0.578955761,-0.35207091700000004
HapZ_SagS_mutants:delSagS:1,-0.4166496626,-0.15365794800000002,0.269017817
HapZ_SagS_mutants:delSagS:2,-0.8985653267,-1.129703547,-0.067561168
HapZ_SagS_mutants:delSagS:3,2.0990527624,1.75418407,-0.211930045
HapZ_SagS_mutants:delHapZp:3,0.24670169590000002,-0.32860290600000003,0.143577582
Lung_infection_transcriptome:PA01_LS1:1,1.8951358474000002,-0.6864441320000001,-0.9854503170000001
Lung_infection_transcriptome:PA01_LS1:2,1.258256781,-0.554383786,-0.8722569750000001
Lung_infection_transcriptome:PA01_CS1:1,-0.2672723282,-0.008920759,-0.01315615
Lung_infection_transcriptome:PA01_CS1:2,0.2672723282,0.008920759,0.01315615
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.37457590080000003,0.11607194400000001,0.018980571
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.37457590080000003,-0.11607194400000001,-0.018980571
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-0.9134331699,-0.288129915,-0.295736014
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-0.6714199694,-0.058018329,-0.236102524
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-0.6988173635,-0.048857483,0.566320209
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-0.0361800917,-0.423386839,0.19683629700000002
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-1.2860027185,0.174868247,-0.206031973
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-1.3258838839,0.279106509,-0.04485868
Metabolic_fitness_plasmid:PAO1_pBS228:1,-0.4590236834,-0.05007143,-0.439305003
Metabolic_fitness_plasmid:PAO1_pBS228:2,-0.5345033260000001,-0.22016871600000001,-0.332270074
Metabolic_fitness_plasmid:PAO1_RmS149:1,-1.7862409854,0.115309744,0.00261888
Metabolic_fitness_plasmid:PAO1_RmS149:2,-1.0091608823,0.09079113700000001,0.112128394
Mucin_glycans:ABTGC:1,0.8797755530000001,0.574255087,0.457248843
Mucin_glycans:ABTGC:2,1.47735674,0.23967785100000003,-0.110819817
Mucin_glycans:ABTGC:3,-0.3166088995,-0.570748029,-0.336447616
Mucin_glycans:ABTGC:4,-1.4268052139,-0.067383701,0.020718493
Mucin_glycans:ABTGC:5,-0.6137181797,-0.175801209,-0.030699903
Mucin_glycans:MUC5B:1,6.594311181,3.371251788,1.668345269
Mucin_glycans:MUC5B:2,6.4096847915,3.670601208,1.8257436720000002
Mucin_glycans:Glycans:1,5.2078075171,1.075985378,0.8009372170000001
Mucin_glycans:Glycans:2,3.0733997043,0.344296912,0.236097299
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-3.8070646393,0.19115948900000002,0.665439942
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-3.9093956235,0.13957303100000001,0.5015930510000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-3.4303689397,0.5782845910000001,0.691816187
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,5.5054895962,-1.076044195,-0.364611199
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,4.9820112437,-1.416045231,-0.450109325
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,4.64854266,-0.274301934,-0.31053710300000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-3.5926522603,0.130072084,0.428952522
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-3.9486520338,0.872456648,0.6724237150000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-4.2948254621,0.495815057,0.46113955500000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,3.8152084737000003,-0.469110434,-0.490902555
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,3.6896783538999998,-0.38205431500000003,-0.50682392
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,4.3312429287,-0.647179041,-0.564789318
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.6288181463,0.506418355,0.184624383
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.6288181463,-0.506418355,-0.184624383
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,0.44194984810000004,-0.5441107580000001,-0.484815427
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,0.2180775269,-1.100436395,-0.26992206700000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,0.3672554796,0.208953509,-0.19816983
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-1.8541641482000002,-0.180741755,-0.30157441100000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,9.0346914927,-0.48606282700000003,0.34218565500000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,9.3647387931,-0.124738212,0.29455522900000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,7.1005904433,0.5616818090000001,0.311023264
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,6.3292693972,-0.11074621300000001,0.38093766300000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.0732470946,-0.35869385400000003,-0.007142645
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.5411521906,-0.274144912,-0.12633412800000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.6350110330000001,0.073310633,0.12205141200000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.020611747700000002,0.5595281320000001,0.011425361
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,3.4133509141,0.9407609530000001,0.97507692
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,3.4923599215,0.861559446,0.898144991
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.0787134834,-0.172184938,-0.0033346720000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.5511793152000001,-0.087630371,-0.122520427
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.6298927986,0.259815309,0.125855099
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,0.0482635908,1.784582496,1.010136787
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-0.0761489227,1.272135444,0.9888041630000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-3.0705101216,0.6069810880000001,0.5083875870000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-2.5957089041,0.339412451,0.264363573
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.1719057202,-1.211564776,-0.641455746
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-0.2381008159,-0.555213347,-0.70220981
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.0940804276,-1.289939816,-0.655275394
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,0.4506713983,1.44118568,-0.797127545
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-2.2829372027,1.546751703,-0.6526615370000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-2.7475728331,1.567211619,-0.5848739780000001
Rosmarinic_acid:PAO1-100UMRA:1,0.7559229420000001,-0.065660403,-0.235256858
Rosmarinic_acid:PAO1-100UMRA:2,0.7090443146000001,-0.162755432,-0.568149487
Rosmarinic_acid:PAO1_DMSO_Control:1,0.5426559082,-0.20006875000000002,0.24429766600000002
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.3878285326,0.1599845,-0.09403283300000001
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.1548273756,0.040084251,-0.15026483200000001
Testosterone_treatment:Testosterone_Control:1,0.235277969,0.061269283,0.00041056
Testosterone_treatment:Testosterone_Control:2,-0.235277969,-0.061269283,-0.00041056
Testosterone_treatment:Testosterone_2.5:1,1.4493278679000001,0.63963514,0.19492366300000002
Testosterone_treatment:Testosterone_2.5:2,-0.5526462445,0.246234363,0.134329631
Tf_toxin_expression:PAO1_WT:1,-3.7736241843,0.345939151,0.069959081
Tf_toxin_expression:PAO1_WT:2,3.7736241843,-0.345939151,-0.069959081
Tf_toxin_expression:PAO1_derfA:1,-3.2659393444,0.5080286820000001,0.019312202
Tf_toxin_expression:PAO1_derfA:2,-3.7826766938,0.35592014600000005,0.021636007000000002
Zinc_treatment:PA_Zn:1,-0.2890087718,-0.381746258,-0.005621939
Zinc_treatment:PA_Zn:2,-0.372854852,-0.301766017,0.019842407000000003
Zinc_treatment:PA_Zn:3,0.3359511472,-0.11727111100000001,-0.002060642
Zinc_treatment:PA_Zn_wt:1,0.08349281800000001,-0.013629129,-0.033611163
Zinc_treatment:PA_Zn_wt:2,-0.08349281800000001,0.013629129,0.033611163
Paeru_PRECISE:CAMHB_wt:1,2.6796386252,2.039871479,-0.171784809
Paeru_PRECISE:CAMHB_wt:2,3.3908800236,1.413967215,-0.498597561
Paeru_PRECISE:CAMHB_wt:3,3.0760960696,1.473589853,-0.452932836
Paeru_PRECISE:CAMHB_wt:4,2.418964943,1.179021819,-0.6911584230000001
Paeru_PRECISE:M9glucAA_Pqt10:1,0.7510442877,0.190890562,-0.014298869
Paeru_PRECISE:M9glucAA_Pqt10:2,-2.2267886904,-1.694964905,0.13752777400000002
Paeru_PRECISE:M9glucAA_Pqt:1,-1.5054118558,-1.769263886,0.243501032
Paeru_PRECISE:M9glucAA_Pqt:2,0.9539327895,-1.086232485,0.259286805
Paeru_PRECISE:M9glucAA_wo_Pqt:1,0.4073006229,-0.373855908,0.241932841
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-0.9912013819000001,-1.009883625,0.123191226
Paeru_PRECISE:M9glucAA_NaCl:1,-4.3514872151,-1.243215745,-0.607072477
Paeru_PRECISE:M9glucAA_NaCl:2,-2.8886766504,0.425359672,-0.7116011360000001
Paeru_PRECISE:M9glucAA_NaCl:3,-1.5532587753,-0.12388924400000001,-0.7494402990000001
Paeru_PRECISE:CAMHB_wt:5,0.6908411405,1.022907773,-0.555304784
Paeru_PRECISE:CAMHB_wt:6,0.8802941595,1.156174649,-0.393021237
Paeru_PRECISE:LB_wt:1,3.1714095928,0.10773716900000001,-0.9612385750000001
Paeru_PRECISE:LB_wt:2,3.2626813423,0.319581384,-0.8324495930000001
Paeru_PRECISE:M9glucAA_wt:1,-0.4521387267,-0.415850987,-0.02597524
Paeru_PRECISE:M9glucAA_wt:2,0.4521387267,0.415850987,0.02597524
Paeru_PRECISE:M9glucAA_lowpH:1,6.0196332187,0.959143611,0.20798928600000002
Paeru_PRECISE:M9glucAA_lowpH:2,4.4357618222,1.27375067,0.141527861
Paeru_PRECISE:M9glucAA_DPD:1,-3.4935800038,-1.214766208,-0.097579336
Paeru_PRECISE:M9glucAA_DPD:2,-2.8558873315,-1.386350476,-0.075541965
Paeru_PRECISE:M9sucAA_wt:1,2.4116851428,-0.518086417,-0.47998066500000003
Paeru_PRECISE:M9sucAA_wt:2,-3.5625012582,1.057699172,-0.653546881
Paeru_PRECISE:M9glucAA_NaCl:4,-1.5573130673,-0.279476502,-0.711182513
Paeru_PRECISE:M9glucAA_NaCl:5,-2.2136118997,0.404220838,-0.642972227
Paeru_PRECISE:M9sucAA_wt:3,4.6963537731,1.151237034,-0.23675315900000002
Paeru_PRECISE:M9sucAA_wt:4,5.0845471854,0.6663812480000001,-0.125256904
Paeru_PRECISE:R10LB_wt:1,5.1999621365,1.53423664,-0.3174239
Paeru_PRECISE:M9glucAA_NaCl:6,-1.3792694059000001,0.13236545,-0.423561287
Paeru_PRECISE:M9glucAA_NaCl:7,-1.1506341813,0.051853314000000005,-0.47102968300000003
Paeru_PRECISE:M9fructAA_wt:1,-0.4627044038,0.523494584,-0.36741728
Paeru_PRECISE:M9fructAA_wt:2,-0.7733291081,0.172724244,-0.5254237740000001
Paeru_PRECISE:M9GlcNAcAA_wt:1,0.0902597259,0.22521864,-0.773553496
Paeru_PRECISE:M9GlcNAcAA_wt:2,-1.0776171344,0.221766225,-0.5850668870000001
Paeru_PRECISE:M9pyruvAA_wt:1,-0.8555152207000001,0.051362498000000006,-0.984505959
Paeru_PRECISE:M9pyruvAA_wt:2,5.9881379842,0.7242304340000001,-0.40489798200000005
Paeru_PRECISE:M9fructAA_wt:3,0.1979817275,0.207498451,-0.608948605
Paeru_PRECISE:M9fructAA_wt:4,-2.0003851681,0.10702921300000001,-0.946833798
Paeru_PRECISE:M9GlcNAcAA_wt:3,-2.0230876021,0.11105076900000001,-0.876185321
Paeru_PRECISE:M9GlcNAcAA_wt:4,-1.2300908799,0.095499516,-0.5277887840000001
Paeru_PRECISE:M9glycAA_wt:1,-3.0812771316,0.37494018,-0.6007305860000001
Paeru_PRECISE:M9glycAA_wt:2,-1.4287000174,0.39762388800000004,-0.653356622
Paeru_PRECISE:M9pyruvAA_wt:3,-3.9269939234,0.034157253000000005,-0.709719987
Paeru_PRECISE:CAMHB_wt:7,3.9362061851,2.3894857160000003,0.004616487000000001
Paeru_PRECISE:CAMHB_wt:8,3.8829436173,2.427582586,-0.118434416
Paeru_PRECISE:R10LB_wt:2,1.5585036558,0.9304325080000001,-0.213664646
Paeru_PRECISE:R10LB_wt:3,4.9741844342,1.211781592,0.024617991000000002
Paeru_PRECISE:R10LB_wt:4,0.3566621014,0.85305847,-0.655799686
Paeru_PRECISE:R10LB_wt:5,-1.2115264506,0.217563631,-1.000621094
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,2.8176336603000003,0.138472315,-0.44028367300000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.7969868936000001,0.19446227200000002,-0.47330987700000005
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-0.9512140199,0.010257897,-0.952380886
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-3.9930818087,-0.18466617500000002,-1.002809609
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-1.9426232456,-1.191667187,-0.527898508
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-2.3636345206,0.071171678,-0.341997885
Paeru_PRECISE:M9sucAA_wt:5,5.3624109349,1.081695979,-0.108246088
Paeru_PRECISE:M9sucAA_wt:6,4.2145177206,0.703168557,-0.139698648
Paeru_PRECISE:R10LB_wt:6,-2.7438328439,-0.14669227,-1.148676445
Paeru_PRECISE:R10LB_wt:7,-3.4805575846,-0.272071859,-1.307042734
Paeru_PRECISE:LB_wt:3,5.2503379945,1.663804075,-2.116852923
Paeru_PRECISE:LB_wt:4,6.5366088041,1.861412446,-2.062596483
Paeru_PRECISE:R10LB_NaCl:1,-2.4522881889,0.20740944400000003,-2.228310312
Paeru_PRECISE:R10LB_NaCl:2,0.9542976602000001,0.406186894,-1.570498509
Paeru_PRECISE:M9glucAA_PAO1_wt:1,0.5521673752,1.164034215,-1.833607266
Paeru_PRECISE:M9glucAA_Zn:1,3.5072447121,4.809030111,-2.298826911
Paeru_PRECISE:M9glucAA_Cu:1,-2.6316722462,0.35392690800000004,-2.368842036
Paeru_PRECISE:M9glucAA_NaOCl:1,-0.0268417986,0.542145932,-2.112107211
Paeru_PRECISE:M9GlcNAcAA_8:1,-1.4864752912,1.177774022,-3.195932854
Paeru_PRECISE:M9GlcNAcAA_8:2,0.9405903423,1.111078816,-2.74215728
Paeru_PRECISE:M9GlcNAcAA_4:1,0.9021393597,1.4570795730000001,-2.705620732
Paeru_PRECISE:M9GlcNAcAA_4:2,4.232950591,0.867925264,-2.876572319
Paeru_PRECISE:M9GlcNAcAA_2:1,-0.8148170314000001,1.183351882,-2.85417613
Paeru_PRECISE:M9GlcNAcAA_2:2,1.0412586424,0.516379439,-3.251172717
Paeru_PRECISE:M9GlcNAcAA_1:1,-0.0133268647,0.9277239380000001,-3.172679424
Paeru_PRECISE:M9GlcNAcAA_1:2,1.8476287500000002,1.640923914,-3.078273787
Paeru_PRECISE:M9glucAA_NaOCl:2,-2.3622730514,0.7406400860000001,-3.11805875
Paeru_PRECISE:M9glucAA_Cu:2,-2.5091351447,-0.20325931200000003,-2.06609404
Paeru_PRECISE:M9glucAA_Fe:1,1.0086469602,0.30808613100000004,-2.2118983500000002
Paeru_PRECISE:M9glucAA_Fe:2,2.2218937199,0.748222056,-1.918750104
Paeru_PRECISE:M9glucAA_Zn:2,-1.6631462424999999,0.367077928,-1.841342063
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-0.707283914,1.112089109,-1.9556504870000002
Paeru_PRECISE:CAMHB_Mec:1,3.9613638184,1.402284598,-0.362856361
Paeru_PRECISE:CAMHB_Mec:2,1.5729378143,1.168823203,-0.57891985
Paeru_PRECISE:CAMHB_Azt:1,-4.0976545205,-0.44993420700000003,-2.068896668
Paeru_PRECISE:CAMHB_Azt:2,-3.0057740621,-0.50979339,-2.030943329
Paeru_PRECISE:CAMHB_Pip:1,4.8905265652,1.650054286,-0.19706329800000003
Paeru_PRECISE:CAMHB_Pip:2,5.1229884184,1.295837878,-0.070095266
Paeru_PRECISE:CAMHB_Ceft:1,1.7809998120000001,1.462199775,0.358968811
Paeru_PRECISE:CAMHB_Ceft:2,4.5809680421,0.6354851450000001,-0.255316388
Paeru_PRECISE:CAMHB_Ceft:3,4.6895624727000005,2.211816475,0.38678432500000004
Paeru_PRECISE:CAMHB_Ceft:4,6.3739200781,1.331772687,-0.197212143
Paeru_PRECISE:M9glucAA_Ceft:1,1.8823895698,0.112678578,1.051740696
Paeru_PRECISE:M9glucAA_Ceft:2,-0.7371194569,-0.483317955,0.969739145
Paeru_PRECISE:M9glucAA_Gent:1,-0.5119356677,1.303201234,-0.70359942
Paeru_PRECISE:M9glucAA_Gent:2,-0.6448209924,1.5396245259999999,-0.559036788
Paeru_PRECISE:M9glucAA_Pip:1,-1.6909065935,0.811917804,-0.283519891
Paeru_PRECISE:M9glucAA_Pip:2,1.952623401,1.466996011,-0.5060737820000001
Paeru_PRECISE:M9glucAA_Azt:1,-2.6907696159,-0.5758649220000001,-0.9784531890000001
Paeru_PRECISE:M9glucAA_Azt:2,-2.1359991936,-0.7456763590000001,-1.013102231
Paeru_PRECISE:CAMHB_Mero:1,4.4845361486,2.990344099,0.370982493
Paeru_PRECISE:CAMHB_Mero:2,5.0755771298,2.789911077,0.184831415
Paeru_PRECISE:CAMHB_Tet:1,-1.407248852,-0.725981446,-0.884180731
Paeru_PRECISE:CAMHB_Tet:2,-0.45136444130000003,-1.235651599,-1.275875885
Paeru_PRECISE:R10LB_Gent:1,2.3739441945,0.9442721980000001,0.050011393
Paeru_PRECISE:R10LB_Ceft:1,0.7262738027000001,-0.22399736,0.533058437
Paeru_PRECISE:R10LB_Ceft:2,4.9241408318,1.104416137,0.634035266
Paeru_PRECISE:CAMHB_Biofilm:1,-2.747974825,0.7116375580000001,0.047592233000000005
Paeru_PRECISE:CAMHB_Biofilm:2,-3.0524446807,0.753998732,-0.22059534800000002
Paeru_PRECISE:M9glucAA_Biofilm:1,-2.0755796819,0.637416828,-0.992237189
Paeru_PRECISE:M9glucAA_Biofilm:2,-0.4390652781,0.233454598,-0.9798560180000001
