,A,ArgR
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,1.803457325,-1.726185102
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,1.474014154,-1.6940491670000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,-0.23216530300000002,0.6148357870000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,-0.404177805,0.19187947700000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,-0.587737776,0.050813423
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.41553847600000005,0.15750033900000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.41553847600000005,-0.15750033900000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.320196403,-0.8554022290000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-0.306424986,-0.9236844820000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,0.10515281100000001,-0.404348739
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.880803454,-0.33438156
Catabolite_repression:del_hfq_crc_wt:1,-0.21589602,-0.152035728
Catabolite_repression:del_hfq_crc_wt:2,0.21589602,0.152035728
Catabolite_repression:delHfq:1,0.943625311,-0.775689814
Catabolite_repression:delHfq:2,0.9826528250000001,-0.8134106990000001
Catabolite_repression:deldcrc:1,0.9552474,-0.571235146
Catabolite_repression:deldcrc:2,1.335549802,-0.640588707
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.336698473,0.090734678
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.24065977900000002,-0.09100255900000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.09603869300000001,0.000267882
Diallyl_disulphide_treatment:PAO1_DDS:1,3.424523861,-1.91799492
Diallyl_disulphide_treatment:PAO1_DDS:2,1.056298857,-2.042190478
Diallyl_disulphide_treatment:PAO1_DDS:3,2.5292247320000003,-1.7867532320000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.16338554100000002,0.047138672
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.16338554100000002,-0.047138672
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.039782343000000005,-0.07849291600000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.165214943,-0.125615935
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,1.134318059,-0.067453228
HapZ_SagS_mutant:delHapZp:1,0.433716484,0.159277627
HapZ_SagS_mutant:delHapZp:2,0.7132296140000001,0.15510759500000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-2.214087147,0.080920723
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,1.079769088,-0.013467495000000001
HapZ_SagS_mutants:delHApZ:1,0.600925335,-0.10322426100000001
HapZ_SagS_mutants:delHApZ:2,0.198143699,-0.012031757
HapZ_SagS_mutants:delHApZ:3,0.27237626400000003,-0.15545614200000002
HapZ_SagS_mutants:delSagS:1,2.125153153,0.31818207
HapZ_SagS_mutants:delSagS:2,2.414820624,0.315450261
HapZ_SagS_mutants:delSagS:3,-1.030419918,0.383196372
HapZ_SagS_mutants:delHapZp:1,0.49681591100000005,0.10619381200000001
yhjH_knockout:PA_delyhjH_wt:1,0.41176038400000003,-0.0374565
yhjH_knockout:PA_delyhjH_wt:2,-0.41176038400000003,0.0374565
yhjH_knockout:PA_delyhjH:1,-9.224477016,-1.138638995
yhjH_knockout:PA_delyhjH:2,-8.597820789,-1.14723497
yhjH_knockout:PA_delwspF:1,-3.071165698,-1.2740244
yhjH_knockout:PA_delwspF:2,-0.587034002,-1.03663453
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,0.45102302200000005,0.094044626
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,1.120502784,0.37440754400000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,0.552545905,-0.25930574300000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,0.487095604,-0.17261013700000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.285061664,-0.126013238
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.20078346200000002,-0.070755627
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.210488203,0.015313938000000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.29476640400000004,0.18145492700000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-3.985747875,-0.26067611100000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-3.737115501,-0.369461017
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.19199396200000002,-0.065528733
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.307724335,-0.010265479000000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.11573037300000001,0.075794212
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.723793585,0.21821300600000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-1.248949239,-0.43220317100000005
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-1.330074538,-0.5861633030000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.723793585,-0.21821300600000001
Lung_infection_transcriptome:PA01_LS1:1,5.448840305,0.35101795900000005
Lung_infection_transcriptome:PA01_LS1:2,4.854759443,0.7105352650000001
Lung_infection_transcriptome:PA01_CS1:1,-0.029214592,0.141457558
Lung_infection_transcriptome:PA01_CS1:2,0.029214592,-0.141457558
Testosterone_treatment:Testosterone_Control:1,3.794405091,0.35322963900000004
Testosterone_treatment:Testosterone_Control:2,-3.794405091,-0.35322963900000004
Testosterone_treatment:Testosterone_2.5:1,1.549087461,0.277699163
Testosterone_treatment:Testosterone_2.5:2,-5.314101176,-0.30997763
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-1.153351473,-0.018751983
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-0.730776019,-0.073909217
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-1.991444306,0.268346937
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-0.961523585,-0.886199288
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-1.171700147,-0.375477245
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-1.434434972,-0.731968191
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-0.771514306,0.17551106100000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,0.024541281,0.120408729
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-0.61963576,-0.051151469000000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,0.44656030100000005,-0.190242343
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,0.8991298630000001,0.456425377
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,0.02091862,-0.510951353
Dispersed_cells:PAO1_dispersed_wt:1,0.39532665300000003,0.20357319200000001
Dispersed_cells:PAO1_dispersed_wt:2,-0.39532665300000003,-0.20357319200000001
Dispersed_cells:PyhjH_dispersed:1,2.329196028,-0.06601256600000001
Dispersed_cells:PyhjH_dispersed:2,1.424463408,0.25292465000000003
Dispersed_cells:PA01_Planktonic:1,0.670978446,0.13639657300000002
Dispersed_cells:PA01_Planktonic:2,0.852711752,-0.053775692
Dispersed_cells:PAO1_Biofilm:1,0.512098775,0.767361618
Dispersed_cells:PAO1_Biofilm:2,0.42104535600000004,0.9440385990000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-3.499656576,-0.18916443300000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-3.547766962,-0.293291038
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-3.1994864290000002,-0.380644605
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.270931527,-0.040150032
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.35324935100000004,-0.00916702
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.082317823,0.049317053000000007
gcsR_mutant:PAO1_rep_wt:1,0.033878594000000005,-0.09452967500000001
gcsR_mutant:PAO1_rep_wt:2,-0.033878594000000005,0.09452967400000001
gcsR_mutant:GcsR_rep:1,-0.40615471900000005,-0.066273285
gcsR_mutant:GcsR_rep:2,-0.02893389,-0.135066066
ampC_mutation:PA_Cef_taz_wt:1,-0.7742750020000001,0.14590597800000002
ampC_mutation:PA_mutS_Cef_taz:1,0.350709133,-0.183825708
ampC_mutation:PA_mutS:1,1.447410005,-0.235014675
ampC_mutation:PA_mutS:2,-2.6690497840000003,-1.220452359
ampC_mutation:PA_mutS:3,-0.436895203,-0.323046009
ampC_mutation:PA_Cef_taz_wt:2,0.7742750020000001,-0.14590597800000002
ampC_mutation:PA_mutS_Cef_taz:2,0.16582100400000002,-0.07412974900000001
ampC_mutation:PA_mutS:4,-0.083072775,0.04749581
ampC_mutation:PA_mutS:5,-3.367831899,-1.035271474
ampC_mutation:PA_mutS:6,1.464296502,-0.11098700700000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.373971799,-0.638793378
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.209268372,-0.315173816
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,1.022791225,-1.185479241
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,3.071010632,-1.687433694
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.596387161,0.329000991
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.33435362300000004,0.25946858300000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.23396264300000003,0.365497619
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-1.807284943,-0.534062912
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-2.064857908,-0.432340202
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-0.428238771,-0.48759997400000005
n-alkanes_treatment:PA_alkane:1,-1.879620018,0.145064365
n-alkanes_treatment:PA_alkane:2,0.84228678,0.7081515420000001
n-alkanes_treatment:PA_Glycerol:1,0.134655311,0.027750522000000003
n-alkanes_treatment:PA_Glycerol:2,0.763568478,0.140283993
n-alkanes_treatment:PA_Glycerol:3,-0.8982237890000001,-0.16803451400000002
Catabolise_Nucleic_Acids:L_asp:1,1.92845129,0.35217258
Catabolise_Nucleic_Acids:L_asp:2,4.969543036,0.415948087
Catabolise_Nucleic_Acids:DNA_1:1,-0.116912419,0.018587325000000002
Catabolise_Nucleic_Acids:DNA_1:2,0.259901755,0.14278727600000002
Catabolise_Nucleic_Acids:DNA_1:3,-0.14298933600000002,-0.161374601
cysB_mutant:PAO1HH_wt:1,0.691140871,0.040659208
cysB_mutant:PAO1HH_wt:2,-0.691140871,-0.040659209
cysB_mutant:cysBHH:1,0.572346751,-0.147295476
cysB_mutant:cysBHH:2,0.65000515,0.10546667
cysB_mutant:cysBHH:3,1.023295783,0.299336574
ersA_knockout:delersA:1,-0.562607481,-0.253713009
ersA_knockout:delersA:2,-0.30403729700000004,0.17936561
ersA_knockout:wt_BHI:1,-0.8884001140000001,-0.075824186
ersA_knockout:wt_BHI:2,0.8884001140000001,0.075824186
Farnesol_treatment:RNA of 0-1F_L:1,0.36224024200000005,0.013940224000000001
Farnesol_treatment:RNA of 0-1F_L:2,0.6107044890000001,-0.07493591000000001
Farnesol_treatment:RNA of 0-1F_L:3,-0.972944731,0.06099568700000001
Farnesol_treatment:RNA of 6-F_L1:1,-3.268559863,-0.173120024
Farnesol_treatment:RNA of 6-F_L1:2,-0.940789847,-0.026720744
Farnesol_treatment:RNA of 6-F_L1:3,-0.6583248970000001,-0.043765352
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,4.585284197,0.508041201
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-7.855225158,-0.8932080490000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-9.610012912,-0.812846154
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,2.788141602,0.24796695300000002
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.48179936,0.13719989400000002
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-11.02317401,-0.516935742
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.358867015,-0.060768630000000004
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.358867015,0.060768630000000004
Metabolic_fitness_plasmid:PAO1_pAKD1:1,1.17969023,0.11968012600000001
Metabolic_fitness_plasmid:PAO1_pAKD1:2,0.321414623,0.49958089600000005
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,1.635119019,0.2489225
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,2.6486318520000003,0.28759655500000003
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-0.86627632,-0.158585583
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-1.01615837,-0.029821098
Metabolic_fitness_plasmid:PAO1_pBS228:1,-1.20800374,-0.489835028
Metabolic_fitness_plasmid:PAO1_pBS228:2,-2.089029084,-0.41062454200000004
Metabolic_fitness_plasmid:PAO1_RmS149:1,-1.306523603,-0.164951802
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.428057222,0.065921265
mexZ_knockout:del_mexZ:1,1.9912652780000002,-0.17009759800000002
mexZ_knockout:del_mexZ:2,0.689048065,-0.005572491000000001
mexZ_knockout:del_mexZ:3,0.216318801,-0.15074225100000002
mexZ_knockout:wt_LB:1,-2.330545464,0.15729959100000002
mexZ_knockout:wt_LB:2,0.9973395070000001,-0.103239364
mexZ_knockout:wt_LB:3,1.333205956,-0.054060226
Mucin_glycans:ABTGC:1,-0.7894384640000001,0.066455317
Mucin_glycans:ABTGC:2,-0.6201241350000001,0.14248760300000002
Mucin_glycans:ABTGC:3,1.639403448,0.16836467800000002
Mucin_glycans:ABTGC:4,0.035586448,-0.158131677
Mucin_glycans:ABTGC:5,-0.265427297,-0.21917592100000002
Mucin_glycans:MUC5B:1,-0.46173234900000004,-0.176007351
Mucin_glycans:MUC5B:2,-0.15212656100000002,0.125836109
Mucin_glycans:Glycans:1,-0.269913883,0.20846091
Mucin_glycans:Glycans:2,-0.025051767000000003,0.131832267
NC_002516.2:Planktonic_total_RNA_Rep:1,-1.516164293,-0.08738201300000001
NC_002516.2:Planktonic_total_RNA_Rep:2,0.5708865470000001,0.110794083
NC_002516.2:Planktonic_total_RNA_Rep:3,0.945277746,-0.02341207
NC_002516.2:Biofilm_total_RNA_Rep:1,-6.293884005,-0.808875118
NC_002516.2:Biofilm_total_RNA_Rep:2,-5.613776028,-1.063185311
Zinc_treatment:PA_Zn:1,-0.32031967,-0.034786433000000005
Zinc_treatment:PA_Zn:2,-0.318164112,-0.0499261
Zinc_treatment:PA_Zn:3,-0.858324736,-0.152917618
Zinc_treatment:PA_Zn_wt:1,0.042522384,0.010728501000000001
Zinc_treatment:PA_Zn_wt:2,-0.042522384,-0.0107285
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.042569222000000004,0.010999881000000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.042569222000000004,-0.010999881000000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,0.31105054600000004,0.04833352
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,2.19305078,-0.205333605
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,0.811486506,-0.252606472
Paeru_PRECISE:CAMHB_wt:1,-2.218463674,-1.172070417
Paeru_PRECISE:CAMHB_wt:2,0.192852503,-0.7012042460000001
Paeru_PRECISE:CAMHB_wt:3,1.124625216,-0.912360135
Paeru_PRECISE:CAMHB_wt:4,2.165184489,-0.35540841900000003
Paeru_PRECISE:M9glucAA_Pqt10:1,0.151956637,-0.487431836
Paeru_PRECISE:M9glucAA_Pqt10:2,3.473245109,-0.296862247
Paeru_PRECISE:M9glucAA_Pqt:1,-9.609409649,-1.394825009
Paeru_PRECISE:M9glucAA_Pqt:2,-9.536494141,-1.450062798
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-9.402383245,-1.135161977
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-9.43789264,-1.4618939640000002
Paeru_PRECISE:M9glucAA_NaCl:1,-2.163925296,-0.8735272970000001
Paeru_PRECISE:M9glucAA_NaCl:2,-3.313454336,-1.392945964
Paeru_PRECISE:M9glucAA_NaCl:3,-3.658611634,-1.228571813
Paeru_PRECISE:CAMHB_wt:5,3.009548045,-0.30654195
Paeru_PRECISE:CAMHB_wt:6,2.97005621,0.072472981
Paeru_PRECISE:LB_wt:1,-2.324574477,-0.8032106750000001
Paeru_PRECISE:LB_wt:2,-2.97833946,-0.841925472
Paeru_PRECISE:M9glucAA_wt:1,6.286217105,0.08087313
Paeru_PRECISE:M9glucAA_wt:2,4.313456195,-0.073778625
Paeru_PRECISE:M9glucAA_lowpH:1,3.35297839,-0.066609534
Paeru_PRECISE:M9glucAA_lowpH:2,3.146703368,0.13573927500000002
Paeru_PRECISE:M9glucAA_DPD:1,-3.248186959,-0.5131353860000001
Paeru_PRECISE:M9glucAA_DPD:2,5.649741928,-0.00113322
Paeru_PRECISE:M9sucAA_wt:1,-3.658645225,-0.8355158730000001
Paeru_PRECISE:M9sucAA_wt:2,-1.9389214190000001,-0.6632062270000001
Paeru_PRECISE:M9glucAA_NaCl:4,-3.891491654,-0.791557186
Paeru_PRECISE:M9glucAA_NaCl:5,-4.019803832,-0.551010799
Paeru_PRECISE:M9sucAA_wt:3,-5.080403763,-0.666272049
Paeru_PRECISE:M9sucAA_wt:4,-5.402165682,-0.8306915130000001
Paeru_PRECISE:R10LB_wt:1,3.053483633,-0.29849315600000004
Paeru_PRECISE:M9glucAA_NaCl:6,-3.480408056,-0.748249228
Paeru_PRECISE:M9glucAA_NaCl:7,-3.897371392,-0.8638911530000001
Paeru_PRECISE:M9fructAA_wt:1,4.838550532,0.081249471
Paeru_PRECISE:M9fructAA_wt:2,4.883243633,-0.11050576000000001
Paeru_PRECISE:M9GlcNAcAA_wt:1,5.235790347,-0.356823135
Paeru_PRECISE:M9GlcNAcAA_wt:2,5.6758023390000005,-0.228853994
Paeru_PRECISE:M9pyruvAA_wt:1,1.404580292,-0.020596431000000002
Paeru_PRECISE:M9pyruvAA_wt:2,3.649038251,-0.008791805
Paeru_PRECISE:M9fructAA_wt:3,5.633075153,-0.12589856800000002
Paeru_PRECISE:M9fructAA_wt:4,3.843433728,-0.5031233230000001
Paeru_PRECISE:M9GlcNAcAA_wt:3,5.565969853,-0.134443639
Paeru_PRECISE:M9GlcNAcAA_wt:4,5.621602791,-0.091898039
Paeru_PRECISE:M9glycAA_wt:1,3.86823975,-0.062045842000000004
Paeru_PRECISE:M9glycAA_wt:2,4.498859187,-0.40337263300000004
Paeru_PRECISE:M9pyruvAA_wt:3,2.8003597410000003,-0.629617392
Paeru_PRECISE:CAMHB_wt:7,0.24878997700000002,-0.648592857
Paeru_PRECISE:CAMHB_wt:8,1.408681904,-0.49855518800000004
Paeru_PRECISE:R10LB_wt:2,4.385350923,-0.47052579600000005
Paeru_PRECISE:R10LB_wt:3,6.338643967,-0.007560977000000001
Paeru_PRECISE:R10LB_wt:4,7.741369954,-0.434606725
Paeru_PRECISE:R10LB_wt:5,7.531633033,-0.685532004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,7.361120971,-0.052648541
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,7.948521622,0.151751045
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,7.584345943,-0.20242828200000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,7.188562794,-0.199249965
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,10.89945375,0.20724042
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,7.868678863,0.263252675
Paeru_PRECISE:M9sucAA_wt:5,-6.446035461,-0.951748703
Paeru_PRECISE:M9sucAA_wt:6,-7.523269023,-1.300261335
Paeru_PRECISE:R10LB_wt:6,9.957617371,0.769322453
Paeru_PRECISE:R10LB_wt:7,9.187978923,0.680088704
Paeru_PRECISE:LB_wt:3,-2.715433535,-0.790131888
Paeru_PRECISE:LB_wt:4,-2.386893768,-1.3105849
Paeru_PRECISE:R10LB_NaCl:1,5.735264419,0.992328991
Paeru_PRECISE:R10LB_NaCl:2,7.005396618,0.7599890970000001
Paeru_PRECISE:M9glucAA_wt:3,0.8701984770000001,0.617746637
Paeru_PRECISE:M9glucAA_Zn:1,-14.29962659,-0.20568744100000003
Paeru_PRECISE:M9glucAA_Cu:1,-5.67910364,-0.212187911
Paeru_PRECISE:M9glucAA_NaOCl:1,0.15840536,-0.202849678
Paeru_PRECISE:M9GlcNAcAA_8:1,1.8767136830000002,0.20225094600000001
Paeru_PRECISE:M9GlcNAcAA_8:2,2.704261433,0.6707013620000001
Paeru_PRECISE:M9GlcNAcAA_4:1,5.1091810970000004,0.300142839
Paeru_PRECISE:M9GlcNAcAA_4:2,2.142734907,0.37615049700000003
Paeru_PRECISE:M9GlcNAcAA_2:1,3.259199711,0.256277382
Paeru_PRECISE:M9GlcNAcAA_2:2,4.588462667,0.198065081
Paeru_PRECISE:M9GlcNAcAA_1:1,2.52684709,-0.35232987600000004
Paeru_PRECISE:M9GlcNAcAA_1:2,3.038265659,-0.5428062220000001
Paeru_PRECISE:M9glucAA_NaOCl:2,-0.609092049,-0.395635344
Paeru_PRECISE:M9glucAA_Cu:2,-7.583509107,-0.8625620530000001
Paeru_PRECISE:M9glucAA_Fe:1,-10.34774988,-1.084216125
Paeru_PRECISE:M9glucAA_Fe:2,-10.92069985,-0.7859452360000001
Paeru_PRECISE:M9glucAA_Zn:2,-11.11883712,-0.667920658
Paeru_PRECISE:M9glucAA_wt:4,-11.46987178,-0.6248411420000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-1.458857898,-0.9725142680000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-1.7644456750000002,-1.313141584
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-1.366991509,-0.770488437
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.07058051,0.10852080500000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.08548857300000001,-0.02188482
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.014908063000000001,-0.086635984
relA-spoT_double-mutant:plank_WT_1:1,0.030202841,-0.055358442
relA-spoT_double-mutant:plank_WT_1:2,-0.18886480600000002,-0.026448478
relA-spoT_double-mutant:plank_WT_1:3,0.15866196500000002,0.081806919
relA-spoT_double-mutant:plank_rel-spot:1,-1.076624944,-0.10181127100000001
relA-spoT_double-mutant:plank_rel-spot:2,-1.798954243,-0.080922696
Rosmarinic_acid:PAO1-100UMRA:1,-0.043464774000000005,0.12885496300000002
Rosmarinic_acid:PAO1-100UMRA:2,-0.064238801,0.094861676
Rosmarinic_acid:PAO1_DMSO_Control:1,0.445926729,0.108765922
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.088458914,0.014215541000000002
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.357467815,-0.12298146200000001
Tf_toxin_expression:PAO1_WT:1,-0.32241013,-0.17137016100000002
Tf_toxin_expression:PAO1_WT:2,0.32241013,0.17137016100000002
Tf_toxin_expression:PAO1_derfA:1,-0.31562784400000005,-0.183600377
Tf_toxin_expression:PAO1_derfA:2,-0.209359643,-0.186819555
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-2.688104982,0.08637093200000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-2.978957672,-0.587372994
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.077146769,-1.726741968
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-0.116825892,-1.9245102690000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-5.122240005,-0.45640272400000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-5.0057747,-0.19259588
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.449722116,0.0035071290000000003
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.449722116,-0.0035071290000000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-8.801959433,-1.022585595
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-9.24962955,-1.761056482
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-14.28357867,-2.404950871
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-14.44595206,-1.922286594
natural_RNA_aptamers:PA_Water_rep_wt:1,0.032665209,-0.191346325
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.032665209,0.191346324
natural_RNA_aptamers:PA_FMN_rep:1,0.385054634,0.049478556
natural_RNA_aptamers:PA_FMN_rep:2,0.423331341,0.011383262
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-1.275453026,0.44700407200000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.590434891,0.117629389
