,BSU__misc_RNA_36
SMMPr_1,12.0785
SMMPr_2,12.4198
SMMPr_3,11.9588
HiTm_1,12.1621
HiTm_2,12.8848
HiTm_3,13.0931
LoTm_1,12.5846
LoTm_2,12.03
LoTm_3,12.1928
HiOs_1,13.0753
HiOs_2,12.9911
HiOs_3,13.1488
BMM_1,12.9061
BMM_2,12.7477
BMM_3,12.1644
Heat_1,13.1486
Heat_2,12.8788
Heat_3,12.3367
Cold_1,12.8942
Cold_2,12.2854
Cold_3,10.1954
Etha_1,12.3979
Etha_2,11.4116
Etha_3,11.8468
SMM_1,12.723700000000001
SMM_2,12.8774
SMM_3,12.6115
Salt_1,12.3938
Salt_2,12.1286
Salt_3,11.8728
Mt0_1,12.346
Mt0_3,12.1489
M0t45_1,12.4047
M0t45_2,11.5125
M0t45_3,12.5313
M0t90_1,10.580400000000001
M0t90_2,12.1411
M0t90_3,11.2892
M40t45_1,11.179
M40t45_2,12.0644
M40t45_3,12.647
M40t90_1,10.9456
M40t90_2,12.0178
M40t90_3,11.6947
dia0_1,12.3064
dia0_2,11.8202
dia0_3,11.9021
dia5_1,12.8668
dia5_2,13.169
dia5_3,13.5318
dia15_1,14.2024
dia15_2,14.1454
dia15_3,12.0759
Diami_1,13.5634
Diami_2,12.772
Diami_3,13.0956
Paraq_1,12.6419
Paraq_2,13.3546
Paraq_3,10.4346
H2O2_1,11.8629
H2O2_2,12.7738
H2O2_3,12.6054
Oxctl_1,11.7428
Oxctl_2,12.3228
Oxctl_3,12.6648
GM-0.1_1,12.7599
GM-0.2_1,12.5856
GM+5_1,12.6231
GM+15_1,13.0518
GM+25_1,13.2733
GM+45_1,13.3994
GM+60_1,13.3787
GM+90_1,13.0081
GM+120_1,11.8419
GM+150_1,12.3079
GM-0.1_2,12.9068
GM-0.2_2,13.6347
GM+5_2,13.0255
GM+10_2,13.0399
GM+15_2,13.7307
GM+25_2,13.2049
GM+45_2,12.0473
GM+60_2,12.3979
GM+90_2,12.859
GM+150_2,12.0663
GM-0.1_3,12.8877
GM-0.2_3,12.7791
GM+5_3,13.2244
GM+10_3,11.71
GM+15_3,13.1623
GM+25_3,12.4861
GM+45_3,12.3633
GM+60_3,11.792300000000001
GM+90_3,12.7843
GM+120_3,12.1455
GM+150_3,13.1122
MG-0.1_1,12.9985
MG+5_1,13.1666
MG+10_1,13.4184
MG+15_1,12.3522
MG+25_1,12.9794
MG+45_1,13.0216
MG+120_1,11.3231
MG+150_1,13.0332
MG-0.1_2,12.0628
MG-0.2_2,12.796
MG+5_2,12.8501
MG+10_2,13.1835
MG+15_2,13.9327
MG+25_2,12.8759
MG+45_2,12.2002
MG+60_2,12.7485
MG+90_2,12.1326
MG+120_2,12.4755
MG-0.1_3,13.868
MG-0.2_3,13.528
MG+5_3,12.8467
MG+10_3,12.273
MG+15_3,13.3384
MG+25_3,13.1015
MG+45_3,13.3867
MG+60_3,12.6149
MG+90_3,13.0126
MG+120_3,12.3289
MG+150_3,13.3927
