,A,TagR1
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.2024848716,-0.210994956
Diallyl_disulphide_treatment:PAO1_DDS:1,5.4532324856,-0.32846398800000004
Diallyl_disulphide_treatment:PAO1_DDS:2,5.6234532614,0.012628802000000001
Diallyl_disulphide_treatment:PAO1_DDS:3,6.318133811,0.325584017
Dispersed_cells:PAO1_dispersed_wt:1,-0.22221921300000003,-0.184526358
Dispersed_cells:PAO1_dispersed_wt:2,0.22221921300000003,0.184526358
Dispersed_cells:PyhjH_dispersed:1,3.0203838424,0.6727839290000001
Dispersed_cells:PyhjH_dispersed:2,1.4004971289,0.355263657
Dispersed_cells:PA01_Planktonic:1,-9.8382387658,1.176723914
Dispersed_cells:PA01_Planktonic:2,-9.8649042841,1.295407538
Dispersed_cells:PAO1_Biofilm:1,7.4018309096,1.043809798
Dispersed_cells:PAO1_Biofilm:2,6.4210921927,0.944606751
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,15.9515860395,0.22157268900000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,18.7558317245,0.27696650100000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,18.876208975,0.124395051
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.976760582,0.11451061500000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-1.1237015695,-0.11076674500000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.1469409875,-0.0037438700000000003
Farnesol_treatment:RNA of 0-1F_L:1,0.0658938649,-0.106283842
Farnesol_treatment:RNA of 0-1F_L:2,0.0821624728,-0.055053125
Farnesol_treatment:RNA of 0-1F_L:3,-0.1480563378,0.161336968
Farnesol_treatment:RNA of 6-F_L1:1,-0.36699873040000003,-0.090640731
Farnesol_treatment:RNA of 6-F_L1:2,-1.1591624382,-0.307918742
Farnesol_treatment:RNA of 6-F_L1:3,-0.6406065602000001,-0.20247594800000002
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.0733769363,0.137426458
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.0733769363,-0.137426458
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.2696724145,-0.051937772
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,1.0444083159,0.331646793
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,1.5043249262,0.642087053
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.9639296829,0.10360462200000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-6.6716305031,-0.233192219
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,1.1505970099,-0.068542964
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-1.6909922532000001,-0.6771487110000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-5.5239700273,0.13138341
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.1463185898,0.037118641
HapZ_SagS_mutant:delHapZp:1,-1.746278239,0.16466898900000002
HapZ_SagS_mutant:delHapZp:2,-1.6604742933,0.038184669000000004
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.2259512125,-0.06613097
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.0796326227,0.029012329000000003
HapZ_SagS_mutants:delHApZ:1,0.9791537775,-0.234818675
HapZ_SagS_mutants:delHApZ:2,1.0202600568,-0.16020087300000002
HapZ_SagS_mutants:delHApZ:3,0.6359241266,-0.185953469
HapZ_SagS_mutants:delSagS:1,1.2985776943,-0.41576963600000005
HapZ_SagS_mutants:delSagS:2,1.3288164242,0.000958849
HapZ_SagS_mutants:delSagS:3,1.1440982775,-0.172089606
HapZ_SagS_mutants:delHapZp:3,-1.9506993941,0.22955048
Lung_infection_transcriptome:PA01_LS1:1,11.5328160235,0.28276279
Lung_infection_transcriptome:PA01_LS1:2,11.7543537034,0.24725638700000002
Lung_infection_transcriptome:PA01_CS1:1,-0.27796525850000003,0.042669958
Lung_infection_transcriptome:PA01_CS1:2,0.27796525850000003,-0.042669958
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.8529666967,0.090091115
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.8529666967,-0.090091115
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-6.1965090261,-0.333746089
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-5.095324148,-0.48872650900000003
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-3.6772440533,-0.046254621
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-2.4893945981,0.151400441
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-2.9560730485,-0.448319927
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-4.7506315312,-0.509650429
Metabolic_fitness_plasmid:PAO1_pBS228:1,-28.511527804700002,-1.229761819
Metabolic_fitness_plasmid:PAO1_pBS228:2,-28.942563473,-1.550024379
Metabolic_fitness_plasmid:PAO1_RmS149:1,-0.907378475,-0.317633477
Metabolic_fitness_plasmid:PAO1_RmS149:2,-1.8415745464,-0.399907459
Mucin_glycans:ABTGC:1,10.1792715836,0.641492774
Mucin_glycans:ABTGC:2,1.8767997435,0.12988919000000002
Mucin_glycans:ABTGC:3,-5.7935355076,-0.42065639600000004
Mucin_glycans:ABTGC:4,-4.4700021409,-0.28625973
Mucin_glycans:ABTGC:5,-1.7925336786,-0.064465838
Mucin_glycans:MUC5B:1,-4.8340019453,-0.61858328
Mucin_glycans:MUC5B:2,-4.7742212736,-0.700391281
Mucin_glycans:Glycans:1,4.0638567476,0.173950542
Mucin_glycans:Glycans:2,0.170225547,-0.026386266000000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-6.89018825,0.265443095
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-7.7699332705,0.077284515
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-3.8352117437,-0.046517958000000005
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,6.1889169398,-0.150649673
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,8.6825488874,-0.023797631000000003
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,7.8194125501,0.225770818
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-7.9927464904,-0.034864881
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-7.7807169079000005,-0.079142739
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-7.6730042579,-0.009569613000000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,5.7388672296,-0.24253101700000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,9.4240977072,0.102103228
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,8.2835027193,0.264005023
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.11828229080000001,-0.003725232
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.11828229080000001,0.003725232
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,7.9201469975,0.156499847
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,8.9271769872,0.233500857
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-5.7642401105,0.26129845300000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-5.7308355228,0.23526965900000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,9.9879399272,0.015671446000000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,3.827360434,-0.28517290500000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,1.9495935305,-0.249485162
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,0.44864737870000004,-0.20787864900000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.34192410830000003,0.297727061
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-1.3378754387,-0.11172784300000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.6175018766,-0.18777933800000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.3784494538,0.0017801210000000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-11.541178006900001,-0.637530641
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-10.6582739798,-0.57493362
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.4655379979,0.298319952
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-1.2091305984,-0.111129274
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.7435926006,-0.187190678
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,0.23812807930000002,-0.495814992
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.1600277641,-0.292561778
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,1.3664939408,-0.7976925880000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,3.1474169794,-1.070955474
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-0.30524827730000004,0.292038787
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-0.11958824770000001,0.30430354600000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.0266806815,0.192034438
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,4.805483713,-0.70488756
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,4.8783584485,-1.010070626
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,2.6405691488,-0.847452643
Rosmarinic_acid:PAO1-100UMRA:1,1.0918972538,-0.221770875
Rosmarinic_acid:PAO1-100UMRA:2,0.9311027836,-0.29983461100000003
Rosmarinic_acid:PAO1_DMSO_Control:1,-1.1592953846,0.31579239600000003
Rosmarinic_acid:PAO1_DMSO_Control:2,0.9907876130000001,-0.23150387600000003
Rosmarinic_acid:PAO1_DMSO_Control:3,0.1685077716,-0.08428852
Testosterone_treatment:Testosterone_Control:1,3.624936883,-0.09373645300000001
Testosterone_treatment:Testosterone_Control:2,-3.624936883,0.09373645300000001
Testosterone_treatment:Testosterone_2.5:1,-0.09559568560000001,-0.445016819
Testosterone_treatment:Testosterone_2.5:2,-4.2455977217,-0.324402944
Tf_toxin_expression:PAO1_WT:1,-1.5781682190000001,-0.036206585
Tf_toxin_expression:PAO1_WT:2,1.5781682190000001,0.036206585
Tf_toxin_expression:PAO1_derfA:1,1.3967497228,0.0066447070000000006
Tf_toxin_expression:PAO1_derfA:2,0.6395401353,-0.11290957600000001
Zinc_treatment:PA_Zn:1,-4.198766834,0.06437304
Zinc_treatment:PA_Zn:2,-4.2894449889,0.019349107
Zinc_treatment:PA_Zn:3,-3.1453824657,0.15248018800000002
Zinc_treatment:PA_Zn_wt:1,0.032059064400000004,-0.019856929000000002
Zinc_treatment:PA_Zn_wt:2,-0.032059064400000004,0.019856929000000002
Paeru_PRECISE:CAMHB_wt:1,-9.3012017345,0.54109008
Paeru_PRECISE:CAMHB_wt:2,-6.067809894,0.7130444930000001
Paeru_PRECISE:CAMHB_wt:3,-5.0633157148,1.156521979
Paeru_PRECISE:CAMHB_wt:4,-4.9950421578,0.845227099
Paeru_PRECISE:M9glucAA_Pqt10:1,-9.116269049,-0.14651176200000002
Paeru_PRECISE:M9glucAA_Pqt10:2,-8.1345859161,-0.7204458340000001
Paeru_PRECISE:M9glucAA_Pqt:1,-5.9881004073,-0.8300316310000001
Paeru_PRECISE:M9glucAA_Pqt:2,-7.2634593221,-0.800557403
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-3.8568044352,-0.598137255
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-5.7864630945,-0.6098393120000001
Paeru_PRECISE:M9glucAA_NaCl:1,-5.2683435834,-0.24626433900000003
Paeru_PRECISE:M9glucAA_NaCl:2,-6.8042237377,0.486474905
Paeru_PRECISE:M9glucAA_NaCl:3,-7.0845113095,-0.253621431
Paeru_PRECISE:CAMHB_wt:5,-0.2632989999,0.872672785
Paeru_PRECISE:CAMHB_wt:6,-0.0712300219,0.33173415900000003
Paeru_PRECISE:LB_wt:1,11.7893497514,-0.065327337
Paeru_PRECISE:LB_wt:2,10.6793760457,-0.075607378
Paeru_PRECISE:M9glucAA_wt:1,2.591495472,0.048765619
Paeru_PRECISE:M9glucAA_wt:2,-2.591495472,-0.048765619
Paeru_PRECISE:M9glucAA_lowpH:1,-6.3337814,-0.10652072100000001
Paeru_PRECISE:M9glucAA_lowpH:2,-3.0099921497,-0.10325100400000001
Paeru_PRECISE:M9glucAA_DPD:1,-1.9341300408,-0.052953793000000006
Paeru_PRECISE:M9glucAA_DPD:2,-3.6284458013,-0.288703502
Paeru_PRECISE:M9sucAA_wt:1,2.8995864197000003,-0.017088959
Paeru_PRECISE:M9sucAA_wt:2,1.0207442249,0.162669791
Paeru_PRECISE:M9glucAA_NaCl:4,-5.6395300485,-0.171436303
Paeru_PRECISE:M9glucAA_NaCl:5,-5.9605372355,0.28515333800000003
Paeru_PRECISE:M9sucAA_wt:3,1.1202558218,0.305470301
Paeru_PRECISE:M9sucAA_wt:4,-2.9222700759,0.244112293
Paeru_PRECISE:R10LB_wt:1,1.0636362903,0.38612306
Paeru_PRECISE:M9glucAA_NaCl:6,-3.1008915251999998,0.074292707
Paeru_PRECISE:M9glucAA_NaCl:7,-1.8491009224,-0.018531615
Paeru_PRECISE:M9fructAA_wt:1,3.262413913,0.167587864
Paeru_PRECISE:M9fructAA_wt:2,4.5684711707,0.05365086
Paeru_PRECISE:M9GlcNAcAA_wt:1,-2.4825539302,-0.13490158
Paeru_PRECISE:M9GlcNAcAA_wt:2,-1.6227605004,-0.265633241
Paeru_PRECISE:M9pyruvAA_wt:1,4.0655227782,0.32041151
Paeru_PRECISE:M9pyruvAA_wt:2,5.1563295169,0.595952233
Paeru_PRECISE:M9fructAA_wt:3,2.5139136795,0.10687027800000001
Paeru_PRECISE:M9fructAA_wt:4,3.2755143222,0.165442936
Paeru_PRECISE:M9GlcNAcAA_wt:3,3.5238490851,0.055007629
Paeru_PRECISE:M9GlcNAcAA_wt:4,3.7930922885,-0.039450005
Paeru_PRECISE:M9glycAA_wt:1,4.2967394876,0.69248299
Paeru_PRECISE:M9glycAA_wt:2,7.6355050243,0.29511132
Paeru_PRECISE:M9pyruvAA_wt:3,3.1396706826,-0.15388223
Paeru_PRECISE:CAMHB_wt:7,-6.7342987739,0.465819766
Paeru_PRECISE:CAMHB_wt:8,-3.4005742797,0.626811907
Paeru_PRECISE:R10LB_wt:2,2.4494978754,0.604255504
Paeru_PRECISE:R10LB_wt:3,1.438870203,0.39368587200000005
Paeru_PRECISE:R10LB_wt:4,1.5654721699,0.53394588
Paeru_PRECISE:R10LB_wt:5,1.6025908679,0.5286886430000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-10.4745065477,-0.45198255400000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-5.7437683053,-0.34115094500000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,2.8504915899,0.179047003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,1.6996072786,0.094020172
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-7.3053701263,0.012427371000000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-6.2961646332,-0.30131493
Paeru_PRECISE:M9sucAA_wt:5,-9.6074666908,0.167850148
Paeru_PRECISE:M9sucAA_wt:6,-2.3866013649,0.237556082
Paeru_PRECISE:R10LB_wt:6,0.1916322103,0.443080236
Paeru_PRECISE:R10LB_wt:7,0.2939767354,0.6581340480000001
Paeru_PRECISE:LB_wt:3,3.2511150197,1.122772331
Paeru_PRECISE:LB_wt:4,1.8812721964999999,0.9106207890000001
Paeru_PRECISE:R10LB_NaCl:1,0.5473366221,0.255383798
Paeru_PRECISE:R10LB_NaCl:2,2.5845244375,0.07680426
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-2.6522078144,0.779106992
Paeru_PRECISE:M9glucAA_Zn:1,-14.1661986359,-2.125942202
Paeru_PRECISE:M9glucAA_Cu:1,-10.2338827751,-1.171952939
Paeru_PRECISE:M9glucAA_NaOCl:1,2.2163249356,0.941446921
Paeru_PRECISE:M9GlcNAcAA_8:1,2.5536385942,0.847157335
Paeru_PRECISE:M9GlcNAcAA_8:2,5.3155617157,0.8711510830000001
Paeru_PRECISE:M9GlcNAcAA_4:1,7.6490685834,1.322440178
Paeru_PRECISE:M9GlcNAcAA_4:2,6.967644451,1.343405602
Paeru_PRECISE:M9GlcNAcAA_2:1,3.844344888,1.127596676
Paeru_PRECISE:M9GlcNAcAA_2:2,8.2108663645,1.022976121
Paeru_PRECISE:M9GlcNAcAA_1:1,6.7398988409000005,1.020619285
Paeru_PRECISE:M9GlcNAcAA_1:2,6.0313955162,1.170137428
Paeru_PRECISE:M9glucAA_NaOCl:2,-0.9719983215,0.774514487
Paeru_PRECISE:M9glucAA_Cu:2,-11.9357451189,-0.461986473
Paeru_PRECISE:M9glucAA_Fe:1,1.4039812861,0.44262805
Paeru_PRECISE:M9glucAA_Fe:2,-3.7532248785,0.35067591400000003
Paeru_PRECISE:M9glucAA_Zn:2,-2.5287019459,0.682647015
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-4.2712868521,0.19920500300000002
Paeru_PRECISE:CAMHB_Mec:1,-4.232757667,1.06710331
Paeru_PRECISE:CAMHB_Mec:2,-5.4016137631,1.05860839
Paeru_PRECISE:CAMHB_Azt:1,-11.2346654937,0.12214637800000001
Paeru_PRECISE:CAMHB_Azt:2,-12.3290187128,0.10792206900000001
Paeru_PRECISE:CAMHB_Pip:1,-7.096973936,0.9029819480000001
Paeru_PRECISE:CAMHB_Pip:2,-10.1056351055,0.902690933
Paeru_PRECISE:CAMHB_Ceft:1,14.0110201969,1.342024476
Paeru_PRECISE:CAMHB_Ceft:2,15.7838037818,1.9879229550000002
Paeru_PRECISE:CAMHB_Ceft:3,14.1133281443,1.2738469590000001
Paeru_PRECISE:CAMHB_Ceft:4,14.8167242004,1.9309429210000002
Paeru_PRECISE:M9glucAA_Ceft:1,-4.8337104756,-0.782353313
Paeru_PRECISE:M9glucAA_Ceft:2,-3.5842408582000003,-0.473299097
Paeru_PRECISE:M9glucAA_Gent:1,-8.7317317128,0.32813906400000004
Paeru_PRECISE:M9glucAA_Gent:2,-8.9448840583,0.37526938
Paeru_PRECISE:M9glucAA_Pip:1,-7.8193298205,0.028528137000000002
Paeru_PRECISE:M9glucAA_Pip:2,-11.9729406563,0.22268299700000002
Paeru_PRECISE:M9glucAA_Azt:1,-15.4228203078,-1.11999706
Paeru_PRECISE:M9glucAA_Azt:2,-15.5659225587,-1.084884016
Paeru_PRECISE:CAMHB_Mero:1,-0.0891191563,0.643434805
Paeru_PRECISE:CAMHB_Mero:2,-1.1082522607,0.604163346
Paeru_PRECISE:CAMHB_Tet:1,-7.6923274738,-0.277968977
Paeru_PRECISE:CAMHB_Tet:2,-6.3699535353,-0.21866954900000002
Paeru_PRECISE:R10LB_Gent:1,0.4712505058,0.360246697
Paeru_PRECISE:R10LB_Ceft:1,6.6406414488,0.70068732
Paeru_PRECISE:R10LB_Ceft:2,7.7798479971,0.663622579
Paeru_PRECISE:CAMHB_Biofilm:1,-7.685030994,0.468017322
Paeru_PRECISE:CAMHB_Biofilm:2,-8.3655475959,0.587571806
Paeru_PRECISE:M9glucAA_Biofilm:1,-3.7312772512,0.17724816300000001
Paeru_PRECISE:M9glucAA_Biofilm:2,-3.7643048121,0.020745108
Paeru_PRECISE:R10LB_Gent:2,1.5254062199,0.3393577
Paeru_PRECISE:R10LB_Pip:1,21.997011981900002,1.504520238
Paeru_PRECISE:R10LB_Pip:2,21.8653159173,1.453324396
Paeru_PRECISE:R10LB_Mec:1,5.6298502328,0.9256440020000001
Paeru_PRECISE:R10LB_Mec:2,7.3572425565,1.041315699
Paeru_PRECISE:CAMHB_Azt:3,-3.10283824,-0.32889366600000003
Paeru_PRECISE:CAMHB_Azt:4,-2.3386837041,-0.58360909
Paeru_PRECISE:CAMHB_Biofilm:3,-9.314542241,0.452675272
Paeru_PRECISE:CAMHB_Biofilm:4,-13.9828668446,0.523317274
Paeru_PRECISE:M9glucAA_Biofilm:3,-6.3425611677,-0.25700248600000003
Paeru_PRECISE:M9glucAA_Biofilm:4,-5.7935302316,-0.062024907000000004
Paeru_PRECISE:R10LB_Mero:1,22.1959423601,1.349249675
Paeru_PRECISE:R10LB_Mero:2,21.7651832436,1.253179801
Paeru_PRECISE:LB_Cam:1,-4.6078369621,0.5774021410000001
Paeru_PRECISE:LB_Cam:2,-6.5045349614,0.413584687
Paeru_PRECISE:CAMHB_Ceft:5,14.4916180769,1.33682284
Paeru_PRECISE:CAMHB_Cip:1,-8.2698503408,0.37462045600000005
Paeru_PRECISE:CAMHB_Cip:2,-10.9283641036,-0.009189401
ampC_mutation:PA_Cef_taz_wt:1,-0.6165516228,0.342755376
ampC_mutation:PA_mutS_Cef_taz:1,-4.4079623731,-0.187814592
ampC_mutation:PA_mutS:1,-2.4144400191,0.197688585
ampC_mutation:PA_mutS:2,-10.8150161559,-0.656411148
ampC_mutation:PA_mutS:3,-33.9935390064,-0.6212153
ampC_mutation:PA_Cef_taz_wt:2,0.6165516228,-0.342755376
ampC_mutation:PA_mutS_Cef_taz:2,-5.4480701589,0.128835438
ampC_mutation:PA_mutS:4,-4.736836413,0.47363943000000003
ampC_mutation:PA_mutS:5,-8.0858250657,-0.8088068140000001
ampC_mutation:PA_mutS:6,-35.0293305123,-1.83426176
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,0.9731976011000001,-0.35704242
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,0.6629581563,-0.654914435
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,8.5571614724,-0.177076494
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,5.8357343193,-0.10398528
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,13.7971515597,0.44864872600000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,14.0789848506,0.19901133000000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.5540720923,-0.33668173700000004
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.5540720923,0.33668173700000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-10.3995377253,-0.99538603
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-12.3034247878,-0.7640168810000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-16.3135160018,0.075106474
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-14.8614674562,0.16462622300000002
cysB_mutant:PAO1HH_wt:1,0.46585336190000004,-0.039253373
cysB_mutant:PAO1HH_wt:2,-0.46585336190000004,0.039253373
cysB_mutant:cysBHH:1,0.8957542713000001,0.037394855000000005
cysB_mutant:cysBHH:2,-0.45690196390000004,0.157522467
cysB_mutant:cysBHH:3,2.2166164446,0.344380277
ersA_knockout:delersA:1,6.169047847,0.35175972
ersA_knockout:delersA:2,7.2890453788,0.9467980480000001
ersA_knockout:wt_BHI:1,-0.5652025660000001,0.041862806
ersA_knockout:wt_BHI:2,0.5652025660000001,-0.041862806
gcsR_mutant:PAO1_rep_wt:1,0.0203844107,0.023440225000000002
gcsR_mutant:PAO1_rep_wt:2,-0.0203844107,-0.023440225000000002
gcsR_mutant:GcsR_rep:1,2.467073241,-0.134571456
gcsR_mutant:GcsR_rep:2,2.1400828959,-0.186848756
mexZ_knockout:del_mexZ:1,7.2961019898,0.056104267000000006
mexZ_knockout:del_mexZ:2,4.1371110122,0.24070786
mexZ_knockout:del_mexZ:3,-0.3887370117,-0.030401351000000004
