,A,RpoN
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,2.991874179,-0.77000119
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,2.5019881645,-0.9769343070000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,2.5779758983,-0.511833194
Catabolise_Nucleic_Acids:L_asp:1,1.9482178119,0.056603419
Catabolise_Nucleic_Acids:L_asp:2,0.3076807045,0.382899574
Catabolise_Nucleic_Acids:DNA_1:1,-0.6695014816,-0.015586269000000002
Catabolise_Nucleic_Acids:DNA_1:2,2.2000606211,0.09569282200000001
Catabolise_Nucleic_Acids:DNA_1:3,-1.5305591395,-0.08010655300000001
Catabolite_repression:del_hfq_crc_wt:1,1.4598144344000001,-0.018410279
Catabolite_repression:del_hfq_crc_wt:2,-1.4598144344000001,0.018410279
Catabolite_repression:delHfq:1,-13.3916844742,-0.06832830200000001
Catabolite_repression:delHfq:2,-13.0930117637,-0.09979937600000001
Catabolite_repression:deldcrc:1,-3.8842902997,0.121031626
Catabolite_repression:deldcrc:2,0.2515122427,0.07898343000000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.0334869096,-0.11905562
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.45845419190000003,0.032484411000000005
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.42496728240000003,0.08657120900000001
Diallyl_disulphide_treatment:PAO1_DDS:1,-19.4614534157,1.1159165930000001
Diallyl_disulphide_treatment:PAO1_DDS:2,-15.1738783225,1.140501765
Diallyl_disulphide_treatment:PAO1_DDS:3,-18.580284416,1.110599584
Dispersed_cells:PAO1_dispersed_wt:1,0.8025556556000001,-0.062796103
Dispersed_cells:PAO1_dispersed_wt:2,-0.8025556556000001,0.062796103
Dispersed_cells:PyhjH_dispersed:1,-9.3016987105,0.8971932370000001
Dispersed_cells:PyhjH_dispersed:2,-10.6904376288,0.9922460830000001
Dispersed_cells:PA01_Planktonic:1,24.5672459163,0.6848816010000001
Dispersed_cells:PA01_Planktonic:2,25.5764058774,0.544086678
Dispersed_cells:PAO1_Biofilm:1,7.1810755554,0.439107228
Dispersed_cells:PAO1_Biofilm:2,12.0366776114,0.5850681560000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-10.6876444345,0.134659059
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-9.3284571483,-0.053707275000000006
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-9.683090503,-0.48675792900000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.4144096595,-0.00297049
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.2438435167,0.08680657400000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.1705661427,-0.083836084
Farnesol_treatment:RNA of 0-1F_L:1,0.42816028100000003,-0.157928948
Farnesol_treatment:RNA of 0-1F_L:2,0.9503353661,-0.026655756000000003
Farnesol_treatment:RNA of 0-1F_L:3,-1.378495647,0.18458470500000002
Farnesol_treatment:RNA of 6-F_L1:1,-0.9871121547,0.21488157200000002
Farnesol_treatment:RNA of 6-F_L1:2,0.3409368822,0.176900458
Farnesol_treatment:RNA of 6-F_L1:3,2.1078083756,0.171471328
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-1.214233052,0.135704389
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,1.214233052,-0.135704389
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.20520766840000002,0.27452417100000004
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,1.5936238838999999,0.506546465
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.7175825335,0.27831503900000004
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-2.0902285804,0.29240551400000003
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,11.0914175049,0.0010429530000000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.225780489,-0.082501104
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,3.0335916028,-0.488219449
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,6.994717669,0.917097699
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.1205195201,-0.07173929
HapZ_SagS_mutant:delHapZp:1,-5.1894791378,0.08749008400000001
HapZ_SagS_mutant:delHapZp:2,-4.3026770115,0.043587742000000006
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-1.0269183988,0.046651541000000005
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.9063988787,0.025087749000000003
HapZ_SagS_mutants:delHApZ:1,9.477883027,-0.384174934
HapZ_SagS_mutants:delHApZ:2,5.0453821193,-0.299034334
HapZ_SagS_mutants:delHApZ:3,8.3656325319,-0.32408863
HapZ_SagS_mutants:delSagS:1,-0.2094870268,0.178634555
HapZ_SagS_mutants:delSagS:2,1.1625444661,-0.03408526
HapZ_SagS_mutants:delSagS:3,-2.9962478369000003,0.160859579
HapZ_SagS_mutants:delHapZp:3,-3.8863649893,-0.0026181850000000003
Lung_infection_transcriptome:PA01_LS1:1,-18.3786998346,-0.159525977
Lung_infection_transcriptome:PA01_LS1:2,-18.0335150423,-0.28867781200000003
Lung_infection_transcriptome:PA01_CS1:1,4.3457580886,-0.12360156400000001
Lung_infection_transcriptome:PA01_CS1:2,-4.3457580886,0.12360156400000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.0458822995,0.008417942000000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.0458822995,-0.008417942000000001
Metabolic_fitness_plasmid:PAO1_pAKD1:1,0.3469606545,-0.12066348900000001
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-4.2679296192,0.147724122
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,0.8726504846,0.007216928
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,4.3172901265,-0.055269972
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-1.4295023753,-0.39832645
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,0.4276966642,0.026638358
Metabolic_fitness_plasmid:PAO1_pBS228:1,0.21481650260000001,-0.160730917
Metabolic_fitness_plasmid:PAO1_pBS228:2,1.7477117488,-0.13696850900000002
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.632068034,-0.283981796
Metabolic_fitness_plasmid:PAO1_RmS149:2,-1.0093132553,0.0016036540000000001
Mucin_glycans:ABTGC:1,-3.1418138363,0.13496423
Mucin_glycans:ABTGC:2,0.8301162996,0.034222633
Mucin_glycans:ABTGC:3,1.8353561363000002,-0.078242712
Mucin_glycans:ABTGC:4,-0.0087126445,-0.046469114000000006
Mucin_glycans:ABTGC:5,0.48505404490000004,-0.044475037
Mucin_glycans:MUC5B:1,-9.209378844,0.074732765
Mucin_glycans:MUC5B:2,-7.3770026524,0.23499977300000002
Mucin_glycans:Glycans:1,-5.8639837879000005,0.253039707
Mucin_glycans:Glycans:2,-3.2838607898,0.060256234000000006
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,2.4114623629,0.32819474600000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,2.7899237539,0.230338123
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,0.5485003524000001,0.216501609
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-5.6796981169,0.350028486
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-8.8042745175,0.28193527300000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-8.2030239617,0.34018743900000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,9.3477038465,-0.19899513100000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,6.0323887204,-0.305110657
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,8.5939055191,-0.291182481
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-6.8542295256,0.264801565
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-8.8361119695,0.19409236600000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-8.283656591,0.336394338
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.10831422510000001,-0.12728687700000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.10831422510000001,0.12728687700000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-3.4761956766,-0.259388501
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-2.8336921321,-0.31518951
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,1.6090928216,0.01699287
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,5.256060896,-0.175758293
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-6.1261497932,-0.12113881500000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-6.3416319499,-0.141428421
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-4.9070556373,-0.043324643
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-7.1080064255,-0.181175245
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-1.5814950972,0.048941911000000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.0781470863,0.032191624
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.3888113426,-0.026090112000000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,2.048453526,-0.055043424
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,14.0356231394,-0.793902274
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,15.0950497477,-0.9225567020000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.8955418428,0.030593623
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.6098131637,0.013849039
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.2857286791,-0.044442662
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-4.8651491632,-0.325671669
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-7.6814593278,-0.11691414800000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.4535017217,-0.8079166950000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.6545479556,-0.8041327620000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,3.6735578218000002,0.093367526
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,4.2435504481,0.12320734400000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,4.6295002211,0.22601094800000002
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,7.5017103247,-0.802951528
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,6.8648437836,-0.665671491
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,7.6675124529000005,-0.8917793850000001
Rosmarinic_acid:PAO1-100UMRA:1,1.0918699844,-0.023683281
Rosmarinic_acid:PAO1-100UMRA:2,1.7567842524000001,-0.220877453
Rosmarinic_acid:PAO1_DMSO_Control:1,0.10012833800000001,0.283520731
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.832860249,-0.164083592
Rosmarinic_acid:PAO1_DMSO_Control:3,0.732731911,-0.11943713900000001
Testosterone_treatment:Testosterone_Control:1,-3.7042899452,0.004016091
Testosterone_treatment:Testosterone_Control:2,3.7042899452,-0.004016091
Testosterone_treatment:Testosterone_2.5:1,3.1291507751,-0.229253321
Testosterone_treatment:Testosterone_2.5:2,1.2467759233,0.136026317
Tf_toxin_expression:PAO1_WT:1,0.1410427239,-0.051934865000000004
Tf_toxin_expression:PAO1_WT:2,-0.1410427239,0.051934865000000004
Tf_toxin_expression:PAO1_derfA:1,-0.2515209632,0.13910112800000002
Tf_toxin_expression:PAO1_derfA:2,0.15103273620000002,-0.016172181
Zinc_treatment:PA_Zn:1,13.5344356003,-0.43342892
Zinc_treatment:PA_Zn:2,13.8593918673,0.24727631500000002
Zinc_treatment:PA_Zn:3,12.8511012736,-0.46990466500000005
Zinc_treatment:PA_Zn_wt:1,-0.2444368931,-0.233951605
Zinc_treatment:PA_Zn_wt:2,0.2444368931,0.233951605
Paeru_PRECISE:CAMHB_wt:1,7.583463012,0.26095231900000004
Paeru_PRECISE:CAMHB_wt:2,7.4135180357,0.22771064
Paeru_PRECISE:CAMHB_wt:3,7.9615410019,0.47655810400000004
Paeru_PRECISE:CAMHB_wt:4,6.8034483018,0.241848097
Paeru_PRECISE:M9glucAA_Pqt10:1,2.124315874,-0.12932374400000002
Paeru_PRECISE:M9glucAA_Pqt10:2,-0.2182591663,-0.34084256700000004
Paeru_PRECISE:M9glucAA_Pqt:1,-1.7360281444,-0.5672418140000001
Paeru_PRECISE:M9glucAA_Pqt:2,0.7524998234,-0.721434358
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-3.320318972,-0.16773026900000002
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-1.6651200431,-0.373340065
Paeru_PRECISE:M9glucAA_NaCl:1,0.75359315,-0.421501081
Paeru_PRECISE:M9glucAA_NaCl:2,1.7395885155,-0.041060044000000004
Paeru_PRECISE:M9glucAA_NaCl:3,0.8924766158,-0.27513372
Paeru_PRECISE:CAMHB_wt:5,8.1827560121,0.298197563
Paeru_PRECISE:CAMHB_wt:6,6.8397899588,0.144544222
Paeru_PRECISE:LB_wt:1,-11.6752770504,-0.103610778
Paeru_PRECISE:LB_wt:2,-10.2355281085,0.00019225900000000002
Paeru_PRECISE:M9glucAA_wt:1,-1.0803708038,0.08339866300000001
Paeru_PRECISE:M9glucAA_wt:2,1.0803708038,-0.08339866300000001
Paeru_PRECISE:M9glucAA_lowpH:1,-1.397057767,0.32343609500000003
Paeru_PRECISE:M9glucAA_lowpH:2,-2.7514267791,0.21298767400000002
Paeru_PRECISE:M9glucAA_DPD:1,-4.8791161006,0.31968191900000004
Paeru_PRECISE:M9glucAA_DPD:2,-0.2264776025,0.24919281000000001
Paeru_PRECISE:M9sucAA_wt:1,-8.2953243703,0.024688372
Paeru_PRECISE:M9sucAA_wt:2,-7.3088372607,0.40158865600000004
Paeru_PRECISE:M9glucAA_NaCl:4,1.6993485895,-0.06813055500000001
Paeru_PRECISE:M9glucAA_NaCl:5,2.4951571655,0.059349026000000006
Paeru_PRECISE:M9sucAA_wt:3,-3.3445101168,0.35545556300000003
Paeru_PRECISE:M9sucAA_wt:4,-1.6047908831000002,0.23468286900000002
Paeru_PRECISE:R10LB_wt:1,-3.3153474169,0.086560734
Paeru_PRECISE:M9glucAA_NaCl:6,6.0396989012,-0.22492778
Paeru_PRECISE:M9glucAA_NaCl:7,5.1634764841,-0.259367363
Paeru_PRECISE:M9fructAA_wt:1,-6.7968654388,0.23498152300000003
Paeru_PRECISE:M9fructAA_wt:2,-7.139069189,0.106929671
Paeru_PRECISE:M9GlcNAcAA_wt:1,-0.6942652263,-0.22451422000000001
Paeru_PRECISE:M9GlcNAcAA_wt:2,-3.0669565021,-0.191767341
Paeru_PRECISE:M9pyruvAA_wt:1,-10.1477889759,0.103138847
Paeru_PRECISE:M9pyruvAA_wt:2,-9.5068941523,0.589726349
Paeru_PRECISE:M9fructAA_wt:3,6.5896331711,0.00023915100000000003
Paeru_PRECISE:M9fructAA_wt:4,12.187971791,-0.15873187600000002
Paeru_PRECISE:M9GlcNAcAA_wt:3,-9.6032804077,-0.02752935
Paeru_PRECISE:M9GlcNAcAA_wt:4,-9.2133757684,0.015961743
Paeru_PRECISE:M9glycAA_wt:1,-10.0744995837,0.365600749
Paeru_PRECISE:M9glycAA_wt:2,-9.4105644559,0.168654927
Paeru_PRECISE:M9pyruvAA_wt:3,-10.1595363713,0.012264684000000001
Paeru_PRECISE:CAMHB_wt:7,7.6346284017,0.421284372
Paeru_PRECISE:CAMHB_wt:8,9.3120588613,0.506487792
Paeru_PRECISE:R10LB_wt:2,-1.6424943015,0.11115994200000001
Paeru_PRECISE:R10LB_wt:3,-5.1780453767,0.36263820100000005
Paeru_PRECISE:R10LB_wt:4,-1.2601578567,0.147757994
Paeru_PRECISE:R10LB_wt:5,12.0899493463,-0.08660419
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,8.6051354077,-0.301553591
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,4.077330461,-0.331073265
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,5.9201772340000005,0.09725828800000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,9.7290788418,0.116563786
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,7.8534657047,-0.06233615
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,7.7768491547,-0.437770802
Paeru_PRECISE:M9sucAA_wt:5,-7.6261476874,0.3915725
Paeru_PRECISE:M9sucAA_wt:6,-8.816450637199999,0.203816889
Paeru_PRECISE:R10LB_wt:6,-3.134977264,-0.7795462750000001
Paeru_PRECISE:R10LB_wt:7,2.4770420258,-0.9356200130000001
Paeru_PRECISE:LB_wt:3,-6.7025847493,0.6311015240000001
Paeru_PRECISE:LB_wt:4,-5.3671851951,0.5087197210000001
Paeru_PRECISE:R10LB_NaCl:1,3.1714438342,-0.014310888
Paeru_PRECISE:R10LB_NaCl:2,1.4645759348,0.155032215
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-4.7295822315,-0.353421929
Paeru_PRECISE:M9glucAA_Zn:1,2.3875052395,-0.882262018
Paeru_PRECISE:M9glucAA_Cu:1,-2.0043920945,-0.145114654
Paeru_PRECISE:M9glucAA_NaOCl:1,-7.6836830061,0.17546889300000001
Paeru_PRECISE:M9GlcNAcAA_8:1,-4.9244716585,-0.043001232
Paeru_PRECISE:M9GlcNAcAA_8:2,-4.0070047091,0.15767706
Paeru_PRECISE:M9GlcNAcAA_4:1,-6.0435141865,-0.014717617
Paeru_PRECISE:M9GlcNAcAA_4:2,-6.3171444479,-0.011635327
Paeru_PRECISE:M9GlcNAcAA_2:1,-0.8297063681,0.7128447170000001
Paeru_PRECISE:M9GlcNAcAA_2:2,-7.7093762225999996,0.267675152
Paeru_PRECISE:M9GlcNAcAA_1:1,3.5690749186,-0.165820346
Paeru_PRECISE:M9GlcNAcAA_1:2,-6.3905700284,-0.40737433700000003
Paeru_PRECISE:M9glucAA_NaOCl:2,-5.5077130782,0.463122332
Paeru_PRECISE:M9glucAA_Cu:2,-0.9643425514,0.7868774890000001
Paeru_PRECISE:M9glucAA_Fe:1,-3.7875691321,-0.03741013
Paeru_PRECISE:M9glucAA_Fe:2,-4.636299708,-0.023803228000000003
Paeru_PRECISE:M9glucAA_Zn:2,-2.6772308301,-0.018280779
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-2.9346916484000003,0.055698874
Paeru_PRECISE:CAMHB_Mec:1,9.0338983768,0.659611555
Paeru_PRECISE:CAMHB_Mec:2,5.6861818871,0.37524097300000003
Paeru_PRECISE:CAMHB_Azt:1,-0.8305250980000001,-0.5090923620000001
Paeru_PRECISE:CAMHB_Azt:2,-1.2057672824,-0.729312272
Paeru_PRECISE:CAMHB_Pip:1,7.9460772722,1.264897989
Paeru_PRECISE:CAMHB_Pip:2,8.059894739,1.047919633
Paeru_PRECISE:CAMHB_Ceft:1,12.7582268226,0.082357887
Paeru_PRECISE:CAMHB_Ceft:2,12.5988384261,0.7636144380000001
Paeru_PRECISE:CAMHB_Ceft:3,15.1749445181,0.247030778
Paeru_PRECISE:CAMHB_Ceft:4,15.3268232344,0.869737945
Paeru_PRECISE:M9glucAA_Ceft:1,-5.9435771579,0.035955474
Paeru_PRECISE:M9glucAA_Ceft:2,0.6699142222000001,0.002944902
Paeru_PRECISE:M9glucAA_Gent:1,-2.4118074556,0.595417301
Paeru_PRECISE:M9glucAA_Gent:2,-1.8097626771000002,0.644156422
Paeru_PRECISE:M9glucAA_Pip:1,-2.4600496278,0.47083320300000003
Paeru_PRECISE:M9glucAA_Pip:2,-0.257880162,0.7410030740000001
Paeru_PRECISE:M9glucAA_Azt:1,-3.7611009931,-1.010730316
Paeru_PRECISE:M9glucAA_Azt:2,-4.3098109181,-1.115307836
Paeru_PRECISE:CAMHB_Mero:1,9.1956283027,0.42158102500000005
Paeru_PRECISE:CAMHB_Mero:2,9.5416135708,0.468890978
Paeru_PRECISE:CAMHB_Tet:1,5.6917479685,-1.49753466
Paeru_PRECISE:CAMHB_Tet:2,7.8848796124,-0.9533943840000001
Paeru_PRECISE:R10LB_Gent:1,-2.7344055006,0.41262497000000004
Paeru_PRECISE:R10LB_Ceft:1,-4.5548263457000004,0.372481202
Paeru_PRECISE:R10LB_Ceft:2,-6.8522455544,0.48331159
Paeru_PRECISE:CAMHB_Biofilm:1,10.149948121,-0.36694816100000005
Paeru_PRECISE:CAMHB_Biofilm:2,11.291497231,0.10633062300000001
Paeru_PRECISE:M9glucAA_Biofilm:1,4.9203067533,-0.44765320300000006
Paeru_PRECISE:M9glucAA_Biofilm:2,4.3789162184,-0.43742540900000004
Paeru_PRECISE:R10LB_Gent:2,-6.5564310418,0.33577151600000005
Paeru_PRECISE:R10LB_Pip:1,-1.0903459871,0.154868964
Paeru_PRECISE:R10LB_Pip:2,-0.381735857,0.273443967
Paeru_PRECISE:R10LB_Mec:1,3.1575458609,0.107465366
Paeru_PRECISE:R10LB_Mec:2,3.9667261666,0.14374071
Paeru_PRECISE:CAMHB_Azt:3,-7.9177112245,-0.18465540900000002
Paeru_PRECISE:CAMHB_Azt:4,-8.7809952713,-0.275156025
Paeru_PRECISE:CAMHB_Biofilm:3,21.8505626397,-0.176873525
Paeru_PRECISE:CAMHB_Biofilm:4,11.6565366054,-0.082692789
Paeru_PRECISE:M9glucAA_Biofilm:3,1.4304535359,-0.68181494
Paeru_PRECISE:M9glucAA_Biofilm:4,0.1272770608,-0.761201534
Paeru_PRECISE:R10LB_Mero:1,4.4709017489,-0.773441844
Paeru_PRECISE:R10LB_Mero:2,11.9188420745,-1.037668183
Paeru_PRECISE:LB_Cam:1,-5.6153593765,-0.246078293
Paeru_PRECISE:LB_Cam:2,-5.4976058947,-0.258642761
Paeru_PRECISE:CAMHB_Ceft:5,13.0603909407,0.17657715200000001
Paeru_PRECISE:CAMHB_Cip:1,7.5766822693,0.26658211800000003
Paeru_PRECISE:CAMHB_Cip:2,7.7160629895,0.20970907100000002
ampC_mutation:PA_Cef_taz_wt:1,0.1945210755,0.12073380700000001
ampC_mutation:PA_mutS_Cef_taz:1,-0.5171018564000001,-0.15189417700000002
ampC_mutation:PA_mutS:1,0.1975366393,-0.31068087
ampC_mutation:PA_mutS:2,4.8830870343,-0.9539343990000001
ampC_mutation:PA_mutS:3,-0.5253260509000001,0.08440111
ampC_mutation:PA_Cef_taz_wt:2,-0.1945210755,-0.12073380700000001
ampC_mutation:PA_mutS_Cef_taz:2,0.6682315080000001,-0.155851566
ampC_mutation:PA_mutS:4,1.0656551685,0.03042632
ampC_mutation:PA_mutS:5,4.3773401226,-1.350103281
ampC_mutation:PA_mutS:6,-0.8803115813,0.18781719200000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-8.8932728977,-0.036146734
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-7.5857732194,-0.593698261
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-10.0225214235,0.32400201
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-8.537252724,0.633163915
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-8.2095218031,-0.010511931
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-4.7657706637,-0.043107948
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.3156052138,-0.29638758800000004
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.3156052138,0.29638758800000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-8.966640636,0.08463512100000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-9.6354794033,-0.38575637900000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-10.6648178519,-0.09465152
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-10.6426956848,-0.317004919
cysB_mutant:PAO1HH_wt:1,0.6404641361,0.023433414000000003
cysB_mutant:PAO1HH_wt:2,-0.6404641361,-0.023433414000000003
cysB_mutant:cysBHH:1,-7.5043302441,0.309290982
cysB_mutant:cysBHH:2,-4.9949899842,0.27879928
cysB_mutant:cysBHH:3,-12.8042868752,0.502784941
ersA_knockout:delersA:1,-4.0426258007,0.23149023100000002
ersA_knockout:delersA:2,-7.0423187178,0.671138275
ersA_knockout:wt_BHI:1,1.3074520263,0.025400413
ersA_knockout:wt_BHI:2,-1.3074520263,-0.025400413
gcsR_mutant:PAO1_rep_wt:1,-0.2217540039,-0.017092779000000002
gcsR_mutant:PAO1_rep_wt:2,0.2217540039,0.017092779000000002
gcsR_mutant:GcsR_rep:1,1.0482659471,-0.08639817400000001
gcsR_mutant:GcsR_rep:2,0.9665512381,-0.046670234000000005
mexZ_knockout:del_mexZ:1,-6.2004611406,-0.171003498
