,A,QscR
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-1.1770251648,0.33490693200000005
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.38235772020000003,-0.20666578
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.7946674446,-0.128241151
Farnesol_treatment:RNA of 0-1F_L:1,0.5083538928,0.043983458
Farnesol_treatment:RNA of 0-1F_L:2,1.151701082,0.045457462000000004
Farnesol_treatment:RNA of 0-1F_L:3,-1.6600549747,-0.08944092000000001
Farnesol_treatment:RNA of 6-F_L1:1,-5.644801604,-0.230327533
Farnesol_treatment:RNA of 6-F_L1:2,-3.7606734617,-0.252398504
Farnesol_treatment:RNA of 6-F_L1:3,-3.222273836,-0.285422114
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.3544609614,0.214932538
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.3544609614,-0.214932538
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-2.7199875392,-0.8503959550000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-0.640114107,-1.356955631
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.9418488046000001,0.963622614
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-2.9056302780000003,0.014510243
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,12.2821970884,1.255396657
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,4.8242268675,-0.513429562
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-2.8604453942,-0.464703295
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,10.1975445455,1.021953986
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.0171227407,-0.09315622500000001
HapZ_SagS_mutant:delHapZp:1,0.7889212806,0.322830153
HapZ_SagS_mutant:delHapZp:2,0.5427690995000001,0.179280614
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.0218510775,0.110946653
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,-0.0389738182,-0.017790428
HapZ_SagS_mutants:delHApZ:1,3.9281314982,-0.894203477
HapZ_SagS_mutants:delHApZ:2,4.175926129,-0.48022912500000003
HapZ_SagS_mutants:delHApZ:3,4.1642043538,-0.670715224
HapZ_SagS_mutants:delSagS:1,4.5264366885000005,-0.196722201
HapZ_SagS_mutants:delSagS:2,4.2745163918,-0.5383125630000001
HapZ_SagS_mutants:delSagS:3,3.0626555968,0.9663626230000001
HapZ_SagS_mutants:delHapZp:3,0.1520185557,-0.020436579
Lung_infection_transcriptome:PA01_LS1:1,5.8621711455,-0.7372608770000001
Lung_infection_transcriptome:PA01_LS1:2,6.3508534644,-0.961103628
Lung_infection_transcriptome:PA01_CS1:1,-0.9080126525000001,0.32916884700000004
Lung_infection_transcriptome:PA01_CS1:2,0.9080126525000001,-0.32916884700000004
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.350584632,-0.455662553
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.350584632,0.455662553
Metabolic_fitness_plasmid:PAO1_pAKD1:1,1.1840283194,-0.48397096700000003
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-0.1019117315,0.50523443
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,1.2179642871,0.190311809
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-0.2750923632,1.178298748
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-0.6384472172,-0.47086995800000003
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,1.2040218152,-0.20536425600000002
Metabolic_fitness_plasmid:PAO1_pBS228:1,-0.601524487,-0.034473626
Metabolic_fitness_plasmid:PAO1_pBS228:2,-1.0321196857,-0.834968939
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.0533135454,0.133633982
Metabolic_fitness_plasmid:PAO1_RmS149:2,0.7655904421,0.702086693
Mucin_glycans:ABTGC:1,-0.6338447925,-0.244444555
Mucin_glycans:ABTGC:2,-0.9948418922000001,-0.42018736700000003
Mucin_glycans:ABTGC:3,0.9823843955,-0.22923435800000003
Mucin_glycans:ABTGC:4,0.6462782963,0.589977812
Mucin_glycans:ABTGC:5,2.3992900000000002e-05,0.303888468
Mucin_glycans:MUC5B:1,-4.0628191875,1.150533271
Mucin_glycans:MUC5B:2,-1.5498066795,1.08582189
Mucin_glycans:Glycans:1,-2.6690088021,0.6478326360000001
Mucin_glycans:Glycans:2,-1.8524553666,-0.047818933
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,6.4000697477,1.4660873300000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,6.0855377251,1.024160802
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,7.8378571693,1.25669451
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-11.3336100192,-0.568340839
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-10.6198688562,-0.6362936960000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-11.9465287725,-0.39084618200000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,10.7548157094,0.750752073
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,11.6837894308,0.7768672240000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,10.2826877101,0.514839324
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-11.1231406013,-0.6805167980000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-10.546938004,-0.755664333
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-11.0512142449,-0.606277489
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.46726518640000003,-0.08313505800000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.46726518640000003,0.08313505800000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-2.9006751032,0.582687992
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-2.6222287964,0.419785458
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-10.48808518,0.022893286000000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-9.7459887279,0.10511594
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-9.9585685912,-0.28172188800000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-9.3652434141,-0.52763563
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-10.2227679536,-0.597917965
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-7.716488507,-0.253338027
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-1.9538563895,0.122250543
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.879428007,0.085809969
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,2.6439403406,-0.096304415
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.1893440559,-0.11175609700000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-0.709531683,-1.897336472
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-0.8159524450000001,-1.992008448
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-1.9139615991,0.08499803
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.7887643452,0.048563148
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,2.7027259442,-0.133561178
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-5.3640190536,-0.477297307
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-4.5479187046,-0.638838467
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-1.8319300505,-0.458071781
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-5.3150439783,0.6363705
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,2.9529264221,0.8891390530000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,3.4064779262,-0.032794054
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,3.5525334099,0.259790774
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,1.9696644781,2.961308195
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,2.4484520196,2.956694483
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,2.2355782037,-0.12146470200000001
Rosmarinic_acid:PAO1-100UMRA:1,3.1487003953,0.31220248500000003
Rosmarinic_acid:PAO1-100UMRA:2,3.6482947773000003,0.272739034
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.1148754251,-0.258851487
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.2013438744,0.105969534
Rosmarinic_acid:PAO1_DMSO_Control:3,0.3162192995,0.15288195300000001
Testosterone_treatment:Testosterone_Control:1,3.5311869021,-0.032954386
Testosterone_treatment:Testosterone_Control:2,-3.5311869021,0.032954386
Testosterone_treatment:Testosterone_2.5:1,-0.3791513244,-0.335818282
Testosterone_treatment:Testosterone_2.5:2,-3.6327408418,-0.24638621600000002
Tf_toxin_expression:PAO1_WT:1,-0.24433134380000002,0.024959995000000002
Tf_toxin_expression:PAO1_WT:2,0.24433134380000002,-0.024959995000000002
Tf_toxin_expression:PAO1_derfA:1,-3.5363791362,0.042139273000000005
Tf_toxin_expression:PAO1_derfA:2,-3.0878309766,-0.210866565
Zinc_treatment:PA_Zn:1,-7.0380276601,-0.041994394000000004
Zinc_treatment:PA_Zn:2,-7.2950557212,0.426954339
Zinc_treatment:PA_Zn:3,-8.7831956074,-0.155969581
Zinc_treatment:PA_Zn_wt:1,-0.0124105716,-0.319333592
Zinc_treatment:PA_Zn_wt:2,0.0124105716,0.319333592
Paeru_PRECISE:CAMHB_wt:1,-30.2546626671,-0.139887862
Paeru_PRECISE:CAMHB_wt:2,-28.9787393568,0.046197742
Paeru_PRECISE:CAMHB_wt:3,-28.6360916982,0.299995871
Paeru_PRECISE:CAMHB_wt:4,-28.9759440847,0.132654578
Paeru_PRECISE:M9glucAA_Pqt10:1,-5.3718440861,0.5059790670000001
Paeru_PRECISE:M9glucAA_Pqt10:2,-2.9482515419,0.28719316300000003
Paeru_PRECISE:M9glucAA_Pqt:1,1.9571851077,0.406099402
Paeru_PRECISE:M9glucAA_Pqt:2,2.5818981365,0.197969829
Paeru_PRECISE:M9glucAA_wo_Pqt:1,4.0929294319,0.32678216200000004
Paeru_PRECISE:M9glucAA_wo_Pqt:2,3.5284287173,0.21753471100000002
Paeru_PRECISE:M9glucAA_NaCl:1,-31.800532657,-1.793535024
Paeru_PRECISE:M9glucAA_NaCl:2,-29.3515845089,-1.123448913
Paeru_PRECISE:M9glucAA_NaCl:3,-30.0372927667,-0.9213172470000001
Paeru_PRECISE:CAMHB_wt:5,-29.1739989445,0.345216289
Paeru_PRECISE:CAMHB_wt:6,-28.4341645763,0.324276049
Paeru_PRECISE:LB_wt:1,-22.2406170585,-2.858912503
Paeru_PRECISE:LB_wt:2,-22.2616878509,-2.311965039
Paeru_PRECISE:M9glucAA_wt:1,0.1901175502,-0.40569951
Paeru_PRECISE:M9glucAA_wt:2,-0.1901175502,0.40569951
Paeru_PRECISE:M9glucAA_lowpH:1,-9.7980211473,0.24640209500000002
Paeru_PRECISE:M9glucAA_lowpH:2,-9.3616974602,0.13645673800000002
Paeru_PRECISE:M9glucAA_DPD:1,-2.602820009,1.354056422
Paeru_PRECISE:M9glucAA_DPD:2,-2.962017573,1.556632346
Paeru_PRECISE:M9sucAA_wt:1,-23.6803249981,-1.800203249
Paeru_PRECISE:M9sucAA_wt:2,-26.4956964599,-1.951973591
Paeru_PRECISE:M9glucAA_NaCl:4,-29.7489948176,-1.381471684
Paeru_PRECISE:M9glucAA_NaCl:5,-29.2397569394,-1.130262541
Paeru_PRECISE:M9sucAA_wt:3,-16.1271027779,-1.2260197640000001
Paeru_PRECISE:M9sucAA_wt:4,-9.7193006402,-1.1437612750000001
Paeru_PRECISE:R10LB_wt:1,-2.9751753663000002,-0.474395082
Paeru_PRECISE:M9glucAA_NaCl:6,-28.6553942272,-0.9385680420000001
Paeru_PRECISE:M9glucAA_NaCl:7,-29.1573609973,-1.03832647
Paeru_PRECISE:M9fructAA_wt:1,-4.4624043966,0.551381746
Paeru_PRECISE:M9fructAA_wt:2,-7.2466538214,0.5305717010000001
Paeru_PRECISE:M9GlcNAcAA_wt:1,-2.0579649202,0.7412523120000001
Paeru_PRECISE:M9GlcNAcAA_wt:2,-0.2418295657,0.974239952
Paeru_PRECISE:M9pyruvAA_wt:1,-27.3661099496,-0.608033571
Paeru_PRECISE:M9pyruvAA_wt:2,-26.7129559003,-0.137616822
Paeru_PRECISE:M9fructAA_wt:3,-16.1674947174,0.409311248
Paeru_PRECISE:M9fructAA_wt:4,-17.2768740993,0.106609565
Paeru_PRECISE:M9GlcNAcAA_wt:3,-20.644836893,-0.5420576060000001
Paeru_PRECISE:M9GlcNAcAA_wt:4,-23.8768578767,-0.79372812
Paeru_PRECISE:M9glycAA_wt:1,-22.3966587794,-0.5575785600000001
Paeru_PRECISE:M9glycAA_wt:2,-23.9407637623,-0.479723671
Paeru_PRECISE:M9pyruvAA_wt:3,-27.5524688025,-1.260767362
Paeru_PRECISE:CAMHB_wt:7,-29.4564368219,0.312852036
Paeru_PRECISE:CAMHB_wt:8,-29.9359715507,0.7279303380000001
Paeru_PRECISE:R10LB_wt:2,-1.2933564076000001,-0.003454262
Paeru_PRECISE:R10LB_wt:3,-2.0846419068,-0.463666134
Paeru_PRECISE:R10LB_wt:4,1.024902888,0.189895372
Paeru_PRECISE:R10LB_wt:5,0.7689076865000001,0.515070158
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-12.3847327571,-0.258344059
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-5.9547648252,-0.068073121
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-15.1105019423,-0.5531935760000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-16.7984711068,-0.434853796
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-5.099043845,-0.555153943
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-5.1841243875,-0.13899226
Paeru_PRECISE:M9sucAA_wt:5,-14.4984632211,0.6016650450000001
Paeru_PRECISE:M9sucAA_wt:6,-16.3615801564,0.351426249
Paeru_PRECISE:R10LB_wt:6,-3.6093582261,0.637967991
Paeru_PRECISE:R10LB_wt:7,-3.9892886596,0.285931317
Paeru_PRECISE:LB_wt:3,-3.0485917609,-1.421507684
Paeru_PRECISE:LB_wt:4,-2.448243882,-1.008912582
Paeru_PRECISE:R10LB_NaCl:1,-8.9109829354,-0.6937064810000001
Paeru_PRECISE:R10LB_NaCl:2,-4.659197113,-0.6107713680000001
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-2.5819459757,1.034251219
Paeru_PRECISE:M9glucAA_Zn:1,-16.2544757584,3.503867465
Paeru_PRECISE:M9glucAA_Cu:1,-27.5309699032,-1.61971586
Paeru_PRECISE:M9glucAA_NaOCl:1,-13.5303215132,0.247996444
Paeru_PRECISE:M9GlcNAcAA_8:1,-15.8116796004,0.581254724
Paeru_PRECISE:M9GlcNAcAA_8:2,-16.5129071827,-0.155829294
Paeru_PRECISE:M9GlcNAcAA_4:1,-21.3215757994,-0.456774334
Paeru_PRECISE:M9GlcNAcAA_4:2,-24.3548357611,-0.11012686000000001
Paeru_PRECISE:M9GlcNAcAA_2:1,-17.4141316595,-0.782234247
Paeru_PRECISE:M9GlcNAcAA_2:2,-19.8133055548,-1.741852233
Paeru_PRECISE:M9GlcNAcAA_1:1,-17.4978128158,-0.875226115
Paeru_PRECISE:M9GlcNAcAA_1:2,-21.8787554467,-0.160332154
Paeru_PRECISE:M9glucAA_NaOCl:2,-21.4330829776,0.524151875
Paeru_PRECISE:M9glucAA_Cu:2,-25.8335557408,0.588420971
Paeru_PRECISE:M9glucAA_Fe:1,-0.1663575693,0.087348009
Paeru_PRECISE:M9glucAA_Fe:2,1.7702806074000002,1.280530785
Paeru_PRECISE:M9glucAA_Zn:2,3.2528313802,1.474123832
Paeru_PRECISE:M9glucAA_PAO1_wt:2,1.7923653455,1.5158762590000001
Paeru_PRECISE:CAMHB_Mec:1,-28.6300742652,0.521555096
Paeru_PRECISE:CAMHB_Mec:2,-28.3167803043,0.572480701
Paeru_PRECISE:CAMHB_Azt:1,-28.9101620925,0.6270574910000001
Paeru_PRECISE:CAMHB_Azt:2,-28.6377165613,0.8953253430000001
Paeru_PRECISE:CAMHB_Pip:1,-29.7584512107,0.267012495
Paeru_PRECISE:CAMHB_Pip:2,-30.6240843362,-0.221454015
Paeru_PRECISE:CAMHB_Ceft:1,-30.3055605938,0.76419139
Paeru_PRECISE:CAMHB_Ceft:2,-29.6238864902,1.215046242
Paeru_PRECISE:CAMHB_Ceft:3,-29.7393620526,0.14169204800000001
Paeru_PRECISE:CAMHB_Ceft:4,-28.5461611636,0.9548994220000001
Paeru_PRECISE:M9glucAA_Ceft:1,10.8037260222,-0.484139664
Paeru_PRECISE:M9glucAA_Ceft:2,8.2952451497,0.07837114
Paeru_PRECISE:M9glucAA_Gent:1,-2.8910692977,1.527514507
Paeru_PRECISE:M9glucAA_Gent:2,-3.762265848,1.5764945140000002
Paeru_PRECISE:M9glucAA_Pip:1,-0.8231705243,1.620096856
Paeru_PRECISE:M9glucAA_Pip:2,-2.6153495873,1.58270891
Paeru_PRECISE:M9glucAA_Azt:1,-18.1617827528,0.18466754
Paeru_PRECISE:M9glucAA_Azt:2,-17.501674334,0.528896237
Paeru_PRECISE:CAMHB_Mero:1,-29.1993230498,0.7698402430000001
Paeru_PRECISE:CAMHB_Mero:2,-29.950387763,0.14452709800000002
Paeru_PRECISE:CAMHB_Tet:1,-26.5291112192,2.373326188
Paeru_PRECISE:CAMHB_Tet:2,-25.9112359404,2.078174314
Paeru_PRECISE:R10LB_Gent:1,-4.0904325921,-0.25082618500000003
Paeru_PRECISE:R10LB_Ceft:1,3.8406287787,-1.128841159
Paeru_PRECISE:R10LB_Ceft:2,2.8389180405000003,-0.9048896390000001
Paeru_PRECISE:CAMHB_Biofilm:1,-7.8732173188,1.632443716
Paeru_PRECISE:CAMHB_Biofilm:2,-7.5466197095,1.615301089
Paeru_PRECISE:M9glucAA_Biofilm:1,-15.5093611881,0.867066714
Paeru_PRECISE:M9glucAA_Biofilm:2,-16.624889604,0.47322426900000003
Paeru_PRECISE:R10LB_Gent:2,-5.1627550503,-0.062493676000000005
Paeru_PRECISE:R10LB_Pip:1,1.0921582767,-0.626097839
Paeru_PRECISE:R10LB_Pip:2,-1.1214792104,0.027369634
Paeru_PRECISE:R10LB_Mec:1,0.31214126340000004,0.40570366700000005
Paeru_PRECISE:R10LB_Mec:2,0.2583548241,0.45226450900000004
Paeru_PRECISE:CAMHB_Azt:3,-20.3825165308,0.5342435
Paeru_PRECISE:CAMHB_Azt:4,-19.5031220975,0.014448873000000001
Paeru_PRECISE:CAMHB_Biofilm:3,-5.8420234372,2.544650685
Paeru_PRECISE:CAMHB_Biofilm:4,-6.9448106525,1.941394736
Paeru_PRECISE:M9glucAA_Biofilm:3,-12.5330380904,1.773966589
Paeru_PRECISE:M9glucAA_Biofilm:4,-13.9287812233,1.254522324
Paeru_PRECISE:R10LB_Mero:1,-4.3254633313,0.11408934800000001
Paeru_PRECISE:R10LB_Mero:2,0.3422047844,0.0075394120000000005
Paeru_PRECISE:LB_Cam:1,-24.9605593653,0.7189881130000001
Paeru_PRECISE:LB_Cam:2,-25.2639520005,1.1926608
Paeru_PRECISE:CAMHB_Ceft:5,-30.2444942896,0.306516832
Paeru_PRECISE:CAMHB_Cip:1,-29.873803195,-0.39258299500000005
Paeru_PRECISE:CAMHB_Cip:2,-29.5570440556,-0.40152907600000004
ampC_mutation:PA_Cef_taz_wt:1,-1.360761371,-0.160871031
ampC_mutation:PA_mutS_Cef_taz:1,0.0736341132,-0.5305229410000001
ampC_mutation:PA_mutS:1,-0.3499530012,-0.259262914
ampC_mutation:PA_mutS:2,7.8939301009000005,2.256329826
ampC_mutation:PA_mutS:3,-2.8765756466,-0.179912286
ampC_mutation:PA_Cef_taz_wt:2,1.360761371,0.160871031
ampC_mutation:PA_mutS_Cef_taz:2,0.5826559245,-0.181451212
ampC_mutation:PA_mutS:4,-2.1885774458,-0.053809839000000005
ampC_mutation:PA_mutS:5,7.9850023032,2.091320459
ampC_mutation:PA_mutS:6,-2.390316035,-0.9849388020000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-2.2762772591,-0.705681436
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.6302252455,-0.500549174
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.4685347032,-2.468930004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-0.6793347691,-0.11740254
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,8.5408801541,-0.430321339
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,7.0644152958,-0.01181398
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.3942890617,0.403490587
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.3942890617,-0.403490587
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,1.3658959765,3.149577378
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-0.9305060724,2.813006836
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-1.6228217949000001,1.195892403
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-1.5029262121,0.38865587300000004
cysB_mutant:PAO1HH_wt:1,0.7038224846000001,-0.640782222
cysB_mutant:PAO1HH_wt:2,-0.7038224846000001,0.640782222
cysB_mutant:cysBHH:1,-6.9577670295,-0.080746947
cysB_mutant:cysBHH:2,-8.9485848411,0.395110526
cysB_mutant:cysBHH:3,-5.4460528517,0.218049495
ersA_knockout:delersA:1,-3.5941604334,0.856721677
ersA_knockout:delersA:2,-9.4896512531,0.078845946
ersA_knockout:wt_BHI:1,1.5906463386,-0.200130217
ersA_knockout:wt_BHI:2,-1.5906463386,0.200130217
gcsR_mutant:PAO1_rep_wt:1,-0.125535808,-0.081581516
gcsR_mutant:PAO1_rep_wt:2,0.125535808,0.081581516
gcsR_mutant:GcsR_rep:1,-0.0035683588,-0.170130779
gcsR_mutant:GcsR_rep:2,-0.34674090900000004,-0.2100282
mexZ_knockout:del_mexZ:1,-2.8654788066,-0.42388221400000003
mexZ_knockout:del_mexZ:2,-0.31243752900000005,-0.559379418
mexZ_knockout:del_mexZ:3,-0.1767014603,-0.35509187000000003
mexZ_knockout:wt_LB:1,3.822601244,1.526448826
