,A,AcoR
HapZ_SagS_mutants:delSagS:3,-4.25607495,-1.725304662
HapZ_SagS_mutants:delHapZp:1,-5.646891288,-0.7989765940000001
yhjH_knockout:PA_delyhjH_wt:1,1.6618843330000002,0.090895159
yhjH_knockout:PA_delyhjH_wt:2,-1.6618843330000002,-0.090895159
yhjH_knockout:PA_delyhjH:1,-18.3542527,-3.682102176
yhjH_knockout:PA_delyhjH:2,-18.75713229,-3.692930661
yhjH_knockout:PA_delwspF:1,-7.729752863,-0.8375392370000001
yhjH_knockout:PA_delwspF:2,-8.320065224,-0.6161409250000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,2.581776481,-0.411780382
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,2.3590239090000003,-0.22754537600000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,2.205177682,-0.048278008000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,2.782365636,0.31526262600000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.757894853,-0.012671913
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.56235653,-0.068439031
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.150173046,-0.033133029
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.045365277,0.11424397500000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,1.110833126,-0.061794057000000006
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,0.749392169,-0.261007117
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.7392276010000001,0.025408944000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.578497893,-0.030352610000000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.160729708,0.004943666
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,1.744241105,0.02597706
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-1.416597519,-0.048885528000000004
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-1.572950729,-0.072541094
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-1.744241105,-0.02597706
Lung_infection_transcriptome:PA01_LS1:1,-1.9286222450000001,-1.049058627
Lung_infection_transcriptome:PA01_LS1:2,-1.825484214,-0.9577764550000001
Lung_infection_transcriptome:PA01_CS1:1,0.10912213600000001,0.08667819
Lung_infection_transcriptome:PA01_CS1:2,-0.10912213600000001,-0.08667819
Testosterone_treatment:Testosterone_Control:1,-0.140402414,-0.0016595190000000001
Testosterone_treatment:Testosterone_Control:2,0.140402414,0.0016595190000000001
Testosterone_treatment:Testosterone_2.5:1,-2.075229937,-0.182592144
Testosterone_treatment:Testosterone_2.5:2,-1.113842508,-0.089410503
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,1.806374337,1.646281024
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,1.3436722140000001,1.744450342
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-1.053587717,1.390789885
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-1.581751025,-1.6833154760000002
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-2.061399406,-1.340229162
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-2.947944506,-1.124630088
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,2.083641197,1.326685423
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,3.770345897,1.68992122
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,0.657391285,1.2141794080000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-1.789680544,-1.618661485
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-2.105083778,-1.23484128
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-2.616614056,-1.377283286
Dispersed_cells:PAO1_dispersed_wt:1,-0.907384293,-0.229394692
Dispersed_cells:PAO1_dispersed_wt:2,0.907384293,0.229394692
Dispersed_cells:PyhjH_dispersed:1,-1.726116084,0.46653955100000005
Dispersed_cells:PyhjH_dispersed:2,-0.436252167,0.975991165
Dispersed_cells:PA01_Planktonic:1,-0.577391428,2.587645217
Dispersed_cells:PA01_Planktonic:2,0.19085189100000002,2.562031993
Dispersed_cells:PAO1_Biofilm:1,7.2470775,2.744481577
Dispersed_cells:PAO1_Biofilm:2,2.404767845,2.487602295
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-1.185180206,-0.9261786470000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-1.480635686,-0.8940243240000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-1.09041304,-1.034594825
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-1.217847351,-0.138163374
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.108754639,-0.08267667100000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,1.109092712,0.220840044
gcsR_mutant:PAO1_rep_wt:1,-0.240778546,-0.052108883
gcsR_mutant:PAO1_rep_wt:2,0.240778546,0.052108884
gcsR_mutant:GcsR_rep:1,3.539546037,0.59060274
gcsR_mutant:GcsR_rep:2,3.112204335,0.4496572
ampC_mutation:PA_Cef_taz_wt:1,0.34758233400000005,-0.191614384
ampC_mutation:PA_mutS_Cef_taz:1,0.918425001,-0.261035057
ampC_mutation:PA_mutS:1,-0.41006716400000004,0.135360274
ampC_mutation:PA_mutS:2,1.102908381,1.006030455
ampC_mutation:PA_mutS:3,-0.285499125,0.051193804
ampC_mutation:PA_Cef_taz_wt:2,-0.34758233400000005,0.191614384
ampC_mutation:PA_mutS_Cef_taz:2,-0.5796329450000001,0.591240665
ampC_mutation:PA_mutS:4,-1.21155175,0.154104027
ampC_mutation:PA_mutS:5,2.25485707,0.525416568
ampC_mutation:PA_mutS:6,-0.485409429,0.17174118
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-0.6410679420000001,0.013579984000000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-0.237768515,0.14397178100000002
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.269235096,-1.181367851
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,1.253331986,-1.8901987550000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.31649065400000004,-0.315562291
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.572909483,-0.08860709600000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-0.01056368,0.246617622
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,4.750307828,-0.43309875000000003
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,4.906067134,-0.47888437500000003
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,1.348033024,-0.5254240720000001
n-alkanes_treatment:PA_alkane:1,0.5101398070000001,0.662877255
n-alkanes_treatment:PA_alkane:2,-0.895225727,1.01485417
n-alkanes_treatment:PA_Glycerol:1,-0.139790813,-0.127214337
n-alkanes_treatment:PA_Glycerol:2,-0.831643727,-0.033709765
n-alkanes_treatment:PA_Glycerol:3,0.9714345400000001,0.160924102
Catabolise_Nucleic_Acids:L_asp:1,1.491947984,1.730403522
Catabolise_Nucleic_Acids:L_asp:2,-3.06449422,1.751811744
Catabolise_Nucleic_Acids:DNA_1:1,1.400391728,0.23650087500000003
Catabolise_Nucleic_Acids:DNA_1:2,-0.034067838,-0.15526309400000002
Catabolise_Nucleic_Acids:DNA_1:3,-1.3663238899999999,-0.08123778200000001
cysB_mutant:PAO1HH_wt:1,0.095307244,-0.163265935
cysB_mutant:PAO1HH_wt:2,-0.095307244,0.163265935
cysB_mutant:cysBHH:1,0.993615648,-0.314877075
cysB_mutant:cysBHH:2,0.9504263420000001,-0.275310616
cysB_mutant:cysBHH:3,-0.07248536900000001,0.112535016
ersA_knockout:delersA:1,-0.555865528,0.274669712
ersA_knockout:delersA:2,-1.7708029980000002,-0.853126751
ersA_knockout:wt_BHI:1,-0.674674689,0.145854805
ersA_knockout:wt_BHI:2,0.674674689,-0.145854805
Farnesol_treatment:RNA of 0-1F_L:1,-0.219336944,-0.136189632
Farnesol_treatment:RNA of 0-1F_L:2,0.331161309,0.17203109600000002
Farnesol_treatment:RNA of 0-1F_L:3,-0.11182436500000001,-0.035841463000000004
Farnesol_treatment:RNA of 6-F_L1:1,0.050790180000000004,-0.153901494
Farnesol_treatment:RNA of 6-F_L1:2,0.047919571,0.7033785140000001
Farnesol_treatment:RNA of 6-F_L1:3,0.23082986300000002,0.7704941970000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.308129739,0.516504443
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.039344162,0.121199652
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,2.245635563,1.635531119
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.19216792500000002,-0.259261637
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.07661765200000001,-0.378442457
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-0.004994814,1.118601806
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-1.063156977,-0.460237379
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,1.063156977,0.460237379
Metabolic_fitness_plasmid:PAO1_pAKD1:1,0.42591660200000003,-0.031778306
Metabolic_fitness_plasmid:PAO1_pAKD1:2,0.500190048,0.5712761270000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,3.647591101,2.252457381
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,1.2539308660000001,2.113315719
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,0.10342628,0.062001867
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,0.8984305130000001,0.5117207260000001
Metabolic_fitness_plasmid:PAO1_pBS228:1,-1.045726574,0.315301319
Metabolic_fitness_plasmid:PAO1_pBS228:2,1.5057238640000001,0.7283087930000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,-0.7092255160000001,-0.14529609999999998
Metabolic_fitness_plasmid:PAO1_RmS149:2,2.107881976,0.148387017
mexZ_knockout:del_mexZ:1,-2.026184245,-0.514086426
mexZ_knockout:del_mexZ:2,-0.030364057000000003,-0.166106309
mexZ_knockout:del_mexZ:3,-0.036560998000000004,0.20533541100000002
mexZ_knockout:wt_LB:1,2.902105235,0.6512227930000001
mexZ_knockout:wt_LB:2,-0.8965086550000001,-0.5207114860000001
mexZ_knockout:wt_LB:3,-2.00559658,-0.13051130600000002
Mucin_glycans:ABTGC:1,-0.054113862000000006,0.21724326300000002
Mucin_glycans:ABTGC:2,0.589251402,0.046100571
Mucin_glycans:ABTGC:3,-0.6565796070000001,-0.048967687
Mucin_glycans:ABTGC:4,-0.052907311000000005,-0.11918228800000001
Mucin_glycans:ABTGC:5,0.174349379,-0.095193859
Mucin_glycans:MUC5B:1,1.101490839,-1.044058728
Mucin_glycans:MUC5B:2,0.242453365,-1.037047515
Mucin_glycans:Glycans:1,-0.001388244,0.28627223700000004
Mucin_glycans:Glycans:2,-0.676504604,-0.027539769000000002
NC_002516.2:Planktonic_total_RNA_Rep:1,0.27083834700000003,-0.156491095
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.037414143000000004,0.257635139
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.23342420400000002,-0.101144045
NC_002516.2:Biofilm_total_RNA_Rep:1,-2.25956672,-0.439247841
NC_002516.2:Biofilm_total_RNA_Rep:2,-0.914151648,0.25396129900000003
Zinc_treatment:PA_Zn:1,0.59541319,-0.047949813
Zinc_treatment:PA_Zn:2,0.265467661,-0.043679325000000005
Zinc_treatment:PA_Zn:3,1.016335664,-2.19e-05
Zinc_treatment:PA_Zn_wt:1,0.043784441,-0.020917835000000003
Zinc_treatment:PA_Zn_wt:2,-0.043784441,0.020917836000000002
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.29551846,-0.011565442
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.29551846,0.011565442
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,4.904551544,0.8609336240000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,1.527151065,0.982732197
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,1.725068549,0.9382077630000001
Paeru_PRECISE:CAMHB_wt:1,3.211160006,1.3456660390000001
Paeru_PRECISE:CAMHB_wt:2,2.246766946,0.941319785
Paeru_PRECISE:CAMHB_wt:3,5.64672151,1.265057559
Paeru_PRECISE:CAMHB_wt:4,4.842202344,1.137830594
Paeru_PRECISE:M9glucAA_Pqt10:1,-1.946483339,-0.6473288420000001
Paeru_PRECISE:M9glucAA_Pqt10:2,-3.725161871,-0.5768083620000001
Paeru_PRECISE:M9glucAA_Pqt:1,-2.329807681,-0.35452325700000004
Paeru_PRECISE:M9glucAA_Pqt:2,-3.08841458,-0.415141366
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-3.868536788,-0.347672871
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-2.28583181,-0.445967164
Paeru_PRECISE:M9glucAA_NaCl:1,-5.243863447,-1.723881724
Paeru_PRECISE:M9glucAA_NaCl:2,-3.347844433,-2.274794384
Paeru_PRECISE:M9glucAA_NaCl:3,-1.819657394,-1.655689812
Paeru_PRECISE:CAMHB_wt:5,1.404185221,1.54583399
Paeru_PRECISE:CAMHB_wt:6,3.670076409,1.911189763
Paeru_PRECISE:LB_wt:1,-6.24925776,-3.150972972
Paeru_PRECISE:LB_wt:2,-2.146070102,-2.838198611
Paeru_PRECISE:M9glucAA_wt:1,-2.451225248,-0.48409402500000004
Paeru_PRECISE:M9glucAA_wt:2,-1.562659534,-0.35771798
Paeru_PRECISE:M9glucAA_lowpH:1,-2.164396613,-1.022982355
Paeru_PRECISE:M9glucAA_lowpH:2,-1.913189031,-1.011550856
Paeru_PRECISE:M9glucAA_DPD:1,-2.342420515,0.21842461900000001
Paeru_PRECISE:M9glucAA_DPD:2,-1.801448248,0.8937475920000001
Paeru_PRECISE:M9sucAA_wt:1,-2.913532002,-2.669695617
Paeru_PRECISE:M9sucAA_wt:2,-1.562026825,-1.9919574290000002
Paeru_PRECISE:M9glucAA_NaCl:4,-2.460742679,-1.222640692
Paeru_PRECISE:M9glucAA_NaCl:5,-2.225100541,-1.012882981
Paeru_PRECISE:M9sucAA_wt:3,-1.199391713,-2.076636844
Paeru_PRECISE:M9sucAA_wt:4,-2.810958125,-1.9399883670000002
Paeru_PRECISE:R10LB_wt:1,-1.989260002,-1.4570882950000001
Paeru_PRECISE:M9glucAA_NaCl:6,-2.128752919,-0.7425481380000001
Paeru_PRECISE:M9glucAA_NaCl:7,-1.731869662,-1.017837778
Paeru_PRECISE:M9fructAA_wt:1,0.28768945,-0.24940287600000002
Paeru_PRECISE:M9fructAA_wt:2,-0.098730973,-0.34212110100000004
Paeru_PRECISE:M9GlcNAcAA_wt:1,-0.152927861,0.598152849
Paeru_PRECISE:M9GlcNAcAA_wt:2,0.213503499,0.6658581050000001
Paeru_PRECISE:M9pyruvAA_wt:1,-2.250314775,-1.537799674
Paeru_PRECISE:M9pyruvAA_wt:2,-0.379004019,-0.679929964
Paeru_PRECISE:M9fructAA_wt:3,-0.522435713,0.025565938
Paeru_PRECISE:M9fructAA_wt:4,-0.6564294220000001,0.216363087
Paeru_PRECISE:M9GlcNAcAA_wt:3,-0.43615669900000004,-0.6216548
Paeru_PRECISE:M9GlcNAcAA_wt:4,-1.068094487,-0.6975152560000001
Paeru_PRECISE:M9glycAA_wt:1,-1.303646801,-0.9115218150000001
Paeru_PRECISE:M9glycAA_wt:2,0.348502968,-0.7312690230000001
Paeru_PRECISE:M9pyruvAA_wt:3,-0.6856317230000001,-1.7085808359999999
Paeru_PRECISE:CAMHB_wt:7,7.633008911,2.193382757
Paeru_PRECISE:CAMHB_wt:8,9.498895327,2.485141623
Paeru_PRECISE:R10LB_wt:2,-1.619507982,-1.798622923
Paeru_PRECISE:R10LB_wt:3,-2.205183733,-1.8692854310000002
Paeru_PRECISE:R10LB_wt:4,-1.5797765890000002,-1.272594281
Paeru_PRECISE:R10LB_wt:5,-0.9740022060000001,-0.515249575
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-0.115530088,-0.18120409999999998
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,1.150081142,0.42590041100000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-0.29255459,0.195301372
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,0.510251969,0.09357900300000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-2.150715824,-0.39150048400000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,1.386153824,0.10113914
Paeru_PRECISE:M9sucAA_wt:5,-0.71732728,-0.9158864010000001
Paeru_PRECISE:M9sucAA_wt:6,-0.997061661,-0.9230491350000001
Paeru_PRECISE:R10LB_wt:6,-0.662623427,-1.164553331
Paeru_PRECISE:R10LB_wt:7,-0.7909012740000001,-0.749569394
Paeru_PRECISE:LB_wt:3,0.56128207,-1.348722565
Paeru_PRECISE:LB_wt:4,-0.42444819500000003,-1.271318967
Paeru_PRECISE:R10LB_NaCl:1,-0.47089273000000004,-0.37579122
Paeru_PRECISE:R10LB_NaCl:2,-0.650046773,-0.723073344
Paeru_PRECISE:M9glucAA_wt:3,1.7465269710000002,0.255360747
Paeru_PRECISE:M9glucAA_Zn:1,2.07375137,-0.18542639500000002
Paeru_PRECISE:M9glucAA_Cu:1,3.7049607250000003,0.8411045970000001
Paeru_PRECISE:M9glucAA_NaOCl:1,2.24358082,1.199769788
Paeru_PRECISE:M9GlcNAcAA_8:1,-0.070421494,0.5907783240000001
Paeru_PRECISE:M9GlcNAcAA_8:2,2.200077765,1.16004656
Paeru_PRECISE:M9GlcNAcAA_4:1,2.554716098,2.264805533
Paeru_PRECISE:M9GlcNAcAA_4:2,0.8138208440000001,0.929089126
Paeru_PRECISE:M9GlcNAcAA_2:1,1.937883765,2.632420462
Paeru_PRECISE:M9GlcNAcAA_2:2,3.911625388,2.076393407
Paeru_PRECISE:M9GlcNAcAA_1:1,2.162324398,2.875928139
Paeru_PRECISE:M9GlcNAcAA_1:2,1.52917948,2.194943373
Paeru_PRECISE:M9glucAA_NaOCl:2,3.849747076,0.9164919690000001
Paeru_PRECISE:M9glucAA_Cu:2,-2.337958848,0.7557239790000001
Paeru_PRECISE:M9glucAA_Fe:1,0.580665246,0.745121386
Paeru_PRECISE:M9glucAA_Fe:2,1.774682579,0.31740816600000005
Paeru_PRECISE:M9glucAA_Zn:2,0.10125600700000001,0.9258356550000001
Paeru_PRECISE:M9glucAA_wt:4,2.267357811,0.586451257
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-0.88976168,0.304851346
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,2.790802631,0.9643913310000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,2.293465356,0.9950878400000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.7388965150000001,-0.19639756800000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,1.233686433,0.218639049
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-1.9725829480000001,-0.02224148
relA-spoT_double-mutant:plank_WT_1:1,0.12528782800000002,0.191474536
relA-spoT_double-mutant:plank_WT_1:2,-0.180010457,-0.028320594
relA-spoT_double-mutant:plank_WT_1:3,0.054722629,-0.16315394300000002
relA-spoT_double-mutant:plank_rel-spot:1,-0.472120719,-0.5501691710000001
relA-spoT_double-mutant:plank_rel-spot:2,0.785562309,-0.45640324600000004
Rosmarinic_acid:PAO1-100UMRA:1,0.9647454150000001,-0.026020093
Rosmarinic_acid:PAO1-100UMRA:2,0.438574868,-0.45463480900000003
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.28600878100000005,0.285060604
Rosmarinic_acid:PAO1_DMSO_Control:2,0.20992036700000002,-0.010488531
Rosmarinic_acid:PAO1_DMSO_Control:3,0.07608841300000001,-0.274572072
Tf_toxin_expression:PAO1_WT:1,0.150857031,0.286665771
Tf_toxin_expression:PAO1_WT:2,-0.150857031,-0.28666577
Tf_toxin_expression:PAO1_derfA:1,-0.22749046,0.203941734
Tf_toxin_expression:PAO1_derfA:2,0.22711867400000002,0.20087569300000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,2.423424752,-0.417437687
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,2.763778933,-0.329772573
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,1.39097246,0.6346203770000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,1.029627544,0.34294314400000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,1.747283914,0.17603131800000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,1.668840088,-0.274931317
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.40600782,-0.302189421
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.40600782,0.302189421
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-0.934759388,-0.36702961500000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-0.87206752,-0.381306075
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-0.110473967,0.466304763
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,2.512930865,0.27577735200000003
natural_RNA_aptamers:PA_Water_rep_wt:1,0.116617285,-0.039052958000000006
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.116617285,0.039052958000000006
natural_RNA_aptamers:PA_FMN_rep:1,-0.010903918,-0.18834845900000002
natural_RNA_aptamers:PA_FMN_rep:2,0.9009365370000001,-0.15437034200000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,2.340286358,-0.081870234
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.5646511710000001,0.45765396100000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.478296088,0.37278853100000003
