,A,AtsR
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.199371563,-0.224239347
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.199371563,0.224239347
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-1.228843237,-0.283453809
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-2.288630447,-0.683998619
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,6.146338336,2.635027602
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,10.10372204,3.106122801
Catabolite_repression:del_hfq_crc_wt:1,-0.9338639630000001,0.044595876
Catabolite_repression:del_hfq_crc_wt:2,0.9338639630000001,-0.044595876
Catabolite_repression:delHfq:1,2.3151757010000003,0.44924486900000005
Catabolite_repression:delHfq:2,2.680565688,0.093628549
Catabolite_repression:deldcrc:1,-1.645806596,0.112512125
Catabolite_repression:deldcrc:2,-2.214341432,-0.222214862
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.46226270900000005,0.030893911000000003
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.063353545,0.16374439
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.39890916400000004,-0.194638301
Diallyl_disulphide_treatment:PAO1_DDS:1,-6.110757438,-1.175280329
Diallyl_disulphide_treatment:PAO1_DDS:2,-6.706435782,-1.789294914
Diallyl_disulphide_treatment:PAO1_DDS:3,-6.464409606,-1.372488559
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.40270963600000004,0.09150633400000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.40270963600000004,-0.09150633400000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-1.062108749,-0.126924905
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-2.235420835,-0.32910556700000004
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-1.4599301040000001,-0.5176395490000001
HapZ_SagS_mutant:delHapZp:1,-0.955590778,0.17251038700000002
HapZ_SagS_mutant:delHapZp:2,-1.230833612,-0.314428244
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,2.874239492,0.8579255680000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-1.414309388,-0.34028602
HapZ_SagS_mutants:delHApZ:1,-0.725105391,-0.23720943900000002
HapZ_SagS_mutants:delHApZ:2,0.39561281,-0.088974231
HapZ_SagS_mutants:delHApZ:3,-0.695564057,-0.8250564680000001
HapZ_SagS_mutants:delSagS:1,-0.30271083800000004,-0.002412866
HapZ_SagS_mutants:delSagS:2,-0.359098379,-0.387042694
HapZ_SagS_mutants:delSagS:3,3.374173693,1.314894346
HapZ_SagS_mutants:delHapZp:1,-0.17302119700000002,0.22425588000000002
yhjH_knockout:PA_delyhjH_wt:1,0.011755542,-0.163996327
yhjH_knockout:PA_delyhjH_wt:2,-0.011755542,0.163996327
yhjH_knockout:PA_delyhjH:1,-0.9765741490000001,0.17688276900000002
yhjH_knockout:PA_delyhjH:2,-1.3581972310000001,-0.017795152
yhjH_knockout:PA_delwspF:1,2.4163364400000003,-0.342263627
yhjH_knockout:PA_delwspF:2,1.83479802,0.07945044700000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,3.199131746,0.300357268
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,3.292684678,1.434911127
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,0.373147602,-0.34542459600000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,0.370717036,0.054773268
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.6923658060000001,0.074931701
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.20882867200000002,0.20836548500000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.021012452,-0.11366194
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.504549586,-0.16963524500000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,3.867457012,0.010971999999999999
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,3.660227569,0.062523827
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.51610023,0.01838615
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.367605881,0.15182473400000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.148494349,-0.170210883
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.164670288,0.46991829
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,0.904451659,-0.27398574600000003
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,1.14075637,-0.23832067
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.164670288,-0.46991829
Lung_infection_transcriptome:PA01_LS1:1,-1.359863514,-0.8873489440000001
Lung_infection_transcriptome:PA01_LS1:2,-1.357047533,-0.217910818
Lung_infection_transcriptome:PA01_CS1:1,-0.512832709,0.42703206400000004
Lung_infection_transcriptome:PA01_CS1:2,0.512832709,-0.42703206400000004
Testosterone_treatment:Testosterone_Control:1,0.645727057,-0.053152382000000005
Testosterone_treatment:Testosterone_Control:2,-0.645727057,0.053152382000000005
Testosterone_treatment:Testosterone_2.5:1,1.4241551810000002,0.183860078
Testosterone_treatment:Testosterone_2.5:2,-0.42600226300000005,-0.076449183
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-1.8598086450000002,-0.779187539
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-1.886158267,-0.989255344
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-1.015749099,0.07396211500000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,0.328084184,0.046934405000000005
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,0.5344163590000001,1.036618772
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-0.207968974,0.9690104540000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-1.381273786,-0.519069871
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-0.9189890420000001,-0.750227355
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-1.006721936,-0.9138044310000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,0.44922764600000004,0.475695994
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,2.06853279,1.060169256
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,0.7892243280000001,0.647236405
Dispersed_cells:PAO1_dispersed_wt:1,-0.6689916650000001,-0.274072302
Dispersed_cells:PAO1_dispersed_wt:2,0.6689916650000001,0.274072303
Dispersed_cells:PyhjH_dispersed:1,-2.301566174,0.20377525900000001
Dispersed_cells:PyhjH_dispersed:2,-2.945532794,0.367722152
Dispersed_cells:PA01_Planktonic:1,17.540176549999998,1.449760715
Dispersed_cells:PA01_Planktonic:2,21.5041599,2.953159215
Dispersed_cells:PAO1_Biofilm:1,-0.47504514700000006,-0.32037690900000004
Dispersed_cells:PAO1_Biofilm:2,-1.3664526590000001,0.42035152800000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-1.538978739,-0.43870112
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-0.689690888,-0.467896833
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-0.610256655,-0.275014113
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.06735334400000001,-0.18665722
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.06983934800000001,-0.060479718
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.002486004,0.24713693900000003
gcsR_mutant:PAO1_rep_wt:1,-0.33732326900000004,-0.034108962
gcsR_mutant:PAO1_rep_wt:2,0.33732326900000004,0.034108962
gcsR_mutant:GcsR_rep:1,-0.16721016400000002,-0.249373999
gcsR_mutant:GcsR_rep:2,-0.1856032,-0.875462768
ampC_mutation:PA_Cef_taz_wt:1,-0.894381811,-0.096338559
ampC_mutation:PA_mutS_Cef_taz:1,-1.163790327,-0.453841031
ampC_mutation:PA_mutS:1,-1.7439991890000002,0.34753627200000003
ampC_mutation:PA_mutS:2,3.9947873730000003,0.412826799
ampC_mutation:PA_mutS:3,-2.463351344,-0.364538688
ampC_mutation:PA_Cef_taz_wt:2,0.894381811,0.096338559
ampC_mutation:PA_mutS_Cef_taz:2,-0.916766709,0.49236413
ampC_mutation:PA_mutS:4,-2.998814027,-0.505735291
ampC_mutation:PA_mutS:5,3.62934531,0.915437813
ampC_mutation:PA_mutS:6,-1.888671263,0.009537103
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.118292081,-0.298706692
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-0.988485079,-0.35662511700000005
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,1.29159961,0.112671085
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,2.473528541,-1.442276346
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.335205452,-0.06928933300000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.497096005,0.234353375
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,1.274475703,0.49026776600000005
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,6.576177384,1.674396887
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,7.249414369,1.337243796
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,3.869907762,0.37751060200000003
n-alkanes_treatment:PA_alkane:1,1.7645791380000002,-0.031944625000000004
n-alkanes_treatment:PA_alkane:2,-0.601223075,-0.50104542
n-alkanes_treatment:PA_Glycerol:1,1.5407274260000001,0.174392387
n-alkanes_treatment:PA_Glycerol:2,-2.813142923,-0.221854093
n-alkanes_treatment:PA_Glycerol:3,1.272415497,0.047461707000000006
Catabolise_Nucleic_Acids:L_asp:1,-3.125600995,-0.6771770420000001
Catabolise_Nucleic_Acids:L_asp:2,-10.69018622,-2.067976527
Catabolise_Nucleic_Acids:DNA_1:1,1.444765912,0.039493081
Catabolise_Nucleic_Acids:DNA_1:2,-0.7990769090000001,0.07084544
Catabolise_Nucleic_Acids:DNA_1:3,-0.6456890030000001,-0.11033852200000001
cysB_mutant:PAO1HH_wt:1,-1.836830769,-1.135063361
cysB_mutant:PAO1HH_wt:2,1.836830769,1.135063361
cysB_mutant:cysBHH:1,9.046534654,2.916020516
cysB_mutant:cysBHH:2,8.956589561,2.778045227
cysB_mutant:cysBHH:3,9.893399528,3.029841145
ersA_knockout:delersA:1,-2.223838638,0.118847584
ersA_knockout:delersA:2,-5.47679732,-0.6699263860000001
ersA_knockout:wt_BHI:1,0.896738589,0.275012663
ersA_knockout:wt_BHI:2,-0.896738589,-0.275012663
Farnesol_treatment:RNA of 0-1F_L:1,0.141856177,0.19434705
Farnesol_treatment:RNA of 0-1F_L:2,-0.093528606,0.034908423
Farnesol_treatment:RNA of 0-1F_L:3,-0.04832757,-0.22925547400000001
Farnesol_treatment:RNA of 6-F_L1:1,-0.771533149,-0.153477304
Farnesol_treatment:RNA of 6-F_L1:2,-0.965925177,-0.251477178
Farnesol_treatment:RNA of 6-F_L1:3,-0.286869507,-0.379178432
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.29126696300000005,-0.617028417
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-2.555171604,0.32863872600000005
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,4.715844953,1.46149777
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.32926139800000004,-0.09822597100000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,2.593166039,0.386615662
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,1.067137006,0.871353963
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.333717211,0.92018557
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.333717211,-0.92018557
Metabolic_fitness_plasmid:PAO1_pAKD1:1,1.420489709,-0.39980569800000004
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-0.582201261,0.8762465420000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,0.735255521,0.9756741250000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,1.5770834950000001,0.020280942
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,1.487056999,-0.022198387
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,0.995316343,0.457369943
Metabolic_fitness_plasmid:PAO1_pBS228:1,-1.474833379,0.07271308
Metabolic_fitness_plasmid:PAO1_pBS228:2,-0.044959803,0.032230185
Metabolic_fitness_plasmid:PAO1_RmS149:1,-1.34106872,0.09560737400000001
Metabolic_fitness_plasmid:PAO1_RmS149:2,0.18086760500000001,0.584170222
mexZ_knockout:del_mexZ:1,-5.08566559,-0.525135309
mexZ_knockout:del_mexZ:2,-1.954845014,-0.5211274850000001
mexZ_knockout:del_mexZ:3,0.19880619400000002,-0.34387547
mexZ_knockout:wt_LB:1,7.287255641,1.320319167
mexZ_knockout:wt_LB:2,-2.524683263,-0.6508472710000001
mexZ_knockout:wt_LB:3,-4.762572378,-0.669471896
Mucin_glycans:ABTGC:1,-2.027664762,-0.00449103
Mucin_glycans:ABTGC:2,-0.9604110320000001,-0.790430677
Mucin_glycans:ABTGC:3,2.643510828,0.961881713
Mucin_glycans:ABTGC:4,-0.18674458,0.211762723
Mucin_glycans:ABTGC:5,0.531309546,-0.37872272700000004
Mucin_glycans:MUC5B:1,-0.61722404,-0.319280249
Mucin_glycans:MUC5B:2,-0.48606868200000003,-0.394730317
Mucin_glycans:Glycans:1,-1.4302058020000001,-0.42824733800000003
Mucin_glycans:Glycans:2,0.523548538,0.38069457500000004
NC_002516.2:Planktonic_total_RNA_Rep:1,0.15209952100000002,0.10619223500000001
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.46156323400000004,-0.20936241300000002
NC_002516.2:Planktonic_total_RNA_Rep:3,0.30946371300000003,0.103170178
NC_002516.2:Biofilm_total_RNA_Rep:1,-0.49189693100000004,-0.505898741
NC_002516.2:Biofilm_total_RNA_Rep:2,-0.795229815,-0.589079605
Zinc_treatment:PA_Zn:1,-6.180747914,0.255973765
Zinc_treatment:PA_Zn:2,-6.350915969,0.30758633500000004
Zinc_treatment:PA_Zn:3,-5.785559442,0.296996001
Zinc_treatment:PA_Zn_wt:1,0.04534676,-0.048108080000000004
Zinc_treatment:PA_Zn_wt:2,-0.04534676,0.048108080000000004
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.25209326400000004,0.170879947
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.25209326400000004,-0.170879947
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,4.308326637,1.764483994
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-0.9729477310000001,0.23568211300000003
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-1.253525438,0.499471176
Paeru_PRECISE:CAMHB_wt:1,-10.05056693,-1.106783525
Paeru_PRECISE:CAMHB_wt:2,-10.47671226,-0.849152788
Paeru_PRECISE:CAMHB_wt:3,-11.81632161,-1.388511525
Paeru_PRECISE:CAMHB_wt:4,-11.6855952,-1.521094572
Paeru_PRECISE:M9glucAA_Pqt10:1,25.05471175,4.521441561
Paeru_PRECISE:M9glucAA_Pqt10:2,28.29933679,4.731980615
Paeru_PRECISE:M9glucAA_Pqt:1,18.51720531,2.633538332
Paeru_PRECISE:M9glucAA_Pqt:2,18.68924093,2.545308404
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-5.264679022,-2.189354985
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-5.593751479,-2.2732266340000002
Paeru_PRECISE:M9glucAA_NaCl:1,-11.4327211,-2.537722494
Paeru_PRECISE:M9glucAA_NaCl:2,-10.4944245,-1.3839628290000001
Paeru_PRECISE:M9glucAA_NaCl:3,-9.541699858,-0.8446576140000001
Paeru_PRECISE:CAMHB_wt:5,-11.58337594,-1.1159015860000001
Paeru_PRECISE:CAMHB_wt:6,-10.90194181,-1.270711682
Paeru_PRECISE:LB_wt:1,-14.11281108,-3.322682968
Paeru_PRECISE:LB_wt:2,-10.56564512,-1.81697288
Paeru_PRECISE:M9glucAA_wt:1,3.866986945,0.342365776
Paeru_PRECISE:M9glucAA_wt:2,0.515629014,-0.187822592
Paeru_PRECISE:M9glucAA_lowpH:1,-10.2466904,-1.157349294
Paeru_PRECISE:M9glucAA_lowpH:2,-10.23200057,-1.090692547
Paeru_PRECISE:M9glucAA_DPD:1,-3.8136563900000002,-1.3529806070000001
Paeru_PRECISE:M9glucAA_DPD:2,-9.99417121,-1.891066686
Paeru_PRECISE:M9sucAA_wt:1,-7.1118774160000005,-1.724167999
Paeru_PRECISE:M9sucAA_wt:2,-8.404932011,-1.172214927
Paeru_PRECISE:M9glucAA_NaCl:4,-9.282667499,-0.9953150080000001
Paeru_PRECISE:M9glucAA_NaCl:5,-8.909319458,-0.748806645
Paeru_PRECISE:M9sucAA_wt:3,-6.421114776,-0.6400889590000001
Paeru_PRECISE:M9sucAA_wt:4,-1.977070133,-0.42478608300000004
Paeru_PRECISE:R10LB_wt:1,-9.956104918,-1.256600745
Paeru_PRECISE:M9glucAA_NaCl:6,-9.847166062,-0.8182859950000001
Paeru_PRECISE:M9glucAA_NaCl:7,-9.325377857,-0.9359300410000001
Paeru_PRECISE:M9fructAA_wt:1,-2.900996211,0.012892298
Paeru_PRECISE:M9fructAA_wt:2,-2.166167473,0.00215798
Paeru_PRECISE:M9GlcNAcAA_wt:1,-4.307596321,-0.314086916
Paeru_PRECISE:M9GlcNAcAA_wt:2,-2.8487140220000002,-0.244266853
Paeru_PRECISE:M9pyruvAA_wt:1,-10.51611704,-0.92745661
Paeru_PRECISE:M9pyruvAA_wt:2,-10.93291416,-0.821163308
Paeru_PRECISE:M9fructAA_wt:3,-10.04202219,-1.292267496
Paeru_PRECISE:M9fructAA_wt:4,-8.324360617,-1.1257965
Paeru_PRECISE:M9GlcNAcAA_wt:3,-9.691013285,-1.065077769
Paeru_PRECISE:M9GlcNAcAA_wt:4,-10.79654081,-0.873029233
Paeru_PRECISE:M9glycAA_wt:1,-10.1642562,-1.070665959
Paeru_PRECISE:M9glycAA_wt:2,-10.79754898,-1.110037988
Paeru_PRECISE:M9pyruvAA_wt:3,-11.10833105,-1.500746296
Paeru_PRECISE:CAMHB_wt:7,-9.872366029,-0.863986514
Paeru_PRECISE:CAMHB_wt:8,-10.5019493,-0.9671693370000001
Paeru_PRECISE:R10LB_wt:2,-10.02977763,-1.082139013
Paeru_PRECISE:R10LB_wt:3,-10.78336629,-1.241712151
Paeru_PRECISE:R10LB_wt:4,-9.551812501,-1.449453593
Paeru_PRECISE:R10LB_wt:5,-10.26229772,-1.4540791610000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-2.703637889,0.324609963
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,8.206550755,1.710532732
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,4.854345553,1.093772754
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,4.932221715,1.110659546
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-9.784228062,-1.567976515
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-8.613712825,-0.8894773010000001
Paeru_PRECISE:M9sucAA_wt:5,-2.893981916,-0.8456724240000001
Paeru_PRECISE:M9sucAA_wt:6,-1.821180145,-0.680502752
Paeru_PRECISE:R10LB_wt:6,-10.5182115,-1.302636146
Paeru_PRECISE:R10LB_wt:7,-10.00564535,-1.455254986
Paeru_PRECISE:LB_wt:3,-7.338007821,-1.2638723299999999
Paeru_PRECISE:LB_wt:4,-7.673603917,-1.494688712
Paeru_PRECISE:R10LB_NaCl:1,-6.715962994,-1.645981602
Paeru_PRECISE:R10LB_NaCl:2,-9.717520143,-1.722740031
Paeru_PRECISE:M9glucAA_wt:3,-4.893568752,-0.34684755100000003
Paeru_PRECISE:M9glucAA_Zn:1,12.72352894,1.9509347240000001
Paeru_PRECISE:M9glucAA_Cu:1,-3.8664121490000003,-1.269455889
Paeru_PRECISE:M9glucAA_NaOCl:1,-6.101921825,-1.059865712
Paeru_PRECISE:M9GlcNAcAA_8:1,-5.625117956,-0.454484804
Paeru_PRECISE:M9GlcNAcAA_8:2,-4.837934322,-0.45306513600000003
Paeru_PRECISE:M9GlcNAcAA_4:1,-6.069365284,-0.8935527350000001
Paeru_PRECISE:M9GlcNAcAA_4:2,-5.344912494,-0.289215406
Paeru_PRECISE:M9GlcNAcAA_2:1,-5.015115834,-1.146607871
Paeru_PRECISE:M9GlcNAcAA_2:2,-6.35695388,-2.012899308
Paeru_PRECISE:M9GlcNAcAA_1:1,-6.048007476,-0.37851892
Paeru_PRECISE:M9GlcNAcAA_1:2,-4.974178353,-0.585355464
Paeru_PRECISE:M9glucAA_NaOCl:2,-6.495099987,-0.7297899560000001
Paeru_PRECISE:M9glucAA_Cu:2,-4.81902747,-1.7869987840000001
Paeru_PRECISE:M9glucAA_Fe:1,-4.08356723,-0.9137479850000001
Paeru_PRECISE:M9glucAA_Fe:2,0.127597169,-0.268435555
Paeru_PRECISE:M9glucAA_Zn:2,0.395870117,-0.233964481
Paeru_PRECISE:M9glucAA_wt:4,0.5109527930000001,0.192304366
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,1.791887943,0.8837876320000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,2.513283931,1.445586172
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,0.540093911,0.9483990880000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.6806151570000001,-0.335691911
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.35193690600000005,0.031061507000000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,1.032552063,0.304630403
relA-spoT_double-mutant:plank_WT_1:1,0.38660636800000003,0.5142350480000001
relA-spoT_double-mutant:plank_WT_1:2,-0.919621027,-0.327856943
relA-spoT_double-mutant:plank_WT_1:3,0.533014658,-0.18637810500000002
relA-spoT_double-mutant:plank_rel-spot:1,0.9521918680000001,0.020069907
relA-spoT_double-mutant:plank_rel-spot:2,2.049745806,0.216151697
Rosmarinic_acid:PAO1-100UMRA:1,0.350312006,0.185886991
Rosmarinic_acid:PAO1-100UMRA:2,0.24393177300000002,0.12448709000000001
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.40856984900000004,-0.055385915
Rosmarinic_acid:PAO1_DMSO_Control:2,0.26830621800000004,0.10297695700000001
Rosmarinic_acid:PAO1_DMSO_Control:3,0.140263631,-0.047591041
Tf_toxin_expression:PAO1_WT:1,-0.0006384870000000001,-0.011426586
Tf_toxin_expression:PAO1_WT:2,0.0006384870000000001,0.011426586
Tf_toxin_expression:PAO1_derfA:1,-0.6303537490000001,0.144216215
Tf_toxin_expression:PAO1_derfA:2,0.058920954000000005,0.15963296500000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-0.45435817700000003,0.135583975
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.866521312,-1.283540151
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,0.18523973100000002,0.225322656
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,0.00292618,0.661520785
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,1.023815537,-0.104036296
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-0.44036607800000005,0.949241328
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.163172964,0.38995060600000003
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.163172964,-0.38995060600000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,0.6882027970000001,1.170820581
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,1.9633030850000002,1.200752558
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,2.070603555,1.226056393
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,1.336324935,0.9643091840000001
natural_RNA_aptamers:PA_Water_rep_wt:1,0.654496928,0.6262402890000001
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.654496928,-0.6262402890000001
natural_RNA_aptamers:PA_FMN_rep:1,-0.219306567,-0.485847385
natural_RNA_aptamers:PA_FMN_rep:2,-0.039833934,-3.128592219
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.054448336,0.619548599
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,1.34950525,-0.002551451
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,1.130608827,-0.046402535
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,1.269817963,0.30889483500000003
