,A,torR
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:1.0,-1.4617036104,0.16931703010000002
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:2.0,-1.1872330387,0.2754191507
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:3.0,-2.0869825492,-0.0564659746
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:1.0,-3.2772245407,-1.416650098
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:2.0,-3.579255974,-1.5382732265999999
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:3.0,-3.7221821635,-1.5100468509
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:2.0,0.569208838,-0.012312250200000001
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:3.0,0.0529446722,0.1457098779
OPG:del_opgGH:1.0,1.7384264602,0.0885824442
OPG:del_opgGH:2.0,0.5296244919,-0.3214533231
OPG:del_opgGH:3.0,0.35274261830000003,-0.28811604300000004
OPG:del_opgGH_pBK16:1.0,-0.0199915054,-0.1686067088
OPG:del_opgGH_pBK16:2.0,-0.1950601664,-0.248005211
OPG:del_opgGH_pBK16:3.0,0.3351030199,-0.1128522067
OPG:WT:1.0,-0.0963430802,-0.0715061939
OPG:WT:2.0,-0.1492754103,-0.0310027885
OPG:WT:3.0,0.2456184905,0.1025089824
PinT:pinT+_1h:1.0,-0.32919768180000003,-0.2286681895
PinT:pinT+_1h:2.0,0.32919768180000003,0.2286681895
cold_shock_protein:WT_RNAseq:1.0,-0.1190600643,0.0274437899
cold_shock_protein:WT_RNAseq:2.0,0.28892566880000004,-0.011511396200000001
cold_shock_protein:WT_RNAseq:3.0,-0.16986560450000002,-0.015932393700000002
cold_shock_protein:DeltaCspCE_RNAseq:1.0,-0.9335077116,0.3295882191
cold_shock_protein:DeltaCspCE_RNAseq:2.0,-0.4833849643,0.4318082796
cold_shock_protein:DeltaCspCE_RNAseq:3.0,-0.9625420818,0.2756467519
dephostatin:LB_DMSO:1.0,-0.3029603533,0.0532601487
dephostatin:LB_DMSO:2.0,0.3499902223,0.1186099915
dephostatin:LB_DMSO:3.0,-0.047029869,-0.1718701402
dephostatin:LB_Dephostatin:1.0,0.4275335113,-0.1708570175
dephostatin:LB_Dephostatin:2.0,0.7865647616,0.1785092664
dephostatin:LB_Dephostatin:3.0,0.4871481157,0.341677938
dephostatin:LPM_DMSO:1.0,-10.6632983263,0.044298064500000005
dephostatin:LPM_DMSO:2.0,-10.6501183934,-0.0156620664
dephostatin:LPM_Dephostatin:1.0,-10.4189422911,0.1655603806
dephostatin:LPM_Dephostatin:2.0,-11.3705421922,-0.24686693380000002
dephostatin:LPM_Dephostatin:3.0,-8.3496428357,0.42252492700000005
efflux_inhibition:Chlorpromazine:1.0,0.3647492198,0.5838560668
efflux_inhibition:Chlorpromazine:2.0,3.0826723961,0.573805647
efflux_inhibition:Chlorpromazine:3.0,0.21735931560000002,0.6375175627
efflux_inhibition:PABN:1.0,-0.0761314744,0.5455198547
efflux_inhibition:PABN:2.0,1.0862776598,0.29246356290000003
efflux_inhibition:no_treatment:1.0,-0.7477029219,0.10048371190000001
efflux_inhibition:no_treatment:2.0,0.6001456326,0.0524676745
efflux_inhibition:no_treatment:3.0,0.1475572893,-0.1529513864
efflux_inhibition:Chlorpromazine:4.0,0.8117148008,0.5372108172
efflux_inhibition:PABN:3.0,0.6970355544,-0.2486895492
fis_regulatory_network:GX_EE:1.0,0.16116563520000002,0.4639129534
fis_regulatory_network:GX_EE:2.0,-0.6646855499000001,-0.2382643442
fis_regulatory_network:GX_TS:1.0,3.1680511194,0.5327463737
fis_regulatory_network:GX_TS:2.0,3.8550138519,0.3231661625
fis_regulatory_network:WT_EE:1.0,-0.0132922197,0.0706718133
fis_regulatory_network:WT_EE:2.0,0.0132922197,-0.0706718133
fis_regulatory_network:WT_TS:1.0,2.8118833854,0.5307841507000001
fis_regulatory_network:WT_TS:2.0,3.4828280268,0.3153840822
fis_regulatory_network:OX_EE:1.0,0.5930983083,0.2000243788
fis_regulatory_network:OX_EE:2.0,0.4064106836,0.24926100510000002
fis_regulatory_network:OX_TS:1.0,2.4671206518,1.3112604719
fis_regulatory_network:OX_TS:2.0,2.3871495748,1.2508362839
persisters:rep:1.0,-1.0717820203,-0.4410703103
persisters:rep:2.0,1.0717820203,0.4410703103
proQ_pulse_expression:empty_vector:1.0,0.4512599949,0.0046194131
proQ_pulse_expression:empty_vector:2.0,-0.4512599949,-0.0046194131
proQ_pulse_expression:long_STnc540_overexpression:1.0,0.8361463014,-0.058668596100000005
proQ_pulse_expression:long_STnc540_overexpression:2.0,-0.5424199294000001,0.014554992400000001
proQ_pulse_expression:short_STnc540_overexpression:1.0,0.898593033,0.0340584793
proQ_pulse_expression:short_STnc540_overexpression:2.0,1.1659001593,-0.1901578193
proQ_virulence:dhfq_dproQ_LB:1.0,-0.0821613659,-0.4793972513
proQ_virulence:dhfq_dproQ_LB:2.0,0.0233783278,0.4779375784
proQ_virulence:dhfq_dproQ_LB:3.0,-0.2437702715,0.1932848014
proQ_virulence:dhfq_dproQ_SPI-2:1.0,-2.3583794581,-0.9029661130000001
proQ_virulence:dhfq_dproQ_SPI-2:2.0,-2.4424154011,-0.8659758459
proQ_virulence:dhfq_dproQ_SPI-2:3.0,-2.2640991973,-0.8372427156000001
proQ_virulence:dhfq_LB:1.0,-0.6588806177000001,-0.8050141824
proQ_virulence:dhfq_LB:2.0,-0.1530061114,0.2198626467
proQ_virulence:dhfq_LB:3.0,-0.994797652,-0.8308643547000001
proQ_virulence:dhfq_SPI-2:1.0,-2.508568069,-0.8166367378
proQ_virulence:dhfq_SPI-2:2.0,-2.5091834497,-0.6494118573000001
proQ_virulence:dhfq_SPI-2:3.0,-2.3209268811,-0.9498028074
proQ_virulence:dproQ_LB:1.0,0.2881126458,0.4543844462
proQ_virulence:dproQ_LB:2.0,0.39910599500000005,0.39550817790000004
proQ_virulence:dproQ_LB:3.0,-0.5247594703,-0.2782566492
proQ_virulence:dproQ_SPI-2:1.0,-2.1399359298,-1.2330330755
proQ_virulence:dproQ_SPI-2:2.0,-2.0139574683,-1.023911299
proQ_virulence:dproQ_SPI-2:3.0,-2.4545966705,-1.0315443599
proQ_virulence:WT_LB:1.0,-0.1088840197,-0.0121971288
proQ_virulence:WT_LB:2.0,0.3362502774,-0.1495137788
proQ_virulence:WT_LB:3.0,-0.22736625770000002,0.16171090770000002
proQ_virulence:WT_SPI-2:1.0,-2.3119365777,-1.019901964
proQ_virulence:WT_SPI-2:2.0,-2.0665129741,-0.8346079208
proQ_virulence:WT_SPI-2:3.0,-2.2484035647,-1.1088010043
rcsB:del_rcsB_S207C:1.0,-0.6068274819,-0.5127329275
rcsB:del_rcsB_WT:1.0,0.3663924538,-0.1040724214
rcsB:del_rcsB:1.0,-0.3748159828,-0.2873907218
rcsB:del_rcsB_H12A:1.0,-0.6239817538,-0.5502685489
rcsB:del_rcsB_D56A:1.0,-0.5545768013,0.133613534
rcsB:del_rcsB_M88A:1.0,-0.3509526518,-0.5065739442
rcsB:del_rcsB_H77A:1.0,-0.1296694615,-0.683462538
rcsB:del_rcsB_L108A:1.0,-0.1478218844,-0.0595859311
rcsB:del_rcsB_S207C:2.0,0.469399263,0.14822766340000001
rcsB:del_rcsB_WT:2.0,-0.3767920259,0.0864714075
rcsB:del_rcsB:2.0,0.3071951424,-0.022200344400000002
rcsB:del_rcsB_H12A:2.0,0.5749970479000001,-0.1621063345
rcsB:del_rcsB_D56A:2.0,-0.7444287155,-0.07349604750000001
rcsB:del_rcsB_H77A:2.0,-0.7400316001,-0.21856020180000002
rcsB:del_rcsB_L108A:2.0,-0.5848921688000001,-0.371485306
rcsB:del_rcsB_WT:3.0,0.010399572000000001,0.0176010138
rcsB:del_rcsB_H12A:3.0,-0.3856515193,-0.3254465795
rcsB:del_rcsB_D56A:3.0,-3.0217519033,0.33180734030000003
rcsB:del_rcsB_M88A:2.0,-0.32479180750000003,-0.2039972856
rcsB:del_rcsB_H77A:3.0,0.1690842448,-0.1830174865
rcsB:del_rcsB_L108A:3.0,0.8470617994,-0.8013951410000001
ribodepletion:RiboZero:1.0,-0.1849923533,-0.0396715934
ribodepletion:RiboZero:2.0,0.1849923533,0.0396715934
single_carbon_source:mucic:1.0,-0.7663378164,0.0177440872
single_carbon_source:mucic:2.0,0.7663378164,-0.0177440872
single_carbon_source:tartarate:1.0,-0.9288264373,-0.4277805438
single_carbon_source:tartarate:2.0,0.111142631,-0.32961078120000004
ssrA_ssrB_TCS:ssrB_minus:1.0,0.41570414640000003,-0.37574083550000004
ssrA_ssrB_TCS:ssrB_minus:2.0,-0.3056739691,0.029637633700000002
ssrA_ssrB_TCS:ssrB_minus:3.0,-0.1100301773,0.3461032019
ssrA_ssrB_TCS:ssrB_plus:1.0,-0.44399862440000004,-0.6124120923
ssrA_ssrB_TCS:ssrB_plus:2.0,-0.6633491558,-0.7340622649
ssrA_ssrB_TCS:ssrB_plus:3.0,-1.5232540979,-0.24299115200000002
yedF:WT:1.0,-0.7767825324000001,0.4673089992
yedF:WT:2.0,0.7767825324000001,-0.4673089992
yedF:del_yedF:1.0,-0.13573766980000002,2.3740500933
yedF:del_yedF:2.0,-0.5928827031,2.180242827
yedF:del_yedF:3.0,-1.4513895486,1.9473636588
14028S_paratyphiA:37C_stationary:1.0,0.8526395404,-0.4716303954
14028S_paratyphiA:42C_log:1.0,-0.275691436,0.3045458237
14028S_paratyphiA:37C_log:1.0,0.0902097547,-0.35761030520000003
14028S_paratyphiA:42C_log:2.0,1.0526654912,0.3169554677
14028S_paratyphiA:37C_stationary:2.0,-0.0765855389,-0.6390391838
14028S_paratyphiA:37C_log:2.0,-0.0902097547,0.35761030520000003
7TF:hilC:1.0,0.18279600980000002,-0.7687732043000001
7TF:del_hilD:1.0,0.3601920214,0.5637204809
7TF:WT:1.0,0.2585130788,0.0058741989000000005
7TF:hilD:1.0,-1.2132519058,-0.8567550920000001
7TF:WT:2.0,-0.0931071346,-0.2230674923
7TF:del_sprB:1.0,0.24087028060000001,-0.39718955
7TF:del_rtsB:1.0,-0.0734822767,0.4130869113
7TF:rtsA:1.0,1.2350019654,-0.41808939030000003
7TF:del_invF:1.0,-0.2412620893,0.0975177062
7TF:sprB:1.0,0.6523910744,-0.6211331505000001
7TF:hilD:2.0,-0.9692411683000001,-0.453864861
7TF:del_invF:2.0,-0.39273545860000003,-0.0043249609
7TF:del_rtsB:2.0,-0.3694548112,0.2359663073
7TF:hilC:2.0,0.9445014256,-0.5012473820000001
7TF:WT:3.0,-0.09913439780000001,0.0964281189
7TF:del_hilD:2.0,0.5746489263,0.7318325822
7TF:rtsA:2.0,0.8641933509,0.534190513
7TF:invF:1.0,-0.47999015920000004,-0.1432786888
7TF:invF:2.0,-0.49292434630000004,-0.9360293045
7TF:sprB:2.0,1.1656973754,-0.4131654769
7TF:del_sprB:2.0,0.0441093944,-0.1615019245
7TF:WT:4.0,-0.0662715464,0.12076517460000001
MMC:del_rtcB_No treatment:1.0,0.2182934961,-0.3266895689
MMC:WT_No_treatment:1.0,0.13164244390000002,-0.1856955317
MMC:WT_No_treatment:2.0,-0.1447430002,0.4633277826
MMC:del_rtcR_No_treatment:1.0,-0.15169937290000002,0.27518161950000003
MMC:del_rtcR_3mM_MMC:1.0,-1.1837151922,-1.0942716167
MMC:WT_No_treatment:3.0,0.0131005563,-0.2776322509
MMC:del_rtcB_3mM_MMC:1.0,-1.1427045287,-0.9784375988
MMC:del_rtcB_3mM_MMC:2.0,-0.8504272887000001,-0.8783129085
MMC:del_rtcR_3mM_MMC:2.0,-0.4967274714,-1.1216894802
MMC:del_rtcR_3mM_MMC:3.0,-0.7002108282,0.23593432290000002
MMC:del_rsr_No_treatment:1.0,0.5239033428000001,0.3493327683
MMC:del_rtcB_3mM_MMC:3.0,-0.8355147309000001,-0.9919032464
MMC:del_rtcR_No_treatment:2.0,0.1130773982,-0.3453443684
MMC:del_rsr_3mM_MMC:1.0,-0.586802536,-0.7889202163
MMC:del_rtcB_No treatment:2.0,0.1790042177,-0.2248909382
MMC:WT_3mM_MMC:1.0,-1.0627251266,-1.1086980563
MMC:del_rsr_3mM_MMC:2.0,0.5682297963,-0.4993900677
MMC:WT_3mM_MMC:2.0,-1.5558655265999999,-1.0806901059
MMC:del_rsr_No_treatment:2.0,2.078175812,0.4504687855
MMC:del_rtcB_No treatment:3.0,0.2359386058,-0.2362161944
MMC:del_rsr_No_treatment:3.0,1.0061495036,-0.1492396548
Nontyphoidal_comparisons:rep:1.0,-0.2256652341,-0.1148867082
Nontyphoidal_comparisons:rep:2.0,-0.0930497871,0.0758741492
Nontyphoidal_comparisons:rep:3.0,0.3187150212,0.039012559100000004
araC:delta_araC_LB:1.0,-1.1039596483,-0.19161712900000002
araC:WT_LB:1.0,-0.5779198289,0.4621045066
araC:WT_LB:2.0,0.5779198289,-0.4621045066
araC:delta_araC_LB:2.0,-0.3593141716,0.20455140030000002
csgD:WT_planktonic_TP1:1.0,-3.3785377269999997e-16,0.0
csgD:del_csgD_planktonic_TP2:1.0,-2.5249287399,-1.4048079178
csgD:WT_aggregate_TP2:1.0,-1.08837998,-2.1976922032
csgD:del_csgD_planktonic_TP1:1.0,-1.0775007225,-0.021825264900000002
csgD:WT_planktonic_TP3:1.0,-4.1839263837,-2.7607103572
csgD:del_csgD_planktonic_TP3:1.0,-3.1912938714,-2.1303571491
csgD:WT_planktonic_TP2:1.0,-3.3217528012,-1.4370386445
csgD:WT_aggregate_TP3:1.0,-1.3884312703,-2.9945545055
csgD:PcsgD_planktonic_lux_TP1:1.0,0.7359326509,-0.0034872217000000002
csgD:PcsgD_planktonic_lux_TP4:1.0,-3.5790263491000003,-2.3645432379
csgD:PcsgD_aggregate_lux_TP3:1.0,-1.8330173511,-3.0199983595
csgD:PcsgD_planktonic_lux_TP2:1.0,-3.8091342603,-1.4292696962
csgD:PcsgD_planktonic_lux_TP3:1.0,-3.4014583099999998,-2.4831085993
csgD:del_csgD_planktonic_TP4:1.0,-3.1358574677,-1.8696034411
csgD:WT_aggregate_TP4:1.0,-3.0652234133,-2.2753829913
csgD:PcsgD_aggregate_lux_TP4:1.0,-3.1307118942,-1.6634350695
csgD:PcsgD_aggregate_lux_TP2:1.0,-1.257089371,-1.4792256003
csrA:10min_LB_csrA:1.0,6.4046318612,-4.1423015423
csrA:10min_LB_WT:1.0,5.4351457922,-4.6089424469
csrA:2.5min_LB_csrA:1.0,2.1786189896,-4.4793281281
csrA:5min_mLPM_WT:1.0,2.5807920175,-2.3868222168
csrA:15min_mLPM_csrA:1.0,1.7632821988,-1.23081291
csrA:5min_LB_WT:1.0,3.8258395048000002,-4.8699349742999996
csrA:2.5min_LB_WT:1.0,1.1888120287,-4.6431934757
csrA:0min_LB_WT:1.0,-0.0648596978,-0.4565736696
csrA:15min_LB_WT:1.0,6.7619283825,-4.2501648982999995
csrA:0min_mLPM_WT:1.0,-0.800658194,0.2460044341
csrA:15min_LB_csrA:1.0,6.7964031195,-3.6113877296
csrA:15min_mLPM_WT:1.0,3.4099935307,-0.8534154824
csrA:15min_LB_csrA:2.0,7.105661802,-4.2064118133
csrA:0min_mLPM_WT:2.0,-0.9220524215,0.2687512414
csrA:0min_LB_csrA:1.0,0.049382131600000004,-0.2093335371
csrA:15min_LB_WT:2.0,6.7096557452,-4.3096762996
csrA:15min_mLPM_WT:2.0,3.0292999408,-0.6456388419
csrA:5min_LB_WT:2.0,3.2749747682,-5.1893400887
csrA:5min_mLPM_WT:2.0,2.6930601527,-1.7756727158
csrA:2.5min_LB_WT:2.0,1.5780245497,-4.759512783
csrA:5min_mLPM_csrA:1.0,-0.4971950104,-2.4391208827
csrA:0min_LB_csrA:2.0,0.15921956380000002,-0.15267117460000001
csrA:15min_mLPM_csrA:2.0,1.1150737866,-1.044152446
csrA:5min_mLPM_csrA:2.0,-0.0548430237,-2.6074918522
csrA:10min_LB_WT:2.0,5.1607152486,-4.4468931043
csrA:0min_LB_WT:2.0,0.0648596978,0.4565736696
csrA:5min_LB_csrA:1.0,2.7886762322000003,-5.1301143223
csrA:10min_mLPM_csrA:1.0,0.9968100079000001,-1.8075166767000002
csrA:10min_mLPM_csrA:2.0,1.7691011374999999,-1.1434276726000001
csrA:5min_LB_csrA:2.0,4.0938814641,-4.4856681763
csrA:2.5min_LB_csrA:2.0,2.2808721246,-4.6580246776
csrA:10min_LB_csrA:2.0,6.8571245807,-4.2448104583
flagellum:ΔSTM14_1829 :1.0,1.2279774233,1.0321488596
flagellum:ΔSTM14_1829 :2.0,1.1133619137,1.1063161805
flagellum:WT:1.0,-0.2380653731,-0.1572190715
flagellum:WT:2.0,-0.032035993900000004,0.132020523
flagellum:ΔSTM14_1829 :3.0,1.0749193289,1.0280892454
flagellum:WT:3.0,0.27010136700000004,0.0251985485
fliA:del_rpoF:1.0,-0.7071592352,0.34046420400000005
fliA:WT:1.0,-0.2206389343,0.1116424543
fliA:del_rpoF:2.0,-0.8586644107,-0.019221462300000002
fliA:WT:2.0,0.2206389343,-0.1116424543
mgtC:empty_pUH21:1.0,-0.3264814092,0.0835735652
mgtC:pUH_mgtC:1.0,1.1981208821,0.1805072678
mgtC:empty_pUH21:2.0,0.3264814092,-0.0835735652
mgtC:pUH_mgtC:2.0,0.2793562283,0.1980972451
mgtCBR:empty_pBAD18:1.0,-0.0287226567,0.0730165243
mgtCBR:mgtC_pBAD113:1.0,0.7744779420000001,0.5351881425
mgtCBR:empty_pBAD18:2.0,0.0287226567,-0.0730165243
mgtCBR:mgtC_pBAD113:2.0,0.2428248829,0.7598009891
novobiocin:100_Novobiocin_60min:1.0,-0.3322794597,0.1676408096
novobiocin:500_Novobiocin_60min:1.0,-0.5749299406,0.1605086909
novobiocin:0_Novobiocin_60min:1.0,0.5181583328,0.6935662831
novobiocin:0_Novobiocin_0min:1.0,0.16155552880000001,0.0743253467
novobiocin:100_Novobiocin_60min:2.0,-0.2865958558,-0.0663532822
novobiocin:0_Novobiocin_10min:1.0,0.9486952504,0.220801137
novobiocin:500_Novobiocin_20min:1.0,-3.599630618,0.125584365
novobiocin:0_Novobiocin_20min:1.0,0.39869143500000004,0.7049480141000001
novobiocin:0_Novobiocin_60min:2.0,0.5238285517,0.5056688925
novobiocin:0_Novobiocin_10min:2.0,0.9131385646,0.36877537850000003
