,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,9.473829652500001,2.1486011277541177,2.0,62.0,10.99312008,63.0,7.954539225
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,5.259051612,1.0462357591290405,2.0,64.0,4.519251212,65.0,5.998852012
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,8.5921616035,0.3505170266987044,2.0,66.0,8.344308637,67.0,8.84001457
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,10.862225868500001,3.7260115326272363,2.0,68.0,8.227537847,69.0,13.49691389
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,7.0240018305,0.18320345377344657,2.0,70.0,6.894457426,71.0,7.153546235
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,0.7033897084999999,0.7153749843144956,2.0,72.0,1.209236211,73.0,0.197543206
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,0.187316435,0.08618962032542231,2.0,74.0,0.12637117,75.0,0.2482617
38,ICA-Set002__USA300 LAC CA-MHB Control,-2.846070176,0.6659997450593809,2.0,76.0,-2.37513724,77.0,-3.317003112
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,13.880696445,1.215451213122026,2.0,78.0,13.02124265,79.0,14.74015024
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,8.4310811535,1.2812609843448586,2.0,80.0,7.525092823,81.0,9.337069484
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,0.7618391135,1.5579483902720042,2.0,82.0,-0.33979675800000003,83.0,1.863474985
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,28.644780685,0.5272106772536379,2.0,84.0,28.27198644,85.0,29.01757493
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,3.6728123875,0.041527779511215404,2.0,86.0,3.643447813,87.0,3.7021769620000002
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,8.173540644,0.9201145460778075,2.0,88.0,7.522921409,89.0,8.824159879
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.25344907271186207,2.0,90.0,-0.17921555800000002,91.0,0.17921555800000002
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,24.798218675,1.4184951434306534,2.0,92.0,25.80124621,93.0,23.79519114
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,20.153735325,0.06304727402725639,2.0,94.0,20.19831648,96.0,20.10915417
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,-3.9434862859999997,1.894747355911072,2.0,95.0,-5.28327499,97.0,-2.603697582
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,-4.76097165,1.4646940229622334,2.0,98.0,-5.796666726,99.0,-3.725276574
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,-3.4475089895,0.43892758457101994,2.0,100.0,-3.137140318,101.0,-3.757877661
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,-8.413923333,1.4790920577016486,2.0,102.0,-9.459799357,103.0,-7.368047309
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,-4.9063467095,0.5533969930869117,2.0,104.0,-5.297657476,105.0,-4.515035943
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,-0.8555286639999999,0.8015792919548701,2.0,106.0,-0.288726511,107.0,-1.422330817
