,BSU__misc_RNA_10
M9tran_1,-1.0570333333
M9tran_2,-1.3227333333
M9tran_3,-0.6709333333
M9stat_1,-5.3360333333
M9stat_2,-4.9815333333
M9stat_3,-5.1083333333
M+G_1,-1.9231333333
M+G_2,-0.5706333333
M+G_3,-1.2759333333
Glu_1,-0.1352333333
Glu_2,-0.5848333333
Glu_3,-0.2491333333
Fru_1,-0.8273333333
Fru_2,-0.8585333333
Fru_3,-1.0204333333
Mal_1,-3.1601333333
Mal_2,-1.9550333333
Mal_3,-2.1353333333
G+S_2,-2.7345333333
G+S_3,-1.8665333333
Pyr_1,-3.2712333333
Pyr_2,-2.6398333333
Pyr_3,-2.8498333333
Gly_1,-4.1537333333
Gly_2,-3.6104333333
Gly_3,-4.8993333332999995
Glucon_1,-1.4608333333
Glucon_2,-1.2100333333
Glucon_3,-2.1439333333
aero_1,0.3015666667
aero_2,-0.7627333333
aero_3,-0.022633333300000003
nit_1,-0.4655333333
nit_2,-0.5978333333
nit_3,-1.1617333333
ferm_1,-0.48293333330000004
ferm_2,-0.6609333333
ferm_3,0.1620666667
T-5.40H_1,-0.45733333330000003
T-4.40H_1,-0.8330333333000001
T-3.40H_1,-0.5482333333
T-2.40H_1,-0.4524333333
T-1.40H_1,-0.6858333333000001
T-1.10H_1,-0.9602333333
T-0.40H_1,-1.2600333333
T0.0H_1,-1.8461333333
T0.30H_1,-5.4435333332999996
T1.0H_1,-5.8632333333
T1.30H_1,-5.7834333333
T2.0H_1,-5.8147333333
T2.30H_1,-4.4586333333
T3.0H_1,-4.2378333333
T3.30H_1,-4.1623333333
T4.0H_1,-3.9858333333
T5.0H_1,-4.5804333333
HPh_1,0.1472666667
HPh_2,-0.1556333333
HPh_3,0.2471666667
LPh_1,-0.2274333333
LPh_2,0.21026666670000002
LPh_3,-0.5350333333
LPhT_1,-3.3780333333
LPhT_2,-3.7775333333
LPhT_3,-3.8998333333
SMMPr_1,-0.7957333333000001
SMMPr_2,-1.6828333333
SMMPr_3,-1.4548333333
HiTm_1,-3.7848333333
HiTm_2,-1.5110333333
HiTm_3,-2.2697333333
LoTm_1,-1.4906333333
LoTm_2,-1.8518333333
LoTm_3,-1.6920333333
HiOs_1,-1.4426333333
HiOs_2,-2.0582333333
HiOs_3,-1.9896333333
BMM_1,0.3722666667
BMM_2,0.1529666667
BMM_3,0.0406666667
Heat_1,-1.1867333333
Heat_2,-1.0892333333
Heat_3,-1.8505333333
Cold_1,-0.7993333333
Cold_2,-1.8917333333
Cold_3,-1.9840333333000002
Etha_1,-5.0704333333
Etha_2,-5.2967333333
Etha_3,-5.0140333333
SMM_1,-0.2526333333
SMM_2,-0.2762333333
SMM_3,-0.33533333330000004
Salt_1,-2.5448333333
Salt_2,-2.9248333333
Salt_3,-2.8107333333
Mt0_1,-2.4707333333
Mt0_3,-2.1048333333
M0t45_1,-2.7116333333
M0t45_2,-2.5226333333
M0t45_3,-1.9741333333000002
M0t90_1,-5.0785333333
M0t90_2,-4.0319333333
M0t90_3,-3.9801333333
M40t45_1,-3.3314333333
M40t45_2,-4.1675333333
M40t45_3,-1.9079333333
M40t90_1,-5.0316333333
M40t90_2,-4.0940333333
M40t90_3,-3.8033333333
dia0_1,-2.5622333333
dia0_2,-1.7731333333000001
dia0_3,-1.3613333333
dia5_1,-3.6252333332999997
dia5_2,-3.6942333333
dia5_3,-2.9983333333
dia15_1,-1.9425333333
dia15_2,-0.8611333333000001
dia15_3,-2.8492333333
Diami_1,-4.1697333333
Diami_2,-4.6603333333
Diami_3,-4.2977333333
Paraq_1,-2.5933333333
Paraq_2,-1.9381333333000001
Paraq_3,-3.3106333333
H2O2_1,-3.3034333333
H2O2_2,-3.0544333333
H2O2_3,-3.4817333333000002
Oxctl_1,-3.1770333333
Oxctl_2,-3.1572333332999998
Oxctl_3,-2.3849333333000002
GM-0.1_1,-0.6999333333000001
GM-0.2_1,-0.9251333333
GM+5_1,-1.1543333333
GM+15_1,-0.7623333333000001
GM+25_1,0.1930666667
GM+45_1,0.017366666700000002
GM+60_1,-0.1545333333
GM+90_1,-0.1204333333
GM+120_1,-1.5067333333000001
GM+150_1,-0.9939333333
GM-0.1_2,-0.1466333333
GM-0.2_2,0.0618666667
GM+5_2,-0.7924333333
GM+10_2,-1.0519333333
GM+15_2,-0.9285333333
GM+25_2,0.0007666667000000001
GM+45_2,-0.4488333333
GM+60_2,-0.8878333333
GM+90_2,-0.2584333333
GM+150_2,-1.1618333333
GM-0.1_3,-0.5438333333
GM-0.2_3,-0.4100333333
GM+5_3,-0.9644333333
GM+10_3,-1.8742333333
GM+15_3,-0.8371333333000001
GM+25_3,-0.9431333333
GM+45_3,-1.0229333333
GM+60_3,-1.5376333333
GM+90_3,0.1184666667
GM+120_3,-1.0094333333
GM+150_3,-0.4405333333
MG-0.1_1,-0.9278333333000001
MG+5_1,-0.0491333333
MG+10_1,0.7607666667
MG+15_1,0.1390666667
MG+25_1,0.0402666667
MG+45_1,-0.5055333333
MG+120_1,-1.9904333333
MG+150_1,-0.5907333333
MG-0.1_2,-1.1751333333
MG-0.2_2,-0.7910333333
MG+5_2,-0.3853333333
MG+10_2,0.4169666667
MG+15_2,0.8666666667
MG+25_2,-0.1211333333
MG+45_2,-1.3539333333
MG+60_2,-0.3472333333
MG+90_2,-0.8844333333000001
MG+120_2,-0.8392333333
MG-0.1_3,-0.1224333333
MG-0.2_3,-0.5688333333
MG+5_3,-0.13543333330000001
MG+10_3,0.024166666700000002
MG+15_3,0.8574666667
MG+25_3,0.1310666667
MG+45_3,0.0377666667
MG+60_3,-0.28593333330000004
MG+90_3,0.0049666667000000005
MG+120_3,-0.9693333333
MG+150_3,-0.2697333333
