,A,MexZ
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.3621757174,0.018657415
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.48668171660000004,0.041936563
Diallyl_disulphide_treatment:PAO1_DDS:1,-1.3730988671,1.071778387
Diallyl_disulphide_treatment:PAO1_DDS:2,-1.6796831276000002,1.505210218
Diallyl_disulphide_treatment:PAO1_DDS:3,-1.8761643347999999,1.501268062
Dispersed_cells:PAO1_dispersed_wt:1,-0.5254684156,-0.305761532
Dispersed_cells:PAO1_dispersed_wt:2,0.5254684156,0.305761532
Dispersed_cells:PyhjH_dispersed:1,-0.7013225049,0.139631205
Dispersed_cells:PyhjH_dispersed:2,-0.9713846337,0.44932873500000003
Dispersed_cells:PA01_Planktonic:1,-0.7027972189,0.418577423
Dispersed_cells:PA01_Planktonic:2,-1.4207905414,0.23377634700000002
Dispersed_cells:PAO1_Biofilm:1,-1.3085425282,0.642158911
Dispersed_cells:PAO1_Biofilm:2,0.0149688747,0.5811438870000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,1.7359660053,-0.11486783800000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,1.0802541375,-0.31047039600000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,0.945539177,-0.181593936
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.0370190623,0.06603328600000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.0541259817,0.12761228900000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.0171069194,-0.19364557500000001
Farnesol_treatment:RNA of 0-1F_L:1,-0.0400557801,0.013591125
Farnesol_treatment:RNA of 0-1F_L:2,-0.0578404088,-0.14522194300000002
Farnesol_treatment:RNA of 0-1F_L:3,0.0978961889,0.131630819
Farnesol_treatment:RNA of 6-F_L1:1,-0.5071431173000001,0.126583161
Farnesol_treatment:RNA of 6-F_L1:2,-0.21816555680000002,-0.09394108200000001
Farnesol_treatment:RNA of 6-F_L1:3,0.029226865100000003,0.208704135
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.07605843400000001,-0.137980559
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.07605843400000001,0.137980559
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.6448615928,0.10871375700000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.18567489680000002,0.311804413
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.7619714677,-0.46669236300000005
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,1.3041268004,0.5472638120000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-2.2963717052,0.189726171
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.4316034717,0.12814334500000002
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-0.9737588044000001,-0.208714794
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-1.9879993244,0.14657678600000001
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.0941065703,-0.879291985
HapZ_SagS_mutant:delHapZp:1,-0.4850300361,-0.552739027
HapZ_SagS_mutant:delHapZp:2,-0.9786237227000001,-0.853569106
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.4974323114,1.685264525
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,-0.403325741,-0.8059725400000001
HapZ_SagS_mutants:delHApZ:1,0.2733037193,-0.7763385930000001
HapZ_SagS_mutants:delHApZ:2,-0.4618637823,-0.41277482400000004
HapZ_SagS_mutants:delHApZ:3,-0.0356844083,-0.269658856
HapZ_SagS_mutants:delSagS:1,-0.6669142610000001,-0.7890574100000001
HapZ_SagS_mutants:delSagS:2,-0.5707737949,-1.160199363
HapZ_SagS_mutants:delSagS:3,-0.1172910285,0.816823312
HapZ_SagS_mutants:delHapZp:3,-0.4098678886,-0.44044426200000003
Lung_infection_transcriptome:PA01_LS1:1,-0.6240967731,-1.75066569
Lung_infection_transcriptome:PA01_LS1:2,-0.5910789113,-1.682680912
Lung_infection_transcriptome:PA01_CS1:1,0.2668917048,-0.10073132600000001
Lung_infection_transcriptome:PA01_CS1:2,-0.2668917048,0.10073132600000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.22428160130000002,-0.104836947
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.22428160130000002,0.104836947
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-0.37920201670000003,-0.34387832100000004
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-0.1931827958,-0.265945994
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,0.3325013995,0.392549914
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-0.11878751920000001,-0.339339141
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-0.2942945355,-0.32675679999999996
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-0.41407268280000004,-0.328175474
Metabolic_fitness_plasmid:PAO1_pBS228:1,-0.47074750740000004,-0.16619625300000002
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.6527034959,-0.34777689900000003
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.35015706150000003,-0.386122538
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.2038199575,-0.174807485
Mucin_glycans:ABTGC:1,0.46456843670000003,0.123952745
Mucin_glycans:ABTGC:2,-0.0719363782,-0.022488055
Mucin_glycans:ABTGC:3,-0.2692216002,-0.23729935700000002
Mucin_glycans:ABTGC:4,-0.2804534711,4.34e-05
Mucin_glycans:ABTGC:5,0.1570430129,0.135791229
Mucin_glycans:MUC5B:1,0.9441001002,-0.348387229
Mucin_glycans:MUC5B:2,0.8774015875000001,-0.258238256
Mucin_glycans:Glycans:1,0.6069818313,0.323899017
Mucin_glycans:Glycans:2,0.5078195976000001,0.096244599
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,0.7544587981,0.070016601
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,0.5955061831,-0.312642754
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,0.0178823057,0.41461521300000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,0.47315478400000005,-0.711581366
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-0.49252151920000004,-0.15828772100000002
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-0.5245393936,-0.155535379
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,0.691217834,0.181649535
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,0.6909855122,0.18903513300000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,0.7440371649,0.23763768400000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-0.2284755647,-0.47064165500000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-0.8976541433,0.079798914
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-1.0001108031,-0.21747961000000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.0683568783,0.14324266800000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.0683568783,-0.14324266800000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,0.45538131190000003,0.34104782
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,0.362603644,-0.07925372800000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,0.4593042458,-0.313983179
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.2470869154,-0.32440897100000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,3.0536783312,-0.308543106
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,1.9252463045,-0.791078661
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,2.8962743469000003,-0.46062199800000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,2.3973565311,-0.610358442
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.41491638350000004,0.14072257400000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.1176198692,-0.058265558
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.3145657085,-0.045272627
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.0172691941,-0.037184389000000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,1.2136120577,0.494758091
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,1.4057338729,0.571502111
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.4196840248,0.128327299
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.1114420851,-0.07065515700000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.3082419396,-0.057672142
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-0.9974544054000001,1.334858566
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-1.4222867999,1.589393872
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-1.4727616139,0.66412125
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.6422854239,0.275402743
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.6482138718,-1.304255903
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.9989012868,-0.8319081690000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.7726260466,-0.7880883660000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,0.8969078880000001,-0.473292939
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,1.1553781977,-0.34147334500000004
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-0.1183903144,-1.84785226
Rosmarinic_acid:PAO1-100UMRA:1,0.13195982720000002,-0.205962219
Rosmarinic_acid:PAO1-100UMRA:2,0.2908822564,0.0008724630000000001
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.2151755972,0.1034693
Rosmarinic_acid:PAO1_DMSO_Control:2,0.15362753510000002,-0.02820698
Rosmarinic_acid:PAO1_DMSO_Control:3,0.0615480622,-0.07526232100000001
Testosterone_treatment:Testosterone_Control:1,-0.4654057858,-0.17072878300000002
Testosterone_treatment:Testosterone_Control:2,0.4654057858,0.17072878300000002
Testosterone_treatment:Testosterone_2.5:1,-0.7880246832000001,-0.43072779
Testosterone_treatment:Testosterone_2.5:2,0.31551695620000003,0.353871419
Tf_toxin_expression:PAO1_WT:1,0.3461136856,-0.273885015
Tf_toxin_expression:PAO1_WT:2,-0.3461136856,0.273885015
Tf_toxin_expression:PAO1_derfA:1,0.8145875824000001,-0.21039322500000002
Tf_toxin_expression:PAO1_derfA:2,0.4104642175,-0.29714318500000003
Zinc_treatment:PA_Zn:1,-1.0403596398,2.3048894410000003
Zinc_treatment:PA_Zn:2,-0.771675811,2.426507275
Zinc_treatment:PA_Zn:3,-0.6873033817,2.267151109
Zinc_treatment:PA_Zn_wt:1,-0.0849024035,-0.079874727
Zinc_treatment:PA_Zn_wt:2,0.0849024035,0.079874727
Paeru_PRECISE:CAMHB_wt:1,0.039222804,0.5349728960000001
Paeru_PRECISE:CAMHB_wt:2,1.0556676044,0.7123235490000001
Paeru_PRECISE:CAMHB_wt:3,1.2957041756,0.7955447370000001
Paeru_PRECISE:CAMHB_wt:4,1.004333925,0.7594422820000001
Paeru_PRECISE:M9glucAA_Pqt10:1,-0.4389964558,-0.31988078400000003
Paeru_PRECISE:M9glucAA_Pqt10:2,0.7063818201000001,-0.106600152
Paeru_PRECISE:M9glucAA_Pqt:1,0.9495505285,0.084031323
Paeru_PRECISE:M9glucAA_Pqt:2,0.6028074210000001,-0.195990085
Paeru_PRECISE:M9glucAA_wo_Pqt:1,0.8291942357000001,0.268253214
Paeru_PRECISE:M9glucAA_wo_Pqt:2,1.3712148017,0.25993477400000004
Paeru_PRECISE:M9glucAA_NaCl:1,2.1017078581,0.238593997
Paeru_PRECISE:M9glucAA_NaCl:2,1.2058812543,0.39352015700000004
Paeru_PRECISE:M9glucAA_NaCl:3,1.5383985020000002,-0.23760040500000001
Paeru_PRECISE:CAMHB_wt:5,-0.0426015789,0.47683336600000004
Paeru_PRECISE:CAMHB_wt:6,-0.0925538949,0.5771271330000001
Paeru_PRECISE:LB_wt:1,-0.2471965962,-0.10840635500000001
Paeru_PRECISE:LB_wt:2,-0.45392383900000005,0.042601435
Paeru_PRECISE:M9glucAA_wt:1,0.8677554987,-0.11223874700000001
Paeru_PRECISE:M9glucAA_wt:2,-0.8677554987,0.11223874700000001
Paeru_PRECISE:M9glucAA_lowpH:1,-0.2237882802,0.47691212600000005
Paeru_PRECISE:M9glucAA_lowpH:2,0.2605448193,0.49429240700000004
Paeru_PRECISE:M9glucAA_DPD:1,0.2421035111,1.320040091
Paeru_PRECISE:M9glucAA_DPD:2,0.7582008758000001,1.260361864
Paeru_PRECISE:M9sucAA_wt:1,-1.1552300742,-0.028247186
Paeru_PRECISE:M9sucAA_wt:2,-0.4360381633,-0.529630216
Paeru_PRECISE:M9glucAA_NaCl:4,0.7016903931,-0.066380402
Paeru_PRECISE:M9glucAA_NaCl:5,0.6289658802,0.15533949800000002
Paeru_PRECISE:M9sucAA_wt:3,-0.3447287371,0.212719806
Paeru_PRECISE:M9sucAA_wt:4,-0.0072572700000000006,0.39828164800000004
Paeru_PRECISE:R10LB_wt:1,0.5159154530000001,0.31157728
Paeru_PRECISE:M9glucAA_NaCl:6,-0.4171267683,0.185941929
Paeru_PRECISE:M9glucAA_NaCl:7,-0.3495146716,0.163291081
Paeru_PRECISE:M9fructAA_wt:1,-0.3939920731,-0.08572096900000001
Paeru_PRECISE:M9fructAA_wt:2,-0.30430543260000004,-0.06032663
Paeru_PRECISE:M9GlcNAcAA_wt:1,-1.0651213796,-0.297225415
Paeru_PRECISE:M9GlcNAcAA_wt:2,-1.3371580709,-0.378671807
Paeru_PRECISE:M9pyruvAA_wt:1,0.3226057264,0.8374842330000001
Paeru_PRECISE:M9pyruvAA_wt:2,0.0584003302,0.048512105
Paeru_PRECISE:M9fructAA_wt:3,-0.9390700711000001,-0.20905727100000002
Paeru_PRECISE:M9fructAA_wt:4,-0.7763972370000001,-0.352643984
Paeru_PRECISE:M9GlcNAcAA_wt:3,-0.6502580534,-0.14678980600000002
Paeru_PRECISE:M9GlcNAcAA_wt:4,-0.6111165369,-0.27518932500000004
Paeru_PRECISE:M9glycAA_wt:1,-0.5391064088,0.046755311
Paeru_PRECISE:M9glycAA_wt:2,-0.0881394814,-0.30735829400000003
Paeru_PRECISE:M9pyruvAA_wt:3,0.15841481370000002,0.050127481
Paeru_PRECISE:CAMHB_wt:7,0.048128466200000004,0.7615368920000001
Paeru_PRECISE:CAMHB_wt:8,0.40651967240000003,0.7687318080000001
Paeru_PRECISE:R10LB_wt:2,0.6808052337,0.579583095
Paeru_PRECISE:R10LB_wt:3,0.7678304108,0.46043759100000003
Paeru_PRECISE:R10LB_wt:4,-0.012238322900000001,-0.28350526200000004
Paeru_PRECISE:R10LB_wt:5,0.4681601171,-0.107025594
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-1.5325098220000002,-0.015662981
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-2.100429567,-0.428902214
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-1.4909204785,-0.5230859210000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-1.5900457142,-0.43336753100000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-0.568738641,-0.35400380200000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-1.2178699581,-0.080874209
Paeru_PRECISE:M9sucAA_wt:5,0.2647944748,0.731081618
Paeru_PRECISE:M9sucAA_wt:6,0.1446380536,0.594669817
Paeru_PRECISE:R10LB_wt:6,-0.676253568,0.5572973320000001
Paeru_PRECISE:R10LB_wt:7,-1.134949549,0.667318661
Paeru_PRECISE:LB_wt:3,-1.6302222863,0.25527161
Paeru_PRECISE:LB_wt:4,-1.8122838469,0.15271537500000001
Paeru_PRECISE:R10LB_NaCl:1,-3.7609439675000003,-0.701057005
Paeru_PRECISE:R10LB_NaCl:2,-2.0908160198,-0.47173210800000004
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-2.671878995,0.129059469
Paeru_PRECISE:M9glucAA_Zn:1,-0.8349098824000001,-1.599748328
Paeru_PRECISE:M9glucAA_Cu:1,-1.1925778542,2.154828859
Paeru_PRECISE:M9glucAA_NaOCl:1,-5.764858671,0.46174744500000003
Paeru_PRECISE:M9GlcNAcAA_8:1,-2.6277632317,-0.5757822060000001
Paeru_PRECISE:M9GlcNAcAA_8:2,-2.1479043726000002,0.426159969
Paeru_PRECISE:M9GlcNAcAA_4:1,-2.6434695005,-1.085855141
Paeru_PRECISE:M9GlcNAcAA_4:2,-2.6071144834,-0.5955446040000001
Paeru_PRECISE:M9GlcNAcAA_2:1,-1.4648867792,0.162051154
Paeru_PRECISE:M9GlcNAcAA_2:2,-2.2129029941000002,-0.496270939
Paeru_PRECISE:M9GlcNAcAA_1:1,-2.0273753772,-1.088715677
Paeru_PRECISE:M9GlcNAcAA_1:2,-1.2033899246,-1.021877075
Paeru_PRECISE:M9glucAA_NaOCl:2,-3.6527354139,1.327051287
Paeru_PRECISE:M9glucAA_Cu:2,-0.7800448305000001,3.077876753
Paeru_PRECISE:M9glucAA_Fe:1,-1.0742686731,0.5329025030000001
Paeru_PRECISE:M9glucAA_Fe:2,-1.5685439613,0.135736397
Paeru_PRECISE:M9glucAA_Zn:2,-3.1121559416,0.132466563
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-2.0372999582,0.255057437
Paeru_PRECISE:CAMHB_Mec:1,0.19318224050000002,0.825109808
Paeru_PRECISE:CAMHB_Mec:2,0.9537480616,0.785956277
Paeru_PRECISE:CAMHB_Azt:1,-1.8332092108,0.49222435700000006
Paeru_PRECISE:CAMHB_Azt:2,-1.8942142990000002,0.6565352320000001
Paeru_PRECISE:CAMHB_Pip:1,0.21800205620000002,-1.711189808
Paeru_PRECISE:CAMHB_Pip:2,-0.46916985600000005,-1.550481218
Paeru_PRECISE:CAMHB_Ceft:1,0.8328853986,-0.35158331800000003
Paeru_PRECISE:CAMHB_Ceft:2,-0.38947144650000004,-2.445108677
Paeru_PRECISE:CAMHB_Ceft:3,0.14760742370000002,-0.7881023890000001
Paeru_PRECISE:CAMHB_Ceft:4,-0.7359773508,-2.015264414
Paeru_PRECISE:M9glucAA_Ceft:1,-0.6697988894,-1.402145902
Paeru_PRECISE:M9glucAA_Ceft:2,-0.7276058204,-1.292251008
Paeru_PRECISE:M9glucAA_Gent:1,-0.4613932834,0.676546525
Paeru_PRECISE:M9glucAA_Gent:2,-0.3460177353,0.7690946470000001
Paeru_PRECISE:M9glucAA_Pip:1,-0.5946634735,0.735148385
Paeru_PRECISE:M9glucAA_Pip:2,0.0923033005,0.17257609000000002
Paeru_PRECISE:M9glucAA_Azt:1,-2.830117396,0.630636874
Paeru_PRECISE:M9glucAA_Azt:2,-3.0115861605,0.608535315
Paeru_PRECISE:CAMHB_Mero:1,-0.11616406430000001,0.35046571
Paeru_PRECISE:CAMHB_Mero:2,0.2049865861,0.369326321
Paeru_PRECISE:CAMHB_Tet:1,-2.293117821,2.280251949
Paeru_PRECISE:CAMHB_Tet:2,-2.0259402678,1.7781096650000001
Paeru_PRECISE:R10LB_Gent:1,0.5996726228,1.000320831
Paeru_PRECISE:R10LB_Ceft:1,0.7222888292,-0.172191364
Paeru_PRECISE:R10LB_Ceft:2,0.8445665901,-0.191431646
Paeru_PRECISE:CAMHB_Biofilm:1,-1.3625185904000001,0.99638654
Paeru_PRECISE:CAMHB_Biofilm:2,-1.4979629193,0.984939446
Paeru_PRECISE:M9glucAA_Biofilm:1,-1.0116761749,0.8085348010000001
Paeru_PRECISE:M9glucAA_Biofilm:2,-0.8805727929,0.497671538
Paeru_PRECISE:R10LB_Gent:2,0.1209613966,1.065704894
Paeru_PRECISE:R10LB_Pip:1,1.0061931343,-0.16526653100000002
Paeru_PRECISE:R10LB_Pip:2,-0.2753750609,-0.48282097300000004
Paeru_PRECISE:R10LB_Mec:1,-0.1525643731,0.344453212
Paeru_PRECISE:R10LB_Mec:2,0.0216603605,0.058902761000000005
Paeru_PRECISE:CAMHB_Azt:3,-2.7685925708,1.349942867
Paeru_PRECISE:CAMHB_Azt:4,-2.3767247109,1.384311736
Paeru_PRECISE:CAMHB_Biofilm:3,-2.6525236752,0.06958923900000001
Paeru_PRECISE:CAMHB_Biofilm:4,-2.5434644099,0.354182947
Paeru_PRECISE:M9glucAA_Biofilm:3,-1.3343094024,-0.151947848
Paeru_PRECISE:M9glucAA_Biofilm:4,-2.1657648246,0.38074699
Paeru_PRECISE:R10LB_Mero:1,-0.08604006680000001,-1.044978219
Paeru_PRECISE:R10LB_Mero:2,-0.24340704330000001,-1.083108205
Paeru_PRECISE:LB_Cam:1,-4.6220384449,1.613390117
Paeru_PRECISE:LB_Cam:2,-5.0537401629,1.456711123
Paeru_PRECISE:CAMHB_Ceft:5,0.053634958,-0.077956201
Paeru_PRECISE:CAMHB_Cip:1,-0.7874102890000001,0.575215502
Paeru_PRECISE:CAMHB_Cip:2,-1.2344003596,0.587922606
ampC_mutation:PA_Cef_taz_wt:1,0.6397000411,0.10577117500000001
ampC_mutation:PA_mutS_Cef_taz:1,-0.2888779067,-0.404088092
ampC_mutation:PA_mutS:1,0.39874027640000004,-0.07979109100000001
ampC_mutation:PA_mutS:2,-1.6421731957999999,0.15892377
ampC_mutation:PA_mutS:3,0.9778430081,-0.150898272
ampC_mutation:PA_Cef_taz_wt:2,-0.6397000411,-0.10577117500000001
ampC_mutation:PA_mutS_Cef_taz:2,-0.4053944182,0.005091291
ampC_mutation:PA_mutS:4,0.28683511170000003,-0.026378136
ampC_mutation:PA_mutS:5,-1.5965733823,0.047980148
ampC_mutation:PA_mutS:6,0.16529426120000001,-0.21231823100000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-0.7905889508,-1.076163638
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.3032972558,-0.806752224
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.4708094127,0.54503071
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-1.0836934467,0.137316303
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-1.5542953192,0.001695132
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-1.7915534184,-0.06432771
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.1295586977,0.17053541800000002
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.1295586977,-0.17053541800000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-0.013450334100000001,2.352989676
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,0.3614944733,2.380603005
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-0.018977594400000002,0.44142221400000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,0.5347742545,0.658911849
cysB_mutant:PAO1HH_wt:1,-0.2899915498,-0.629898743
cysB_mutant:PAO1HH_wt:2,0.2899915498,0.629898743
cysB_mutant:cysBHH:1,-0.1173403096,0.43764818
cysB_mutant:cysBHH:2,0.2739904197,0.6218964920000001
cysB_mutant:cysBHH:3,-0.9918260980000001,-0.038824159000000004
ersA_knockout:delersA:1,1.4879805904,0.21811622200000003
ersA_knockout:delersA:2,1.2418326246,0.257183098
ersA_knockout:wt_BHI:1,-0.1542821205,0.11790578900000001
ersA_knockout:wt_BHI:2,0.1542821205,-0.11790578900000001
gcsR_mutant:PAO1_rep_wt:1,0.3964247494,0.24102255600000003
