,A,rpoE
sv5015:STM0581:3.0,-0.31619599260000003,-0.23490100630000002
sv5015:WT:1.0,0.25668871590000003,0.0565755728
sv5015:WT:2.0,-0.24937594640000002,-0.009374176000000001
sv5015:WT:3.0,-0.0073127696,-0.047201396900000005
tomato:tomato_root:1.0,-2.0530315354,0.1195186109
tomato:tomato_root:2.0,-0.9647044272,1.2107253296
tomato:tomato_root:3.0,0.6624606201000001,1.37203139
tomato:LB:1.0,0.7484854036,-0.26250945470000003
tomato:LB:2.0,-0.7484854036,0.26250945470000003
AcrB_efflux_virulence:AcrB_D408A:1.0,-0.7052915230000001,-0.1514772832
AcrB_efflux_virulence:AcrB_D408A:2.0,-0.2998381661,-0.09552033330000001
AcrB_efflux_virulence:AcrB_D408A:3.0,-0.043649499,-0.16493222770000002
AcrB_efflux_virulence:WT:1.0,0.0050488459000000005,-0.0894172105
AcrB_efflux_virulence:WT:2.0,-0.038590911900000004,0.11414177290000001
AcrB_efflux_virulence:WT:3.0,0.033542066,-0.0247245624
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:1.0,0.2452365854,0.1374108783
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:1.0,3.244163845,-0.110349738
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:2.0,2.7285011386,-0.3158079882
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:1.0,-0.2809699686,0.5077248566
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:3.0,3.8089212686,0.0032334902
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:1.0,3.5321133292,0.075853219
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:1.0,0.7119844995,0.2783922836
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:2.0,0.233695636,0.0137807329
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:3.0,-0.040273928300000005,0.158482812
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:2.0,0.3728141383,-0.1995006657
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:1.0,3.7378068728000002,-0.1311547967
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:2.0,4.114910245,-0.1045915736
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:2.0,3.5759926998,-0.22945554540000002
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:1.0,5.2411199489,-0.2610623412
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:1.0,1.5237582259,-0.4095869755
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:2.0,1.9885989514,-0.36614785450000004
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:1.0,2.4134043948,1.1468909046
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:2.0,1.5896928184,-0.0407218337
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:3.0,1.9964629684,0.4905316858
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:3.0,3.5215327934,-0.11091474720000001
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:1.0,4.2891475497,0.6291814036000001
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:1.0,-0.3512881989,0.2685908561
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:2.0,-0.2666420627,-0.06989724380000001
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:3.0,0.6179302616,-0.19869361230000002
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:1.0,3.8060402468000003,-0.6558179326
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:2.0,3.4405555957000002,-0.8574233945
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:3.0,3.2739439399,-0.9161478304
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:1.0,-0.5307178823,0.2647368739
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:2.0,3.1129326833,0.1053480925
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:1.0,4.2468504446,-0.8074436095
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:2.0,3.876793682,-0.8603169134
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:1.0,3.4686474644,-0.360946476
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:2.0,4.4787505809,-0.0702726045
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:2.0,2.5003962468000003,0.6409454188
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:3.0,0.5137563674,0.6933192933
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:1.0,3.2896439365,-0.046491100800000004
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:2.0,3.7903515,0.0651327474
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:3.0,3.8228265665,0.1132769292
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:3.0,3.4641568818,-0.3768672624
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:2.0,-1.8019343613,0.1491175115
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:3.0,-0.7223359286000001,0.1411172097
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:1.0,1.7271260734,-1.2497550996
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:3.0,1.6697954469,0.6782270214
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:3.0,2.5322038089000003,-0.1701474006
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:2.0,3.234401188,-0.9651486389
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:3.0,1.5816631122,-1.2157585247
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:1.0,1.3331181973000001,0.3092338612
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:2.0,0.6512007024,0.27209405270000003
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:3.0,2.0083303482,0.2975715802
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:1.0,3.7286350795,-0.6168906387
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:2.0,2.8682917846000002,-0.8402867412
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:3.0,2.9135422864000002,-0.5913073675
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:2.0,-0.8096156762000001,-0.1847212694
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:3.0,-0.6468392757,-0.058947988300000004
OPG:del_opgGH:1.0,0.28208527110000003,1.6811199731
OPG:del_opgGH:2.0,0.4314564189,1.3178485653
OPG:del_opgGH:3.0,-0.1894867594,1.2546164456
OPG:del_opgGH_pBK16:1.0,0.9403168187000001,0.1016015002
OPG:del_opgGH_pBK16:2.0,0.13610619540000002,-0.1905923514
OPG:del_opgGH_pBK16:3.0,-0.11844670360000001,-0.1069520687
OPG:WT:1.0,0.0481832351,-0.0329276525
OPG:WT:2.0,0.08321144230000001,0.3105325001
OPG:WT:3.0,-0.1313946774,-0.27760484760000004
PinT:pinT+_1h:1.0,-0.3345987382,-0.034660734400000004
PinT:pinT+_1h:2.0,0.3345987382,0.034660734400000004
cold_shock_protein:WT_RNAseq:1.0,-0.0052533119,0.1241718207
cold_shock_protein:WT_RNAseq:2.0,-0.1783768382,-0.0624398409
cold_shock_protein:WT_RNAseq:3.0,0.1836301501,-0.0617319798
cold_shock_protein:DeltaCspCE_RNAseq:1.0,-1.2884037759,-0.1641153423
cold_shock_protein:DeltaCspCE_RNAseq:2.0,-1.5280952901,-0.291371661
cold_shock_protein:DeltaCspCE_RNAseq:3.0,-2.364219256,-0.4275685842
dephostatin:LB_DMSO:1.0,-0.28220450210000003,0.0059790851
dephostatin:LB_DMSO:2.0,0.6428444182,0.1333231898
dephostatin:LB_DMSO:3.0,-0.360639916,-0.1393022749
dephostatin:LB_Dephostatin:1.0,1.0532716429,0.3831204022
dephostatin:LB_Dephostatin:2.0,1.5553765053,0.24253421730000002
dephostatin:LB_Dephostatin:3.0,1.9468043696000001,0.2917306236
dephostatin:LPM_DMSO:1.0,1.5908662622,0.2475611185
dephostatin:LPM_DMSO:2.0,0.9846009947000001,0.0104227382
dephostatin:LPM_Dephostatin:1.0,1.4158362337,0.1798217969
dephostatin:LPM_Dephostatin:2.0,2.8186146617,0.5665478597
dephostatin:LPM_Dephostatin:3.0,2.0337812854,0.6207845137
efflux_inhibition:Chlorpromazine:1.0,-2.6846999676000003,-0.4491560529
efflux_inhibition:Chlorpromazine:2.0,-3.5091316281,0.2713647696
efflux_inhibition:Chlorpromazine:3.0,-3.1321083799,-0.031527284600000004
efflux_inhibition:PABN:1.0,15.1325166644,3.5246767968
efflux_inhibition:PABN:2.0,12.2121730748,2.9152889422
efflux_inhibition:no_treatment:1.0,0.5311939674,0.2469935774
efflux_inhibition:no_treatment:2.0,0.1695349823,0.0639884393
efflux_inhibition:no_treatment:3.0,-0.7007289497,-0.31098201680000004
efflux_inhibition:Chlorpromazine:4.0,-2.9911763139,0.15697603470000002
efflux_inhibition:PABN:3.0,16.0009115742,3.5680916903
fis_regulatory_network:GX_EE:1.0,-0.1370619888,0.416557866
fis_regulatory_network:GX_EE:2.0,0.18969652850000002,-0.0812896334
fis_regulatory_network:GX_TS:1.0,-2.6823662079,1.1465128769
fis_regulatory_network:GX_TS:2.0,-2.8405203003,1.4738991279
fis_regulatory_network:WT_EE:1.0,-0.441578513,-0.055322913800000005
fis_regulatory_network:WT_EE:2.0,0.441578513,0.055322913800000005
fis_regulatory_network:WT_TS:1.0,-3.2986419735,1.1959033271
fis_regulatory_network:WT_TS:2.0,-2.8017557268,1.5523378659
fis_regulatory_network:OX_EE:1.0,-1.2127883022,-0.2776810441
fis_regulatory_network:OX_EE:2.0,-0.5888323312,-0.1255771069
fis_regulatory_network:OX_TS:1.0,-3.0485362571,0.707665663
fis_regulatory_network:OX_TS:2.0,-2.2196959158,0.7176479137
persisters:rep:1.0,0.2331178639,-0.0655839233
persisters:rep:2.0,-0.2331178639,0.0655839233
proQ_pulse_expression:empty_vector:1.0,0.4142882476,0.29154655220000003
proQ_pulse_expression:empty_vector:2.0,-0.4142882476,-0.29154655220000003
proQ_pulse_expression:long_STnc540_overexpression:1.0,-1.0126277999,-0.1318797873
proQ_pulse_expression:long_STnc540_overexpression:2.0,-1.1820450833,-0.2969049841
proQ_pulse_expression:short_STnc540_overexpression:1.0,-2.2618257814,-0.4787872883
proQ_pulse_expression:short_STnc540_overexpression:2.0,-2.7532352273000003,-0.6432472691000001
proQ_virulence:dhfq_dproQ_LB:1.0,14.9173995968,1.7627984883
proQ_virulence:dhfq_dproQ_LB:2.0,15.9722616363,2.2283402722
proQ_virulence:dhfq_dproQ_LB:3.0,17.2576051976,3.0463871526
proQ_virulence:dhfq_dproQ_SPI-2:1.0,5.224734503,1.8492515976
proQ_virulence:dhfq_dproQ_SPI-2:2.0,6.0522615376,1.9910082304
proQ_virulence:dhfq_dproQ_SPI-2:3.0,6.2626403790000005,2.2228061216
proQ_virulence:dhfq_LB:1.0,22.3453008688,2.9991043601
proQ_virulence:dhfq_LB:2.0,19.6836334969,2.283465218
proQ_virulence:dhfq_LB:3.0,22.8523734355,2.8197058836
proQ_virulence:dhfq_SPI-2:1.0,14.1639236287,3.1472652643
proQ_virulence:dhfq_SPI-2:2.0,14.6615124335,3.1231987547
proQ_virulence:dhfq_SPI-2:3.0,14.9269795777,3.5689436318
proQ_virulence:dproQ_LB:1.0,-3.5911618473,-0.5415454058
proQ_virulence:dproQ_LB:2.0,-4.6031724205,-0.8320257006
proQ_virulence:dproQ_LB:3.0,-1.7397405643,-0.31539188420000003
proQ_virulence:dproQ_SPI-2:1.0,-3.4651926663,-0.1181607144
proQ_virulence:dproQ_SPI-2:2.0,-3.8431243875,0.1957557291
proQ_virulence:dproQ_SPI-2:3.0,-4.2050253096,0.1549067074
proQ_virulence:WT_LB:1.0,0.8029189714,0.18137596150000002
proQ_virulence:WT_LB:2.0,-0.9136018068,-0.2002758539
proQ_virulence:WT_LB:3.0,0.1106828355,0.0188998924
proQ_virulence:WT_SPI-2:1.0,-0.5184278082,0.9278965851000001
proQ_virulence:WT_SPI-2:2.0,0.0157122993,1.0130521908
proQ_virulence:WT_SPI-2:3.0,-0.4048860254,1.0017836988
rcsB:del_rcsB_S207C:1.0,6.3765715029,1.6273471498
rcsB:del_rcsB_WT:1.0,0.4480162328,0.1881051562
rcsB:del_rcsB:1.0,-1.0315010609,-0.8172759949
rcsB:del_rcsB_H12A:1.0,0.6392010197,-0.6194904011
rcsB:del_rcsB_D56A:1.0,-1.8374799945,-0.8947709220000001
rcsB:del_rcsB_M88A:1.0,5.173486,0.941745609
rcsB:del_rcsB_H77A:1.0,3.770526488,0.5593873711
rcsB:del_rcsB_L108A:1.0,0.4057543228,-0.2504037454
rcsB:del_rcsB_S207C:2.0,1.7252534623,0.0952454013
rcsB:del_rcsB_WT:2.0,-0.1031880926,-0.0570273082
rcsB:del_rcsB:2.0,-0.0336465388,-0.5005043111
rcsB:del_rcsB_H12A:2.0,0.9224559893000001,-0.2724644938
rcsB:del_rcsB_D56A:2.0,-0.37034951790000004,-1.0041538313
rcsB:del_rcsB_H77A:2.0,3.7913011773000003,1.0807371298
rcsB:del_rcsB_L108A:2.0,6.9836031683,1.7097658877000002
rcsB:del_rcsB_WT:3.0,-0.3448281402,-0.131077848
rcsB:del_rcsB_H12A:3.0,-0.7682615127,-0.5297517481
rcsB:del_rcsB_D56A:3.0,-1.4433935340000001,-0.7426325897
rcsB:del_rcsB_M88A:2.0,1.3112726302,-0.061364878000000005
rcsB:del_rcsB_H77A:3.0,0.5931198322,-0.2532967407
rcsB:del_rcsB_L108A:3.0,0.7633536955,-0.9176210813000001
ribodepletion:RiboZero:1.0,0.0769414279,0.0335202617
ribodepletion:RiboZero:2.0,-0.0769414279,-0.0335202617
single_carbon_source:mucic:1.0,0.07722230990000001,0.0003772281
single_carbon_source:mucic:2.0,-0.07722230990000001,-0.0003772281
single_carbon_source:tartarate:1.0,-0.1721809012,-0.5675198252
single_carbon_source:tartarate:2.0,0.1911667856,-0.3143114229
ssrA_ssrB_TCS:ssrB_minus:1.0,-0.2827055006,0.0585703261
ssrA_ssrB_TCS:ssrB_minus:2.0,0.0497304001,-0.1352653875
ssrA_ssrB_TCS:ssrB_minus:3.0,0.2329751006,0.07669506150000001
ssrA_ssrB_TCS:ssrB_plus:1.0,-4.4270293506,-0.9789528021
ssrA_ssrB_TCS:ssrB_plus:2.0,-4.6555954929,-1.069518181
ssrA_ssrB_TCS:ssrB_plus:3.0,-3.4165112957,-1.0332964229
yedF:WT:1.0,-0.46118821270000004,-0.0860997529
yedF:WT:2.0,0.46118821270000004,0.0860997529
yedF:del_yedF:1.0,1.3429056641,1.2951567641000001
yedF:del_yedF:2.0,-1.0633378422,0.5706962028
yedF:del_yedF:3.0,2.2838509644,1.3436949626999999
14028S_paratyphiA:37C_stationary:1.0,4.8069615934000005,1.9088068388
14028S_paratyphiA:42C_log:1.0,0.12074104740000001,-0.038210657
14028S_paratyphiA:37C_log:1.0,0.17618968610000002,0.016547663100000002
14028S_paratyphiA:42C_log:2.0,0.5823266072000001,0.0063489335
14028S_paratyphiA:37C_stationary:2.0,6.8536452981,2.1385919214999998
14028S_paratyphiA:37C_log:2.0,-0.17618968610000002,-0.016547663100000002
7TF:hilC:1.0,-0.8997780688,-1.0718521158
7TF:del_hilD:1.0,0.965108578,0.8124116451000001
7TF:WT:1.0,-0.1811902008,-0.043470348000000006
7TF:hilD:1.0,0.0241076517,-0.5999582386
7TF:WT:2.0,0.5515888441,-0.0189897168
7TF:del_sprB:1.0,1.4278012764999999,0.3344293588
7TF:del_rtsB:1.0,1.3383127453,0.0745267465
7TF:rtsA:1.0,0.4164364196,-0.6018482953000001
7TF:del_invF:1.0,1.1103621446,0.6552708888000001
7TF:sprB:1.0,0.7684995503000001,-0.7163332104
7TF:hilD:2.0,-0.7652998319000001,-0.6821740469
7TF:del_invF:2.0,0.9085616601000001,0.3520649568
7TF:del_rtsB:2.0,1.6353506321,-0.12646632300000002
7TF:hilC:2.0,-0.5672088996,-0.5493154458
7TF:WT:3.0,-0.13272463140000001,0.09590799970000001
7TF:del_hilD:2.0,0.6618031572,0.5860162678
7TF:rtsA:2.0,-0.42066022000000003,0.20218987800000002
7TF:invF:1.0,0.6892409658,0.1768504848
7TF:invF:2.0,0.5658556849,-0.6927281446
7TF:sprB:2.0,-0.4152220884,-1.0981164198
7TF:del_sprB:2.0,1.5530276109,0.33784408650000003
7TF:WT:4.0,-0.2376740119,-0.033447934900000004
MMC:del_rtcB_No treatment:1.0,1.0271675301,-0.1273162687
MMC:WT_No_treatment:1.0,-0.0170144623,-0.054958042400000004
MMC:WT_No_treatment:2.0,-0.0170354808,-0.16465574900000002
MMC:del_rtcR_No_treatment:1.0,-0.1197315211,-0.1689545089
MMC:del_rtcR_3mM_MMC:1.0,1.2347084785,-0.9283871721
MMC:WT_No_treatment:3.0,0.0340499431,0.2196137914
MMC:del_rtcB_3mM_MMC:1.0,2.0037457143,-1.1228977738
MMC:del_rtcB_3mM_MMC:2.0,1.3581948549,-1.1085263382
MMC:del_rtcR_3mM_MMC:2.0,1.1170417595,-1.0520566224
MMC:del_rtcR_3mM_MMC:3.0,0.3561744752,-0.6024230392000001
MMC:del_rsr_No_treatment:1.0,-1.2547769699,0.1519497624
MMC:del_rtcB_3mM_MMC:3.0,1.9430139513,-0.8902440444
MMC:del_rtcR_No_treatment:2.0,-0.2306842118,0.029282619500000003
MMC:del_rsr_3mM_MMC:1.0,0.6099625041,-1.0050472261
MMC:del_rtcB_No treatment:2.0,0.5752036286000001,-0.043730568000000004
MMC:WT_3mM_MMC:1.0,1.3876426434,-0.9710205789
MMC:del_rsr_3mM_MMC:2.0,-0.3697823847,-1.1091706994
MMC:WT_3mM_MMC:2.0,1.1382194598,-1.0465353203
MMC:del_rsr_No_treatment:2.0,-2.5948947334,0.1112828866
MMC:del_rtcB_No treatment:3.0,0.8785298504,-0.1985250893
MMC:del_rsr_No_treatment:3.0,-1.2302812628,0.053616192400000005
Nontyphoidal_comparisons:rep:1.0,0.213177379,-0.21726100240000001
Nontyphoidal_comparisons:rep:2.0,0.0191574518,0.3112948118
Nontyphoidal_comparisons:rep:3.0,-0.2323348308,-0.0940338094
araC:delta_araC_LB:1.0,5.0914544312,0.917230851
araC:WT_LB:1.0,1.4212282294,0.23610092200000002
araC:WT_LB:2.0,-1.4212282294,-0.23610092200000002
araC:delta_araC_LB:2.0,4.6073854982,0.9231179584
csgD:WT_planktonic_TP1:1.0,2.348397807e-17,0.0
csgD:del_csgD_planktonic_TP2:1.0,2.4553847202,0.8923704497
csgD:WT_aggregate_TP2:1.0,0.4769686477,-0.25969038240000003
csgD:del_csgD_planktonic_TP1:1.0,0.2624316465,0.4930803486
csgD:WT_planktonic_TP3:1.0,7.8147225898,1.4306451816
csgD:del_csgD_planktonic_TP3:1.0,6.9459321402,1.7180308804000002
csgD:WT_planktonic_TP2:1.0,3.3307568206,0.9535788896
csgD:WT_aggregate_TP3:1.0,3.7274473779,0.6794652644
csgD:PcsgD_planktonic_lux_TP1:1.0,0.2267569314,0.8935473838
csgD:PcsgD_planktonic_lux_TP4:1.0,7.5743374984,1.8360468110000001
csgD:PcsgD_aggregate_lux_TP3:1.0,4.9242176839,0.7755967396
csgD:PcsgD_planktonic_lux_TP2:1.0,3.0025372606,1.2635869139
csgD:PcsgD_planktonic_lux_TP3:1.0,8.8937449705,2.0032611216
csgD:del_csgD_planktonic_TP4:1.0,3.6671351065,1.1679822425
csgD:WT_aggregate_TP4:1.0,1.4258336135,0.30105794280000003
csgD:PcsgD_aggregate_lux_TP4:1.0,3.5073027417000002,0.9789009275
csgD:PcsgD_aggregate_lux_TP2:1.0,1.2719228307,-0.048254254
csrA:10min_LB_csrA:1.0,-0.2667066118,-1.8358348403
csrA:10min_LB_WT:1.0,-4.9381631512,-2.5745716716000002
csrA:2.5min_LB_csrA:1.0,-2.1349052975,-2.5877214149
csrA:5min_mLPM_WT:1.0,-3.1150298556,-0.42741043
csrA:15min_mLPM_csrA:1.0,4.0972389055,0.5195580106000001
csrA:5min_LB_WT:1.0,-6.6637488877,-4.2822819996
csrA:2.5min_LB_WT:1.0,-3.3002904266,-2.9198135195
csrA:0min_LB_WT:1.0,0.16967329990000002,-0.043939383000000005
csrA:15min_LB_WT:1.0,-1.8284188193,-1.5282344972000002
csrA:0min_mLPM_WT:1.0,1.1489554656,1.9419959128
csrA:15min_LB_csrA:1.0,2.662347293,-0.7041493886
csrA:15min_mLPM_WT:1.0,-0.0577509742,0.9397498943
csrA:15min_LB_csrA:2.0,0.7130401548,-0.7238004874
csrA:0min_mLPM_WT:2.0,1.2438333241,2.0510507575
csrA:0min_LB_csrA:1.0,1.5537254373,0.4045599138
csrA:15min_LB_WT:2.0,-2.3319337325,-1.3736199553000001
csrA:15min_mLPM_WT:2.0,0.0041623881,0.2377454273
csrA:5min_LB_WT:2.0,-6.1582982871,-4.1477861375
csrA:5min_mLPM_WT:2.0,-2.502298223,-0.7135956131000001
csrA:2.5min_LB_WT:2.0,-3.6610101919,-2.9787149382
csrA:5min_mLPM_csrA:1.0,1.3083681866,-0.9339204289
csrA:0min_LB_csrA:2.0,2.0188031212,0.38310463640000003
csrA:15min_mLPM_csrA:2.0,3.7367853469,0.496681146
csrA:5min_mLPM_csrA:2.0,0.8060041737,-0.8734357220000001
csrA:10min_LB_WT:2.0,-4.0675207007,-2.5292506565
csrA:0min_LB_WT:2.0,-0.16967329990000002,0.043939383000000005
csrA:5min_LB_csrA:1.0,-3.1719331992,-3.1932470511
csrA:10min_mLPM_csrA:1.0,2.788262147,0.1327491289
csrA:10min_mLPM_csrA:2.0,2.3787800507,-0.0663207281
csrA:5min_LB_csrA:2.0,-1.7814848228,-2.7055368513999998
csrA:2.5min_LB_csrA:2.0,-2.1295398277,-2.52651058
csrA:10min_LB_csrA:2.0,0.5763800186,-1.7150285776
flagellum:ΔSTM14_1829 :1.0,-3.5777568036,0.1913337015
flagellum:ΔSTM14_1829 :2.0,-3.2503882957,0.30828064050000004
flagellum:WT:1.0,0.1493160429,-0.1301620533
flagellum:WT:2.0,-0.46801874,0.1927107982
flagellum:ΔSTM14_1829 :3.0,-4.031915305,0.1697675492
flagellum:WT:3.0,0.3187026971,-0.062548745
fliA:del_rpoF:1.0,1.2377893696,0.39927127430000003
fliA:WT:1.0,-0.865821912,-0.2093941745
fliA:del_rpoF:2.0,2.2019219439,0.7439425801
fliA:WT:2.0,0.865821912,0.2093941745
mgtC:empty_pUH21:1.0,0.0199152766,0.1197265653
mgtC:pUH_mgtC:1.0,-1.224935724,-0.0212003025
mgtC:empty_pUH21:2.0,-0.0199152766,-0.1197265653
mgtC:pUH_mgtC:2.0,-0.5702340570000001,-0.10806910060000001
mgtCBR:empty_pBAD18:1.0,0.21436460610000002,0.0208893782
mgtCBR:mgtC_pBAD113:1.0,-2.7764579915,-0.1801078879
mgtCBR:empty_pBAD18:2.0,-0.21436460610000002,-0.0208893782
mgtCBR:mgtC_pBAD113:2.0,-2.5488306106,-0.1779778951
novobiocin:100_Novobiocin_60min:1.0,-1.0008632854,0.9478138896
novobiocin:500_Novobiocin_60min:1.0,0.7150795559,1.337712783
novobiocin:0_Novobiocin_60min:1.0,-5.0644074167,-0.0635134316
novobiocin:0_Novobiocin_0min:1.0,0.5108920074000001,0.1036334092
novobiocin:100_Novobiocin_60min:2.0,-0.7559243301,0.779561296
novobiocin:0_Novobiocin_10min:1.0,-1.5685801614,-0.3835209262
novobiocin:500_Novobiocin_20min:1.0,-1.8554836228,-0.0018080256
novobiocin:0_Novobiocin_20min:1.0,-1.5127697984,-0.2149096841
novobiocin:0_Novobiocin_60min:2.0,-4.5618561548,-0.0230740255
novobiocin:0_Novobiocin_10min:2.0,-1.3863919259,-0.3409020498
novobiocin:500_Novobiocin_60min:2.0,0.9676607368000001,1.4041695126
