,A,BexR
Lung_infection_transcriptome:PA01_LS1:1,1.4122075490000001,-1.361744718
Lung_infection_transcriptome:PA01_LS1:2,0.7532200520000001,-1.760721899
Lung_infection_transcriptome:PA01_CS1:1,-0.23550884900000002,-0.06447061
Lung_infection_transcriptome:PA01_CS1:2,0.23550884900000002,0.06447061
Testosterone_treatment:Testosterone_Control:1,0.16430840500000002,-0.341713692
Testosterone_treatment:Testosterone_Control:2,-0.16430840500000002,0.341713692
Testosterone_treatment:Testosterone_2.5:1,-0.901343387,-0.49790768900000004
Testosterone_treatment:Testosterone_2.5:2,-0.409142337,0.261101475
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,1.403797403,0.49847859800000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,1.4869901250000002,0.44388813200000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,1.365132869,0.8032369490000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-3.337893447,-0.31926120700000005
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-3.953951771,-0.34834180200000003
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-3.975049085,-0.14991875500000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,3.047979928,0.222710328
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,3.155332446,0.176657374
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,3.082216115,0.220426067
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-3.103253493,-0.234279708
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-2.760555892,-0.08277833100000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-3.421719103,-0.30273573200000004
Dispersed_cells:PAO1_dispersed_wt:1,0.661686258,-0.46038386200000003
Dispersed_cells:PAO1_dispersed_wt:2,-0.661686258,0.46038386200000003
Dispersed_cells:PyhjH_dispersed:1,-0.544230282,0.766210955
Dispersed_cells:PyhjH_dispersed:2,-2.04628227,0.39064890700000005
Dispersed_cells:PA01_Planktonic:1,4.687469001,0.147537695
Dispersed_cells:PA01_Planktonic:2,5.055277768,-0.18266490300000002
Dispersed_cells:PAO1_Biofilm:1,-0.24531962400000001,-0.740505568
Dispersed_cells:PAO1_Biofilm:2,0.8651063630000001,-0.24285082400000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,2.587963463,1.689093615
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,2.293423097,1.5733081750000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,2.065041254,1.271965801
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.256370355,0.042786185000000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.075698835,0.028174669000000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.18067152,-0.070960855
gcsR_mutant:PAO1_rep_wt:1,0.225430827,0.391752347
gcsR_mutant:PAO1_rep_wt:2,-0.225430827,-0.391752347
gcsR_mutant:GcsR_rep:1,-0.012505676,0.7729996170000001
gcsR_mutant:GcsR_rep:2,0.283658187,0.3076928
ampC_mutation:PA_Cef_taz_wt:1,-0.634726501,0.47809107300000003
ampC_mutation:PA_mutS_Cef_taz:1,0.748884479,-0.25848155100000003
ampC_mutation:PA_mutS:1,-0.405539992,-0.35777515400000004
ampC_mutation:PA_mutS:2,3.286003418,0.9714488470000001
ampC_mutation:PA_mutS:3,-1.3562394530000002,0.357032242
ampC_mutation:PA_Cef_taz_wt:2,0.634726501,-0.47809107300000003
ampC_mutation:PA_mutS_Cef_taz:2,0.389344954,0.654023535
ampC_mutation:PA_mutS:4,-0.292222676,-0.184895849
ampC_mutation:PA_mutS:5,2.071205612,-0.046657836
ampC_mutation:PA_mutS:6,-0.7598272730000001,-0.8323077
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.344210232,-0.130276787
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-1.232656637,0.20243565500000002
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.7168092850000001,-0.212291468
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,1.799662475,-0.5326977030000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.855805259,-0.150681859
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.9081558380000001,-0.143041156
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.812905772,0.22156414900000002
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-0.81586557,0.074375324
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-1.244078179,-0.038963095
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.231813014,-0.309608738
n-alkanes_treatment:PA_alkane:1,-0.6578151999999999,-0.7329327240000001
n-alkanes_treatment:PA_alkane:2,1.140256902,-0.178947441
n-alkanes_treatment:PA_Glycerol:1,0.279513829,-0.058429872
n-alkanes_treatment:PA_Glycerol:2,0.546034629,0.099873766
n-alkanes_treatment:PA_Glycerol:3,-0.8255484580000001,-0.041443895
Catabolise_Nucleic_Acids:L_asp:1,1.533752518,0.48925412700000004
Catabolise_Nucleic_Acids:L_asp:2,1.284924141,-0.605832374
Catabolise_Nucleic_Acids:DNA_1:1,0.21874900900000002,0.196073576
Catabolise_Nucleic_Acids:DNA_1:2,-0.5054528970000001,-0.009487451000000001
Catabolise_Nucleic_Acids:DNA_1:3,0.286703887,-0.18658612500000002
cysB_mutant:PAO1HH_wt:1,0.412584365,-0.042956390000000004
cysB_mutant:PAO1HH_wt:2,-0.412584365,0.042956390000000004
cysB_mutant:cysBHH:1,-2.067532933,-1.012214738
cysB_mutant:cysBHH:2,-2.346083525,-1.260902637
cysB_mutant:cysBHH:3,-2.446084626,-1.009308367
ersA_knockout:delersA:1,0.8818011360000001,0.946295615
ersA_knockout:delersA:2,-1.505978463,0.161874975
ersA_knockout:wt_BHI:1,-0.14555494300000002,0.131259556
ersA_knockout:wt_BHI:2,0.14555494300000002,-0.131259556
Farnesol_treatment:RNA of 0-1F_L:1,-0.011575464,0.025715958
Farnesol_treatment:RNA of 0-1F_L:2,0.035296761,0.19483418900000002
Farnesol_treatment:RNA of 0-1F_L:3,-0.023721297000000002,-0.220550146
Farnesol_treatment:RNA of 6-F_L1:1,-0.23793128700000002,0.141919183
Farnesol_treatment:RNA of 6-F_L1:2,-0.311806426,-0.317253913
Farnesol_treatment:RNA of 6-F_L1:3,0.011358352,-0.191129249
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-3.056621548,-1.235562022
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-3.650497252,-0.745849128
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-0.058733195,-0.030883591000000002
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,3.274897846,0.266439046
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,3.432220954,1.714972103
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-1.070253171,-0.8525446590000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.33883831600000003,-0.28667611400000004
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.33883831600000003,0.286676113
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-1.412620402,-0.542671242
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-1.607365,-0.68148609
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,5.848595102,2.102085728
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,5.790361173,2.186401652
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,2.151254004,1.048968441
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,2.165743902,1.232596467
Metabolic_fitness_plasmid:PAO1_pBS228:1,-1.476024943,-1.386595432
Metabolic_fitness_plasmid:PAO1_pBS228:2,-0.897227623,-0.5111816450000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,-0.268203208,0.229605154
Metabolic_fitness_plasmid:PAO1_RmS149:2,-1.446257313,0.23756278100000003
mexZ_knockout:del_mexZ:1,-1.013267478,-0.22440184400000002
mexZ_knockout:del_mexZ:2,-0.534150831,-0.19423694400000002
mexZ_knockout:del_mexZ:3,0.0027913160000000003,0.069517179
mexZ_knockout:wt_LB:1,2.155454252,0.6433659180000001
mexZ_knockout:wt_LB:2,-0.7775829430000001,-0.219637039
mexZ_knockout:wt_LB:3,-1.37787131,-0.42372887800000003
Mucin_glycans:ABTGC:1,3.801179028,1.8249134630000001
Mucin_glycans:ABTGC:2,-3.78549733,-1.1736481140000001
Mucin_glycans:ABTGC:3,-2.9269512410000003,-1.246475846
Mucin_glycans:ABTGC:4,-3.508712745,-1.107390913
Mucin_glycans:ABTGC:5,6.419982288,1.702601412
Mucin_glycans:MUC5B:1,-5.763944158,-1.112317593
Mucin_glycans:MUC5B:2,4.897142371,2.3123499929999998
Mucin_glycans:Glycans:1,3.963325647,1.9674738770000002
Mucin_glycans:Glycans:2,-4.011480482,-1.012844696
NC_002516.2:Planktonic_total_RNA_Rep:1,0.022102462,-0.225673912
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.11673325,0.124049502
NC_002516.2:Planktonic_total_RNA_Rep:3,0.09463078800000001,0.10162441
NC_002516.2:Biofilm_total_RNA_Rep:1,-1.85030403,0.220364616
NC_002516.2:Biofilm_total_RNA_Rep:2,-1.42561954,0.14201834300000002
Zinc_treatment:PA_Zn:1,-2.021169316,-0.5521238620000001
Zinc_treatment:PA_Zn:2,-2.067514144,-0.6552417060000001
Zinc_treatment:PA_Zn:3,-2.2041441920000002,-0.48249437800000006
Zinc_treatment:PA_Zn_wt:1,0.148750661,0.036855558000000004
Zinc_treatment:PA_Zn_wt:2,-0.148750661,-0.036855558000000004
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.064416973,0.115168242
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.064416973,-0.115168242
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-3.193116814,1.016644828
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-1.462353108,0.468129298
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-1.9767740530000002,0.346466084
Paeru_PRECISE:CAMHB_wt:1,5.965520312,3.025551208
Paeru_PRECISE:CAMHB_wt:2,4.901769439,2.866760228
Paeru_PRECISE:CAMHB_wt:3,1.217585417,1.333473674
Paeru_PRECISE:CAMHB_wt:4,2.560448852,2.104797581
Paeru_PRECISE:M9glucAA_Pqt10:1,10.73828347,4.021279681
Paeru_PRECISE:M9glucAA_Pqt10:2,12.27524404,3.856950003
Paeru_PRECISE:M9glucAA_Pqt:1,11.97310572,3.6828455250000003
Paeru_PRECISE:M9glucAA_Pqt:2,11.83376821,3.513971839
Paeru_PRECISE:M9glucAA_wo_Pqt:1,11.92619358,3.780510569
Paeru_PRECISE:M9glucAA_wo_Pqt:2,11.86244108,3.754564294
Paeru_PRECISE:M9glucAA_NaCl:1,-0.919285083,-0.47654293400000003
Paeru_PRECISE:M9glucAA_NaCl:2,-1.429211137,-0.673648912
Paeru_PRECISE:M9glucAA_NaCl:3,-2.376875684,-0.523955093
Paeru_PRECISE:CAMHB_wt:5,-0.736271239,1.002797707
Paeru_PRECISE:CAMHB_wt:6,-1.660773491,0.399192413
Paeru_PRECISE:LB_wt:1,-5.397469016,-1.831272539
Paeru_PRECISE:LB_wt:2,-0.117043319,0.59151301
Paeru_PRECISE:M9glucAA_wt:1,-0.9262017520000001,-0.583695693
Paeru_PRECISE:M9glucAA_wt:2,2.086783399,1.120123791
Paeru_PRECISE:M9glucAA_lowpH:1,5.185847556,2.64864365
Paeru_PRECISE:M9glucAA_lowpH:2,4.7830882500000005,2.463801709
Paeru_PRECISE:M9glucAA_DPD:1,7.492886416,3.4117941099999998
Paeru_PRECISE:M9glucAA_DPD:2,6.921016563,3.269307081
Paeru_PRECISE:M9sucAA_wt:1,-3.546957109,-1.823631876
Paeru_PRECISE:M9sucAA_wt:2,-2.673536316,-1.668734887
Paeru_PRECISE:M9glucAA_NaCl:4,-1.717898478,-0.392035905
Paeru_PRECISE:M9glucAA_NaCl:5,-2.561655478,-0.18516327300000002
Paeru_PRECISE:M9sucAA_wt:3,-3.1801952780000002,-1.174361727
Paeru_PRECISE:M9sucAA_wt:4,-2.149277307,-1.306887181
Paeru_PRECISE:R10LB_wt:1,8.21908267,3.812501834
Paeru_PRECISE:M9glucAA_NaCl:6,7.830453681,4.131222591
Paeru_PRECISE:M9glucAA_NaCl:7,7.515866583,4.029791778
Paeru_PRECISE:M9fructAA_wt:1,7.850577766,3.845948685
Paeru_PRECISE:M9fructAA_wt:2,5.288686321,3.124034434
Paeru_PRECISE:M9GlcNAcAA_wt:1,4.126189561,1.8014862200000001
Paeru_PRECISE:M9GlcNAcAA_wt:2,4.717189272,1.971319088
Paeru_PRECISE:M9pyruvAA_wt:1,-4.707169343,-1.206264615
Paeru_PRECISE:M9pyruvAA_wt:2,-4.35541684,-1.345169223
Paeru_PRECISE:M9fructAA_wt:3,0.292566201,-0.251144411
Paeru_PRECISE:M9fructAA_wt:4,0.40831725,-0.359603867
Paeru_PRECISE:M9GlcNAcAA_wt:3,-1.816503907,-1.09416242
Paeru_PRECISE:M9GlcNAcAA_wt:4,-1.446235815,-1.025677406
Paeru_PRECISE:M9glycAA_wt:1,-2.643402255,-1.135810062
Paeru_PRECISE:M9glycAA_wt:2,-2.868978403,-1.692109926
Paeru_PRECISE:M9pyruvAA_wt:3,-3.513592183,-1.904154765
Paeru_PRECISE:CAMHB_wt:7,7.76563176,3.76781437
Paeru_PRECISE:CAMHB_wt:8,7.899184628,3.78698002
Paeru_PRECISE:R10LB_wt:2,10.89914913,4.494293399
Paeru_PRECISE:R10LB_wt:3,10.13434541,4.41658987
Paeru_PRECISE:R10LB_wt:4,11.97554229,4.52384811
Paeru_PRECISE:R10LB_wt:5,11.26270977,4.121880898
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.939216802,-0.56711414
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,2.708232305,-0.361584768
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,2.720187314,-0.309312014
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,3.041008524,-0.233500907
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,3.3540748750000002,-0.7113963120000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,2.497986377,-0.12006316600000001
Paeru_PRECISE:M9sucAA_wt:5,0.8316309220000001,0.49944659900000005
Paeru_PRECISE:M9sucAA_wt:6,0.048030356,0.09096153600000001
Paeru_PRECISE:R10LB_wt:6,10.8033434,4.196207384
Paeru_PRECISE:R10LB_wt:7,10.51097776,4.472015243
Paeru_PRECISE:LB_wt:3,11.75969087,4.49571509
Paeru_PRECISE:LB_wt:4,11.15103536,4.332523884
Paeru_PRECISE:R10LB_NaCl:1,0.510732308,-0.523783171
Paeru_PRECISE:R10LB_NaCl:2,-0.035855972,-0.608420975
Paeru_PRECISE:M9glucAA_wt:3,-1.018593031,-0.183008432
Paeru_PRECISE:M9glucAA_Zn:1,-6.75548654,0.996029833
Paeru_PRECISE:M9glucAA_Cu:1,-1.038346889,1.565838701
Paeru_PRECISE:M9glucAA_NaOCl:1,1.457336426,0.956566683
Paeru_PRECISE:M9GlcNAcAA_8:1,-0.23096991200000003,-0.684106263
Paeru_PRECISE:M9GlcNAcAA_8:2,-3.088708463,-0.7476164350000001
Paeru_PRECISE:M9GlcNAcAA_4:1,-1.635520161,0.0032621380000000004
Paeru_PRECISE:M9GlcNAcAA_4:2,-3.891173034,-0.8108314350000001
Paeru_PRECISE:M9GlcNAcAA_2:1,0.29960008,-0.38299054200000004
Paeru_PRECISE:M9GlcNAcAA_2:2,-1.329401171,-1.010652421
Paeru_PRECISE:M9GlcNAcAA_1:1,0.297886164,-0.479371029
Paeru_PRECISE:M9GlcNAcAA_1:2,-0.24685815100000003,-0.731368042
Paeru_PRECISE:M9glucAA_NaOCl:2,-0.982838749,0.08965183
Paeru_PRECISE:M9glucAA_Cu:2,-2.044825044,0.11242535000000001
Paeru_PRECISE:M9glucAA_Fe:1,-0.671453383,-0.24252999
Paeru_PRECISE:M9glucAA_Fe:2,0.339875611,-0.398128238
Paeru_PRECISE:M9glucAA_Zn:2,-0.9046413870000001,-1.205423022
Paeru_PRECISE:M9glucAA_wt:4,-0.141988617,-0.35341966700000005
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-0.288923062,-0.049576283000000006
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-0.9095017160000001,0.404736
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-0.36370146400000003,0.594127017
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.201716901,0.222992036
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.853496604,-0.239063028
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.6517797040000001,0.016070993000000002
relA-spoT_double-mutant:plank_WT_1:1,-0.48831250400000004,-0.23480735900000002
relA-spoT_double-mutant:plank_WT_1:2,0.154300914,0.24086679900000002
relA-spoT_double-mutant:plank_WT_1:3,0.33401159,-0.0060594410000000005
relA-spoT_double-mutant:plank_rel-spot:1,-5.275209268,-0.242155272
relA-spoT_double-mutant:plank_rel-spot:2,-5.769221088,-0.331486699
Rosmarinic_acid:PAO1-100UMRA:1,0.972347998,0.145935231
Rosmarinic_acid:PAO1-100UMRA:2,1.091351657,-0.147544954
Rosmarinic_acid:PAO1_DMSO_Control:1,0.156177429,0.092704511
Rosmarinic_acid:PAO1_DMSO_Control:2,0.057882103000000004,0.126333419
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.21405953200000002,-0.21903793
Tf_toxin_expression:PAO1_WT:1,0.201351955,0.117518141
Tf_toxin_expression:PAO1_WT:2,-0.201351955,-0.117518141
Tf_toxin_expression:PAO1_derfA:1,-2.865123497,-1.3404651699999999
Tf_toxin_expression:PAO1_derfA:2,-2.668864832,-1.207428214
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-1.336379114,0.325530441
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.587518406,0.075871701
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.81333549,0.42818115
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-0.7424796330000001,0.6902691870000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,1.06696662,0.406695544
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,0.231560273,0.269432221
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.19024632400000002,-0.194788082
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.19024632400000002,0.194788082
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,2.275163763,1.072586671
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,2.61266086,0.577557942
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,0.930907718,1.472405345
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,1.691147117,1.935480064
natural_RNA_aptamers:PA_Water_rep_wt:1,0.207937106,-0.034285726
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.207937106,0.034285726
natural_RNA_aptamers:PA_FMN_rep:1,-0.138014455,-0.024711446
natural_RNA_aptamers:PA_FMN_rep:2,0.17693170400000002,0.036285962000000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.303175831,0.32428373200000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.11295289800000001,-0.0039000180000000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.26575669900000004,-0.039775526000000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.323984155,-0.00168962
