,A,ErbR
Farnesol_treatment:RNA of 6-F_L1:2,0.7730924789,0.699168062
Farnesol_treatment:RNA of 6-F_L1:3,1.7477497568,0.324812205
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.0275694904,-0.14683484700000002
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.0275694904,0.14683484700000002
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.1023309404,-0.41146630100000003
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-1.6948174754,-0.56497676
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.0575309873,0.466102269
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.3098798734,-0.058653702
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,4.1494107066,1.552009693
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-1.3449327465,-0.565129787
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,1.5972816326000001,0.15768122
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,2.7332002848,1.427917058
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.40017148350000004,-0.269859457
HapZ_SagS_mutant:delHapZp:1,-0.4413161949,-0.15758274700000002
HapZ_SagS_mutant:delHapZp:2,-1.3591080304,-0.38548805700000005
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.1145660156,0.101309223
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,-0.28560546800000003,0.16855023400000002
HapZ_SagS_mutants:delHApZ:1,-0.32246508900000004,-0.5815081080000001
HapZ_SagS_mutants:delHApZ:2,-0.0736761142,-0.09083793600000001
HapZ_SagS_mutants:delHApZ:3,-0.3197943603,-0.673193192
HapZ_SagS_mutants:delSagS:1,-0.4024933643,-0.261692806
HapZ_SagS_mutants:delSagS:2,-0.0451694647,-1.163395111
HapZ_SagS_mutants:delSagS:3,0.5813649596,-0.273736495
HapZ_SagS_mutants:delHapZp:3,-0.3831219696,-0.006721668
Lung_infection_transcriptome:PA01_LS1:1,-1.0063435131,-0.807773551
Lung_infection_transcriptome:PA01_LS1:2,-1.3664409782,-0.65508529
Lung_infection_transcriptome:PA01_CS1:1,0.46831255180000003,-0.022661754000000003
Lung_infection_transcriptome:PA01_CS1:2,-0.46831255180000003,0.022661754000000003
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.5801465067,0.340888167
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.5801465067,-0.340888167
Metabolic_fitness_plasmid:PAO1_pAKD1:1,1.5458416851,0.729186835
Metabolic_fitness_plasmid:PAO1_pAKD1:2,1.542654561,1.151771374
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,7.3088478129,0.9944165070000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,4.1002728301,2.400979777
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-2.71103505,-0.272504636
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-0.07867294550000001,1.003718596
Metabolic_fitness_plasmid:PAO1_pBS228:1,0.8231090439000001,0.86785557
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.08987179420000001,0.6191898650000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,-2.4067907499,0.120357974
Metabolic_fitness_plasmid:PAO1_RmS149:2,0.6810052718,0.592701769
Mucin_glycans:ABTGC:1,-2.1951056128,-0.093799082
Mucin_glycans:ABTGC:2,-1.8062517846000001,-0.15011406300000002
Mucin_glycans:ABTGC:3,-2.3294097295,-0.491082966
Mucin_glycans:ABTGC:4,5.8921013063,0.643800401
Mucin_glycans:ABTGC:5,0.43866582060000003,0.091195709
Mucin_glycans:MUC5B:1,-1.5375539369,-0.307973267
Mucin_glycans:MUC5B:2,-1.4705785958,-0.31351379300000004
Mucin_glycans:Glycans:1,-2.7837309533,0.191617065
Mucin_glycans:Glycans:2,-1.8773317701,-0.206294203
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,10.2479104162,2.446199996
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,11.5680914485,2.810317596
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,4.4593836172,1.819314988
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-6.5009127334,-1.5396996870000002
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-7.4991878444,-1.739652814
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-7.6309758522,-1.916853046
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,7.5677877344999995,2.009261295
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,9.6544831987,2.107513864
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,4.4696060519,1.317784173
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-6.8455356156,-1.7046176910000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-7.6468666149,-1.738203644
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-7.1994747546,-1.991737997
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.3723803663,-0.206181318
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.3723803663,0.206181318
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.0703611,0.32420471500000003
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-1.4957488431,0.48649934400000006
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,1.6893715341000002,0.488068624
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,2.3305888258,1.184648243
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-4.0761282157,-0.978076868
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-2.5193855272,-0.7725081420000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-3.1790023352,-0.8810260820000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-3.2950264869,-0.41737159900000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.3491643379,0.127527674
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.7549156874,-0.160504893
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.2962794701,0.09653438
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.7020308196,-0.06355716
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-7.9692339876,-2.482937235
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-7.4251130317000005,-2.247372675
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.5856811295000001,0.106341484
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.5250446354,-0.18168546100000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.0606364941,0.07534397600000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.1924872019000001,-0.26951267500000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-1.4856899446,-0.17228942
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-0.0013761646,-0.8336467240000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,0.5028618765,-0.487958567
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,1.0302983482,-0.005853435000000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.3149227619,-0.08251931800000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,1.3329560365,0.530174848
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,1.7257249921,-0.746571532
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,1.3136449832000001,-0.49838167400000005
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,1.4919333229,-0.728106488
Rosmarinic_acid:PAO1-100UMRA:1,0.3751163545,0.167225343
Rosmarinic_acid:PAO1-100UMRA:2,-0.19450764210000002,0.11582924100000001
Rosmarinic_acid:PAO1_DMSO_Control:1,0.0391057784,0.05290752
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.3537153308,-0.206005405
Rosmarinic_acid:PAO1_DMSO_Control:3,0.3146095525,0.15309788600000002
Testosterone_treatment:Testosterone_Control:1,-0.6969873508000001,0.205058116
Testosterone_treatment:Testosterone_Control:2,0.6969873508000001,-0.205058116
Testosterone_treatment:Testosterone_2.5:1,-0.45426251100000004,-0.23559058500000002
Testosterone_treatment:Testosterone_2.5:2,0.4810856403,-0.044905032000000004
Tf_toxin_expression:PAO1_WT:1,0.2061391279,-0.07670260400000001
Tf_toxin_expression:PAO1_WT:2,-0.2061391279,0.07670260400000001
Tf_toxin_expression:PAO1_derfA:1,-0.5035527227000001,0.043596567
Tf_toxin_expression:PAO1_derfA:2,-0.1397008276,0.322572813
Zinc_treatment:PA_Zn:1,-0.36347131520000003,-0.41245345400000005
Zinc_treatment:PA_Zn:2,-0.43008838260000004,-0.45057193700000003
Zinc_treatment:PA_Zn:3,0.7767038855,0.219817372
Zinc_treatment:PA_Zn_wt:1,0.023521944700000002,0.004626297000000001
Zinc_treatment:PA_Zn_wt:2,-0.023521944700000002,-0.004626297000000001
Paeru_PRECISE:CAMHB_wt:1,9.6889872239,1.055322695
Paeru_PRECISE:CAMHB_wt:2,8.3209674714,1.080445272
Paeru_PRECISE:CAMHB_wt:3,8.6916548921,1.187624092
Paeru_PRECISE:CAMHB_wt:4,8.295685969200001,1.7055784950000001
Paeru_PRECISE:M9glucAA_Pqt10:1,0.8213081262,0.13066254800000002
Paeru_PRECISE:M9glucAA_Pqt10:2,0.4058171494,-0.9770625820000001
Paeru_PRECISE:M9glucAA_Pqt:1,-0.3662409406,-0.949104393
Paeru_PRECISE:M9glucAA_Pqt:2,0.4173938367,-0.7390330150000001
Paeru_PRECISE:M9glucAA_wo_Pqt:1,0.3873624124,-0.8280782670000001
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-0.5234396643,-0.9891376610000001
Paeru_PRECISE:M9glucAA_NaCl:1,-0.5115150054000001,0.23685387
Paeru_PRECISE:M9glucAA_NaCl:2,-0.7178142234,0.8604576620000001
Paeru_PRECISE:M9glucAA_NaCl:3,-0.5313939551,0.387168102
Paeru_PRECISE:CAMHB_wt:5,6.3767789135,2.412634229
Paeru_PRECISE:CAMHB_wt:6,8.9817002612,2.3300199360000002
Paeru_PRECISE:LB_wt:1,-1.7981501006,-0.423650676
Paeru_PRECISE:LB_wt:2,-2.9691712523,-1.526329988
Paeru_PRECISE:M9glucAA_wt:1,0.1148951794,0.110634719
Paeru_PRECISE:M9glucAA_wt:2,-0.1148951794,-0.110634719
Paeru_PRECISE:M9glucAA_lowpH:1,0.595653407,-0.46224699
Paeru_PRECISE:M9glucAA_lowpH:2,1.4720054647,-0.059754057000000006
Paeru_PRECISE:M9glucAA_DPD:1,6.735316968,1.001461599
Paeru_PRECISE:M9glucAA_DPD:2,1.8702669183,0.41896517
Paeru_PRECISE:M9sucAA_wt:1,-2.333252693,-1.7167426520000002
Paeru_PRECISE:M9sucAA_wt:2,-2.9626703535,-0.9239173490000001
Paeru_PRECISE:M9glucAA_NaCl:4,-0.6816328327000001,0.640042667
Paeru_PRECISE:M9glucAA_NaCl:5,-1.2615732001,0.9795677570000001
Paeru_PRECISE:M9sucAA_wt:3,-0.8050777019,-0.9365848360000001
Paeru_PRECISE:M9sucAA_wt:4,-0.16595636090000002,-1.062240025
Paeru_PRECISE:R10LB_wt:1,-1.4892290525,-0.6746828300000001
Paeru_PRECISE:M9glucAA_NaCl:6,0.1772605911,0.7985505220000001
Paeru_PRECISE:M9glucAA_NaCl:7,-0.5821935329,0.677076301
Paeru_PRECISE:M9fructAA_wt:1,-0.07194770410000001,0.508545593
Paeru_PRECISE:M9fructAA_wt:2,1.8784577806,1.127907673
Paeru_PRECISE:M9GlcNAcAA_wt:1,3.3085326544,1.008234727
Paeru_PRECISE:M9GlcNAcAA_wt:2,3.1389220814,1.374530069
Paeru_PRECISE:M9pyruvAA_wt:1,-2.3609797937,-0.490562135
Paeru_PRECISE:M9pyruvAA_wt:2,-1.2379130163,1.444334307
Paeru_PRECISE:M9fructAA_wt:3,5.0598754973,1.427961534
Paeru_PRECISE:M9fructAA_wt:4,1.8771918093000002,0.376759128
Paeru_PRECISE:M9GlcNAcAA_wt:3,1.9379744925,0.950624616
Paeru_PRECISE:M9GlcNAcAA_wt:4,1.166088364,1.216179047
Paeru_PRECISE:M9glycAA_wt:1,0.784847587,1.514242636
Paeru_PRECISE:M9glycAA_wt:2,1.3015692161,0.9958799540000001
Paeru_PRECISE:M9pyruvAA_wt:3,-1.3394594506,-0.351942346
Paeru_PRECISE:CAMHB_wt:7,10.7594529277,1.834848799
Paeru_PRECISE:CAMHB_wt:8,10.0574677321,2.181575335
Paeru_PRECISE:R10LB_wt:2,-1.5465617511,-0.46820205800000003
Paeru_PRECISE:R10LB_wt:3,-1.7796788105,-1.311853066
Paeru_PRECISE:R10LB_wt:4,-0.13251194060000002,-0.10813316
Paeru_PRECISE:R10LB_wt:5,0.9344537963,0.453146337
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,3.5066882054,0.18989080500000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.794884134,0.171061223
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,0.7511171189,-0.268479222
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,0.5348066988,0.341670099
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,2.3306109454,-0.00111599
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,2.2172880489,0.6169852410000001
Paeru_PRECISE:M9sucAA_wt:5,1.4934996518,0.698492839
Paeru_PRECISE:M9sucAA_wt:6,1.2509681480000001,-0.11398416800000001
Paeru_PRECISE:R10LB_wt:6,-0.7518602597,-0.21784325400000001
Paeru_PRECISE:R10LB_wt:7,0.2628170167,0.173768789
Paeru_PRECISE:LB_wt:3,-2.1775729243,-0.568060297
Paeru_PRECISE:LB_wt:4,-0.3331756455,-0.245597205
Paeru_PRECISE:R10LB_NaCl:1,0.106050208,-0.350100697
Paeru_PRECISE:R10LB_NaCl:2,-0.3734478395,-0.538459541
Paeru_PRECISE:M9glucAA_PAO1_wt:1,1.9503267678,-0.571538953
Paeru_PRECISE:M9glucAA_Zn:1,5.1949915524,-3.397069433
Paeru_PRECISE:M9glucAA_Cu:1,2.688512812,2.040799284
Paeru_PRECISE:M9glucAA_NaOCl:1,7.1881710238,2.477489398
Paeru_PRECISE:M9GlcNAcAA_8:1,4.6865216199,0.9092351040000001
Paeru_PRECISE:M9GlcNAcAA_8:2,3.7367495258,0.866120227
Paeru_PRECISE:M9GlcNAcAA_4:1,1.9938734084,1.715677589
Paeru_PRECISE:M9GlcNAcAA_4:2,4.1013517102,1.9002477830000002
Paeru_PRECISE:M9GlcNAcAA_2:1,1.9353070833000001,1.014953028
Paeru_PRECISE:M9GlcNAcAA_2:2,8.625613749,3.142490225
Paeru_PRECISE:M9GlcNAcAA_1:1,5.379040155,2.174498862
Paeru_PRECISE:M9GlcNAcAA_1:2,8.1808437818,3.826322662
Paeru_PRECISE:M9glucAA_NaOCl:2,5.0075535762,1.325521127
Paeru_PRECISE:M9glucAA_Cu:2,-0.10498419540000001,0.6427849750000001
Paeru_PRECISE:M9glucAA_Fe:1,5.3125483834,-0.325646404
Paeru_PRECISE:M9glucAA_Fe:2,9.5680364896,0.499426146
Paeru_PRECISE:M9glucAA_Zn:2,6.4109582943,0.087396684
Paeru_PRECISE:M9glucAA_PAO1_wt:2,4.7165036252,-1.046476162
Paeru_PRECISE:CAMHB_Mec:1,8.6930796363,1.771727215
Paeru_PRECISE:CAMHB_Mec:2,7.355024322,1.7156612340000001
Paeru_PRECISE:CAMHB_Azt:1,0.046893334,0.386212367
Paeru_PRECISE:CAMHB_Azt:2,0.36706419700000004,0.333157495
Paeru_PRECISE:CAMHB_Pip:1,13.6851323099,1.728700923
Paeru_PRECISE:CAMHB_Pip:2,9.0318951293,1.4645758
Paeru_PRECISE:CAMHB_Ceft:1,13.8619550487,2.75963858
Paeru_PRECISE:CAMHB_Ceft:2,14.8100230705,3.113166243
Paeru_PRECISE:CAMHB_Ceft:3,12.8291953066,2.126258104
Paeru_PRECISE:CAMHB_Ceft:4,14.8249370025,2.50384129
Paeru_PRECISE:M9glucAA_Ceft:1,0.9347340404000001,-0.120598988
Paeru_PRECISE:M9glucAA_Ceft:2,0.5000949101000001,0.744061756
Paeru_PRECISE:M9glucAA_Gent:1,0.5505562087,-0.32948523
Paeru_PRECISE:M9glucAA_Gent:2,2.3598030174,-0.097410747
Paeru_PRECISE:M9glucAA_Pip:1,0.436626018,-0.772760603
Paeru_PRECISE:M9glucAA_Pip:2,3.1738068948000002,0.369236171
Paeru_PRECISE:M9glucAA_Azt:1,0.5450627135,-0.42845062300000003
Paeru_PRECISE:M9glucAA_Azt:2,0.41285791180000003,-0.28083929
Paeru_PRECISE:CAMHB_Mero:1,9.1020418801,1.883297618
Paeru_PRECISE:CAMHB_Mero:2,11.1055872858,1.591451535
Paeru_PRECISE:CAMHB_Tet:1,1.0206454167,2.516491516
Paeru_PRECISE:CAMHB_Tet:2,1.7714547074,1.9684461400000002
Paeru_PRECISE:R10LB_Gent:1,-1.4578271734000001,-1.069623081
Paeru_PRECISE:R10LB_Ceft:1,-1.8849425879,-1.401752339
Paeru_PRECISE:R10LB_Ceft:2,-2.3066976233,-0.8215889380000001
Paeru_PRECISE:CAMHB_Biofilm:1,2.4545385467,1.3773903490000001
Paeru_PRECISE:CAMHB_Biofilm:2,3.4556319801,1.588015903
Paeru_PRECISE:M9glucAA_Biofilm:1,7.6647539796,1.284994706
Paeru_PRECISE:M9glucAA_Biofilm:2,6.8999686166,0.46864469200000003
Paeru_PRECISE:R10LB_Gent:2,-1.481780841,-0.45379232100000005
Paeru_PRECISE:R10LB_Pip:1,-2.5944243218,-1.144443908
Paeru_PRECISE:R10LB_Pip:2,-1.8682070649,-0.272561518
Paeru_PRECISE:R10LB_Mec:1,-0.2450931744,0.11353906300000001
Paeru_PRECISE:R10LB_Mec:2,-0.2650920143,0.666136509
Paeru_PRECISE:CAMHB_Azt:3,-1.3322110528,0.8784832330000001
Paeru_PRECISE:CAMHB_Azt:4,-2.1864848717,-0.9302914590000001
Paeru_PRECISE:CAMHB_Biofilm:3,-1.6301201982,0.36777486
Paeru_PRECISE:CAMHB_Biofilm:4,-0.5636979333000001,-0.147229143
Paeru_PRECISE:M9glucAA_Biofilm:3,10.2014249034,1.179958817
Paeru_PRECISE:M9glucAA_Biofilm:4,6.0690387152,0.592002035
Paeru_PRECISE:R10LB_Mero:1,0.7660203481000001,0.5768111140000001
Paeru_PRECISE:R10LB_Mero:2,1.3083190007,0.39899211
Paeru_PRECISE:LB_Cam:1,0.0913967133,1.150384966
Paeru_PRECISE:LB_Cam:2,0.0858549339,0.997341235
Paeru_PRECISE:CAMHB_Ceft:5,14.1912894123,2.755609872
Paeru_PRECISE:CAMHB_Cip:1,11.8040008573,1.475720027
Paeru_PRECISE:CAMHB_Cip:2,8.325554868,1.144974195
ampC_mutation:PA_Cef_taz_wt:1,-0.1667424758,0.684997066
ampC_mutation:PA_mutS_Cef_taz:1,-0.4236229273,-0.9901096410000001
ampC_mutation:PA_mutS:1,-0.5482068008000001,0.075058128
ampC_mutation:PA_mutS:2,0.7125220219,-0.18553480500000002
ampC_mutation:PA_mutS:3,0.1057331603,0.879272762
ampC_mutation:PA_Cef_taz_wt:2,0.1667424758,-0.684997066
ampC_mutation:PA_mutS_Cef_taz:2,1.1434849353,0.564009447
ampC_mutation:PA_mutS:4,-0.2789856643,1.049379608
ampC_mutation:PA_mutS:5,1.7202574670000002,-0.36258017200000003
ampC_mutation:PA_mutS:6,1.2004687938,0.8736966580000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,0.5352312925,0.317196492
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,0.4168243305,0.434898265
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-3.1134317831,-1.024719984
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-1.6285946538,-0.506612919
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,1.6655307448,-0.226990242
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,1.6079645,0.6253868370000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.3477499958,0.541880343
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.3477499958,-0.541880343
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,0.5269552971,0.20656780700000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-0.0777603433,-0.20162210200000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-0.7252932416,0.596401544
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,1.8703364351,0.9082483
cysB_mutant:PAO1HH_wt:1,0.4536502939,-0.018330599
cysB_mutant:PAO1HH_wt:2,-0.4536502939,0.018330599
cysB_mutant:cysBHH:1,3.2492390649,1.748657093
cysB_mutant:cysBHH:2,0.9097181426000001,1.680138259
cysB_mutant:cysBHH:3,1.6067841344,2.055055626
ersA_knockout:delersA:1,0.9855193083,0.9091759490000001
ersA_knockout:delersA:2,-2.8819698893,0.20331736
ersA_knockout:wt_BHI:1,-0.5873685419,-0.414315649
ersA_knockout:wt_BHI:2,0.5873685419,0.414315649
gcsR_mutant:PAO1_rep_wt:1,0.5451107539,-0.10227844900000001
gcsR_mutant:PAO1_rep_wt:2,-0.5451107539,0.10227844900000001
gcsR_mutant:GcsR_rep:1,-0.6507761491,-0.144005774
gcsR_mutant:GcsR_rep:2,-0.1608635749,0.16773116700000001
mexZ_knockout:del_mexZ:1,-2.0503839249,-0.649292649
mexZ_knockout:del_mexZ:2,-0.7285424535,-0.508297765
mexZ_knockout:del_mexZ:3,0.2374177992,-0.143631342
