,A,CysB,YdfF
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-6.2369180212,0.70486541,-0.40947311700000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-2.9539686525,1.012077226,-0.020326145
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,4.7282466877000005,-0.598303224,-0.029764121
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,5.4605760529000005,-0.6200077580000001,0.041619233000000005
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-0.8415125297,-0.426600415,0.0658444
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-7.1484348229,0.654452216,-0.065167288
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-6.8800194415,0.7107437560000001,-0.16744451500000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-7.0362221372,0.615297384,-0.15376968900000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,8.2567531658,-0.6763598470000001,-0.06874846100000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,9.0674693925,-0.670790082,0.6079415410000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,3.7404538434,-0.633343428,-0.152811588
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.12405717320000001,0.060832620000000004,0.44376383500000005
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.12405717320000001,-0.060832620000000004,-0.44376383500000005
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-3.2884136304,-0.42760642400000004,0.20988972
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-4.4324322579,-0.43208299800000005,-0.437654154
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,18.5365178552,0.46370137300000003,1.117933978
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,21.6595251474,0.449218025,0.420592222
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,7.6962523506,0.053844804,-0.6580172320000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,14.3409611845,0.324653224,-0.588385888
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,0.5110076609,-0.048557608,-0.5960329040000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,2.1137255804,0.042310853,-0.48962390800000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.2624472453,-0.065299298,0.002726628
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.7181765749,-0.08180630600000001,0.226617797
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-1.3459524914,0.070048118,-0.209162909
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.3653286712,0.07705748600000001,-0.020181516
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-5.3657417478,0.7820540760000001,-0.027690412
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-4.1408924028,0.831143077,-0.042555177
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.38444803380000003,-0.039613949,-0.004001027
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.8430556244,-0.056115241,0.219895739
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-1.2275036582,0.09572919,-0.21589471200000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.8525425446,-0.005738399,-0.61243387
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-2.9323766401,0.11010446700000001,-0.351825836
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,1.0605282899,0.083704731,-0.48499553900000003
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-1.4471229308,-0.038522456000000004,-1.229441343
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,1.4691595742,-0.022518843,0.374867204
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,1.3132171676,-0.07547298,0.240699246
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,2.0025424428,-0.006374246,0.34869325500000004
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,2.8704115103000003,0.168003131,-0.7229139870000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,2.9073204523,0.146726679,-0.965763209
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,3.9639133642,0.16755537,-0.770576663
Rosmarinic_acid:PAO1-100UMRA:1,-0.2624420381,0.017120482,0.30731698300000004
Rosmarinic_acid:PAO1-100UMRA:2,1.5361427532,-0.08034018600000001,-0.09593702100000001
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.3977607167,-0.01331079,-0.22097417400000002
Rosmarinic_acid:PAO1_DMSO_Control:2,0.0569524318,0.056636557000000004,0.25051228400000003
Rosmarinic_acid:PAO1_DMSO_Control:3,0.34080828500000004,-0.043325767,-0.02953811
Testosterone_treatment:Testosterone_Control:1,1.2179790161,0.21614207300000002,-0.058749211
Testosterone_treatment:Testosterone_Control:2,-1.2179790161,-0.21614207300000002,0.058749211
Testosterone_treatment:Testosterone_2.5:1,-0.6633505238,0.164559656,0.690240665
Testosterone_treatment:Testosterone_2.5:2,-1.4581052667,-0.086442011,0.40963177
Tf_toxin_expression:PAO1_WT:1,-0.6372614341,0.176901508,-0.039396792
Tf_toxin_expression:PAO1_WT:2,0.6372614341,-0.176901508,0.039396792
Tf_toxin_expression:PAO1_derfA:1,0.3195806196,0.07355239999999999,-0.25406831700000004
Tf_toxin_expression:PAO1_derfA:2,-0.2650451551,-0.040766525000000005,-0.34166250400000003
Zinc_treatment:PA_Zn:1,2.0710552946,0.40120156500000004,-0.25437649700000003
Zinc_treatment:PA_Zn:2,2.324313717,0.33229679,-0.08695105700000001
Zinc_treatment:PA_Zn:3,0.7770914531,0.37405648500000005,0.059220285000000004
Zinc_treatment:PA_Zn_wt:1,-0.2043331317,-0.003917708000000001,-0.132726919
Zinc_treatment:PA_Zn_wt:2,0.2043331317,0.003917708000000001,0.132726919
Paeru_PRECISE:CAMHB_wt:1,-17.31231305,-0.373671056,-0.7927108350000001
Paeru_PRECISE:CAMHB_wt:2,-16.332667139,-0.4384093,-0.9527842150000001
Paeru_PRECISE:CAMHB_wt:3,-18.2517108506,-0.603803237,-0.875440159
Paeru_PRECISE:CAMHB_wt:4,-17.3197607883,-0.679619429,-0.81931014
Paeru_PRECISE:M9glucAA_Pqt10:1,12.0620421324,0.47358942,0.268358572
Paeru_PRECISE:M9glucAA_Pqt10:2,13.8140570999,0.561837198,-0.033727622
Paeru_PRECISE:M9glucAA_Pqt:1,6.7630991209,0.267067253,-0.27034461200000004
Paeru_PRECISE:M9glucAA_Pqt:2,6.3968305258000004,0.20026691800000002,-0.555700555
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-7.7835399584000005,-0.060714116000000005,-0.268549341
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-9.9616193128,-0.12406341300000001,-0.15996526700000002
Paeru_PRECISE:M9glucAA_NaCl:1,-6.9781713559,-0.807127967,-0.597104647
Paeru_PRECISE:M9glucAA_NaCl:2,-7.5564189573,-0.28478778200000004,-0.16279347500000002
Paeru_PRECISE:M9glucAA_NaCl:3,-7.5625814131,-0.823829541,-0.6358733470000001
Paeru_PRECISE:CAMHB_wt:5,-22.1651005673,-0.371371805,-0.419774501
Paeru_PRECISE:CAMHB_wt:6,-23.5496295946,-0.47521115700000005,-0.19224533800000002
Paeru_PRECISE:LB_wt:1,-23.197706686,-1.318063285,-1.812436707
Paeru_PRECISE:LB_wt:2,-23.2835762163,-1.178577214,-0.9710958080000001
Paeru_PRECISE:M9glucAA_wt:1,3.5061448828,0.061779973,-0.127714279
Paeru_PRECISE:M9glucAA_wt:2,-3.5061448828,-0.061779973,0.127714279
Paeru_PRECISE:M9glucAA_lowpH:1,-8.1201743688,0.025831184,0.078646593
Paeru_PRECISE:M9glucAA_lowpH:2,-10.3999531654,-0.232181154,-0.05448186
Paeru_PRECISE:M9glucAA_DPD:1,-5.3202638646,0.124370172,-0.09878071100000001
Paeru_PRECISE:M9glucAA_DPD:2,-11.8838031769,-0.024217221,0.259464356
Paeru_PRECISE:M9sucAA_wt:1,-2.3961872703,-0.6179235310000001,-0.478077199
Paeru_PRECISE:M9sucAA_wt:2,-0.7743021405,0.015193845000000001,-0.288932169
Paeru_PRECISE:M9glucAA_NaCl:4,-8.2177179665,-0.822983741,-0.067567107
Paeru_PRECISE:M9glucAA_NaCl:5,-7.9119322039,-0.319776544,0.161486303
Paeru_PRECISE:M9sucAA_wt:3,-3.0369938163,-0.39344514,-0.038328142
Paeru_PRECISE:M9sucAA_wt:4,0.8582609706000001,-0.11416453800000001,0.041563909
Paeru_PRECISE:R10LB_wt:1,-25.4125971929,-0.739165945,-0.300972177
Paeru_PRECISE:M9glucAA_NaCl:6,-12.0279810503,-0.49234883500000004,0.004802248
Paeru_PRECISE:M9glucAA_NaCl:7,-10.6563691122,-0.485021142,0.09912934200000001
Paeru_PRECISE:M9fructAA_wt:1,1.2089067579,-0.144664859,0.512842178
Paeru_PRECISE:M9fructAA_wt:2,2.3274457854,-0.174521699,0.46553993600000004
Paeru_PRECISE:M9GlcNAcAA_wt:1,-4.0765679892,-0.099148342,0.404597549
Paeru_PRECISE:M9GlcNAcAA_wt:2,-4.6167996378,-0.0176738,0.36924865300000004
Paeru_PRECISE:M9pyruvAA_wt:1,-13.1456926284,-0.782958041,0.24298496800000002
Paeru_PRECISE:M9pyruvAA_wt:2,-13.7216402328,-0.339462386,0.366239356
Paeru_PRECISE:M9fructAA_wt:3,-16.6402098229,-0.031677606000000004,-0.030423013000000002
Paeru_PRECISE:M9fructAA_wt:4,-11.529180653200001,-0.064702644,0.16034493500000002
Paeru_PRECISE:M9GlcNAcAA_wt:3,-12.7607325382,-0.48140228900000004,0.273720258
Paeru_PRECISE:M9GlcNAcAA_wt:4,-17.2817722653,-0.62064632,0.387845639
Paeru_PRECISE:M9glycAA_wt:1,-12.1267933832,-0.6075334530000001,0.5587379210000001
Paeru_PRECISE:M9glycAA_wt:2,-16.1489983628,-0.715006331,0.20163787100000002
Paeru_PRECISE:M9pyruvAA_wt:3,-17.0054144999,-0.7900139820000001,0.12955598000000002
Paeru_PRECISE:CAMHB_wt:7,-18.437817982,-0.305149948,0.007349003000000001
Paeru_PRECISE:CAMHB_wt:8,-18.5646958768,-0.255945017,-0.139724723
Paeru_PRECISE:R10LB_wt:2,-21.1268249575,-0.475128731,-0.17077187300000002
Paeru_PRECISE:R10LB_wt:3,-23.7614235568,-0.433024344,-0.5982883280000001
Paeru_PRECISE:R10LB_wt:4,-25.6443970068,-0.44682648900000005,0.123481536
Paeru_PRECISE:R10LB_wt:5,-26.4699193262,-0.534436718,-0.38354829100000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-1.8834141083,0.254545935,0.763177795
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,4.9453635749,0.599974976,1.113553575
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,4.3628831923,0.478219002,0.975719153
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,4.6274094619,0.486259643,0.688708925
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-2.6844856722,0.39907179600000003,-0.07930324700000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-6.6579574445,0.253808392,0.738162164
Paeru_PRECISE:M9sucAA_wt:5,-6.4260095117,-0.304832066,0.8522145120000001
Paeru_PRECISE:M9sucAA_wt:6,-6.6947924932,-0.41368895,0.6221530430000001
Paeru_PRECISE:R10LB_wt:6,-24.543620404,-0.46513317800000004,-0.565282689
Paeru_PRECISE:R10LB_wt:7,-27.069814208,-0.540756522,-0.11320685800000001
Paeru_PRECISE:LB_wt:3,-23.839288385,-1.508594423,0.7782108870000001
Paeru_PRECISE:LB_wt:4,-23.8223185149,-1.540182815,0.44463103800000003
Paeru_PRECISE:R10LB_NaCl:1,-25.0493291503,-0.7752369680000001,-0.937223723
Paeru_PRECISE:R10LB_NaCl:2,-25.3729141534,-0.680636911,-0.037458184000000005
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-10.397231569,-0.9886614130000001,2.354020189
Paeru_PRECISE:M9glucAA_Zn:1,-21.5304107378,-2.485851392,3.345088169
Paeru_PRECISE:M9glucAA_Cu:1,-11.7704025246,0.6176258840000001,1.615194387
Paeru_PRECISE:M9glucAA_NaOCl:1,-21.072075245,-1.605915817,2.158530804
Paeru_PRECISE:M9GlcNAcAA_8:1,-17.5325468767,-1.8205377999999999,1.670113954
Paeru_PRECISE:M9GlcNAcAA_8:2,-20.6020561254,-1.322110332,1.785204188
Paeru_PRECISE:M9GlcNAcAA_4:1,-22.8861766958,-1.606218994,2.116982571
Paeru_PRECISE:M9GlcNAcAA_4:2,-20.1884639307,-1.63554338,2.3214705650000003
Paeru_PRECISE:M9GlcNAcAA_2:1,-21.3391995966,-0.94613095,2.720502119
Paeru_PRECISE:M9GlcNAcAA_2:2,-18.2700243354,-1.287485105,2.192032819
Paeru_PRECISE:M9GlcNAcAA_1:1,-20.9424532874,-0.9874113760000001,3.010300435
Paeru_PRECISE:M9GlcNAcAA_1:2,-21.8156050176,-1.4636427250000001,2.143735761
Paeru_PRECISE:M9glucAA_NaOCl:2,-20.5264929943,-1.120919598,1.636229321
Paeru_PRECISE:M9glucAA_Cu:2,-17.1803402172,0.45333551600000005,1.360782758
Paeru_PRECISE:M9glucAA_Fe:1,-8.9805458181,-0.9812199850000001,2.345804014
Paeru_PRECISE:M9glucAA_Fe:2,-1.5125418492,-0.128329714,2.28862734
Paeru_PRECISE:M9glucAA_Zn:2,-3.5918952527,-0.532997566,2.601872502
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-5.1887354611,-0.6273787670000001,2.60803584
Paeru_PRECISE:CAMHB_Mec:1,-17.4272591753,-0.518674258,-0.6380620330000001
Paeru_PRECISE:CAMHB_Mec:2,-16.1528200913,-0.562080898,-0.896148005
Paeru_PRECISE:CAMHB_Azt:1,-19.4797245948,-0.086772793,-0.9141819350000001
Paeru_PRECISE:CAMHB_Azt:2,-19.5207958942,-0.134564135,-0.673694408
Paeru_PRECISE:CAMHB_Pip:1,-15.0708199807,0.340185087,-3.518845781
Paeru_PRECISE:CAMHB_Pip:2,-16.3887501226,0.36565004500000003,-3.043224398
Paeru_PRECISE:CAMHB_Ceft:1,-28.3370591128,-0.478313859,-1.632343906
Paeru_PRECISE:CAMHB_Ceft:2,-29.4248540969,-0.10262245,-3.929538942
Paeru_PRECISE:CAMHB_Ceft:3,-28.9123623489,-0.292739334,-1.837742234
Paeru_PRECISE:CAMHB_Ceft:4,-27.5814773034,0.15900846300000002,-3.945324929
Paeru_PRECISE:M9glucAA_Ceft:1,-15.5351335308,0.081132802,-1.7049571239999999
Paeru_PRECISE:M9glucAA_Ceft:2,-17.2922885363,0.041447724000000005,-2.432482834
Paeru_PRECISE:M9glucAA_Gent:1,-3.5852784261,-0.217239175,-0.388246325
Paeru_PRECISE:M9glucAA_Gent:2,-5.3764949296,-0.124815563,0.0038647630000000002
Paeru_PRECISE:M9glucAA_Pip:1,-2.3965881094,-0.005811083000000001,-0.33330502
Paeru_PRECISE:M9glucAA_Pip:2,-1.0195679327,-0.109467859,-0.20542783
Paeru_PRECISE:M9glucAA_Azt:1,-22.6614386642,-0.42978602400000004,-0.8855653990000001
Paeru_PRECISE:M9glucAA_Azt:2,-23.3710911801,-0.463644622,-0.636045364
Paeru_PRECISE:CAMHB_Mero:1,-15.2770816568,-0.31629538700000004,-0.23633118200000003
Paeru_PRECISE:CAMHB_Mero:2,-15.9750395249,-0.252702192,-0.20034831900000002
Paeru_PRECISE:CAMHB_Tet:1,-20.0267932392,-1.127397972,-1.564666994
Paeru_PRECISE:CAMHB_Tet:2,-18.9577113161,-0.827343342,-1.896792927
Paeru_PRECISE:R10LB_Gent:1,-24.4352071155,-0.37442488,-0.358114882
Paeru_PRECISE:R10LB_Ceft:1,-20.1811573281,-0.11794678500000001,-0.8078199020000001
Paeru_PRECISE:R10LB_Ceft:2,-24.7602224824,-0.37660685400000005,-1.022998861
Paeru_PRECISE:CAMHB_Biofilm:1,-20.6192333136,-1.077289626,-1.288212533
