,A,CpxR
Diallyl_disulphide_treatment:PAO1_DDS:3,3.5906510304,0.44590142800000004
Dispersed_cells:PAO1_dispersed_wt:1,-0.29034605220000004,-0.033458378000000004
Dispersed_cells:PAO1_dispersed_wt:2,0.29034605220000004,0.033458378000000004
Dispersed_cells:PyhjH_dispersed:1,-1.2876537986,0.362166272
Dispersed_cells:PyhjH_dispersed:2,-1.112536409,0.9569419870000001
Dispersed_cells:PA01_Planktonic:1,-0.8193970817,-1.344609533
Dispersed_cells:PA01_Planktonic:2,-2.3892287179,-2.059275964
Dispersed_cells:PAO1_Biofilm:1,-0.26919579720000003,0.715783778
Dispersed_cells:PAO1_Biofilm:2,-1.261953689,0.054328023
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-0.8143725340000001,0.026572033000000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-0.7265671751,-0.019865333000000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-0.5382309604000001,-0.171542457
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.15594785220000001,-0.140184625
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.0382848899,0.038360035
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.1942327421,0.10182459
Farnesol_treatment:RNA of 0-1F_L:1,0.1090971344,-0.042221257000000005
Farnesol_treatment:RNA of 0-1F_L:2,0.12351407140000001,0.153960116
Farnesol_treatment:RNA of 0-1F_L:3,-0.2326112058,-0.11173885900000001
Farnesol_treatment:RNA of 6-F_L1:1,0.3657138404,0.090604681
Farnesol_treatment:RNA of 6-F_L1:2,0.4195055569,0.055689287000000004
Farnesol_treatment:RNA of 6-F_L1:3,0.654454592,0.151640363
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.7417030691000001,-0.296662115
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.7417030691000001,0.296662115
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.08014747800000001,0.276636997
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.108677431,-0.1227775
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.0746920623,0.38100371
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.5896122889000001,-0.20194276500000002
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,1.017582321,0.577185315
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.06246192800000001,-0.355721708
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.7267662793,0.176660763
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-0.5161488769,0.8419687520000001
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.4261947332,-0.250609442
HapZ_SagS_mutant:delHapZp:1,-0.5483130222,0.28490039300000003
HapZ_SagS_mutant:delHapZp:2,0.1674510437,0.111973401
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.4920871093,0.11486894800000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,-0.0658923761,0.13574049400000002
HapZ_SagS_mutants:delHApZ:1,-0.2654190047,-0.439388755
HapZ_SagS_mutants:delHApZ:2,-0.14810482960000002,-0.152381983
HapZ_SagS_mutants:delHApZ:3,0.5957959871,-0.06923559800000001
HapZ_SagS_mutants:delSagS:1,0.5995104007000001,0.05590432100000001
HapZ_SagS_mutants:delSagS:2,0.4630955217,-0.20803791500000002
HapZ_SagS_mutants:delSagS:3,1.5637551683000002,0.084747974
HapZ_SagS_mutants:delHapZp:3,0.0453744946,0.164301251
Lung_infection_transcriptome:PA01_LS1:1,2.7403277226,0.051519027
Lung_infection_transcriptome:PA01_LS1:2,2.8334207344999998,0.552740071
Lung_infection_transcriptome:PA01_CS1:1,0.3775712464,-0.101036287
Lung_infection_transcriptome:PA01_CS1:2,-0.3775712464,0.101036287
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.9179937008,-0.226920749
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.9179937008,0.226920749
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-0.6744383532,-0.091210838
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-0.493357288,0.352780994
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-1.4490810706000001,0.201910833
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-0.4258236154,-0.012340875000000001
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-1.3268566807,-0.201588337
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-1.4228643395,0.0080093
Metabolic_fitness_plasmid:PAO1_pBS228:1,-0.5751483022,-0.444524434
Metabolic_fitness_plasmid:PAO1_pBS228:2,-0.8252017370000001,-0.23845264700000002
Metabolic_fitness_plasmid:PAO1_RmS149:1,-1.7269785611000001,-0.142342515
Metabolic_fitness_plasmid:PAO1_RmS149:2,-1.0104648727,-0.224266595
Mucin_glycans:ABTGC:1,-0.5760633991,0.07990868200000001
Mucin_glycans:ABTGC:2,-0.5973329031,0.083279243
Mucin_glycans:ABTGC:3,0.1338173708,-0.051505365000000004
Mucin_glycans:ABTGC:4,0.268207578,0.030981908000000002
Mucin_glycans:ABTGC:5,0.7713713534000001,-0.14266446800000002
Mucin_glycans:MUC5B:1,2.2889235856,-0.271174623
Mucin_glycans:MUC5B:2,2.4517930513,0.068485734
Mucin_glycans:Glycans:1,1.4109519181,0.193025629
Mucin_glycans:Glycans:2,0.8786967873,0.21920303100000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-1.4087656187,0.223868425
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-1.0331896533,0.2248142
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,0.2522539656,0.733532108
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,1.4164628212,-0.362917725
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,0.9359060749,-0.091396008
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,0.7000124391,-0.061417098
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-1.0011131551,0.23430122
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-1.0584883496,0.40293864500000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-0.7573082686,0.17978618
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,0.5593227673,-0.394791061
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,1.3766182931,0.009126554
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,0.880968713,-0.43136153800000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.0742153213,0.209946332
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.0742153213,-0.209946332
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.8148997079,-0.055234629
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-0.7304750754,-0.279534653
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-0.1868640506,0.252320416
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,0.5129671506,0.31336841400000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-1.7858601924,-0.7448990160000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-1.3985578634,-0.7839484790000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-1.3660094664,-0.7404284710000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-1.0035802988,-0.728107495
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.2809871028,-0.059510823000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.1352273671,0.06635603
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.2669044116,0.051738581000000006
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.1493100583,-0.058583789000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-1.0512422946,-0.126281204
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-1.3164063880999999,-0.286043294
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.2254112651,-0.079039229
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.0902855016,0.046833312
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.3156967667,0.032205917
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,0.0482067887,-0.701592396
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.5575111326000001,-0.276097125
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,1.2176284194,-0.40996366100000003
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.1238372117,-1.568545687
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-0.1389059273,0.004831229
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-0.9200927745,0.49511832800000005
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.4532807804,0.47773996500000004
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,1.3407391428,-0.045815875000000006
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,1.2593441586,0.544179594
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.6696922197,0.231137322
Rosmarinic_acid:PAO1-100UMRA:1,0.4016074162,-0.136169177
Rosmarinic_acid:PAO1-100UMRA:2,0.1968522255,-0.35918204400000003
Rosmarinic_acid:PAO1_DMSO_Control:1,0.10170146940000001,0.10714113300000001
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.0640218079,-0.054454593
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.0376796615,-0.052686540000000004
Testosterone_treatment:Testosterone_Control:1,0.2100053977,-0.23457390500000003
Testosterone_treatment:Testosterone_Control:2,-0.2100053977,0.23457390500000003
Testosterone_treatment:Testosterone_2.5:1,-0.0692713291,0.17377108
Testosterone_treatment:Testosterone_2.5:2,-0.042957817700000005,0.498496975
Tf_toxin_expression:PAO1_WT:1,-0.078680676,0.20379580800000002
Tf_toxin_expression:PAO1_WT:2,0.078680676,-0.20379580800000002
Tf_toxin_expression:PAO1_derfA:1,0.269439251,0.21275642600000003
Tf_toxin_expression:PAO1_derfA:2,0.1980295218,0.234445384
Zinc_treatment:PA_Zn:1,8.691107820100001,0.718723373
Zinc_treatment:PA_Zn:2,8.7224369287,0.520691973
Zinc_treatment:PA_Zn:3,8.1896940278,0.660427344
Zinc_treatment:PA_Zn_wt:1,-0.0523281898,0.08870886800000001
Zinc_treatment:PA_Zn_wt:2,0.0523281898,-0.08870886800000001
Paeru_PRECISE:CAMHB_wt:1,1.1854823106,-0.41291699800000004
Paeru_PRECISE:CAMHB_wt:2,0.852071801,-0.42671376
Paeru_PRECISE:CAMHB_wt:3,1.013369822,-0.47317024
Paeru_PRECISE:CAMHB_wt:4,1.2219309575,-0.379779701
Paeru_PRECISE:M9glucAA_Pqt10:1,-0.8274842436000001,0.12043592500000001
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.5989147378,0.145453622
Paeru_PRECISE:M9glucAA_Pqt:1,-1.4293805065,0.162317964
Paeru_PRECISE:M9glucAA_Pqt:2,-1.1441914515,0.0052697180000000005
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-1.6612343516,0.295277175
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-1.7398933094,0.20303901300000002
Paeru_PRECISE:M9glucAA_NaCl:1,0.1541686414,-0.5874273480000001
Paeru_PRECISE:M9glucAA_NaCl:2,0.6541000227,-0.264264747
Paeru_PRECISE:M9glucAA_NaCl:3,0.6830917493,-0.764277152
Paeru_PRECISE:CAMHB_wt:5,1.67845331,0.012256169
Paeru_PRECISE:CAMHB_wt:6,2.0456756117,0.157400921
Paeru_PRECISE:LB_wt:1,1.8756762793,-0.049402559000000006
Paeru_PRECISE:LB_wt:2,2.7687977078,-0.03422915
Paeru_PRECISE:M9glucAA_wt:1,-0.0649025282,0.079792342
Paeru_PRECISE:M9glucAA_wt:2,0.0649025282,-0.079792342
Paeru_PRECISE:M9glucAA_lowpH:1,-1.1168226424,0.46999133800000004
Paeru_PRECISE:M9glucAA_lowpH:2,-1.007483629,0.34321242100000005
Paeru_PRECISE:M9glucAA_DPD:1,-0.9178068083,0.758433527
Paeru_PRECISE:M9glucAA_DPD:2,-0.9861805667,0.687297279
Paeru_PRECISE:M9sucAA_wt:1,0.35196544890000003,-0.6718944360000001
Paeru_PRECISE:M9sucAA_wt:2,0.6901782035,-0.164927333
Paeru_PRECISE:M9glucAA_NaCl:4,0.9778985033,-0.210780405
Paeru_PRECISE:M9glucAA_NaCl:5,0.8110719949,-0.105724176
Paeru_PRECISE:M9sucAA_wt:3,0.1589053875,0.15357521600000001
Paeru_PRECISE:M9sucAA_wt:4,0.18368728080000002,0.11112580200000001
Paeru_PRECISE:R10LB_wt:1,1.4720134887,0.30591861600000003
Paeru_PRECISE:M9glucAA_NaCl:6,0.5881507499,-0.131247524
Paeru_PRECISE:M9glucAA_NaCl:7,0.8022602657,-0.359049543
Paeru_PRECISE:M9fructAA_wt:1,0.3212446155,0.133206709
Paeru_PRECISE:M9fructAA_wt:2,0.6136829102,0.22839933
Paeru_PRECISE:M9GlcNAcAA_wt:1,-0.9720871781,0.186995398
Paeru_PRECISE:M9GlcNAcAA_wt:2,-0.9810149593,0.286919982
Paeru_PRECISE:M9pyruvAA_wt:1,-0.1993817669,-0.15295693800000001
Paeru_PRECISE:M9pyruvAA_wt:2,-0.3386968896,0.024115022
Paeru_PRECISE:M9fructAA_wt:3,-0.07889516220000001,-0.281207048
Paeru_PRECISE:M9fructAA_wt:4,0.103072408,-0.42315999400000004
Paeru_PRECISE:M9GlcNAcAA_wt:3,-0.1302765829,-0.52758427
Paeru_PRECISE:M9GlcNAcAA_wt:4,-1.0388432007,-0.428300279
Paeru_PRECISE:M9glycAA_wt:1,-0.7652491697,-0.17973598500000001
Paeru_PRECISE:M9glycAA_wt:2,-0.2843402893,-0.49750121900000005
Paeru_PRECISE:M9pyruvAA_wt:3,0.009769761,-0.6876835910000001
Paeru_PRECISE:CAMHB_wt:7,1.1173885306,0.051246788
Paeru_PRECISE:CAMHB_wt:8,1.3360055747000001,-0.169118341
Paeru_PRECISE:R10LB_wt:2,0.1093187042,0.122117575
Paeru_PRECISE:R10LB_wt:3,0.82483572,0.14923950600000002
Paeru_PRECISE:R10LB_wt:4,-0.9563701022000001,0.071296678
Paeru_PRECISE:R10LB_wt:5,-0.7991735103000001,-0.28011963700000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,0.009497059,-0.259366182
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.5681550039000001,-0.21806735100000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-0.0906381864,-0.321435003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,0.0334191655,-0.7032897410000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-1.2395891812,-0.268194351
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,0.09096989600000001,-0.05716533
Paeru_PRECISE:M9sucAA_wt:5,-0.2683761521,-0.057795598000000004
Paeru_PRECISE:M9sucAA_wt:6,0.2939115195,-0.165311172
Paeru_PRECISE:R10LB_wt:6,-0.4214675695,0.408959422
Paeru_PRECISE:R10LB_wt:7,0.4427629208,0.624719109
Paeru_PRECISE:LB_wt:3,0.4839850254,-0.069774607
Paeru_PRECISE:LB_wt:4,-0.29889810980000003,0.12467138700000001
Paeru_PRECISE:R10LB_NaCl:1,1.6993291728000002,-0.205733977
Paeru_PRECISE:R10LB_NaCl:2,4.1732178669,-0.26740774700000003
Paeru_PRECISE:M9glucAA_PAO1_wt:1,0.1613285247,0.5815875770000001
Paeru_PRECISE:M9glucAA_Zn:1,3.9532626046,1.414870456
Paeru_PRECISE:M9glucAA_Cu:1,6.1548213915,-0.41856778800000005
Paeru_PRECISE:M9glucAA_NaOCl:1,-0.43587925980000003,0.9205710060000001
Paeru_PRECISE:M9GlcNAcAA_8:1,-1.559171329,-0.645250797
Paeru_PRECISE:M9GlcNAcAA_8:2,-1.7392469018,-0.191127278
Paeru_PRECISE:M9GlcNAcAA_4:1,-0.6641182729,-0.45893195900000006
Paeru_PRECISE:M9GlcNAcAA_4:2,-0.7064770272,-0.069631543
Paeru_PRECISE:M9GlcNAcAA_2:1,-0.9411611870000001,-0.093760336
Paeru_PRECISE:M9GlcNAcAA_2:2,-0.7962646903,0.025713192000000003
Paeru_PRECISE:M9GlcNAcAA_1:1,-1.8082553646,-0.814287312
Paeru_PRECISE:M9GlcNAcAA_1:2,-2.3446479886000002,-0.786547424
Paeru_PRECISE:M9glucAA_NaOCl:2,-0.4228712912,-0.351871669
Paeru_PRECISE:M9glucAA_Cu:2,6.2650217302,-0.16547092500000002
Paeru_PRECISE:M9glucAA_Fe:1,-0.5393786876000001,-0.62619181
Paeru_PRECISE:M9glucAA_Fe:2,1.0675301955,0.25633526300000004
Paeru_PRECISE:M9glucAA_Zn:2,-0.054623701000000004,0.654933979
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-0.3535612038,-0.737746189
Paeru_PRECISE:CAMHB_Mec:1,1.2394279707,-0.023064734
Paeru_PRECISE:CAMHB_Mec:2,1.0014706158,-0.160039443
Paeru_PRECISE:CAMHB_Azt:1,2.5080879458,-0.24880568900000002
Paeru_PRECISE:CAMHB_Azt:2,2.6526783529999998,-0.311041159
Paeru_PRECISE:CAMHB_Pip:1,1.7799816207,-0.06014901600000001
Paeru_PRECISE:CAMHB_Pip:2,2.2810829905,0.237936066
Paeru_PRECISE:CAMHB_Ceft:1,4.8342333737,-0.069499136
Paeru_PRECISE:CAMHB_Ceft:2,5.1545119165,0.18549814
Paeru_PRECISE:CAMHB_Ceft:3,4.4421362147,0.434484386
Paeru_PRECISE:CAMHB_Ceft:4,5.43323109,0.09111638700000001
Paeru_PRECISE:M9glucAA_Ceft:1,-2.0390607481,0.00620759
Paeru_PRECISE:M9glucAA_Ceft:2,-1.1424499144,-0.377555676
Paeru_PRECISE:M9glucAA_Gent:1,-0.7548385080000001,-0.048157771
Paeru_PRECISE:M9glucAA_Gent:2,-0.5506479871000001,0.593929869
Paeru_PRECISE:M9glucAA_Pip:1,-0.9202123312,0.7012881550000001
Paeru_PRECISE:M9glucAA_Pip:2,-1.2261975473,0.168277524
Paeru_PRECISE:M9glucAA_Azt:1,1.6088070023,0.149879755
Paeru_PRECISE:M9glucAA_Azt:2,1.6446270538,0.269171062
Paeru_PRECISE:CAMHB_Mero:1,1.1070667184,0.34130571400000004
Paeru_PRECISE:CAMHB_Mero:2,0.8749074685,0.009049556
Paeru_PRECISE:CAMHB_Tet:1,2.8342002574,-0.040443006000000004
Paeru_PRECISE:CAMHB_Tet:2,1.0320102968,0.05446894
Paeru_PRECISE:R10LB_Gent:1,0.8747663131000001,0.168757822
Paeru_PRECISE:R10LB_Ceft:1,-0.2255363685,0.325246754
Paeru_PRECISE:R10LB_Ceft:2,0.8853558517000001,0.30189609500000003
Paeru_PRECISE:CAMHB_Biofilm:1,3.2230424199,-0.267838444
Paeru_PRECISE:CAMHB_Biofilm:2,2.3297747143,-0.13504253400000002
Paeru_PRECISE:M9glucAA_Biofilm:1,3.4724230028,-0.214878848
Paeru_PRECISE:M9glucAA_Biofilm:2,3.7239167085,-0.30292746600000003
Paeru_PRECISE:R10LB_Gent:2,1.459547305,0.342125783
Paeru_PRECISE:R10LB_Pip:1,1.0617578307,0.26502700300000004
Paeru_PRECISE:R10LB_Pip:2,1.8937773073000002,0.430718309
Paeru_PRECISE:R10LB_Mec:1,0.1588258029,0.06184765700000001
Paeru_PRECISE:R10LB_Mec:2,0.3238543472,-0.139029797
Paeru_PRECISE:CAMHB_Azt:3,1.1309378009,0.660032917
Paeru_PRECISE:CAMHB_Azt:4,1.2013033699,0.120985402
Paeru_PRECISE:CAMHB_Biofilm:3,0.4471673203,-0.311850151
Paeru_PRECISE:CAMHB_Biofilm:4,1.215731449,-0.55224632
Paeru_PRECISE:M9glucAA_Biofilm:3,0.010240441500000001,-0.42190117800000004
Paeru_PRECISE:M9glucAA_Biofilm:4,0.5933494220000001,-0.532516318
Paeru_PRECISE:R10LB_Mero:1,1.0450829069,0.754393434
Paeru_PRECISE:R10LB_Mero:2,0.8033008653,0.47574442
Paeru_PRECISE:LB_Cam:1,4.5931864527,1.733182094
Paeru_PRECISE:LB_Cam:2,4.6936493151,1.562718457
Paeru_PRECISE:CAMHB_Ceft:5,4.9311038711,0.449278881
Paeru_PRECISE:CAMHB_Cip:1,1.1544211277,0.342466993
Paeru_PRECISE:CAMHB_Cip:2,1.419740486,0.785169919
ampC_mutation:PA_Cef_taz_wt:1,-0.060415654000000006,-0.244247392
ampC_mutation:PA_mutS_Cef_taz:1,-1.0832709604,-0.119955086
ampC_mutation:PA_mutS:1,-0.2607189237,-0.524577092
ampC_mutation:PA_mutS:2,0.5340936797,-1.259677636
ampC_mutation:PA_mutS:3,0.5763700725,-0.370541171
ampC_mutation:PA_Cef_taz_wt:2,0.060415654000000006,0.244247392
ampC_mutation:PA_mutS_Cef_taz:2,-0.4298601066,-0.029487287
ampC_mutation:PA_mutS:4,-0.9960988348,0.076076002
ampC_mutation:PA_mutS:5,0.9660286095,-0.6018815270000001
ampC_mutation:PA_mutS:6,0.7694420241000001,0.32746494400000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-6.0451681504,-0.091446449
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-6.6074345439,0.059205824000000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-5.9885665601,-0.102780093
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-6.1447724274,-0.063250997
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-3.3248552612,1.009906492
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-3.4855096397,1.454355921
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.3184575548,-0.016191267000000002
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.3184575548,0.016191267000000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-5.9897824150000005,-1.386993796
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-6.1053929544,-0.8483938
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-6.8928712364999996,-0.42799299999999996
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-6.0788632377,-0.660970907
cysB_mutant:PAO1HH_wt:1,-0.4518177922,-0.038245841
cysB_mutant:PAO1HH_wt:2,0.4518177922,0.038245841
cysB_mutant:cysBHH:1,0.9579772397,0.8317252310000001
cysB_mutant:cysBHH:2,0.8596288189,0.260156423
cysB_mutant:cysBHH:3,0.4509143826,0.44652942
ersA_knockout:delersA:1,-1.210908323,0.14077961
ersA_knockout:delersA:2,-1.6826250135,-0.344817201
ersA_knockout:wt_BHI:1,-0.097196339,0.10227113900000001
ersA_knockout:wt_BHI:2,0.097196339,-0.10227113900000001
gcsR_mutant:PAO1_rep_wt:1,0.2722116592,-0.09310090400000001
gcsR_mutant:PAO1_rep_wt:2,-0.2722116592,0.09310090400000001
gcsR_mutant:GcsR_rep:1,-0.24790540300000002,-0.026116809
gcsR_mutant:GcsR_rep:2,-0.44461995990000003,-0.165600831
mexZ_knockout:del_mexZ:1,0.2248726902,-0.039934698000000005
