,BSU__misc_RNA_32
GM+5_3,1.0556333333
GM+10_3,0.0651333333
GM+15_3,1.3323333333
GM+25_3,1.0890333333
GM+45_3,-0.3250666667
GM+60_3,0.2297333333
GM+90_3,0.1482333333
GM+120_3,-0.5126666667
GM+150_3,0.1410333333
MG-0.1_1,0.6236333333
MG+5_1,1.0625333333
MG+10_1,1.0161333333
MG+15_1,0.49063333330000003
MG+25_1,0.6269333333
MG+45_1,1.1293333333
MG+120_1,0.3395333333
MG+150_1,0.4153333333
MG-0.1_2,0.0120333333
MG-0.2_2,0.7722333333
MG+5_2,0.6097333333
MG+10_2,0.5317333333
MG+15_2,0.6441333333
MG+25_2,0.6230333333
MG+45_2,-0.0791666667
MG+60_2,0.2061333333
MG+90_2,-0.22116666670000001
MG+120_2,0.6332333333
MG-0.1_3,1.0291333333
MG-0.2_3,0.7983333333
MG+5_3,0.3982333333
MG+10_3,-0.8538666667
MG+15_3,0.5469333333
MG+25_3,0.6509333333
MG+45_3,0.4343333333
MG+60_3,0.2650333333
MG+90_3,0.6482333333
MG+120_3,0.5005333333
MG+150_3,1.8033333333
