,BSU__misc_RNA_15
LPhT_3,14.1042
SMMPr_1,13.5144
SMMPr_2,13.4114
SMMPr_3,13.2675
HiTm_1,13.2529
HiTm_2,13.8872
HiTm_3,14.652
LoTm_1,13.2306
LoTm_2,13.0794
LoTm_3,12.9361
HiOs_1,14.538
HiOs_2,14.7939
HiOs_3,14.617
BMM_1,14.9436
BMM_2,14.8503
BMM_3,14.5298
Heat_1,14.348
Heat_2,14.917
Heat_3,14.3387
Cold_1,11.9774
Cold_2,11.6322
Cold_3,10.7887
Etha_1,12.3791
Etha_2,10.9532
Etha_3,11.8016
SMM_1,14.0246
SMM_2,14.1001
SMM_3,13.8706
Salt_1,12.9042
Salt_2,12.6421
Salt_3,12.3011
Mt0_1,10.8152
Mt0_3,8.7071
M0t45_1,11.661200000000001
M0t45_2,9.6274
M0t45_3,10.2378
M0t90_1,11.7393
M0t90_2,12.461
M0t90_3,12.7716
M40t45_1,11.0836
M40t45_2,12.624
M40t45_3,9.9674
M40t90_1,12.5144
M40t90_2,12.6191
M40t90_3,12.9283
dia0_1,9.4873
dia0_2,9.8418
dia0_3,10.2865
dia5_1,11.1606
dia5_2,11.284
dia5_3,11.1769
dia15_1,11.2253
dia15_2,11.2905
dia15_3,10.1906
Diami_1,11.429
Diami_2,10.5433
Diami_3,10.0116
Paraq_1,7.9216
Paraq_2,8.0389
Paraq_3,7.3538
H2O2_1,7.4638
H2O2_2,7.8217
H2O2_3,7.7337
Oxctl_1,8.273
Oxctl_2,8.4092
Oxctl_3,8.3898
GM-0.1_1,14.1412
GM-0.2_1,14.0722
GM+5_1,13.5796
GM+15_1,14.3198
GM+25_1,15.0336
GM+45_1,14.7012
GM+60_1,14.5503
GM+90_1,14.4495
GM+120_1,13.4267
GM+150_1,13.4597
GM-0.1_2,14.5801
GM-0.2_2,14.087
GM+5_2,14.1622
GM+10_2,14.4841
GM+15_2,14.9804
GM+25_2,14.7349
GM+45_2,13.999
GM+60_2,13.4978
GM+90_2,14.2941
GM+150_2,13.058
GM-0.1_3,14.3269
GM-0.2_3,14.1193
GM+5_3,14.0975
GM+10_3,13.0282
GM+15_3,14.643
GM+25_3,13.9641
GM+45_3,13.338799999999999
GM+60_3,12.8387
GM+90_3,13.4276
GM+120_3,13.276
GM+150_3,13.3242
MG-0.1_1,14.2416
MG+5_1,15.506
MG+10_1,15.7674
MG+15_1,14.1646
MG+25_1,14.1103
MG+45_1,14.0132
MG+120_1,12.8674
MG+150_1,13.3454
MG-0.1_2,13.6601
MG-0.2_2,14.5968
MG+5_2,15.0829
MG+10_2,15.4793
MG+15_2,14.911200000000001
MG+25_2,14.0886
MG+45_2,13.5428
MG+60_2,13.8527
MG+90_2,13.5015
MG+120_2,13.6908
MG-0.1_3,15.0063
MG-0.2_3,14.6608
MG+5_3,14.7534
MG+10_3,14.3593
MG+15_3,14.9513
MG+25_3,14.2257
MG+45_3,14.1998
MG+60_3,13.8915
MG+90_3,14.4313
MG+120_3,13.598
MG+150_3,14.6458
