,A,ErbR
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.191356422,0.473928983
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.273022698,-0.229181969
Diallyl_disulphide_treatment:PAO1_DDS:1,0.43240114,0.253244988
Diallyl_disulphide_treatment:PAO1_DDS:2,0.235892914,-0.15636144300000002
Diallyl_disulphide_treatment:PAO1_DDS:3,0.250953794,-0.011359748000000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.132214741,-0.14683484700000002
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.132214741,0.14683484700000002
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.17415503400000001,-0.41146630100000003
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-1.8233928970000002,-0.56497676
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.390320659,-0.269859457
HapZ_SagS_mutant:delHapZp:1,-0.834085735,-0.15758274600000002
HapZ_SagS_mutant:delHapZp:2,-1.704441286,-0.38548805700000005
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-0.059561123,0.101309224
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.330759536,0.16855023400000002
HapZ_SagS_mutants:delHApZ:1,-0.49446974400000004,-0.5815081080000001
HapZ_SagS_mutants:delHApZ:2,-0.36384882,-0.09083793500000001
HapZ_SagS_mutants:delHApZ:3,-0.33287430500000004,-0.6731931910000001
HapZ_SagS_mutants:delSagS:1,-0.566926826,-0.261692806
HapZ_SagS_mutants:delSagS:2,-0.32735598800000004,-1.163395111
HapZ_SagS_mutants:delSagS:3,0.431026273,-0.273736495
HapZ_SagS_mutants:delHapZp:1,-0.394334883,-0.006721668
yhjH_knockout:PA_delyhjH_wt:1,0.024406396,-0.24894325700000003
yhjH_knockout:PA_delyhjH_wt:2,-0.024406396,0.248943256
yhjH_knockout:PA_delyhjH:1,4.027914964,0.36079879800000003
yhjH_knockout:PA_delyhjH:2,4.093988996,-0.0066117120000000005
yhjH_knockout:PA_delwspF:1,4.578665513,0.6357453550000001
yhjH_knockout:PA_delwspF:2,3.305505754,0.15377901700000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-4.141469115,-0.978076868
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-2.545779429,-0.7725081420000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-3.215772156,-0.881026081
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-3.101101203,-0.41737159900000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.16503452300000002,0.127527674
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.724371988,-0.160504893
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.099084895,0.09653438
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.65842236,-0.06355716
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-8.838111273,-2.482937235
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-8.227877084,-2.247372674
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.38530986700000003,0.106341484
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.506579338,-0.18168546
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.121269471,0.075343977
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.3905712,0.17841885
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,0.9174428480000001,-0.679876083
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,0.8403877660000001,-0.693925031
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.3905712,-0.17841884900000002
Lung_infection_transcriptome:PA01_LS1:1,-1.022491082,-0.807773551
Lung_infection_transcriptome:PA01_LS1:2,-1.38276528,-0.655085291
Lung_infection_transcriptome:PA01_CS1:1,0.26812928,-0.022661755000000002
Lung_infection_transcriptome:PA01_CS1:2,-0.26812928,0.022661754000000003
Testosterone_treatment:Testosterone_Control:1,-0.533025988,0.205058115
Testosterone_treatment:Testosterone_Control:2,0.533025988,-0.205058115
Testosterone_treatment:Testosterone_2.5:1,-0.514772621,-0.23559058500000002
Testosterone_treatment:Testosterone_2.5:2,0.42736915600000003,-0.044905032000000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,10.93716825,2.446199996
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,12.42997732,2.810317596
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,5.282059302,1.819314988
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-7.239522545,-1.539699686
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-8.148914029,-1.739652814
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-8.429126416,-1.916853046
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,8.305455282,2.009261295
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,10.23941934,2.107513865
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,5.226402473,1.317784173
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-7.437249142,-1.70461769
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-8.175519365,-1.738203644
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-8.158508592,-1.991737997
Dispersed_cells:PAO1_dispersed_wt:1,1.737127834,0.669656342
Dispersed_cells:PAO1_dispersed_wt:2,-1.737127834,-0.669656342
Dispersed_cells:PyhjH_dispersed:1,-8.888797049,-0.168680837
Dispersed_cells:PyhjH_dispersed:2,-9.807933539,-0.5408436050000001
Dispersed_cells:PA01_Planktonic:1,-3.401089328,-0.23142046400000002
Dispersed_cells:PA01_Planktonic:2,-2.638124017,0.029736557
Dispersed_cells:PAO1_Biofilm:1,-6.9478176,0.570260784
Dispersed_cells:PAO1_Biofilm:2,-8.285143725,0.8033795050000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,0.586219888,-0.022530431
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,0.850398929,0.22158560500000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,0.527425451,0.279828359
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.026087546000000003,-0.121956031
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.06984707100000001,-0.342034494
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.043759525,0.463990524
gcsR_mutant:PAO1_rep_wt:1,0.504390287,-0.10227844900000001
gcsR_mutant:PAO1_rep_wt:2,-0.504390287,0.10227844900000001
gcsR_mutant:GcsR_rep:1,-0.314929243,-0.144005775
gcsR_mutant:GcsR_rep:2,-0.216241659,0.16773116700000001
ampC_mutation:PA_Cef_taz_wt:1,0.25470126,0.684997066
ampC_mutation:PA_mutS_Cef_taz:1,-0.6423259370000001,-0.99010964
ampC_mutation:PA_mutS:1,-0.8644767630000001,0.075058128
ampC_mutation:PA_mutS:2,0.7966825110000001,-0.18553480500000002
ampC_mutation:PA_mutS:3,-0.291761372,0.879272762
ampC_mutation:PA_Cef_taz_wt:2,-0.25470126,-0.684997065
ampC_mutation:PA_mutS_Cef_taz:2,0.690073652,0.564009447
ampC_mutation:PA_mutS:4,-0.6529921190000001,1.049379609
ampC_mutation:PA_mutS:5,1.749883241,-0.36258017200000003
ampC_mutation:PA_mutS:6,1.162990514,0.8736966580000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.847064539,-0.26951267500000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-2.183963768,-0.17228942
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-0.607689786,-0.8336467240000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.040172811,-0.48795856600000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,1.383744742,-0.005853435000000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.7726799270000001,-0.08251931800000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,1.874603638,0.530174848
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,1.7687205910000001,-0.7465715310000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,1.3838400960000001,-0.49838167400000005
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,1.575889055,-0.728106488
n-alkanes_treatment:PA_alkane:1,5.188223948,2.721177509
n-alkanes_treatment:PA_alkane:2,-5.650030291,1.258750369
n-alkanes_treatment:PA_Glycerol:1,0.9824560840000001,0.073586393
n-alkanes_treatment:PA_Glycerol:2,1.126700469,0.18797390800000002
n-alkanes_treatment:PA_Glycerol:3,-2.109156553,-0.261560301
Catabolise_Nucleic_Acids:L_asp:1,-2.949882893,-0.015597744
Catabolise_Nucleic_Acids:L_asp:2,-3.059874479,-0.8674033550000001
Catabolise_Nucleic_Acids:DNA_1:1,1.585440072,0.21367924200000002
Catabolise_Nucleic_Acids:DNA_1:2,-0.36847015,0.123700982
Catabolise_Nucleic_Acids:DNA_1:3,-1.216969922,-0.33738022300000003
cysB_mutant:PAO1HH_wt:1,0.12257094900000001,-0.0183306
cysB_mutant:PAO1HH_wt:2,-0.12257094900000001,0.018330599
cysB_mutant:cysBHH:1,3.278877852,1.748657093
cysB_mutant:cysBHH:2,1.23289712,1.680138259
cysB_mutant:cysBHH:3,1.909691933,2.055055627
ersA_knockout:delersA:1,1.301510402,0.9091759490000001
ersA_knockout:delersA:2,-2.718383955,0.203317359
ersA_knockout:wt_BHI:1,-0.733570793,-0.414315649
ersA_knockout:wt_BHI:2,0.733570793,0.414315649
Farnesol_treatment:RNA of 0-1F_L:1,0.301083107,0.153081462
Farnesol_treatment:RNA of 0-1F_L:2,0.44071188400000005,0.16720748100000002
Farnesol_treatment:RNA of 0-1F_L:3,-0.741794991,-0.320288943
Farnesol_treatment:RNA of 6-F_L1:1,0.9111568940000001,0.500161807
Farnesol_treatment:RNA of 6-F_L1:2,0.871714058,0.699168062
Farnesol_treatment:RNA of 6-F_L1:3,2.054358411,0.324812205
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.557682136,0.466102269
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.161204492,-0.058653702
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,3.816761852,1.552009693
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-1.5349998280000001,-0.565129788
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,2.253886456,0.15768122
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,2.226167617,1.427917058
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.18228702300000002,0.34088816800000005
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.18228702300000002,-0.34088816800000005
Metabolic_fitness_plasmid:PAO1_pAKD1:1,1.323700648,0.729186835
Metabolic_fitness_plasmid:PAO1_pAKD1:2,1.8200850179999999,1.151771375
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,6.969342298,0.994416508
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,4.561809314,2.400979778
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-3.267887501,-0.272504636
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-0.66253541,1.003718595
Metabolic_fitness_plasmid:PAO1_pBS228:1,0.726559395,0.86785557
Metabolic_fitness_plasmid:PAO1_pBS228:2,-0.21637562,0.6191898650000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,-2.844028548,0.120357975
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.016580157,0.59270177
mexZ_knockout:del_mexZ:1,-1.972641829,-0.649292649
mexZ_knockout:del_mexZ:2,-1.01211178,-0.508297766
mexZ_knockout:del_mexZ:3,0.294099223,-0.143631342
mexZ_knockout:wt_LB:1,3.616569276,0.64944048
mexZ_knockout:wt_LB:2,-1.24435258,-0.28719151600000004
mexZ_knockout:wt_LB:3,-2.372216696,-0.36224896500000003
Mucin_glycans:ABTGC:1,-2.096880405,-0.093799082
Mucin_glycans:ABTGC:2,-1.992969268,-0.15011406300000002
Mucin_glycans:ABTGC:3,-2.2755685469999998,-0.49108296700000004
Mucin_glycans:ABTGC:4,5.790198049,0.643800401
Mucin_glycans:ABTGC:5,0.5752201720000001,0.091195709
Mucin_glycans:MUC5B:1,-2.230769844,-0.307973268
Mucin_glycans:MUC5B:2,-2.02794587,-0.313513794
Mucin_glycans:Glycans:1,-3.02581549,0.191617064
Mucin_glycans:Glycans:2,-2.019337886,-0.206294203
NC_002516.2:Planktonic_total_RNA_Rep:1,-1.262144423,0.33354952800000004
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.205537082,-0.16991011
NC_002516.2:Planktonic_total_RNA_Rep:3,1.467681504,-0.163639417
NC_002516.2:Biofilm_total_RNA_Rep:1,0.617429035,-1.018849369
NC_002516.2:Biofilm_total_RNA_Rep:2,0.743001856,-0.277662342
Zinc_treatment:PA_Zn:1,-0.584385334,-0.412453453
Zinc_treatment:PA_Zn:2,-0.710115947,-0.45057193700000003
Zinc_treatment:PA_Zn:3,0.375948944,0.219817372
Zinc_treatment:PA_Zn_wt:1,-0.075687449,0.004626297000000001
Zinc_treatment:PA_Zn_wt:2,0.075687449,-0.004626297000000001
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.25539193,-0.108834387
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.25539193,0.108834387
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-3.8400688130000002,0.9304419070000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-4.532365918,0.019450093
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-5.546926722,0.031721253000000005
Paeru_PRECISE:CAMHB_wt:1,8.488584096,1.459826474
Paeru_PRECISE:CAMHB_wt:2,6.939487167,1.484949051
Paeru_PRECISE:CAMHB_wt:3,7.187720179,1.5921278710000002
Paeru_PRECISE:CAMHB_wt:4,6.724906065,2.110082274
Paeru_PRECISE:M9glucAA_Pqt10:1,-0.9742235220000001,0.535166327
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.73457266,-0.5725588030000001
Paeru_PRECISE:M9glucAA_Pqt:1,-2.667849872,-0.544600615
Paeru_PRECISE:M9glucAA_Pqt:2,-1.846211865,-0.334529236
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-1.728004241,-0.423574488
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-2.7332701420000003,-0.584633882
Paeru_PRECISE:M9glucAA_NaCl:1,-2.699737873,0.641357649
Paeru_PRECISE:M9glucAA_NaCl:2,-2.71406952,0.7916718810000001
Paeru_PRECISE:M9glucAA_NaCl:3,-3.042757992,1.264961441
Paeru_PRECISE:CAMHB_wt:5,4.998424039,2.817138007
Paeru_PRECISE:CAMHB_wt:6,7.763968652,2.734523715
Paeru_PRECISE:LB_wt:1,-2.970114397,-0.019146897
Paeru_PRECISE:LB_wt:2,-4.00188284,-1.12182621
Paeru_PRECISE:M9glucAA_wt:1,-1.855539359,0.515138497
Paeru_PRECISE:M9glucAA_wt:2,-1.7876626500000001,0.29386906
Paeru_PRECISE:M9glucAA_lowpH:1,-0.342069334,-0.057743212
Paeru_PRECISE:M9glucAA_lowpH:2,0.318098259,0.344749721
Paeru_PRECISE:M9glucAA_DPD:1,5.307508158,1.405965377
Paeru_PRECISE:M9glucAA_DPD:2,0.269726534,0.823468948
Paeru_PRECISE:M9sucAA_wt:1,-3.8597122500000003,-1.312238873
Paeru_PRECISE:M9sucAA_wt:2,-4.439526912,-0.51941357
Paeru_PRECISE:M9glucAA_NaCl:4,-2.820177895,1.044546445
Paeru_PRECISE:M9glucAA_NaCl:5,-3.388350244,1.384071535
Paeru_PRECISE:M9sucAA_wt:3,-2.168655608,-0.5320810570000001
Paeru_PRECISE:M9sucAA_wt:4,-1.461806725,-0.657736246
Paeru_PRECISE:R10LB_wt:1,-2.240531115,-0.270179051
Paeru_PRECISE:M9glucAA_NaCl:6,-1.86887847,1.203054301
Paeru_PRECISE:M9glucAA_NaCl:7,-2.521353753,1.08158008
Paeru_PRECISE:M9fructAA_wt:1,-1.784403211,0.913049372
Paeru_PRECISE:M9fructAA_wt:2,-0.07009079800000001,1.532411452
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.7365222230000001,1.412738506
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.3706722,1.779033847
Paeru_PRECISE:M9pyruvAA_wt:1,-4.435084479,-0.086058357
Paeru_PRECISE:M9pyruvAA_wt:2,-3.422938646,1.8488380860000002
Paeru_PRECISE:M9fructAA_wt:3,3.6779992200000002,1.8324653130000002
Paeru_PRECISE:M9fructAA_wt:4,0.43771317400000004,0.781262907
Paeru_PRECISE:M9GlcNAcAA_wt:3,0.23487459300000002,1.355128395
Paeru_PRECISE:M9GlcNAcAA_wt:4,-0.750772104,1.620682825
Paeru_PRECISE:M9glycAA_wt:1,-0.9624418830000001,1.9187464150000002
Paeru_PRECISE:M9glycAA_wt:2,-0.41039448,1.400383733
Paeru_PRECISE:M9pyruvAA_wt:3,-3.365368729,0.052561433000000005
Paeru_PRECISE:CAMHB_wt:7,9.634497733,2.239352577
Paeru_PRECISE:CAMHB_wt:8,8.779417888,2.586079114
Paeru_PRECISE:R10LB_wt:2,-2.444213638,-0.06369827900000001
Paeru_PRECISE:R10LB_wt:3,-2.60809321,-0.9073492870000001
Paeru_PRECISE:R10LB_wt:4,-0.742450738,0.296370619
Paeru_PRECISE:R10LB_wt:5,0.22309837100000002,0.8576501160000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,2.049899959,0.594394584
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-0.616711154,0.5755650010000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-0.872443103,0.13602455700000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-1.111476366,0.746173878
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,0.635656495,0.40338778900000005
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,0.667933648,1.02148902
Paeru_PRECISE:M9sucAA_wt:5,-0.16682301600000002,1.102996618
Paeru_PRECISE:M9sucAA_wt:6,-0.6242877480000001,0.290519611
Paeru_PRECISE:R10LB_wt:6,-1.643794373,0.18666052500000002
Paeru_PRECISE:R10LB_wt:7,-0.5286027520000001,0.578272568
Paeru_PRECISE:LB_wt:3,-3.151559134,-0.163556519
Paeru_PRECISE:LB_wt:4,-1.488814767,0.15890657400000002
Paeru_PRECISE:R10LB_NaCl:1,-1.608137266,0.054403082000000005
Paeru_PRECISE:R10LB_NaCl:2,-1.775746319,-0.133955762
Paeru_PRECISE:M9glucAA_wt:3,0.182948523,-0.167035174
Paeru_PRECISE:M9glucAA_Zn:1,3.543415179,-2.992565654
Paeru_PRECISE:M9glucAA_Cu:1,1.168146326,2.445303063
Paeru_PRECISE:M9glucAA_NaOCl:1,5.430128314,2.881993177
Paeru_PRECISE:M9GlcNAcAA_8:1,2.916226142,1.313738882
Paeru_PRECISE:M9GlcNAcAA_8:2,2.790586266,1.270624005
Paeru_PRECISE:M9GlcNAcAA_4:1,0.541338737,2.120181368
Paeru_PRECISE:M9GlcNAcAA_4:2,3.19307808,2.304751562
Paeru_PRECISE:M9GlcNAcAA_2:1,0.717178701,1.419456807
Paeru_PRECISE:M9GlcNAcAA_2:2,7.182033307,3.546994003
Paeru_PRECISE:M9GlcNAcAA_1:1,4.242892624,2.5790026409999998
Paeru_PRECISE:M9GlcNAcAA_1:2,7.160535895,4.230826441
Paeru_PRECISE:M9glucAA_NaOCl:2,2.575206513,1.7300249060000001
Paeru_PRECISE:M9glucAA_Cu:2,-1.1888841860000001,1.047288754
Paeru_PRECISE:M9glucAA_Fe:1,3.1605002,0.07885737500000001
Paeru_PRECISE:M9glucAA_Fe:2,7.194941642,0.903929925
Paeru_PRECISE:M9glucAA_Zn:2,5.061249741,0.491900463
Paeru_PRECISE:M9glucAA_wt:4,3.460253486,-0.641972384
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,4.235027372,0.461044263
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,3.716118462,1.088730199
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,2.9890994220000002,1.513698773
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.243594426,0.8436805310000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.8124270760000001,-0.313495159
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.56883265,-0.5301853710000001
relA-spoT_double-mutant:plank_WT_1:1,0.280451667,-0.27089349500000004
relA-spoT_double-mutant:plank_WT_1:2,-0.859648351,0.24475533
relA-spoT_double-mutant:plank_WT_1:3,0.579196684,0.026138165
relA-spoT_double-mutant:plank_rel-spot:1,0.004619127000000001,1.232291738
relA-spoT_double-mutant:plank_rel-spot:2,9.215949609,2.977557506
Rosmarinic_acid:PAO1-100UMRA:1,0.072627069,0.167225344
Rosmarinic_acid:PAO1-100UMRA:2,-0.404019077,0.11582924100000001
Rosmarinic_acid:PAO1_DMSO_Control:1,0.12848863900000002,0.05290752
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.422142982,-0.206005405
Rosmarinic_acid:PAO1_DMSO_Control:3,0.29365434300000004,0.15309788600000002
Tf_toxin_expression:PAO1_WT:1,0.12955602400000002,-0.07670260400000001
Tf_toxin_expression:PAO1_WT:2,-0.12955602400000002,0.07670260400000001
Tf_toxin_expression:PAO1_derfA:1,-0.641037013,0.043596566
Tf_toxin_expression:PAO1_derfA:2,-0.37792919900000005,0.32257281200000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,0.779890894,0.317196492
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,0.469836864,0.434898265
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-2.538231063,-1.024719983
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-0.42453803900000003,-0.506612919
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,2.188287638,-0.226990242
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,2.6102406240000002,0.6253868370000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.193858514,0.541880343
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.193858514,-0.541880343
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,1.391040838,0.20656780800000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,0.6558711070000001,-0.20162210100000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-0.007649063,0.5964015450000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,2.449411543,0.9082483
natural_RNA_aptamers:PA_Water_rep_wt:1,0.36806616600000003,-0.137239484
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.36806616600000003,0.137239484
natural_RNA_aptamers:PA_FMN_rep:1,0.18738564500000002,-0.5337432980000001
natural_RNA_aptamers:PA_FMN_rep:2,1.090152733,-0.285716581
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.648658787,0.44805214600000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.09289947200000001,-0.46782429700000006
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.11696247800000001,-0.540304899
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.281334008,0.35781179500000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.07567823800000001,0.24626767400000002
