,BSU__misc_RNA_17
M40t45_2,12.7206
M40t45_3,13.1616
M40t90_1,12.2046
M40t90_2,12.7113
M40t90_3,12.5694
dia0_1,12.138
dia0_2,12.1853
dia0_3,12.866
dia5_1,12.9635
dia5_2,13.2416
dia5_3,13.4401
dia15_1,12.8495
dia15_2,13.5638
dia15_3,13.0817
Diami_1,14.401
Diami_2,14.1059
Diami_3,14.1746
Paraq_1,12.8958
Paraq_2,13.1883
Paraq_3,11.2268
H2O2_1,11.8115
H2O2_2,12.4542
H2O2_3,12.398
Oxctl_1,12.2112
Oxctl_2,12.3891
Oxctl_3,12.902
GM-0.1_1,13.2582
GM-0.2_1,13.1529
GM+5_1,12.6012
GM+15_1,13.5522
GM+25_1,13.7012
GM+45_1,13.7424
GM+60_1,13.5649
GM+90_1,13.4224
GM+120_1,12.4875
GM+150_1,12.9529
GM-0.1_2,13.2786
GM-0.2_2,13.4071
GM+5_2,13.5264
GM+10_2,13.5645
GM+15_2,13.9236
GM+25_2,13.5749
GM+45_2,12.0711
GM+60_2,12.2504
GM+90_2,13.4007
GM+150_2,12.5517
GM-0.1_3,13.5831
GM-0.2_3,13.4632
GM+5_3,13.8545
GM+10_3,12.3256
GM+15_3,13.8728
GM+25_3,12.5912
GM+45_3,12.1467
GM+60_3,11.9162
GM+90_3,12.5518
GM+120_3,12.7973
GM+150_3,12.9215
MG-0.1_1,13.4297
MG+5_1,13.7854
MG+10_1,13.6753
MG+15_1,12.5654
MG+25_1,13.2124
MG+45_1,13.3665
MG+120_1,12.6613
MG+150_1,13.158
MG-0.1_2,12.0808
MG-0.2_2,13.1116
MG+5_2,13.2881
MG+10_2,13.3267
MG+15_2,13.613
MG+25_2,12.8935
MG+45_2,12.9519
MG+60_2,12.8449
MG+90_2,12.5958
MG+120_2,13.518
MG-0.1_3,13.9745
MG-0.2_3,13.7071
MG+5_3,12.7853
MG+10_3,12.4222
MG+15_3,13.6101
MG+25_3,13.4258
MG+45_3,13.8843
MG+60_3,13.0061
MG+90_3,13.2953
MG+120_3,12.6427
MG+150_3,13.763300000000001
