,A,FleN
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.021821731,0.01579826
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.08543044,0.10676208200000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-1.062963542,-0.182674933
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,1.257158937,0.041409914000000006
HapZ_SagS_mutant:delHapZp:1,-1.695420639,-0.077043495
HapZ_SagS_mutant:delHapZp:2,-0.824874717,-0.016077481
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-2.649840744,-0.014670113
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,1.392681807,-0.026739801
HapZ_SagS_mutants:delHApZ:1,4.440487781,0.099575625
HapZ_SagS_mutants:delHApZ:2,3.63458346,0.282042191
HapZ_SagS_mutants:delHApZ:3,4.290218256,0.311224143
HapZ_SagS_mutants:delSagS:1,0.14292173500000002,0.072794046
HapZ_SagS_mutants:delSagS:2,0.838547287,0.048888133
HapZ_SagS_mutants:delSagS:3,-2.245306689,0.025623616000000002
HapZ_SagS_mutants:delHapZp:1,-1.686904679,-0.102153827
yhjH_knockout:PA_delyhjH_wt:1,-0.253704219,-0.005796497
yhjH_knockout:PA_delyhjH_wt:2,0.253704219,0.005796497
yhjH_knockout:PA_delyhjH:1,0.755337009,0.18203833800000002
yhjH_knockout:PA_delyhjH:2,1.086471029,0.13754259300000002
yhjH_knockout:PA_delwspF:1,-6.020449708,-0.387970933
yhjH_knockout:PA_delwspF:2,-2.414368574,-0.46105941800000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,1.408075494,-0.47260684000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,1.240297523,-0.42831938700000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,1.209964881,-0.35039101
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,1.485023434,-0.30737215
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.271170242,-0.10482158500000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.208553589,0.048249926000000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.177651795,0.018374514
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.30207203600000004,0.038197146
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,4.665377068,1.038597994
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,5.010109643,0.967366755
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.16593739500000002,-0.092089683
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.113415074,0.060987546000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.27935247,0.031102136000000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.42837133200000005,-0.133499375
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,8.899931156000001,0.969166964
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,8.997649669,0.986404747
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.42837133200000005,0.133499375
Lung_infection_transcriptome:PA01_LS1:1,3.32817555,-0.24198616900000003
Lung_infection_transcriptome:PA01_LS1:2,3.45811377,-0.135835645
Lung_infection_transcriptome:PA01_CS1:1,1.698506877,0.18376935200000002
Lung_infection_transcriptome:PA01_CS1:2,-1.698506877,-0.18376935200000002
Testosterone_treatment:Testosterone_Control:1,1.043513472,-0.020253962
Testosterone_treatment:Testosterone_Control:2,-1.043513472,0.020253962
Testosterone_treatment:Testosterone_2.5:1,-0.127232799,-0.010511424
Testosterone_treatment:Testosterone_2.5:2,-0.423825526,0.245053656
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,10.10115231,1.310270161
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,12.52966404,1.472502212
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,8.210391048,1.452378487
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-7.469259132,-1.395919171
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-6.272027458,-1.12040449
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-6.933652574,-1.074832451
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,5.324762325,1.07381316
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,3.034382167,0.661054712
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,5.49907393,1.076811456
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-4.34159938,-1.088653769
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-3.825450919,-0.7163705770000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-5.691168123,-1.00665498
Dispersed_cells:PAO1_dispersed_wt:1,-0.26636308200000003,-0.021195581
Dispersed_cells:PAO1_dispersed_wt:2,0.26636308200000003,0.021195581
Dispersed_cells:PyhjH_dispersed:1,1.981114167,0.845831328
Dispersed_cells:PyhjH_dispersed:2,1.222941953,0.8732881370000001
Dispersed_cells:PA01_Planktonic:1,0.9677231690000001,0.9648967570000001
Dispersed_cells:PA01_Planktonic:2,0.10437284000000001,0.956796136
Dispersed_cells:PAO1_Biofilm:1,-1.363603726,0.811761087
Dispersed_cells:PAO1_Biofilm:2,0.566016592,1.05163545
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,3.184878156,-0.072875805
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,2.889039961,-0.166243746
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,3.587639382,-0.12507155
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.263431692,0.047223315
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.063363604,-0.061409874
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.32679529500000004,0.01418656
gcsR_mutant:PAO1_rep_wt:1,-0.13805160600000002,-0.05026979
gcsR_mutant:PAO1_rep_wt:2,0.13805160600000002,0.05026979
gcsR_mutant:GcsR_rep:1,0.911400674,0.11015813
gcsR_mutant:GcsR_rep:2,0.9832013730000001,0.10051462900000001
ampC_mutation:PA_Cef_taz_wt:1,0.735349519,0.20675765200000001
ampC_mutation:PA_mutS_Cef_taz:1,1.464526025,-0.14728209
ampC_mutation:PA_mutS:1,2.266257535,0.027656699000000003
ampC_mutation:PA_mutS:2,0.081374495,-0.294881855
ampC_mutation:PA_mutS:3,2.105473967,0.258025325
ampC_mutation:PA_Cef_taz_wt:2,-0.735349519,-0.20675765200000001
ampC_mutation:PA_mutS_Cef_taz:2,2.1326879180000002,0.13028035300000002
ampC_mutation:PA_mutS:4,1.147199401,0.054409687000000005
ampC_mutation:PA_mutS:5,-2.112485718,-0.49957959300000004
ampC_mutation:PA_mutS:6,1.037487783,-0.052780197
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,2.670024002,-0.33380168800000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,3.961436045,-0.094513595
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,1.573987333,-0.338184922
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.543414937,-0.9722833070000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-2.328966048,0.09683712600000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-2.162944633,0.12280750100000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-2.139549366,0.208670658
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-7.190902686,-0.76329286
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-7.036974802,-0.8050877240000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-7.888776136,-0.506065977
n-alkanes_treatment:PA_alkane:1,-3.8533276990000003,-0.44266527800000005
n-alkanes_treatment:PA_alkane:2,-0.371367909,0.10228888900000001
n-alkanes_treatment:PA_Glycerol:1,-0.7718215540000001,-0.102833481
n-alkanes_treatment:PA_Glycerol:2,-1.209457484,-0.124691301
n-alkanes_treatment:PA_Glycerol:3,1.981279039,0.227524782
Catabolise_Nucleic_Acids:L_asp:1,-3.067570794,-0.066604519
Catabolise_Nucleic_Acids:L_asp:2,3.822990379,0.06810980700000001
Catabolise_Nucleic_Acids:DNA_1:1,0.28579461700000003,0.008097492000000001
Catabolise_Nucleic_Acids:DNA_1:2,-1.17549261,-0.008787524
Catabolise_Nucleic_Acids:DNA_1:3,0.8896979930000001,0.000690032
cysB_mutant:PAO1HH_wt:1,1.195462858,-0.017811955
cysB_mutant:PAO1HH_wt:2,-1.195462858,0.017811955
cysB_mutant:cysBHH:1,-1.451476089,0.0011924140000000001
cysB_mutant:cysBHH:2,-1.474105081,-0.064142673
cysB_mutant:cysBHH:3,-2.738152179,-0.061743627
ersA_knockout:delersA:1,2.190607356,0.121280697
ersA_knockout:delersA:2,4.608089378,0.158192895
ersA_knockout:wt_BHI:1,1.546603326,0.087783514
ersA_knockout:wt_BHI:2,-1.546603326,-0.087783514
Farnesol_treatment:RNA of 0-1F_L:1,-0.580499176,0.14043713300000002
Farnesol_treatment:RNA of 0-1F_L:2,-1.149780347,0.008844284
Farnesol_treatment:RNA of 0-1F_L:3,1.730279523,-0.149281417
Farnesol_treatment:RNA of 6-F_L1:1,0.5370495200000001,0.30962369500000003
Farnesol_treatment:RNA of 6-F_L1:2,-0.875703341,0.37759274200000004
Farnesol_treatment:RNA of 6-F_L1:3,-0.94788215,0.33127087800000005
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,1.24035205,0.207390033
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.8744915870000001,0.123148511
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-4.352327544,0.563777733
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.099815438,-0.29687925600000004
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-0.266045025,-0.033659286000000004
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-2.952253052,-0.147375991
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.963751793,-0.09159266
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.963751793,0.09159266
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-0.7316945340000001,-0.093328005
Metabolic_fitness_plasmid:PAO1_pAKD1:2,0.8669514250000001,0.08885011500000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-6.10003306,0.199628933
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-5.242681071,0.301078709
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,1.621623825,0.093836706
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,2.163251057,0.351414694
Metabolic_fitness_plasmid:PAO1_pBS228:1,-1.34669228,-0.100719185
Metabolic_fitness_plasmid:PAO1_pBS228:2,-2.611872113,0.31846472
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.864932942,0.098053394
Metabolic_fitness_plasmid:PAO1_RmS149:2,2.169861827,0.008817592
mexZ_knockout:del_mexZ:1,2.611778599,-0.092447757
mexZ_knockout:del_mexZ:2,1.762073805,-0.002445128
mexZ_knockout:del_mexZ:3,0.018817035000000003,0.07470726700000001
mexZ_knockout:wt_LB:1,-3.49867212,-0.132258084
mexZ_knockout:wt_LB:2,2.111628362,0.009521634000000001
mexZ_knockout:wt_LB:3,1.387043759,0.12273645
Mucin_glycans:ABTGC:1,1.188629968,0.034050528000000004
Mucin_glycans:ABTGC:2,-0.097421195,-0.007717612
Mucin_glycans:ABTGC:3,-0.246564477,0.191825086
Mucin_glycans:ABTGC:4,-0.11550749800000001,-0.029345882
Mucin_glycans:ABTGC:5,-0.7291367990000001,-0.188812122
Mucin_glycans:MUC5B:1,-1.6287223370000001,-0.54075245
Mucin_glycans:MUC5B:2,-1.7580778910000001,-0.17945876
Mucin_glycans:Glycans:1,0.372806171,0.264827068
Mucin_glycans:Glycans:2,-0.222626085,-0.034007316
NC_002516.2:Planktonic_total_RNA_Rep:1,-1.79115069,-0.12450949400000001
NC_002516.2:Planktonic_total_RNA_Rep:2,0.7616564170000001,0.029500629
NC_002516.2:Planktonic_total_RNA_Rep:3,1.029494273,0.09500886500000001
NC_002516.2:Biofilm_total_RNA_Rep:1,2.047326967,0.5835404470000001
NC_002516.2:Biofilm_total_RNA_Rep:2,1.826541378,0.515064482
Zinc_treatment:PA_Zn:1,-3.302782214,-0.6794604630000001
Zinc_treatment:PA_Zn:2,-3.579993049,-0.41767000800000004
Zinc_treatment:PA_Zn:3,-4.124554166,-0.607964452
Zinc_treatment:PA_Zn_wt:1,0.08382494700000001,-0.11665024600000001
Zinc_treatment:PA_Zn_wt:2,-0.08382494700000001,0.11665024600000001
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.17780853500000002,-0.027847657
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.17780853500000002,0.027847657
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-3.660856802,-0.802682035
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-1.23582754,-0.723045401
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-0.569124909,-0.6708485350000001
Paeru_PRECISE:CAMHB_wt:1,4.41092621,-0.023855668
Paeru_PRECISE:CAMHB_wt:2,3.088416727,-0.31216054800000004
Paeru_PRECISE:CAMHB_wt:3,2.349753799,-0.24432993700000002
Paeru_PRECISE:CAMHB_wt:4,0.010072015,-0.359628406
Paeru_PRECISE:M9glucAA_Pqt10:1,-0.896557954,-0.331317858
Paeru_PRECISE:M9glucAA_Pqt10:2,-0.21800038700000002,-0.328553003
Paeru_PRECISE:M9glucAA_Pqt:1,0.05644044300000001,-0.35822901900000004
Paeru_PRECISE:M9glucAA_Pqt:2,-0.301949466,-0.449573433
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-1.017166,-0.26389452
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-0.109274807,-0.44849311000000003
Paeru_PRECISE:M9glucAA_NaCl:1,7.265661116,-0.41382611700000005
Paeru_PRECISE:M9glucAA_NaCl:2,5.225961408,-0.8118532270000001
Paeru_PRECISE:M9glucAA_NaCl:3,5.521731459,-0.386561441
Paeru_PRECISE:CAMHB_wt:5,-0.687447993,-0.262842285
Paeru_PRECISE:CAMHB_wt:6,-0.499964428,-0.08087936200000001
Paeru_PRECISE:LB_wt:1,8.172965644,-0.5424974250000001
Paeru_PRECISE:LB_wt:2,5.896928837,-0.41525906900000004
Paeru_PRECISE:M9glucAA_wt:1,-1.420084971,-0.37498984300000004
Paeru_PRECISE:M9glucAA_wt:2,-2.059793127,-0.212057514
Paeru_PRECISE:M9glucAA_lowpH:1,2.098160458,0.101646394
Paeru_PRECISE:M9glucAA_lowpH:2,0.731615683,-0.045490704
Paeru_PRECISE:M9glucAA_DPD:1,-4.746542068,0.16583883200000002
Paeru_PRECISE:M9glucAA_DPD:2,-4.477303989,0.18335404600000002
Paeru_PRECISE:M9sucAA_wt:1,2.651859145,-0.8455119480000001
Paeru_PRECISE:M9sucAA_wt:2,2.941644934,-0.532678049
Paeru_PRECISE:M9glucAA_NaCl:4,6.337166372,-0.091712812
Paeru_PRECISE:M9glucAA_NaCl:5,6.13107292,0.036318932000000005
Paeru_PRECISE:M9sucAA_wt:3,3.9911872180000003,-0.26651359999999996
Paeru_PRECISE:M9sucAA_wt:4,2.856868702,-0.28309095500000003
Paeru_PRECISE:R10LB_wt:1,4.348870691,0.023466629000000003
Paeru_PRECISE:M9glucAA_NaCl:6,4.46927919,0.039881375000000004
Paeru_PRECISE:M9glucAA_NaCl:7,5.001992216,-0.007598877
Paeru_PRECISE:M9fructAA_wt:1,-2.352009802,-0.178693248
Paeru_PRECISE:M9fructAA_wt:2,-2.349724897,-0.209730784
Paeru_PRECISE:M9GlcNAcAA_wt:1,-2.197883149,-0.16421075000000002
Paeru_PRECISE:M9GlcNAcAA_wt:2,-1.505161341,-0.036248006
Paeru_PRECISE:M9pyruvAA_wt:1,1.140944504,-0.313127064
Paeru_PRECISE:M9pyruvAA_wt:2,-0.9852682060000001,-0.10616301900000001
Paeru_PRECISE:M9fructAA_wt:3,-0.998953092,-0.31107343800000004
Paeru_PRECISE:M9fructAA_wt:4,-1.275713487,-0.39438126100000004
Paeru_PRECISE:M9GlcNAcAA_wt:3,-0.9144010100000001,-0.5501063620000001
Paeru_PRECISE:M9GlcNAcAA_wt:4,-0.7289744890000001,-0.539628317
Paeru_PRECISE:M9glycAA_wt:1,-2.34158666,-0.6403772
Paeru_PRECISE:M9glycAA_wt:2,-1.6624661330000001,-0.6257519570000001
Paeru_PRECISE:M9pyruvAA_wt:3,1.004902786,-0.671745751
Paeru_PRECISE:CAMHB_wt:7,4.027908304,0.394162177
Paeru_PRECISE:CAMHB_wt:8,2.216728782,0.28489377400000004
Paeru_PRECISE:R10LB_wt:2,4.246469095,-0.049986818
Paeru_PRECISE:R10LB_wt:3,1.373322865,-0.07381782
Paeru_PRECISE:R10LB_wt:4,2.534189848,0.018502192
Paeru_PRECISE:R10LB_wt:5,2.164642928,-0.25320651
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-0.9072928490000001,-0.14947389700000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-0.38043802,0.09185934500000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-2.344257478,-0.19496274200000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-2.856195402,-0.261683322
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-0.5521537160000001,-0.297100768
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-1.825961753,-0.16182164100000002
Paeru_PRECISE:M9sucAA_wt:5,-0.9555701010000001,-0.09979486600000001
Paeru_PRECISE:M9sucAA_wt:6,-2.3282815230000002,-0.339127803
Paeru_PRECISE:R10LB_wt:6,0.26441668900000004,-0.08232586900000001
Paeru_PRECISE:R10LB_wt:7,-0.26110107,-0.031841651
Paeru_PRECISE:LB_wt:3,6.982263286,0.34068911300000004
Paeru_PRECISE:LB_wt:4,7.2111573,0.380662045
Paeru_PRECISE:R10LB_NaCl:1,4.142005603,0.014404532000000001
Paeru_PRECISE:R10LB_NaCl:2,3.110668053,0.117856814
Paeru_PRECISE:M9glucAA_wt:3,1.098572966,0.47557879100000006
Paeru_PRECISE:M9glucAA_Zn:1,-22.48321637,-2.838555458
Paeru_PRECISE:M9glucAA_Cu:1,-5.081867522,1.070513732
Paeru_PRECISE:M9glucAA_NaOCl:1,-1.338106384,0.533517271
Paeru_PRECISE:M9GlcNAcAA_8:1,1.4672835480000002,0.804351908
Paeru_PRECISE:M9GlcNAcAA_8:2,-0.2771308,0.10438249999999999
Paeru_PRECISE:M9GlcNAcAA_4:1,1.426872879,0.865800117
Paeru_PRECISE:M9GlcNAcAA_4:2,1.500960311,0.32087004
Paeru_PRECISE:M9GlcNAcAA_2:1,0.14621794800000001,0.20013402500000002
Paeru_PRECISE:M9GlcNAcAA_2:2,0.580009336,0.222047609
Paeru_PRECISE:M9GlcNAcAA_1:1,0.774056508,0.44790833
Paeru_PRECISE:M9GlcNAcAA_1:2,1.698099461,0.227866598
Paeru_PRECISE:M9glucAA_NaOCl:2,-0.6177165960000001,-0.22322703300000002
Paeru_PRECISE:M9glucAA_Cu:2,-4.412001466,-0.076424421
Paeru_PRECISE:M9glucAA_Fe:1,-0.12836429100000002,-0.17964195400000002
Paeru_PRECISE:M9glucAA_Fe:2,-0.706584031,-0.21201392500000002
Paeru_PRECISE:M9glucAA_Zn:2,0.331827282,-0.16346284400000002
Paeru_PRECISE:M9glucAA_wt:4,2.381305132,0.111468565
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-7.942916785,-0.427919938
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-8.953759664,-0.26508663600000004
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-8.905949983,-0.41033765800000005
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.151071153,-0.020592559
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.143501411,0.012434996
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.29457256400000004,0.008157564
relA-spoT_double-mutant:plank_WT_1:1,-0.005562038,-0.014651994000000002
relA-spoT_double-mutant:plank_WT_1:2,0.226793494,-0.013761431000000001
relA-spoT_double-mutant:plank_WT_1:3,-0.22123145600000002,0.028413424000000003
relA-spoT_double-mutant:plank_rel-spot:1,1.645080862,-0.6359732060000001
relA-spoT_double-mutant:plank_rel-spot:2,0.41040720900000005,-0.385492983
Rosmarinic_acid:PAO1-100UMRA:1,0.9814358870000001,-0.27797608300000004
Rosmarinic_acid:PAO1-100UMRA:2,2.121700321,-0.22636667800000002
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.248107603,0.20014495100000002
Rosmarinic_acid:PAO1_DMSO_Control:2,0.6160346990000001,-0.141726505
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.367927096,-0.058418445000000006
Tf_toxin_expression:PAO1_WT:1,-0.8961448710000001,-0.058822734
Tf_toxin_expression:PAO1_WT:2,0.8961448710000001,0.058822734
Tf_toxin_expression:PAO1_derfA:1,-0.919473525,0.039349948
Tf_toxin_expression:PAO1_derfA:2,-1.215599265,-0.059798716
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,12.07587459,1.087561505
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,9.556268666,0.134734837
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,7.21112498,0.5639921360000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,7.043328082,1.159186228
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,6.991009518,0.10672990800000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,6.900103489,-0.034354781
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-1.117880292,-0.36396896500000003
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,1.117880292,0.363968966
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,6.334306595,-0.206794934
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,3.8914884350000003,-0.589341997
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-9.846845992,0.245526872
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-11.19064465,-0.20622583200000003
natural_RNA_aptamers:PA_Water_rep_wt:1,0.212022334,0.041838948
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.212022334,-0.041838948
natural_RNA_aptamers:PA_FMN_rep:1,-0.6515025670000001,-0.165844247
natural_RNA_aptamers:PA_FMN_rep:2,-0.325540264,-0.146165069
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.627385123,-0.233817988
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.44986362,-0.127108271
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.51584416,-0.17133196
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.45935563100000004,-0.041844532000000004
