,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,-1.639763252,0.1916613580944378,2.0,51.0,-1.7752882980000002,55.0,-1.504238206,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,-1.020921078,0.4566312579525616,2.0,56.0,-0.6980340190000001,57.0,-1.343808137,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,-1.449081074,0.17425709988700094,2.0,58.0,-1.572299451,59.0,-1.325862697,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,-1.2194456845000001,0.3231214712954683,2.0,60.0,-1.447927068,61.0,-0.990964301,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,-0.7289816675,0.6115239013468345,2.0,62.0,-1.161394365,63.0,-0.29656897,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,-0.6756368709999999,2.9477291753621415,2.0,64.0,1.4087224180000002,65.0,-2.75999616,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,-3.09798215,1.2840815618772266,2.0,66.0,-2.18999937,67.0,-4.00596493,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,7.3572069980000006,0.3578129891152191,2.0,68.0,7.104195007,69.0,7.610218989,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,-1.847758191,1.3605165649602207,2.0,70.0,-2.80978868,71.0,-0.8857277020000001,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,3.469570358,0.45227445487561974,2.0,72.0,3.789376692,73.0,3.149764024,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,-5.2565555505,0.6453371140554991,2.0,74.0,-4.8002333010000005,75.0,-5.7128778,,
38,ICA-Set002__USA300 LAC CA-MHB Control,-3.05306175,0.6874424414150248,2.0,76.0,-2.566966538,77.0,-3.539156962,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,-3.1979731215,0.08540494039480552,2.0,78.0,-3.137582709,79.0,-3.258363534,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,-1.2374570635,0.06126276207860552,2.0,80.0,-1.280776378,81.0,-1.194137749,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,11.372667785,0.4084166390193497,2.0,82.0,11.08387361,83.0,11.66146196,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,13.64382978,0.20259907529044882,2.0,84.0,13.5005706,85.0,13.78708896,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,16.57234122,0.14683210904267754,2.0,86.0,16.6761672,87.0,16.46851524,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,15.816552779999999,0.39336999361432606,2.0,88.0,15.53839819,89.0,16.09470737,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.1726532968544562,2.0,90.0,0.122084317,91.0,-0.122084317,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,3.0106717635,0.47460757756679356,2.0,92.0,2.675073527,93.0,3.34627,,
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,3.4932690930000003,0.03689168834758786,2.0,94.0,3.5193554560000004,96.0,3.46718273,,
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,-2.0148182324999997,0.7690012385223397,2.0,95.0,-2.558584223,97.0,-1.4710522419999998,,
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,-0.550723514,1.2115980624063332,2.0,98.0,-1.40745272,99.0,0.306005692,,
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,0.47063065099999996,0.530664724174107,2.0,100.0,0.8458672759999999,101.0,0.095394026,,
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,-3.4257177465,1.1153888457646215,2.0,102.0,-4.214416763,103.0,-2.63701873,,
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,-1.5881348309999999,0.02182465846827835,2.0,104.0,-1.603567195,105.0,-1.5727024669999998,,
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,-2.7347893835,0.933331006092967,2.0,106.0,-3.394754067,107.0,-2.0748247,,
