,A,Anr
Catabolite_repression:deldcrc:2,2.139153944,-0.6250682630000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.06821255100000001,-0.020121284
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.139543735,0.055235343000000006
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.071331185,-0.035114059
Diallyl_disulphide_treatment:PAO1_DDS:1,-9.972041175,-1.068623193
Diallyl_disulphide_treatment:PAO1_DDS:2,-9.959597098,-1.18660137
Diallyl_disulphide_treatment:PAO1_DDS:3,-12.61853844,-1.298553823
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.015967748,0.013730323000000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.015967748,-0.013730323000000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.54006253,-0.132178972
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.810682521,-0.18174910100000002
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.726856024,0.081682589
HapZ_SagS_mutant:delHapZp:1,1.151011985,0.31813024
HapZ_SagS_mutant:delHapZp:2,0.099999087,0.014546713000000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-0.525596834,-0.0018737880000000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.20125919,-0.079808802
HapZ_SagS_mutants:delHApZ:1,0.576546671,0.24311596
HapZ_SagS_mutants:delHApZ:2,-0.20152022500000003,-0.34928738
HapZ_SagS_mutants:delHApZ:3,-0.763203123,-0.35207091700000004
HapZ_SagS_mutants:delSagS:1,1.268235005,0.269017817
HapZ_SagS_mutants:delSagS:2,0.160162627,-0.067561169
HapZ_SagS_mutants:delSagS:3,0.13451602000000001,-0.211930046
HapZ_SagS_mutants:delHapZp:1,0.10445704400000001,0.143577581
yhjH_knockout:PA_delyhjH_wt:1,0.433172594,0.071695381
yhjH_knockout:PA_delyhjH_wt:2,-0.433172594,-0.071695382
yhjH_knockout:PA_delyhjH:1,3.548171269,0.21198528100000003
yhjH_knockout:PA_delyhjH:2,3.741259844,0.24923625500000002
yhjH_knockout:PA_delwspF:1,5.355682299,-1.571547331
yhjH_knockout:PA_delwspF:2,2.512427881,-1.154461754
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-3.567766968,0.34218565500000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-2.721058513,0.29455522900000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-2.749559432,0.311023264
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-4.450932333,0.38093766300000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-1.5644795679999999,-0.007142645
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.346667453,-0.12633412800000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.6823642790000001,0.12205141200000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,1.228782743,0.01142536
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,5.420696285,0.9750769210000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,5.285796503,0.898144991
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-1.155857782,-0.0033346720000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.06390362100000001,-0.122520427
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,1.091954161,0.1258551
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.36095488600000003,-0.12802580600000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,2.383180839,-0.027126631000000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,2.592656529,0.006034645000000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.36095488600000003,0.12802580600000002
Lung_infection_transcriptome:PA01_LS1:1,4.017911369,-0.9854503170000001
Lung_infection_transcriptome:PA01_LS1:2,5.220744024,-0.8722569750000001
Lung_infection_transcriptome:PA01_CS1:1,0.39775905500000003,-0.01315615
Lung_infection_transcriptome:PA01_CS1:2,-0.39775905500000003,0.01315615
Testosterone_treatment:Testosterone_Control:1,0.613410264,0.00041056100000000004
Testosterone_treatment:Testosterone_Control:2,-0.613410264,-0.00041056
Testosterone_treatment:Testosterone_2.5:1,0.16174664900000002,0.19492366
Testosterone_treatment:Testosterone_2.5:2,-0.423723495,0.134329629
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,0.900848246,0.665439942
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,0.837610763,0.5015930510000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-0.16599376600000001,0.691816186
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,1.674842369,-0.364611199
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,0.927108652,-0.450109325
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,2.179836922,-0.31053710300000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-0.11465449100000001,0.428952522
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,0.324473701,0.6724237150000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,0.343089802,0.46113955500000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-1.003598911,-0.490902555
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-0.908166016,-0.50682392
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,1.358855915,-0.5647893190000001
Dispersed_cells:PAO1_dispersed_wt:1,-0.818436661,-0.044232310000000004
Dispersed_cells:PAO1_dispersed_wt:2,0.818436661,0.044232310000000004
Dispersed_cells:PyhjH_dispersed:1,1.75523089,-0.12310741600000001
Dispersed_cells:PyhjH_dispersed:2,1.465410109,0.050315524
Dispersed_cells:PA01_Planktonic:1,4.239626944,-1.177608716
Dispersed_cells:PA01_Planktonic:2,2.402778646,-1.280797795
Dispersed_cells:PAO1_Biofilm:1,-8.655850869,-0.160807165
Dispersed_cells:PAO1_Biofilm:2,-7.9485987090000005,-0.370963847
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-0.057611151000000006,0.38887364
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,0.042096087000000004,0.5863061340000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-0.285808648,0.420335336
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.6467742870000001,-0.281024728
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.38009174300000004,0.243176205
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.266682544,0.037848523
gcsR_mutant:PAO1_rep_wt:1,-0.03099791,0.008329650000000001
gcsR_mutant:PAO1_rep_wt:2,0.03099791,-0.008329650000000001
gcsR_mutant:GcsR_rep:1,0.879379015,-0.09539202000000001
gcsR_mutant:GcsR_rep:2,0.8505432970000001,-0.15124686
ampC_mutation:PA_Cef_taz_wt:1,-0.9962460740000001,0.205824952
ampC_mutation:PA_mutS_Cef_taz:1,-0.7363380930000001,0.20591741300000002
ampC_mutation:PA_mutS:1,-2.142321267,-0.127783467
ampC_mutation:PA_mutS:2,-5.311724754,-0.704232312
ampC_mutation:PA_mutS:3,-2.07403991,0.39071512500000005
ampC_mutation:PA_Cef_taz_wt:2,0.9962460740000001,-0.205824952
ampC_mutation:PA_mutS_Cef_taz:2,-1.281466432,0.555568445
ampC_mutation:PA_mutS:4,-1.270400244,0.44791266100000005
ampC_mutation:PA_mutS:5,-3.9226294299999998,-0.643459828
ampC_mutation:PA_mutS:6,-1.750403547,0.33363006100000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-2.731962586,1.01013679
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-3.060754343,0.98880416
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-0.984501186,0.50838759
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.073292571,0.26436357
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,2.440378645,-0.641455745
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,1.6921975260000002,-0.70220981
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,1.660140758,-0.655275394
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-0.120571652,-0.797127545
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.00034528,-0.6526615370000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-1.205772748,-0.5848739780000001
n-alkanes_treatment:PA_alkane:1,2.7240260860000003,0.055928104000000006
n-alkanes_treatment:PA_alkane:2,4.777603651,-0.110293047
n-alkanes_treatment:PA_Glycerol:1,-2.868324133,0.082046004
n-alkanes_treatment:PA_Glycerol:2,-2.85926346,-0.216538158
n-alkanes_treatment:PA_Glycerol:3,5.727587593,0.134492154
Catabolise_Nucleic_Acids:L_asp:1,1.271572596,-0.05866516
Catabolise_Nucleic_Acids:L_asp:2,-1.051671523,-0.07961712800000001
Catabolise_Nucleic_Acids:DNA_1:1,0.14796846800000002,-0.23365834200000002
Catabolise_Nucleic_Acids:DNA_1:2,0.611269966,0.371962669
Catabolise_Nucleic_Acids:DNA_1:3,-0.759238434,-0.138304326
cysB_mutant:PAO1HH_wt:1,0.201119725,-0.047231269000000006
cysB_mutant:PAO1HH_wt:2,-0.201119725,0.047231269000000006
cysB_mutant:cysBHH:1,-4.855248243,0.9924221150000001
cysB_mutant:cysBHH:2,-4.202249078,1.009554621
cysB_mutant:cysBHH:3,-5.228149495,1.185445678
ersA_knockout:delersA:1,3.586597231,0.6373523950000001
ersA_knockout:delersA:2,6.157071301,0.24988277800000003
ersA_knockout:wt_BHI:1,2.377933359,0.222738765
ersA_knockout:wt_BHI:2,-2.377933359,-0.222738765
Farnesol_treatment:RNA of 0-1F_L:1,0.075084023,-0.05051220100000001
Farnesol_treatment:RNA of 0-1F_L:2,-0.161275795,0.022196918000000003
Farnesol_treatment:RNA of 0-1F_L:3,0.086191771,0.028315284000000003
Farnesol_treatment:RNA of 6-F_L1:1,-0.7294683200000001,-0.19773447300000002
Farnesol_treatment:RNA of 6-F_L1:2,-1.189024009,-0.347774369
Farnesol_treatment:RNA of 6-F_L1:3,-1.280483387,-0.32348635800000003
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.759942701,-0.076851679
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.258236522,-0.07801102500000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-3.672687241,0.09380301
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.074860088,0.16436477700000002
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,1.093039311,-0.009502074000000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-5.201450271,0.13285655300000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.11434301000000001,0.018980571
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.11434301000000001,-0.018980571
Metabolic_fitness_plasmid:PAO1_pAKD1:1,1.9717722100000001,-0.295736014
Metabolic_fitness_plasmid:PAO1_pAKD1:2,1.6682849530000001,-0.236102524
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,0.589197658,0.566320209
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,1.3611351790000001,0.19683629700000002
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,1.046990864,-0.206031973
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,0.29872471500000003,-0.04485868
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.535007712,-0.43930500400000005
Metabolic_fitness_plasmid:PAO1_pBS228:2,3.026942857,-0.332270074
Metabolic_fitness_plasmid:PAO1_RmS149:1,-0.25149245400000003,0.002618879
Metabolic_fitness_plasmid:PAO1_RmS149:2,0.07764304300000001,0.112128394
mexZ_knockout:del_mexZ:1,-1.69596776,0.026820477000000002
mexZ_knockout:del_mexZ:2,-0.292214105,-0.11654744400000001
mexZ_knockout:del_mexZ:3,-0.8456453180000001,-0.29497038200000003
mexZ_knockout:wt_LB:1,2.233514469,-0.064802444
mexZ_knockout:wt_LB:2,-0.768242877,0.08003123
mexZ_knockout:wt_LB:3,-1.4652715920000001,-0.015228787
Mucin_glycans:ABTGC:1,-0.599443979,0.457248843
Mucin_glycans:ABTGC:2,0.16152829400000002,-0.110819818
Mucin_glycans:ABTGC:3,1.011182468,-0.336447616
Mucin_glycans:ABTGC:4,-0.316476794,0.020718492
Mucin_glycans:ABTGC:5,-0.256789988,-0.030699903
Mucin_glycans:MUC5B:1,-2.039789309,1.668345268
Mucin_glycans:MUC5B:2,-1.462410735,1.825743668
Mucin_glycans:Glycans:1,-0.32656792300000004,0.8009372170000001
Mucin_glycans:Glycans:2,-0.15179593,0.236097298
NC_002516.2:Planktonic_total_RNA_Rep:1,1.409433107,0.051699853000000004
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.58135842,-0.151351347
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.828074686,0.09965149300000001
NC_002516.2:Biofilm_total_RNA_Rep:1,-5.795723069,-0.700321249
NC_002516.2:Biofilm_total_RNA_Rep:2,-4.764446102,-0.604270878
Zinc_treatment:PA_Zn:1,0.805411737,-0.005621939
Zinc_treatment:PA_Zn:2,0.5813276070000001,0.019842406
Zinc_treatment:PA_Zn:3,0.23424839500000003,-0.002060642
Zinc_treatment:PA_Zn_wt:1,0.187328515,-0.033611163
Zinc_treatment:PA_Zn_wt:2,-0.187328515,0.033611163
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.196842086,-0.07873790700000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.196842086,0.07873790700000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-1.503063188,0.409546067
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-2.302340196,0.161697637
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,0.047951946,0.52331638
Paeru_PRECISE:CAMHB_wt:1,3.308815359,0.775529629
Paeru_PRECISE:CAMHB_wt:2,4.699329864,0.44871687600000004
Paeru_PRECISE:CAMHB_wt:3,7.517501012,0.49438160200000003
Paeru_PRECISE:CAMHB_wt:4,6.873483336,0.256156015
Paeru_PRECISE:M9glucAA_Pqt10:1,1.774821093,0.93301557
Paeru_PRECISE:M9glucAA_Pqt10:2,-0.341337143,1.084842213
Paeru_PRECISE:M9glucAA_Pqt:1,-0.9833586620000001,1.19081547
Paeru_PRECISE:M9glucAA_Pqt:2,-0.7534208760000001,1.206601243
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-1.078821234,1.18924728
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-0.538777916,1.070505663
Paeru_PRECISE:M9glucAA_NaCl:1,-0.375289046,0.34024196
Paeru_PRECISE:M9glucAA_NaCl:2,0.076813976,0.197874138
Paeru_PRECISE:M9glucAA_NaCl:3,-0.809697368,0.235713302
Paeru_PRECISE:CAMHB_wt:5,4.124829893,0.392009653
Paeru_PRECISE:CAMHB_wt:6,3.782590141,0.5542931999999999
Paeru_PRECISE:LB_wt:1,8.711971581,-0.013924138
Paeru_PRECISE:LB_wt:2,9.030061589,0.11486484500000001
Paeru_PRECISE:M9glucAA_wt:1,1.204939672,0.9213391970000001
Paeru_PRECISE:M9glucAA_wt:2,0.5409456500000001,0.9732896780000001
Paeru_PRECISE:M9glucAA_lowpH:1,5.062007042,1.155303724
Paeru_PRECISE:M9glucAA_lowpH:2,3.617704662,1.088842298
Paeru_PRECISE:M9glucAA_DPD:1,-3.772468261,0.849735102
Paeru_PRECISE:M9glucAA_DPD:2,-2.554287942,0.871772473
Paeru_PRECISE:M9sucAA_wt:1,4.570691653,0.46733377200000004
Paeru_PRECISE:M9sucAA_wt:2,1.221128245,0.293767557
Paeru_PRECISE:M9glucAA_NaCl:4,-0.556983381,0.23613192500000002
Paeru_PRECISE:M9glucAA_NaCl:5,-0.889615585,0.30434221
Paeru_PRECISE:M9sucAA_wt:3,3.296089725,0.710561279
Paeru_PRECISE:M9sucAA_wt:4,2.144583705,0.8220575330000001
Paeru_PRECISE:R10LB_wt:1,3.155653329,0.6298905370000001
Paeru_PRECISE:M9glucAA_NaCl:6,0.6478829890000001,0.52375315
Paeru_PRECISE:M9glucAA_NaCl:7,1.61906514,0.476284755
Paeru_PRECISE:M9fructAA_wt:1,0.370771879,0.579897157
Paeru_PRECISE:M9fructAA_wt:2,1.86169254,0.421890664
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.421802653,0.173760942
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.190643062,0.36224755000000003
Paeru_PRECISE:M9pyruvAA_wt:1,0.8317135440000001,-0.037191521000000005
Paeru_PRECISE:M9pyruvAA_wt:2,2.6214724289999998,0.542416455
Paeru_PRECISE:M9fructAA_wt:3,2.047725787,0.338365833
Paeru_PRECISE:M9fructAA_wt:4,-0.48362480500000005,0.00048064
Paeru_PRECISE:M9GlcNAcAA_wt:3,4.476729597,0.071129116
Paeru_PRECISE:M9GlcNAcAA_wt:4,3.645819774,0.41952565300000005
Paeru_PRECISE:M9glycAA_wt:1,4.475651534,0.346583852
Paeru_PRECISE:M9glycAA_wt:2,4.671601476,0.29395781600000004
Paeru_PRECISE:M9pyruvAA_wt:3,5.789928067,0.23759445
Paeru_PRECISE:CAMHB_wt:7,5.249360994,0.9519309250000001
Paeru_PRECISE:CAMHB_wt:8,5.530200981,0.828880021
Paeru_PRECISE:R10LB_wt:2,3.306516669,0.733649792
Paeru_PRECISE:R10LB_wt:3,2.883260443,0.9719324290000001
Paeru_PRECISE:R10LB_wt:4,1.97272337,0.29151475200000004
Paeru_PRECISE:R10LB_wt:5,0.8432994460000001,-0.053306657
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,6.378087081,0.507030764
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.559776842,0.47400456
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-0.623733333,-0.005066449000000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-0.045193603000000006,-0.055495171
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,5.195908204,0.419415929
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,3.108446463,0.6053165530000001
Paeru_PRECISE:M9sucAA_wt:5,0.847259473,0.839068349
Paeru_PRECISE:M9sucAA_wt:6,0.6923155550000001,0.8076157890000001
Paeru_PRECISE:R10LB_wt:6,0.646227682,-0.201362007
Paeru_PRECISE:R10LB_wt:7,-1.047227782,-0.35972829700000003
Paeru_PRECISE:LB_wt:3,-1.189634173,-1.169538485
Paeru_PRECISE:LB_wt:4,-1.338742702,-1.115282045
Paeru_PRECISE:R10LB_NaCl:1,4.774843776,-1.280995875
Paeru_PRECISE:R10LB_NaCl:2,-2.785857631,-0.623184072
Paeru_PRECISE:M9glucAA_wt:3,0.376027838,-0.8862928280000001
Paeru_PRECISE:M9glucAA_Zn:1,11.43461536,-1.351512474
Paeru_PRECISE:M9glucAA_Cu:1,-1.011273068,-1.421527598
Paeru_PRECISE:M9glucAA_NaOCl:1,-3.195212435,-1.164792774
Paeru_PRECISE:M9GlcNAcAA_8:1,-5.369106512,-2.248618417
Paeru_PRECISE:M9GlcNAcAA_8:2,-8.406897278,-1.794842842
Paeru_PRECISE:M9GlcNAcAA_4:1,-7.243797224,-1.7583062950000001
Paeru_PRECISE:M9GlcNAcAA_4:2,-9.057627193,-1.929257881
Paeru_PRECISE:M9GlcNAcAA_2:1,-6.936856952,-1.9068616930000002
Paeru_PRECISE:M9GlcNAcAA_2:2,-9.398351369,-2.303858279
Paeru_PRECISE:M9GlcNAcAA_1:1,-5.084790233,-2.225364986
Paeru_PRECISE:M9GlcNAcAA_1:2,-6.2519037090000005,-2.13095935
Paeru_PRECISE:M9glucAA_NaOCl:2,-6.211717139,-2.170744313
Paeru_PRECISE:M9glucAA_Cu:2,-2.349972089,-1.118779602
Paeru_PRECISE:M9glucAA_Fe:1,-1.12054878,-1.264583913
Paeru_PRECISE:M9glucAA_Fe:2,-1.95961244,-0.9714356670000001
Paeru_PRECISE:M9glucAA_Zn:2,-0.613289932,-0.8940276260000001
Paeru_PRECISE:M9glucAA_wt:4,-2.121913159,-1.008336049
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-3.740627792,0.16464082900000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-5.683576949,0.225680187
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-3.778680579,0.17176137800000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.561286516,-0.074001511
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.218314111,0.129033364
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.34297240500000004,-0.055031854000000005
relA-spoT_double-mutant:plank_WT_1:1,0.573186514,0.084543322
relA-spoT_double-mutant:plank_WT_1:2,-0.08317198,-0.057461943
relA-spoT_double-mutant:plank_WT_1:3,-0.49001453400000006,-0.027081378000000003
relA-spoT_double-mutant:plank_rel-spot:1,-1.6079641960000002,-0.775900225
relA-spoT_double-mutant:plank_rel-spot:2,-0.304400716,-0.430376272
Rosmarinic_acid:PAO1-100UMRA:1,-1.186889806,-0.235256858
Rosmarinic_acid:PAO1-100UMRA:2,-1.839891398,-0.568149486
Rosmarinic_acid:PAO1_DMSO_Control:1,0.9920503430000001,0.24429766600000002
Rosmarinic_acid:PAO1_DMSO_Control:2,-1.253161516,-0.09403283300000001
Rosmarinic_acid:PAO1_DMSO_Control:3,0.26111117300000003,-0.15026483200000001
Tf_toxin_expression:PAO1_WT:1,-0.074397822,0.069959081
Tf_toxin_expression:PAO1_WT:2,0.074397822,-0.069959081
Tf_toxin_expression:PAO1_derfA:1,1.043136364,0.019312201
Tf_toxin_expression:PAO1_derfA:2,0.128170787,0.021636007000000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,0.731089443,0.214379587
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,2.361458752,-0.400755321
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-0.224806315,0.314829075
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-1.96580475,-0.32965155100000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-2.406525012,-0.009672054000000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-2.889104463,-0.002825764
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.291513228,-0.20254606500000003
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.291513228,0.20254606500000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,0.897038946,-0.314506134
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,1.649648606,-0.214830234
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,2.360713552,0.249400841
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,2.098551088,-0.479614407
natural_RNA_aptamers:PA_Water_rep_wt:1,0.25559423200000003,-0.095306208
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.25559423200000003,0.095306208
natural_RNA_aptamers:PA_FMN_rep:1,0.324520805,0.10258533800000001
natural_RNA_aptamers:PA_FMN_rep:2,0.593179644,0.057129980000000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.133372186,-0.314433513
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.696717043,0.351644098
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.607845896,0.372635616
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.057766816000000006,-0.548648464
