,A,SoxR
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.048295001000000004,0.090693463
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.297702782,-0.038159114
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.24940778100000002,-0.05253435
Diallyl_disulphide_treatment:PAO1_DDS:1,6.582176238,0.265374445
Diallyl_disulphide_treatment:PAO1_DDS:2,7.298906804,0.334781174
Diallyl_disulphide_treatment:PAO1_DDS:3,6.46397966,0.45739817800000004
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.119677404,-0.105331874
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.119677404,0.105331875
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,1.465015333,0.425823316
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.8648150720000001,0.47486015400000003
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.33028570500000004,0.06793162600000001
HapZ_SagS_mutant:delHapZp:1,1.088862742,0.43544754900000004
HapZ_SagS_mutant:delHapZp:2,1.022218109,0.35570565600000004
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-0.769388492,-0.20860471
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.43910278700000005,0.140673083
HapZ_SagS_mutants:delHApZ:1,5.666741898,0.09785859200000001
HapZ_SagS_mutants:delHApZ:2,5.7134793340000005,0.283289933
HapZ_SagS_mutants:delHApZ:3,5.972958001,-0.23256047100000002
HapZ_SagS_mutants:delSagS:1,10.83774193,0.82593902
HapZ_SagS_mutants:delSagS:2,10.14486268,0.44589047200000004
HapZ_SagS_mutants:delSagS:3,7.727595955,0.9481938150000001
HapZ_SagS_mutants:delHapZp:1,0.9645980980000001,0.702175163
yhjH_knockout:PA_delyhjH_wt:1,0.16134087300000002,0.0127174
yhjH_knockout:PA_delyhjH_wt:2,-0.16134087300000002,-0.0127174
yhjH_knockout:PA_delyhjH:1,3.746178565,0.984714783
yhjH_knockout:PA_delyhjH:2,3.352776505,0.934350486
yhjH_knockout:PA_delwspF:1,0.681039485,-0.868080281
yhjH_knockout:PA_delwspF:2,0.7972403090000001,-1.277123691
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,1.6329975399999999,-0.004394486
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,1.451165435,0.0945487
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,1.7849365050000001,0.266360796
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,1.758099121,0.45806322600000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.053268327000000004,0.173916076
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.379544751,0.046855103
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.23405175800000003,-0.025197786000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.19876132100000002,-0.195573395
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,4.97136575,-0.10232089100000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,3.845948006,-0.223862152
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.014180753,0.108724471
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.31741128500000004,-0.018330953
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.303230532,-0.090393518
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.082181585,0.124294229
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,5.021413969,0.855408429
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,4.946116502,0.986293367
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.082181585,-0.124294229
Lung_infection_transcriptome:PA01_LS1:1,2.218683418,-0.322809414
Lung_infection_transcriptome:PA01_LS1:2,2.623848775,-0.09930179800000001
Lung_infection_transcriptome:PA01_CS1:1,-0.226587107,-0.10138329900000001
Lung_infection_transcriptome:PA01_CS1:2,0.226587107,0.10138329900000001
Testosterone_treatment:Testosterone_Control:1,-5.16758017,-0.775956622
Testosterone_treatment:Testosterone_Control:2,5.16758017,0.775956622
Testosterone_treatment:Testosterone_2.5:1,1.226074527,-0.8741825310000001
Testosterone_treatment:Testosterone_2.5:2,5.339892471,1.1712528739999999
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,3.5057201,-0.11969859999999999
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,3.174446437,-0.073880713
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,4.590282473,0.7740333650000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-5.993834873,-1.325250815
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-5.524081021,-0.5613806020000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-7.074037326,-1.112428496
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,5.554666253,0.8386290740000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,6.411270485,0.9204347420000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,5.874371987,0.537664308
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-5.646510563,-0.9201068590000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-4.867441114,-0.40085664
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-7.326357048,-0.9757646280000001
Dispersed_cells:PAO1_dispersed_wt:1,1.157014214,0.170980192
Dispersed_cells:PAO1_dispersed_wt:2,-1.157014214,-0.170980192
Dispersed_cells:PyhjH_dispersed:1,-3.506579768,1.545811394
Dispersed_cells:PyhjH_dispersed:2,-2.342698199,1.544603025
Dispersed_cells:PA01_Planktonic:1,0.14580078100000002,2.690381788
Dispersed_cells:PA01_Planktonic:2,-0.16887632100000002,3.376829576
Dispersed_cells:PAO1_Biofilm:1,5.638054926,0.805306379
Dispersed_cells:PAO1_Biofilm:2,7.186223089,2.517323067
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-5.347517253,-0.804639069
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-5.487213647,-0.712827557
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-4.958855384,-0.818134726
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.12037645400000001,-0.309287998
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.11174563400000001,0.031515088000000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.00863082,0.27777291
gcsR_mutant:PAO1_rep_wt:1,0.089965365,-0.09901058
gcsR_mutant:PAO1_rep_wt:2,-0.089965365,0.099010579
gcsR_mutant:GcsR_rep:1,-0.053991456,0.5533789560000001
gcsR_mutant:GcsR_rep:2,-0.740065229,-0.496722959
ampC_mutation:PA_Cef_taz_wt:1,1.5732028740000001,0.471577159
ampC_mutation:PA_mutS_Cef_taz:1,-2.057574206,0.11965850600000001
ampC_mutation:PA_mutS:1,-3.232977792,-0.504722376
ampC_mutation:PA_mutS:2,-2.074777369,-0.9999229730000001
ampC_mutation:PA_mutS:3,-2.766286461,-1.20289876
ampC_mutation:PA_Cef_taz_wt:2,-1.5732028740000001,-0.471577159
ampC_mutation:PA_mutS_Cef_taz:2,-1.076351499,0.455484035
ampC_mutation:PA_mutS:4,-1.716245893,-0.09264211200000001
ampC_mutation:PA_mutS:5,1.163493626,-0.6118388570000001
ampC_mutation:PA_mutS:6,-3.336038872,-0.312831574
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-2.717844086,-1.175627636
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-1.626018809,-0.8470401
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-0.262968857,-1.404267512
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,0.473601298,-1.874477369
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,1.3979877090000001,0.7226129530000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,1.301063518,0.5379352860000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,1.644811667,0.7621194960000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,0.354405018,-0.9419034940000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.19264029,-1.477911605
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,2.890949774,-0.9325583230000001
n-alkanes_treatment:PA_alkane:1,11.78820179,0.8581943
n-alkanes_treatment:PA_alkane:2,7.185938843,1.1787397130000001
n-alkanes_treatment:PA_Glycerol:1,0.8640599790000001,-0.136374677
n-alkanes_treatment:PA_Glycerol:2,-1.395321583,-0.056806298000000005
n-alkanes_treatment:PA_Glycerol:3,0.5312616050000001,0.193180974
Catabolise_Nucleic_Acids:L_asp:1,-0.572659432,-0.332715715
Catabolise_Nucleic_Acids:L_asp:2,-0.003088327,-0.46762442200000004
Catabolise_Nucleic_Acids:DNA_1:1,-0.7327572760000001,-0.087860851
Catabolise_Nucleic_Acids:DNA_1:2,0.409704455,0.17075748100000002
Catabolise_Nucleic_Acids:DNA_1:3,0.32305282100000005,-0.082896629
cysB_mutant:PAO1HH_wt:1,0.7364867660000001,0.271498718
cysB_mutant:PAO1HH_wt:2,-0.7364867660000001,-0.271498718
cysB_mutant:cysBHH:1,-5.178147949,-0.365316607
cysB_mutant:cysBHH:2,-5.456826227,-0.745178544
cysB_mutant:cysBHH:3,-5.297633172,-0.7595332020000001
ersA_knockout:delersA:1,-0.634500308,0.46335964300000004
ersA_knockout:delersA:2,-1.299117294,-0.37234414
ersA_knockout:wt_BHI:1,-0.38141071600000004,-0.16509193300000002
ersA_knockout:wt_BHI:2,0.38141071600000004,0.16509193300000002
Farnesol_treatment:RNA of 0-1F_L:1,0.39429503,0.105661873
Farnesol_treatment:RNA of 0-1F_L:2,1.097721616,0.325322716
Farnesol_treatment:RNA of 0-1F_L:3,-1.4920166460000002,-0.430984588
Farnesol_treatment:RNA of 6-F_L1:1,-1.988501953,0.250253459
Farnesol_treatment:RNA of 6-F_L1:2,-1.560613883,0.346020531
Farnesol_treatment:RNA of 6-F_L1:3,-1.2852300730000001,0.7313178050000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,1.428595357,-0.004610877
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.20522007,0.22041685
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,6.081296784,0.340556974
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-1.08397056,-0.164925234
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-0.549844868,-0.05088074
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,4.353745296,0.447356737
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.48889973000000003,-0.167281134
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.48889973000000003,0.167281133
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-2.137362754,-0.518281167
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-0.602441866,-0.247740374
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-2.423825695,-0.19958962500000002
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-2.1352147280000002,0.44955505100000004
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-1.086598336,-0.388777502
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-1.017903476,-0.45996858100000004
Metabolic_fitness_plasmid:PAO1_pBS228:1,-1.291344521,-0.849759857
Metabolic_fitness_plasmid:PAO1_pBS228:2,-0.27973907,-0.257469149
Metabolic_fitness_plasmid:PAO1_RmS149:1,-1.023091744,-0.472797846
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.42028371200000003,-0.355883964
mexZ_knockout:del_mexZ:1,-0.6976857230000001,-0.5361692130000001
mexZ_knockout:del_mexZ:2,0.134389528,-0.361024542
mexZ_knockout:del_mexZ:3,0.621270285,-0.028664694
mexZ_knockout:wt_LB:1,1.868257221,0.216642632
mexZ_knockout:wt_LB:2,-1.077671413,-0.49800756500000004
mexZ_knockout:wt_LB:3,-0.790585808,0.281364932
Mucin_glycans:ABTGC:1,0.41409434700000003,0.232559273
Mucin_glycans:ABTGC:2,-0.646717186,0.336763971
Mucin_glycans:ABTGC:3,-0.63569326,-0.013529803000000002
Mucin_glycans:ABTGC:4,0.45221149600000005,-0.296486423
Mucin_glycans:ABTGC:5,0.41610460400000004,-0.25930701700000003
Mucin_glycans:MUC5B:1,0.20407034000000002,-1.8653230870000002
Mucin_glycans:MUC5B:2,0.367407647,-1.749023131
Mucin_glycans:Glycans:1,-0.610658918,-0.22738591200000002
Mucin_glycans:Glycans:2,0.5568043610000001,-0.014120807
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.19757100800000002,0.276520193
NC_002516.2:Planktonic_total_RNA_Rep:2,0.097144982,-0.147306805
NC_002516.2:Planktonic_total_RNA_Rep:3,0.100426026,-0.129213387
NC_002516.2:Biofilm_total_RNA_Rep:1,7.096366178,0.12066723400000001
NC_002516.2:Biofilm_total_RNA_Rep:2,7.920206393,0.147319432
Zinc_treatment:PA_Zn:1,2.421149711,0.187461065
Zinc_treatment:PA_Zn:2,2.475989076,0.5182952350000001
Zinc_treatment:PA_Zn:3,2.001214973,0.30675944
Zinc_treatment:PA_Zn_wt:1,-0.023418722000000003,-0.16762665300000001
Zinc_treatment:PA_Zn_wt:2,0.023418722000000003,0.16762665300000001
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.306478503,0.065537073
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.306478503,-0.065537073
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-1.5938979739999999,-0.269731512
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,1.271569113,-0.256603527
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,0.07777142100000001,-0.500492377
Paeru_PRECISE:CAMHB_wt:1,-4.03685649,-0.552798466
Paeru_PRECISE:CAMHB_wt:2,-2.136647655,-0.7533852320000001
Paeru_PRECISE:CAMHB_wt:3,-3.4825385620000002,-1.089602985
Paeru_PRECISE:CAMHB_wt:4,-1.5296592100000002,-1.153783016
Paeru_PRECISE:M9glucAA_Pqt10:1,3.928860692,-0.6304917670000001
Paeru_PRECISE:M9glucAA_Pqt10:2,7.190260703,-0.138716651
Paeru_PRECISE:M9glucAA_Pqt:1,9.528478575,0.104948101
Paeru_PRECISE:M9glucAA_Pqt:2,9.130324766,0.134296415
Paeru_PRECISE:M9glucAA_wo_Pqt:1,9.231170687,0.35898192
Paeru_PRECISE:M9glucAA_wo_Pqt:2,9.047278572,0.547825471
Paeru_PRECISE:M9glucAA_NaCl:1,-2.762936558,-0.6399581390000001
Paeru_PRECISE:M9glucAA_NaCl:2,-4.535711926,-1.120655131
Paeru_PRECISE:M9glucAA_NaCl:3,-4.249253029,-0.6320914
Paeru_PRECISE:CAMHB_wt:5,-0.540283405,-0.578863189
Paeru_PRECISE:CAMHB_wt:6,-1.477163556,-0.593767841
Paeru_PRECISE:LB_wt:1,-0.265925269,-1.926646628
Paeru_PRECISE:LB_wt:2,-0.7600010060000001,-1.8508559999999998
Paeru_PRECISE:M9glucAA_wt:1,2.8654376040000002,-0.097928892
Paeru_PRECISE:M9glucAA_wt:2,1.78834183,0.10394862
Paeru_PRECISE:M9glucAA_lowpH:1,-2.292644352,-0.41757191600000004
Paeru_PRECISE:M9glucAA_lowpH:2,-2.461740286,-0.7417183310000001
Paeru_PRECISE:M9glucAA_DPD:1,6.070710257,0.193132312
Paeru_PRECISE:M9glucAA_DPD:2,6.6086087110000005,0.48995704700000003
Paeru_PRECISE:M9sucAA_wt:1,-5.664632121,-1.724818975
Paeru_PRECISE:M9sucAA_wt:2,-1.828993519,-0.61152448
Paeru_PRECISE:M9glucAA_NaCl:4,-4.113542771,-0.8182934970000001
Paeru_PRECISE:M9glucAA_NaCl:5,-4.129170969,-0.5204289990000001
Paeru_PRECISE:M9sucAA_wt:3,-2.664810458,-0.49787921700000004
Paeru_PRECISE:M9sucAA_wt:4,-2.786658424,-0.5963107870000001
Paeru_PRECISE:R10LB_wt:1,4.166117325,-0.170646968
Paeru_PRECISE:M9glucAA_NaCl:6,-3.932391389,-0.22319918900000002
Paeru_PRECISE:M9glucAA_NaCl:7,-4.27180068,-0.440131017
Paeru_PRECISE:M9fructAA_wt:1,-0.275241256,-0.46286224800000003
Paeru_PRECISE:M9fructAA_wt:2,-0.9127377790000001,-0.527332521
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.541280943,0.073504075
Paeru_PRECISE:M9GlcNAcAA_wt:2,2.687948451,0.24319567300000003
Paeru_PRECISE:M9pyruvAA_wt:1,-4.696347997,-1.180614301
Paeru_PRECISE:M9pyruvAA_wt:2,-3.207367161,-0.305868405
Paeru_PRECISE:M9fructAA_wt:3,-3.401942093,-0.31430373300000003
Paeru_PRECISE:M9fructAA_wt:4,-4.168487569,-0.310007505
Paeru_PRECISE:M9GlcNAcAA_wt:3,-4.442212981,-0.26482276800000004
Paeru_PRECISE:M9GlcNAcAA_wt:4,-5.14431872,-0.142607974
Paeru_PRECISE:M9glycAA_wt:1,-4.290298261,-0.48388411600000003
Paeru_PRECISE:M9glycAA_wt:2,-3.827240493,-0.294901228
Paeru_PRECISE:M9pyruvAA_wt:3,-3.494709442,-0.43744686800000004
Paeru_PRECISE:CAMHB_wt:7,-2.191078509,-0.081488011
Paeru_PRECISE:CAMHB_wt:8,-1.943407249,-0.231236338
Paeru_PRECISE:R10LB_wt:2,4.666353191,0.035273746
Paeru_PRECISE:R10LB_wt:3,4.937028491,-0.341677638
Paeru_PRECISE:R10LB_wt:4,2.98207712,0.356046996
Paeru_PRECISE:R10LB_wt:5,4.782835364,0.269963424
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,8.196558648,-0.215183052
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,8.547036057,0.034556214
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,9.240595977,-0.524097225
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,9.081410319,-0.5642216280000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-2.559491043,-0.25531793
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-2.265428493,-0.43461985000000003
Paeru_PRECISE:M9sucAA_wt:5,-2.690615682,-0.132238651
Paeru_PRECISE:M9sucAA_wt:6,-3.127931489,-0.494337299
Paeru_PRECISE:R10LB_wt:6,3.058522364,0.052477967
Paeru_PRECISE:R10LB_wt:7,3.057174199,0.383573447
Paeru_PRECISE:LB_wt:3,-1.672286942,-0.35924147700000003
Paeru_PRECISE:LB_wt:4,-0.332506609,-0.45850647600000005
Paeru_PRECISE:R10LB_NaCl:1,-4.706810908,-1.662862203
Paeru_PRECISE:R10LB_NaCl:2,-2.089571889,-0.816562478
Paeru_PRECISE:M9glucAA_wt:3,-3.353306842,-0.7415402910000001
Paeru_PRECISE:M9glucAA_Zn:1,-0.330832142,1.515401282
Paeru_PRECISE:M9glucAA_Cu:1,-3.453586983,1.307880379
Paeru_PRECISE:M9glucAA_NaOCl:1,-3.33408084,-0.678470647
Paeru_PRECISE:M9GlcNAcAA_8:1,-1.43383502,0.197805017
Paeru_PRECISE:M9GlcNAcAA_8:2,-0.513116648,0.556685485
Paeru_PRECISE:M9GlcNAcAA_4:1,-0.581823356,0.47800398200000005
Paeru_PRECISE:M9GlcNAcAA_4:2,-1.5465002870000002,-0.168209668
Paeru_PRECISE:M9GlcNAcAA_2:1,-1.796000937,1.518604459
Paeru_PRECISE:M9GlcNAcAA_2:2,-1.488332465,0.808324255
Paeru_PRECISE:M9GlcNAcAA_1:1,-1.972795783,1.346527752
Paeru_PRECISE:M9GlcNAcAA_1:2,-1.33775942,1.023109303
Paeru_PRECISE:M9glucAA_NaOCl:2,-3.273660704,0.501886585
Paeru_PRECISE:M9glucAA_Cu:2,-3.2517995219999998,2.366350988
Paeru_PRECISE:M9glucAA_Fe:1,-1.6561163950000002,-0.20274817
Paeru_PRECISE:M9glucAA_Fe:2,-2.499111193,0.42386737700000005
Paeru_PRECISE:M9glucAA_Zn:2,-1.44434526,0.6045475260000001
Paeru_PRECISE:M9glucAA_wt:4,-1.300472592,0.735520562
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,4.970591691,2.046912248
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,5.54675531,2.11319299
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,5.125723565,1.915724111
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.6822432220000001,-0.20857409300000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.114467123,-0.320571991
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.567776099,0.5291460840000001
relA-spoT_double-mutant:plank_WT_1:1,0.5329366520000001,-0.29524397
relA-spoT_double-mutant:plank_WT_1:2,-0.203785462,0.08496102900000001
relA-spoT_double-mutant:plank_WT_1:3,-0.32915119,0.210282942
relA-spoT_double-mutant:plank_rel-spot:1,1.015037468,-0.889626007
relA-spoT_double-mutant:plank_rel-spot:2,0.08049795900000001,-0.6008871490000001
Rosmarinic_acid:PAO1-100UMRA:1,1.255152883,0.24208715700000003
Rosmarinic_acid:PAO1-100UMRA:2,0.9515398970000001,0.18197406500000002
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.43401512000000003,0.111925434
Rosmarinic_acid:PAO1_DMSO_Control:2,0.442706523,-0.001432934
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.008691404,-0.110492501
Tf_toxin_expression:PAO1_WT:1,1.473556149,0.177528169
Tf_toxin_expression:PAO1_WT:2,-1.473556149,-0.177528169
Tf_toxin_expression:PAO1_derfA:1,2.919171034,-0.026038871
Tf_toxin_expression:PAO1_derfA:2,3.4911189780000003,0.166175435
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-3.197085861,0.449627467
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-4.151220077,0.32038660300000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-0.14641008700000002,-0.568442664
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-2.123243693,-0.635085154
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-0.82505265,0.530604578
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-1.952252671,-0.200597464
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.9249594630000001,-0.330427576
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.9249594630000001,0.330427576
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-2.952375244,0.450115348
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-2.126555713,0.731729453
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,1.399218179,1.676830335
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,1.18541397,1.494041934
natural_RNA_aptamers:PA_Water_rep_wt:1,0.022423995000000002,-0.37646318700000003
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.022423995000000002,0.376463188
natural_RNA_aptamers:PA_FMN_rep:1,-0.853544406,-0.9715403910000001
natural_RNA_aptamers:PA_FMN_rep:2,0.669774964,-0.667421483
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.00046543100000000004,-0.096706015
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.43850313500000004,0.148324127
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.291111287,0.000292215
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,1.311856476,0.22804475300000002
