,A,LaoR,AtuR
Dispersed_cells:PAO1_Biofilm:2,8.3342636927,1.5547674150000002,0.238053499
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-0.7260482997000001,0.5878966790000001,-0.022964697000000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-0.8359082879,0.28078569200000003,0.11481762300000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-0.773602207,0.022031883000000002,0.256070673
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.5357614065,0.037809108,-0.12214622200000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.1151451654,-0.144085971,-0.014761751000000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.6509065719,0.106276862,0.13690797300000002
Farnesol_treatment:RNA of 0-1F_L:1,0.7103716582,0.12010530800000001,0.189522763
Farnesol_treatment:RNA of 0-1F_L:2,0.48137632700000005,-0.043757521,0.08660941500000001
Farnesol_treatment:RNA of 0-1F_L:3,-1.1917479852,-0.076347787,-0.27613217700000003
Farnesol_treatment:RNA of 6-F_L1:1,20.4264265057,2.267936584,0.745681629
Farnesol_treatment:RNA of 6-F_L1:2,22.555002114,2.23450113,0.864308107
Farnesol_treatment:RNA of 6-F_L1:3,22.4949192037,2.389077544,0.8936343390000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.0865232531,-0.036697101,-0.134954836
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.0865232531,0.036697101,0.134954836
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.0562984418,-0.463841186,0.24425067500000003
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,3.71405e-05,-0.052203346000000005,-0.07615624
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.21582205640000002,0.5994929720000001,0.049738429
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,1.2943547615,0.270500899,0.129803594
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,0.2474540883,0.739373515,0.5157827180000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.0383835004,-0.6373503030000001,-0.130930719
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-1.0401492047,-0.23264356800000002,-0.048611303
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,0.0123783464,0.404130037,-0.021154405
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.4185982051,-0.258108618,0.081210168
HapZ_SagS_mutant:delHapZp:1,1.7389582492,0.071623621,0.27290970200000003
HapZ_SagS_mutant:delHapZp:2,1.9431374425999999,0.315397246,0.36964813300000005
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.8527122162,0.372599189,-0.22496030700000003
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.43411401110000003,-0.11449057,0.143750139
HapZ_SagS_mutants:delHApZ:1,0.3660315418,-0.714869704,-0.190090376
HapZ_SagS_mutants:delHApZ:2,0.42668053910000003,-0.23990417600000002,-0.213878589
HapZ_SagS_mutants:delHApZ:3,-0.0787037454,-0.123169471,-0.486230867
HapZ_SagS_mutants:delSagS:1,3.5402447193,0.497830378,0.145109818
HapZ_SagS_mutants:delSagS:2,4.0334095743,0.22252328500000002,0.021831993
HapZ_SagS_mutants:delSagS:3,2.2136537131,1.031899567,-0.14923555900000002
HapZ_SagS_mutants:delHapZp:3,1.4918033903,0.17322700900000002,0.404807795
Lung_infection_transcriptome:PA01_LS1:1,-6.903837569,-0.43004898900000005,-0.384583618
Lung_infection_transcriptome:PA01_LS1:2,-6.3107585233,-0.458052251,-0.6785009230000001
Lung_infection_transcriptome:PA01_CS1:1,0.1863048539,0.15405538700000002,0.128073311
Lung_infection_transcriptome:PA01_CS1:2,-0.1863048539,-0.15405538700000002,-0.128073311
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.9660618141,0.12978757300000002,-0.368037168
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.9660618141,-0.12978757300000002,0.368037168
Metabolic_fitness_plasmid:PAO1_pAKD1:1,0.1828625895,-0.275712942,-0.11680679999999999
Metabolic_fitness_plasmid:PAO1_pAKD1:2,0.6563317616000001,-0.6980754520000001,-0.508143275
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,1.9079908938,0.19490548400000002,0.380328384
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,2.7529362075,0.8514670160000001,0.676241528
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,1.2542034166,-0.45896115600000004,0.25398227100000004
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,1.3308650418,0.074477079,0.18156479
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.3251514513,0.20902241700000002,-0.089902831
Metabolic_fitness_plasmid:PAO1_pBS228:2,2.0579771625,-0.181109698,0.512675624
Metabolic_fitness_plasmid:PAO1_RmS149:1,-0.2808342547,0.073714763,0.32889687700000003
Metabolic_fitness_plasmid:PAO1_RmS149:2,1.3038346979,-0.05857297,0.162131981
Mucin_glycans:ABTGC:1,-0.5218177022,0.042460885000000004,0.20436773800000002
Mucin_glycans:ABTGC:2,-0.46067940030000004,0.198464367,0.095945608
Mucin_glycans:ABTGC:3,-0.2243824743,-0.218596019,0.09416537600000001
Mucin_glycans:ABTGC:4,0.5599830334,0.085715687,-0.12304848300000001
Mucin_glycans:ABTGC:5,0.6468965434,-0.108044921,-0.271430239
Mucin_glycans:MUC5B:1,0.8117353087,-0.08029491500000001,0.09021214400000001
Mucin_glycans:MUC5B:2,1.3117813578,0.357898113,0.16402732
Mucin_glycans:Glycans:1,-0.450638152,0.338784177,0.154373526
Mucin_glycans:Glycans:2,0.1927521858,0.37131109700000003,0.22697702600000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,1.0928959295,0.119608133,-0.226317121
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,1.1588233949,0.225210337,-0.42971257100000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,1.3850309172,0.49933441900000003,0.28400308
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-4.2839709307,-1.020571761,-0.8661594960000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-5.0878475927,-0.697290807,-0.687284707
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-6.3129568554,-0.577504788,-0.8662620590000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,3.6627191481,0.36532853,0.31976901100000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,4.1912557718,0.37202364600000004,0.678726563
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,3.5889873857,0.643492191,0.529888119
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-2.9247658758,-0.861708236,-0.456529257
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-4.1071063567,-0.228515759,-0.24128559500000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-4.4110900730000004,-0.290620372,-0.8305688410000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.10889187780000001,0.057310517000000005,0.057645695000000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.10889187780000001,-0.057310517000000005,-0.057645695000000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.7511158668,-0.21735601300000001,-0.32843710200000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-0.43353658910000004,-0.373901684,-0.525033497
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,0.5590034610000001,0.284609437,-0.0049763590000000005
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.2148460496,0.12130088600000001,0.099055589
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,2.2816452364,-0.500746531,-0.053821353
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,3.0693652232,-0.462441376,0.138455465
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,2.838721327,-0.41504518500000004,0.138040577
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,3.1751192062,-0.399595923,0.370624167
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.23946365490000002,-0.005849287000000001,-0.044816807
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.2031983936,-0.0043126200000000005,0.081832401
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.0231501729,0.103670274,-0.08648562800000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.0131150884,-0.09350836700000001,0.049470035
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-0.1694176249,-0.582135846,1.070543179
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-0.39739739420000003,-0.703895441,1.017668915
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.2315185958,-0.037019214,-0.028327273
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.2003136227,-0.035476904000000004,0.098327593
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.031204973100000002,0.072496118,-0.070000321
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.7607495015999999,-0.26133310800000004,-0.665995387
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-1.618662761,-0.022611164000000003,-0.489027368
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.3066105751,-0.9736392840000001,-0.49610867300000006
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,0.324203065,-0.43192258400000005,-1.5191594240000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,1.4189447638,0.009166194,0.034950694000000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.7527445249,0.13997472900000002,0.530536051
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,1.207722974,0.13480334800000002,0.58953601
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,0.5558267301,-0.42665653600000003,-0.426817832
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.9215752235,-0.313215654,-0.078851322
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,1.3744117518,-0.28456118,-0.21609468
Rosmarinic_acid:PAO1-100UMRA:1,0.0048161559,-0.321630077,-0.20183573600000002
Rosmarinic_acid:PAO1-100UMRA:2,0.2183285755,-0.200366557,-0.11059697800000001
Rosmarinic_acid:PAO1_DMSO_Control:1,0.0689818547,0.122530699,0.049052014000000005
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.2577250246,-0.149841221,0.130804537
Rosmarinic_acid:PAO1_DMSO_Control:3,0.1887431699,0.027310522,-0.179856551
Testosterone_treatment:Testosterone_Control:1,-1.112507648,0.260554174,-0.13691456600000002
Testosterone_treatment:Testosterone_Control:2,1.112507648,-0.260554174,0.13691456600000002
Testosterone_treatment:Testosterone_2.5:1,-1.7834241012,0.260789168,-0.005747054000000001
Testosterone_treatment:Testosterone_2.5:2,1.0641090492,-0.137773005,0.42768234400000005
Tf_toxin_expression:PAO1_WT:1,0.1670513394,-0.067037554,0.294908979
Tf_toxin_expression:PAO1_WT:2,-0.1670513394,0.067037554,-0.294908979
Tf_toxin_expression:PAO1_derfA:1,0.4685140016,0.27864349,-0.074971441
Tf_toxin_expression:PAO1_derfA:2,1.1526094377,0.167950381,0.180055346
Zinc_treatment:PA_Zn:1,1.3642572130000001,-0.44355387100000004,-0.443613309
Zinc_treatment:PA_Zn:2,1.2478861473,-0.47159751400000005,-0.635219799
Zinc_treatment:PA_Zn:3,1.6309032198,-0.315701242,-0.131801296
Zinc_treatment:PA_Zn_wt:1,0.0004895735,-0.00976347,0.12058236900000001
Zinc_treatment:PA_Zn_wt:2,-0.0004895735,0.00976347,-0.12058236900000001
Paeru_PRECISE:CAMHB_wt:1,-1.3967459448000001,-0.178204662,-0.325856254
Paeru_PRECISE:CAMHB_wt:2,-1.6174903306,-0.319289445,-0.274789642
Paeru_PRECISE:CAMHB_wt:3,-1.2950109058,0.117349831,-0.7538027820000001
Paeru_PRECISE:CAMHB_wt:4,-1.0775053578,-0.13053387400000002,-0.8473600250000001
Paeru_PRECISE:M9glucAA_Pqt10:1,-1.1003181594,-0.00520839,-0.04219059
Paeru_PRECISE:M9glucAA_Pqt10:2,-0.8779296177,-0.31888853100000003,0.09109067200000001
Paeru_PRECISE:M9glucAA_Pqt:1,0.0842108238,-0.44994368300000004,-0.110367645
Paeru_PRECISE:M9glucAA_Pqt:2,0.09467673780000001,-0.548016269,-0.38645318900000003
Paeru_PRECISE:M9glucAA_wo_Pqt:1,0.4713029796,-0.276258923,0.090295415
Paeru_PRECISE:M9glucAA_wo_Pqt:2,0.48793879510000004,-0.421887141,-0.092117907
Paeru_PRECISE:M9glucAA_NaCl:1,0.6033541906000001,-0.517217473,-0.435905698
Paeru_PRECISE:M9glucAA_NaCl:2,0.2472551315,-0.159561583,-0.36256629100000004
Paeru_PRECISE:M9glucAA_NaCl:3,-0.10272999470000001,-0.385973759,-0.9594978730000001
Paeru_PRECISE:CAMHB_wt:5,0.2717897057,0.08980738,-0.387044965
Paeru_PRECISE:CAMHB_wt:6,-0.3833947145,-0.12046735500000001,-0.27597428
Paeru_PRECISE:LB_wt:1,-6.9111212005,-1.369958676,-1.075840147
Paeru_PRECISE:LB_wt:2,-6.6695198566,-0.9939327120000001,-0.906746142
Paeru_PRECISE:M9glucAA_wt:1,0.13013949700000002,-0.098594755,0.033128035
Paeru_PRECISE:M9glucAA_wt:2,-0.13013949700000002,0.098594755,-0.033128035
Paeru_PRECISE:M9glucAA_lowpH:1,-2.9610785468,0.011346628000000001,0.00031008
Paeru_PRECISE:M9glucAA_lowpH:2,-3.0650719202,-0.16237923,-0.212162021
Paeru_PRECISE:M9glucAA_DPD:1,-2.1169787733,0.057802664000000004,0.541900558
Paeru_PRECISE:M9glucAA_DPD:2,-0.620622992,-0.022431713000000002,0.796148803
Paeru_PRECISE:M9sucAA_wt:1,-3.6405727455,-0.797046892,-0.846578202
Paeru_PRECISE:M9sucAA_wt:2,-2.6882473335,-0.351604385,-0.354280087
Paeru_PRECISE:M9glucAA_NaCl:4,0.0985636465,-0.22816854800000003,-0.405712191
Paeru_PRECISE:M9glucAA_NaCl:5,0.3397740207,-0.054902973,-0.04793496
Paeru_PRECISE:M9sucAA_wt:3,-4.3078104963,0.12287822,-0.45835654800000003
Paeru_PRECISE:M9sucAA_wt:4,-4.3308095663,-0.141401639,-0.42538515400000004
Paeru_PRECISE:R10LB_wt:1,-3.3215987865,-0.09798738500000001,-0.184704359
Paeru_PRECISE:M9glucAA_NaCl:6,0.8140444402,0.006963861,-0.09167737200000001
Paeru_PRECISE:M9glucAA_NaCl:7,0.8568981131000001,-0.12776700200000002,-0.010486046
Paeru_PRECISE:M9fructAA_wt:1,-0.4675654923,0.11855705300000001,0.23220793
Paeru_PRECISE:M9fructAA_wt:2,-1.1870374234,-0.132844273,0.226423482
Paeru_PRECISE:M9GlcNAcAA_wt:1,2.5953265857,0.150508931,0.6174458740000001
Paeru_PRECISE:M9GlcNAcAA_wt:2,2.4283444124,-0.052294467000000004,0.7122152620000001
Paeru_PRECISE:M9pyruvAA_wt:1,-2.5928132259,-0.11000789300000001,-0.187376848
Paeru_PRECISE:M9pyruvAA_wt:2,-0.7704198555,0.35212739600000004,0.414600809
Paeru_PRECISE:M9fructAA_wt:3,1.4982416189,-0.147967217,0.461262704
Paeru_PRECISE:M9fructAA_wt:4,2.0836432273,-0.07675376,0.308974542
Paeru_PRECISE:M9GlcNAcAA_wt:3,0.2748479613,-0.158145052,0.369148167
Paeru_PRECISE:M9GlcNAcAA_wt:4,-0.7611153407,-0.220738967,0.379011454
Paeru_PRECISE:M9glycAA_wt:1,-1.8841770204000001,0.363098377,0.013537362
Paeru_PRECISE:M9glycAA_wt:2,-1.1658469396,0.070990022,-0.075709707
Paeru_PRECISE:M9pyruvAA_wt:3,-2.1829202296,-0.270581593,-0.6032145280000001
Paeru_PRECISE:CAMHB_wt:7,-1.2107867677,0.144368256,-0.021140021000000002
Paeru_PRECISE:CAMHB_wt:8,-0.49734222240000003,0.064825065,-0.261735639
Paeru_PRECISE:R10LB_wt:2,-3.0430094924,0.18804909900000003,-0.17473264500000002
Paeru_PRECISE:R10LB_wt:3,-2.9443546629,-0.048121899999999995,-0.264762055
Paeru_PRECISE:R10LB_wt:4,-0.3697210534,0.39763444400000003,0.16902435200000002
Paeru_PRECISE:R10LB_wt:5,0.1102774291,0.427597577,-0.004396358
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,0.1416298541,-0.38371390200000005,0.157647577
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.4804240024,-0.40156827,0.361545979
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,1.3393467329,-0.144268023,-0.00731446
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,1.0591263896,-0.21045291200000002,-0.395978912
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,1.5729171262000001,-0.24810071200000003,0.065597637
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-0.358139152,-0.18965468400000002,0.109139997
Paeru_PRECISE:M9sucAA_wt:5,-2.9588491659000002,0.09404746600000001,0.036980631
Paeru_PRECISE:M9sucAA_wt:6,-2.3557868933,0.018140768,-0.27361729
Paeru_PRECISE:R10LB_wt:6,-1.2596046691,-0.57966827,-0.030338006
Paeru_PRECISE:R10LB_wt:7,-1.6299854363000001,-0.20651218200000002,0.146951787
Paeru_PRECISE:LB_wt:3,-3.6834234259,-0.156413551,1.09751889
Paeru_PRECISE:LB_wt:4,-3.5035575144,-0.019132406,1.010139035
Paeru_PRECISE:R10LB_NaCl:1,-2.6884760804,-0.8474160260000001,-0.164130308
Paeru_PRECISE:R10LB_NaCl:2,-2.4084723229,-0.5146218330000001,-0.586531954
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-2.4397291967,0.096284326,0.975454899
Paeru_PRECISE:M9glucAA_Zn:1,-15.4067059329,0.431284072,-6.279087285
Paeru_PRECISE:M9glucAA_Cu:1,-0.8868111862,0.789177781,0.763371679
Paeru_PRECISE:M9glucAA_NaOCl:1,1.1915071192,0.542173958,1.2060213260000001
Paeru_PRECISE:M9GlcNAcAA_8:1,1.8595245789,0.380392887,1.700869134
Paeru_PRECISE:M9GlcNAcAA_8:2,0.1204795585,0.641113979,1.633669776
Paeru_PRECISE:M9GlcNAcAA_4:1,1.9721741089,0.642686289,2.213021051
Paeru_PRECISE:M9GlcNAcAA_4:2,-2.1217456422,0.176148051,1.425897456
Paeru_PRECISE:M9GlcNAcAA_2:1,3.3221937105,0.645193262,2.16886901
Paeru_PRECISE:M9GlcNAcAA_2:2,3.0181182825,0.245013484,2.160349651
Paeru_PRECISE:M9GlcNAcAA_1:1,4.4307368568,0.110619244,2.41179226
Paeru_PRECISE:M9GlcNAcAA_1:2,2.8836752647,-0.075525804,2.233867632
Paeru_PRECISE:M9glucAA_NaOCl:2,0.9478494132,-0.077994329,1.229101615
Paeru_PRECISE:M9glucAA_Cu:2,-1.0604030524,0.44915200400000005,0.37848180200000003
Paeru_PRECISE:M9glucAA_Fe:1,-2.0953392185,-0.258580536,1.273359289
Paeru_PRECISE:M9glucAA_Fe:2,-0.8672195924,0.478619132,0.8229617610000001
Paeru_PRECISE:M9glucAA_Zn:2,-1.9257915327,0.13462516800000002,0.938313103
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-2.3358939807,0.044307549,1.151652117
Paeru_PRECISE:CAMHB_Mec:1,-1.458589937,0.273927768,-0.410623974
Paeru_PRECISE:CAMHB_Mec:2,-1.4730306667,0.047962774,-0.811447852
Paeru_PRECISE:CAMHB_Azt:1,0.2130691684,-1.302910873,-0.39468548200000003
Paeru_PRECISE:CAMHB_Azt:2,0.3787751317,-1.351772597,-0.44446169900000004
Paeru_PRECISE:CAMHB_Pip:1,-2.031981366,-1.299909625,-0.9876423310000001
Paeru_PRECISE:CAMHB_Pip:2,-2.336991518,-1.249682296,-0.5489873940000001
Paeru_PRECISE:CAMHB_Ceft:1,-0.43105056900000005,-0.5159187980000001,-0.639784161
Paeru_PRECISE:CAMHB_Ceft:2,-1.5514993384,-3.246021795,-1.6727847370000002
Paeru_PRECISE:CAMHB_Ceft:3,-0.5982858952,-0.238621146,-0.411161453
Paeru_PRECISE:CAMHB_Ceft:4,-1.9880074776,-1.453398887,-1.116764001
Paeru_PRECISE:M9glucAA_Ceft:1,2.6715789142,-0.541637724,-0.27043473100000004
Paeru_PRECISE:M9glucAA_Ceft:2,3.5887894063,-0.825310003,-0.25489325900000004
Paeru_PRECISE:M9glucAA_Gent:1,0.5699391776,0.2488619,0.39198175500000004
Paeru_PRECISE:M9glucAA_Gent:2,-0.0071425895,0.785896339,0.48517857300000006
Paeru_PRECISE:M9glucAA_Pip:1,0.5099705613000001,0.212291313,0.278073255
Paeru_PRECISE:M9glucAA_Pip:2,0.47297049080000003,0.5135362440000001,0.590348267
Paeru_PRECISE:M9glucAA_Azt:1,-1.372867192,-1.530772985,-0.512215704
Paeru_PRECISE:M9glucAA_Azt:2,-1.6554749176999999,-1.440220959,-0.48078060600000005
Paeru_PRECISE:CAMHB_Mero:1,-1.0987792526,0.140631164,-0.10286576900000001
Paeru_PRECISE:CAMHB_Mero:2,-0.9731585629,0.068430455,-0.29629871700000004
Paeru_PRECISE:CAMHB_Tet:1,0.6324327777000001,-1.048003256,-0.576983809
Paeru_PRECISE:CAMHB_Tet:2,1.8558900941,-1.514774187,-0.9149449080000001
Paeru_PRECISE:R10LB_Gent:1,-2.7224272069,0.180263059,-0.16982940700000002
Paeru_PRECISE:R10LB_Ceft:1,-1.9859330429000002,-0.29047811300000004,-0.21799067600000002
Paeru_PRECISE:R10LB_Ceft:2,-1.8631320822,-0.16378878600000002,-0.250241033
Paeru_PRECISE:CAMHB_Biofilm:1,-2.8432258040000002,0.545667774,-1.3969364130000002
Paeru_PRECISE:CAMHB_Biofilm:2,-1.1807402704,0.16974412500000002,-1.588491382
