,A,HmgR,PhhR
Dispersed_cells:PyhjH_dispersed:2,3.5896005476,0.146089179,1.673534643
Dispersed_cells:PA01_Planktonic:1,-5.2128545734,-1.178767963,-0.683025557
Dispersed_cells:PA01_Planktonic:2,-3.7459622389,-0.9652228350000001,-0.823281578
Dispersed_cells:PAO1_Biofilm:1,8.010184812,0.666356979,1.091578841
Dispersed_cells:PAO1_Biofilm:2,10.1854337407,1.077673329,0.901918675
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,0.9922911221,-0.255220983,0.070448247
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,0.8925388911000001,-0.24560099200000002,0.157734609
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,0.9081160840000001,-0.143831429,-0.038467888000000006
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.1674824351,0.043794993000000004,-0.18980845500000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.1263546748,-0.002467157,-0.08631643500000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.0411277602,-0.041327836,0.27612489
Farnesol_treatment:RNA of 0-1F_L:1,-0.0175726553,-0.09466639,-0.066192294
Farnesol_treatment:RNA of 0-1F_L:2,0.4621628092,0.043116822000000006,0.030061064000000002
Farnesol_treatment:RNA of 0-1F_L:3,-0.4445901539,0.051549567000000004,0.03613123
Farnesol_treatment:RNA of 6-F_L1:1,0.396914926,0.009567682000000001,-0.071237539
Farnesol_treatment:RNA of 6-F_L1:2,1.402601285,-0.125792013,0.38994064900000003
Farnesol_treatment:RNA of 6-F_L1:3,1.0035876586,-0.07372877500000001,0.37587865
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.2617540286,-0.19042752400000001,0.161587902
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.2617540286,0.19042752400000001,-0.161587902
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.130380446,0.366704703,0.277837092
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.4409345112,0.329707586,0.155248352
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.4641680214,-0.11303515400000001,0.129513245
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.8143890748,0.20209078600000002,0.26275692100000003
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,2.391608217,0.347163748,-0.259690766
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.9554590061,-0.10861314500000001,0.014448284
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-2.2340161024,0.019557513000000002,-0.40671845
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,2.6673472029000003,0.406735159,-0.059113073
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.4954507749,-0.23815977100000002,-0.014077681000000002
HapZ_SagS_mutant:delHapZp:1,1.010737337,0.067197844,0.09203879300000001
HapZ_SagS_mutant:delHapZp:2,0.3554453758,0.34501496,0.153835637
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.7419409806,-0.002796387,0.031345842
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.24649020570000002,0.240956159,-0.017268161
HapZ_SagS_mutants:delHApZ:1,1.2219835166,-0.5744926730000001,-0.25755984400000004
HapZ_SagS_mutants:delHApZ:2,0.2795472229,-0.223388352,-0.201978383
HapZ_SagS_mutants:delHApZ:3,0.6854366767000001,-0.22172276900000001,-0.19421554100000002
HapZ_SagS_mutants:delSagS:1,-2.2572479337,-1.17127088,-0.295865681
HapZ_SagS_mutants:delSagS:2,-1.5953342482,-0.8509019040000001,-0.26975250700000003
HapZ_SagS_mutants:delSagS:3,-3.1616985666,-1.182855706,-0.252016442
HapZ_SagS_mutants:delHapZp:3,0.9273143407000001,0.24458525700000003,0.20987764
Lung_infection_transcriptome:PA01_LS1:1,-2.0483336645,-0.8784712410000001,0.346131715
Lung_infection_transcriptome:PA01_LS1:2,-1.3960068946,-1.039273325,0.28241093
Lung_infection_transcriptome:PA01_CS1:1,0.090484309,-0.054198872,0.340621709
Lung_infection_transcriptome:PA01_CS1:2,-0.090484309,0.054198872,-0.340621709
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,1.3324435409,-0.24363673500000002,-0.264387209
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-1.3324435409,0.24363673500000002,0.264387209
Metabolic_fitness_plasmid:PAO1_pAKD1:1,2.7596843921,0.074143185,0.052133549
Metabolic_fitness_plasmid:PAO1_pAKD1:2,1.6482053382,0.397870294,0.41002496800000005
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,4.1379073404,0.642479432,-0.7139300620000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,4.7131707798,0.5606247050000001,0.17988891
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-4.0138345133,-0.8804392040000001,0.234751966
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-6.0509378934,-0.758844532,0.560521887
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.0566683976,-0.600197306,0.242451362
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.4582032036,-0.325994632,0.7367977950000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,-6.3680335771,-1.01529894,0.039298467000000004
Metabolic_fitness_plasmid:PAO1_RmS149:2,-7.3754965046,-0.8549114090000001,0.666990104
Mucin_glycans:ABTGC:1,7.7547613265,1.346117322,-0.01903481
Mucin_glycans:ABTGC:2,1.4413791486,0.124183363,0.105866208
Mucin_glycans:ABTGC:3,-0.7376244438,-0.07514603,0.508441711
Mucin_glycans:ABTGC:4,-3.9868901598,-0.5334341370000001,-0.099675208
Mucin_glycans:ABTGC:5,-4.4716258714,-0.861720518,-0.495597901
Mucin_glycans:MUC5B:1,-0.0586207435,0.06198183,0.016991818000000002
Mucin_glycans:MUC5B:2,0.3118394935,0.534468958,-0.06970334
Mucin_glycans:Glycans:1,0.8516095802,0.31599047,-0.175202711
Mucin_glycans:Glycans:2,0.4970319742,0.154434819,0.153057208
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,2.468149605,-0.10062146300000001,-0.36088464400000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,2.0793561422,-0.424146265,-0.432581042
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,3.8672936911,0.07764035700000001,0.039193001000000005
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-4.3604920148,-1.051602312,0.049642686000000005
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-4.4318799757,-0.358594289,0.25315756100000003
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-3.0881388073,-0.16083201400000002,0.422471812
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,3.4878813175,0.347758397,-0.33225823800000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,4.0178794375,0.288587955,-0.0024011930000000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,3.5114547082,0.03457517,-0.23592299100000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-4.0911816912,-0.588909668,0.11775477300000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-3.3907699254,0.264325688,0.36383647
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-3.5352638465,-0.346337542,0.088991178
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.0381952382,0.091812878,0.181277704
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.0381952382,-0.091812878,-0.181277704
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,2.5137787482,0.14208227,0.752638797
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,2.6136467799,0.272926854,0.55860501
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,2.3053963657,-0.23789874900000002,0.027813686
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,2.0333470724,-0.610948146,-0.160551684
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-1.6299453945,-0.192609243,-0.231799942
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-1.1361743259,-0.454119614,-0.378408809
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-0.0360731766,-0.493632911,-0.40447270300000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-0.0046563132000000005,-0.378445648,-0.161695222
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.4225261397,0.022951255,0.080199121
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.29416865000000003,-0.07459531700000001,0.21411041
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.3370581193,-0.009738368,-0.10267867500000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.3796366704,0.06138243,-0.19163085500000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,1.5353616071,-0.501785558,0.083203104
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,0.9056048118000001,-0.584160349,0.040737537000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.2971733004,0.043411605000000006,0.016321691
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.1718152122,-0.054129487000000004,0.150238475
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.4689885127,0.010717882000000001,-0.166560166
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-3.6888183204000002,-0.76690566,-0.687324271
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-2.9376564375000003,-0.35462750600000004,-0.409203197
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-2.7825248151,-1.224129443,-0.750939004
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-2.2586814669,-1.4719184570000001,-1.599861269
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,2.089260367,0.208012582,0.40690157200000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,2.1547256537,0.507567208,0.44348118000000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,2.3824887371,0.40595337600000003,0.24614471500000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,1.4739487802,-0.330248796,-0.065068609
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,1.6216536111000002,-0.41064090200000003,0.07598745200000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,2.2873887667,-0.426511069,0.117100119
Rosmarinic_acid:PAO1-100UMRA:1,-1.7137099447000002,-0.293344207,-0.128420071
Rosmarinic_acid:PAO1-100UMRA:2,-1.3575049982,-0.650102042,-0.366661985
Rosmarinic_acid:PAO1_DMSO_Control:1,0.27810428,0.016845192000000002,0.26321931400000004
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.5520490462000001,-0.004392057,-0.073592481
Rosmarinic_acid:PAO1_DMSO_Control:3,0.2739447662,-0.012453135,-0.18962683300000002
Testosterone_treatment:Testosterone_Control:1,1.7363711782,0.477131709,0.08462825900000001
Testosterone_treatment:Testosterone_Control:2,-1.7363711782,-0.477131709,-0.08462825900000001
Testosterone_treatment:Testosterone_2.5:1,1.0571154572,0.618268035,-0.021754227
Testosterone_treatment:Testosterone_2.5:2,-1.111440224,-0.177209418,-0.22238178300000003
Tf_toxin_expression:PAO1_WT:1,0.9149987709,0.198568387,0.18222179400000002
Tf_toxin_expression:PAO1_WT:2,-0.9149987709,-0.198568387,-0.18222179400000002
Tf_toxin_expression:PAO1_derfA:1,0.4991097277,0.09510557300000001,0.361646784
Tf_toxin_expression:PAO1_derfA:2,0.45090672530000003,0.12196456900000001,0.314256924
Zinc_treatment:PA_Zn:1,2.0883217218,-0.31538039700000003,0.043698268000000005
Zinc_treatment:PA_Zn:2,2.1787282041,-0.012730782000000001,0.09622354600000001
Zinc_treatment:PA_Zn:3,1.5452619963,-0.34937738100000004,0.09659820200000001
Zinc_treatment:PA_Zn_wt:1,-0.1701542523,-0.17917322200000002,-0.056444948
Zinc_treatment:PA_Zn_wt:2,0.1701542523,0.17917322200000002,0.056444948
Paeru_PRECISE:CAMHB_wt:1,-6.1942753779,-1.222069553,0.173327782
Paeru_PRECISE:CAMHB_wt:2,-3.2921427115,-1.019333054,-0.22479110600000002
Paeru_PRECISE:CAMHB_wt:3,-1.577049459,-0.062129923000000004,-0.187773818
Paeru_PRECISE:CAMHB_wt:4,0.2336728389,-0.08458979999999999,-0.258060353
Paeru_PRECISE:M9glucAA_Pqt10:1,-1.0402186497,-0.058519607,-0.5002572510000001
Paeru_PRECISE:M9glucAA_Pqt10:2,0.090056893,-0.203465854,-0.570366901
Paeru_PRECISE:M9glucAA_Pqt:1,-1.6347022152,-0.6190340750000001,-0.24437609500000002
Paeru_PRECISE:M9glucAA_Pqt:2,1.1645258817,-0.107766344,-0.34767322100000003
Paeru_PRECISE:M9glucAA_wo_Pqt:1,0.7253487587,0.168120072,-0.27527111800000004
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-1.2740920549,-0.552948161,-0.374831929
Paeru_PRECISE:M9glucAA_NaCl:1,1.7200947726,-0.32804694100000004,0.150372272
Paeru_PRECISE:M9glucAA_NaCl:2,-1.0839134102,-0.318040203,0.355622625
Paeru_PRECISE:M9glucAA_NaCl:3,-0.1408920921,-0.8701518770000001,-0.217754297
Paeru_PRECISE:CAMHB_wt:5,2.3761001335,0.46067279600000005,-0.10360311
Paeru_PRECISE:CAMHB_wt:6,2.3328052166,0.5508061870000001,-0.085656674
Paeru_PRECISE:LB_wt:1,-13.2838448995,-1.604195012,-1.262828687
Paeru_PRECISE:LB_wt:2,-13.7868614217,-1.496236441,-1.108004442
Paeru_PRECISE:M9glucAA_wt:1,0.4076158945,-0.19977218700000002,-0.281011122
Paeru_PRECISE:M9glucAA_wt:2,-0.4076158945,0.19977218700000002,0.281011122
Paeru_PRECISE:M9glucAA_lowpH:1,-3.0574318151,-0.094138737,-0.17621635500000002
Paeru_PRECISE:M9glucAA_lowpH:2,-0.9898395063000001,0.223021356,-0.022612348
Paeru_PRECISE:M9glucAA_DPD:1,1.2570807624,0.516127307,-0.48723120700000006
Paeru_PRECISE:M9glucAA_DPD:2,-1.0785457124,-0.005691484,0.18698588400000002
Paeru_PRECISE:M9sucAA_wt:1,-15.828431126,-1.121337372,-0.765197325
Paeru_PRECISE:M9sucAA_wt:2,-15.6742665166,-1.635395085,-0.159477117
Paeru_PRECISE:M9glucAA_NaCl:4,0.2260524475,-0.060352602000000005,0.393023043
Paeru_PRECISE:M9glucAA_NaCl:5,-1.1539175799,-0.100597134,0.516414938
Paeru_PRECISE:M9sucAA_wt:3,-15.7501374862,-1.336967571,-0.5121253880000001
Paeru_PRECISE:M9sucAA_wt:4,-15.8364281487,-1.308276852,-0.34979062800000005
Paeru_PRECISE:R10LB_wt:1,-3.9668801344,-0.019027206,-0.48043113400000004
Paeru_PRECISE:M9glucAA_NaCl:6,-0.9920939267000001,-0.356834129,0.562817565
Paeru_PRECISE:M9glucAA_NaCl:7,-3.0854887807,-0.6097978390000001,0.467895345
Paeru_PRECISE:M9fructAA_wt:1,0.8454049041,0.24571873400000002,0.244115151
Paeru_PRECISE:M9fructAA_wt:2,0.39916028800000003,0.16303292600000002,0.225196415
Paeru_PRECISE:M9GlcNAcAA_wt:1,-1.3157896779,-0.59716719,-0.22907063
Paeru_PRECISE:M9GlcNAcAA_wt:2,-2.4691470542,-0.43302550300000003,-0.369455998
Paeru_PRECISE:M9pyruvAA_wt:1,-4.9829205504,-0.35226110800000004,-0.349906406
Paeru_PRECISE:M9pyruvAA_wt:2,-2.7701918543,-0.41326439400000003,0.273876913
Paeru_PRECISE:M9fructAA_wt:3,-0.3738508333,-0.29999937,-0.176474829
Paeru_PRECISE:M9fructAA_wt:4,-2.5811240503,-0.449612469,0.052242341000000005
Paeru_PRECISE:M9GlcNAcAA_wt:3,0.8537500318000001,-0.113567184,0.006705578
Paeru_PRECISE:M9GlcNAcAA_wt:4,-0.2555605063,-0.73049283,-0.046685245
Paeru_PRECISE:M9glycAA_wt:1,-0.9740241455,-0.409152854,-0.058475037
Paeru_PRECISE:M9glycAA_wt:2,0.037185235500000004,-0.10618931000000001,0.131878131
Paeru_PRECISE:M9pyruvAA_wt:3,-2.6420118299,-0.751334029,-0.21138446600000002
Paeru_PRECISE:CAMHB_wt:7,-3.1829858243,-0.006246778000000001,0.291157121
Paeru_PRECISE:CAMHB_wt:8,-1.2459530222,0.23709865700000002,0.15456223400000002
Paeru_PRECISE:R10LB_wt:2,-2.6056066507,0.0036235480000000003,-0.752835162
Paeru_PRECISE:R10LB_wt:3,-2.3381030377,-0.49872881,-0.528643359
Paeru_PRECISE:R10LB_wt:4,-1.3727647053,-0.072735324,-0.327300747
Paeru_PRECISE:R10LB_wt:5,-0.4207315351,-0.058113754000000004,-0.268040231
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-1.608789383,-0.11993125,0.310560221
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.0622996466,0.21427632200000002,0.387879293
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,0.15741729999999998,0.18159450900000002,0.321792925
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-1.1827236535,-0.250361385,0.206404144
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-1.9420284393,-0.6795175320000001,-0.059212175000000006
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-2.49487441,-0.201086709,0.229834749
Paeru_PRECISE:M9sucAA_wt:5,-5.0536810045,-0.655640961,0.342327751
Paeru_PRECISE:M9sucAA_wt:6,-3.9301469756,-0.7308069890000001,0.044767403000000004
Paeru_PRECISE:R10LB_wt:6,1.4000820027,0.318113168,-0.6609872520000001
Paeru_PRECISE:R10LB_wt:7,1.1390476809,0.313337721,-0.5016589300000001
Paeru_PRECISE:LB_wt:3,-15.5336279605,-0.7768481540000001,1.228548877
Paeru_PRECISE:LB_wt:4,-14.4583748041,-1.3218764950000002,1.24604551
Paeru_PRECISE:R10LB_NaCl:1,-5.0059535801,-0.959687056,0.488447432
Paeru_PRECISE:R10LB_NaCl:2,-2.1867939457,-0.21770941300000002,0.563973815
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-3.0670219636,1.522594936,1.021949086
Paeru_PRECISE:M9glucAA_Zn:1,-12.0773740332,-5.962907749,-1.123308824
Paeru_PRECISE:M9glucAA_Cu:1,-6.98636373,0.972861429,2.522557565
Paeru_PRECISE:M9glucAA_NaOCl:1,-2.1219734777,1.281832117,1.079308102
Paeru_PRECISE:M9GlcNAcAA_8:1,-0.7349981541,1.7263688080000001,2.15646754
Paeru_PRECISE:M9GlcNAcAA_8:2,-1.9564442076000002,1.576608652,2.5258623140000003
Paeru_PRECISE:M9GlcNAcAA_4:1,2.3779807181,1.466686537,1.467248476
Paeru_PRECISE:M9GlcNAcAA_4:2,0.1886535236,1.824675881,2.374902663
Paeru_PRECISE:M9GlcNAcAA_2:1,1.2935617181,1.881487162,1.622290332
Paeru_PRECISE:M9GlcNAcAA_2:2,1.5216473732,1.824311013,2.420192198
Paeru_PRECISE:M9GlcNAcAA_1:1,1.7348904871,1.42350028,1.572481443
Paeru_PRECISE:M9GlcNAcAA_1:2,1.6789896754,1.5265407610000001,2.195160535
Paeru_PRECISE:M9glucAA_NaOCl:2,-5.8927601849,1.167531349,1.594022443
Paeru_PRECISE:M9glucAA_Cu:2,-9.7367440481,0.655540085,2.608666361
Paeru_PRECISE:M9glucAA_Fe:1,-4.5109458279,1.806422799,1.6148270949999999
Paeru_PRECISE:M9glucAA_Fe:2,-1.8388169515000001,1.800947287,1.328765505
Paeru_PRECISE:M9glucAA_Zn:2,-1.4388896173,2.153492332,1.6127762140000002
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-3.6238634717,2.172623851,1.8686179900000002
Paeru_PRECISE:CAMHB_Mec:1,-1.0766896962999999,0.165846333,0.109130457
Paeru_PRECISE:CAMHB_Mec:2,-0.68970366,-0.084969217,-0.139713956
Paeru_PRECISE:CAMHB_Azt:1,-5.976311993,-1.064479054,-0.08029383300000001
Paeru_PRECISE:CAMHB_Azt:2,-6.4690603233,-1.03114868,-0.044257259
Paeru_PRECISE:CAMHB_Pip:1,-3.4212204353,-3.943682576,-0.570829096
Paeru_PRECISE:CAMHB_Pip:2,-6.1903627439,-3.869966748,-0.570453274
Paeru_PRECISE:CAMHB_Ceft:1,2.0782524059,-0.46318435700000005,-0.247162972
Paeru_PRECISE:CAMHB_Ceft:2,3.5710979466,-2.9803447590000003,-0.7646647160000001
Paeru_PRECISE:CAMHB_Ceft:3,-0.2140660741,-0.904858821,-0.44818724
Paeru_PRECISE:CAMHB_Ceft:4,0.6074362681000001,-2.78059653,-0.8885166480000001
Paeru_PRECISE:M9glucAA_Ceft:1,2.9945697905,0.048153584000000006,-0.27400294000000003
Paeru_PRECISE:M9glucAA_Ceft:2,1.8506474673,-0.9062022550000001,-0.597319634
Paeru_PRECISE:M9glucAA_Gent:1,-3.0701305622,0.178142942,-0.10313905
Paeru_PRECISE:M9glucAA_Gent:2,-1.9298542311,0.95739817,-0.128456721
Paeru_PRECISE:M9glucAA_Pip:1,-2.7837133266,0.449157719,-0.206112497
Paeru_PRECISE:M9glucAA_Pip:2,-2.1328095255,0.361113807,-0.170771267
Paeru_PRECISE:M9glucAA_Azt:1,-8.6982291134,-0.52264043,-0.9412781680000001
Paeru_PRECISE:M9glucAA_Azt:2,-8.7846408175,-0.546932843,-0.683096468
Paeru_PRECISE:CAMHB_Mero:1,-0.24950124580000002,0.356996821,0.15107995300000002
Paeru_PRECISE:CAMHB_Mero:2,-2.9060836158,-0.21726503700000002,0.160001436
Paeru_PRECISE:CAMHB_Tet:1,-3.4754329338,0.071170863,0.033989091
Paeru_PRECISE:CAMHB_Tet:2,-4.0923548618,-0.605820935,0.06274236200000001
Paeru_PRECISE:R10LB_Gent:1,-3.2629153513,0.071826821,-0.427436476
Paeru_PRECISE:R10LB_Ceft:1,-0.8980783371000001,-0.43749730800000003,-0.911023098
Paeru_PRECISE:R10LB_Ceft:2,-0.21000623910000002,-0.418020771,-0.5764773
Paeru_PRECISE:CAMHB_Biofilm:1,-7.9537026542,-0.817307043,-0.170939836
Paeru_PRECISE:CAMHB_Biofilm:2,-8.813048001,-1.276841007,-0.08215287
Paeru_PRECISE:M9glucAA_Biofilm:1,-13.6272572595,-1.292937366,-0.860106935
