,A,RpoS,Sfa3
Dispersed_cells:PAO1_dispersed_wt:1,0.4200477494,0.179592671,-0.0060964850000000004
Dispersed_cells:PAO1_dispersed_wt:2,-0.4200477494,-0.179592671,0.0060964850000000004
Dispersed_cells:PyhjH_dispersed:1,-9.1656207658,0.576191556,-0.5777256510000001
Dispersed_cells:PyhjH_dispersed:2,-10.2705163567,0.569850943,1.07231306
Dispersed_cells:PA01_Planktonic:1,38.1972212655,2.484890097,4.665611386
Dispersed_cells:PA01_Planktonic:2,37.9210555451,2.478256569,5.994240517
Dispersed_cells:PAO1_Biofilm:1,19.2703458824,3.351959785,2.030538222
Dispersed_cells:PAO1_Biofilm:2,19.8756033631,3.645921584,1.359050252
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-1.0483973011,0.037579226,-1.049996907
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-1.5387672179,0.077038918,-1.078624364
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-0.097147152,-0.162776669,-1.098218154
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.4692294262,-0.284648862,-0.470472745
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.31937668620000004,0.14588667700000002,0.1090961
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.14985274,0.138762185,0.361376645
Farnesol_treatment:RNA of 0-1F_L:1,1.7751185411,0.136043827,-0.08327021500000001
Farnesol_treatment:RNA of 0-1F_L:2,1.2304175183,0.22380750700000002,0.0045147040000000005
Farnesol_treatment:RNA of 0-1F_L:3,-3.0055360594,-0.359851334,0.078755511
Farnesol_treatment:RNA of 6-F_L1:1,-6.9587060935,0.003147758,-0.415087878
Farnesol_treatment:RNA of 6-F_L1:2,-2.8266767246,0.7157321550000001,0.015324783000000002
Farnesol_treatment:RNA of 6-F_L1:3,-1.5806504007000002,0.59160027,-0.32223677700000003
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.2927695205,0.067917316,-0.344632804
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.2927695205,-0.067917316,0.344632804
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-1.894381528,-0.09000012900000001,0.026944789
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.2698226735,-0.124062058,-0.174216369
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,2.7197189857,0.454597205,-0.243144135
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.929179269,0.35291958700000003,0.429318197
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,24.2629432432,1.947310893,0.809289565
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.0993502732,-0.349667153,-0.6687730780000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-1.8898899898,-0.457849638,0.482599015
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,21.8710991199,1.851808718,0.44834520600000005
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,2.5860133993,0.224507272,-0.6385220970000001
HapZ_SagS_mutant:delHapZp:1,0.2923178929,0.10426775,-0.176315345
HapZ_SagS_mutant:delHapZp:2,1.0546990728,-0.29415872400000004,-0.20738746
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-4.5035367092000005,-0.17589158700000002,0.243870474
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,1.9175233099,-0.048615685000000006,0.394651623
HapZ_SagS_mutants:delHApZ:1,4.5607514609,-0.032412301000000004,-0.166264197
HapZ_SagS_mutants:delHApZ:2,4.1426868251,-0.42080937100000004,0.280782737
HapZ_SagS_mutants:delHApZ:3,3.5261181501000003,-0.42069457600000004,0.36826688700000004
HapZ_SagS_mutants:delSagS:1,4.5386353696,0.126980486,-0.08246086700000001
HapZ_SagS_mutants:delSagS:2,5.0322803359,-0.27680709800000003,0.379932445
HapZ_SagS_mutants:delSagS:3,-1.4240377911,-0.34607137,-0.057156847000000004
HapZ_SagS_mutants:delHapZp:3,0.5496856144,-0.08860042200000001,-0.060141799
Lung_infection_transcriptome:PA01_LS1:1,0.425494653,-0.199491371,-1.8713416870000001
Lung_infection_transcriptome:PA01_LS1:2,0.3609749668,-0.27997808900000004,-1.8987475630000001
Lung_infection_transcriptome:PA01_CS1:1,1.3723998514,0.07828089,0.12569786900000002
Lung_infection_transcriptome:PA01_CS1:2,-1.3723998514,-0.07828089,-0.12569786900000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-4.3704859794,-0.185195984,0.025123289
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,4.3704859794,0.185195984,-0.025123289
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-4.7769997467,-0.752566811,0.37038129000000003
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-4.4140514208,-0.387644162,1.541264306
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,18.8397586207,0.7989952290000001,0.551580132
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,15.3000195072,0.9254353750000001,1.459080904
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-6.6786204185999996,-0.701053236,-1.199711632
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-6.7055375034,-0.36765110300000003,-0.36363109400000004
Metabolic_fitness_plasmid:PAO1_pBS228:1,2.1083710682,-0.235421553,-0.23560614400000002
Metabolic_fitness_plasmid:PAO1_pBS228:2,5.4861043472,0.131871432,0.02602813
Metabolic_fitness_plasmid:PAO1_RmS149:1,-7.6631825726,-0.6231281790000001,-0.98694813
Metabolic_fitness_plasmid:PAO1_RmS149:2,-7.1206141951,-0.330318587,-0.52412735
Mucin_glycans:ABTGC:1,1.9792120130000002,0.075840723,-0.495385102
Mucin_glycans:ABTGC:2,2.6041368679,-0.124818704,-0.456407738
Mucin_glycans:ABTGC:3,-0.20976836570000001,0.261425199,0.921942472
Mucin_glycans:ABTGC:4,-1.8182276354,0.200473289,-0.125646802
Mucin_glycans:ABTGC:5,-2.5553528798,-0.412920506,0.15549717
Mucin_glycans:MUC5B:1,-9.5824823457,-0.7132768110000001,-1.440485646
Mucin_glycans:MUC5B:2,-8.5759704569,-0.6951771090000001,-1.318476585
Mucin_glycans:Glycans:1,0.6334031629,0.543070563,-0.304636185
Mucin_glycans:Glycans:2,0.8840777310000001,-0.031913451,0.469861625
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,18.3176924758,1.127712757,0.020132898
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,19.0030727006,1.012916943,0.041703635
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,16.9289604355,0.924188101,0.618624578
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-19.6377857922,-1.5787264140000001,-0.31535202
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-21.3097531818,-1.348278268,0.042489089
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-19.2394726099,-1.009338911,-0.656255347
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,21.4737820124,1.089586046,-0.349271218
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,22.0088049309,1.309001806,-0.053094027
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,21.3773260553,1.134650941,-0.302723833
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-22.037806941,-1.4533204720000001,0.22685253
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-23.481223636,-1.280533088,0.883799208
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-19.3408824217,-0.7993852330000001,-0.40556266100000005
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.2883204377,-0.020461142,0.028350962
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.2883204377,0.020461142,-0.028350962
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-5.4214616506,-0.32248769800000004,-0.8674401340000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-4.0886028606,-0.25522499800000004,-1.427814685
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-2.1473280594,0.247957206,3.033750318
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-3.8979421247,0.182939336,3.756138105
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-8.925001641,-1.006576625,0.195354739
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-4.4675311716,-0.9476604550000001,1.6145078910000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-4.2685063791,-0.769364308,-0.749581389
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-2.8020709418000003,-0.75704008,0.119108344
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-1.8628598963,-0.042604701,0.251295661
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-1.5536164489000002,0.114668193,0.015063119000000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,1.3518977293,0.0064251360000000006,-0.418239688
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,2.0645786159,-0.078488628,0.151880907
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,16.4928037451,-1.5519268350000002,-1.064435094
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,16.2257813406,-1.470649239,-0.964336167
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-1.1786860388,-0.068768058,0.301922128
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.8661100784,0.08851056900000001,0.065695117
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,2.0447961172,-0.019742511,-0.36761724500000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,0.8065254064,-1.414167948,-0.8198435580000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,1.6566118016,-1.168544516,-0.7804156560000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,6.4747811181,-0.568258893,-0.21667237700000003
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,10.0086271563,0.015246654,-1.806564474
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-0.7066841009,0.9251636620000001,0.47670094700000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-0.8932167001,0.8362110330000001,0.40733395800000005
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-0.863236407,0.8213377690000001,0.71622431
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,2.8270578868,-0.20410872600000002,0.757912821
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,2.1920184272,-0.216383927,0.675905728
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,6.4536218131,-0.009031601,1.153688474
Rosmarinic_acid:PAO1-100UMRA:1,-0.0416085469,-0.076248332,0.032721209
Rosmarinic_acid:PAO1-100UMRA:2,-0.6459244591000001,-0.015020047000000002,0.238470604
Rosmarinic_acid:PAO1_DMSO_Control:1,1.5724388604000001,0.072916466,0.023121569
Rosmarinic_acid:PAO1_DMSO_Control:2,-1.3704593882,0.00028628700000000003,0.060328858000000006
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.2019794722,-0.07320275300000001,-0.08345042600000001
Testosterone_treatment:Testosterone_Control:1,3.1931127735000002,-0.344462737,0.35868894700000004
Testosterone_treatment:Testosterone_Control:2,-3.1931127735000002,0.344462737,-0.35868894700000004
Testosterone_treatment:Testosterone_2.5:1,2.3798279743,-0.669433951,0.269296062
Testosterone_treatment:Testosterone_2.5:2,-3.605329289,0.6069486,-0.258727
Tf_toxin_expression:PAO1_WT:1,5.8766918326,0.351607223,-0.512149842
Tf_toxin_expression:PAO1_WT:2,-5.8766918326,-0.351607223,0.512149842
Tf_toxin_expression:PAO1_derfA:1,1.546516182,0.048592812000000006,-0.193648232
Tf_toxin_expression:PAO1_derfA:2,3.8946364758,0.024852015,-0.07458023500000001
Zinc_treatment:PA_Zn:1,3.208480357,-1.759113987,1.369799663
Zinc_treatment:PA_Zn:2,3.4947870401,-2.155153549,1.533309841
Zinc_treatment:PA_Zn:3,2.0386241274,-1.669947047,1.267697863
Zinc_treatment:PA_Zn_wt:1,0.0297448576,0.090829778,-0.087372431
Zinc_treatment:PA_Zn_wt:2,-0.0297448576,-0.090829778,0.087372431
Paeru_PRECISE:CAMHB_wt:1,6.4147090131,-0.7791923350000001,-2.8146449000000002
Paeru_PRECISE:CAMHB_wt:2,6.3007734183,-1.249200645,-2.721107228
Paeru_PRECISE:CAMHB_wt:3,3.9145009,-0.677618312,-3.23744988
Paeru_PRECISE:CAMHB_wt:4,2.7879829494,-0.8015579230000001,-2.9820178310000003
Paeru_PRECISE:M9glucAA_Pqt10:1,15.1680542099,0.246001709,3.322031359
Paeru_PRECISE:M9glucAA_Pqt10:2,12.952349463800001,0.0075679910000000005,3.28501915
Paeru_PRECISE:M9glucAA_Pqt:1,13.4711756615,0.14690471200000002,1.94933114
Paeru_PRECISE:M9glucAA_Pqt:2,16.3215152432,0.152804184,1.737533937
Paeru_PRECISE:M9glucAA_wo_Pqt:1,15.8303636082,0.224679769,-1.227899319
Paeru_PRECISE:M9glucAA_wo_Pqt:2,14.5786592012,-0.006769441,-1.674526272
Paeru_PRECISE:M9glucAA_NaCl:1,-13.4119932115,-2.175667198,-1.6899123930000002
Paeru_PRECISE:M9glucAA_NaCl:2,-11.4015829651,-2.150332471,-1.5567057850000001
Paeru_PRECISE:M9glucAA_NaCl:3,-10.386270425,-2.169989659,-2.033603195
Paeru_PRECISE:CAMHB_wt:5,-1.1067682257,-0.6062880190000001,-3.871926181
Paeru_PRECISE:CAMHB_wt:6,-2.2870198819,-0.7712417290000001,-3.466841973
Paeru_PRECISE:LB_wt:1,-22.7898876461,-3.531209114,-4.813767244
Paeru_PRECISE:LB_wt:2,-18.788441654,-3.27175548,-4.359802967
Paeru_PRECISE:M9glucAA_wt:1,-0.9805658647000001,-0.005467704,0.5489382380000001
Paeru_PRECISE:M9glucAA_wt:2,0.9805658647000001,0.005467704,-0.5489382380000001
Paeru_PRECISE:M9glucAA_lowpH:1,-3.954249245,-0.700798353,-0.8480882270000001
Paeru_PRECISE:M9glucAA_lowpH:2,-7.0223400596,-0.8614050820000001,-1.435300512
Paeru_PRECISE:M9glucAA_DPD:1,-3.5122311807,-1.800286319,-0.304368146
Paeru_PRECISE:M9glucAA_DPD:2,-1.5659052627999999,-1.840438979,-1.42932875
Paeru_PRECISE:M9sucAA_wt:1,-15.2197464349,-3.072314106,-1.505974661
Paeru_PRECISE:M9sucAA_wt:2,-10.8905801525,-2.050386229,-0.42711977500000003
Paeru_PRECISE:M9glucAA_NaCl:4,-12.1461101839,-2.045982515,-1.3866276499999999
Paeru_PRECISE:M9glucAA_NaCl:5,-11.4312917621,-2.150588513,-1.181863356
Paeru_PRECISE:M9sucAA_wt:3,-12.4352159346,-1.870556195,-0.696524781
Paeru_PRECISE:M9sucAA_wt:4,-10.4216225971,-1.794224475,-0.057292949
Paeru_PRECISE:R10LB_wt:1,-4.7191039901,-0.734262729,-3.720827345
Paeru_PRECISE:M9glucAA_NaCl:6,-10.6813090222,-1.338627449,-1.699854412
Paeru_PRECISE:M9glucAA_NaCl:7,-12.1285632731,-1.6478115720000002,-1.677730157
Paeru_PRECISE:M9fructAA_wt:1,-8.183720233,-0.371977561,0.280298445
Paeru_PRECISE:M9fructAA_wt:2,-8.683596595000001,-0.46295453700000005,0.46439403700000004
Paeru_PRECISE:M9GlcNAcAA_wt:1,5.2217805466,0.423431814,-0.5478892870000001
Paeru_PRECISE:M9GlcNAcAA_wt:2,5.5363823056,0.571021655,-0.38320334
Paeru_PRECISE:M9pyruvAA_wt:1,-17.1443960774,-2.892855166,-2.341359817
Paeru_PRECISE:M9pyruvAA_wt:2,-12.2579939098,-1.315845907,-2.327126583
Paeru_PRECISE:M9fructAA_wt:3,20.0955600432,-0.406973148,-3.00329512
Paeru_PRECISE:M9fructAA_wt:4,19.8641060331,-0.7045324420000001,-2.172554607
Paeru_PRECISE:M9GlcNAcAA_wt:3,-5.846990742,-1.146719175,-2.66206029
Paeru_PRECISE:M9GlcNAcAA_wt:4,-7.3782413926,-1.278597878,-3.5075764
Paeru_PRECISE:M9glycAA_wt:1,-9.2631943791,-1.30274827,-2.5654313980000003
Paeru_PRECISE:M9glycAA_wt:2,-8.1051177523,-1.373844083,-2.979336731
Paeru_PRECISE:M9pyruvAA_wt:3,-15.8211027732,-2.339056165,-3.66152962
Paeru_PRECISE:CAMHB_wt:7,7.4630472665,-0.699688238,-2.672190938
Paeru_PRECISE:CAMHB_wt:8,7.4459640459,-0.659731732,-3.044432287
Paeru_PRECISE:R10LB_wt:2,-1.5571163269000001,-0.217882091,-3.347184784
Paeru_PRECISE:R10LB_wt:3,-6.1108105022,-0.42141279200000004,-4.10901183
Paeru_PRECISE:R10LB_wt:4,5.8544732408,0.44643937800000005,-4.173735519
Paeru_PRECISE:R10LB_wt:5,11.5008544517,0.428995644,-4.041606062
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,25.250354205,-0.56206396,-0.054815409
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,32.6788727309,-0.23053814900000003,1.247999601
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,30.5209957321,-0.066647597,0.953828596
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,29.3579480081,-0.140869255,0.891301746
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,30.5910576663,-0.10225827900000001,-0.909142148
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,25.6358485716,-0.30629226200000004,-1.068074859
Paeru_PRECISE:M9sucAA_wt:5,13.7201081354,-0.84288369,-1.036491714
Paeru_PRECISE:M9sucAA_wt:6,10.1225646685,-1.06368651,-1.411953025
Paeru_PRECISE:R10LB_wt:6,-2.7196754065,0.198923911,-4.101068464
Paeru_PRECISE:R10LB_wt:7,-1.0137822006,0.132489979,-3.880983977
Paeru_PRECISE:LB_wt:3,-10.4560375514,-1.151172771,-3.082606962
Paeru_PRECISE:LB_wt:4,-9.1961898411,-1.183392665,-3.913498006
Paeru_PRECISE:R10LB_NaCl:1,26.2082316022,-1.6341228120000002,-3.778375125
Paeru_PRECISE:R10LB_NaCl:2,17.7259547694,-1.109622569,-3.574864643
Paeru_PRECISE:M9glucAA_PAO1_wt:1,10.3826824409,-1.265304933,-1.012247692
Paeru_PRECISE:M9glucAA_Zn:1,0.6140278238,-5.131797626,-1.729439717
Paeru_PRECISE:M9glucAA_Cu:1,-2.4540131334,-1.956124089,-0.9284268120000001
Paeru_PRECISE:M9glucAA_NaOCl:1,4.3161044522,-0.9396913630000001,-2.450953041
Paeru_PRECISE:M9GlcNAcAA_8:1,3.8777387372,-0.669724348,-2.220846695
Paeru_PRECISE:M9GlcNAcAA_8:2,-8.1398779568,-1.470742604,-2.051121121
Paeru_PRECISE:M9GlcNAcAA_4:1,2.4789238704,-0.59333079,-3.410831048
Paeru_PRECISE:M9GlcNAcAA_4:2,-16.1793911775,-1.9133524290000001,-3.371460059
Paeru_PRECISE:M9GlcNAcAA_2:1,18.1478490611,-0.553765519,-4.04756566
Paeru_PRECISE:M9GlcNAcAA_2:2,-7.7142150331,-1.212853079,-2.436744968
Paeru_PRECISE:M9GlcNAcAA_1:1,17.4924649728,-0.5737794860000001,-3.008444656
Paeru_PRECISE:M9GlcNAcAA_1:2,-2.8038304014,-0.68876173,-3.497668283
Paeru_PRECISE:M9glucAA_NaOCl:2,0.10976623370000001,-1.329292764,-3.688535098
Paeru_PRECISE:M9glucAA_Cu:2,-3.3176332224,-2.35337656,-1.536363927
Paeru_PRECISE:M9glucAA_Fe:1,12.4828027435,-0.9804842890000001,-1.206017923
Paeru_PRECISE:M9glucAA_Fe:2,17.1308475937,-0.9355138690000001,-0.20731285300000002
Paeru_PRECISE:M9glucAA_Zn:2,19.269468558,-0.786116044,0.042987088
Paeru_PRECISE:M9glucAA_PAO1_wt:2,18.2121500305,-1.064583964,-0.266458222
Paeru_PRECISE:CAMHB_Mec:1,3.3542696182,-0.556206796,-2.298846994
Paeru_PRECISE:CAMHB_Mec:2,-1.8052286084,-0.947944377,-2.437709
Paeru_PRECISE:CAMHB_Azt:1,-8.1648587716,-3.363641828,-3.135077514
Paeru_PRECISE:CAMHB_Azt:2,-8.6216073142,-3.678379871,-3.122835231
Paeru_PRECISE:CAMHB_Pip:1,11.1659345728,0.354175601,-2.5002418410000002
Paeru_PRECISE:CAMHB_Pip:2,10.6279129001,0.38068293400000003,-2.6741118310000003
Paeru_PRECISE:CAMHB_Ceft:1,2.0888944147,-0.429595673,-4.068458552
Paeru_PRECISE:CAMHB_Ceft:2,5.9469383842,0.22240806600000002,-3.162701855
Paeru_PRECISE:CAMHB_Ceft:3,7.392548738,-0.40707623,-3.965939514
Paeru_PRECISE:CAMHB_Ceft:4,10.017978397,0.251139023,-4.377798354
Paeru_PRECISE:M9glucAA_Ceft:1,11.8581039967,1.957091786,-3.300211248
Paeru_PRECISE:M9glucAA_Ceft:2,13.437321037,1.824406138,-3.441674228
Paeru_PRECISE:M9glucAA_Gent:1,13.9566452283,-0.097447823,-0.49971323500000003
Paeru_PRECISE:M9glucAA_Gent:2,10.017982758,-0.102989778,-0.25198068900000004
Paeru_PRECISE:M9glucAA_Pip:1,13.7581223176,-0.048878950000000004,0.01590036
Paeru_PRECISE:M9glucAA_Pip:2,15.0218692849,0.102372269,0.285148532
Paeru_PRECISE:M9glucAA_Azt:1,-6.6067901572,-4.513923535,-3.904530959
Paeru_PRECISE:M9glucAA_Azt:2,-6.2138698437,-4.599159075,-3.489767039
Paeru_PRECISE:CAMHB_Mero:1,4.0704746562,-0.49365418200000005,-1.905963201
Paeru_PRECISE:CAMHB_Mero:2,4.6986444252,-0.664499041,-2.4138804350000003
Paeru_PRECISE:CAMHB_Tet:1,-9.1544474527,-3.413323117,-2.703255683
Paeru_PRECISE:CAMHB_Tet:2,-9.2952165576,-3.413646828,-2.906748938
Paeru_PRECISE:R10LB_Gent:1,-5.6654218268,-0.24138915900000002,-3.777493353
Paeru_PRECISE:R10LB_Ceft:1,-1.538810417,0.5885404040000001,-3.312259647
Paeru_PRECISE:R10LB_Ceft:2,-5.5236162412,0.310117383,-3.689258865
Paeru_PRECISE:CAMHB_Biofilm:1,13.3303051052,-0.9121317830000001,-2.771201646
Paeru_PRECISE:CAMHB_Biofilm:2,16.5930753075,-0.790249002,-2.6547502610000002
Paeru_PRECISE:M9glucAA_Biofilm:1,18.5446062967,-1.261426244,-2.522363434
Paeru_PRECISE:M9glucAA_Biofilm:2,17.2918047755,-1.517251784,-2.866049197
Paeru_PRECISE:R10LB_Gent:2,-7.5559192086,-0.40859050100000005,-3.776148827
