,A,AlgU,RpoN
Catabolite_repression:delHfq:2,-13.7020060211,-0.6717691990000001,-0.09979937600000001
Catabolite_repression:deldcrc:1,-3.9811094279,-0.364116559,0.121031626
Catabolite_repression:deldcrc:2,2.0509805649,0.117185168,0.07898343000000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-1.3683274575,0.015560614,-0.11905562
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.6173147966,-0.157108319,0.032484411000000005
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,1.9856422541,0.141547705,0.08657120900000001
Diallyl_disulphide_treatment:PAO1_DDS:1,-7.5243262221,0.170526266,1.1159165930000001
Diallyl_disulphide_treatment:PAO1_DDS:2,-0.6912894702,0.064946284,1.140501765
Diallyl_disulphide_treatment:PAO1_DDS:3,-6.2757502903999995,0.16538665300000002,1.110599584
Dispersed_cells:PAO1_dispersed_wt:1,0.7811159881,-0.229321338,-0.062796103
Dispersed_cells:PAO1_dispersed_wt:2,-0.7811159881,0.229321338,0.062796103
Dispersed_cells:PyhjH_dispersed:1,-0.5445486816,0.428703961,0.8971932370000001
Dispersed_cells:PyhjH_dispersed:2,1.2914332353,0.538099652,0.9922460830000001
Dispersed_cells:PA01_Planktonic:1,13.9643692981,0.8411334730000001,0.6848816010000001
Dispersed_cells:PA01_Planktonic:2,13.3050305105,0.825763785,0.544086678
Dispersed_cells:PAO1_Biofilm:1,2.8900207982,0.61415033,0.439107228
Dispersed_cells:PAO1_Biofilm:2,6.8788971652,0.6210329920000001,0.5850681560000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-3.5238635832,-0.716952287,0.134659059
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-3.6585393191,-0.914527606,-0.053707275000000006
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-4.6926277133,-1.157096572,-0.48675792900000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.4028558142,0.23373781100000002,-0.00297049
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.5054647475,0.06800531,0.08680657400000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.9083205618,-0.301743121,-0.083836084
Farnesol_treatment:RNA of 0-1F_L:1,-0.0107582904,-0.042814395000000005,-0.157928948
Farnesol_treatment:RNA of 0-1F_L:2,0.5215342466,-0.149131181,-0.026655756000000003
Farnesol_treatment:RNA of 0-1F_L:3,-0.5107759562,0.191945576,0.18458470500000002
Farnesol_treatment:RNA of 6-F_L1:1,-1.154392458,-0.146258662,0.21488157200000002
Farnesol_treatment:RNA of 6-F_L1:2,-2.1703554255,-0.483235483,0.176900458
Farnesol_treatment:RNA of 6-F_L1:3,-1.3348110529000001,-0.42091339800000005,0.171471328
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.0787578802,0.012276306,0.135704389
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.0787578802,-0.012276306,-0.135704389
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.24734393810000002,0.002460227,0.27452417100000004
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.1915895803,0.19699314,0.506546465
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.0634170194,0.15427159000000001,0.27831503900000004
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,1.2673027062,0.196924428,0.29240551400000003
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,11.2424928526,0.194382203,0.0010429530000000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-2.1333445376,-0.079143528,-0.082501104
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.8026248119,-0.27205249,-0.488219449
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,12.4156387728,0.435288665,0.917097699
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,1.1702730736,-0.11137274800000001,-0.07173929
HapZ_SagS_mutant:delHapZp:1,-1.6259808232,-0.14966606100000002,0.08749008400000001
HapZ_SagS_mutant:delHapZp:2,-1.4213811857,-0.090958993,0.043587742000000006
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-2.0511496001,0.168802439,0.046651541000000005
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.8808765266,-0.057429691000000005,0.025087749000000003
HapZ_SagS_mutants:delHApZ:1,6.7060404426,0.08507992,-0.384174934
HapZ_SagS_mutants:delHApZ:2,3.3283509235,-0.013047765000000001,-0.299034334
HapZ_SagS_mutants:delHApZ:3,5.039208144,0.133262912,-0.32408863
HapZ_SagS_mutants:delSagS:1,-4.4183752183,-1.089135146,0.178634555
HapZ_SagS_mutants:delSagS:2,-3.2321552172,-1.035036792,-0.03408526
HapZ_SagS_mutants:delSagS:3,-8.867897837,-0.9710398530000001,0.160859579
HapZ_SagS_mutants:delHapZp:3,-1.7154058330000002,-0.125582102,-0.0026181850000000003
Lung_infection_transcriptome:PA01_LS1:1,-9.9254446001,-1.7518492010000002,-0.159525977
Lung_infection_transcriptome:PA01_LS1:2,-11.2671844894,-1.741660186,-0.28867781200000003
Lung_infection_transcriptome:PA01_CS1:1,2.6074026292,0.134311446,-0.12360156400000001
Lung_infection_transcriptome:PA01_CS1:2,-2.6074026292,-0.134311446,0.12360156400000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.8400407191,0.018406457,0.008417942000000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.8400407191,-0.018406457,-0.008417942000000001
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-2.2836076417,0.24652342400000002,-0.12066348900000001
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-2.2072559891,0.288367211,0.147724122
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,2.0146080889,0.35037215600000005,0.007216928
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,4.206585458,0.45089397200000003,-0.055269972
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-4.001925984,-0.1873139,-0.39832645
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-4.425625792,-0.049831424000000006,0.026638358
Metabolic_fitness_plasmid:PAO1_pBS228:1,-1.4744606057,0.192417464,-0.160730917
Metabolic_fitness_plasmid:PAO1_pBS228:2,-2.0637577763,0.28020379100000004,-0.13696850900000002
Metabolic_fitness_plasmid:PAO1_RmS149:1,-4.1825800485,-0.277181929,-0.283981796
Metabolic_fitness_plasmid:PAO1_RmS149:2,-5.4828365053,-0.174053821,0.0016036540000000001
Mucin_glycans:ABTGC:1,0.9322447763,0.325469681,0.13496423
Mucin_glycans:ABTGC:2,1.5264387701,0.127210332,0.034222633
Mucin_glycans:ABTGC:3,-1.948703519,-0.23016480900000003,-0.078242712
Mucin_glycans:ABTGC:4,-0.5471680240000001,-0.108170655,-0.046469114000000006
Mucin_glycans:ABTGC:5,0.0371879967,-0.114344549,-0.044475037
Mucin_glycans:MUC5B:1,-5.4106014438,-0.573669946,0.074732765
Mucin_glycans:MUC5B:2,-3.1666583661,-0.472395832,0.23499977300000002
Mucin_glycans:Glycans:1,0.2762418311,0.17206236700000002,0.253039707
Mucin_glycans:Glycans:2,0.2511478122,0.216419878,0.060256234000000006
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-3.0281605705,-0.185460595,0.32819474600000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-1.3888867892,0.09841796800000001,0.230338123
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-3.7356358143,-0.2687268,0.216501609
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-2.7688230495,0.07456807600000001,0.350028486
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-3.7394821886000003,0.130518411,0.28193527300000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-0.0081449894,0.514213855,0.34018743900000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,2.5481581792,-0.019535132,-0.19899513100000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,0.3611724355,-0.590432827,-0.305110657
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,2.6528752732000003,-0.140659274,-0.291182481
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-2.4008975158,0.24237671100000002,0.264801565
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-0.8125984447,0.25322155,0.19409236600000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-2.3487099274,0.255028972,0.336394338
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.1725370749,-0.033918139,-0.12728687700000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.1725370749,0.033918139,0.12728687700000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,0.23168690660000002,0.169856786,-0.259388501
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,1.5977562488000001,0.263966688,-0.31518951
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,3.6660774633,0.370653801,0.01699287
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,5.267021226,0.47354055500000003,-0.175758293
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-3.0470757985,-0.43500944100000005,-0.12113881500000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-2.7821662107,-0.789781532,-0.141428421
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-0.4831752977,-0.47147562,-0.043324643
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-3.820432991,-0.584873403,-0.181175245
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-1.7571091316,0.03119772,0.048941911000000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.48874446200000005,0.025350766,0.032191624
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.1449966774,-0.055628745,-0.026090112000000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,2.1008569162,-0.0009197410000000001,-0.055043424
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,28.5281484192,3.034847905,-0.793902274
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,29.7657990848,3.114535365,-0.9225567020000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-1.056913801,0.030890659,0.030593623
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.21089321190000002,0.025049426000000003,0.013849039
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.8460205891,-0.055940085,-0.044442662
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,5.7348688835,0.973346731,-0.325671669
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,1.1559363602000001,0.5258788990000001,-0.11691414800000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,8.2863569043,1.002574323,-0.8079166950000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,5.068362764,1.194659133,-0.8041327620000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-2.4418055605,-0.512233774,0.093367526
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-2.3681966862,-0.473284517,0.12320734400000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-2.0808029969,-0.513707339,0.22601094800000002
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-0.15849846780000001,-0.558469224,-0.802951528
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-0.2741124782,-0.725365044,-0.665671491
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,3.6173797791,-0.6820345870000001,-0.8917793850000001
Rosmarinic_acid:PAO1-100UMRA:1,2.6763873395999997,0.166571413,-0.023683281
Rosmarinic_acid:PAO1-100UMRA:2,2.0665855191,0.10571659300000001,-0.220877453
Rosmarinic_acid:PAO1_DMSO_Control:1,0.4361808056,-0.014909147000000001,0.283520731
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.6847214106,0.013659055000000002,-0.164083592
Rosmarinic_acid:PAO1_DMSO_Control:3,0.24854060500000003,0.001250093,-0.11943713900000001
Testosterone_treatment:Testosterone_Control:1,-0.1901574937,0.157926711,0.004016091
Testosterone_treatment:Testosterone_Control:2,0.1901574937,-0.157926711,-0.004016091
Testosterone_treatment:Testosterone_2.5:1,1.9640677548,0.21563815800000002,-0.229253321
Testosterone_treatment:Testosterone_2.5:2,-1.014210518,-0.31427356500000003,0.136026317
Tf_toxin_expression:PAO1_WT:1,1.7753021265000002,0.25015137600000004,-0.051934865000000004
Tf_toxin_expression:PAO1_WT:2,-1.7753021265000002,-0.25015137600000004,0.051934865000000004
Tf_toxin_expression:PAO1_derfA:1,2.9729041162,0.357562678,0.13910112800000002
Tf_toxin_expression:PAO1_derfA:2,3.9546486507000003,0.394414464,-0.016172181
Zinc_treatment:PA_Zn:1,16.4561676365,1.5968718050000001,-0.43342892
Zinc_treatment:PA_Zn:2,17.2534807343,1.809913676,0.24727631500000002
Zinc_treatment:PA_Zn:3,15.4962578633,1.592107735,-0.46990466500000005
Zinc_treatment:PA_Zn_wt:1,-0.2806361109,-0.116961984,-0.233951605
Zinc_treatment:PA_Zn_wt:2,0.2806361109,0.116961984,0.233951605
Paeru_PRECISE:CAMHB_wt:1,1.2364878006,0.626912598,0.26095231900000004
Paeru_PRECISE:CAMHB_wt:2,1.8486041523,0.7661173360000001,0.22771064
Paeru_PRECISE:CAMHB_wt:3,1.7034999488,0.29654687500000004,0.47655810400000004
Paeru_PRECISE:CAMHB_wt:4,0.37785245640000004,0.156361163,0.241848097
Paeru_PRECISE:M9glucAA_Pqt10:1,0.22020117620000002,-0.293143931,-0.12932374400000002
Paeru_PRECISE:M9glucAA_Pqt10:2,-0.2373082314,-0.09718884300000001,-0.34084256700000004
Paeru_PRECISE:M9glucAA_Pqt:1,-1.4316080733,-0.24323181700000002,-0.5672418140000001
Paeru_PRECISE:M9glucAA_Pqt:2,0.7551368110000001,-0.39903051100000003,-0.721434358
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-3.1109104187,-0.328870045,-0.16773026900000002
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-1.9872921156,-0.14704080800000002,-0.373340065
Paeru_PRECISE:M9glucAA_NaCl:1,0.1311364863,-0.310809697,-0.421501081
Paeru_PRECISE:M9glucAA_NaCl:2,-2.3050948571,-0.18749232700000001,-0.041060044000000004
Paeru_PRECISE:M9glucAA_NaCl:3,-1.6590448747000002,-0.226255637,-0.27513372
Paeru_PRECISE:CAMHB_wt:5,0.8887735957,0.452418586,0.298197563
Paeru_PRECISE:CAMHB_wt:6,-1.365868206,0.30352095300000004,0.144544222
Paeru_PRECISE:LB_wt:1,-6.2839805211,0.072800607,-0.103610778
Paeru_PRECISE:LB_wt:2,-5.1697288229,0.11479296900000001,0.00019225900000000002
Paeru_PRECISE:M9glucAA_wt:1,0.5726354442,-0.09969628100000001,0.08339866300000001
Paeru_PRECISE:M9glucAA_wt:2,-0.5726354442,0.09969628100000001,-0.08339866300000001
Paeru_PRECISE:M9glucAA_lowpH:1,-4.9837502181,0.22938618300000002,0.32343609500000003
Paeru_PRECISE:M9glucAA_lowpH:2,-9.7046638976,-0.232041037,0.21298767400000002
Paeru_PRECISE:M9glucAA_DPD:1,-6.8424195151,0.372934139,0.31968191900000004
Paeru_PRECISE:M9glucAA_DPD:2,-1.1033060483,0.750685777,0.24919281000000001
Paeru_PRECISE:M9sucAA_wt:1,-14.820832685,-0.48720075500000004,0.024688372
Paeru_PRECISE:M9sucAA_wt:2,-10.7188964211,-0.40220863700000004,0.40158865600000004
Paeru_PRECISE:M9glucAA_NaCl:4,-1.7432908325,-0.188234849,-0.06813055500000001
Paeru_PRECISE:M9glucAA_NaCl:5,-2.707185156,0.091053328,0.059349026000000006
Paeru_PRECISE:M9sucAA_wt:3,-0.47340296660000003,0.29333881700000003,0.35545556300000003
Paeru_PRECISE:M9sucAA_wt:4,-1.313131085,0.236911793,0.23468286900000002
Paeru_PRECISE:R10LB_wt:1,-6.4460284042,0.209939288,0.086560734
Paeru_PRECISE:M9glucAA_NaCl:6,2.4754823613,-0.092059228,-0.22492778
Paeru_PRECISE:M9glucAA_NaCl:7,1.0864689621,-0.143899268,-0.259367363
Paeru_PRECISE:M9fructAA_wt:1,-11.0862406484,-0.104059257,0.23498152300000003
Paeru_PRECISE:M9fructAA_wt:2,-11.3887738381,-0.14004442,0.106929671
Paeru_PRECISE:M9GlcNAcAA_wt:1,2.4216997625,0.29248390500000004,-0.22451422000000001
Paeru_PRECISE:M9GlcNAcAA_wt:2,-3.5319032906,0.054613056,-0.191767341
Paeru_PRECISE:M9pyruvAA_wt:1,-17.528153111199998,-0.066591181,0.103138847
Paeru_PRECISE:M9pyruvAA_wt:2,-15.0179731611,-0.190464231,0.589726349
Paeru_PRECISE:M9fructAA_wt:3,12.6663033436,0.47902925700000004,0.00023915100000000003
Paeru_PRECISE:M9fructAA_wt:4,22.3130547955,1.025551654,-0.15873187600000002
Paeru_PRECISE:M9GlcNAcAA_wt:3,-10.4163588403,0.052357207,-0.02752935
Paeru_PRECISE:M9GlcNAcAA_wt:4,-11.4087791577,-0.11614049,0.015961743
Paeru_PRECISE:M9glycAA_wt:1,-15.3146438103,-0.338076879,0.365600749
Paeru_PRECISE:M9glycAA_wt:2,-12.7207342849,-0.418696245,0.168654927
Paeru_PRECISE:M9pyruvAA_wt:3,-10.9229074213,-0.116759476,0.012264684000000001
Paeru_PRECISE:CAMHB_wt:7,2.9234148003,0.430341004,0.421284372
Paeru_PRECISE:CAMHB_wt:8,2.4145094408,0.43783451700000003,0.506487792
Paeru_PRECISE:R10LB_wt:2,-5.0816896892,-0.005796776,0.11115994200000001
Paeru_PRECISE:R10LB_wt:3,-7.8709150934,-0.046104185000000006,0.36263820100000005
Paeru_PRECISE:R10LB_wt:4,-3.8162489622,-0.06978337700000001,0.147757994
Paeru_PRECISE:R10LB_wt:5,16.9316384416,1.071314427,-0.08660419
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,14.0342014465,0.124953534,-0.301553591
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,4.3829718235,-0.11665754800000001,-0.331073265
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,9.5683289431,0.134869088,0.09725828800000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,13.0734312562,0.27045092600000004,0.116563786
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,14.4863282411,0.161519919,-0.06233615
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,9.8717551063,-0.319617499,-0.437770802
Paeru_PRECISE:M9sucAA_wt:5,-12.1156245161,-0.29307978300000004,0.3915725
Paeru_PRECISE:M9sucAA_wt:6,-14.2415717478,-0.386000018,0.203816889
Paeru_PRECISE:R10LB_wt:6,-7.811642588,-0.213199418,-0.7795462750000001
Paeru_PRECISE:R10LB_wt:7,-0.2853038245,0.13009018,-0.9356200130000001
Paeru_PRECISE:LB_wt:3,-6.1822344203,0.6699488480000001,0.6311015240000001
Paeru_PRECISE:LB_wt:4,-5.4228541660000005,0.38709922300000005,0.5087197210000001
Paeru_PRECISE:R10LB_NaCl:1,1.2678861892,0.536091029,-0.014310888
Paeru_PRECISE:R10LB_NaCl:2,-4.3791322539,-0.011853813000000001,0.155032215
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-11.9782728305,0.42938859100000004,-0.353421929
Paeru_PRECISE:M9glucAA_Zn:1,-18.3021560865,-4.071051953,-0.882262018
Paeru_PRECISE:M9glucAA_Cu:1,10.3768436151,2.499168456,-0.145114654
Paeru_PRECISE:M9glucAA_NaOCl:1,-11.9511934906,0.04674888,0.17546889300000001
Paeru_PRECISE:M9GlcNAcAA_8:1,-11.0718975144,0.7019546999999999,-0.043001232
Paeru_PRECISE:M9GlcNAcAA_8:2,-14.546211211,0.41788836900000004,0.15767706
Paeru_PRECISE:M9GlcNAcAA_4:1,-11.4496415441,0.26741394100000004,-0.014717617
Paeru_PRECISE:M9GlcNAcAA_4:2,-18.483513041,0.008446251,-0.011635327
Paeru_PRECISE:M9GlcNAcAA_2:1,-1.9068035027999999,0.96687152,0.7128447170000001
Paeru_PRECISE:M9GlcNAcAA_2:2,-14.121919435,0.253064445,0.267675152
Paeru_PRECISE:M9GlcNAcAA_1:1,6.2832125258,0.471025731,-0.165820346
Paeru_PRECISE:M9GlcNAcAA_1:2,-9.6064638068,1.04863302,-0.40737433700000003
Paeru_PRECISE:M9glucAA_NaOCl:2,-10.8468551097,0.6836611,0.463122332
Paeru_PRECISE:M9glucAA_Cu:2,8.3825184307,3.280373541,0.7868774890000001
Paeru_PRECISE:M9glucAA_Fe:1,-12.7674432377,0.4780221,-0.03741013
Paeru_PRECISE:M9glucAA_Fe:2,-12.1395437786,0.203992569,-0.023803228000000003
Paeru_PRECISE:M9glucAA_Zn:2,-7.8661447247,-0.020870858000000003,-0.018280779
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-9.1847656039,0.60283326,0.055698874
Paeru_PRECISE:CAMHB_Mec:1,1.0695095526,0.35767175900000003,0.659611555
Paeru_PRECISE:CAMHB_Mec:2,-1.7333034327,0.218126281,0.37524097300000003
Paeru_PRECISE:CAMHB_Azt:1,10.3060423172,1.752998029,-0.5090923620000001
Paeru_PRECISE:CAMHB_Azt:2,11.9429663701,1.901624631,-0.729312272
Paeru_PRECISE:CAMHB_Pip:1,6.5472719584,0.030184738000000003,1.264897989
Paeru_PRECISE:CAMHB_Pip:2,3.1736088487,-0.36126592,1.047919633
Paeru_PRECISE:CAMHB_Ceft:1,15.7039724364,0.854043214,0.082357887
Paeru_PRECISE:CAMHB_Ceft:2,17.5819769211,0.057290679000000004,0.7636144380000001
Paeru_PRECISE:CAMHB_Ceft:3,17.3403233261,0.930608611,0.247030778
Paeru_PRECISE:CAMHB_Ceft:4,18.7329481708,0.42065644700000004,0.869737945
Paeru_PRECISE:M9glucAA_Ceft:1,-2.4719725634,-0.9640980330000001,0.035955474
Paeru_PRECISE:M9glucAA_Ceft:2,8.9831974371,-0.6071029520000001,0.002944902
Paeru_PRECISE:M9glucAA_Gent:1,-6.4642356544,0.740135956,0.595417301
Paeru_PRECISE:M9glucAA_Gent:2,-7.2956132223,0.8577718190000001,0.644156422
Paeru_PRECISE:M9glucAA_Pip:1,-8.8257364318,0.710439033,0.47083320300000003
Paeru_PRECISE:M9glucAA_Pip:2,-7.5057398315,0.5342150960000001,0.7410030740000001
Paeru_PRECISE:M9glucAA_Azt:1,-11.286957556499999,0.12237478400000001,-1.010730316
Paeru_PRECISE:M9glucAA_Azt:2,-10.3807145921,0.15205285200000002,-1.115307836
Paeru_PRECISE:CAMHB_Mero:1,5.0133118976,0.47797587900000005,0.42158102500000005
Paeru_PRECISE:CAMHB_Mero:2,6.8956774182,0.744180088,0.468890978
Paeru_PRECISE:CAMHB_Tet:1,21.767595423,1.195036553,-1.49753466
Paeru_PRECISE:CAMHB_Tet:2,25.7766008061,1.487431205,-0.9533943840000001
Paeru_PRECISE:R10LB_Gent:1,-3.9231800768,0.34584979200000004,0.41262497000000004
Paeru_PRECISE:R10LB_Ceft:1,-5.7185093582,-0.614133759,0.372481202
Paeru_PRECISE:R10LB_Ceft:2,-3.5412691593,-0.200240937,0.48331159
Paeru_PRECISE:CAMHB_Biofilm:1,-1.2182557544,-0.171784544,-0.36694816100000005
Paeru_PRECISE:CAMHB_Biofilm:2,1.1368014408,0.5842333590000001,0.10633062300000001
Paeru_PRECISE:M9glucAA_Biofilm:1,-2.4812539049,-0.34811845700000005,-0.44765320300000006
