locus,gene_weight,gene_name,gene_product,COG,operon,regulator,Fur,link
BSU_04530,0.15196968800000002,fbpB,"[[protein|F899F1EE27E6D503BCC06BC52E3C7FD80B8EF725]]-regulated basic protein, acts as RNA chaperone for [[protein|CE542AE1A32CCD1ABB259E6159F7A37A8078E189]], response to iron limitation",Function unknown,fbpA->fbpB,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU04530
BSU_39610,0.15074889700000002,yxeB,hydroxamate siderophore [SW|ABC transporter],Inorganic ion transport and metabolism,yxeB,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU39610
new_1483671_1483955,0.12541764800000002,S513,intergenic region,No COG category,,"Spo0A,CcpA",False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_1483671_1483955
new_1483957_1484044,0.11736023400000001,S514,5'UTR of ykuJ,No COG category,,"Spo0A,CcpA",False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_1483957_1484044
BSU_01630,0.11687638700000001,feuA,[SW|ABC transporter] for the siderophores Fe-enterobactin and Fe-bacillibactin (binding protein) [pubmed|28283524],Inorganic ion transport and metabolism,feuA->ybbA,"SigA,Btr,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU01630
BSU_33320,0.113245126,fhuD,hydroxamate siderophore [SW|ABC transporter ](only ferrichrome) (binding protein),Inorganic ion transport and metabolism,fhuD,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU33320
new_1483539_1483640,0.10981241100000001,S512,independent transcript,No COG category,,,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_1483539_1483640
BSU_01620,0.10770955900000001,feuB,[SW|ABC transporter ]for the siderophores Fe-enterobactin and Fe-bacillibactin (integral membrane protein),Inorganic ion transport and metabolism,feuA->ybbA,"SigA,Btr,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU01620
BSU_01610,0.100890773,feuC,[SW|ABC transporter ]for the siderophores Fe-enterobactin and Fe-bacillibactin (integral membrane protein),Inorganic ion transport and metabolism,feuA->ybbA,"SigA,Btr,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU01610
BSU_01600,0.09836520400000001,ybbA,enterobactin esterase [pubmed|28283524],Function unknown,feuA->ybbA,"SigA,Btr,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU01600
BSU_07150,0.09271776400000001,hmoA,heme monooxygenase,Function unknown,hmoA,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU07150
BSU_03270,0.092436105,ycgT,NADPH:ferredoxin oxidoreductase,Energy production and conversion,ycgT,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU03270
BSU_33310,0.091970859,fhuB,hydroxamate siderophore [SW|ABC transporter  ](ferrichrome und ferrioxamine) (permease),No COG category,fhuB-fhuG-fhuC,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU33310
BSU_33290,0.08914168800000001,fhuC,hydroxamate siderophore [SW|ABC transporter ](ATP-binding protein) (ferrichrome und ferrioxamine),No COG category,fhuB-fhuG-fhuC,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU33290
BSU_10330,0.087610639,yhfQ,iron/ citrate [SW|ABC transporter] (solute-binding protein),Cell wall/membrane/envelope biogenesis,"yhfO->yhfQ, yhfP->yhfQ, yhfQ",Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU10330
BSU_08440,0.086037865,yfiY,[SW|ABC transporter] for the siderophore schizokinen and arthrobactin (binding protein),Inorganic ion transport and metabolism,yfiY,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU08440
BSU_01640,0.08344897700000001,btr,transcription activator ([SW|AraC family]),Transcription,btr,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU01640
BSU_33300,0.08318102200000001,fhuG,hydroxamate siderophore [SW|ABC transporter ](ferrichrome und ferrioxamine) (permease),No COG category,fhuB-fhuG-fhuC,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU33300
new_353869_356316,0.081519463,S120,3'UTR of ycgT,No COG category,,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_353869_356316
new_352793_352857,0.079855731,S119,5'UTR of ycgT,No COG category,,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_352793_352857
BSU_38270,0.07782391500000001,efeO,elemental iron uptake system (binding protein),Inorganic ion transport and metabolism,efeU->efeB,"SigM,SigA,SigW,SigX,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU38270
new_2316227_2316424_c,0.077457018,fbpC,independent transcript,No COG category,fbpC,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_2316227_2316424_c
BSU_38280,0.07087905500000001,efeU,elemental iron uptake system (permease),Inorganic ion transport and metabolism,efeU->efeB,"SigM,SigA,SigW,SigX,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU38280
new_4068171_4068967,0.07002143400000001,S1523,3'UTR of yxeB,No COG category,,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_4068171_4068967
new_432271_432371,0.066396616,S130,5'UTR of yclN,No COG category,,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_432271_432371
BSU_07520,0.064581555,fecC,iron/ citrate [SW|ABC transporter] (binding protein),Inorganic ion transport and metabolism,"yfmB->fecC, fecC->fecF, fecC",Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU07520
BSU_32930,0.064253397,yusU,unknown,Function unknown,yusV->yusU,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU32930
BSU_37220,0.063326244,ywjB,unknown,Coenzyme transport and metabolism,"ywiE->ywjB, ywjA->ywjB, ywjB","SigB,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU37220
BSU_32940,0.062615317,yusV,"[SW|ABC transporter] for the siderophores Fe-enterobactin, Fe-bacillibactin, schizokinen and arthrobactin  (ATPase)",Coenzyme transport and metabolism,yusV->yusU,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU32940
new_920382_920473,0.061172041,S287,5'UTR of yfiZ,No COG category,,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_920382_920473
new_3379940_3380077_c,0.060941009000000004,S1267,5'UTR of yusV,No COG category,,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_3379940_3380077_c
BSU_03820,0.05921423,fpbP,petrobactin [SW|ABC transporter] (ATP-binding protein),Inorganic ion transport and metabolism,fpbN->fpbQ,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU03820
BSU_03800,0.058622538,fpbN,petrobactin  [SW|ABC transporter] (permease),Inorganic ion transport and metabolism,fpbN->fpbQ,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU03800
BSU_37230,0.0569307,ywjA,[SW|ABC transporter] (ATP-binding protein),Defense mechanisms,"ywiE->ywjB, ywjA->ywjB","SigB,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU37230
BSU_08460,0.056875237,yfhA,[SW|ABC transporter] for the siderophore schizokinen and arthrobactin (permease),Inorganic ion transport and metabolism,yfiZ->yfhA,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU08460
BSU_28680,0.056670625,glcD,probably glycolate oxidase subunit,Energy production and conversion,glcD->glcF,,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU28680
BSU_03810,0.056379956,fpbO,petrobactin [SW|ABC transporter] (permease),Inorganic ion transport and metabolism,fpbN->fpbQ,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU03810
BSU_28690,0.055725834,glcF,"probable glycolate oxidase, iron-sulfur subunit",Energy production and conversion,glcD->glcF,,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU28690
BSU_08450,0.055551346,yfiZ,[SW|ABC transporter] for the siderophore schizokinen and arthrobactin (permease),Inorganic ion transport and metabolism,yfiZ->yfhA,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU08450
BSU_08480,0.051367949,yfhC,unknown,Energy production and conversion,"yfhB->yfhC, yfhC",Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU08480
BSU_03830,0.050810202000000006,fpbQ,petrobactin [SW|ABC transporter]  (binding protein),Inorganic ion transport and metabolism,fpbN->fpbQ,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU03830
