,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,-1.5800324,1.638101823965419,2.0,50.0,-2.738345308,54.0,-0.42171949200000003
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,-0.529365262,0.8954531364237553,2.0,51.0,0.10381572300000001,55.0,-1.162546247
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,5.236840781,0.35806448154144344,2.0,56.0,5.490030604,57.0,4.983650958
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,5.158168806,0.2882701148162573,2.0,58.0,5.362006559,59.0,4.954331053
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,3.5358573325,0.028954511602397395,2.0,60.0,3.5563312639999998,61.0,3.5153834010000002
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,5.361481692,0.3741868838480227,2.0,62.0,5.626071775,63.0,5.096891609
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,-11.631128975,2.3807220914713336,2.0,64.0,-13.31455371,65.0,-9.94770424
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,-11.499434295,1.1847532753033907,2.0,66.0,-12.33718137,67.0,-10.66168722
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,-11.7133816275,2.812579323822551,2.0,68.0,-13.70217554,69.0,-9.724587715
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,-11.9086018875,3.1728752745592854,2.0,70.0,-9.665040265,71.0,-14.15216351
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,-0.5302376655000001,0.24179353394560932,2.0,72.0,-0.359263818,73.0,-0.7012115130000001
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,0.22442131650000002,0.1717837683527379,2.0,74.0,0.10295184900000001,75.0,0.345890784
38,ICA-Set002__USA300 LAC CA-MHB Control,2.2149093355000002,1.1692269138087699,2.0,76.0,1.388141056,77.0,3.0416776150000002
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,3.7578796089999997,0.9862452398346018,2.0,78.0,3.060498912,79.0,4.455260306
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,1.4295859260000001,0.14250856685450924,2.0,80.0,1.328817152,81.0,1.5303547
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,-13.337147224999999,0.8938638432223601,2.0,82.0,-13.96920441,83.0,-12.70509004
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,-10.6800297,0.49481921162299364,2.0,84.0,-11.02991972,85.0,-10.33013968
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,-13.623773029999999,0.08334256093699169,2.0,86.0,-13.68270512,87.0,-13.56484094
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,-9.244680202,0.2327793345777225,2.0,88.0,-9.409280048,89.0,-9.080080356
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.39152128697654603,2.0,90.0,-0.276847357,91.0,0.276847357
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,2.275251666,0.3411072293710151,2.0,92.0,2.034052431,93.0,2.516450901
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,14.974802405,0.4118326718792602,2.0,94.0,14.68359273,96.0,15.26601208
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,4.726895559,0.38512770948544417,2.0,95.0,4.999221974,97.0,4.454569144
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,-5.630706851999999,1.438197644340944,2.0,98.0,-6.647666159,99.0,-4.613747545
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,-5.146804471499999,0.07789116575516127,2.0,100.0,-5.0917271,101.0,-5.201881843
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,-2.5391791065,1.3756566792751133,2.0,102.0,-3.511915273,103.0,-1.56644294
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,-8.110528145,1.4775685494725341,2.0,104.0,-9.155326886,105.0,-7.065729404
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,0.977904983,1.1223772605719406,2.0,106.0,0.18426441100000002,107.0,1.7715455549999999
