,A,NfxB,EsrC
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,-0.390634653,0.235219794,-0.491924185
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,-0.76218431,0.373594376,-0.8729606320000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.11632152300000001,-0.01483181,-0.26677531800000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.11632152300000001,0.01483181,0.266775317
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,2.719630327,-0.46058868000000003,0.30898651
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,2.943259803,-0.510939523,-0.012875724000000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-0.450578052,-0.173831285,-0.380463147
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.23872009500000002,-0.320183225,-0.018465273
Catabolite_repression:del_hfq_crc_wt:1,-0.33877079600000004,0.040904911,0.08330955400000001
Catabolite_repression:del_hfq_crc_wt:2,0.33877079600000004,-0.040904911,-0.08330955500000001
Catabolite_repression:delHfq:1,-0.080546901,-0.262346171,1.408233319
Catabolite_repression:delHfq:2,0.704102658,-0.469301524,1.5353783650000001
Catabolite_repression:deldcrc:1,1.123290656,-0.489411172,2.682370607
Catabolite_repression:deldcrc:2,2.4078070780000003,-0.321085269,3.022602732
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.13447014100000002,-0.42039447300000005,0.185751051
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.411890325,-0.171615272,0.125747565
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.277420184,0.592009745,-0.31149861700000003
Diallyl_disulphide_treatment:PAO1_DDS:1,18.3923762,2.7249782920000003,4.4431863400000005
Diallyl_disulphide_treatment:PAO1_DDS:2,18.78894564,2.781140634,4.440454339
Diallyl_disulphide_treatment:PAO1_DDS:3,17.7036766,2.4622245720000002,4.328515493
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.930961926,0.106726555,-0.501217119
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.930961926,-0.106726555,0.501217119
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.385592617,0.265681801,-0.704103767
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-1.9736035950000002,-0.34796831,-0.039358245
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.23007052100000003,0.2157284,-0.12739840800000002
HapZ_SagS_mutant:delHapZp:1,-0.386778499,0.21007024900000001,0.22703076100000003
HapZ_SagS_mutant:delHapZp:2,-0.190843132,0.37449354300000004,0.27260557900000004
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,0.002302568,0.28111179000000003,0.5766430370000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.232373089,-0.49684018900000004,-0.449244629
HapZ_SagS_mutants:delHApZ:1,0.344821989,-0.34471072900000005,-0.436968679
HapZ_SagS_mutants:delHApZ:2,1.047700962,-0.23423462800000003,0.32720017900000004
HapZ_SagS_mutants:delHApZ:3,0.6819520870000001,-0.152921896,-0.066132944
HapZ_SagS_mutants:delSagS:1,1.2403318460000001,0.050326014,0.550935379
HapZ_SagS_mutants:delSagS:2,0.894165384,-0.038991673000000004,0.054035488000000007
HapZ_SagS_mutants:delSagS:3,1.202538315,0.241350744,1.422799361
HapZ_SagS_mutants:delHapZp:1,-0.19015103300000002,0.116049228,0.168138524
yhjH_knockout:PA_delyhjH_wt:1,-0.367772194,0.105511697,0.216862831
yhjH_knockout:PA_delyhjH_wt:2,0.367772194,-0.105511697,-0.216862831
yhjH_knockout:PA_delyhjH:1,2.591203449,-0.09315152600000001,0.298707484
yhjH_knockout:PA_delyhjH:2,1.66151326,0.24334265900000002,0.26863660300000003
yhjH_knockout:PA_delwspF:1,-0.64780971,-0.9286617130000001,-0.350028591
yhjH_knockout:PA_delwspF:2,0.639871509,-1.313537455,-0.21478318100000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-0.37621231200000005,0.128067766,-0.17594642800000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-0.8191486330000001,0.122052876,-0.228542341
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-1.23051515,0.416736885,-0.102559935
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-0.689305174,0.29759509900000003,0.040011497
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.21717591600000002,0.206584246,-0.12344661500000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.125725542,-0.010503986,-0.051444512000000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.242533832,-0.09823081900000001,-0.083168647
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.151083458,-0.09784944200000001,0.258059774
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,9.677294113,-0.9950369980000001,3.459086341
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,9.671139274,-1.45687272,3.519329395
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.26182572600000004,0.173967287,-0.037427132
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.071525594,-0.043115311,0.034580254000000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.190300133,-0.130851975,0.002846879
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.100016032,-0.078985661,-0.10504063100000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,14.04181012,2.451981444,1.222793438
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,13.88481254,2.430978362,1.277340287
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.100016032,0.078985661,0.10504063100000001
Lung_infection_transcriptome:PA01_LS1:1,0.185210479,0.243552602,1.348082758
Lung_infection_transcriptome:PA01_LS1:2,-0.25847715200000004,-0.159050024,1.091223177
Lung_infection_transcriptome:PA01_CS1:1,-0.30928235400000004,-0.310834074,0.123357537
Lung_infection_transcriptome:PA01_CS1:2,0.30928235400000004,0.31083407300000004,-0.123357537
Testosterone_treatment:Testosterone_Control:1,-1.601812564,-0.13685191700000002,-0.703480337
Testosterone_treatment:Testosterone_Control:2,1.601812564,0.13685191800000002,0.703480337
Testosterone_treatment:Testosterone_2.5:1,1.347918079,-0.192421684,-0.7663539810000001
Testosterone_treatment:Testosterone_2.5:2,2.25786879,0.652762564,1.17530017
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,3.297515076,0.45960529600000005,0.5574545630000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,3.037624394,0.284278356,0.185509466
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,5.651213815,0.793095034,1.015825842
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,11.48967798,0.700636005,1.758542053
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,9.860033758,0.203791042,1.803120346
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,10.94720168,0.38789258600000004,2.093158128
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-0.219418203,0.31684985400000004,-0.35824752600000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,0.27633206,0.233779381,-0.235539973
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,0.09814900400000001,0.084724991,-0.273311862
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,1.119828481,0.010891907000000001,0.42567632400000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-0.230520671,-0.09616466300000001,0.20062158400000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-1.044370671,-0.550081471,0.24080145300000003
Dispersed_cells:PAO1_dispersed_wt:1,0.132207805,0.140297701,0.125340697
Dispersed_cells:PAO1_dispersed_wt:2,-0.132207805,-0.140297701,-0.125340696
Dispersed_cells:PyhjH_dispersed:1,-1.731950094,0.101080659,0.11356038600000001
Dispersed_cells:PyhjH_dispersed:2,0.14319432,0.803201809,1.133890563
Dispersed_cells:PA01_Planktonic:1,0.340568458,-1.836580957,-3.31788877
Dispersed_cells:PA01_Planktonic:2,1.489144697,-1.751385187,-2.539383368
Dispersed_cells:PAO1_Biofilm:1,0.423823404,0.416018702,-0.575642614
Dispersed_cells:PAO1_Biofilm:2,-1.5467302740000002,-0.485459509,-0.009099704
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,1.300219093,0.353401444,0.703043241
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,1.622089165,0.513731795,0.224812949
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,1.955472629,0.10032129000000001,0.34870143200000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.36930311,-0.059035019,0.329152504
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.064905397,-0.139168715,0.043789882
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.434208507,0.19820373500000002,-0.37294238500000004
gcsR_mutant:PAO1_rep_wt:1,-0.040412383,0.09849590800000001,0.02902021
gcsR_mutant:PAO1_rep_wt:2,0.040412383,-0.09849590800000001,-0.029020211
gcsR_mutant:GcsR_rep:1,0.073442092,-0.065266294,-0.030226167
gcsR_mutant:GcsR_rep:2,-0.203495068,-0.399989933,0.089570705
ampC_mutation:PA_Cef_taz_wt:1,-0.1449024,-0.049615903,0.618584561
ampC_mutation:PA_mutS_Cef_taz:1,-1.056817997,0.700791527,-0.315891499
ampC_mutation:PA_mutS:1,-0.60483393,0.22276425100000002,1.449611683
ampC_mutation:PA_mutS:2,4.325004791,0.606635072,0.7774847450000001
ampC_mutation:PA_mutS:3,-1.124404965,0.48638323800000005,0.9543720090000001
ampC_mutation:PA_Cef_taz_wt:2,0.1449024,0.049615903,-0.618584561
ampC_mutation:PA_mutS_Cef_taz:2,-1.661294982,-0.13786066900000002,0.7577848070000001
ampC_mutation:PA_mutS:4,-1.6921723320000002,0.719124088,0.939834912
ampC_mutation:PA_mutS:5,4.406832994,-0.193805697,-0.054132793000000005
ampC_mutation:PA_mutS:6,-1.916065654,0.200575377,0.268964833
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,2.386067858,-0.18969259900000002,1.11563504
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,1.693871676,-0.14603892000000002,0.9338810980000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,4.418358577,-0.801059166,0.621196351
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,3.081516621,-1.459361552,-0.20510297600000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-1.723024415,0.264310808,-0.9655994450000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-1.092702421,0.14694558700000002,-0.598635676
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-1.264212696,-0.075524875,-0.48528101700000004
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,3.84288297,-1.158492616,0.791148293
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,3.533412872,-1.405336042,0.88884297
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,4.89456016,-1.149407613,1.085523662
n-alkanes_treatment:PA_alkane:1,-1.3641847660000002,-0.025054127000000002,-1.006377924
n-alkanes_treatment:PA_alkane:2,-2.268898029,-0.183455409,-1.991300978
n-alkanes_treatment:PA_Glycerol:1,0.41655858,0.23460195900000003,0.35293290800000005
n-alkanes_treatment:PA_Glycerol:2,-0.318988047,0.022817864,-0.6929951480000001
n-alkanes_treatment:PA_Glycerol:3,-0.097570533,-0.257419822,0.34006224
Catabolise_Nucleic_Acids:L_asp:1,-0.738680043,0.44802918900000005,1.228603881
Catabolise_Nucleic_Acids:L_asp:2,-2.826424094,-1.123387471,-0.631986877
Catabolise_Nucleic_Acids:DNA_1:1,-0.579231182,-0.020110942,-0.130662356
Catabolise_Nucleic_Acids:DNA_1:2,-0.17136695300000002,-0.07404386,0.189333636
Catabolise_Nucleic_Acids:DNA_1:3,0.750598135,0.09415480300000001,-0.058671281000000006
cysB_mutant:PAO1HH_wt:1,-0.276216043,-0.006799137,-0.087446336
cysB_mutant:PAO1HH_wt:2,0.276216043,0.006799137,0.087446337
cysB_mutant:cysBHH:1,-0.009571781000000001,0.053254037000000004,-0.418843212
cysB_mutant:cysBHH:2,-0.911066024,0.07459919,-1.381779005
cysB_mutant:cysBHH:3,-1.046976203,0.41864110800000004,-1.303050626
ersA_knockout:delersA:1,-2.248450383,0.653449476,-2.55072979
ersA_knockout:delersA:2,-1.139140931,-0.099743261,-1.9596250890000002
ersA_knockout:wt_BHI:1,0.613687941,-0.16553076700000002,0.730542137
ersA_knockout:wt_BHI:2,-0.613687941,0.16553076700000002,-0.730542138
Farnesol_treatment:RNA of 0-1F_L:1,0.58277046,0.06958025300000001,0.40184360700000005
Farnesol_treatment:RNA of 0-1F_L:2,-0.13374819500000001,-0.093401701,0.176975457
Farnesol_treatment:RNA of 0-1F_L:3,-0.449022266,0.023821447000000003,-0.5788190630000001
Farnesol_treatment:RNA of 6-F_L1:1,1.661191165,0.240630215,2.246659251
Farnesol_treatment:RNA of 6-F_L1:2,1.497894556,0.312286279,1.911385658
Farnesol_treatment:RNA of 6-F_L1:3,2.046758456,-0.0054771460000000004,2.087001955
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-1.538523893,0.116299911,-0.9148150540000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-1.028079166,0.219066739,0.215517177
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,0.9781459530000001,-0.073173787,1.460019777
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.269687697,-0.103974773,-0.33930953
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,2.836290756,-0.23139187800000002,1.038607408
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-1.185022639,0.302636505,0.353243431
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,1.9734490630000001,-0.199245262,-0.18684312
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-1.9734490630000001,0.199245261,0.18684312
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-0.709207829,-0.107085732,0.17236494
Metabolic_fitness_plasmid:PAO1_pAKD1:2,0.677232292,-0.073895475,0.8657287520000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-1.795448254,-0.20302820700000002,-0.848321207
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-1.414195861,-0.028483712,0.332943323
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,1.146361722,-0.153053249,0.18899886400000002
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,0.621509985,-0.043462491000000006,0.496152984
Metabolic_fitness_plasmid:PAO1_pBS228:1,0.5150915500000001,0.37631276500000005,-0.6234506200000001
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.45787839,0.5026931010000001,0.504417805
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.087827033,0.182987744,0.458059835
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.055255364,0.140862614,-0.48580496900000003
mexZ_knockout:del_mexZ:1,0.6505496660000001,-0.10367190500000001,-1.018977644
mexZ_knockout:del_mexZ:2,0.654245818,-0.0515749,-0.24780258100000002
mexZ_knockout:del_mexZ:3,0.279998119,0.067868994,-0.29996789900000004
mexZ_knockout:wt_LB:1,0.127392307,0.48849531500000004,0.9349808740000001
mexZ_knockout:wt_LB:2,0.111656028,-0.334987874,-0.598804466
mexZ_knockout:wt_LB:3,-0.23904833500000003,-0.15350744100000002,-0.336176407
Mucin_glycans:ABTGC:1,0.691691061,-0.0045418260000000005,0.352155639
Mucin_glycans:ABTGC:2,-0.011901193000000001,-0.029614662000000003,0.5985118770000001
Mucin_glycans:ABTGC:3,0.6406755940000001,-0.06005327,-0.478021089
Mucin_glycans:ABTGC:4,-0.12742602,0.067390687,-0.12123099200000001
Mucin_glycans:ABTGC:5,-1.193039442,0.026819069,-0.351415436
Mucin_glycans:MUC5B:1,4.413156801,0.282644944,1.227153163
Mucin_glycans:MUC5B:2,3.649250423,0.18089010700000002,1.6243581470000001
Mucin_glycans:Glycans:1,0.8104879880000001,0.24398342,0.8536974610000001
Mucin_glycans:Glycans:2,0.50207717,0.09351031300000001,1.420982953
NC_002516.2:Planktonic_total_RNA_Rep:1,3.684712137,1.546372952,1.170174077
NC_002516.2:Planktonic_total_RNA_Rep:2,-2.186399475,-1.072718222,-0.558284957
NC_002516.2:Planktonic_total_RNA_Rep:3,-1.498312662,-0.47365473100000005,-0.6118891200000001
NC_002516.2:Biofilm_total_RNA_Rep:1,1.3961025230000002,-1.135545992,0.442271921
NC_002516.2:Biofilm_total_RNA_Rep:2,-0.41369159600000005,-1.489481868,0.531368866
Zinc_treatment:PA_Zn:1,4.78678911,-0.302399242,1.351727258
Zinc_treatment:PA_Zn:2,4.559113318,-0.18410605100000002,0.604545957
Zinc_treatment:PA_Zn:3,4.621300863,0.137742942,1.569354825
Zinc_treatment:PA_Zn_wt:1,0.08699883900000001,-0.168417648,0.16740666
Zinc_treatment:PA_Zn_wt:2,-0.08699883900000001,0.168417648,-0.16740666
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.687673752,-0.086383023,-0.278088793
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.687673752,0.086383022,0.278088793
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-1.648538214,0.258678071,-0.14756132700000002
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-0.38709551000000003,0.422462439,-0.0370797
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-0.517948316,0.229701073,0.142058778
Paeru_PRECISE:CAMHB_wt:1,5.896978239,0.913629821,1.98298105
Paeru_PRECISE:CAMHB_wt:2,6.596325399,1.050400531,2.002291705
Paeru_PRECISE:CAMHB_wt:3,6.179882889,1.2643180790000002,1.414770273
Paeru_PRECISE:CAMHB_wt:4,6.121803988,1.303079542,1.596372019
Paeru_PRECISE:M9glucAA_Pqt10:1,2.490289131,0.15139982800000001,1.407999513
Paeru_PRECISE:M9glucAA_Pqt10:2,1.211881404,0.021369671,-0.8453555530000001
Paeru_PRECISE:M9glucAA_Pqt:1,1.291194059,0.12227829200000001,-1.044934321
Paeru_PRECISE:M9glucAA_Pqt:2,1.671333908,0.050819292,-0.972418785
Paeru_PRECISE:M9glucAA_wo_Pqt:1,1.259201879,0.282977572,-0.473421425
Paeru_PRECISE:M9glucAA_wo_Pqt:2,2.164658513,0.157179342,-0.42027947400000004
Paeru_PRECISE:M9glucAA_NaCl:1,4.135376685,1.051931133,-1.215378329
Paeru_PRECISE:M9glucAA_NaCl:2,4.887534276,1.097142175,-1.275516855
Paeru_PRECISE:M9glucAA_NaCl:3,5.509589138,1.078475454,0.008189516
Paeru_PRECISE:CAMHB_wt:5,5.360552098,1.4347058110000002,1.552567131
Paeru_PRECISE:CAMHB_wt:6,4.676549269,1.146381371,1.415280295
Paeru_PRECISE:LB_wt:1,3.726503053,0.34989554100000003,-0.6701237160000001
Paeru_PRECISE:LB_wt:2,3.848262338,0.671852686,0.12574338000000002
Paeru_PRECISE:M9glucAA_wt:1,-0.11398706400000001,0.79433609,-0.043074204000000005
Paeru_PRECISE:M9glucAA_wt:2,1.105351091,0.6716975780000001,0.6193951750000001
Paeru_PRECISE:M9glucAA_lowpH:1,1.038106591,0.617342477,0.593051069
Paeru_PRECISE:M9glucAA_lowpH:2,0.47484049800000006,0.489757818,-0.011974577
Paeru_PRECISE:M9glucAA_DPD:1,2.802656772,0.899372908,0.9473478780000001
Paeru_PRECISE:M9glucAA_DPD:2,2.952650619,0.816436151,1.105105022
Paeru_PRECISE:M9sucAA_wt:1,3.602939738,0.372217993,-1.6425452530000002
Paeru_PRECISE:M9sucAA_wt:2,3.762620124,0.5590372650000001,1.220290225
Paeru_PRECISE:M9glucAA_NaCl:4,3.835374253,1.157930363,-1.163592063
Paeru_PRECISE:M9glucAA_NaCl:5,4.436857324,0.956226636,-0.042139894000000004
Paeru_PRECISE:M9sucAA_wt:3,2.787488826,0.9346145260000001,0.54717238
Paeru_PRECISE:M9sucAA_wt:4,3.312482234,0.9424040360000001,0.566617025
Paeru_PRECISE:R10LB_wt:1,2.083218281,0.7868657530000001,0.558628019
Paeru_PRECISE:M9glucAA_NaCl:6,4.041735442,1.179499085,0.64487536
Paeru_PRECISE:M9glucAA_NaCl:7,4.4211001880000005,1.1697741,0.5779103600000001
Paeru_PRECISE:M9fructAA_wt:1,-0.360350569,0.5152471160000001,0.037897059000000004
Paeru_PRECISE:M9fructAA_wt:2,0.26044759700000003,0.57980991,0.060837981000000006
Paeru_PRECISE:M9GlcNAcAA_wt:1,0.9000229670000001,1.2436238720000001,2.0734790690000002
Paeru_PRECISE:M9GlcNAcAA_wt:2,0.638130843,1.189107935,2.15484687
Paeru_PRECISE:M9pyruvAA_wt:1,2.53808791,0.673259913,0.328309593
Paeru_PRECISE:M9pyruvAA_wt:2,0.06774569100000001,0.778957046,0.101077838
Paeru_PRECISE:M9fructAA_wt:3,0.487150309,0.408125671,0.060225227000000006
Paeru_PRECISE:M9fructAA_wt:4,-0.886665185,0.073074805,-0.78807481
Paeru_PRECISE:M9GlcNAcAA_wt:3,0.047964941000000004,0.572198722,-0.12326579700000001
Paeru_PRECISE:M9GlcNAcAA_wt:4,1.8923071720000002,0.898459482,-0.226907655
Paeru_PRECISE:M9glycAA_wt:1,1.197243864,0.44167963400000004,-0.88651271
Paeru_PRECISE:M9glycAA_wt:2,0.16769155700000002,0.44658070800000005,-1.169761436
Paeru_PRECISE:M9pyruvAA_wt:3,1.45243557,0.43330308100000003,-1.672753025
Paeru_PRECISE:CAMHB_wt:7,5.912455616,0.9574863450000001,2.197580176
Paeru_PRECISE:CAMHB_wt:8,5.699328301,0.9983281730000001,2.578996819
Paeru_PRECISE:R10LB_wt:2,2.673847333,0.852890891,0.656353457
Paeru_PRECISE:R10LB_wt:3,2.607532682,0.658455884,0.7409957620000001
Paeru_PRECISE:R10LB_wt:4,1.809578498,1.026913891,1.908795011
Paeru_PRECISE:R10LB_wt:5,1.532090106,0.21572702,1.1750973789999999
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,0.111107568,-0.384926914,-0.367426607
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.295236286,-0.7502253910000001,0.26502794
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,0.637643686,-0.507780024,0.6932350620000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,0.79886528,-0.6140269780000001,-0.005828212
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-1.3346748210000001,-0.371381956,-0.493386694
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-0.522571128,-0.056764666000000005,-0.553663443
Paeru_PRECISE:M9sucAA_wt:5,0.16239288500000001,0.23338482700000002,-0.6853513640000001
Paeru_PRECISE:M9sucAA_wt:6,0.656924438,0.22345889100000002,-1.021242979
Paeru_PRECISE:R10LB_wt:6,2.6546242920000003,0.331618226,0.637538536
Paeru_PRECISE:R10LB_wt:7,2.446652156,0.43359816,1.0222852
Paeru_PRECISE:LB_wt:3,-0.108457806,0.508439611,2.347832487
Paeru_PRECISE:LB_wt:4,1.74218059,0.249383715,2.454499278
Paeru_PRECISE:R10LB_NaCl:1,4.463113581,-1.353307063,1.039005058
Paeru_PRECISE:R10LB_NaCl:2,1.781411992,-0.802155571,-0.23720738300000002
Paeru_PRECISE:M9glucAA_wt:3,0.234643115,-1.077498119,-1.516121008
Paeru_PRECISE:M9glucAA_Zn:1,5.136276005,0.405348851,2.945338066
Paeru_PRECISE:M9glucAA_Cu:1,-0.003166438,-0.585128824,0.263576184
Paeru_PRECISE:M9glucAA_NaOCl:1,0.149050916,0.365608643,1.200351989
Paeru_PRECISE:M9GlcNAcAA_8:1,-0.963843184,-0.581062434,-1.244102948
Paeru_PRECISE:M9GlcNAcAA_8:2,-0.956872712,-0.831826457,0.47243325300000005
Paeru_PRECISE:M9GlcNAcAA_4:1,-1.971974833,0.28082027,0.042590704
Paeru_PRECISE:M9GlcNAcAA_4:2,0.917381989,-0.27841754300000005,-0.080935834
Paeru_PRECISE:M9GlcNAcAA_2:1,-1.852454699,0.10280992300000001,0.47538231100000006
Paeru_PRECISE:M9GlcNAcAA_2:2,-1.688606713,-0.44756276100000003,0.37954369600000004
