,BSU__misc_RNA_31
Salt_2,-3.662866666666668
Salt_3,-3.359166666666667
Mt0_1,-4.452666666666667
Mt0_3,-5.607466666666667
M0t45_1,-3.7837666666666667
M0t45_2,-4.598866666666668
M0t45_3,-4.166666666666666
M0t90_1,-3.6343666666666667
M0t90_2,-2.8729666666666667
M0t90_3,-2.5711666666666666
M40t45_1,-4.3550666666666675
M40t45_2,-3.319066666666666
M40t45_3,-3.9374666666666673
M40t90_1,-3.6638666666666673
M40t90_2,-3.373666666666667
M40t90_3,-2.4769666666666676
dia0_1,-5.3291666666666675
dia0_2,-4.913466666666666
dia0_3,-4.801966666666667
dia5_1,-4.327466666666666
dia5_2,-4.172866666666668
dia5_3,-4.278066666666668
dia15_1,-4.291966666666667
dia15_2,-4.119466666666668
dia15_3,-5.496166666666667
Diami_1,-3.4327666666666676
Diami_2,-4.102966666666667
Diami_3,-4.8489666666666675
Paraq_1,-5.954866666666668
Paraq_2,-5.922866666666668
Paraq_3,-6.797866666666667
H2O2_1,-6.176866666666667
H2O2_2,-5.935666666666666
H2O2_3,-5.821266666666666
Oxctl_1,-5.910666666666668
Oxctl_2,-5.706166666666666
Oxctl_3,-5.947666666666667
GM-0.1_1,-0.533666666666667
GM-0.2_1,-0.8690666666666669
GM+5_1,-1.0381666666666671
GM+15_1,-0.04576666666666718
GM+25_1,0.5985333333333323
GM+45_1,0.2120333333333324
GM+60_1,0.21263333333333279
GM+90_1,-0.1715666666666671
GM+120_1,-1.3702666666666676
GM+150_1,-1.0472666666666672
GM-0.1_2,-0.21536666666666626
GM-0.2_2,0.15333333333333243
GM+5_2,-0.7210666666666672
GM+10_2,-0.21296666666666653
GM+15_2,0.14193333333333236
GM+25_2,1.0240333333333336
GM+45_2,-0.9530666666666665
GM+60_2,-0.8694666666666677
GM+90_2,-0.14606666666666612
GM+150_2,-1.9735666666666667
GM-0.1_3,-0.14066666666666627
GM-0.2_3,-0.20896666666666697
GM+5_3,-0.8953666666666678
GM+10_3,-1.4387666666666679
GM+15_3,0.04643333333333288
GM+25_3,-0.4408666666666665
GM+45_3,-1.385766666666667
GM+60_3,-1.3788666666666671
GM+90_3,0.05813333333333226
GM+120_3,-0.9894666666666669
GM+150_3,-0.5882666666666676
MG-0.1_1,-0.34476666666666667
MG+5_1,1.4245333333333328
MG+10_1,1.781133333333333
MG+15_1,-0.01766666666666694
MG+25_1,-0.07246666666666712
MG+45_1,-0.24186666666666667
MG+120_1,-2.495166666666668
MG+150_1,-0.8847666666666676
MG-0.1_2,-1.1876666666666669
MG-0.2_2,-0.22286666666666655
MG+5_2,0.8275333333333332
MG+10_2,1.1694333333333322
MG+15_2,0.7177333333333333
MG+25_2,-0.422366666666667
MG+45_2,-1.7633666666666663
MG+60_2,-0.6363666666666674
MG+90_2,-1.2237666666666662
MG+120_2,-1.0428666666666668
MG-0.1_3,0.4454333333333338
MG-0.2_3,0.06223333333333336
MG+5_3,0.9555333333333333
MG+10_3,0.09653333333333336
MG+15_3,0.6531333333333329
MG+25_3,-0.025966666666667138
MG+45_3,-0.4388666666666676
MG+60_3,-0.8782666666666668
MG+90_3,-0.1554666666666673
MG+120_3,-1.481066666666667
MG+150_3,-0.3111666666666668
