,BSU__misc_RNA_35
Heat_1,15.6155
Heat_2,15.661
Heat_3,14.8235
Cold_1,15.7518
Cold_2,15.2583
Cold_3,14.6091
Etha_1,15.9804
Etha_2,14.6194
Etha_3,15.862
SMM_1,15.6751
SMM_2,16.133
SMM_3,16.0944
Salt_1,16.1131
Salt_2,15.6943
Salt_3,15.6937
Mt0_1,15.939
Mt0_3,16.3239
M0t45_1,15.8397
M0t45_2,15.3799
M0t45_3,16.3109
M0t90_1,15.2783
M0t90_2,16.3675
M0t90_3,16.0123
M40t45_1,15.9014
M40t45_2,16.3867
M40t45_3,15.9046
M40t90_1,16.0956
M40t90_2,16.1562
M40t90_3,16.3149
dia0_1,15.9
dia0_2,15.6522
dia0_3,15.5765
dia5_1,15.8106
dia5_2,16.2067
dia5_3,16.1041
dia15_1,15.7871
dia15_2,15.5867
dia15_3,15.5625
Diami_1,16.169
Diami_2,15.9662
Diami_3,15.8673
Paraq_1,16.1221
Paraq_2,15.9597
Paraq_3,14.7342
H2O2_1,15.4548
H2O2_2,15.7749
H2O2_3,15.5527
Oxctl_1,15.575
Oxctl_2,15.9794
Oxctl_3,16.1418
GM-0.1_1,15.614
GM-0.2_1,15.2966
GM+5_1,15.3386
GM+15_1,15.5178
GM+25_1,16.2337
GM+45_1,16.1816
GM+60_1,15.9665
GM+90_1,16.1827
GM+120_1,15.1113
GM+150_1,15.7363
GM-0.1_2,15.983
GM-0.2_2,16.0402
GM+5_2,15.8442
GM+10_2,15.9579
GM+15_2,16.1037
GM+25_2,16.1431
GM+45_2,15.3213
GM+60_2,15.0023
GM+90_2,15.6831
GM+150_2,15.4738
GM-0.1_3,15.5999
GM-0.2_3,16.0836
GM+5_3,16.0987
GM+10_3,15.4357
GM+15_3,15.9274
GM+25_3,16.0228
GM+45_3,14.9226
GM+60_3,15.2267
GM+90_3,15.9441
GM+120_3,15.3107
GM+150_3,16.1854
MG-0.1_1,15.6047
MG+5_1,16.3636
MG+10_1,16.3458
MG+15_1,15.6117
MG+25_1,16.0355
MG+45_1,16.2332
MG+120_1,15.6207
MG+150_1,16.0842
MG-0.1_2,15.0929
MG-0.2_2,16.0765
MG+5_2,15.8896
MG+10_2,16.0418
MG+15_2,16.3757
MG+25_2,15.8428
MG+45_2,15.3508
MG+60_2,15.6163
MG+90_2,15.8785
MG+120_2,16.0691
MG-0.1_3,16.1499
MG-0.2_3,15.8413
MG+5_3,15.9806
MG+10_3,15.1983
MG+15_3,16.1373
MG+25_3,16.1274
MG+45_3,16.3577
MG+60_3,16.2045
MG+90_3,16.1348
MG+120_3,15.6868
MG+150_3,16.1051
