,A,zur
omv:spi2_ind_highOD_intracellularRNAs:1.0,5.0397283394,0.6364695861
omv:spi1_ind_highOD_intracellularRNAs:1.0,-0.8433955857000001,0.7319946297000001
omv:spi2_ind_highOD_intracellularRNAs:2.0,3.1349307159,0.5666335081
omv:spi2_ind_highOD_intracellularRNAs:3.0,4.2455019905,0.4646298942
omv:controlPCN_highOD_intracellularRNAs:1.0,6.1071159774,1.1000752988
omv:controlPCN_highOD_intracellularRNAs:2.0,12.1412988883,0.7733170642
omv:controlPCN_highOD_intracellularRNAs:3.0,3.7591458776,1.1089030694
omv:spi1_ind_highOD_intracellularRNAs:2.0,-0.7015125177,0.5301595012
omv:spi1_ind_highOD_intracellularRNAs:3.0,-0.7565384086,0.5662686782
omv:controlPCN_lowOD_intracellularRNAs:1.0,0.2156549623,0.1330883485
omv:controlPCN_lowOD_intracellularRNAs:2.0,-0.1027868777,-0.358369239
omv:spi2_ind_lowOD_intracellularRNAs:3.0,1.5539293457999999,-0.1519274853
omv:controlPCN_lowOD_intracellularRNAs:3.0,-0.1128680846,0.2252808905
sv5015:STM1625:1.0,-0.144885187,0.0017196163
sv5015:STM1625:2.0,0.1846506639,0.036197353200000004
sv5015:STM1625:3.0,0.5924535652,-0.029936527100000002
sv5015:STM0581:1.0,0.037997396,-0.4128423942
sv5015:STM0581:2.0,-1.3364400373,-0.3503971045
sv5015:STM0581:3.0,-1.6727469811,-0.2695371204
sv5015:WT:1.0,0.1673731124,0.07642274240000001
sv5015:WT:2.0,-0.0022300594,-0.2889884307
sv5015:WT:3.0,-0.165143053,0.2125656884
tomato:tomato_root:1.0,-1.5759666831999999,1.872049615
tomato:tomato_root:2.0,-1.827200806,1.6186888931999999
tomato:tomato_root:3.0,-2.1484829331,1.6086392164999999
tomato:LB:1.0,0.5520143566,-0.0144503614
tomato:LB:2.0,-0.5520143566,0.0144503614
AcrB_efflux_virulence:AcrB_D408A:1.0,-0.07260947820000001,0.2111686717
AcrB_efflux_virulence:AcrB_D408A:2.0,-0.1063172056,0.36647776860000003
AcrB_efflux_virulence:AcrB_D408A:3.0,-0.6431135187,0.3076811917
AcrB_efflux_virulence:WT:1.0,0.17154047090000002,0.049634427200000004
AcrB_efflux_virulence:WT:2.0,-0.1070858377,0.0639291045
AcrB_efflux_virulence:WT:3.0,-0.0644546332,-0.1135635317
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:1.0,0.993409752,0.2854620533
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:1.0,-0.3621237512,0.2686794537
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:2.0,-0.7006191431000001,0.3183790792
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:1.0,0.7728884177,0.4387925942
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:3.0,-0.28984837420000004,0.0537731159
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:1.0,-0.6250397972,0.17497145960000002
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:1.0,0.7412409769,0.2449620109
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:2.0,1.0259478913,0.299513545
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:3.0,-0.052685589500000005,0.11607086030000001
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:2.0,1.2662448095,-0.2623970172
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:1.0,-0.3843171468,0.06465592070000001
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:2.0,-0.9704759113,0.2191016438
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:2.0,-0.7828832801000001,0.4641658852
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:1.0,-1.4616753497000001,0.2192351504
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:1.0,0.1684041561,0.8457694846
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:2.0,-0.8494837153,1.168432707
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:1.0,1.2321575997,0.1433588319
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:2.0,-0.3837437423,-0.3153871561
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:3.0,0.1229788661,0.2946880022
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:3.0,-1.4225301424,0.24139218880000002
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:1.0,0.8121373555,0.0667612813
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:1.0,-0.1591172008,-0.026405315800000002
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:2.0,0.2012169506,0.0900713498
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:3.0,-0.0420997498,-0.0636660339
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:1.0,-2.0579168249,-0.2616588802
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:2.0,-2.4257430961,-0.19638481230000002
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:3.0,-2.5922711538,-0.3076856281
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:1.0,0.34867744300000003,-0.040507343700000004
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:2.0,-1.2415186562,0.020746002200000002
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:1.0,-2.3443754748,-0.4318047379
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:2.0,-2.7322932776,-0.20582079990000002
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:1.0,-1.2476790582,-0.6051243819000001
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:2.0,-1.0613048782,0.089398876
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:2.0,0.13077346880000001,0.6106306766
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:3.0,0.8870965513,0.0906440714
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:1.0,-0.7512929459000001,0.15311889850000002
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:2.0,-0.9093146795,0.1129223147
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:3.0,-0.1992792345,0.2498958792
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:3.0,-1.6611573546,-0.4449818465
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:2.0,0.735959215,0.40251091640000003
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:3.0,0.6176553474,-0.10563328450000001
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:1.0,-2.17999124,1.0412137178
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:3.0,0.056943556900000004,0.6555087841
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:3.0,-0.9166495258,0.5779250361
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:2.0,-2.8305139689,0.5534949999000001
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:3.0,-2.3078509032,0.8306752995000001
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:1.0,0.5620633184,-0.4829948256
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:2.0,0.044237153700000004,0.1924183626
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:3.0,-0.634394785,0.4463193797
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:1.0,-2.318038272,-0.0427188592
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:2.0,-2.7953788929,-0.1888593225
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:3.0,-2.4170577661,0.0642505843
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:2.0,0.3337984536,-0.5715656627
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:3.0,0.22785219310000002,0.1105205524
OPG:del_opgGH:1.0,-0.1547404563,0.5307865066
OPG:del_opgGH:2.0,-0.842051019,0.2933184608
OPG:del_opgGH:3.0,-0.7883213288,0.2728059982
OPG:del_opgGH_pBK16:1.0,0.0861013031,0.2062313972
OPG:del_opgGH_pBK16:2.0,-0.09526903590000001,0.0646819264
OPG:del_opgGH_pBK16:3.0,-0.20049553120000002,0.040598257900000004
OPG:WT:1.0,0.1011247564,-0.12267009720000001
OPG:WT:2.0,-0.022840083900000002,0.14967648320000002
OPG:WT:3.0,-0.0782846724,-0.027006386
PinT:pinT+_1h:1.0,-0.2548417156,-0.15908876160000002
PinT:pinT+_1h:2.0,0.2548417156,0.15908876160000002
cold_shock_protein:WT_RNAseq:1.0,0.008926329,-0.0277189883
cold_shock_protein:WT_RNAseq:2.0,-0.2344599679,0.14326305450000001
cold_shock_protein:WT_RNAseq:3.0,0.2255336389,-0.1155440662
cold_shock_protein:DeltaCspCE_RNAseq:1.0,0.7500483239,0.3691732572
cold_shock_protein:DeltaCspCE_RNAseq:2.0,0.7242014779,0.3775742807
cold_shock_protein:DeltaCspCE_RNAseq:3.0,1.0591519185,0.3379793856
dephostatin:LB_DMSO:1.0,0.3440569035,0.0336425818
dephostatin:LB_DMSO:2.0,-1.164401568,-0.016034653
dephostatin:LB_DMSO:3.0,0.8203446645,-0.017607928800000002
dephostatin:LB_Dephostatin:1.0,0.8438136271000001,0.1658872852
dephostatin:LB_Dephostatin:2.0,0.1392830542,0.1014388123
dephostatin:LB_Dephostatin:3.0,0.6658360323,-0.014965958000000001
dephostatin:LPM_DMSO:1.0,-0.1010406162,-0.8097883697
dephostatin:LPM_DMSO:2.0,-0.2966842896,-1.2609256692
dephostatin:LPM_Dephostatin:1.0,-0.6931684834,-0.7407065858
dephostatin:LPM_Dephostatin:2.0,-0.5819975336000001,-0.7858514514
dephostatin:LPM_Dephostatin:3.0,-1.2308095956,-0.7641347664
efflux_inhibition:Chlorpromazine:1.0,0.0756627317,-0.5804431453000001
efflux_inhibition:Chlorpromazine:2.0,-0.0232648007,-0.0824760999
efflux_inhibition:Chlorpromazine:3.0,0.0554792561,0.3948921171
efflux_inhibition:PABN:1.0,1.0571803637,0.0049617603000000005
efflux_inhibition:PABN:2.0,0.11689136330000001,0.010064338
efflux_inhibition:no_treatment:1.0,0.7828284398,-0.3002988375
efflux_inhibition:no_treatment:2.0,-0.06487638800000001,0.0897759494
efflux_inhibition:no_treatment:3.0,-0.7179520517,0.2105228882
efflux_inhibition:Chlorpromazine:4.0,-0.47168206560000003,0.2517565955
efflux_inhibition:PABN:3.0,0.7024078309,-0.908820146
fis_regulatory_network:GX_EE:1.0,1.0403964904,0.684629397
fis_regulatory_network:GX_EE:2.0,0.7566563396,0.1098771377
fis_regulatory_network:GX_TS:1.0,0.6488994918000001,-1.2990126013
fis_regulatory_network:GX_TS:2.0,0.5996843901000001,-1.221803756
fis_regulatory_network:WT_EE:1.0,0.09452795380000001,0.00026829560000000003
fis_regulatory_network:WT_EE:2.0,-0.09452795380000001,-0.00026829560000000003
fis_regulatory_network:WT_TS:1.0,0.8127138264,-0.8550763811000001
fis_regulatory_network:WT_TS:2.0,0.6994366437,-1.1266062905
fis_regulatory_network:OX_EE:1.0,0.8225824464,1.1077786849
fis_regulatory_network:OX_EE:2.0,1.1092848061,1.0577554102
fis_regulatory_network:OX_TS:1.0,0.2557816365,-0.5409172329
fis_regulatory_network:OX_TS:2.0,-0.0863414197,0.212704938
persisters:rep:1.0,0.6347218392,-0.21491958200000003
persisters:rep:2.0,-0.6347218392,0.21491958200000003
proQ_pulse_expression:empty_vector:1.0,0.4437845647,0.043475618800000004
proQ_pulse_expression:empty_vector:2.0,-0.4437845647,-0.043475618800000004
proQ_pulse_expression:long_STnc540_overexpression:1.0,-0.2759498657,0.1066078694
proQ_pulse_expression:long_STnc540_overexpression:2.0,-0.028879180100000002,0.1303310289
proQ_pulse_expression:short_STnc540_overexpression:1.0,0.6953003039,0.1546814068
proQ_pulse_expression:short_STnc540_overexpression:2.0,-0.062275979100000003,0.1276752197
proQ_virulence:dhfq_dproQ_LB:1.0,-0.5831456737,0.041360633200000003
proQ_virulence:dhfq_dproQ_LB:2.0,0.2563808548,0.5450506023
proQ_virulence:dhfq_dproQ_LB:3.0,-0.16087260180000001,0.9608029202
proQ_virulence:dhfq_dproQ_SPI-2:1.0,2.1986117035,0.6722305279
proQ_virulence:dhfq_dproQ_SPI-2:2.0,2.0914102597,0.9490428516
proQ_virulence:dhfq_dproQ_SPI-2:3.0,3.0663733439,0.5835300367
proQ_virulence:dhfq_LB:1.0,-0.1593405325,0.3619078318
proQ_virulence:dhfq_LB:2.0,0.0773271381,0.4076620623
proQ_virulence:dhfq_LB:3.0,-0.0302826785,0.3428417254
proQ_virulence:dhfq_SPI-2:1.0,2.4848940561,0.3655750223
proQ_virulence:dhfq_SPI-2:2.0,2.5594523109000002,0.4537937742
proQ_virulence:dhfq_SPI-2:3.0,4.4127675829,0.160266962
proQ_virulence:dproQ_LB:1.0,-0.18268786950000002,0.1010479343
proQ_virulence:dproQ_LB:2.0,0.4930837857,0.5767662068
proQ_virulence:dproQ_LB:3.0,-0.0424015987,0.6603000221
proQ_virulence:dproQ_SPI-2:1.0,2.7198551708,0.7364083453
proQ_virulence:dproQ_SPI-2:2.0,2.7273107117,0.7902445819
proQ_virulence:dproQ_SPI-2:3.0,2.3994353589,0.6861297926000001
proQ_virulence:WT_LB:1.0,0.2441878522,-0.050773640700000004
proQ_virulence:WT_LB:2.0,-0.1766950723,-0.024564894900000002
proQ_virulence:WT_LB:3.0,-0.06749277990000001,0.0753385356
proQ_virulence:WT_SPI-2:1.0,2.5342976327,0.23425930990000002
proQ_virulence:WT_SPI-2:2.0,2.3951219335,0.3350253956
proQ_virulence:WT_SPI-2:3.0,2.8377016264,0.2388321099
rcsB:del_rcsB_S207C:1.0,-0.8047955704,0.4122744352
rcsB:del_rcsB_WT:1.0,0.0618699133,0.2010612464
rcsB:del_rcsB:1.0,-1.1249091924,0.099849189
rcsB:del_rcsB_H12A:1.0,-1.1135478128,-0.06566662050000001
rcsB:del_rcsB_D56A:1.0,-1.321505732,-0.2514423149
rcsB:del_rcsB_M88A:1.0,-0.7454026875,0.1633303709
rcsB:del_rcsB_H77A:1.0,-1.0276204763,0.6382372768
rcsB:del_rcsB_L108A:1.0,-0.4266929279,0.5381159526
rcsB:del_rcsB_S207C:2.0,-0.9388143775000001,-0.8823917486
rcsB:del_rcsB_WT:2.0,0.1464387148,-0.0931855797
rcsB:del_rcsB:2.0,-0.32820130140000003,-0.3153179474
rcsB:del_rcsB_H12A:2.0,-0.6244260924,-0.4707454605
rcsB:del_rcsB_D56A:2.0,-0.7872163428000001,0.4637375107
rcsB:del_rcsB_H77A:2.0,-0.6139177228,0.47350675680000004
rcsB:del_rcsB_L108A:2.0,-0.2477666145,0.334045236
rcsB:del_rcsB_WT:3.0,-0.20830862800000002,-0.1078756667
rcsB:del_rcsB_H12A:3.0,-0.9121664721,0.3623965465
rcsB:del_rcsB_D56A:3.0,-1.3081801088,-0.5335252587
rcsB:del_rcsB_M88A:2.0,-2.5185022568,0.1939780548
rcsB:del_rcsB_H77A:3.0,0.3024534203,0.9058123560000001
rcsB:del_rcsB_L108A:3.0,-1.4092926824,0.6408216524
ribodepletion:RiboZero:1.0,0.0889880839,-0.0464225786
ribodepletion:RiboZero:2.0,-0.0889880839,0.0464225786
single_carbon_source:mucic:1.0,-0.5605830912,0.043455296000000004
single_carbon_source:mucic:2.0,0.5605830912,-0.043455296000000004
single_carbon_source:tartarate:1.0,-0.1942469434,-1.0755290933
single_carbon_source:tartarate:2.0,-0.4630318956,-0.5828236849
ssrA_ssrB_TCS:ssrB_minus:1.0,0.2637705172,-0.1391198783
ssrA_ssrB_TCS:ssrB_minus:2.0,-0.40392711060000003,-0.14013238120000002
ssrA_ssrB_TCS:ssrB_minus:3.0,0.1401565933,0.27925225940000004
ssrA_ssrB_TCS:ssrB_plus:1.0,-0.1742017134,-0.6168244147
ssrA_ssrB_TCS:ssrB_plus:2.0,-0.7665754662,-0.7653949513
ssrA_ssrB_TCS:ssrB_plus:3.0,-1.1189483736999999,-0.6711865608
yedF:WT:1.0,0.46614189920000004,-0.42933883910000004
yedF:WT:2.0,-0.46614189920000004,0.42933883910000004
yedF:del_yedF:1.0,0.5570331457000001,1.5831955536
yedF:del_yedF:2.0,1.7382738027,-0.4824989032
yedF:del_yedF:3.0,0.7724026192,1.123125237
14028S_paratyphiA:37C_stationary:1.0,0.09016362110000001,0.2794845141
14028S_paratyphiA:42C_log:1.0,-0.1960656903,-0.1059008684
14028S_paratyphiA:37C_log:1.0,-0.1853933227,0.096558476
14028S_paratyphiA:42C_log:2.0,0.5391285290000001,-0.0651628365
14028S_paratyphiA:37C_stationary:2.0,-0.6206414384,0.3755048418
14028S_paratyphiA:37C_log:2.0,0.1853933227,-0.096558476
7TF:hilC:1.0,-0.18747607100000002,-1.676929096
7TF:del_hilD:1.0,0.5166515755000001,0.0784735979
7TF:WT:1.0,0.1043860726,-0.0441665762
7TF:hilD:1.0,-0.4116182297,-1.0110810861
7TF:WT:2.0,0.39105479590000003,-0.0763729566
7TF:del_sprB:1.0,0.6336972101,-0.6108785774000001
7TF:del_rtsB:1.0,-1.3175657266,-0.3933698312
7TF:rtsA:1.0,0.1903299021,-1.5478333367000001
7TF:del_invF:1.0,0.3437194457,-0.2156828094
7TF:sprB:1.0,0.3399732871,-1.0308880981
7TF:hilD:2.0,-0.4589964452,-1.3121654829
7TF:del_invF:2.0,0.032802966,-0.2228862349
7TF:del_rtsB:2.0,-0.9514321764,-0.5871852072
7TF:hilC:2.0,0.47089119960000003,-1.0386320231
7TF:WT:3.0,0.1942126022,0.12381344200000001
7TF:del_hilD:2.0,1.0006921368,-0.1522495773
7TF:rtsA:2.0,0.2064711432,-0.3686064027
7TF:invF:1.0,0.073969449,-0.4736744735
7TF:invF:2.0,-0.8175186693000001,-1.296045662
7TF:sprB:2.0,-0.40399173120000004,-1.1142492572
7TF:del_sprB:2.0,0.41502490010000004,-0.7131961022000001
7TF:WT:4.0,-0.6896534707,-0.0032739092000000003
MMC:del_rtcB_No treatment:1.0,2.9549106778,0.1947114168
MMC:WT_No_treatment:1.0,4.5801028698,0.11677734520000001
MMC:WT_No_treatment:2.0,-8.3530542415,0.0386437099
MMC:del_rtcR_No_treatment:1.0,-8.0892379153,0.0855110367
MMC:del_rtcR_3mM_MMC:1.0,-7.2098447033,-0.0815791178
MMC:WT_No_treatment:3.0,3.7729513718,-0.1554210551
MMC:del_rtcB_3mM_MMC:1.0,-7.8545458293,0.057327766100000004
MMC:del_rtcB_3mM_MMC:2.0,-7.0801339842,0.0761965708
MMC:del_rtcR_3mM_MMC:2.0,-6.9599906154,0.0561538971
MMC:del_rtcR_3mM_MMC:3.0,-8.8583886356,0.1784177847
MMC:del_rsr_No_treatment:1.0,-9.859523448600001,-0.3242840776
MMC:del_rtcB_3mM_MMC:3.0,-6.8653760494,0.0237821219
MMC:del_rtcR_No_treatment:2.0,3.8471906612,-0.08387407940000001
MMC:del_rsr_3mM_MMC:1.0,-6.5305140389,0.0564277591
MMC:del_rtcB_No treatment:2.0,2.7360688972,0.016126503400000002
MMC:WT_3mM_MMC:1.0,-6.703789098,-0.1022490571
MMC:del_rsr_3mM_MMC:2.0,-7.2559203312000005,-0.0874316644
MMC:WT_3mM_MMC:2.0,-3.4050703218000002,0.0542773344
MMC:del_rsr_No_treatment:2.0,-0.3635954153,0.0444395567
MMC:del_rtcB_No treatment:3.0,1.6478388893,-0.0066296001
MMC:del_rsr_No_treatment:3.0,1.100115974,-0.3224060507
Nontyphoidal_comparisons:rep:1.0,0.0792896649,-0.1441964104
Nontyphoidal_comparisons:rep:2.0,-0.0096011204,0.1426998488
Nontyphoidal_comparisons:rep:3.0,-0.0696885444,0.0014965616
araC:delta_araC_LB:1.0,0.2710644862,0.33204520460000003
araC:WT_LB:1.0,-0.2268791557,-0.0165138463
araC:WT_LB:2.0,0.2268791557,0.0165138463
araC:delta_araC_LB:2.0,-0.4997636662,0.2877036322
csgD:WT_planktonic_TP1:1.0,2.91518055e-16,0.0
csgD:del_csgD_planktonic_TP2:1.0,0.6334902385,-1.1378322994
csgD:WT_aggregate_TP2:1.0,2.224562151,-2.9196258997
csgD:del_csgD_planktonic_TP1:1.0,-0.027875203600000002,0.0389450073
csgD:WT_planktonic_TP3:1.0,5.8826452065,-1.2665026331
csgD:del_csgD_planktonic_TP3:1.0,2.2903247962,-1.0627206729
csgD:WT_planktonic_TP2:1.0,2.4632687876,-0.5710756188
csgD:WT_aggregate_TP3:1.0,1.7383917452,-2.9615870170000003
csgD:PcsgD_planktonic_lux_TP1:1.0,1.0198585667,0.1110010726
csgD:PcsgD_planktonic_lux_TP4:1.0,5.8309345901,-1.3505364634
csgD:PcsgD_aggregate_lux_TP3:1.0,3.8632099403,-2.9263609745
csgD:PcsgD_planktonic_lux_TP2:1.0,3.140883967,-0.4826523733
csgD:PcsgD_planktonic_lux_TP3:1.0,7.3808532153,-1.4665106744
csgD:del_csgD_planktonic_TP4:1.0,4.4811582368,-1.1962913785
csgD:WT_aggregate_TP4:1.0,5.0051480871,-2.4602111796
csgD:PcsgD_aggregate_lux_TP4:1.0,4.654755139,-1.4726582917
csgD:PcsgD_aggregate_lux_TP2:1.0,3.1483013594,-2.8434674475
csrA:10min_LB_csrA:1.0,0.6997376575,-4.680948636
csrA:10min_LB_WT:1.0,1.8853517766,-4.3859160674
csrA:2.5min_LB_csrA:1.0,-0.6667089734,-4.4391844163
csrA:5min_mLPM_WT:1.0,-2.1662686042,-1.8672120166
csrA:15min_mLPM_csrA:1.0,-2.5384479192000002,-1.1572751505
csrA:5min_LB_WT:1.0,0.8828761828,-5.4144477849
csrA:2.5min_LB_WT:1.0,0.18468313860000002,-3.9162197967
csrA:0min_LB_WT:1.0,0.7026124576,-0.3484896334
csrA:15min_LB_WT:1.0,0.5674664731,-3.6315280286
csrA:0min_mLPM_WT:1.0,-2.1825046133,0.18868064610000002
csrA:15min_LB_csrA:1.0,0.8926072304,-2.7588942012
csrA:15min_mLPM_WT:1.0,-0.9809182935,-0.4730228199
csrA:15min_LB_csrA:2.0,0.3427540725,-3.1241763853
csrA:0min_mLPM_WT:2.0,-2.1476474537,-0.2708283707
csrA:0min_LB_csrA:1.0,-0.1651326484,-0.1608144597
csrA:15min_LB_WT:2.0,0.8738803422,-2.8207672164
csrA:15min_mLPM_WT:2.0,-1.2942042818,-0.7503122573000001
csrA:5min_LB_WT:2.0,1.9596583691,-5.0112999642
csrA:5min_mLPM_WT:2.0,-2.3125280535,-2.1476973799
csrA:2.5min_LB_WT:2.0,0.2531724499,-4.4922593745
csrA:5min_mLPM_csrA:1.0,-3.2102787301,-2.9967495093
csrA:0min_LB_csrA:2.0,-0.3399092942,-0.1448180845
csrA:15min_mLPM_csrA:2.0,-2.4541807533,-1.3840671653
csrA:5min_mLPM_csrA:2.0,-4.0458573127,-2.3748348322
csrA:10min_LB_WT:2.0,2.6516745066,-3.9792741365
csrA:0min_LB_WT:2.0,-0.7026124576,0.3484896334
csrA:5min_LB_csrA:1.0,0.6898505506,-4.7709042985
csrA:10min_mLPM_csrA:1.0,-1.8752842431,-1.4032448454
csrA:10min_mLPM_csrA:2.0,-3.2251335376,-1.5188039822000001
csrA:5min_LB_csrA:2.0,1.2009653813,-4.8451411237
csrA:2.5min_LB_csrA:2.0,-1.3095612075,-4.3203216095
csrA:10min_LB_csrA:2.0,0.9957053872,-3.5601828133
flagellum:ΔSTM14_1829 :1.0,-0.308668231,0.8227265810000001
flagellum:ΔSTM14_1829 :2.0,-0.41410276570000004,0.3939457914
flagellum:WT:1.0,0.6116597197,-0.40029779120000003
flagellum:WT:2.0,-0.23526195460000002,0.352536065
flagellum:ΔSTM14_1829 :3.0,-0.2748208098,-0.2791212569
flagellum:WT:3.0,-0.3763977651,0.0477617262
fliA:del_rpoF:1.0,-0.2996839638,0.0867135753
fliA:WT:1.0,-0.1995738467,-0.015041426600000001
fliA:del_rpoF:2.0,0.1349117639,-0.12989614500000002
fliA:WT:2.0,0.1995738467,0.015041426600000001
mgtC:empty_pUH21:1.0,-0.5989363836,0.218354232
mgtC:pUH_mgtC:1.0,0.39435015430000003,0.1078227932
mgtC:empty_pUH21:2.0,0.5989363836,-0.218354232
mgtC:pUH_mgtC:2.0,0.149060215,0.17589650980000002
mgtCBR:empty_pBAD18:1.0,-0.0192906305,0.0115273803
mgtCBR:mgtC_pBAD113:1.0,1.191411364,-0.0697918342
mgtCBR:empty_pBAD18:2.0,0.0192906305,-0.0115273803
mgtCBR:mgtC_pBAD113:2.0,1.4904569782000001,-0.09079920870000001
novobiocin:100_Novobiocin_60min:1.0,-1.8832719353,0.9668825993000001
novobiocin:500_Novobiocin_60min:1.0,-4.682572929,1.6622888824
novobiocin:0_Novobiocin_60min:1.0,2.3610599841,-0.6166964291
novobiocin:0_Novobiocin_0min:1.0,0.2311239027,0.0820212402
novobiocin:100_Novobiocin_60min:2.0,-2.2077856843,0.9075685733000001
novobiocin:0_Novobiocin_10min:1.0,-0.33979681570000003,0.5262197436
novobiocin:500_Novobiocin_20min:1.0,-0.5641653101,1.4497117146
novobiocin:0_Novobiocin_20min:1.0,-0.4386131333,0.9164070851
novobiocin:0_Novobiocin_60min:2.0,2.2001752758,-0.6370575403000001
novobiocin:0_Novobiocin_10min:2.0,-0.1536649864,0.7453435371
novobiocin:500_Novobiocin_60min:2.0,-4.3325855241,1.5488022888000001
