,A,AntR
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-2.239120374,0.283610598
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-1.9943263350000002,0.0043640680000000005
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,0.044935408,-0.7452274980000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,1.085918434,-0.14987675
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-2.0299175,-0.028865468000000002
n-alkanes_treatment:PA_alkane:1,-6.437960462,0.45271875600000006
n-alkanes_treatment:PA_alkane:2,-7.014913852,-0.164969536
n-alkanes_treatment:PA_Glycerol:1,1.476526304,0.38630754500000003
n-alkanes_treatment:PA_Glycerol:2,-0.829936725,-0.38330524800000004
n-alkanes_treatment:PA_Glycerol:3,-0.646589579,-0.003002298
Catabolise_Nucleic_Acids:L_asp:1,0.480657,0.34194761300000004
Catabolise_Nucleic_Acids:L_asp:2,-4.513535908,-0.628552285
Catabolise_Nucleic_Acids:DNA_1:1,0.269082068,0.205481132
Catabolise_Nucleic_Acids:DNA_1:2,0.6947061170000001,0.282935256
Catabolise_Nucleic_Acids:DNA_1:3,-0.9637881850000001,-0.488416387
cysB_mutant:PAO1HH_wt:1,-1.810965113,-0.412535655
cysB_mutant:PAO1HH_wt:2,1.810965113,0.412535655
cysB_mutant:cysBHH:1,-0.5399372410000001,0.013630158000000002
cysB_mutant:cysBHH:2,1.071755573,-0.488328401
cysB_mutant:cysBHH:3,0.0016453140000000002,0.498182355
ersA_knockout:delersA:1,-0.933435985,0.15516716
ersA_knockout:delersA:2,-0.897364946,-0.1390355
ersA_knockout:wt_BHI:1,0.265359671,0.038892179000000006
ersA_knockout:wt_BHI:2,-0.265359671,-0.038892179000000006
Farnesol_treatment:RNA of 0-1F_L:1,-0.428958347,0.10054900900000001
Farnesol_treatment:RNA of 0-1F_L:2,0.47160442300000005,-0.086936887
Farnesol_treatment:RNA of 0-1F_L:3,-0.042646076000000005,-0.013612122
Farnesol_treatment:RNA of 6-F_L1:1,0.364117093,-0.046536937
Farnesol_treatment:RNA of 6-F_L1:2,2.402352688,0.46141280500000004
Farnesol_treatment:RNA of 6-F_L1:3,2.112548132,0.631982161
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,1.584642396,0.61645635
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.8314587560000001,0.004755196000000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-3.922606285,-0.104768121
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.5852235720000001,0.056977897000000007
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-3.001324725,-0.678189444
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-3.7558524650000003,0.6190736250000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.131271347,-0.811895185
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.131271347,0.811895185
Metabolic_fitness_plasmid:PAO1_pAKD1:1,0.41687255300000003,-0.085129758
Metabolic_fitness_plasmid:PAO1_pAKD1:2,1.473657503,0.30765478500000004
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,3.899736518,1.160513388
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,0.575005604,1.138312001
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,1.505530467,0.112696606
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,2.619361972,0.21349320200000002
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.896650565,0.543025504
Metabolic_fitness_plasmid:PAO1_pBS228:2,-1.436647213,-0.468092769
Metabolic_fitness_plasmid:PAO1_RmS149:1,-0.004950276,0.21283188500000003
Metabolic_fitness_plasmid:PAO1_RmS149:2,0.9389540780000001,-0.21013487700000003
mexZ_knockout:del_mexZ:1,-2.274653352,-0.594236301
mexZ_knockout:del_mexZ:2,-0.7593333280000001,0.016910819
mexZ_knockout:del_mexZ:3,-0.03463002,0.087902714
mexZ_knockout:wt_LB:1,2.641211088,0.5586289670000001
mexZ_knockout:wt_LB:2,-0.692451628,-0.42674158700000003
mexZ_knockout:wt_LB:3,-1.94875946,-0.131887379
Mucin_glycans:ABTGC:1,-0.25594324900000004,-0.09786391
Mucin_glycans:ABTGC:2,0.531417563,0.09966996600000001
Mucin_glycans:ABTGC:3,-0.15465098700000002,0.127549404
Mucin_glycans:ABTGC:4,-0.758850239,0.040116663000000004
Mucin_glycans:ABTGC:5,0.6380269120000001,-0.169472122
Mucin_glycans:MUC5B:1,1.055968129,-0.520374334
Mucin_glycans:MUC5B:2,0.652326756,-0.15860742700000002
Mucin_glycans:Glycans:1,0.14029386300000002,0.145172515
Mucin_glycans:Glycans:2,0.553307836,-0.077172583
NC_002516.2:Planktonic_total_RNA_Rep:1,0.35105504,0.077773195
NC_002516.2:Planktonic_total_RNA_Rep:2,0.032017882000000004,-0.31571613800000004
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.38307292200000004,0.23794294400000002
NC_002516.2:Biofilm_total_RNA_Rep:1,8.119739805,1.00198654
NC_002516.2:Biofilm_total_RNA_Rep:2,10.07648284,1.60974955
Zinc_treatment:PA_Zn:1,1.4402029060000001,1.256896532
Zinc_treatment:PA_Zn:2,1.391090946,1.296824229
Zinc_treatment:PA_Zn:3,1.7263318440000002,1.225534648
Zinc_treatment:PA_Zn_wt:1,-0.052604008,-0.061252566
Zinc_treatment:PA_Zn_wt:2,0.052604008,0.061252566
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.062457935000000006,-0.019328198
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.062457935000000006,0.019328198
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,1.0431532510000001,-0.37495091900000005
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-1.080386928,-0.623074616
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-0.884010202,-0.53499654
Paeru_PRECISE:CAMHB_wt:1,-0.993102413,-0.7827558800000001
Paeru_PRECISE:CAMHB_wt:2,1.655483555,-0.130065916
Paeru_PRECISE:CAMHB_wt:3,-0.13713530300000001,-0.549215348
Paeru_PRECISE:CAMHB_wt:4,2.899065091,-0.102988757
Paeru_PRECISE:M9glucAA_Pqt10:1,-0.340521821,-0.190642989
Paeru_PRECISE:M9glucAA_Pqt10:2,-3.6899457680000003,-0.479023593
Paeru_PRECISE:M9glucAA_Pqt:1,-5.093491155,-0.109454881
Paeru_PRECISE:M9glucAA_Pqt:2,-5.26808906,-0.5120190050000001
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-4.365181047,-0.5290545360000001
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-4.929641736,-0.142517174
Paeru_PRECISE:M9glucAA_NaCl:1,0.6808124010000001,0.380922187
Paeru_PRECISE:M9glucAA_NaCl:2,1.9848190840000002,0.008529021000000001
Paeru_PRECISE:M9glucAA_NaCl:3,0.697847874,0.141021118
Paeru_PRECISE:CAMHB_wt:5,-1.531210572,0.0033689680000000004
Paeru_PRECISE:CAMHB_wt:6,-1.8696081910000002,-0.043555527000000004
Paeru_PRECISE:LB_wt:1,-4.247905209,-1.651385264
Paeru_PRECISE:LB_wt:2,-2.340354268,-1.015237594
Paeru_PRECISE:M9glucAA_wt:1,-3.62723747,-0.691434348
Paeru_PRECISE:M9glucAA_wt:2,-0.756812143,-0.623854003
Paeru_PRECISE:M9glucAA_lowpH:1,-0.48385641700000004,-0.126246679
Paeru_PRECISE:M9glucAA_lowpH:2,0.469760473,-0.126646996
Paeru_PRECISE:M9glucAA_DPD:1,8.477694707,2.177536298
Paeru_PRECISE:M9glucAA_DPD:2,1.7154591909999999,0.9422351550000001
Paeru_PRECISE:M9sucAA_wt:1,-2.292970705,-1.033442648
Paeru_PRECISE:M9sucAA_wt:2,-0.547020929,-1.093009529
Paeru_PRECISE:M9glucAA_NaCl:4,2.05366677,0.7614774830000001
Paeru_PRECISE:M9glucAA_NaCl:5,0.898614762,0.6595745390000001
Paeru_PRECISE:M9sucAA_wt:3,-0.364218721,-0.574903385
Paeru_PRECISE:M9sucAA_wt:4,0.178886452,-0.46314703500000004
Paeru_PRECISE:R10LB_wt:1,-1.6547153620000001,-0.41549384300000003
Paeru_PRECISE:M9glucAA_NaCl:6,-0.6751219980000001,-0.043732878
Paeru_PRECISE:M9glucAA_NaCl:7,-0.38313425500000003,0.080522911
Paeru_PRECISE:M9fructAA_wt:1,-1.016959888,-0.45046835900000004
Paeru_PRECISE:M9fructAA_wt:2,-2.030041792,-0.5433527220000001
Paeru_PRECISE:M9GlcNAcAA_wt:1,-1.52541872,-0.593582079
Paeru_PRECISE:M9GlcNAcAA_wt:2,-1.399959021,-0.432814542
Paeru_PRECISE:M9pyruvAA_wt:1,-1.814778323,-0.427969994
Paeru_PRECISE:M9pyruvAA_wt:2,-1.818502847,-0.672262016
Paeru_PRECISE:M9fructAA_wt:3,1.154908527,0.10150994
Paeru_PRECISE:M9fructAA_wt:4,0.25598497200000003,-0.247700832
Paeru_PRECISE:M9GlcNAcAA_wt:3,-1.85971621,-0.91101442
Paeru_PRECISE:M9GlcNAcAA_wt:4,-2.011070159,-1.321244063
Paeru_PRECISE:M9glycAA_wt:1,-2.503576224,-0.5671587100000001
Paeru_PRECISE:M9glycAA_wt:2,-1.612137943,-1.015839134
Paeru_PRECISE:M9pyruvAA_wt:3,-2.784673787,-0.985744567
Paeru_PRECISE:CAMHB_wt:7,-0.43983368100000003,-0.003907062
Paeru_PRECISE:CAMHB_wt:8,-0.810161636,0.298377593
Paeru_PRECISE:R10LB_wt:2,-0.9070621550000001,-0.664544283
Paeru_PRECISE:R10LB_wt:3,-1.881190405,-1.06219754
Paeru_PRECISE:R10LB_wt:4,-1.981723347,-0.739066436
Paeru_PRECISE:R10LB_wt:5,-1.580356234,-1.026365209
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,0.49889773400000004,-0.168343553
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-0.597266588,-0.20174913700000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-1.087336429,0.147948984
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-0.069502141,0.273453979
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-2.017841861,-0.8156737980000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-0.925057196,-0.326562469
Paeru_PRECISE:M9sucAA_wt:5,0.910959355,0.018748167
Paeru_PRECISE:M9sucAA_wt:6,2.990730923,-0.143041249
Paeru_PRECISE:R10LB_wt:6,-1.5266915810000001,-0.475816522
Paeru_PRECISE:R10LB_wt:7,-0.7926809250000001,-0.7136690330000001
Paeru_PRECISE:LB_wt:3,2.950227445,-0.761712567
Paeru_PRECISE:LB_wt:4,2.702588389,-0.593561231
Paeru_PRECISE:R10LB_NaCl:1,-0.9225686630000001,-1.030606692
Paeru_PRECISE:R10LB_NaCl:2,-1.5403971310000002,-0.6627283890000001
Paeru_PRECISE:M9glucAA_wt:3,2.073019006,0.35188911900000003
Paeru_PRECISE:M9glucAA_Zn:1,17.77469524,-3.364117649
Paeru_PRECISE:M9glucAA_Cu:1,4.66565916,0.9924747570000001
Paeru_PRECISE:M9glucAA_NaOCl:1,4.669781361,1.565956086
Paeru_PRECISE:M9GlcNAcAA_8:1,0.696233828,0.38922579
Paeru_PRECISE:M9GlcNAcAA_8:2,0.8649781240000001,-0.243273275
Paeru_PRECISE:M9GlcNAcAA_4:1,-1.257030244,0.6609944470000001
Paeru_PRECISE:M9GlcNAcAA_4:2,-3.06471059,-0.028219033
Paeru_PRECISE:M9GlcNAcAA_2:1,2.786043506,1.3872067540000002
Paeru_PRECISE:M9GlcNAcAA_2:2,-0.48221626500000003,0.476974151
Paeru_PRECISE:M9GlcNAcAA_1:1,0.543229827,0.051399701000000006
Paeru_PRECISE:M9GlcNAcAA_1:2,-0.258621541,0.459110179
Paeru_PRECISE:M9glucAA_NaOCl:2,1.664545098,0.870242477
Paeru_PRECISE:M9glucAA_Cu:2,3.661789585,1.6270104390000002
Paeru_PRECISE:M9glucAA_Fe:1,6.383375562,1.258128121
Paeru_PRECISE:M9glucAA_Fe:2,3.903037114,0.615367827
Paeru_PRECISE:M9glucAA_Zn:2,3.734477291,1.612524735
Paeru_PRECISE:M9glucAA_wt:4,2.311030606,0.9633992330000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-1.757908832,0.9465308680000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,0.085937596,0.9428129690000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-0.14297995400000002,0.515817564
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.10733371900000001,-0.012679119
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,1.053301882,0.9994978980000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.9459681640000001,-0.9868187780000001
relA-spoT_double-mutant:plank_WT_1:1,-0.348913568,-0.033265996
relA-spoT_double-mutant:plank_WT_1:2,-0.11809378100000001,0.021520403
relA-spoT_double-mutant:plank_WT_1:3,0.467007349,0.011745592000000001
relA-spoT_double-mutant:plank_rel-spot:1,-1.031096022,-0.7463979380000001
relA-spoT_double-mutant:plank_rel-spot:2,-1.014227356,-0.6699069080000001
Rosmarinic_acid:PAO1-100UMRA:1,0.37672771800000004,0.109273749
Rosmarinic_acid:PAO1-100UMRA:2,0.073189366,-0.014674235
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.043765066000000005,0.247664775
Rosmarinic_acid:PAO1_DMSO_Control:2,0.184304101,0.006355223
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.140539035,-0.254019997
Tf_toxin_expression:PAO1_WT:1,0.746557429,0.23390633500000002
Tf_toxin_expression:PAO1_WT:2,-0.746557429,-0.23390633600000002
Tf_toxin_expression:PAO1_derfA:1,-0.17177900100000001,0.426270707
Tf_toxin_expression:PAO1_derfA:2,0.07601904300000001,0.16413333200000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-1.162382981,-1.7557861319999999
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.794448342,-1.230727641
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.761754832,-0.14597827
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-2.364948607,-1.7342828410000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-0.649171374,0.082782376
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-0.9642261510000001,-1.086121928
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.109521989,-0.004729003000000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.109521989,0.004729003000000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-0.972629146,-0.8581767720000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-2.265802297,-1.03918574
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,1.024406018,-0.7807026920000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-1.900589893,-0.13690865800000002
natural_RNA_aptamers:PA_Water_rep_wt:1,0.11808773300000001,0.0058402820000000005
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.11808773300000001,-0.0058402820000000005
natural_RNA_aptamers:PA_FMN_rep:1,-0.034106023,-0.33002121100000004
natural_RNA_aptamers:PA_FMN_rep:2,0.229262126,-0.08252611300000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.8957696980000001,-0.069205762
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.285119416,0.005853759
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.27574354700000003,0.07431522
