,A,lrp
Dispersed_cells:PyhjH_dispersed:1,-1.5635578629,0.8877639820000001
Dispersed_cells:PyhjH_dispersed:2,-2.9121395012,1.50339844
Dispersed_cells:PA01_Planktonic:1,-4.3449013755,0.45877370700000003
Dispersed_cells:PA01_Planktonic:2,-5.8120119494,0.24433035200000003
Dispersed_cells:PAO1_Biofilm:1,-0.7055979909,-0.13315421300000002
Dispersed_cells:PAO1_Biofilm:2,-1.0956638028,-0.08961126900000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-3.2955780496,1.055429595
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-3.1163247537,0.93774356
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-2.9968532154,0.69526478
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.39435040600000004,0.051618324
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.1928113346,-0.231262918
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.2015390713,0.17964459400000002
Farnesol_treatment:RNA of 0-1F_L:1,0.23737542990000002,-0.183124156
Farnesol_treatment:RNA of 0-1F_L:2,0.7281814221,-0.035445843000000005
Farnesol_treatment:RNA of 0-1F_L:3,-0.9655568520000001,0.21856999900000001
Farnesol_treatment:RNA of 6-F_L1:1,0.40472498360000003,0.036752945
Farnesol_treatment:RNA of 6-F_L1:2,-0.1372730329,-0.023561231000000002
Farnesol_treatment:RNA of 6-F_L1:3,-0.1640325111,-0.034409606
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.2105236654,0.10971127100000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.2105236654,-0.10971127100000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.3922632743,0.036511248
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.13144740400000002,0.0044257540000000005
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,1.8756817885000001,0.21961165200000002
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,1.2014030755,0.40242731400000004
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,1.9682424629000002,-0.305777558
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-2.0741537081,0.165387777
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-1.0029311559,-0.7874267420000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,1.8291476494,0.286910852
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,1.2207507025,-0.030291629
HapZ_SagS_mutant:delHapZp:1,0.6726448409,0.23691879300000002
HapZ_SagS_mutant:delHapZp:2,0.7833872612,0.3009225
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-2.2272852653,0.195748214
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,1.0065345627,-0.16545658500000002
HapZ_SagS_mutants:delHApZ:1,1.170873484,-0.47682638400000005
HapZ_SagS_mutants:delHApZ:2,1.2198532453,-0.342415083
HapZ_SagS_mutants:delHApZ:3,0.7667940943,-0.918577266
HapZ_SagS_mutants:delSagS:1,0.5394690105000001,-0.27356568600000003
HapZ_SagS_mutants:delSagS:2,1.0232151261,-0.5359014280000001
HapZ_SagS_mutants:delSagS:3,-1.6753034877,0.13854840200000001
HapZ_SagS_mutants:delHapZp:3,0.5056279645,0.151717829
Lung_infection_transcriptome:PA01_LS1:1,4.4539848235,-0.450541295
Lung_infection_transcriptome:PA01_LS1:2,4.1589303525,-0.204301127
Lung_infection_transcriptome:PA01_CS1:1,1.0452179415,-0.15800074900000002
Lung_infection_transcriptome:PA01_CS1:2,-1.0452179415,0.15800074900000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.21141906470000002,-0.16648611600000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.21141906470000002,0.16648611600000002
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-0.3861166124,-0.32970567900000003
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-0.6533601279,0.394961644
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,0.2687333992,-0.066361748
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,2.1845926015,0.22609642400000002
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-1.4339339122,-0.169288437
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-0.6596912938,-0.127133243
Metabolic_fitness_plasmid:PAO1_pBS228:1,-0.3405066598,-0.101669862
Metabolic_fitness_plasmid:PAO1_pBS228:2,-0.48346522690000004,0.24342548600000002
Metabolic_fitness_plasmid:PAO1_RmS149:1,-0.9836742692,-0.161508871
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.12250135320000001,0.12153324500000001
Mucin_glycans:ABTGC:1,-1.5615303787,0.369020481
Mucin_glycans:ABTGC:2,0.10068423280000001,-0.061448010000000004
Mucin_glycans:ABTGC:3,1.7578909045,-0.267406399
Mucin_glycans:ABTGC:4,0.5999096104,0.070947666
Mucin_glycans:ABTGC:5,-0.896954369,-0.111113738
Mucin_glycans:MUC5B:1,0.0020173101,0.43608459200000005
Mucin_glycans:MUC5B:2,-0.9248550346000001,0.09177228300000001
Mucin_glycans:Glycans:1,-0.6084188484,0.58676417
Mucin_glycans:Glycans:2,-0.5023663619000001,0.278394623
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,0.7926838489,0.47118187400000006
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-0.3519770305,0.10818709400000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,1.249860331,0.040154337000000005
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-1.8961863343,0.059133777000000005
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-1.3446959885,-0.059204741000000005
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-1.2221550561,-0.046568163
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,1.5041768756,0.096209551
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,2.4591969525,0.14984929500000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,1.8233365969,-0.064055892
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-3.2361646171,0.104111222
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-1.082689988,0.019733974
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-1.4678558198,-0.30584815
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.3791088923,-0.178457954
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.3791088923,0.178457954
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-2.1326288276,0.194896082
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-2.8812735297,0.258650949
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-1.6874472165,0.36719274500000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-2.5620147359,0.47083302600000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-1.6553026146,0.026836648
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-0.9842919327,0.064376494
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,0.2572949821,0.30851901600000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-0.0371337416,0.46177147900000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.5677957615,0.056256025
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.5121666073,0.014460234
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.4478192513,-0.088243555
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.6321431174000001,0.017527296
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,8.3330853464,-1.147330921
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,7.5171500908,-1.104377362
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.3540467203,0.062097977000000006
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.3065014645,0.020307878
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.6605481848,-0.082405855
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-0.051810002800000005,-0.074240861
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,1.2793929789,-0.12940510200000002
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,1.0324888099,-0.20051850400000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,2.2551553677,0.160200523
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-0.12474617290000001,-0.393422298
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-0.1295859077,0.26549337100000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-0.9732508955,0.33157489100000004
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-0.252744077,-0.228818913
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-0.3687379088,-1.046415269
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,1.0962220605,-0.920024346
Rosmarinic_acid:PAO1-100UMRA:1,-0.0089043004,-0.352246696
Rosmarinic_acid:PAO1-100UMRA:2,0.3426619026,-0.770020758
Rosmarinic_acid:PAO1_DMSO_Control:1,0.2510085601,0.08138841100000001
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.2987029492,-0.046263388
Rosmarinic_acid:PAO1_DMSO_Control:3,0.047694389100000005,-0.035125024000000005
Testosterone_treatment:Testosterone_Control:1,1.1140335168,-0.258449959
Testosterone_treatment:Testosterone_Control:2,-1.1140335168,0.258449959
Testosterone_treatment:Testosterone_2.5:1,0.066668957,-0.269554138
Testosterone_treatment:Testosterone_2.5:2,-0.2529741891,0.30745288600000004
Tf_toxin_expression:PAO1_WT:1,0.6535449189,0.104193798
Tf_toxin_expression:PAO1_WT:2,-0.6535449189,-0.104193798
Tf_toxin_expression:PAO1_derfA:1,0.6091703831,0.062664913
Tf_toxin_expression:PAO1_derfA:2,0.6481313142,0.1496703
Zinc_treatment:PA_Zn:1,-0.4072339629,-0.031394726000000005
Zinc_treatment:PA_Zn:2,-0.6886149666,-0.004210729
Zinc_treatment:PA_Zn:3,-0.4348652087,0.022680786
Zinc_treatment:PA_Zn_wt:1,-0.0231578117,-0.035149577
Zinc_treatment:PA_Zn_wt:2,0.0231578117,0.035149577
Paeru_PRECISE:CAMHB_wt:1,0.30083783410000003,-0.550753354
Paeru_PRECISE:CAMHB_wt:2,0.0878311177,-0.319534362
Paeru_PRECISE:CAMHB_wt:3,-1.2066477945,-0.249715347
Paeru_PRECISE:CAMHB_wt:4,-1.4048646591,-0.390767276
Paeru_PRECISE:M9glucAA_Pqt10:1,-2.953906743,-0.087750646
Paeru_PRECISE:M9glucAA_Pqt10:2,-3.2649889276,-0.210882061
Paeru_PRECISE:M9glucAA_Pqt:1,-2.3741336608,-0.26020188
Paeru_PRECISE:M9glucAA_Pqt:2,-2.6141263456,-0.29753644100000004
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-2.8868539063,-0.048865692
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-3.5245824471000002,-0.304148909
Paeru_PRECISE:M9glucAA_NaCl:1,1.7031740401,-0.325371972
Paeru_PRECISE:M9glucAA_NaCl:2,-0.4720262777,0.000129674
Paeru_PRECISE:M9glucAA_NaCl:3,0.9730501309,-0.224503734
Paeru_PRECISE:CAMHB_wt:5,0.1364973031,0.02091
Paeru_PRECISE:CAMHB_wt:6,0.1173236466,0.026337191000000003
Paeru_PRECISE:LB_wt:1,1.2573869238,-1.3553807770000001
Paeru_PRECISE:LB_wt:2,0.0138569247,-1.015508624
Paeru_PRECISE:M9glucAA_wt:1,1.5690325322,-0.032674223
Paeru_PRECISE:M9glucAA_wt:2,-1.5690325322,0.032674223
Paeru_PRECISE:M9glucAA_lowpH:1,-0.9532543821,0.02898759
Paeru_PRECISE:M9glucAA_lowpH:2,0.7573284311,-0.389060711
Paeru_PRECISE:M9glucAA_DPD:1,-1.8008525359,-0.20762438200000002
Paeru_PRECISE:M9glucAA_DPD:2,-3.1359629374,-0.365982829
Paeru_PRECISE:M9sucAA_wt:1,-2.5418155349,-0.486080387
Paeru_PRECISE:M9sucAA_wt:2,0.0531181264,-0.21124772600000002
Paeru_PRECISE:M9glucAA_NaCl:4,0.5373113545,-0.19425915100000002
Paeru_PRECISE:M9glucAA_NaCl:5,-0.6769692065,0.079920801
Paeru_PRECISE:M9sucAA_wt:3,-3.033133048,-0.160011529
Paeru_PRECISE:M9sucAA_wt:4,-4.0983446147,-0.211888233
Paeru_PRECISE:R10LB_wt:1,-2.5533058927,-0.23644616000000002
Paeru_PRECISE:M9glucAA_NaCl:6,0.0178495289,0.012798195
Paeru_PRECISE:M9glucAA_NaCl:7,-1.1317066609,-0.08090560100000001
Paeru_PRECISE:M9fructAA_wt:1,2.287119632,-0.34755154200000005
Paeru_PRECISE:M9fructAA_wt:2,1.6913601016,-0.337091099
Paeru_PRECISE:M9GlcNAcAA_wt:1,-2.3124055829,0.20367185200000001
Paeru_PRECISE:M9GlcNAcAA_wt:2,-2.3697645983,0.207129678
Paeru_PRECISE:M9pyruvAA_wt:1,0.15160686850000002,-0.446903241
Paeru_PRECISE:M9pyruvAA_wt:2,-0.5168091732,0.21151001
Paeru_PRECISE:M9fructAA_wt:3,-2.9472159559,0.006553265000000001
Paeru_PRECISE:M9fructAA_wt:4,-1.834317851,-0.229971576
Paeru_PRECISE:M9GlcNAcAA_wt:3,0.7684096612,-0.02908796
Paeru_PRECISE:M9GlcNAcAA_wt:4,0.36696725960000004,-0.034346938
Paeru_PRECISE:M9glycAA_wt:1,-2.0194567567,-0.013649264000000001
Paeru_PRECISE:M9glycAA_wt:2,-2.4769756403,-0.26767609800000003
Paeru_PRECISE:M9pyruvAA_wt:3,-2.3017797893,-0.312840968
Paeru_PRECISE:CAMHB_wt:7,0.6483340516,-0.37122667800000003
Paeru_PRECISE:CAMHB_wt:8,-0.14443123360000001,-0.342333212
Paeru_PRECISE:R10LB_wt:2,-4.8091440722000005,-0.48020727900000004
Paeru_PRECISE:R10LB_wt:3,-3.3057934784,-0.47760342200000006
Paeru_PRECISE:R10LB_wt:4,-4.6074682935,-0.20616324100000002
Paeru_PRECISE:R10LB_wt:5,-3.6292545809,-0.451043026
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-5.5416466465,-0.39524325
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-3.0781259209,-0.767648718
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,0.496405772,-0.635029441
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-0.6510956296,-0.679750234
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-5.225351372,-0.41474117200000005
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-4.8929564675,-0.33513475
Paeru_PRECISE:M9sucAA_wt:5,-8.3251238233,-0.644343993
Paeru_PRECISE:M9sucAA_wt:6,-8.1178972987,-0.585218568
Paeru_PRECISE:R10LB_wt:6,-5.1937708224,-0.769080773
Paeru_PRECISE:R10LB_wt:7,-4.6848884526,-0.8473257350000001
Paeru_PRECISE:LB_wt:3,3.1987601493,-0.026130923
Paeru_PRECISE:LB_wt:4,3.6038178477000002,0.28081800100000004
Paeru_PRECISE:R10LB_NaCl:1,1.7778399126000002,-0.930094787
Paeru_PRECISE:R10LB_NaCl:2,-3.3299859123,-0.46454208100000005
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-9.5479767957,0.361941454
Paeru_PRECISE:M9glucAA_Zn:1,-12.6152303902,-0.146132105
Paeru_PRECISE:M9glucAA_Cu:1,-5.0085457117,1.424327068
Paeru_PRECISE:M9glucAA_NaOCl:1,-2.9765120227,1.487935349
Paeru_PRECISE:M9GlcNAcAA_8:1,-1.6752708067,1.32293309
Paeru_PRECISE:M9GlcNAcAA_8:2,1.6232099826000002,-0.142490695
Paeru_PRECISE:M9GlcNAcAA_4:1,-3.3734824428,1.6044337610000001
Paeru_PRECISE:M9GlcNAcAA_4:2,-1.8769094988,1.263028811
Paeru_PRECISE:M9GlcNAcAA_2:1,-2.5422075176,1.11186009
Paeru_PRECISE:M9GlcNAcAA_2:2,-2.3360591096,1.080274156
Paeru_PRECISE:M9GlcNAcAA_1:1,-3.5185102032,1.5561479120000001
Paeru_PRECISE:M9GlcNAcAA_1:2,3.2848497269,1.7944643180000002
Paeru_PRECISE:M9glucAA_NaOCl:2,-3.8193594839,0.261217178
Paeru_PRECISE:M9glucAA_Cu:2,-5.7611673908,0.431408561
Paeru_PRECISE:M9glucAA_Fe:1,-4.579539057,0.28121524800000003
Paeru_PRECISE:M9glucAA_Fe:2,-2.492280169,-0.161529198
Paeru_PRECISE:M9glucAA_Zn:2,-2.9572418878,-0.307462558
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-3.8830312612,-0.41713058000000003
Paeru_PRECISE:CAMHB_Mec:1,-2.049822673,-0.170467519
Paeru_PRECISE:CAMHB_Mec:2,-3.6709175693000002,-0.197013517
Paeru_PRECISE:CAMHB_Azt:1,-3.4573277678,-1.775236647
Paeru_PRECISE:CAMHB_Azt:2,-4.1210030731,-1.7757619070000001
Paeru_PRECISE:CAMHB_Pip:1,4.1718733069,-1.444144815
Paeru_PRECISE:CAMHB_Pip:2,3.6701354651,-1.524623419
Paeru_PRECISE:CAMHB_Ceft:1,-0.3140007537,-1.233758127
Paeru_PRECISE:CAMHB_Ceft:2,2.6945998872,-1.7766959290000002
Paeru_PRECISE:CAMHB_Ceft:3,1.498403767,-1.339822462
Paeru_PRECISE:CAMHB_Ceft:4,3.104020898,-1.664363717
Paeru_PRECISE:M9glucAA_Ceft:1,-1.4341096960000002,-0.557841047
Paeru_PRECISE:M9glucAA_Ceft:2,-4.504143105,-0.574348508
Paeru_PRECISE:M9glucAA_Gent:1,-3.7809086486,-0.577257796
Paeru_PRECISE:M9glucAA_Gent:2,-3.1096296457,-0.45332198700000004
Paeru_PRECISE:M9glucAA_Pip:1,-2.5065388982,-0.593932696
Paeru_PRECISE:M9glucAA_Pip:2,-1.9069172369,-0.6042541140000001
Paeru_PRECISE:M9glucAA_Azt:1,-7.2097862394,-2.230983603
Paeru_PRECISE:M9glucAA_Azt:2,-7.8874939412,-2.060098471
Paeru_PRECISE:CAMHB_Mero:1,-0.8716057879,-0.49085223600000005
Paeru_PRECISE:CAMHB_Mero:2,-0.2740968345,-0.655538466
Paeru_PRECISE:CAMHB_Tet:1,-1.667906641,-1.988726216
Paeru_PRECISE:CAMHB_Tet:2,-2.1441130444,-2.183879061
Paeru_PRECISE:R10LB_Gent:1,-6.0912493185,-0.49089403600000003
Paeru_PRECISE:R10LB_Ceft:1,-3.8612803139,-1.024376729
Paeru_PRECISE:R10LB_Ceft:2,-2.1832739326,-0.972687928
Paeru_PRECISE:CAMHB_Biofilm:1,-2.4078405521,-0.6189772050000001
Paeru_PRECISE:CAMHB_Biofilm:2,-4.0167073542,-0.472232176
Paeru_PRECISE:M9glucAA_Biofilm:1,-5.7372266884,-1.317896838
Paeru_PRECISE:M9glucAA_Biofilm:2,-7.0271203932,-1.421031458
Paeru_PRECISE:R10LB_Gent:2,-3.0902486114,-0.535563934
Paeru_PRECISE:R10LB_Pip:1,-3.4135393024000003,-1.173919301
Paeru_PRECISE:R10LB_Pip:2,-0.30904627090000003,-1.1673065710000001
Paeru_PRECISE:R10LB_Mec:1,-5.8285220312,-0.296941222
Paeru_PRECISE:R10LB_Mec:2,-5.3023690373,-0.070925446
Paeru_PRECISE:CAMHB_Azt:3,-5.7975992409,-1.204010631
Paeru_PRECISE:CAMHB_Azt:4,-6.1495804454,-1.454802892
Paeru_PRECISE:CAMHB_Biofilm:3,-2.3920014845,-1.098044966
Paeru_PRECISE:CAMHB_Biofilm:4,-3.50972687,-0.657184318
Paeru_PRECISE:M9glucAA_Biofilm:3,-5.0225462383,-1.596747388
Paeru_PRECISE:M9glucAA_Biofilm:4,-6.0720315864,-1.301556899
Paeru_PRECISE:R10LB_Mero:1,-0.316333697,-1.380619403
Paeru_PRECISE:R10LB_Mero:2,0.1327196857,-1.364811574
Paeru_PRECISE:LB_Cam:1,-2.6384063159,-1.176063007
Paeru_PRECISE:LB_Cam:2,-3.2931851517,-1.307847527
Paeru_PRECISE:CAMHB_Ceft:5,-0.5036063576,-1.351423963
Paeru_PRECISE:CAMHB_Cip:1,0.4556437128,-0.8192525390000001
Paeru_PRECISE:CAMHB_Cip:2,0.24248750300000002,-0.8803885130000001
ampC_mutation:PA_Cef_taz_wt:1,0.066357674,0.415497887
ampC_mutation:PA_mutS_Cef_taz:1,0.8164164901000001,0.113219519
ampC_mutation:PA_mutS:1,0.3045611787,0.256076956
ampC_mutation:PA_mutS:2,-2.8152089247000003,-0.357968838
ampC_mutation:PA_mutS:3,0.6550862999,1.158231117
ampC_mutation:PA_Cef_taz_wt:2,-0.066357674,-0.415497887
ampC_mutation:PA_mutS_Cef_taz:2,-1.1962016959,0.38867592500000003
ampC_mutation:PA_mutS:4,-0.0998519264,0.745049794
ampC_mutation:PA_mutS:5,-2.574131021,-0.5582866400000001
ampC_mutation:PA_mutS:6,2.0874679991,0.46455121
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-0.6199102112,0.5641638290000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,1.2160215101,0.368575243
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,1.7078397455,0.008953783
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,2.2114745504,-0.20087253400000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-0.9371557149,0.518939174
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-0.8401259279000001,0.45127305500000003
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.8483438636,0.24333151400000003
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.8483438636,-0.24333151400000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,0.9752129757,0.284790097
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-0.024629168200000003,0.260394986
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-2.6388913174,2.066625489
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-1.921297895,2.105614371
cysB_mutant:PAO1HH_wt:1,0.4876674493,-0.118428394
cysB_mutant:PAO1HH_wt:2,-0.4876674493,0.118428394
cysB_mutant:cysBHH:1,-6.1305979199,0.5390341790000001
cysB_mutant:cysBHH:2,-5.0578364652,0.23285903800000002
cysB_mutant:cysBHH:3,-5.7659535737,0.44070463200000004
ersA_knockout:delersA:1,0.3921060483,0.507658657
ersA_knockout:delersA:2,0.0533594305,0.550481459
ersA_knockout:wt_BHI:1,-0.7999978085,0.10277860800000001
ersA_knockout:wt_BHI:2,0.7999978085,-0.10277860800000001
gcsR_mutant:PAO1_rep_wt:1,-0.1414830242,0.0016537
gcsR_mutant:PAO1_rep_wt:2,0.1414830242,-0.0016537
gcsR_mutant:GcsR_rep:1,0.1870990008,-0.12079246800000001
gcsR_mutant:GcsR_rep:2,0.6455897187,-0.118079607
