,BSU__misc_RNA_29
Paraq_1,10.0196
Paraq_2,11.0656
Paraq_3,8.4872
H2O2_1,8.5176
H2O2_2,8.856
H2O2_3,8.7903
Oxctl_1,10.4121
Oxctl_2,11.0412
Oxctl_3,10.6346
GM-0.1_1,15.7467
GM-0.2_1,15.6529
GM+5_1,15.4666
GM+15_1,15.8722
GM+25_1,16.4717
GM+45_1,16.2479
GM+60_1,16.3181
GM+90_1,16.2066
GM+120_1,15.2811
GM+150_1,16.194
GM-0.1_2,16.2422
GM-0.2_2,16.3954
GM+5_2,16.2188
GM+10_2,16.259900000000002
GM+15_2,16.1229
GM+25_2,16.316
GM+45_2,14.8889
GM+60_2,15.1561
GM+90_2,16.2401
GM+150_2,15.7623
GM-0.1_3,16.229
GM-0.2_3,16.2492
GM+5_3,16.197400000000002
GM+10_3,15.5886
GM+15_3,16.2545
GM+25_3,15.8076
GM+45_3,14.8351
GM+60_3,15.2174
GM+90_3,16.118
GM+120_3,15.8262
GM+150_3,16.1304
MG-0.1_1,16.0907
MG+5_1,16.4307
MG+10_1,16.4695
MG+15_1,16.2527
MG+25_1,16.3125
MG+45_1,16.2421
MG+120_1,15.1019
MG+150_1,16.3393
MG-0.1_2,15.0937
MG-0.2_2,16.3617
MG+5_2,16.3591
MG+10_2,16.4862
MG+15_2,16.4201
MG+25_2,15.9767
MG+45_2,15.6974
MG+60_2,16.1779
MG+90_2,16.116
MG+120_2,16.2893
MG-0.1_3,16.4661
MG-0.2_3,16.2302
MG+5_3,16.3079
MG+10_3,15.5464
MG+15_3,16.4459
MG+25_3,16.4798
MG+45_3,16.4929
MG+60_3,16.0193
MG+90_3,16.4249
MG+120_3,15.965
MG+150_3,16.3982
