,A,NarL,Dnr
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,8.177487786,4.214361653,0.940760954
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,8.725281218,4.268279083,0.861559446
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.066420719,-0.147700134,-0.172184938
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.060019029,0.047533387,-0.087630371
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.12643974800000002,0.100166748,0.25981531
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.23354032200000002,0.306835114,-0.006686374
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-1.7898781430000001,-0.16646576700000001,-0.37205980600000005
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-1.555558046,-0.19937068400000002,-0.410474139
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.23354032200000002,-0.306835114,0.006686374
Lung_infection_transcriptome:PA01_LS1:1,3.337195216,0.21571589300000002,-0.6864441330000001
Lung_infection_transcriptome:PA01_LS1:2,2.8956462160000003,0.44250589700000004,-0.5543837850000001
Lung_infection_transcriptome:PA01_CS1:1,-0.14276046,0.269883066,-0.008920759
Lung_infection_transcriptome:PA01_CS1:2,0.14276046,-0.269883066,0.008920759
Testosterone_treatment:Testosterone_Control:1,1.604343417,-0.12554672,0.061269283
Testosterone_treatment:Testosterone_Control:2,-1.604343417,0.12554672,-0.061269283
Testosterone_treatment:Testosterone_2.5:1,2.072131838,0.149863882,0.63963514
Testosterone_treatment:Testosterone_2.5:2,-0.584223346,0.324910199,0.246234363
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-3.748319489,1.499766763,0.19115948900000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-3.023768984,1.318023484,0.13957303100000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-2.120188356,2.513523407,0.5782845910000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,2.792121742,-1.682382285,-1.076044196
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,4.226688261,-1.433806597,-1.416045232
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,5.373072707,-0.78084309,-0.274301934
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-2.188097452,1.055570294,0.130072084
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-1.679501609,1.314879988,0.872456648
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-2.541966613,1.351947197,0.495815057
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,1.131741213,-1.500366491,-0.469110434
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,0.9304827760000001,-1.042269802,-0.382054316
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,4.347341684,-1.179761185,-0.647179041
Dispersed_cells:PAO1_dispersed_wt:1,0.9353060750000001,0.13937143500000002,-0.20772669700000002
Dispersed_cells:PAO1_dispersed_wt:2,-0.9353060750000001,-0.13937143500000002,0.20772669700000002
Dispersed_cells:PyhjH_dispersed:1,8.162378089,1.440252746,0.50390084
Dispersed_cells:PyhjH_dispersed:2,5.949302586,1.325688432,0.40332489400000004
Dispersed_cells:PA01_Planktonic:1,-5.611996676,-1.228008004,-5.442938046
Dispersed_cells:PA01_Planktonic:2,-2.217946809,-1.5865782959999999,-5.981426667
Dispersed_cells:PAO1_Biofilm:1,-9.355286333,-1.095374976,-4.2136740360000005
Dispersed_cells:PAO1_Biofilm:2,-11.85825514,-2.351913409,-4.338521867
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-0.149342325,-0.046097672000000006,0.397951037
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,0.175416015,0.231954826,0.42746132600000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-0.071792284,0.044972633000000005,0.169671561
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.261623133,-0.27184846,0.105883421
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.203149506,0.033038066000000005,0.475724115
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.46477263900000004,0.238810395,-0.581607537
gcsR_mutant:PAO1_rep_wt:1,-0.006144371,-0.034768714,-0.04716401
gcsR_mutant:PAO1_rep_wt:2,0.006144371,0.034768714,0.04716401
gcsR_mutant:GcsR_rep:1,2.43215665,0.27228161900000003,0.17440207100000002
gcsR_mutant:GcsR_rep:2,2.565537108,0.119909976,0.19996908900000002
ampC_mutation:PA_Cef_taz_wt:1,-0.11416226700000001,0.29274525,0.350321806
ampC_mutation:PA_mutS_Cef_taz:1,1.9420943410000002,0.449669492,-0.230652456
ampC_mutation:PA_mutS:1,-1.381825885,0.008829914000000001,-0.585559522
ampC_mutation:PA_mutS:2,-6.178692488,-0.547390084,-1.855310782
ampC_mutation:PA_mutS:3,2.1874627970000002,0.100051766,0.203098729
ampC_mutation:PA_Cef_taz_wt:2,0.11416226700000001,-0.29274525,-0.350321806
ampC_mutation:PA_mutS_Cef_taz:2,4.336952362,0.7321070740000001,0.36212871700000004
ampC_mutation:PA_mutS:4,2.59502219,0.209575539,0.736831505
ampC_mutation:PA_mutS:5,-7.83421127,-1.075443552,-1.293580725
ampC_mutation:PA_mutS:6,5.019412201,0.43057606400000004,0.39737544700000005
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,4.524059269,0.74570336,1.784582496
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,2.604651262,0.7420571180000001,1.272135444
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-1.20041836,0.407131128,0.606981089
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-1.6385318240000002,-0.436216724,0.33941245200000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-2.311159344,-0.634800357,-1.211564776
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-1.743299511,-0.300302257,-0.555213346
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-3.074251677,-0.5526578630000001,-1.289939816
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-1.8959299770000002,0.23738140400000002,1.44118568
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-2.142760533,0.321490948,1.546751704
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-2.330781654,0.692379752,1.567211619
n-alkanes_treatment:PA_alkane:1,0.89818268,-0.036412241000000005,-2.829925517
n-alkanes_treatment:PA_alkane:2,0.027806147000000003,0.042146725,-2.657275016
n-alkanes_treatment:PA_Glycerol:1,-0.36989587700000004,-0.637323822,-1.212152606
n-alkanes_treatment:PA_Glycerol:2,-1.276816893,-0.444860904,-0.974969276
n-alkanes_treatment:PA_Glycerol:3,1.6467127700000002,1.082184727,2.187121882
Catabolise_Nucleic_Acids:L_asp:1,0.031513639,0.5084915010000001,-0.007540904
Catabolise_Nucleic_Acids:L_asp:2,0.258903047,0.598411468,-0.38194175300000005
Catabolise_Nucleic_Acids:DNA_1:1,-0.5040926020000001,-0.211887821,-0.017114069000000003
Catabolise_Nucleic_Acids:DNA_1:2,0.637650805,0.351485416,0.268474643
Catabolise_Nucleic_Acids:DNA_1:3,-0.13355820200000001,-0.13959759600000002,-0.25136057300000003
cysB_mutant:PAO1HH_wt:1,-0.524987996,0.41814253700000004,-0.878011929
cysB_mutant:PAO1HH_wt:2,0.524987996,-0.41814253700000004,0.878011929
cysB_mutant:cysBHH:1,2.134709885,0.162463022,0.455792458
cysB_mutant:cysBHH:2,1.547934463,-0.012769445,1.119764637
cysB_mutant:cysBHH:3,1.26443649,-0.09360301800000001,1.337165031
ersA_knockout:delersA:1,-6.266885696,-1.5323472740000001,0.276403603
ersA_knockout:delersA:2,-7.976044943,-1.6037065240000001,0.042621097000000004
ersA_knockout:wt_BHI:1,4.502496108,0.573430172,-0.041900352
ersA_knockout:wt_BHI:2,-4.502496108,-0.573430172,0.041900351
Farnesol_treatment:RNA of 0-1F_L:1,0.062448555,0.23325078600000002,0.237380749
Farnesol_treatment:RNA of 0-1F_L:2,-0.519114411,0.130059379,-0.018034302000000002
Farnesol_treatment:RNA of 0-1F_L:3,0.456665857,-0.36331016400000005,-0.219346446
Farnesol_treatment:RNA of 6-F_L1:1,-0.9248889910000001,-0.011382054,0.163406232
Farnesol_treatment:RNA of 6-F_L1:2,-1.579531302,-0.515686481,-0.00112091
Farnesol_treatment:RNA of 6-F_L1:3,-1.7352451530000002,-0.282241091,-0.132924035
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.10215608100000001,-0.643985919,-1.051373621
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.7274007370000001,-0.477042169,-0.42300071100000003
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,2.008265988,0.6431126340000001,-0.8353158730000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-1.143415835,-0.31317536700000004,0.14446101
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,1.972972653,1.434203457,1.329913322
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,1.086952013,-0.931181738,-0.517011381
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,2.7371842070000003,-0.269835547,0.11607194400000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-2.7371842070000003,0.269835547,-0.11607194500000001
Metabolic_fitness_plasmid:PAO1_pAKD1:1,2.002424229,-0.252270203,-0.288129915
Metabolic_fitness_plasmid:PAO1_pAKD1:2,3.877599762,0.063956756,-0.058018329
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-6.891319399,-0.095987027,-0.048857482
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-4.8411869880000005,0.08893184,-0.42338684
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,3.030928754,0.21569136,0.174868248
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,2.79152727,0.37292487300000005,0.27910650800000003
Metabolic_fitness_plasmid:PAO1_pBS228:1,-3.893363299,0.03145378,-0.050071429
Metabolic_fitness_plasmid:PAO1_pBS228:2,-5.247324789,0.013601852000000001,-0.22016871600000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,1.492445171,-0.026921506,0.115309744
Metabolic_fitness_plasmid:PAO1_RmS149:2,1.442535131,-0.023423921,0.09079113800000001
mexZ_knockout:del_mexZ:1,-0.798859489,-0.902577591,-0.467060701
mexZ_knockout:del_mexZ:2,-1.4266567060000002,-0.29545085200000004,0.158207553
mexZ_knockout:del_mexZ:3,-0.729499479,-0.18165065,-0.381527906
mexZ_knockout:wt_LB:1,1.168916799,0.15493045800000002,0.43278126400000005
mexZ_knockout:wt_LB:2,-0.333846749,-0.18544880400000002,-0.040284542
mexZ_knockout:wt_LB:3,-0.83507005,0.030518347,-0.392496722
Mucin_glycans:ABTGC:1,-0.08363717600000001,0.28662912900000004,0.574255088
Mucin_glycans:ABTGC:2,1.172639547,0.415609204,0.23967785100000003
Mucin_glycans:ABTGC:3,-0.438420421,-0.252857329,-0.570748029
Mucin_glycans:ABTGC:4,-0.46422153600000005,-0.140042729,-0.06738369999999999
Mucin_glycans:ABTGC:5,-0.186360413,-0.309338273,-0.17580120800000001
Mucin_glycans:MUC5B:1,1.634541063,1.007000638,3.371251788
Mucin_glycans:MUC5B:2,2.398468042,1.327856917,3.670601208
Mucin_glycans:Glycans:1,-0.27899081200000003,0.6648305480000001,1.075985378
Mucin_glycans:Glycans:2,0.46313622800000004,0.569895252,0.344296912
NC_002516.2:Planktonic_total_RNA_Rep:1,2.34736979,0.5808851220000001,0.161698382
NC_002516.2:Planktonic_total_RNA_Rep:2,0.09288385,-0.24710569200000002,-0.18627781200000001
NC_002516.2:Planktonic_total_RNA_Rep:3,-2.44025364,-0.33377943,0.02457943
NC_002516.2:Biofilm_total_RNA_Rep:1,-3.788021178,0.721019579,-1.791550365
NC_002516.2:Biofilm_total_RNA_Rep:2,-3.39376992,0.96073679,-1.617952539
Zinc_treatment:PA_Zn:1,2.424834967,0.566343322,-0.381746258
Zinc_treatment:PA_Zn:2,1.9402025580000002,0.469724075,-0.301766017
Zinc_treatment:PA_Zn:3,2.473328275,0.301599386,-0.11727111100000001
Zinc_treatment:PA_Zn_wt:1,0.329929961,0.11908854,-0.013629129
Zinc_treatment:PA_Zn_wt:2,-0.329929961,-0.11908854,0.013629129
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.081140737,0.033624514,0.070909938
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.081140737,-0.033624513,-0.070909938
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,6.198341996,1.105553105,3.518479191
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,8.759567645,1.36419023,0.8277744210000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,10.00093668,1.486962799,1.056581461
Paeru_PRECISE:CAMHB_wt:1,6.536859914,1.420962507,1.470840648
Paeru_PRECISE:CAMHB_wt:2,4.891104299,1.119390732,0.844936384
Paeru_PRECISE:CAMHB_wt:3,3.870422956,0.828277613,0.904559022
Paeru_PRECISE:CAMHB_wt:4,3.087841129,0.7110459990000001,0.6099909880000001
Paeru_PRECISE:M9glucAA_Pqt10:1,1.801112481,0.117155355,-0.37814026900000003
Paeru_PRECISE:M9glucAA_Pqt10:2,0.6995098820000001,-0.33801641800000004,-2.263995736
Paeru_PRECISE:M9glucAA_Pqt:1,-0.613918991,-0.608967408,-2.338294717
Paeru_PRECISE:M9glucAA_Pqt:2,0.37849192800000003,-0.26854763600000003,-1.655263316
Paeru_PRECISE:M9glucAA_wo_Pqt:1,0.518560036,-0.40316407600000004,-0.9428867390000001
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-0.942443757,-0.7186092190000001,-1.578914457
Paeru_PRECISE:M9glucAA_NaCl:1,-0.774750728,-1.253443568,-1.8122465760000002
Paeru_PRECISE:M9glucAA_NaCl:2,0.409343043,-1.293587773,-0.6929200750000001
Paeru_PRECISE:M9glucAA_NaCl:3,-0.253008768,-0.546284999,-0.14367115900000002
Paeru_PRECISE:CAMHB_wt:5,3.011414171,0.39746091,0.453876942
Paeru_PRECISE:CAMHB_wt:6,2.793867238,0.716440881,0.587143818
Paeru_PRECISE:LB_wt:1,1.871699068,0.169245104,-0.46129366200000005
Paeru_PRECISE:LB_wt:2,1.058706727,0.14107492200000002,-0.24944944700000002
Paeru_PRECISE:M9glucAA_wt:1,-0.101110111,-0.14060851600000002,-0.9848818180000001
Paeru_PRECISE:M9glucAA_wt:2,-0.501256408,-0.237660313,-0.153179844
Paeru_PRECISE:M9glucAA_lowpH:1,3.985231263,0.23150587400000003,0.39011278
Paeru_PRECISE:M9glucAA_lowpH:2,3.093155413,0.6762617660000001,0.704719839
Paeru_PRECISE:M9glucAA_DPD:1,2.13666768,-0.168748644,-1.78379704
Paeru_PRECISE:M9glucAA_DPD:2,3.048015157,-0.27579423200000003,-1.9553813070000001
Paeru_PRECISE:M9sucAA_wt:1,-2.230290618,-1.277969035,-1.087117248
Paeru_PRECISE:M9sucAA_wt:2,7.072345503,1.0412954110000001,0.488668341
Paeru_PRECISE:M9glucAA_NaCl:4,0.7646009760000001,-0.5126761390000001,-0.848507333
Paeru_PRECISE:M9glucAA_NaCl:5,0.379751964,-0.218737741,-0.16480999300000002
Paeru_PRECISE:M9sucAA_wt:3,3.810688009,0.46758087000000004,0.582206203
Paeru_PRECISE:M9sucAA_wt:4,0.881722275,0.047508736,0.09735041700000001
Paeru_PRECISE:R10LB_wt:1,11.32707721,0.8322167300000001,0.9652058090000001
Paeru_PRECISE:M9glucAA_NaCl:6,1.421667062,0.262271295,-0.436665381
Paeru_PRECISE:M9glucAA_NaCl:7,1.041064758,0.26722135,-0.517177517
Paeru_PRECISE:M9fructAA_wt:1,0.7394134050000001,-0.10250568600000001,-0.045536247
Paeru_PRECISE:M9fructAA_wt:2,0.6558307830000001,-0.308995992,-0.39630658700000004
Paeru_PRECISE:M9GlcNAcAA_wt:1,2.735506505,-0.191221203,-0.34381219100000004
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.685940173,-0.07649187,-0.34726460600000003
Paeru_PRECISE:M9pyruvAA_wt:1,1.290540024,-0.323280718,-0.517668333
Paeru_PRECISE:M9pyruvAA_wt:2,2.813518528,0.549109367,0.15519960300000002
Paeru_PRECISE:M9fructAA_wt:3,3.984691614,0.023934193000000003,-0.36153238
Paeru_PRECISE:M9fructAA_wt:4,3.690109848,-0.484040073,-0.462001618
Paeru_PRECISE:M9GlcNAcAA_wt:3,1.7052291780000002,-0.523398805,-0.457980062
Paeru_PRECISE:M9GlcNAcAA_wt:4,1.63905024,-0.864169077,-0.473531315
Paeru_PRECISE:M9glycAA_wt:1,1.309880458,-0.716356795,-0.194090651
Paeru_PRECISE:M9glycAA_wt:2,1.597316339,-0.561342656,-0.171406943
Paeru_PRECISE:M9pyruvAA_wt:3,-0.31235068200000005,-0.40347082300000003,-0.534873578
Paeru_PRECISE:CAMHB_wt:7,6.748640992,1.6452076240000002,1.8204548850000002
Paeru_PRECISE:CAMHB_wt:8,6.647198346,1.745184857,1.8585517550000001
Paeru_PRECISE:R10LB_wt:2,2.481970903,-0.23170711800000002,0.36140167700000003
Paeru_PRECISE:R10LB_wt:3,3.997744037,0.37944029,0.6427507610000001
Paeru_PRECISE:R10LB_wt:4,2.6837337960000003,-0.388481823,0.284027639
Paeru_PRECISE:R10LB_wt:5,2.522137661,-0.597299322,-0.3514672
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,3.02414157,0.638809865,-0.430558516
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,4.28433887,0.587365176,-0.37456856
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,5.302965043,0.971416802,-0.558772934
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,4.287226724,0.8874209150000001,-0.753697006
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,1.710303292,0.032229286,-1.760698018
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,1.313439968,0.308367422,-0.497859154
Paeru_PRECISE:M9sucAA_wt:5,0.5809638450000001,-0.15255322400000002,0.5126651480000001
Paeru_PRECISE:M9sucAA_wt:6,-0.11344269500000001,-0.44061971400000005,0.134137726
Paeru_PRECISE:R10LB_wt:6,0.981085186,-0.511664947,-0.715723101
Paeru_PRECISE:R10LB_wt:7,2.091161432,-0.6677693570000001,-0.84110269
Paeru_PRECISE:LB_wt:3,11.45391146,2.165676925,1.094773244
Paeru_PRECISE:LB_wt:4,9.52250456,2.5718429130000002,1.292381614
Paeru_PRECISE:R10LB_NaCl:1,22.16897495,2.267266311,-0.361621387
Paeru_PRECISE:R10LB_NaCl:2,7.016004878,0.647949474,-0.16284393700000002
Paeru_PRECISE:M9glucAA_wt:3,0.00556463,0.02534769,0.5950033840000001
Paeru_PRECISE:M9glucAA_Zn:1,-11.87055786,0.23220110200000002,4.23999928
Paeru_PRECISE:M9glucAA_Cu:1,3.066314378,1.461785362,-0.215103923
Paeru_PRECISE:M9glucAA_NaOCl:1,3.001124508,1.7084426430000001,-0.026884899
Paeru_PRECISE:M9GlcNAcAA_8:1,0.048080902,0.22983538,0.6087431910000001
Paeru_PRECISE:M9GlcNAcAA_8:2,-1.444974073,1.19832186,0.5420479850000001
Paeru_PRECISE:M9GlcNAcAA_4:1,0.584104484,0.763348577,0.8880487420000001
Paeru_PRECISE:M9GlcNAcAA_4:2,-0.799123389,0.445875422,0.29889443200000004
Paeru_PRECISE:M9GlcNAcAA_2:1,1.746106259,1.63936111,0.614321051
