,A,argR
sv5015:STM1625:3.0,-3.7657485982,0.32983209500000005
sv5015:STM0581:1.0,-3.995366631,0.5813885474
sv5015:STM0581:2.0,-3.9492729178,0.6547622701
sv5015:STM0581:3.0,-4.041076228,0.5025879066
sv5015:WT:1.0,-0.3135519482,0.055756463400000005
sv5015:WT:2.0,0.1955167724,0.0418139437
sv5015:WT:3.0,0.1180351758,-0.0975704071
tomato:tomato_root:1.0,1.6062165404000002,0.1761065944
tomato:tomato_root:2.0,2.3710895427,0.2054585612
tomato:tomato_root:3.0,1.9343370774,0.2099108603
tomato:LB:1.0,-1.2866764193,-0.0797067566
tomato:LB:2.0,1.2866764193,0.0797067566
AcrB_efflux_virulence:AcrB_D408A:1.0,-0.9980289040000001,-0.128397006
AcrB_efflux_virulence:AcrB_D408A:2.0,-0.8631131204,0.10664654300000001
AcrB_efflux_virulence:AcrB_D408A:3.0,-1.3069092707,-0.0609897664
AcrB_efflux_virulence:WT:1.0,0.299907364,-0.041072433400000004
AcrB_efflux_virulence:WT:2.0,-0.2953643714,0.0456932156
AcrB_efflux_virulence:WT:3.0,-0.0045429926,-0.0046207822
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:1.0,-0.5463201604,0.280133358
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:1.0,0.18166026030000001,-0.7968248222000001
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:2.0,-0.0445765164,-0.5382994917
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:1.0,3.1458501291,0.0435947288
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:3.0,-0.2900892164,-0.27680530670000003
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:1.0,0.1771526774,-0.46511947880000004
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:1.0,-1.0579672175,-0.2988063693
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:2.0,0.5173103256,0.349850194
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:3.0,-1.5153880316000001,0.3533381765
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:2.0,-0.3048232289,-0.4971231003
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:1.0,-0.9498318316000001,-0.573660607
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:2.0,-1.0788379253,-0.7893522595
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:2.0,-0.48787349500000005,-0.4683062261
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:1.0,-1.7847200666,-0.0338524807
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:1.0,0.5876615357,-0.3784300722
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:2.0,-0.0937463307,-0.4200993854
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:1.0,0.17629869820000002,0.0849035248
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:2.0,-1.3206379951,-0.4985708931
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:3.0,-0.3295023986,0.0510554115
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:3.0,-1.6733225012,-0.2841125325
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:1.0,-1.1408160309,0.5408185896000001
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:1.0,0.4108115383,-0.1475237082
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:2.0,-0.0672962435,-0.1002780851
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:3.0,-0.34351529480000004,0.24780179330000002
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:1.0,0.3433653997,-0.6941716229
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:2.0,0.9675611268000001,-0.7988056245
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:3.0,0.7944797293,-1.0269616065
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:1.0,0.2994710835,-0.2503878564
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:2.0,-0.7257261611,-1.0572754716
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:1.0,-0.1144399115,-0.8759483187
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:2.0,0.2209656298,-0.9872249107000001
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:1.0,0.6047603425,-0.7443319637
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:2.0,-0.1605860279,-0.491945593
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:2.0,-0.13558786850000001,-0.0364561895
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:3.0,2.0584634333,0.2532077551
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:1.0,0.5744722629,-0.6586082914
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:2.0,0.5019646941,-0.534873967
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:3.0,-0.45099938900000003,-0.1701101818
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:3.0,0.6882836967,-0.7571188121
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:2.0,-0.45956959820000004,-0.25160071640000004
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:3.0,0.9644340835,0.0791310483
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:1.0,0.6589900151,-0.9411987548
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:3.0,0.6230317046,-0.06753476060000001
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:3.0,-1.3287661008,-0.41598368010000003
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:2.0,-0.4031575054,-0.6586015158
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:3.0,0.8645252138,-1.0587959527
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:1.0,-0.3279814674,-0.2663716746
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:2.0,-0.8090899376,0.0320894101
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:3.0,-0.1341326672,-0.2589092765
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:1.0,0.5847420817,-0.4897600214
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:2.0,1.3383447912,-0.8169057221
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:3.0,1.3345154108,-0.6721560413000001
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:2.0,0.6154457511,-0.4398905758
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:3.0,-0.09964014310000001,-0.0208156444
OPG:del_opgGH:1.0,-2.0004444644,-0.5166154068000001
OPG:del_opgGH:2.0,-1.8728336125,-0.4413403047
OPG:del_opgGH:3.0,-1.7587171966000001,-0.4229693108
OPG:del_opgGH_pBK16:1.0,0.8267816945,0.1569941783
OPG:del_opgGH_pBK16:2.0,0.2476928412,0.1297650858
OPG:del_opgGH_pBK16:3.0,0.6613056289,-0.1355305261
OPG:WT:1.0,0.2365958371,0.1592943999
OPG:WT:2.0,-0.5042531086,-0.10274154120000001
OPG:WT:3.0,0.2676572715,-0.0565528587
PinT:pinT+_1h:1.0,0.0043083214000000005,-0.2452837539
PinT:pinT+_1h:2.0,-0.0043083214000000005,0.2452837539
cold_shock_protein:WT_RNAseq:1.0,-0.0283390229,-0.0264737694
cold_shock_protein:WT_RNAseq:2.0,-0.0385787482,0.035355491
cold_shock_protein:WT_RNAseq:3.0,0.06691777110000001,-0.0088817216
cold_shock_protein:DeltaCspCE_RNAseq:1.0,0.8885978793,0.0117420296
cold_shock_protein:DeltaCspCE_RNAseq:2.0,1.042793739,-0.0569654173
cold_shock_protein:DeltaCspCE_RNAseq:3.0,0.9324915156,-0.14708683220000002
dephostatin:LB_DMSO:1.0,-0.1273317621,0.0911760867
dephostatin:LB_DMSO:2.0,-0.2594184376,-0.1534756148
dephostatin:LB_DMSO:3.0,0.3867501997,0.0622995281
dephostatin:LB_Dephostatin:1.0,0.237721026,0.047692955700000005
dephostatin:LB_Dephostatin:2.0,0.7753508706000001,-0.37160095260000003
dephostatin:LB_Dephostatin:3.0,0.1197792054,-0.012606606000000001
dephostatin:LPM_DMSO:1.0,2.7574685475000003,-0.8574269849
dephostatin:LPM_DMSO:2.0,3.868710158,-1.4368647529
dephostatin:LPM_Dephostatin:1.0,3.1819824455,-0.3272837115
dephostatin:LPM_Dephostatin:2.0,2.8533892425,-0.9521712554
dephostatin:LPM_Dephostatin:3.0,1.9881264826,-1.5273850643
efflux_inhibition:Chlorpromazine:1.0,7.0838273618,-0.5083219367
efflux_inhibition:Chlorpromazine:2.0,-3.7350186539,-2.1960915107
efflux_inhibition:Chlorpromazine:3.0,1.8684447845,-0.0632971844
efflux_inhibition:PABN:1.0,0.9109750547000001,-0.14273297240000002
efflux_inhibition:PABN:2.0,3.1361921427,-0.47843699780000004
efflux_inhibition:no_treatment:1.0,0.4126461651,0.352699535
efflux_inhibition:no_treatment:2.0,-0.5892971819,-0.006359593100000001
efflux_inhibition:no_treatment:3.0,0.1766510168,-0.346339942
efflux_inhibition:Chlorpromazine:4.0,1.5003849603,-0.021837292600000002
efflux_inhibition:PABN:3.0,5.6690958918,-0.0348024097
fis_regulatory_network:GX_EE:1.0,-1.0413493019,0.311020572
fis_regulatory_network:GX_EE:2.0,-1.6558374373,-0.0073679838
fis_regulatory_network:GX_TS:1.0,0.6738447874,-0.0717506666
fis_regulatory_network:GX_TS:2.0,1.0478316302,-0.4688715304
fis_regulatory_network:WT_EE:1.0,-0.1691208083,0.0123529567
fis_regulatory_network:WT_EE:2.0,0.1691208083,-0.0123529567
fis_regulatory_network:WT_TS:1.0,0.7722958475,-0.2663381302
fis_regulatory_network:WT_TS:2.0,0.663897244,-0.5790387277
fis_regulatory_network:OX_EE:1.0,-1.4881056841,0.3734410416
fis_regulatory_network:OX_EE:2.0,-1.4174323062,0.4958045392
fis_regulatory_network:OX_TS:1.0,2.0123686705,-0.3923431424
fis_regulatory_network:OX_TS:2.0,1.056903991,-0.1779571925
persisters:rep:1.0,0.8802174893,0.3581933237
persisters:rep:2.0,-0.8802174893,-0.3581933237
proQ_pulse_expression:empty_vector:1.0,-0.0264389296,-0.1557594965
proQ_pulse_expression:empty_vector:2.0,0.0264389296,0.1557594965
proQ_pulse_expression:long_STnc540_overexpression:1.0,0.1486989891,0.09851430330000001
proQ_pulse_expression:long_STnc540_overexpression:2.0,-0.1873241847,0.2577666048
proQ_pulse_expression:short_STnc540_overexpression:1.0,0.4691382188,0.056103427500000004
proQ_pulse_expression:short_STnc540_overexpression:2.0,0.216147682,0.14775797970000001
proQ_virulence:dhfq_dproQ_LB:1.0,-2.1635543895,-0.1140180394
proQ_virulence:dhfq_dproQ_LB:2.0,-1.6577878732,0.1277827956
proQ_virulence:dhfq_dproQ_LB:3.0,-1.6250162622,0.2881715447
proQ_virulence:dhfq_dproQ_SPI-2:1.0,0.2746811557,0.1508003342
proQ_virulence:dhfq_dproQ_SPI-2:2.0,0.0804261305,0.228122552
proQ_virulence:dhfq_dproQ_SPI-2:3.0,0.5461520665,-0.0203859106
proQ_virulence:dhfq_LB:1.0,-1.9260692927,0.0095339138
proQ_virulence:dhfq_LB:2.0,-1.8666398814,0.33632378160000004
proQ_virulence:dhfq_LB:3.0,-1.6298534587,0.0060248922000000005
proQ_virulence:dhfq_SPI-2:1.0,0.3473717827,0.36357875900000003
proQ_virulence:dhfq_SPI-2:2.0,0.4353043036,0.3626580589
proQ_virulence:dhfq_SPI-2:3.0,0.3600100247,-0.0201326159
proQ_virulence:dproQ_LB:1.0,-0.1329084839,-0.2623408021
proQ_virulence:dproQ_LB:2.0,-0.8552464504,0.2428633758
proQ_virulence:dproQ_LB:3.0,-0.6164779046000001,0.4431657786
proQ_virulence:dproQ_SPI-2:1.0,1.8510578696,0.1298956236
proQ_virulence:dproQ_SPI-2:2.0,2.1846397142,0.1071814125
proQ_virulence:dproQ_SPI-2:3.0,2.3422315407,-0.1102675877
proQ_virulence:WT_LB:1.0,0.5699323825,0.0646594815
proQ_virulence:WT_LB:2.0,0.2665378504,-0.4676976456
proQ_virulence:WT_LB:3.0,-0.8364702329,0.40303816410000004
proQ_virulence:WT_SPI-2:1.0,2.6482082561,-0.17957246540000002
proQ_virulence:WT_SPI-2:2.0,2.8222946556,-0.0654783983
proQ_virulence:WT_SPI-2:3.0,2.9252321988,-0.0971274867
rcsB:del_rcsB_S207C:1.0,0.8058143055,0.1005385206
rcsB:del_rcsB_WT:1.0,-0.5605930337,0.0596624549
rcsB:del_rcsB:1.0,1.1904075329000001,-0.1728263784
rcsB:del_rcsB_H12A:1.0,1.9178467308,0.0427963535
rcsB:del_rcsB_D56A:1.0,0.7058115453,-0.0462225924
rcsB:del_rcsB_M88A:1.0,1.0289298332,0.049552968
rcsB:del_rcsB_H77A:1.0,0.7631664002,-0.1918117565
rcsB:del_rcsB_L108A:1.0,1.8803496964000002,0.1009677258
rcsB:del_rcsB_S207C:2.0,0.069214564,-0.1454855452
rcsB:del_rcsB_WT:2.0,0.43232661720000004,-0.0081356668
rcsB:del_rcsB:2.0,0.5986362107000001,-0.0634519654
rcsB:del_rcsB_H12A:2.0,-1.4041458325,-0.0428261468
rcsB:del_rcsB_D56A:2.0,1.1748170514,-0.0461726118
rcsB:del_rcsB_H77A:2.0,1.0308553894,0.0312926114
rcsB:del_rcsB_L108A:2.0,1.5247892146000002,-0.3461304403
rcsB:del_rcsB_WT:3.0,0.1282664164,-0.0515267882
rcsB:del_rcsB_H12A:3.0,0.7448835478,-0.2211941413
rcsB:del_rcsB_D56A:3.0,0.5031896318,-0.3496749052
rcsB:del_rcsB_M88A:2.0,2.1649294523,-0.2565727271
rcsB:del_rcsB_H77A:3.0,0.3664069794,-0.5798038225000001
rcsB:del_rcsB_L108A:3.0,1.8328189884000001,-0.6616726642
ribodepletion:RiboZero:1.0,0.023619469400000002,0.0380592275
ribodepletion:RiboZero:2.0,-0.023619469400000002,-0.0380592275
single_carbon_source:mucic:1.0,0.1777597537,0.043671268900000004
single_carbon_source:mucic:2.0,-0.1777597537,-0.043671268900000004
single_carbon_source:tartarate:1.0,0.5386785817,-0.0174401177
single_carbon_source:tartarate:2.0,0.986076935,-0.026689625600000003
ssrA_ssrB_TCS:ssrB_minus:1.0,0.19953713480000002,-0.0581808674
ssrA_ssrB_TCS:ssrB_minus:2.0,0.2521948975,-0.1142285338
ssrA_ssrB_TCS:ssrB_minus:3.0,-0.45173203230000003,0.1724094011
ssrA_ssrB_TCS:ssrB_plus:1.0,-4.4827926933,-0.6579070168000001
ssrA_ssrB_TCS:ssrB_plus:2.0,-4.6777228872,-0.655557907
ssrA_ssrB_TCS:ssrB_plus:3.0,-7.4180426056,-0.7800754786
yedF:WT:1.0,0.1556134427,0.1450117615
yedF:WT:2.0,-0.1556134427,-0.1450117615
yedF:del_yedF:1.0,-1.2390089602,1.262335241
yedF:del_yedF:2.0,0.0159017036,0.286764405
yedF:del_yedF:3.0,-0.7613584879,1.1376048296
14028S_paratyphiA:37C_stationary:1.0,11.3714627215,-0.0714479245
14028S_paratyphiA:42C_log:1.0,0.1283965098,-0.011909382500000001
14028S_paratyphiA:37C_log:1.0,0.0982801428,0.08895749280000001
14028S_paratyphiA:42C_log:2.0,-0.7332125045,-0.5358029645
14028S_paratyphiA:37C_stationary:2.0,13.2470693323,0.0160607723
14028S_paratyphiA:37C_log:2.0,-0.0982801428,-0.08895749280000001
7TF:hilC:1.0,-0.2193535587,-1.2548173518
7TF:del_hilD:1.0,-0.6782117649,0.0303489517
7TF:WT:1.0,0.0323826865,0.0375309817
7TF:hilD:1.0,0.5693354515,-0.9840992132
7TF:WT:2.0,0.3068541408,0.1360972633
7TF:del_sprB:1.0,0.330872161,-0.011141868000000001
7TF:del_rtsB:1.0,10.3084751878,0.8314324893
7TF:rtsA:1.0,-1.5748126695,-0.3195369327
7TF:del_invF:1.0,-0.3210522044,0.18211013550000002
7TF:sprB:1.0,1.5011265235,-0.7460138853
7TF:hilD:2.0,-0.4257070163,-0.9153942409
7TF:del_invF:2.0,0.0261034219,0.1905307496
7TF:del_rtsB:2.0,6.4352540331,0.5621442815000001
7TF:hilC:2.0,-0.3460046812,-1.2600207347
7TF:WT:3.0,-0.5823203904,-0.1778766542
7TF:del_hilD:2.0,-1.3793419836,-0.3093406896
7TF:rtsA:2.0,-0.25985770610000003,-0.1092555618
7TF:invF:1.0,0.3055922826,0.0019983059
7TF:invF:2.0,1.8363345833,-0.8944552279
7TF:sprB:2.0,0.896774295,-1.1830263281
7TF:del_sprB:2.0,0.3216385318,0.0405804607
7TF:WT:4.0,0.2430835631,0.0042484092
MMC:del_rtcB_No treatment:1.0,0.1897474661,0.1683655684
MMC:WT_No_treatment:1.0,-0.43878210970000003,-0.18414469
MMC:WT_No_treatment:2.0,0.3412461826,0.3850052405
MMC:del_rtcR_No_treatment:1.0,0.4010680533,0.0677113911
MMC:del_rtcR_3mM_MMC:1.0,-2.1964123904,-0.9332541576000001
MMC:WT_No_treatment:3.0,0.0975359271,-0.2008605505
MMC:del_rtcB_3mM_MMC:1.0,-1.9943783276,-0.4849773832
MMC:del_rtcB_3mM_MMC:2.0,-2.1839440555,-0.5945411667
MMC:del_rtcR_3mM_MMC:2.0,-2.5105586818,-0.8306537899
MMC:del_rtcR_3mM_MMC:3.0,-0.462675451,0.1087272707
MMC:del_rsr_No_treatment:1.0,-0.1259145999,-0.7419833903
MMC:del_rtcB_3mM_MMC:3.0,-1.5764786736,-0.5611331173
MMC:del_rtcR_No_treatment:2.0,0.7632593252000001,-0.06526458460000001
MMC:del_rsr_3mM_MMC:1.0,-3.1795278563,-0.7622923393000001
MMC:del_rtcB_No treatment:2.0,0.0691594854,-0.0174538264
MMC:WT_3mM_MMC:1.0,-2.7840121143000003,-0.7316096750000001
MMC:del_rsr_3mM_MMC:2.0,-3.6422880737,-0.8393319368000001
MMC:WT_3mM_MMC:2.0,-2.4205105314,-0.5745939717
MMC:del_rsr_No_treatment:2.0,-3.2063724645000002,-0.7914560770000001
MMC:del_rtcB_No treatment:3.0,0.1998152611,-0.23331120160000002
MMC:del_rsr_No_treatment:3.0,-0.9577649488000001,-0.6373957062000001
Nontyphoidal_comparisons:rep:1.0,-1.0283550781,-0.004379381700000001
Nontyphoidal_comparisons:rep:2.0,1.3985736100000001,0.0272344171
Nontyphoidal_comparisons:rep:3.0,-0.37021853180000003,-0.0228550354
araC:delta_araC_LB:1.0,0.5157921617,0.5689754731000001
araC:WT_LB:1.0,0.3371475471,-0.1219650555
araC:WT_LB:2.0,-0.3371475471,0.1219650555
araC:delta_araC_LB:2.0,0.2032908923,0.33402035700000005
csgD:WT_planktonic_TP1:1.0,3.0862892139999997e-16,0.0
csgD:del_csgD_planktonic_TP2:1.0,0.3006914433,-0.5314006417
csgD:WT_aggregate_TP2:1.0,10.6899320721,-0.9531625515000001
csgD:del_csgD_planktonic_TP1:1.0,-0.4054318294,0.0165600454
csgD:WT_planktonic_TP3:1.0,2.1984929767,-0.9788083877
csgD:del_csgD_planktonic_TP3:1.0,1.4659391477,-0.6513926213
csgD:WT_planktonic_TP2:1.0,2.6792923976000003,0.4239901414
csgD:WT_aggregate_TP3:1.0,1.8767876424,-1.1249880137
csgD:PcsgD_planktonic_lux_TP1:1.0,0.5484769919,0.3236520687
csgD:PcsgD_planktonic_lux_TP4:1.0,1.4730937402,-0.9964708157000001
csgD:PcsgD_aggregate_lux_TP3:1.0,12.7355127765,-1.4761733286
csgD:PcsgD_planktonic_lux_TP2:1.0,3.4807407937,0.7211858418
csgD:PcsgD_planktonic_lux_TP3:1.0,2.6623531104,-0.6514367949000001
csgD:del_csgD_planktonic_TP4:1.0,8.7668723387,-0.7891981910000001
csgD:WT_aggregate_TP4:1.0,5.08870907,-2.2207273861
csgD:PcsgD_aggregate_lux_TP4:1.0,9.6266751792,-1.5767205017
csgD:PcsgD_aggregate_lux_TP2:1.0,11.4182639936,-0.4656970881
csrA:10min_LB_csrA:1.0,1.1045505248,-3.3749001489
csrA:10min_LB_WT:1.0,0.8139426872000001,-4.2035371127
csrA:2.5min_LB_csrA:1.0,2.7773464048000003,-0.6763029266
csrA:5min_mLPM_WT:1.0,13.6808881807,0.4098438696
csrA:15min_mLPM_csrA:1.0,7.5404278791,-1.3832117867
csrA:5min_LB_WT:1.0,2.1389069079,-2.8653395952
csrA:2.5min_LB_WT:1.0,1.1829562246,-1.1668315093000001
csrA:0min_LB_WT:1.0,0.47314531130000004,-0.039440174700000004
csrA:15min_LB_WT:1.0,0.0482263338,-3.3917093533
csrA:0min_mLPM_WT:1.0,14.9558182225,1.7254323693
csrA:15min_LB_csrA:1.0,0.9873227721000001,-3.0521162679
csrA:15min_mLPM_WT:1.0,11.1908994959,-0.7680406639
csrA:15min_LB_csrA:2.0,0.1863777715,-2.9097507845
csrA:0min_mLPM_WT:2.0,16.5333622736,1.8664877612000002
csrA:0min_LB_csrA:1.0,0.8169351102,0.27601977180000004
csrA:15min_LB_WT:2.0,1.0053712086,-2.9902662515
csrA:15min_mLPM_WT:2.0,7.2493770681,-0.9122650619
csrA:5min_LB_WT:2.0,2.0130504666,-2.3774577893
csrA:5min_mLPM_WT:2.0,11.3140088508,0.31812802290000003
csrA:2.5min_LB_WT:2.0,1.1049952312,-0.9848282372
csrA:5min_mLPM_csrA:1.0,9.2144855503,-0.4755541478
csrA:0min_LB_csrA:2.0,1.2996951322,0.37513889300000003
csrA:15min_mLPM_csrA:2.0,7.5162989052,-1.1547348664000001
csrA:5min_mLPM_csrA:2.0,9.6592418053,-0.607444105
csrA:10min_LB_WT:2.0,0.3064198452,-3.6018644168
csrA:0min_LB_WT:2.0,-0.47314531130000004,0.039440174700000004
csrA:5min_LB_csrA:1.0,2.6048100174,-2.4633327939000003
csrA:10min_mLPM_csrA:1.0,7.385803133,-1.2043866971
csrA:10min_mLPM_csrA:2.0,7.893066607,-1.296709597
csrA:5min_LB_csrA:2.0,2.9329797895,-2.0254124221
csrA:2.5min_LB_csrA:2.0,1.981064884,-0.8947459055
csrA:10min_LB_csrA:2.0,0.9594955257000001,-3.372962594
flagellum:ΔSTM14_1829 :1.0,-2.6936774411,-0.1853817617
flagellum:ΔSTM14_1829 :2.0,-2.98941314,-0.1046637126
flagellum:WT:1.0,-0.4083681812,-0.18653691690000002
flagellum:WT:2.0,0.23235278,0.15189659800000002
flagellum:ΔSTM14_1829 :3.0,-2.2766142619,-0.2620837841
flagellum:WT:3.0,0.1760154012,0.0346403189
fliA:del_rpoF:1.0,0.4080601722,-0.0874664455
fliA:WT:1.0,0.3287397906,0.198326627
fliA:del_rpoF:2.0,0.2093552575,-0.47377152980000004
fliA:WT:2.0,-0.3287397906,-0.198326627
mgtC:empty_pUH21:1.0,-1.2605725386,-0.2075635227
mgtC:pUH_mgtC:1.0,-6.6826289558,0.0753741933
mgtC:empty_pUH21:2.0,1.2605725386,0.2075635227
mgtC:pUH_mgtC:2.0,-5.8718879218,0.2288330666
mgtCBR:empty_pBAD18:1.0,-0.37105440160000003,0.0008739829
mgtCBR:mgtC_pBAD113:1.0,-3.0674649719,-3.53932e-05
mgtCBR:empty_pBAD18:2.0,0.37105440160000003,-0.0008739829
mgtCBR:mgtC_pBAD113:2.0,-3.4022428966,-0.0760085356
novobiocin:100_Novobiocin_60min:1.0,-0.5701495603,0.6656393367
novobiocin:500_Novobiocin_60min:1.0,-0.1953986296,1.1772722643
novobiocin:0_Novobiocin_60min:1.0,0.5729602263,0.1165802944
novobiocin:0_Novobiocin_0min:1.0,-0.2577672119,0.0403097232
novobiocin:100_Novobiocin_60min:2.0,-1.336846763,0.7595743093
novobiocin:0_Novobiocin_10min:1.0,-1.3137781909,0.0394740815
novobiocin:500_Novobiocin_20min:1.0,-1.5708848675,0.6532263413
novobiocin:0_Novobiocin_20min:1.0,-2.3032535986,0.3447541425
novobiocin:0_Novobiocin_60min:2.0,0.7421860127000001,0.2055360333
novobiocin:0_Novobiocin_10min:2.0,-2.435081061,0.1538751107
novobiocin:500_Novobiocin_60min:2.0,-0.3763254439,0.9877129073
