,A,MmsR
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.1375933916,-0.22280712600000002
Farnesol_treatment:RNA of 0-1F_L:1,0.1125207693,0.06423688500000001
Farnesol_treatment:RNA of 0-1F_L:2,0.7249700387,0.28873422800000004
Farnesol_treatment:RNA of 0-1F_L:3,-0.8374908080000001,-0.352971113
Farnesol_treatment:RNA of 6-F_L1:1,-0.0115982436,-0.213470436
Farnesol_treatment:RNA of 6-F_L1:2,2.0201110114,-0.315623875
Farnesol_treatment:RNA of 6-F_L1:3,1.2447714558,-0.208737692
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.6119641158,-0.024513599
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.6119641158,0.024513599
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.0217107155,-0.34388154400000004
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-1.1695005097,0.137294852
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,2.1427188131,0.341798494
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.8092800219,-0.13820733
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,2.2766873039,0.699671261
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.38502303660000003,-0.076067849
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-3.3370218716,-0.127523315
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,2.4337584322,1.154493182
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.3916781418,-0.203829901
HapZ_SagS_mutant:delHapZp:1,1.5898723092,-0.011389839
HapZ_SagS_mutant:delHapZp:2,1.6078214308,-0.206843314
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.6289855014,0.547565038
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.2373073597,-0.343735137
HapZ_SagS_mutants:delHApZ:1,-0.4247751725,-0.14295971700000001
HapZ_SagS_mutants:delHApZ:2,-0.7449193499,-0.20702921300000002
HapZ_SagS_mutants:delHApZ:3,-0.6177117899,-0.712092507
HapZ_SagS_mutants:delSagS:1,-0.9913335871000001,-0.84363893
HapZ_SagS_mutants:delSagS:2,-0.8858092575000001,-0.13137142400000001
HapZ_SagS_mutants:delSagS:3,-1.0684404682,0.196342923
HapZ_SagS_mutants:delHapZp:3,0.9802338540000001,-0.063851825
Lung_infection_transcriptome:PA01_LS1:1,0.1676225415,-0.96779906
Lung_infection_transcriptome:PA01_LS1:2,-0.6299628087,-0.728293756
Lung_infection_transcriptome:PA01_CS1:1,0.5906512726,-0.168795107
Lung_infection_transcriptome:PA01_CS1:2,-0.5906512726,0.168795107
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-1.3399240931,-0.135055915
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,1.3399240931,0.135055915
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-1.2902918952,-0.170205714
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-1.6152680312,0.121572857
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,9.6907303802,0.8089245930000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,9.4682634872,0.746272555
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-4.7127504444,0.685876573
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-2.3256872535,0.036932181
Metabolic_fitness_plasmid:PAO1_pBS228:1,2.4866842991,0.352527984
Metabolic_fitness_plasmid:PAO1_pBS228:2,2.3268741004,0.914371577
Metabolic_fitness_plasmid:PAO1_RmS149:1,-5.3089879829,-0.123944459
Metabolic_fitness_plasmid:PAO1_RmS149:2,-3.0113472894,0.16163585500000002
Mucin_glycans:ABTGC:1,-0.4887278665,0.301956455
Mucin_glycans:ABTGC:2,-1.1440935913999999,0.308978372
Mucin_glycans:ABTGC:3,0.7710482979000001,-0.026507415000000003
Mucin_glycans:ABTGC:4,0.4082762978,-0.018826861
Mucin_glycans:ABTGC:5,0.4534968622,-0.5656005510000001
Mucin_glycans:MUC5B:1,-5.7840533929,-0.483175864
Mucin_glycans:MUC5B:2,-6.7384746677,-0.03847263
Mucin_glycans:Glycans:1,-0.9563256325,0.503964198
Mucin_glycans:Glycans:2,-0.026059045200000002,0.140261578
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,3.9061054147,0.225341495
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,3.4390774783999998,-0.123814275
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,3.3027880916,0.514452628
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-3.3196446291,-0.754632442
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-3.6975074129000003,-0.087579798
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-4.1846814577,-0.063552536
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,4.0984279615,0.463057011
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,4.0586509813,0.46330010400000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,3.7732887810999998,0.256734887
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-4.101113158,-0.46057743
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-3.5757403116,0.043593933
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-4.2535142544,-0.766108505
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.058151156700000005,0.23160693000000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.058151156700000005,-0.23160693000000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-6.0065735252,-0.526185327
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-5.2305866473,-0.41927615700000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-3.9417194182,-0.013161386
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-2.9394765871,-0.20214162600000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,2.3056145684000002,-0.131270256
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,2.5429349163,-0.12593594600000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,3.0820391688,0.094547479
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,3.4348800171000002,-0.223961072
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.2000705499,0.037112389
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.27065491810000003,-0.085003227
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.1430610085,-0.292741811
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.0724766404,0.340632649
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-2.3561029203,0.797794493
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-2.183595738,0.6191040360000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.17848039770000002,0.150656125
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.3017444237,0.028545814000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.12326402600000001,-0.179201939
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-0.33992286720000003,-0.784374954
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.7905321489,-0.70765401
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-1.4710606141,-1.448505315
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.4144741337,-2.092075725
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-0.16952930730000002,0.22227058200000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-0.1527265593,0.614837172
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-0.1283534151,0.654921211
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-3.3201283814,-0.265375478
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-2.8983143503,-0.06442958
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-3.2479495975,-0.520365647
Rosmarinic_acid:PAO1-100UMRA:1,-2.6097731181,-0.096500612
Rosmarinic_acid:PAO1-100UMRA:2,-2.8722296624,-0.287941989
Rosmarinic_acid:PAO1_DMSO_Control:1,0.7421489676,0.24959439100000003
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.6408347693,-0.12315034
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.1013141984,-0.12644405
Testosterone_treatment:Testosterone_Control:1,0.661348476,0.34145478900000004
Testosterone_treatment:Testosterone_Control:2,-0.661348476,-0.34145478900000004
Testosterone_treatment:Testosterone_2.5:1,-1.8047173035,0.7620189770000001
Testosterone_treatment:Testosterone_2.5:2,-1.3862956608,0.5160359170000001
Tf_toxin_expression:PAO1_WT:1,1.5028909612999999,0.337835993
Tf_toxin_expression:PAO1_WT:2,-1.5028909612999999,-0.337835993
Tf_toxin_expression:PAO1_derfA:1,2.0666751309,0.282196742
Tf_toxin_expression:PAO1_derfA:2,2.3314657856,0.410497437
Zinc_treatment:PA_Zn:1,-0.055273539100000005,-0.171760179
Zinc_treatment:PA_Zn:2,-0.1099690611,-0.17686052
Zinc_treatment:PA_Zn:3,-0.3668892132,-0.24170723
Zinc_treatment:PA_Zn_wt:1,-0.0199373815,-0.059051993000000004
Zinc_treatment:PA_Zn_wt:2,0.0199373815,0.059051993000000004
Paeru_PRECISE:CAMHB_wt:1,-3.28606879,0.064969434
Paeru_PRECISE:CAMHB_wt:2,-5.1513990154,-0.427855551
Paeru_PRECISE:CAMHB_wt:3,-3.902270045,-0.275217643
Paeru_PRECISE:CAMHB_wt:4,-4.4958504629,-0.32026918400000004
Paeru_PRECISE:M9glucAA_Pqt10:1,-2.379221498,-0.047753552000000005
Paeru_PRECISE:M9glucAA_Pqt10:2,-0.8752395365000001,-0.058921322000000005
Paeru_PRECISE:M9glucAA_Pqt:1,0.2942316793,-0.0044622030000000005
Paeru_PRECISE:M9glucAA_Pqt:2,1.2888786966999999,-0.056927025000000006
Paeru_PRECISE:M9glucAA_wo_Pqt:1,1.3491618446,0.248073164
Paeru_PRECISE:M9glucAA_wo_Pqt:2,1.248378212,0.042197329000000006
Paeru_PRECISE:M9glucAA_NaCl:1,-14.1412205019,-0.586367861
Paeru_PRECISE:M9glucAA_NaCl:2,-13.5248027372,-0.20950747700000003
Paeru_PRECISE:M9glucAA_NaCl:3,-13.369105695,-0.344082653
Paeru_PRECISE:CAMHB_wt:5,-0.1502972431,0.33587748500000003
Paeru_PRECISE:CAMHB_wt:6,-0.39835902770000003,0.5359667690000001
Paeru_PRECISE:LB_wt:1,-15.5271092724,-0.973077512
Paeru_PRECISE:LB_wt:2,-13.8266291093,-0.752839197
Paeru_PRECISE:M9glucAA_wt:1,0.0110871246,-0.240288047
Paeru_PRECISE:M9glucAA_wt:2,-0.0110871246,0.240288047
Paeru_PRECISE:M9glucAA_lowpH:1,-1.6802836466,0.418963472
Paeru_PRECISE:M9glucAA_lowpH:2,-2.1613397336,0.228270559
Paeru_PRECISE:M9glucAA_DPD:1,3.3158239243,0.053592235
Paeru_PRECISE:M9glucAA_DPD:2,4.619588673,0.34094324400000003
Paeru_PRECISE:M9sucAA_wt:1,-14.8265999863,-0.5738208810000001
Paeru_PRECISE:M9sucAA_wt:2,-13.9406390943,-0.535433534
Paeru_PRECISE:M9glucAA_NaCl:4,-13.3169936053,0.092939642
Paeru_PRECISE:M9glucAA_NaCl:5,-13.666890671800001,0.246729581
Paeru_PRECISE:M9sucAA_wt:3,-13.4851642687,0.176036305
Paeru_PRECISE:M9sucAA_wt:4,-13.8296044856,0.19958778300000002
Paeru_PRECISE:R10LB_wt:1,-6.2222256782,-0.10183307100000001
Paeru_PRECISE:M9glucAA_NaCl:6,-11.8004042664,0.27848852300000004
Paeru_PRECISE:M9glucAA_NaCl:7,-12.810204566,0.23541155200000002
Paeru_PRECISE:M9fructAA_wt:1,-4.424120523,0.23004723900000001
Paeru_PRECISE:M9fructAA_wt:2,-5.0082251042,0.16817141800000002
Paeru_PRECISE:M9GlcNAcAA_wt:1,2.3302598052,0.723890958
Paeru_PRECISE:M9GlcNAcAA_wt:2,2.305884393,0.498453026
Paeru_PRECISE:M9pyruvAA_wt:1,-12.6038043793,-0.067623319
Paeru_PRECISE:M9pyruvAA_wt:2,-8.6456371082,0.306034193
Paeru_PRECISE:M9fructAA_wt:3,0.7613125903,0.9195439750000001
Paeru_PRECISE:M9fructAA_wt:4,-0.030248573,0.456706017
Paeru_PRECISE:M9GlcNAcAA_wt:3,-7.211498248,0.120825765
Paeru_PRECISE:M9GlcNAcAA_wt:4,-8.2733378074,-0.23300078700000001
Paeru_PRECISE:M9glycAA_wt:1,-9.3047697517,0.30319650200000003
Paeru_PRECISE:M9glycAA_wt:2,-8.7197601123,0.36833750800000004
Paeru_PRECISE:M9pyruvAA_wt:3,-12.3677109161,-0.86611392
Paeru_PRECISE:CAMHB_wt:7,-2.3963780926,0.6980728220000001
Paeru_PRECISE:CAMHB_wt:8,-1.0982270507,0.536287048
Paeru_PRECISE:R10LB_wt:2,-5.3067803142,-0.36629398
Paeru_PRECISE:R10LB_wt:3,-5.0450236428,-0.171878371
Paeru_PRECISE:R10LB_wt:4,-3.1282795588,0.032134073
Paeru_PRECISE:R10LB_wt:5,-1.3530132863,-0.23316314900000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.2005361339,0.22478787900000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,1.9889737748,0.804901223
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,0.4839021705,0.287208038
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,0.3516465891,0.089715473
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,2.9103807128,-0.036070185000000005
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,2.2192026116,0.492866373
Paeru_PRECISE:M9sucAA_wt:5,-1.2836583487,0.307739661
Paeru_PRECISE:M9sucAA_wt:6,-1.5911221457,0.018268972
Paeru_PRECISE:R10LB_wt:6,-2.5545889152,-0.624096556
Paeru_PRECISE:R10LB_wt:7,-2.8345502882,-0.189929327
Paeru_PRECISE:LB_wt:3,-11.1382967653,0.90957887
Paeru_PRECISE:LB_wt:4,-12.711642433,0.412958148
Paeru_PRECISE:R10LB_NaCl:1,-4.9253961257,-0.050602405
Paeru_PRECISE:R10LB_NaCl:2,-2.8015430204,-0.08562162400000001
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-1.2221459998,1.5088029870000002
Paeru_PRECISE:M9glucAA_Zn:1,-17.398303931,4.545185783
Paeru_PRECISE:M9glucAA_Cu:1,-8.5785540958,1.967710636
Paeru_PRECISE:M9glucAA_NaOCl:1,-1.2833434248,1.8128685199999999
Paeru_PRECISE:M9GlcNAcAA_8:1,-3.3586817322,0.958697597
Paeru_PRECISE:M9GlcNAcAA_8:2,-7.6723257125,2.062498095
Paeru_PRECISE:M9GlcNAcAA_4:1,-1.9544670145,2.046276728
Paeru_PRECISE:M9GlcNAcAA_4:2,-9.4172846767,0.7597564710000001
Paeru_PRECISE:M9GlcNAcAA_2:1,-0.7738460414,1.66574704
Paeru_PRECISE:M9GlcNAcAA_2:2,-4.9381400804,1.399566942
Paeru_PRECISE:M9GlcNAcAA_1:1,-0.6770470272,1.567316349
Paeru_PRECISE:M9GlcNAcAA_1:2,-3.9200482268,1.535806386
Paeru_PRECISE:M9glucAA_NaOCl:2,-7.2120902039,1.003506196
Paeru_PRECISE:M9glucAA_Cu:2,-9.6272706698,2.162936146
Paeru_PRECISE:M9glucAA_Fe:1,-0.3487534707,0.6328918410000001
Paeru_PRECISE:M9glucAA_Fe:2,1.6536199248,0.5456803410000001
Paeru_PRECISE:M9glucAA_Zn:2,0.0822904829,1.093118194
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-0.6922171771000001,1.522927007
Paeru_PRECISE:CAMHB_Mec:1,-4.0465421869,0.32827221
Paeru_PRECISE:CAMHB_Mec:2,-4.8459504169,-0.30395866200000005
Paeru_PRECISE:CAMHB_Azt:1,-10.3535982731,0.944434442
Paeru_PRECISE:CAMHB_Azt:2,-11.314083939,1.061392165
Paeru_PRECISE:CAMHB_Pip:1,-3.0828081277,-1.272698947
Paeru_PRECISE:CAMHB_Pip:2,-4.0773127792,-0.640597659
Paeru_PRECISE:CAMHB_Ceft:1,-0.17415906890000002,-0.40868564900000004
Paeru_PRECISE:CAMHB_Ceft:2,-0.3304817147,-0.352685134
Paeru_PRECISE:CAMHB_Ceft:3,-0.4584778216,-0.27681193600000004
Paeru_PRECISE:CAMHB_Ceft:4,-1.1915785799,-0.6880245540000001
Paeru_PRECISE:M9glucAA_Ceft:1,3.7634337374999998,0.24802959300000002
Paeru_PRECISE:M9glucAA_Ceft:2,6.4972083844,-0.6774603450000001
Paeru_PRECISE:M9glucAA_Gent:1,-1.5309498715,0.025147095
Paeru_PRECISE:M9glucAA_Gent:2,-1.5324913449,0.5506624090000001
Paeru_PRECISE:M9glucAA_Pip:1,-1.38043407,0.555289975
Paeru_PRECISE:M9glucAA_Pip:2,-1.5358091526000002,0.517829944
Paeru_PRECISE:M9glucAA_Azt:1,-11.6556980449,1.9358271610000002
Paeru_PRECISE:M9glucAA_Azt:2,-12.2019070512,1.836476302
Paeru_PRECISE:CAMHB_Mero:1,-1.6050038088,0.559573783
Paeru_PRECISE:CAMHB_Mero:2,-2.4327693248,0.39354546900000004
Paeru_PRECISE:CAMHB_Tet:1,-11.4646428702,0.650069129
Paeru_PRECISE:CAMHB_Tet:2,-11.8062347449,-0.056475686000000004
Paeru_PRECISE:R10LB_Gent:1,-5.0023445055,-0.556731196
Paeru_PRECISE:R10LB_Ceft:1,-4.4187648171,-0.735052059
Paeru_PRECISE:R10LB_Ceft:2,-3.5568216767000003,-0.6737493990000001
Paeru_PRECISE:CAMHB_Biofilm:1,-12.2078742323,-0.36068302100000005
Paeru_PRECISE:CAMHB_Biofilm:2,-9.887389933,-0.6087803940000001
Paeru_PRECISE:M9glucAA_Biofilm:1,-12.5522914993,-0.682120136
Paeru_PRECISE:M9glucAA_Biofilm:2,-11.9360711417,-0.393498379
Paeru_PRECISE:R10LB_Gent:2,-4.7875945455,-0.230775835
Paeru_PRECISE:R10LB_Pip:1,-3.6341573982,-0.515843061
Paeru_PRECISE:R10LB_Pip:2,-4.0263061876,-0.34549464
Paeru_PRECISE:R10LB_Mec:1,-4.7760985808,-0.5944913980000001
Paeru_PRECISE:R10LB_Mec:2,-3.2924730108,-0.39911855300000004
Paeru_PRECISE:CAMHB_Azt:3,-11.1571513458,0.9673677900000001
Paeru_PRECISE:CAMHB_Azt:4,-10.7788421734,-0.127465897
Paeru_PRECISE:CAMHB_Biofilm:3,-6.6523656676,-0.128217099
Paeru_PRECISE:CAMHB_Biofilm:4,-10.5349304116,-0.59994565
Paeru_PRECISE:M9glucAA_Biofilm:3,-10.8113861355,-0.23603390900000001
Paeru_PRECISE:M9glucAA_Biofilm:4,-10.5378212965,-1.001056032
Paeru_PRECISE:R10LB_Mero:1,-1.7245973145,-0.694051928
Paeru_PRECISE:R10LB_Mero:2,-2.2238272196,-1.016303935
Paeru_PRECISE:LB_Cam:1,-14.2608725523,2.9866390330000003
Paeru_PRECISE:LB_Cam:2,-12.851225138,3.092818554
Paeru_PRECISE:CAMHB_Ceft:5,-0.3330461438,0.120124933
Paeru_PRECISE:CAMHB_Cip:1,-3.8739981056,0.893307943
Paeru_PRECISE:CAMHB_Cip:2,-4.2575781784,0.628932795
ampC_mutation:PA_Cef_taz_wt:1,-0.5457093559,-0.132530906
ampC_mutation:PA_mutS_Cef_taz:1,0.5954049443,-0.182580172
ampC_mutation:PA_mutS:1,0.2145522149,-0.08614489
ampC_mutation:PA_mutS:2,-2.4021475829,-0.5568588250000001
ampC_mutation:PA_mutS:3,-1.3028581516,0.099140695
ampC_mutation:PA_Cef_taz_wt:2,0.5457093559,0.132530906
ampC_mutation:PA_mutS_Cef_taz:2,-0.048643647400000004,0.545940003
ampC_mutation:PA_mutS:4,-0.9465993861,0.262490235
ampC_mutation:PA_mutS:5,-2.8777100329,0.015430728000000001
ampC_mutation:PA_mutS:6,2.4176973839,0.551216323
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-1.4773536835,-0.9851634850000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-2.1776926087,-0.441076532
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-5.6182725786,-0.33906905400000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-5.6099668667,-0.650091005
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-1.8193141326000002,0.01115991
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-1.37250689,0.499550229
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.4619753603,0.328147391
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.4619753603,-0.328147391
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-1.4428863755,0.9548397770000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-1.4924867217,1.157393921
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-2.1435437207,0.95770489
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-2.6108039728,1.450115689
cysB_mutant:PAO1HH_wt:1,0.3779639201,-0.095387491
cysB_mutant:PAO1HH_wt:2,-0.3779639201,0.095387491
cysB_mutant:cysBHH:1,-5.278125115,0.32168677500000004
cysB_mutant:cysBHH:2,-5.2862209746,0.549211195
cysB_mutant:cysBHH:3,-5.4884284654,0.31841488900000003
ersA_knockout:delersA:1,1.1791525857,0.26708576100000003
ersA_knockout:delersA:2,-4.5042864012,-0.45910253300000003
ersA_knockout:wt_BHI:1,0.4084935085,0.303524212
ersA_knockout:wt_BHI:2,-0.4084935085,-0.303524212
gcsR_mutant:PAO1_rep_wt:1,-0.12385888510000001,0.111537832
gcsR_mutant:PAO1_rep_wt:2,0.12385888510000001,-0.111537832
gcsR_mutant:GcsR_rep:1,-1.1560418016,0.25545517100000004
gcsR_mutant:GcsR_rep:2,-0.6659608479,0.25304282100000003
mexZ_knockout:del_mexZ:1,-0.7545379671,-0.37878878
