,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,-10.3501165825,2.081227116830255,2.0,32.0,-11.82176639,33.0,-8.878466775,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,-2.9029455549999996,0.33798884179693506,2.0,34.0,-2.663951353,38.0,-3.141939757,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,-1.8770151345000001,0.3384568948672855,2.0,35.0,-1.6376899690000002,39.0,-2.1163403,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,-2.4972629415,0.1326221484436022,2.0,36.0,-2.403484921,40.0,-2.591040962,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,-8.1411306145,0.5761586048098144,2.0,37.0,-8.548536271,41.0,-7.733724958,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,-14.859727365,0.045592611834244304,2.0,42.0,-14.89196621,45.0,-14.82748852,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,-14.157057895,0.21682232313304944,2.0,43.0,-14.00374136,46.0,-14.31037443,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,-13.049825734999999,0.23555515154373513,2.0,44.0,-12.88326309,47.0,-13.21638838,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,-5.4363354355,1.5256869304657208,2.0,48.0,-4.357511861,52.0,-6.51515901,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,-5.7064634850000004,1.249055181620429,2.0,49.0,-6.5896788740000005,53.0,-4.823248096,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,-0.41121382300000003,1.8916999618578234,2.0,50.0,-1.7488476940000002,54.0,0.9264200480000001,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,-1.8364468514999999,1.6626030491847954,2.0,51.0,-0.6608089610000001,55.0,-3.012084742,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,-18.341391665,0.10562321984053424,2.0,56.0,-18.26670477,57.0,-18.41607856,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,-19.777674140000002,0.09014898696492946,2.0,58.0,-19.71392918,59.0,-19.8414191,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,-15.460349585,0.26926267724445696,2.0,60.0,-15.26995212,61.0,-15.65074705,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,-17.76301491,0.5325250584757983,2.0,62.0,-18.13956699,63.0,-17.38646283,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,-39.2494739,3.3175861587178193,2.0,64.0,-36.90358623,65.0,-41.59536157,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,-42.76690509,0.7201512183853025,2.0,66.0,-43.2761289,67.0,-42.25768128,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,-42.449818435,1.7481635558998905,2.0,68.0,-43.68595674,69.0,-41.21368013,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,-36.595985275000004,2.5123740038512294,2.0,70.0,-34.81946858,71.0,-38.37250197,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,-2.5313942,0.09364876672357919,2.0,72.0,-2.465174522,73.0,-2.5976138779999998,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,-3.9127696225,1.8229188077322918,2.0,74.0,-5.201767873,75.0,-2.623771372,,
38,ICA-Set002__USA300 LAC CA-MHB Control,-0.2854032465,0.2628184772717826,2.0,76.0,-0.099562519,77.0,-0.471243974,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,-13.51282963,0.4644509552700185,2.0,78.0,-13.18441321,79.0,-13.84124605,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,-10.3358483,0.2833609651766858,2.0,80.0,-10.13548184,81.0,-10.53621476,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,0.04462576900000004,2.24967320541129,2.0,82.0,-1.54613341,83.0,1.635384948,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,-13.16056404,0.06784368539006345,2.0,84.0,-13.11259131,85.0,-13.20853677,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,-3.1231373739999997,0.0825828397544309,2.0,86.0,-3.18153226,87.0,-3.064742488,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,-13.499914024999999,0.4110065873110725,2.0,88.0,-13.20928848,89.0,-13.79053957,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.24303106344367412,2.0,90.0,-0.17184891300000002,91.0,0.17184891300000002,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,-9.277709472,0.37678451697624366,2.0,92.0,-9.011282585,93.0,-9.544136359,,
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,-8.740034775,0.47585018833418863,2.0,94.0,-9.07651167,96.0,-8.40355788,,
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,-2.4926003845,0.19948146482672094,2.0,95.0,-2.633655081,97.0,-2.351545688,,
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,-5.493493523,1.5688961519198417,2.0,98.0,-6.602870631,99.0,-4.384116415,,
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,-7.2320080665,0.5746558289515246,2.0,100.0,-7.6383510999999995,101.0,-6.825665033,,
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,-11.620141745,1.8994626423270864,2.0,102.0,-12.96326466,103.0,-10.27701883,,
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,-6.5629606085,0.6737828107100386,2.0,104.0,-7.039397003,105.0,-6.086524214,,
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,-20.96929092,0.058763981771286763,2.0,106.0,-21.01084333,107.0,-20.92773851,,
