,A,PtxS,GntR
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.6013895914,-0.39443305900000003,-0.094262315
Diallyl_disulphide_treatment:PAO1_DDS:1,-1.2800021354,0.5095402330000001,2.30702857
Diallyl_disulphide_treatment:PAO1_DDS:2,-1.652468103,0.7259676850000001,2.071220063
Diallyl_disulphide_treatment:PAO1_DDS:3,-1.4792413648,1.019071307,2.245229739
Dispersed_cells:PAO1_dispersed_wt:1,0.6872450528,-0.060585357000000006,-0.180404335
Dispersed_cells:PAO1_dispersed_wt:2,-0.6872450528,0.060585357000000006,0.180404335
Dispersed_cells:PyhjH_dispersed:1,0.42861299500000005,0.6960385610000001,0.55589778
Dispersed_cells:PyhjH_dispersed:2,2.4625354301,1.086128145,0.7530204260000001
Dispersed_cells:PA01_Planktonic:1,5.7746877596,2.493564385,1.9530378910000001
Dispersed_cells:PA01_Planktonic:2,5.6032605324,2.49602836,1.93639542
Dispersed_cells:PAO1_Biofilm:1,-7.471514973,-0.164068713,-1.813856364
Dispersed_cells:PAO1_Biofilm:2,-10.0246297687,-0.08634860400000001,-1.04894155
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-1.1473175931,-0.5242553050000001,-0.515486275
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-1.6273861526,-0.271941033,-0.502818956
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-0.0951729771,-0.483861501,-0.646536619
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.1278169062,-0.404136037,-0.137825621
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.27821809610000003,0.149699208,-0.032528851000000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.1504011899,0.25443682900000003,0.170354471
Farnesol_treatment:RNA of 0-1F_L:1,0.1662860933,0.151090164,0.07157749000000001
Farnesol_treatment:RNA of 0-1F_L:2,-0.7742039862000001,-0.22702169300000002,0.0005425
Farnesol_treatment:RNA of 0-1F_L:3,0.607917893,0.075931528,-0.07211999
Farnesol_treatment:RNA of 6-F_L1:1,-1.5053189421000002,-0.711819657,-0.37966761
Farnesol_treatment:RNA of 6-F_L1:2,-3.3924771937,-1.623897934,-0.241401313
Farnesol_treatment:RNA of 6-F_L1:3,-2.7647627163,-1.305246968,0.167957821
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.481093947,-0.003883758,0.153348318
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.481093947,0.003883758,-0.153348318
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.3794707393,-0.069566401,0.253735153
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.0592145886,-0.236451089,0.13514225900000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-2.3952493125,-0.27816728900000004,-0.7183220220000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,4.3387366161,1.249539857,1.229067849
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-0.5134949916,0.8294628820000001,-0.255588653
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-3.1881040333,-1.5151734270000001,-1.3875921390000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,1.2446167298,0.54380086,0.8768463110000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-5.5160570991,-0.7513512670000001,-0.44191839200000005
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.572828799,0.027680811000000003,-0.175457796
HapZ_SagS_mutant:delHapZp:1,-0.6688494073,0.42499563700000004,-0.02703156
HapZ_SagS_mutant:delHapZp:2,-0.3305407658,0.5597741580000001,0.20112090500000002
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,1.6796464911,0.11441873500000001,0.289226829
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,-1.1068176921,-0.14209954700000002,-0.113769033
HapZ_SagS_mutants:delHApZ:1,1.1208423886,0.036663729,-0.743401434
HapZ_SagS_mutants:delHApZ:2,1.1336041383,0.18320081600000002,-0.65746846
HapZ_SagS_mutants:delHApZ:3,1.4135745435,0.7136371020000001,-0.5703443220000001
HapZ_SagS_mutants:delSagS:1,0.0908244446,0.061044954000000005,0.02920541
HapZ_SagS_mutants:delSagS:2,0.011663083500000001,-0.337339221,-0.144268489
HapZ_SagS_mutants:delSagS:3,2.6158225607,0.33862088900000004,0.35468966
HapZ_SagS_mutants:delHapZp:3,-0.6871523204000001,-0.41847266,0.23742311900000002
Lung_infection_transcriptome:PA01_LS1:1,-3.3290082193,0.820891412,-0.193090789
Lung_infection_transcriptome:PA01_LS1:2,-4.368446971,0.81989187,-0.239914027
Lung_infection_transcriptome:PA01_CS1:1,0.1769493866,-0.40052812800000004,0.262984123
Lung_infection_transcriptome:PA01_CS1:2,-0.1769493866,0.40052812800000004,-0.262984123
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.2242881128,-0.099288468,-0.36496555
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.2242881128,0.099288468,0.36496555
Metabolic_fitness_plasmid:PAO1_pAKD1:1,1.4415168429,-0.22423914700000003,-0.05232567
Metabolic_fitness_plasmid:PAO1_pAKD1:2,2.0717672669,0.5345366220000001,0.6760236540000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,4.3045297828,0.946272305,-0.571323935
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,3.6070507454,1.054845106,0.13805350700000002
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-1.6329926973000002,-0.46515240100000005,0.38263378400000003
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,0.30437777200000005,-0.07595312,0.657134989
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.030388349,0.50630223,-0.042050854000000006
Metabolic_fitness_plasmid:PAO1_pBS228:2,2.2714664877,0.151572316,0.20809318200000002
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.0694432385,-0.3246929,0.11343945200000001
Metabolic_fitness_plasmid:PAO1_RmS149:2,1.09045376,0.161756902,0.452176346
Mucin_glycans:ABTGC:1,-0.6745034678,-0.004142762,0.097859495
Mucin_glycans:ABTGC:2,0.1704436739,-0.040432417000000005,0.016629308000000002
Mucin_glycans:ABTGC:3,0.5311898913,0.036009055000000005,0.011238599
Mucin_glycans:ABTGC:4,1.2847625903,0.134740156,-0.024873835
Mucin_glycans:ABTGC:5,-1.3118926878,-0.12617403200000002,-0.100853568
Mucin_glycans:MUC5B:1,2.4066853252,-0.335257442,-0.9451783090000001
Mucin_glycans:MUC5B:2,3.5658423041000002,-0.080112261,-0.54282299
Mucin_glycans:Glycans:1,-0.0230446376,0.046613596,0.014503161
Mucin_glycans:Glycans:2,1.4622402217000001,0.189008845,-0.10158670900000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-1.9667921209,0.349744326,-0.877673589
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-0.7339631674,0.101720694,-0.800034075
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-0.4005460742,0.5420724450000001,-0.49755809500000003
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,0.2157211832,-0.8949593870000001,-0.558587339
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,0.7946618555,-0.6849953940000001,0.22890995300000003
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,1.4677934695000001,-0.343080455,0.307495515
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-0.7174885477,0.639834256,-0.322740703
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-0.4033949209,0.6614443360000001,-0.103021792
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-1.2439910805,0.447696609,-0.6906932450000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,0.4458773922,-0.654129684,0.131274851
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,0.3846075424,-0.543092971,0.740963406
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,1.5343896145,-0.551752546,0.244217482
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.12635189700000002,-0.012972896000000001,0.123027624
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.12635189700000002,0.012972896000000001,-0.123027624
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,1.0967692569,-0.11749139200000001,-0.602460848
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,1.3860036985,-0.148590673,-0.630297478
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,2.7582985179,0.6090484620000001,-0.327444057
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,3.4349496245,0.64899957,-0.28647289400000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-2.0444791672,-0.669155728,-1.175868862
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-1.6952510688,-0.5218147590000001,-0.817756555
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-1.8887649718000001,-0.57640364,-0.705825715
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-1.7663911183,-0.160975739,-0.921087549
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.6342665381,-0.15199052200000002,-0.157894991
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.244949091,0.008801775000000001,-0.0044024450000000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.2266201876,-0.06379428100000001,0.138001372
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.6525954415,0.206983028,0.024296064000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,10.1645339659,1.184749904,0.9995967630000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,10.4726273061,1.17831772,1.021079106
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.41414952520000003,-0.082996647,-0.149796767
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.033762068400000005,0.07780123,0.0037013930000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.4479115936,0.005195417,0.146095374
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.5785706813,-1.126282179,-1.064295586
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-1.1316955793,-0.560329529,-0.945990784
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.4375314448,-1.001982678,-0.9007740550000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.0007095195,-1.835485892,-1.779937139
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.361668916,0.58775381,0.48921733500000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,1.3018358622,0.31751292000000003,0.727135501
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,1.0467614824,0.781344978,0.793933534
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,3.6943859556,0.31998123300000003,-0.33641521500000005
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,3.7464574489,0.570627117,-0.18758570300000002
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,3.6595350981,0.41732477,0.011342070000000001
Rosmarinic_acid:PAO1-100UMRA:1,0.17447422710000002,0.128759022,0.106824677
Rosmarinic_acid:PAO1-100UMRA:2,-0.5496561564,-0.386628207,0.12378243700000001
Rosmarinic_acid:PAO1_DMSO_Control:1,0.6578081081,0.104555612,0.046798972
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.2430646432,0.04968741,0.190676267
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.4147434649,-0.154243023,-0.237475239
Testosterone_treatment:Testosterone_Control:1,-1.6232860402,-0.7377847470000001,-0.8274559210000001
Testosterone_treatment:Testosterone_Control:2,1.6232860402,0.7377847470000001,0.8274559210000001
Testosterone_treatment:Testosterone_2.5:1,1.2956270761,-0.043896475000000004,0.7954002010000001
Testosterone_treatment:Testosterone_2.5:2,2.2911078319,1.0531689,1.165867821
Tf_toxin_expression:PAO1_WT:1,2.9345763365,0.7025604999999999,0.070694859
Tf_toxin_expression:PAO1_WT:2,-2.9345763365,-0.7025604999999999,-0.070694859
Tf_toxin_expression:PAO1_derfA:1,1.7603684836,0.5856138390000001,0.134422122
Tf_toxin_expression:PAO1_derfA:2,2.2089733319000002,0.6198740020000001,0.18585938200000002
Zinc_treatment:PA_Zn:1,-4.4257239612,-1.770546009,-1.107991028
Zinc_treatment:PA_Zn:2,-4.8034806431,-1.824312624,-0.988186628
Zinc_treatment:PA_Zn:3,-4.7151514201,-1.587750916,-1.120523084
Zinc_treatment:PA_Zn_wt:1,0.043018092,-0.047207559,-0.07537957
Zinc_treatment:PA_Zn_wt:2,-0.043018092,0.047207559,0.07537957
Paeru_PRECISE:CAMHB_wt:1,-0.4397146343,-1.608201964,-1.11792204
Paeru_PRECISE:CAMHB_wt:2,-0.0208662214,-1.301655625,-1.639058256
Paeru_PRECISE:CAMHB_wt:3,0.9576471443000001,-1.345734285,-1.7603464770000001
Paeru_PRECISE:CAMHB_wt:4,-0.07581897530000001,-1.506170022,-1.641560061
Paeru_PRECISE:M9glucAA_Pqt10:1,5.1951087218,0.986002467,0.21220238
Paeru_PRECISE:M9glucAA_Pqt10:2,2.5821694911,0.321529098,0.372989559
Paeru_PRECISE:M9glucAA_Pqt:1,4.0617346259,0.609648101,-0.12443282300000001
Paeru_PRECISE:M9glucAA_Pqt:2,2.4294333066,0.42168501700000005,-0.22615189800000002
Paeru_PRECISE:M9glucAA_wo_Pqt:1,4.1446843533,0.829093084,-0.306743046
Paeru_PRECISE:M9glucAA_wo_Pqt:2,2.1960879335,0.22448883600000002,-0.625820652
Paeru_PRECISE:M9glucAA_NaCl:1,-1.4912309961,-0.819937036,-0.018364702
Paeru_PRECISE:M9glucAA_NaCl:2,-0.40708269680000003,-1.001537224,0.012453161
Paeru_PRECISE:M9glucAA_NaCl:3,-1.0039645507,-1.103655009,-0.46234663000000004
Paeru_PRECISE:CAMHB_wt:5,0.34089385250000004,-0.88506627,-0.9414348410000001
Paeru_PRECISE:CAMHB_wt:6,0.6760314587,-1.049093493,-0.9399183160000001
Paeru_PRECISE:LB_wt:1,-1.9896135689,-1.861396573,-0.9836655070000001
Paeru_PRECISE:LB_wt:2,-0.1429937996,-1.399530923,-0.7254566720000001
Paeru_PRECISE:M9glucAA_wt:1,-1.0459857054,0.06902330100000001,0.052805212000000004
Paeru_PRECISE:M9glucAA_wt:2,1.0459857054,-0.06902330100000001,-0.052805212000000004
Paeru_PRECISE:M9glucAA_lowpH:1,4.9294086333,0.90959557,1.222453417
Paeru_PRECISE:M9glucAA_lowpH:2,2.7336782854,0.37607628,1.186642948
Paeru_PRECISE:M9glucAA_DPD:1,-0.2000246719,0.0477056,-0.17951403200000002
Paeru_PRECISE:M9glucAA_DPD:2,-0.6151466522,0.07905846200000001,0.092320106
Paeru_PRECISE:M9sucAA_wt:1,-0.7112478595,-1.00184014,-1.5188433890000002
Paeru_PRECISE:M9sucAA_wt:2,0.794939978,0.11776944500000001,-0.48551959400000005
Paeru_PRECISE:M9glucAA_NaCl:4,-0.44047177270000004,-0.770514857,-0.097497548
Paeru_PRECISE:M9glucAA_NaCl:5,0.15174436630000002,-0.7668504490000001,0.08655636200000001
Paeru_PRECISE:M9sucAA_wt:3,0.06577696250000001,-0.47192401900000003,-0.53754759
Paeru_PRECISE:M9sucAA_wt:4,0.2541809941,-0.566786034,-0.52409198
Paeru_PRECISE:R10LB_wt:1,0.3805887497,-0.312173973,-0.059371845000000006
Paeru_PRECISE:M9glucAA_NaCl:6,1.206848597,-0.139927816,0.60325848
Paeru_PRECISE:M9glucAA_NaCl:7,1.1140707997,-0.41273563700000004,0.634901177
Paeru_PRECISE:M9fructAA_wt:1,1.5016972773,0.220392672,0.038968535000000006
Paeru_PRECISE:M9fructAA_wt:2,1.1757967719,0.315944901,0.063091961
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.5128657877,0.164392687,-0.07426659000000001
Paeru_PRECISE:M9GlcNAcAA_wt:2,0.8905581457,0.07824502400000001,0.14005472500000002
Paeru_PRECISE:M9pyruvAA_wt:1,-1.7342968371,-1.235129145,-1.280633571
Paeru_PRECISE:M9pyruvAA_wt:2,-0.1919485987,0.275873409,-0.402533868
Paeru_PRECISE:M9fructAA_wt:3,0.8750780734,-0.400312535,-0.174005284
Paeru_PRECISE:M9fructAA_wt:4,1.438251883,-0.057818903000000005,0.089483251
Paeru_PRECISE:M9GlcNAcAA_wt:3,1.1902513940000001,-0.147562428,-0.519253842
Paeru_PRECISE:M9GlcNAcAA_wt:4,0.0740146295,-0.33738780700000004,-0.735980147
Paeru_PRECISE:M9glycAA_wt:1,0.5028492052,0.157699704,-0.211189343
Paeru_PRECISE:M9glycAA_wt:2,-0.2006482042,0.012923014,-0.19329121700000002
Paeru_PRECISE:M9pyruvAA_wt:3,0.7970948687,-0.286215671,-0.7946844150000001
Paeru_PRECISE:CAMHB_wt:7,0.4378975741,-1.034040233,-0.8759202380000001
Paeru_PRECISE:CAMHB_wt:8,1.2439317851,-0.969492254,-0.584882519
Paeru_PRECISE:R10LB_wt:2,1.6884706452,1.8915418800000001,-0.158062538
Paeru_PRECISE:R10LB_wt:3,1.1627557977,1.070934853,-0.559293338
Paeru_PRECISE:R10LB_wt:4,1.911100204,1.898481474,0.6267949540000001
Paeru_PRECISE:R10LB_wt:5,2.2213689356,1.300724025,0.46232300200000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.0466046192,-0.143296162,-0.142418194
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,2.8475947208,0.40756529300000005,0.28686613
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,3.4834415139,0.5353067370000001,0.510090901
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,3.8949704847,0.548491014,0.271365009
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,1.3810704529,0.13062366,-0.561293294
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,2.0590600068,0.36793646,-0.05526234
Paeru_PRECISE:M9sucAA_wt:5,0.18281838990000002,-0.04156343,-0.510301081
Paeru_PRECISE:M9sucAA_wt:6,-0.0621210108,-0.453647589,-0.814420761
Paeru_PRECISE:R10LB_wt:6,1.0432732291,1.977022032,-0.688773014
Paeru_PRECISE:R10LB_wt:7,1.5033182740000002,1.71186489,-0.239023329
Paeru_PRECISE:LB_wt:3,5.7880197076,-0.36305542,0.46513134800000006
Paeru_PRECISE:LB_wt:4,4.9578568972,-1.176597829,0.137742484
Paeru_PRECISE:R10LB_NaCl:1,1.3074976666,-0.997673922,-0.20336936
Paeru_PRECISE:R10LB_NaCl:2,0.9266103189,-0.525498643,0.299897948
Paeru_PRECISE:M9glucAA_PAO1_wt:1,3.5382624372,-0.581016347,0.38783936700000005
Paeru_PRECISE:M9glucAA_Zn:1,15.4954803007,-5.212330608,-1.062692337
Paeru_PRECISE:M9glucAA_Cu:1,7.6254971914,0.36224130600000004,1.615276613
Paeru_PRECISE:M9glucAA_NaOCl:1,2.981748432,-0.906910973,1.036700743
Paeru_PRECISE:M9GlcNAcAA_8:1,2.2492247966,0.687338941,1.2938419030000001
Paeru_PRECISE:M9GlcNAcAA_8:2,4.9525089289,0.536840996,1.665824046
Paeru_PRECISE:M9GlcNAcAA_4:1,4.426220446,-0.261185326,1.348827612
Paeru_PRECISE:M9GlcNAcAA_4:2,3.4554256517,-0.373241176,0.45786357
Paeru_PRECISE:M9GlcNAcAA_2:1,6.4109994397,-0.43532740200000003,1.406227525
Paeru_PRECISE:M9GlcNAcAA_2:2,4.6491548759,0.413812308,1.144093552
Paeru_PRECISE:M9GlcNAcAA_1:1,5.8998345104,0.068878935,1.764017323
Paeru_PRECISE:M9GlcNAcAA_1:2,4.4166919411,-0.05088348,1.5100622650000002
Paeru_PRECISE:M9glucAA_NaOCl:2,4.281379201,-1.006288601,0.728584458
Paeru_PRECISE:M9glucAA_Cu:2,9.1018510327,-0.250175762,1.638972949
Paeru_PRECISE:M9glucAA_Fe:1,5.2256450531,-1.453607536,0.257361706
Paeru_PRECISE:M9glucAA_Fe:2,3.6417905058,-1.440237616,-0.09614114400000001
Paeru_PRECISE:M9glucAA_Zn:2,3.6873641016,0.671818759,0.302355123
Paeru_PRECISE:M9glucAA_PAO1_wt:2,2.9495395403,-0.56704035,0.652609416
Paeru_PRECISE:CAMHB_Mec:1,2.641053677,-0.6059495730000001,-1.237752668
Paeru_PRECISE:CAMHB_Mec:2,1.3214681611,-1.074619184,-1.46551699
Paeru_PRECISE:CAMHB_Azt:1,-0.7026187783000001,-2.599884382,-1.736536818
Paeru_PRECISE:CAMHB_Azt:2,0.7513841803,-2.433244425,-1.867022681
Paeru_PRECISE:CAMHB_Pip:1,-0.8218779527000001,-0.7960633220000001,-1.3581742860000001
Paeru_PRECISE:CAMHB_Pip:2,-2.3987312063,-0.7164781360000001,-1.306353158
Paeru_PRECISE:CAMHB_Ceft:1,-0.7915853179,-1.096138054,-1.5121082490000002
Paeru_PRECISE:CAMHB_Ceft:2,1.5592059767,-0.48214821500000005,-1.399453711
Paeru_PRECISE:CAMHB_Ceft:3,0.6132726681,-1.056344262,-1.2531335270000001
Paeru_PRECISE:CAMHB_Ceft:4,1.2810736125,-0.50767452,-1.785937169
Paeru_PRECISE:M9glucAA_Ceft:1,3.7466852531,1.294459168,-0.834705389
Paeru_PRECISE:M9glucAA_Ceft:2,2.8973677595,0.8890298050000001,-0.21813648600000002
Paeru_PRECISE:M9glucAA_Gent:1,2.2235334461,-0.392687373,-0.5159898030000001
Paeru_PRECISE:M9glucAA_Gent:2,0.4904834524,0.455344177,-0.83804976
Paeru_PRECISE:M9glucAA_Pip:1,0.9421627178,-0.5307153720000001,-0.621228097
Paeru_PRECISE:M9glucAA_Pip:2,0.6164120664,0.402449965,-0.324696521
Paeru_PRECISE:M9glucAA_Azt:1,1.6327649333,-1.851483146,-1.78198392
Paeru_PRECISE:M9glucAA_Azt:2,1.3388130961,-1.899535352,-1.622441215
Paeru_PRECISE:CAMHB_Mero:1,1.377814149,-0.953729338,-0.7137228520000001
Paeru_PRECISE:CAMHB_Mero:2,0.4758909995,-1.156524899,-1.024193812
Paeru_PRECISE:CAMHB_Tet:1,2.6781206795,-1.305223243,-1.7713198280000002
Paeru_PRECISE:CAMHB_Tet:2,3.0970841772,-1.391284913,-1.791387733
Paeru_PRECISE:R10LB_Gent:1,1.4181077179,1.70543088,-0.06455066200000001
Paeru_PRECISE:R10LB_Ceft:1,0.0601301174,2.257277049,-0.40249753800000004
Paeru_PRECISE:R10LB_Ceft:2,-0.7024920465000001,1.346500383,-0.235034872
Paeru_PRECISE:CAMHB_Biofilm:1,1.047077184,-0.302467788,-0.60335083
Paeru_PRECISE:CAMHB_Biofilm:2,0.4166037367,-0.778029917,-0.927022187
Paeru_PRECISE:M9glucAA_Biofilm:1,13.3010784085,2.336770818,1.47190095
Paeru_PRECISE:M9glucAA_Biofilm:2,12.6019573256,2.184454344,1.20989018
