,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
24,Carbon__M9Na_glucoseGrowth_Mid,-2.55351295663786e-15,1.6804508956430613,2.0,48.0,-1.1882582237602186,49.0,1.1882582237602135
25,Carbon__M9Na_glucoseGrowth_Stat,1.3539477870000112,0.9390982306967817,2.0,50.0,2.0179905141259944,51.0,0.6899050598740282
26,Carbon__M9Na_ribose_Mid,2.3767242967032085,3.913061756372654,2.0,52.0,-0.390228206429637,53.0,5.143676799836054
27,Carbon__M9Na_succinate_Mid,3.669820006872346,6.917494844757644,2.0,54.0,8.56122752042346,55.0,-1.2215875066787674
28,Carbon__M9Na_sucrose_Mid,1.0105859449720984,0.8697200198155868,2.0,56.0,1.6255708687173984,57.0,0.3956010212267986
29,TF__LBv2_HapROver_Late,5.958290887722283,1.1226404471680358,2.0,58.0,5.164464214695467,59.0,6.7521175607491
30,TF__LBv2_HapROver_Mid,4.383767472426733,1.9844289854122303,2.0,60.0,2.980564280058605,61.0,5.786970664794862
31,TF__LBv2_HapROver_Stat,0.7060775449298233,0.43678299202317156,2.0,62.0,0.3972253293632891,63.0,1.0149297604963576
32,TF__LBv2_LuxOOver_Late,6.351182145585004,0.47236518458725346,2.0,64.0,6.017169520366922,65.0,6.685194770803086
33,TF__LBv2_LuxOOver_Mid,2.94705053738915,0.1991038751125137,2.0,66.0,2.8062628371365723,67.0,3.087838237641728
34,TF__LBv2_LuxOOver_Stat,1.4530708689305425,0.9625197715003675,2.0,68.0,0.7724666114765064,69.0,2.1336751263845786
35,TF__LBv2_QstROver_Late,1.847811312500692,0.07236379095621445,2.0,70.0,1.796642385203187,71.0,1.898980239798197
36,TF__LBv2_QstROver_Mid,3.176177684222976,0.5271032352386535,2.0,72.0,3.548895956245596,73.0,2.803459412200356
37,TF__LBv2_QstROver_Stat,5.075783154000676,0.06030134129019376,2.0,74.0,5.033143666659735,75.0,5.118422641341616
38,TF__LBv2_TfoXOver_Late,4.026014618426691,0.5135888628224679,2.0,76.0,3.6628524507830367,77.0,4.389176786070346
39,TF__LBv2_TfoXOver_Mid,2.211107290961931,0.37780781020781345,2.0,78.0,1.943956826378746,79.0,2.478257755545116
40,TF__LBv2_TfoXOver_Stat,6.037819454001136,0.30979283413781783,2.0,80.0,5.818762840219286,81.0,6.256876067782986
41,Stress-I__20-300-T1,2.4292814860807663,3.839469650757428,2.0,82.0,-0.2856335401297563,83.0,5.144196512291289
42,Stress-I__20-300-T2,2.340219123980984,2.9056227977386517,2.0,84.0,0.2856335401297554,85.0,4.394804707832213
43,Stress-II-1__LBv2_LowpH_Mid,4.446018761294839,0.8271607208753798,2.0,86.0,5.030909716156973,87.0,3.861127806432705
44,Stress-II-1__LBv2_highSalt_Mid,1.4537204712110696,0.19160697231484924,2.0,88.0,1.5892070606575226,89.0,1.3182338817646166
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,5.345317378258262,1.2546066808068526,2.0,90.0,6.232458269978733,91.0,4.4581764865377895
46,Stress-III__R_wt,-1.1518563880486e-15,0.16546331028930153,2.0,92.0,-0.1170002287431401,93.0,0.1170002287431378
47,Stress-III__R_s,-0.6626719864104779,0.06791076581499438,2.0,94.0,-0.710692149433832,95.0,-0.6146518233871238
48,Competence-condition__OSS_TfoXOver_Stat,-4.207622606843779,1.8755168027816902,2.0,96.0,-5.533813256320025,97.0,-2.8814319573675333
49,Competence-condition__OSS_VectorOnly_Stat,3.0531133177191805e-15,0.7059119894428056,2.0,98.0,-0.4991551546558914,99.0,0.4991551546558975
50,Competence-Recovery__LBv2_TfoXOver_Recov,8.015220931518119,1.8376422447890284,2.0,100.0,9.314630224203311,101.0,6.715811638832928
51,Competence-Recovery__LBv2_VectorOnly_Recov,2.7755575615628914e-16,0.9063456776267803,2.0,102.0,-0.6408831747490126,103.0,0.6408831747490131
