,A,PhnF
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.008688077,-0.46293924300000006
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.519860804,0.65652972
Diallyl_disulphide_treatment:PAO1_DDS:1,-3.015102362,0.047875556
Diallyl_disulphide_treatment:PAO1_DDS:2,-2.471839237,-0.042314501000000004
Diallyl_disulphide_treatment:PAO1_DDS:3,-1.791093542,-0.8146553980000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,1.18520968,-0.7142424770000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-1.18520968,0.7142424770000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.927904791,0.784570039
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-0.333362494,1.27813606
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.463883168,-0.314696001
HapZ_SagS_mutant:delHapZp:1,0.41102686800000005,0.103024713
HapZ_SagS_mutant:delHapZp:2,-1.02986151,-1.440156232
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,1.135243638,0.727526505
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.671360469,-0.412830505
HapZ_SagS_mutants:delHApZ:1,-0.541297883,-0.600247696
HapZ_SagS_mutants:delHApZ:2,0.159681122,-0.339123598
HapZ_SagS_mutants:delHApZ:3,0.519279171,-0.9618681010000001
HapZ_SagS_mutants:delSagS:1,-0.195875144,-0.063305256
HapZ_SagS_mutants:delSagS:2,-1.021360958,0.030401229000000002
HapZ_SagS_mutants:delSagS:3,1.174636996,0.163630462
HapZ_SagS_mutants:delHapZp:1,-0.39387940200000005,-0.448784069
yhjH_knockout:PA_delyhjH_wt:1,-0.201793563,-0.25624444900000004
yhjH_knockout:PA_delyhjH_wt:2,0.201793563,0.25624444900000004
yhjH_knockout:PA_delyhjH:1,0.18117435,0.150290376
yhjH_knockout:PA_delyhjH:2,-0.074282017,-0.10358299400000001
yhjH_knockout:PA_delwspF:1,0.8824881800000001,0.9494260870000001
yhjH_knockout:PA_delwspF:2,-0.7360999570000001,-0.515975976
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,0.270181277,-0.7577833060000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,0.9693902940000001,-0.8677684870000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,0.584781749,-0.45445215200000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-0.5274912660000001,-0.469755957
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.880501916,-0.168688699
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.677530092,0.23352032
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.27437857400000004,-0.17670633
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.47735039700000004,0.11187471
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,2.992676215,0.662712368
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,3.219768902,0.541860698
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.723855699,-0.131397533
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.832100334,0.27081529200000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.108244635,-0.139417758
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.516527351,-0.004432822
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-4.003917944,-0.7025293770000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-4.122623958,-0.42841726100000005
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.516527351,0.004432822
Lung_infection_transcriptome:PA01_LS1:1,-2.5034652250000002,0.797186135
Lung_infection_transcriptome:PA01_LS1:2,-1.7902198820000002,0.77534505
Lung_infection_transcriptome:PA01_CS1:1,-0.8763450880000001,1.311907973
Lung_infection_transcriptome:PA01_CS1:2,0.8763450880000001,-1.311907973
Testosterone_treatment:Testosterone_Control:1,-0.254014876,-0.291317947
Testosterone_treatment:Testosterone_Control:2,0.254014876,0.291317947
Testosterone_treatment:Testosterone_2.5:1,0.49025261600000003,-0.324071583
Testosterone_treatment:Testosterone_2.5:2,-0.859199883,0.005196865
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,10.16141792,1.208226823
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,6.831378159,0.6165573590000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,4.726010207,1.141328734
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-8.585042645,-1.531197307
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-8.234220357,-0.8581735450000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-8.121251118,-0.719233746
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,12.36444458,1.646390817
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-3.576054119,-0.148252414
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,8.999705613,1.180705964
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-5.33091611,-0.9424414240000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-6.339978008,-0.680148728
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-6.117201959,-1.056254216
Dispersed_cells:PAO1_dispersed_wt:1,1.095343163,0.56901687
Dispersed_cells:PAO1_dispersed_wt:2,-1.095343163,-0.56901687
Dispersed_cells:PyhjH_dispersed:1,-2.202370623,-0.56901687
Dispersed_cells:PyhjH_dispersed:2,0.21810125800000002,-0.56901687
Dispersed_cells:PA01_Planktonic:1,-2.063297488,-0.56901687
Dispersed_cells:PA01_Planktonic:2,-0.64005771,-0.56901687
Dispersed_cells:PAO1_Biofilm:1,0.9010802120000001,0.512652105
Dispersed_cells:PAO1_Biofilm:2,-1.760840329,1.376332966
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-0.042447277000000005,0.22941496300000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-0.263887156,-0.10821214300000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-0.112290286,-0.006912495
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.5569470240000001,0.254796165
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.171929186,-0.388728444
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.72887621,0.13393227900000002
gcsR_mutant:PAO1_rep_wt:1,0.12186698300000001,-0.063656523
gcsR_mutant:PAO1_rep_wt:2,-0.12186698300000001,0.06365652200000001
gcsR_mutant:GcsR_rep:1,0.797014972,0.30968597200000003
gcsR_mutant:GcsR_rep:2,0.091749011,0.028357965000000002
ampC_mutation:PA_Cef_taz_wt:1,-0.9056839680000001,0.31728757700000004
ampC_mutation:PA_mutS_Cef_taz:1,1.546026591,-0.0026856560000000002
ampC_mutation:PA_mutS:1,0.11928051,-0.733442095
ampC_mutation:PA_mutS:2,4.750807023,-0.5927887510000001
ampC_mutation:PA_mutS:3,-0.9906559450000001,-0.829653089
ampC_mutation:PA_Cef_taz_wt:2,0.9056839680000001,-0.317287576
ampC_mutation:PA_mutS_Cef_taz:2,-1.735542547,-1.185324689
ampC_mutation:PA_mutS:4,-0.173245534,-0.620078459
ampC_mutation:PA_mutS:5,2.844665058,0.097668217
ampC_mutation:PA_mutS:6,-0.263968758,-0.732279063
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,1.0942890140000001,-1.371098231
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.5712674590000001,-0.223838964
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,2.8354634770000002,-1.137977571
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,4.001841765,-0.8216438070000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-0.215760165,0.8103822110000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-0.36539612,0.25778621700000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-1.084400187,0.526768768
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,0.966780917,0.491512471
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.7796904250000001,-0.319598162
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.39642059,0.187943306
n-alkanes_treatment:PA_alkane:1,-0.231429245,0.24858669
n-alkanes_treatment:PA_alkane:2,-2.783751472,-1.408791186
n-alkanes_treatment:PA_Glycerol:1,0.40285291500000003,0.6062600880000001
n-alkanes_treatment:PA_Glycerol:2,-1.050434979,-0.6887394490000001
n-alkanes_treatment:PA_Glycerol:3,0.6475820640000001,0.08247936
Catabolise_Nucleic_Acids:L_asp:1,1.697033837,0.748325827
Catabolise_Nucleic_Acids:L_asp:2,-5.443889824,-2.7995589990000003
Catabolise_Nucleic_Acids:DNA_1:1,-0.13109995500000002,-0.090026038
Catabolise_Nucleic_Acids:DNA_1:2,0.343350924,0.29193926200000003
Catabolise_Nucleic_Acids:DNA_1:3,-0.212250968,-0.201913223
cysB_mutant:PAO1HH_wt:1,-0.682706632,-0.842612808
cysB_mutant:PAO1HH_wt:2,0.682706632,0.842612808
cysB_mutant:cysBHH:1,1.038594723,-0.842612808
cysB_mutant:cysBHH:2,0.5509342190000001,0.33190168400000003
cysB_mutant:cysBHH:3,-0.26010201,0.749868787
ersA_knockout:delersA:1,-0.48114147700000004,-0.474999616
ersA_knockout:delersA:2,-1.311048183,-1.419131412
ersA_knockout:wt_BHI:1,0.41214897100000003,0.174601517
ersA_knockout:wt_BHI:2,-0.41214897100000003,-0.174601517
Farnesol_treatment:RNA of 0-1F_L:1,-0.268848898,0.224376225
Farnesol_treatment:RNA of 0-1F_L:2,0.23641129900000002,-0.3072527
Farnesol_treatment:RNA of 0-1F_L:3,0.032437598000000005,0.082876475
Farnesol_treatment:RNA of 6-F_L1:1,1.116834069,0.9644073280000001
Farnesol_treatment:RNA of 6-F_L1:2,-0.247839159,-0.30347665700000004
Farnesol_treatment:RNA of 6-F_L1:3,0.454147785,1.017605852
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.33669407100000004,0.020817139000000002
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.370897627,-1.102069428
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,2.9375056280000003,2.491975865
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-1.317163629,-0.20085696
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,1.351367185,1.282109248
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,1.194870912,0.485720872
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,1.757188906,-0.7701803620000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-1.757188906,0.7701803620000001
Metabolic_fitness_plasmid:PAO1_pAKD1:1,0.965355582,-0.7701803620000001
Metabolic_fitness_plasmid:PAO1_pAKD1:2,1.2507346049999999,-0.7701803620000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-0.9358380380000001,0.88830397
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-0.165003426,1.619985347
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,0.30075879,1.246564263
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-2.2896883470000002,0.20468771600000002
Metabolic_fitness_plasmid:PAO1_pBS228:1,-3.239250148,0.31246659800000004
Metabolic_fitness_plasmid:PAO1_pBS228:2,-1.946153136,-0.7701803620000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,-0.202840031,-0.7701803620000001
Metabolic_fitness_plasmid:PAO1_RmS149:2,-2.647879423,0.15654454
mexZ_knockout:del_mexZ:1,-2.991649647,-1.256768689
mexZ_knockout:del_mexZ:2,-0.044097943,0.22153223600000002
mexZ_knockout:del_mexZ:3,-0.577335181,0.366276834
mexZ_knockout:wt_LB:1,4.587124187,1.744219158
mexZ_knockout:wt_LB:2,-1.513275705,-0.5111483010000001
mexZ_knockout:wt_LB:3,-3.073848482,-1.233070857
Mucin_glycans:ABTGC:1,-0.17363135300000002,0.064943691
Mucin_glycans:ABTGC:2,-0.596574398,0.212569326
Mucin_glycans:ABTGC:3,0.6042367710000001,-0.009434521000000001
Mucin_glycans:ABTGC:4,0.149290942,-0.129460032
Mucin_glycans:ABTGC:5,0.016678038000000003,-0.138618462
Mucin_glycans:MUC5B:1,0.9499961370000001,-0.586718045
Mucin_glycans:MUC5B:2,-0.23952415,0.065915702
Mucin_glycans:Glycans:1,-0.29946032300000003,-0.260486371
Mucin_glycans:Glycans:2,-0.652072521,-0.23822869300000002
NC_002516.2:Planktonic_total_RNA_Rep:1,0.613722112,0.26022116900000003
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.63784816,-0.8315802010000001
NC_002516.2:Planktonic_total_RNA_Rep:3,0.024126048,0.571359032
NC_002516.2:Biofilm_total_RNA_Rep:1,0.31111123500000004,-1.006142406
NC_002516.2:Biofilm_total_RNA_Rep:2,-2.968598532,-3.136868271
Zinc_treatment:PA_Zn:1,1.635225283,-0.44003618800000005
Zinc_treatment:PA_Zn:2,1.512606065,-0.167150293
Zinc_treatment:PA_Zn:3,2.941856456,0.26007399000000003
Zinc_treatment:PA_Zn_wt:1,-0.013841884,-0.126500452
Zinc_treatment:PA_Zn_wt:2,0.013841884,0.126500453
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.159073299,-0.07345163
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.159073299,0.07345163
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,1.406548908,0.522191265
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-0.551458153,0.144408019
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-1.197084722,-0.219327704
Paeru_PRECISE:CAMHB_wt:1,5.245987697,-0.451967791
Paeru_PRECISE:CAMHB_wt:2,4.980795437,-0.407580315
Paeru_PRECISE:CAMHB_wt:3,5.860209558,0.223872451
Paeru_PRECISE:CAMHB_wt:4,5.889028277,-0.47680863
Paeru_PRECISE:M9glucAA_Pqt10:1,1.597211034,-0.243530094
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.744688169,-0.249679058
Paeru_PRECISE:M9glucAA_Pqt:1,-1.558395773,-0.072929459
Paeru_PRECISE:M9glucAA_Pqt:2,-1.491849515,-0.301148274
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-2.018085305,-0.23240410900000003
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-1.7911498410000002,-0.32393458
Paeru_PRECISE:M9glucAA_NaCl:1,1.142301002,-0.414409532
Paeru_PRECISE:M9glucAA_NaCl:2,3.09662037,-0.26512481400000004
Paeru_PRECISE:M9glucAA_NaCl:3,2.967343737,-0.31528208900000004
Paeru_PRECISE:CAMHB_wt:5,4.525540907,-0.49249412800000003
Paeru_PRECISE:CAMHB_wt:6,3.805299508,-0.04236568
Paeru_PRECISE:LB_wt:1,3.804001698,-1.2512386229999999
Paeru_PRECISE:LB_wt:2,4.3509028,-0.33279381700000005
Paeru_PRECISE:M9glucAA_wt:1,-1.175455101,0.046102742
Paeru_PRECISE:M9glucAA_wt:2,1.865950158,-0.594801357
Paeru_PRECISE:M9glucAA_lowpH:1,2.265641833,0.165495095
Paeru_PRECISE:M9glucAA_lowpH:2,1.653097921,0.069579214
Paeru_PRECISE:M9glucAA_DPD:1,-1.733309548,-0.45192808300000004
Paeru_PRECISE:M9glucAA_DPD:2,-2.369934874,-0.277271794
Paeru_PRECISE:M9sucAA_wt:1,1.81949628,-0.314628909
Paeru_PRECISE:M9sucAA_wt:2,1.033533741,-0.672667428
Paeru_PRECISE:M9glucAA_NaCl:4,2.675784365,-0.020060592000000002
Paeru_PRECISE:M9glucAA_NaCl:5,2.897610598,-0.0848809
Paeru_PRECISE:M9sucAA_wt:3,1.860500036,0.21515051100000002
Paeru_PRECISE:M9sucAA_wt:4,1.912367131,0.010146148
Paeru_PRECISE:R10LB_wt:1,0.31416104100000003,-0.24909219200000002
Paeru_PRECISE:M9glucAA_NaCl:6,2.503978019,0.011674971000000001
Paeru_PRECISE:M9glucAA_NaCl:7,2.069992716,-0.512721777
Paeru_PRECISE:M9fructAA_wt:1,1.881105857,-0.064960617
Paeru_PRECISE:M9fructAA_wt:2,1.828773973,-0.021680507
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.49686255,0.299660696
Paeru_PRECISE:M9GlcNAcAA_wt:2,0.8543792100000001,-0.656388603
Paeru_PRECISE:M9pyruvAA_wt:1,1.251307265,-0.39614142500000005
Paeru_PRECISE:M9pyruvAA_wt:2,2.029909529,0.33761057
Paeru_PRECISE:M9fructAA_wt:3,1.833441391,-0.6960445120000001
Paeru_PRECISE:M9fructAA_wt:4,1.750152553,-0.218525095
Paeru_PRECISE:M9GlcNAcAA_wt:3,2.604264589,-0.13814426100000002
Paeru_PRECISE:M9GlcNAcAA_wt:4,2.960225007,0.11203763700000001
Paeru_PRECISE:M9glycAA_wt:1,1.9807987480000002,0.262394564
Paeru_PRECISE:M9glycAA_wt:2,2.547938556,-0.478160513
Paeru_PRECISE:M9pyruvAA_wt:3,2.917808131,-0.053784888
Paeru_PRECISE:CAMHB_wt:7,5.417736721,0.064534494
Paeru_PRECISE:CAMHB_wt:8,4.708028993,0.201862641
Paeru_PRECISE:R10LB_wt:2,1.241138296,-0.15190988300000002
Paeru_PRECISE:R10LB_wt:3,1.913152572,0.01537956
Paeru_PRECISE:R10LB_wt:4,1.189840606,0.052974374000000005
Paeru_PRECISE:R10LB_wt:5,1.254364769,0.21671045400000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.9331582790000001,-0.252556758
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,1.169612943,-0.6579263230000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,1.68990109,0.34161354400000005
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,1.968420182,-0.166094074
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-0.11070278600000001,-0.7934623970000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,1.694078294,0.215302177
Paeru_PRECISE:M9sucAA_wt:5,2.66508733,0.48906989300000003
Paeru_PRECISE:M9sucAA_wt:6,1.9489873590000002,0.46118111100000003
Paeru_PRECISE:R10LB_wt:6,0.72162031,-0.6816471550000001
Paeru_PRECISE:R10LB_wt:7,0.34023706400000003,0.28314088800000003
Paeru_PRECISE:LB_wt:3,2.973851495,1.476569582
Paeru_PRECISE:LB_wt:4,3.450917036,0.135134684
Paeru_PRECISE:R10LB_NaCl:1,2.118083073,-0.008963092
Paeru_PRECISE:R10LB_NaCl:2,0.805675425,-0.299589545
Paeru_PRECISE:M9glucAA_wt:3,0.049721922,0.269597717
Paeru_PRECISE:M9glucAA_Zn:1,10.61006209,-1.2512386229999999
Paeru_PRECISE:M9glucAA_Cu:1,-1.425697373,0.070881989
Paeru_PRECISE:M9glucAA_NaOCl:1,2.9863358790000003,2.684459915
Paeru_PRECISE:M9GlcNAcAA_8:1,0.833830403,1.7345268630000001
Paeru_PRECISE:M9GlcNAcAA_8:2,1.339180087,1.575992757
Paeru_PRECISE:M9GlcNAcAA_4:1,1.045504561,1.306335532
Paeru_PRECISE:M9GlcNAcAA_4:2,1.73828828,-0.074412554
Paeru_PRECISE:M9GlcNAcAA_2:1,3.083824361,0.034243927
Paeru_PRECISE:M9GlcNAcAA_2:2,1.7255760549999999,1.434481535
Paeru_PRECISE:M9GlcNAcAA_1:1,0.5358192860000001,-1.2512386229999999
Paeru_PRECISE:M9GlcNAcAA_1:2,-0.643821046,0.964827999
Paeru_PRECISE:M9glucAA_NaOCl:2,2.958890111,1.655631117
Paeru_PRECISE:M9glucAA_Cu:2,-1.502467775,2.379190746
Paeru_PRECISE:M9glucAA_Fe:1,1.370895314,0.6474950270000001
Paeru_PRECISE:M9glucAA_Fe:2,1.057583545,-1.2512386229999999
Paeru_PRECISE:M9glucAA_Zn:2,1.477923257,-1.2512386229999999
Paeru_PRECISE:M9glucAA_wt:4,-0.74021698,0.279100897
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,0.729292163,0.10988259800000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,2.408292494,2.028884592
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,2.88419209,1.092132134
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-1.348876308,-1.3692319990000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.007880099,0.405349304
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,1.340996209,0.963882695
relA-spoT_double-mutant:plank_WT_1:1,0.364970081,0.255092944
relA-spoT_double-mutant:plank_WT_1:2,-0.457249691,-0.34805006600000005
relA-spoT_double-mutant:plank_WT_1:3,0.09227960900000001,0.092957122
relA-spoT_double-mutant:plank_rel-spot:1,0.995857414,-0.009098699
relA-spoT_double-mutant:plank_rel-spot:2,0.409440837,0.8951093550000001
Rosmarinic_acid:PAO1-100UMRA:1,-0.094339432,0.435628978
Rosmarinic_acid:PAO1-100UMRA:2,0.30262917,0.641654143
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.14891399900000002,-0.033465421
Rosmarinic_acid:PAO1_DMSO_Control:2,0.036538679000000004,-0.084334135
Rosmarinic_acid:PAO1_DMSO_Control:3,0.11237532,0.11779955500000001
Tf_toxin_expression:PAO1_WT:1,-0.258379693,0.03742736
Tf_toxin_expression:PAO1_WT:2,0.258379693,-0.03742736
Tf_toxin_expression:PAO1_derfA:1,0.16640849300000002,0.279925115
Tf_toxin_expression:PAO1_derfA:2,0.43573936900000004,-0.16839889200000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-7.728938193,-0.834716187
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-8.509505956,-0.052932274
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,9.185585759,2.757243941
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,0.816157232,0.021681628
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-7.223584795,0.772451157
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-6.931004372,0.8512850580000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.199684001,-0.002411545
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.199684001,0.002411545
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-4.551273446,-0.834716187
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-4.034810588,-0.834716187
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-3.41357666,1.038117435
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-2.340425144,0.8937875260000001
natural_RNA_aptamers:PA_Water_rep_wt:1,0.91532643,-0.469185061
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.91532643,0.46918506200000004
natural_RNA_aptamers:PA_FMN_rep:1,1.713983647,-0.226508112
natural_RNA_aptamers:PA_FMN_rep:2,-0.287960473,0.267791145
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,1.306776153,-0.11733886600000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.973604687,0.21985689500000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.8556951650000001,0.16817529
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.38084494,0.35460228400000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.342772507,0.35212668700000005
