,A,arcA
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:2.0,3.0412687717,-0.17324545360000002
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:3.0,-0.8752324574,0.2129435647
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:1.0,-19.045628214,0.0640884147
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:2.0,-12.9624147849,-0.6178277601000001
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:3.0,-11.2535230373,-0.8411331466
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:1.0,0.4015895169,-0.3245846808
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:2.0,-23.6824558209,0.6098353051000001
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:1.0,-19.4764672212,0.1226450238
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:2.0,-8.5317548956,-0.697429873
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:1.0,-16.8172836437,0.0824829822
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:2.0,-24.2404665373,0.7721313364
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:2.0,-1.0281573132,0.057364926600000005
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:3.0,-1.5262267136,0.1902990957
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:1.0,-22.7306619679,-0.1680961631
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:2.0,-24.3706965699,0.5349668392
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:3.0,-26.1712401054,1.4768274717
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:3.0,-13.9540404509,-0.4657112993
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:2.0,3.0423424487,-0.2614130635
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:3.0,-0.4081437429,-0.12459526130000001
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:1.0,-17.5951126333,-0.49889694430000003
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:3.0,1.2519699323,0.1834500621
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:3.0,-27.6199788853,0.7205768492
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:2.0,-16.4814132583,0.2024423944
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:3.0,-14.7114093517,-0.424845723
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:1.0,4.1663672098,-0.5015002824
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:2.0,2.9679847631,-0.1667423881
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:3.0,-0.6797698136,-0.023159289200000002
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:1.0,-12.4729315108,-0.2712973135
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:2.0,-12.4926477761,-0.3136208197
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:3.0,-16.1206765266,-0.1821031341
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:2.0,6.9852677428,-0.662079714
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:3.0,4.0971675673,-0.1440711061
OPG:del_opgGH:1.0,-2.9004136087,0.4966934825
OPG:del_opgGH:2.0,-5.3438143566,0.8524467518000001
OPG:del_opgGH:3.0,-6.118922489,1.0383640345
OPG:del_opgGH_pBK16:1.0,0.2910774822,0.0611539008
OPG:del_opgGH_pBK16:2.0,-0.4095490329,0.1551608824
OPG:del_opgGH_pBK16:3.0,0.2581010509,0.0701208718
OPG:WT:1.0,-0.0916307491,0.060435674200000004
OPG:WT:2.0,0.8224521771000001,-0.2258340036
OPG:WT:3.0,-0.730821428,0.1653983293
PinT:pinT+_1h:1.0,-0.18284909970000002,-0.2130821665
PinT:pinT+_1h:2.0,0.18284909970000002,0.2130821665
cold_shock_protein:WT_RNAseq:1.0,0.0250288886,0.197174599
cold_shock_protein:WT_RNAseq:2.0,0.18465522480000002,-0.1679172715
cold_shock_protein:WT_RNAseq:3.0,-0.2096841134,-0.0292573276
cold_shock_protein:DeltaCspCE_RNAseq:1.0,-0.2850345371,0.5538433988
cold_shock_protein:DeltaCspCE_RNAseq:2.0,0.2892582779,0.8278002855000001
cold_shock_protein:DeltaCspCE_RNAseq:3.0,1.0320022268,0.6987027332
dephostatin:LB_DMSO:1.0,-1.2410935073,-0.0188900041
dephostatin:LB_DMSO:2.0,1.7621070981,-0.0026295899
dephostatin:LB_DMSO:3.0,-0.5210135907,0.021519594000000003
dephostatin:LB_Dephostatin:1.0,0.13546967070000002,-0.014492616000000002
dephostatin:LB_Dephostatin:2.0,1.8399462016,-0.335722038
dephostatin:LB_Dephostatin:3.0,0.43066936400000005,-0.06810977950000001
dephostatin:LPM_DMSO:1.0,-8.6094485291,-0.7170360699
dephostatin:LPM_DMSO:2.0,-7.3151034459,-1.0191947609
dephostatin:LPM_Dephostatin:1.0,-8.6822268078,-0.690015726
dephostatin:LPM_Dephostatin:2.0,-7.2696989634,-1.0053691424
dephostatin:LPM_Dephostatin:3.0,-6.543211097,-0.9302398708
efflux_inhibition:Chlorpromazine:1.0,5.0271509007,-0.6746113250000001
efflux_inhibition:Chlorpromazine:2.0,3.0301878114,-0.2246404515
efflux_inhibition:Chlorpromazine:3.0,3.5625580711,-0.08017701990000001
efflux_inhibition:PABN:1.0,1.6455991165000001,0.051763068200000005
efflux_inhibition:PABN:2.0,7.5926785864,-0.3988580641
efflux_inhibition:no_treatment:1.0,-0.7512970426000001,0.2753610485
efflux_inhibition:no_treatment:2.0,1.0078255708,-0.1576510457
efflux_inhibition:no_treatment:3.0,-0.2565285283,-0.1177100028
efflux_inhibition:Chlorpromazine:4.0,3.8855658957,-0.2523092874
efflux_inhibition:PABN:3.0,6.1760130612,-0.6673335751
fis_regulatory_network:GX_EE:1.0,-0.5231411831,0.8855560372
fis_regulatory_network:GX_EE:2.0,-0.40299449400000004,-0.30801350800000005
fis_regulatory_network:GX_TS:1.0,-1.2631009477,0.8754902229
fis_regulatory_network:GX_TS:2.0,-1.9627984986,0.8812922422
fis_regulatory_network:WT_EE:1.0,0.5758709396,-0.280815
fis_regulatory_network:WT_EE:2.0,-0.5758709396,0.280815
fis_regulatory_network:WT_TS:1.0,-0.5527236101,0.7978020817
fis_regulatory_network:WT_TS:2.0,-1.0547217809,0.7652979652
fis_regulatory_network:OX_EE:1.0,-6.3693021103,0.15246144250000002
fis_regulatory_network:OX_EE:2.0,-6.7990857657,0.0710529899
fis_regulatory_network:OX_TS:1.0,-1.8969283354000002,1.2200151878
fis_regulatory_network:OX_TS:2.0,0.8834149077000001,0.6270788646000001
persisters:rep:1.0,-1.2077364845,0.0647296619
persisters:rep:2.0,1.2077364845,-0.0647296619
proQ_pulse_expression:empty_vector:1.0,-0.1838864796,0.1411220919
proQ_pulse_expression:empty_vector:2.0,0.1838864796,-0.1411220919
proQ_pulse_expression:long_STnc540_overexpression:1.0,0.8100141339,-0.1873836602
proQ_pulse_expression:long_STnc540_overexpression:2.0,1.0616348423,-0.4390815235
proQ_pulse_expression:short_STnc540_overexpression:1.0,1.6952800754,-0.3502355204
proQ_pulse_expression:short_STnc540_overexpression:2.0,1.4944061583,-0.0875587547
proQ_virulence:dhfq_dproQ_LB:1.0,2.3475975262,-0.2854599601
proQ_virulence:dhfq_dproQ_LB:2.0,2.0580141933,-0.2335009811
proQ_virulence:dhfq_dproQ_LB:3.0,0.2787447132,0.0032548867
proQ_virulence:dhfq_dproQ_SPI-2:1.0,-2.5445406494,-0.3751021685
proQ_virulence:dhfq_dproQ_SPI-2:2.0,-2.807431287,-0.3979471691
proQ_virulence:dhfq_dproQ_SPI-2:3.0,-2.1062357627,-0.3346119636
proQ_virulence:dhfq_LB:1.0,0.9986134654000001,-0.7891238263
proQ_virulence:dhfq_LB:2.0,3.3149838053,-0.7351770254000001
proQ_virulence:dhfq_LB:3.0,1.1660591891,-0.6283182909
proQ_virulence:dhfq_SPI-2:1.0,-3.7864368113999998,-0.191109731
proQ_virulence:dhfq_SPI-2:2.0,-4.397265928,-0.2120021221
proQ_virulence:dhfq_SPI-2:3.0,-3.3410162875,-0.3886735207
proQ_virulence:dproQ_LB:1.0,1.5517253028,-0.4590508917
proQ_virulence:dproQ_LB:2.0,2.9825297283000003,-0.19361860420000002
proQ_virulence:dproQ_LB:3.0,-2.0343706664,0.1715848576
proQ_virulence:dproQ_SPI-2:1.0,-10.0832944702,-0.0480004871
proQ_virulence:dproQ_SPI-2:2.0,-11.0275331122,0.1294626915
proQ_virulence:dproQ_SPI-2:3.0,-9.9979947158,0.0617969536
proQ_virulence:WT_LB:1.0,-0.3405336188,-0.0238013914
proQ_virulence:WT_LB:2.0,1.6741156412,-0.2907985844
proQ_virulence:WT_LB:3.0,-1.3335820223,0.31459997570000003
proQ_virulence:WT_SPI-2:1.0,-10.9551796585,0.426016585
proQ_virulence:WT_SPI-2:2.0,-11.7127095379,0.3653766416
proQ_virulence:WT_SPI-2:3.0,-11.0871816246,0.45217155750000004
rcsB:del_rcsB_S207C:1.0,-0.2773029087,-0.1269351223
rcsB:del_rcsB_WT:1.0,2.1241349512,-0.0648300327
rcsB:del_rcsB:1.0,2.1004090578,-0.6957190818
rcsB:del_rcsB_H12A:1.0,-0.1731391605,-0.4045205578
rcsB:del_rcsB_D56A:1.0,2.5165687134,-0.3558794565
rcsB:del_rcsB_M88A:1.0,2.0918352362,-0.48741586680000004
rcsB:del_rcsB_H77A:1.0,2.6094736408,-0.354039102
rcsB:del_rcsB_L108A:1.0,2.2487412999,-0.20860606750000002
rcsB:del_rcsB_S207C:2.0,1.8291051903,0.5362971973
rcsB:del_rcsB_WT:2.0,-0.9385675664,0.0774759468
rcsB:del_rcsB:2.0,2.8040286835,-0.2032817532
rcsB:del_rcsB_H12A:2.0,4.9040901617,0.0583980276
rcsB:del_rcsB_D56A:2.0,1.5533956674,-0.4134067353
rcsB:del_rcsB_H77A:2.0,2.7283127699,-0.0658050837
rcsB:del_rcsB_L108A:2.0,-0.6973826780000001,-0.3647040883
rcsB:del_rcsB_WT:3.0,-1.1855673848000001,-0.0126459141
rcsB:del_rcsB_H12A:3.0,1.4218710211,-0.40628049790000004
rcsB:del_rcsB_D56A:3.0,0.2203052634,-0.0668535911
rcsB:del_rcsB_M88A:2.0,0.0313009607,-0.2350981628
rcsB:del_rcsB_H77A:3.0,0.37466763480000004,-0.3992827078
rcsB:del_rcsB_L108A:3.0,1.1549567553,-0.697770581
ribodepletion:RiboZero:1.0,-0.0747157076,-0.0211405209
ribodepletion:RiboZero:2.0,0.0747157076,0.0211405209
single_carbon_source:mucic:1.0,0.07117859380000001,-0.0153469251
single_carbon_source:mucic:2.0,-0.07117859380000001,0.0153469251
single_carbon_source:tartarate:1.0,3.4900303548,-0.3605269721
single_carbon_source:tartarate:2.0,2.7240895261,-0.1691186862
ssrA_ssrB_TCS:ssrB_minus:1.0,0.7273598532000001,0.29947861130000003
ssrA_ssrB_TCS:ssrB_minus:2.0,-0.1003626245,-0.2095719103
ssrA_ssrB_TCS:ssrB_minus:3.0,-0.6269972287000001,-0.089906701
ssrA_ssrB_TCS:ssrB_plus:1.0,1.4956441042,-0.3378170707
ssrA_ssrB_TCS:ssrB_plus:2.0,1.2090102215,-0.3516400025
ssrA_ssrB_TCS:ssrB_plus:3.0,-1.5897322095000002,-0.8385446133000001
yedF:WT:1.0,0.26354886780000003,0.3276375322
yedF:WT:2.0,-0.26354886780000003,-0.3276375322
yedF:del_yedF:1.0,4.187109453,2.7256520509
yedF:del_yedF:2.0,3.5008052595,2.2924265693
yedF:del_yedF:3.0,0.31896709900000003,2.8908553208
14028S_paratyphiA:37C_stationary:1.0,-7.0852751695,0.5111373391
14028S_paratyphiA:42C_log:1.0,-1.1210368061,-0.24166247870000002
14028S_paratyphiA:37C_log:1.0,0.11192780490000001,0.1682352035
14028S_paratyphiA:42C_log:2.0,-0.2506386538,-0.2274022386
14028S_paratyphiA:37C_stationary:2.0,-10.4470717105,0.8227009557
14028S_paratyphiA:37C_log:2.0,-0.11192780490000001,-0.1682352035
7TF:hilC:1.0,-2.2521484427000003,-1.1637153446
7TF:del_hilD:1.0,-2.6528359009,0.086096064
7TF:WT:1.0,-0.061069747800000004,0.0323700997
7TF:hilD:1.0,-2.8405785868,-0.9510457327
7TF:WT:2.0,-0.32212521180000003,0.0850553689
7TF:del_sprB:1.0,-0.3583479077,0.026641206900000002
7TF:del_rtsB:1.0,0.8991866167,0.1058867294
7TF:rtsA:1.0,2.686293043,-0.1993179686
7TF:del_invF:1.0,-2.5174758813,0.2837283895
7TF:sprB:1.0,-2.8490506612,-0.7507007752
7TF:hilD:2.0,-2.6995554033999998,-0.8783197704
7TF:del_invF:2.0,-1.6195071254,0.2648208051
7TF:del_rtsB:2.0,0.667854978,0.2164924026
7TF:hilC:2.0,-3.2757542409,-1.1515350551
7TF:WT:3.0,-0.5189189484,-0.0421338562
7TF:del_hilD:2.0,-1.3060900179,0.0914877298
7TF:rtsA:2.0,3.435562142,-0.0936793365
7TF:invF:1.0,-2.8599545332,-0.010725784300000001
7TF:invF:2.0,-1.6152479761,-0.9429228444000001
7TF:sprB:2.0,-4.0495762997,-0.7471474762
7TF:del_sprB:2.0,-0.9633884548,0.2864289567
7TF:WT:4.0,0.902113908,-0.0752916124
MMC:del_rtcB_No treatment:1.0,-1.8602989546000002,-0.1959700379
MMC:WT_No_treatment:1.0,0.0964696767,-0.1222266392
MMC:WT_No_treatment:2.0,-1.2506947825,0.16303011750000002
MMC:del_rtcR_No_treatment:1.0,-1.9312519670000001,0.0774089372
MMC:del_rtcR_3mM_MMC:1.0,-7.4458812266,0.24527645080000002
MMC:WT_No_treatment:3.0,1.1542251057,-0.0408034783
MMC:del_rtcB_3mM_MMC:1.0,-9.0509800907,0.3319052048
MMC:del_rtcB_3mM_MMC:2.0,-7.9671216169,0.3037324101
MMC:del_rtcR_3mM_MMC:2.0,-6.6237763784,0.4407408942
MMC:del_rtcR_3mM_MMC:3.0,-6.2594546089,0.0357321649
MMC:del_rsr_No_treatment:1.0,-1.6741811293,0.5890590045
MMC:del_rtcB_3mM_MMC:3.0,-8.7145509,0.3660436965
MMC:del_rtcR_No_treatment:2.0,0.5797252449,-0.16095839820000002
MMC:del_rsr_3mM_MMC:1.0,-8.1032787039,0.2549044083
MMC:del_rtcB_No treatment:2.0,-1.6154485137,-0.3316200855
MMC:WT_3mM_MMC:1.0,-8.2136959268,-0.0276221426
MMC:del_rsr_3mM_MMC:2.0,-9.2370353546,0.45024051390000003
MMC:WT_3mM_MMC:2.0,-8.6933593731,0.1189255101
MMC:del_rsr_No_treatment:2.0,-3.5535514475000003,0.1486196606
MMC:del_rtcB_No treatment:3.0,-0.8973265503000001,-0.2653432454
MMC:del_rsr_No_treatment:3.0,-1.4459948564,-0.0736287781
Nontyphoidal_comparisons:rep:1.0,0.5134601514,-0.15043601850000002
Nontyphoidal_comparisons:rep:2.0,-1.2003484113,0.26911944390000003
Nontyphoidal_comparisons:rep:3.0,0.6868882598,-0.1186834253
araC:delta_araC_LB:1.0,-0.0473506803,0.332314121
araC:WT_LB:1.0,-0.7890462692,0.07035532650000001
araC:WT_LB:2.0,0.7890462692,-0.07035532650000001
araC:delta_araC_LB:2.0,-0.26747304250000004,0.5185202993
csgD:WT_planktonic_TP1:1.0,3.280172056e-16,0.0
csgD:del_csgD_planktonic_TP2:1.0,-2.8243259391,-0.2041207477
csgD:WT_aggregate_TP2:1.0,-1.8898314006999999,-0.3961761348
csgD:del_csgD_planktonic_TP1:1.0,-0.46585136530000004,-0.1587379422
csgD:WT_planktonic_TP3:1.0,-11.4046213076,-0.37071398710000003
csgD:del_csgD_planktonic_TP3:1.0,-15.5496800293,-0.3714054332
csgD:WT_planktonic_TP2:1.0,-4.8802716988,-0.2540850964
csgD:WT_aggregate_TP3:1.0,-11.8906114649,-0.7872106885
csgD:PcsgD_planktonic_lux_TP1:1.0,-0.3123754673,0.2683903253
csgD:PcsgD_planktonic_lux_TP4:1.0,-12.9880141788,-0.1337365921
csgD:PcsgD_aggregate_lux_TP3:1.0,-12.9022383297,-1.2182024667
csgD:PcsgD_planktonic_lux_TP2:1.0,-2.8283991585,-0.0380765683
csgD:PcsgD_planktonic_lux_TP3:1.0,-9.9264728976,-0.21427411130000001
csgD:del_csgD_planktonic_TP4:1.0,-17.7796654243,-1.0574759984
csgD:WT_aggregate_TP4:1.0,-15.9667259874,-1.5173119563
csgD:PcsgD_aggregate_lux_TP4:1.0,-15.339285867,-1.0366386535
csgD:PcsgD_aggregate_lux_TP2:1.0,-1.3880909052,-0.4239823106
csrA:10min_LB_csrA:1.0,10.3649146187,-1.2851412038
csrA:10min_LB_WT:1.0,10.4608648331,-0.3754935293
csrA:2.5min_LB_csrA:1.0,10.8989076754,-0.6948256641
csrA:5min_mLPM_WT:1.0,3.5575752457,-0.1338508549
csrA:15min_mLPM_csrA:1.0,-5.3117565086,-1.1712961614
csrA:5min_LB_WT:1.0,15.6946713949,-0.5725025377
csrA:2.5min_LB_WT:1.0,9.0172080078,-0.3310040413
csrA:0min_LB_WT:1.0,0.0415741041,-0.061446959
csrA:15min_LB_WT:1.0,-3.6716248133000002,-0.5233838145
csrA:0min_mLPM_WT:1.0,-12.5413934567,0.6719917842
csrA:15min_LB_csrA:1.0,-4.9962529046,-1.3687093497
csrA:15min_mLPM_WT:1.0,-5.7635033129,-0.5023159925
csrA:15min_LB_csrA:2.0,0.5401017416,-1.5014029946
csrA:0min_mLPM_WT:2.0,-12.4520157439,1.0008752249
csrA:0min_LB_csrA:1.0,-1.0694599574,-0.018689604000000002
csrA:15min_LB_WT:2.0,-3.572657056,-0.8154559916
csrA:15min_mLPM_WT:2.0,-3.7305909797,-0.8025404959
csrA:5min_LB_WT:2.0,15.7018821793,-0.38435210880000004
csrA:5min_mLPM_WT:2.0,3.2261547226,-0.2064690694
csrA:2.5min_LB_WT:2.0,9.4671157717,-0.537658052
csrA:5min_mLPM_csrA:1.0,0.6020313386,-0.9967905131
csrA:0min_LB_csrA:2.0,-0.6103355439,-0.0357265916
csrA:15min_mLPM_csrA:2.0,-5.0104644071,-1.3002073753
csrA:5min_mLPM_csrA:2.0,1.9731680359000001,-0.9743027393
csrA:10min_LB_WT:2.0,9.8931100385,-0.6909403774
csrA:0min_LB_WT:2.0,-0.0415741041,0.061446959
csrA:5min_LB_csrA:1.0,16.2352587458,-0.8893318480000001
csrA:10min_mLPM_csrA:1.0,-5.494891392,-1.4139986927
csrA:10min_mLPM_csrA:2.0,-4.9776595447,-1.2924142248
csrA:5min_LB_csrA:2.0,16.6194100044,-1.0327880265
csrA:2.5min_LB_csrA:2.0,10.2020043275,-0.6061654114
csrA:10min_LB_csrA:2.0,6.3642607577,-1.1131083683
flagellum:ΔSTM14_1829 :1.0,-0.35150515920000003,0.5198614885
flagellum:ΔSTM14_1829 :2.0,-0.672226318,0.4101631988
flagellum:WT:1.0,-0.0025565650000000002,-0.0615407698
flagellum:WT:2.0,-0.1312642779,0.025942910200000002
flagellum:ΔSTM14_1829 :3.0,0.0805527352,0.208747008
flagellum:WT:3.0,0.13382084290000001,0.0355978595
fliA:del_rpoF:1.0,2.4767935637000003,0.4465636469
fliA:WT:1.0,0.48151195160000004,0.4072627588
fliA:del_rpoF:2.0,1.8685288462,0.051147622600000005
fliA:WT:2.0,-0.48151195160000004,-0.4072627588
mgtC:empty_pUH21:1.0,-0.16047211320000002,-0.06708922910000001
mgtC:pUH_mgtC:1.0,-0.27048313150000003,-0.1587316956
mgtC:empty_pUH21:2.0,0.16047211320000002,0.06708922910000001
mgtC:pUH_mgtC:2.0,-0.2994901777,-0.1827586554
mgtCBR:empty_pBAD18:1.0,0.0062174915,0.0431091543
mgtCBR:mgtC_pBAD113:1.0,0.7507761735,0.1249740606
mgtCBR:empty_pBAD18:2.0,-0.0062174915,-0.0431091543
mgtCBR:mgtC_pBAD113:2.0,0.7573772867,0.243870004
novobiocin:100_Novobiocin_60min:1.0,0.9615040481,1.5425038386
novobiocin:500_Novobiocin_60min:1.0,-2.1394435015,2.3104525616
novobiocin:0_Novobiocin_60min:1.0,3.1363104715,0.4399875925
novobiocin:0_Novobiocin_0min:1.0,0.0548018512,0.08785077620000001
novobiocin:100_Novobiocin_60min:2.0,2.0851681328,1.5786860944
novobiocin:0_Novobiocin_10min:1.0,0.1952213026,-0.2122365726
novobiocin:500_Novobiocin_20min:1.0,-1.5136772257,0.6431340356
novobiocin:0_Novobiocin_20min:1.0,-2.8278368191,0.1755322065
novobiocin:0_Novobiocin_60min:2.0,2.6080645055,0.5269412911
novobiocin:0_Novobiocin_10min:2.0,1.8279570667,-0.1707389523
novobiocin:500_Novobiocin_60min:2.0,-0.18265717720000002,2.1785728518
