,A,XisF4
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-1.082126329,-0.544401123
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,0.613328412,0.327895865
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.523719987,-0.19836678400000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.523719987,0.19836678400000002
Metabolic_fitness_plasmid:PAO1_pAKD1:1,0.317502561,-0.026085443000000003
Metabolic_fitness_plasmid:PAO1_pAKD1:2,1.300901952,-1.529377806
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,1.387507987,0.22750972800000002
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,1.76756135,0.42222542300000004
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-0.499618349,-0.35875420500000005
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,0.47222434900000004,-0.502612234
Metabolic_fitness_plasmid:PAO1_pBS228:1,0.575892198,0.26249674500000003
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.18084328600000002,0.462965139
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.038443932,-0.105920467
Metabolic_fitness_plasmid:PAO1_RmS149:2,0.417872725,0.08583650500000001
mexZ_knockout:del_mexZ:1,-0.40391961800000004,-0.450134825
mexZ_knockout:del_mexZ:2,-0.19854372,-0.1312805
mexZ_knockout:del_mexZ:3,0.16857248300000002,0.30694904500000003
mexZ_knockout:wt_LB:1,1.07441349,0.224124237
mexZ_knockout:wt_LB:2,-0.46249227800000003,-0.18025711300000002
mexZ_knockout:wt_LB:3,-0.611921212,-0.043867125
Mucin_glycans:ABTGC:1,-0.7498493690000001,0.17553148400000002
Mucin_glycans:ABTGC:2,0.44717687,-0.002985947
Mucin_glycans:ABTGC:3,0.5434197030000001,-0.206320745
Mucin_glycans:ABTGC:4,0.085472219,0.070318488
Mucin_glycans:ABTGC:5,-0.326219423,-0.03654328
Mucin_glycans:MUC5B:1,0.222406335,0.22977097900000001
Mucin_glycans:MUC5B:2,-0.24818524300000003,-0.554588535
Mucin_glycans:Glycans:1,-1.115994494,0.022483935
Mucin_glycans:Glycans:2,-0.422111373,0.096264083
NC_002516.2:Planktonic_total_RNA_Rep:1,0.342749103,-0.19043142100000002
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.19773857,0.152729737
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.145010533,0.037701683
NC_002516.2:Biofilm_total_RNA_Rep:1,-0.708881839,-0.360221214
NC_002516.2:Biofilm_total_RNA_Rep:2,0.026344279,-0.128158888
Zinc_treatment:PA_Zn:1,0.50700343,0.163515147
Zinc_treatment:PA_Zn:2,1.304811819,-0.062994164
Zinc_treatment:PA_Zn:3,0.47117531300000004,0.058993857000000004
Zinc_treatment:PA_Zn_wt:1,-0.213385072,0.027865839000000003
Zinc_treatment:PA_Zn_wt:2,0.213385072,-0.027865839000000003
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.15622170500000002,-0.033646664
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.15622170500000002,0.033646664
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-2.114957665,-0.148675137
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-2.765958163,0.113508065
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-3.2764701130000002,0.065916846
Paeru_PRECISE:CAMHB_wt:1,5.214921246,0.23048758300000002
Paeru_PRECISE:CAMHB_wt:2,5.210071469,-0.5652996210000001
Paeru_PRECISE:CAMHB_wt:3,5.956963087,0.546073103
Paeru_PRECISE:CAMHB_wt:4,5.268245869,-0.09776459700000001
Paeru_PRECISE:M9glucAA_Pqt10:1,3.645663227,-0.901751484
Paeru_PRECISE:M9glucAA_Pqt10:2,1.897614206,-0.6604636110000001
Paeru_PRECISE:M9glucAA_Pqt:1,2.052256601,-0.8813453640000001
Paeru_PRECISE:M9glucAA_Pqt:2,1.8292353760000002,-1.252523856
Paeru_PRECISE:M9glucAA_wo_Pqt:1,1.5983642530000002,-0.8542542790000001
Paeru_PRECISE:M9glucAA_wo_Pqt:2,1.633406156,-0.135666896
Paeru_PRECISE:M9glucAA_NaCl:1,2.086400374,-0.474297077
Paeru_PRECISE:M9glucAA_NaCl:2,3.563423102,0.14268481300000002
Paeru_PRECISE:M9glucAA_NaCl:3,3.278687744,0.20699282300000002
Paeru_PRECISE:CAMHB_wt:5,3.460964003,0.826083773
Paeru_PRECISE:CAMHB_wt:6,3.3252735429999998,0.25967645300000003
Paeru_PRECISE:LB_wt:1,-2.284227037,-1.491304339
Paeru_PRECISE:LB_wt:2,-0.17093964,-1.385120448
Paeru_PRECISE:M9glucAA_wt:1,-0.646150627,0.545972683
Paeru_PRECISE:M9glucAA_wt:2,1.464108548,0.673760883
Paeru_PRECISE:M9glucAA_lowpH:1,1.634260658,0.12798056300000002
Paeru_PRECISE:M9glucAA_lowpH:2,1.070855501,-0.06408248700000001
Paeru_PRECISE:M9glucAA_DPD:1,2.555045486,-0.44614263
Paeru_PRECISE:M9glucAA_DPD:2,2.042610108,-0.502717454
Paeru_PRECISE:M9sucAA_wt:1,0.37992551300000005,-0.821452174
Paeru_PRECISE:M9sucAA_wt:2,0.846748669,-0.837136418
Paeru_PRECISE:M9glucAA_NaCl:4,2.309812191,-0.108923377
Paeru_PRECISE:M9glucAA_NaCl:5,2.195057869,-0.017923367000000003
Paeru_PRECISE:M9sucAA_wt:3,1.588902021,0.321013013
Paeru_PRECISE:M9sucAA_wt:4,1.39207022,0.144514383
Paeru_PRECISE:R10LB_wt:1,2.098940521,0.039253563000000005
Paeru_PRECISE:M9glucAA_NaCl:6,3.154702829,-0.31843422
Paeru_PRECISE:M9glucAA_NaCl:7,3.574290307,-0.24294040700000002
Paeru_PRECISE:M9fructAA_wt:1,1.217467959,-0.105013877
Paeru_PRECISE:M9fructAA_wt:2,0.7856520640000001,-0.503772427
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.923098278,-0.30341057600000004
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.665276039,-0.280457986
Paeru_PRECISE:M9pyruvAA_wt:1,1.38582175,-0.790171767
Paeru_PRECISE:M9pyruvAA_wt:2,0.916723881,-0.11823001200000001
Paeru_PRECISE:M9fructAA_wt:3,3.352619708,-0.41042456
Paeru_PRECISE:M9fructAA_wt:4,3.280901701,-0.585568035
Paeru_PRECISE:M9GlcNAcAA_wt:3,1.440914786,-0.08576196700000001
Paeru_PRECISE:M9GlcNAcAA_wt:4,0.9076171550000001,0.077446843
Paeru_PRECISE:M9glycAA_wt:1,1.8265030160000002,0.7755203430000001
Paeru_PRECISE:M9glycAA_wt:2,1.833835472,0.607741183
Paeru_PRECISE:M9pyruvAA_wt:3,1.4445626740000002,0.343003903
Paeru_PRECISE:CAMHB_wt:7,5.275712908,-0.270119385
Paeru_PRECISE:CAMHB_wt:8,5.153769254,-0.205616647
Paeru_PRECISE:R10LB_wt:2,3.637288687,-0.18295814600000002
Paeru_PRECISE:R10LB_wt:3,2.157205322,-0.148957681
Paeru_PRECISE:R10LB_wt:4,4.248434135,0.017114943
Paeru_PRECISE:R10LB_wt:5,4.886829932,-0.45105526900000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,2.405193144,-1.2922183010000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,2.640670484,-2.220749447
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,2.814060367,-1.11475966
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,2.748138844,-1.189049234
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,3.044842585,-0.5347679310000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,2.790130734,-1.626102932
Paeru_PRECISE:M9sucAA_wt:5,4.094271182,0.27430397300000003
Paeru_PRECISE:M9sucAA_wt:6,3.476425706,0.40622306300000005
Paeru_PRECISE:R10LB_wt:6,4.046464519,0.323194333
Paeru_PRECISE:R10LB_wt:7,3.846187527,0.250291873
Paeru_PRECISE:LB_wt:3,-1.362750743,0.498604513
Paeru_PRECISE:LB_wt:4,0.116422019,0.691233983
Paeru_PRECISE:R10LB_NaCl:1,2.218674452,-2.351946875
Paeru_PRECISE:R10LB_NaCl:2,1.011507753,-1.307520739
Paeru_PRECISE:M9glucAA_wt:3,-1.362098408,-0.543059225
Paeru_PRECISE:M9glucAA_Zn:1,-4.536200223,-5.8028176909999996
Paeru_PRECISE:M9glucAA_Cu:1,2.012640646,-1.602494196
Paeru_PRECISE:M9glucAA_NaOCl:1,-0.555186692,0.360030283
Paeru_PRECISE:M9GlcNAcAA_8:1,-2.9558187680000003,1.146657193
Paeru_PRECISE:M9GlcNAcAA_8:2,-3.828322001,-0.556042013
Paeru_PRECISE:M9GlcNAcAA_4:1,-1.914558055,0.044706463
Paeru_PRECISE:M9GlcNAcAA_4:2,-2.536260273,-0.395670972
Paeru_PRECISE:M9GlcNAcAA_2:1,-1.288649151,0.39392292300000004
Paeru_PRECISE:M9GlcNAcAA_2:2,-2.8234625700000002,-1.080252758
Paeru_PRECISE:M9GlcNAcAA_1:1,-0.23405631500000001,-0.49421963
Paeru_PRECISE:M9GlcNAcAA_1:2,-0.78234802,-0.16042003400000002
Paeru_PRECISE:M9glucAA_NaOCl:2,-1.228302665,0.063942763
Paeru_PRECISE:M9glucAA_Cu:2,5.487232019,-1.320546226
Paeru_PRECISE:M9glucAA_Fe:1,-0.910938667,-0.710894825
Paeru_PRECISE:M9glucAA_Fe:2,-0.7525242160000001,-0.347447732
Paeru_PRECISE:M9glucAA_Zn:2,0.7817681190000001,-1.64905444
Paeru_PRECISE:M9glucAA_wt:4,0.5441404870000001,-0.676674341
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,0.647579896,-0.679261546
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,1.079321958,-1.4146778420000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,1.8911915380000002,-1.418598709
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.09180813600000001,-0.214599441
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.47912344900000003,0.05867528600000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.38731531300000005,0.155924155
relA-spoT_double-mutant:plank_WT_1:1,-0.315824465,-0.116355042
relA-spoT_double-mutant:plank_WT_1:2,0.248553449,0.031130348000000002
relA-spoT_double-mutant:plank_WT_1:3,0.067271016,0.085224695
relA-spoT_double-mutant:plank_rel-spot:1,-0.343230702,-0.8428463180000001
relA-spoT_double-mutant:plank_rel-spot:2,-1.692159438,-0.581761964
Rosmarinic_acid:PAO1-100UMRA:1,-0.002308189,-0.234410168
Rosmarinic_acid:PAO1-100UMRA:2,0.027994286,-0.095788437
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.192745241,0.009121614
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.14210540100000002,-0.059795439000000006
Rosmarinic_acid:PAO1_DMSO_Control:3,0.33485064200000003,0.050673825000000006
Tf_toxin_expression:PAO1_WT:1,0.344389149,0.437110606
Tf_toxin_expression:PAO1_WT:2,-0.344389149,-0.437110606
Tf_toxin_expression:PAO1_derfA:1,0.406679928,0.30585602100000003
Tf_toxin_expression:PAO1_derfA:2,0.605121751,0.27471178900000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-0.20105636100000002,0.419687366
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,0.194433713,0.58599298
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-0.170182928,-1.086070174
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,1.691637429,-1.410728948
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-1.038271639,0.51671459
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-0.240185013,0.23882888400000002
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.803147163,-0.020148794
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.803147163,0.020148794
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,5.159734229,0.603077489
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,4.119241484,0.890921759
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,1.8789108680000002,-1.872013772
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,0.857387651,-2.261074166
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.313128509,0.118204925
natural_RNA_aptamers:PA_Water_rep_wt:2,0.313128509,-0.118204925
natural_RNA_aptamers:PA_FMN_rep:1,-0.5005318480000001,-0.022068991000000003
natural_RNA_aptamers:PA_FMN_rep:2,-0.04015059,-0.02824716
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.335354816,0.6057702580000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.984689016,0.6402176970000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.9178554990000001,0.662032849
