,A,zur
dormancy:dormant_20d_rifampicin:1,-0.9658075948,0.35868180510000003
dormancy:dormant_20d_rifampicin:2,-0.5416640991,0.36086483700000005
dormancy:dormant_20d_rifampicin:3,-0.8270666345000001,-0.106478364
dormancy:dormant_no_treatment:1,-0.3901780955,0.12112911130000001
dormancy:dormant_no_treatment:2,0.2657585905,-0.0325824735
dormancy:dormant_no_treatment:3,0.1244195049,-0.08854663780000001
eccE1:control:1,-0.1731399016,0.059537251000000006
eccE1:control:2,0.1731399016,-0.059537251000000006
eccE1:delta_eccE1:1,-0.1789776079,-0.0830242129
eccE1:delta_eccE1:2,0.21442967740000002,-0.1047755357
eccE1:delta_eccE1_eccE1_HA_comp:1,-0.1188542516,0.4340865565
eccE1:delta_eccE1_eccE1_HA_comp:2,0.051745897900000004,0.1530084263
eccE1:delta_eccE1_empty_vector:1,0.7132140181000001,0.025693634
eccE1:delta_eccE1_empty_vector:2,0.7898403188,-0.059849837100000004
eccE1:delta_eccE1_myc_p1_HA_comp:1,1.6956422979,-0.4025122447
eccE1:delta_eccE1_myc_p1_HA_comp:2,1.9352236753,-0.19729428810000002
eccE1:delta_eccE1_mycP1_eccE1_comp:1,0.3765259702,0.09715441450000001
eccE1:delta_eccE1_mycP1_eccE1_comp:2,-0.3169815495,0.1272229709
emb:0_days_2.45:1,0.2115108064,-0.27150552
emb:0_days_2.45:2,1.2310295239,-0.2752278948
emb:0_days_2.45:3,0.566979109,0.0879208076
emb:0_days_2.45:4,1.5693250481,-0.28163415210000003
emb:0_days_control:1,-0.20967451250000002,0.12592067710000002
emb:0_days_control:2,0.5347747589,-0.11817177200000001
emb:0_days_control:3,-0.0434494318,-0.0009864148
emb:0_days_control:4,-0.2816508145,-0.0067624903
emb:1_days_2.45:1,-6.4607003238,0.6442127846
emb:1_days_2.45:2,-6.596638953,0.6188568676
emb:1_days_2.45:3,-6.621122492,0.7011576987
emb:1_days_2.45:4,-6.2542262637,0.7517951181
emb:1_days_control:1,-7.0740860993,0.4158396501
emb:1_days_control:2,-6.6468850255,0.292251855
emb:1_days_control:3,-6.5919432246,0.4953792087
emb:1_days_control:4,-7.2414169694,0.4360110096
espL:ko:1,-0.0155427694,-0.0012549323
espL:ko:2,-0.1800230826,-0.0515622367
espL:wt:1,0.11899452220000001,0.0136160724
espL:wt:2,-0.11899452220000001,-0.0136160724
esx_1:ko:1,-0.178385174,-0.0664275446
esx_1:ko:2,-0.43393464530000003,0.22759930150000002
esx_1:wt:1,-0.106104869,-0.1555149454
esx_1:wt:2,-0.0810906359,0.1109048871
esx_1:wt:3,0.1871955049,0.044610058200000004
genotoxic:control:1,-0.225052514,-0.2585829196
genotoxic:control:2,0.225052514,0.2585829196
genotoxic:growth_supplement:1,1.1848799896,-0.4330766133
genotoxic:growth_supplement:2,1.6799110365,0.0271516908
growth:tss_expnt:1,-0.7936011016000001,-1.8598758849
growth:tss_expnt:2,-1.5597787794,-1.0371885578
growth:tss_expnt:3,-1.4530287701,-1.6489724002
growth:tss_starved:1,-5.7038527035,-2.2510303374
growth:tss_starved:2,-6.2780116309,-2.5855834323
growth:tss_starved:3,-6.8813757515,-1.2401005282
growth:wt_expn:1,-0.4045304508,-0.1546268435
growth:wt_expn:2,-0.4247561789,0.0969627026
growth:wt_expn:3,0.8292866297,0.0576641409
hs2:treated:1,1.4928077887,0.1280003248
hs2:treated:2,1.4836273819,0.0366085304
hs2:treated:3,1.2745349268,0.19104734650000002
hs2:untreated:1,0.11305011250000001,0.0082874484
hs2:untreated:2,0.2179152633,-0.1135736965
hs2:untreated:3,-0.3309653758,0.10528624810000001
hypoxia:000h_.81_DO:1,0.770258004,-0.21456566300000002
hypoxia:000h_.81_DO:2,0.5136816445,0.19413669590000002
hypoxia:000h_.81_DO:3,-1.2839396485,0.020428967000000003
hypoxia:017h_.57_DO:1,-2.6167901499,0.19156885610000002
hypoxia:017h_.57_DO:2,-1.3783488954,-0.2801435883
hypoxia:017h_.57_DO:3,-2.0889907354,-0.3969749333
hypoxia:023h_.42_DO:1,-0.7283564326,0.2626963983
hypoxia:023h_.42_DO:2,-0.3584229942,0.4059420767
hypoxia:040h_.11_DO:1,-0.0012355119,-0.2278735238
hypoxia:040h_.11_DO:2,0.56721564,0.1924226906
hypoxia:041h_.09_DO:1,0.9376249556,-0.056951917500000004
hypoxia:041h_.09_DO:2,0.0983658072,-0.1266843385
hypoxia:041h_.09_DO:3,1.267115901,-0.1789589519
hypoxia:042h_.07_DO:1,1.4900459936,-0.1299513421
hypoxia:042h_.07_DO:2,1.808706564,0.028901470500000002
hypoxia:043h_.06_DO:1,2.2155701853,0.15688761140000002
hypoxia:043h_.06_DO:2,2.4478603582,-0.2030219446
hypoxia:043h_.06_DO:3,1.4502064974,-0.2811926028
hypoxia:044h_.04_DO:1,3.2564706648,-0.31265852650000003
hypoxia:044h_.04_DO:2,2.0764084637,0.5395338404
hypoxia:044h_.04_DO:3,3.2474284802,-0.11251965500000001
hypoxia:047h_0_DO:1,3.2213154828,0.1390160993
hypoxia:047h_0_DO:2,2.8399240162,0.25950402570000003
hypoxia:047h_0_DO:3,2.4150366268,0.2916741249
hypoxia:049h_0_DO:1,2.9222522256000003,0.5882457147
hypoxia:049h_0_DO:2,2.9501490007,0.4762489425
hypoxia:049h_0_DO:3,2.1335405885,0.4786993021
hypoxia:050h_0_DO:1,1.8820952198,0.7795726049
hypoxia:050h_0_DO:2,2.7823908378,0.5575394945000001
hypoxia:050h_0_DO:3,1.8248520658,0.42192203170000003
hypoxia:052h_0_DO:1,1.834887753,0.9996874315000001
hypoxia:052h_0_DO:2,1.8437476579,0.7631575803
hypoxia:052h_0_DO:3,2.7709321138,0.8818829066
hypoxia:054h_0_DO:1,2.4484512795,0.9588601539
hypoxia:054h_0_DO:2,1.0851681554,0.695528095
hypoxia:054h_0_DO:3,1.1038664488,1.5503945747999999
hypoxia:054h_0_DO:4,2.7269924622,1.2610715712
hypoxia:054h_0_DO:5,1.9834923361999999,1.2524933215
hypoxia:070h_0_DO:1,-3.3227490636,1.4454000105
hypoxia:070h_0_DO:2,-3.0217955389,1.4700522653
hypoxia:088h_0_DO:1,-3.5584717965,1.4968187208
hypoxia:088h_0_DO:2,-2.8762653857,1.6095480402
hypoxia:114.5h_.04_DO:1,0.0784036319,0.9227635522000001
hypoxia:114.5h_.04_DO:2,-0.11686700600000001,1.1268557449
hypoxia:114.5h_.04_DO:3,-0.5559939624,1.087311156
hypoxia:115h_.06_DO:1,1.9564537253,0.8690736216
hypoxia:115h_.06_DO:2,2.0518351637,1.1530732421
hypoxia:115h_.06_DO:3,1.5803946326,0.9865739887
hypoxia:116h_.11_DO:1,1.788151062,0.8845112039
hypoxia:116h_.11_DO:2,2.0862032352,0.7014789413
hypoxia:116h_.11_DO:3,2.2437910857,0.8839300709000001
hypoxia:120h_.47_DO:1,3.2483359535,0.8404978736000001
hypoxia:120h_.47_DO:2,3.5211296806,0.8646944564
hypoxia:120h_.47_DO:3,2.6245551798999998,0.7166497583
kinase:DMSO_0h_F:1,-4.7920732223,-0.4382712623
kinase:DMSO_0h_F:2,-4.862737141,-0.3081507808
kinase:DMSO_0h_F:3,-4.9945701421,-0.0303857735
kinase:DMSO_0h_H:1,-0.8281630383,-0.2283222538
kinase:DMSO_0h_H:2,-0.8040553571,-0.007172031000000001
kinase:DMSO_0h_H:3,-1.3717156773,0.1226210026
kinase:DMSO_0h_H:4,-1.1761133998,0.12370862960000001
kinase:DMSO_0h_H:5,-0.9864462489,-0.0964508136
kinase:DMSO_0h_H:6,-0.9489470148,0.10108600350000001
kinase:DMSO_0h_I:1,0.2562619465,-0.2959883149
kinase:DMSO_0h_I:2,0.0528454714,0.36267886200000005
kinase:DMSO_0h_I:3,0.0214325206,-0.5054033366
kinase:DMSO_0h_I:4,0.2772795988,0.2352241237
kinase:DMSO_0h_I:5,-0.5477526047,0.16012323990000002
kinase:DMSO_0h_I:6,-0.060066932600000005,0.0433654258
kinase:pknD_T10_48h:1,-2.6800565545,-0.8465593637000001
kinase:pknD_T10_48h:2,-2.5826559395,-0.6330030343
kinase:pknD_T10_48h:3,-2.5332166818,-0.7470868236
kinase:pknL_T10_48h:1,-2.1873553771,-0.37616036880000003
kinase:pknL_T10_48h:2,-2.4616052523,-0.4022291458
kinase:pknL_T10_48h:3,-2.3299195237,-0.44326497260000003
kinase:pknL_T4_48h:1,-4.4666434412000005,-0.5362665267
kinase:pknL_T4_48h:2,-3.6325286388,-0.5730749882
kinase:pknL_T4_48h:3,-4.4190731118,-0.5078273222
kinase:T10_12h_F:1,-5.0459692198,0.3003374266
kinase:T10_12h_F:2,-5.2624043212,0.3584417943
kinase:T10_12h_F:3,-5.1749559059,0.38785275900000005
kinase:T10_12h_H:1,-4.5061029677,0.100485345
kinase:T10_12h_H:2,-5.0294060871,0.6041265804
kinase:T10_12h_H:3,-4.9346652824,0.3263407448
kinase:T10_12h_I:1,-1.5661899841,-0.6705604592000001
kinase:T10_12h_I:2,-1.8296320763,-0.3474515868
kinase:T10_24h_F:1,-5.1342381847,0.36016363500000004
kinase:T10_24h_F:2,-5.1993758487,0.1292828294
kinase:T10_24h_F:3,-5.2161619017,0.0481306696
kinase:T10_24h_H:1,-3.7197178494000003,-0.5823818511000001
kinase:T10_24h_H:2,-4.2452649748,-0.0957675285
kinase:T10_24h_H:3,-4.9177096722,0.2665066446
kinase:T10_24h_I:1,-1.3695948468,-0.5093323827
kinase:T10_24h_I:2,-1.1849145254,-0.6239189955000001
kinase:T10_48h_F:1,-4.5048272656,0.45461791630000004
kinase:T10_48h_F:2,-5.8381368722,0.2951058518
kinase:T10_48h_F:3,-5.1278066864,-0.0503934975
kinase:T10_48h_H:1,-3.9630036572,-0.27056850120000003
kinase:T10_48h_H:2,-4.2140142864,0.0544248727
kinase:T10_48h_H:3,-3.9593658745,0.5113520293
kinase:T10_48h_I:1,-1.9905308696000001,-0.3265996431
kinase:T10_48h_I:2,-1.9088916216,-0.4621494639
kinase:T10_48h_I:3,-1.4288164919000002,-0.6419503799
kinase:T4 _48h_H:1,-2.2930864677000002,-0.2465516731
kinase:T4 _48h_H:2,-2.328519996,-0.1359705352
kinase:T4 _48h_H:3,-2.0015431843,-0.3484074992
kinase:T4 20 _12h_I:1,-1.1264787055,-0.228278699
kinase:T4 20 _12h_I:2,-1.2719058269,-0.11978017960000001
kinase:T4 20 _12h_I:3,-1.4237103284,-0.3243351651
kinase:T4_12h_F:1,-4.2229617679,0.07786979100000001
kinase:T4_12h_F:2,-4.4398032046,0.1215311954
kinase:T4_12h_F:3,-4.4933167443,0.1507543228
kinase:T4_12h_H:1,-4.0975555798,-0.0705771848
kinase:T4_12h_H:2,-3.9100056593,-0.1610856002
kinase:T4_12h_H:3,-2.7629326027000003,-0.33934882180000003
kinase:T4_24h_F:1,-3.7347906831,0.20933764430000001
kinase:T4_24h_F:2,-4.1063888944,0.0572704401
kinase:T4_24h_F:3,-3.6630922299,0.0624377921
kinase:T4_24h_H:1,-2.0193362417,-0.38464683190000004
kinase:T4_24h_H:2,-2.5592286093,-0.47173305800000004
kinase:T4_24h_H:3,-1.7367515889,-0.3864872858
kinase:T4_24h_I:1,-1.1221080093,-0.2392277737
kinase:T4_24h_I:2,-1.0275888152,-0.3555863477
kinase:T4_48h_F:1,-3.0407306707,-0.0477522682
kinase:T4_48h_F:2,-3.12264952,0.0783782259
kinase:T4_48h_F:3,-2.7222273193,0.060716326800000005
kinase:T4_48h_I:1,-2.3121632748,0.0299203743
kinase:T4_48h_I:2,-1.5002594237,-0.44998560600000004
kinase:T4_48h_I:3,-1.4755498946,-0.2375487818
kinase:WT_T10_48h:1,-4.2832989778,-0.4436056121
kinase:WT_T10_48h:2,-3.3920925481,-0.32584735400000003
kinase:WT_T10_48h:3,-2.963647397,-0.17943999200000002
kinase:WT_T10_48h:4,-3.7821932509,-0.6155966227
kinase:WT_T10_48h:5,-3.544197947,-0.7127789059
kinase:WT_T4_48h:1,-2.7496463725,-0.42651549110000003
kinase:WT_T4_48h:2,-3.1123172692,-0.28205259
kinase:WT_T4_48h:3,-3.2815265545,-0.4047281191
levofloxacin:control:1,1.2649582909000001,0.041020662400000005
levofloxacin:control:2,-0.4120636801,-0.1437547637
levofloxacin:control:3,-0.8528946109000001,0.1027341013
levofloxacin:treated:1,-12.0987928306,-0.7492422261
levofloxacin:treated:2,-14.8015502306,-0.9482433791
levofloxacin:treated:3,-14.8467833067,-0.8143293267
linez:0_days_4:1,-2.1095133744,0.3541027438
linez:0_days_4:2,-2.8010969861,0.5143261006000001
linez:0_days_4:3,-2.0374955407,0.7350134649000001
linez:0_days_4:4,-2.3739143515,0.7248626492
linez:0_days_control:1,0.1751745518,0.0360650099
linez:0_days_control:2,-0.1894348563,-0.016447659700000002
linez:0_days_control:3,-0.1440819653,0.052496499999999995
linez:0_days_control:4,0.15834226980000002,-0.0721138501
linez:1_days_4:1,4.1245881755,-0.0914583172
linez:1_days_4:2,3.9486307038,-0.07697331510000001
linez:1_days_4:3,4.4388310236,-0.066202667
linez:1_days_4:4,4.4872251865,-0.1142050681
linez:1_days_control:1,-0.3819315958,0.1248182471
linez:1_days_control:2,-0.3462305765,-0.0499582388
linez:1_days_control:3,-0.2898667921,0.2036082157
lipid:dextrose_exp:1,-0.2121296474,0.0489473719
lipid:dextrose_exp:2,0.2121296474,-0.0489473719
lipid:dextrose_hypo:1,-15.808532089,2.7561992550000003
lipid:dextrose_hypo:2,-12.5047644661,2.2997930488
lipid:dextrose_stat:1,-2.1911389633000002,2.2068565202
lipid:dextrose_stat:2,-2.2302701989,2.0061206315
lipid:lipid_exp:1,4.5506048963,2.018424087
lipid:lipid_exp:2,3.2842957794,1.8861209856
lipid:lipid_stat:1,-4.2491723392,2.4598053062
lipid:lipid_stat:2,-5.7201809143,2.1641422674
mcr11:mcr11_mutant:1,-3.8550445158,0.3665739457
mcr11:mcr11_mutant:2,-2.9810831379,-0.0564321382
mcr11:mcr11_mutant:3,-1.6728701062,0.048457144800000004
mcr11:wt:1,0.3328390423,0.046406402900000004
mcr11:wt:2,-0.8978632936000001,0.0469010284
mcr11:wt:3,0.5650242514,-0.09330743130000001
miceAV_macro:24h_control:1,0.311316525,0.0646923663
miceAV_macro:24h_control:2,-0.025181470600000002,-0.1058888587
miceAV_macro:24h_control:3,-0.28613505440000003,0.0411964923
miceBMDM:inf02:1,8.9603991388,-1.8023409564000001
miceBMDM:inf02:2,7.79151955,-1.6839063288
miceBMDM:inf02:3,8.2040899997,-1.5903957765999999
miceBMDM:inf24:1,8.8221025813,-0.9427717296
miceBMDM:inf24:2,9.8835774358,-0.8203477472
miceBMDM:inf24:3,9.8438154795,-1.1942864134
miceBMDM:inf08:1,9.4219862905,-1.4807877017
miceBMDM:inf08:2,9.5260667004,-1.1863389292
miceBMDM:inf08:3,9.3270858541,-1.3699482056
miceBMDM:no_inf02:1,0.1488350835,0.0379564014
miceBMDM:no_inf02:2,-0.364149255,-0.09191818410000001
miceBMDM:no_inf02:3,0.2153141715,0.0539617827
miceBMDM:no_inf24:1,1.0541272479,-0.5830754301000001
miceBMDM:no_inf24:2,0.7947093749,-0.4359364113
miceBMDM:no_inf24:3,1.3815250355,-0.4124229392
miceBMDM:no_inf08:1,3.677844767,-0.9251009318000001
miceBMDM:no_inf08:2,4.2304987734,-1.17230395
miceBMDM:no_inf08:3,3.7848182026,-0.9017983965
miceNF:control:1,-0.7620036382,0.0299940257
miceNF:control:2,0.7620036382,-0.0299940257
miceNF:invivo:1,2.0122338534,0.48028062320000003
miceNF:invivo:2,1.2982579542,0.5197177483000001
miceNF:invivo:3,2.15911499,0.5432360991
mihF:mihF_mutant_atc:1,4.4469255368,0.8302892383
mihF:mihF_mutant_atc:2,3.3496872412,1.1068946466
mihF:mihF_mutant_no_atc:1,-4.7240778396,0.0169374705
mihF:mihF_mutant_no_atc:2,-3.3871813561,0.3899665505
mihF:wt_atc:1,0.0806237045,0.0118998574
mihF:wt_atc:2,-1.7480382331,0.2802341988
mihF:wt_no_atc:1,-0.7922225251,0.2499617381
mihF:wt_no_atc:2,0.7922225251,-0.2499617381
mmpl3:mutant_no_ATC:1,0.5473809266,-0.3025384446
mmpl3:mutant_no_ATC:2,-0.5473809266,0.3025384446
mmpl3:mutant_with_ATC:1,0.23314032850000002,1.0326133624
mmpl3:mutant_with_ATC:2,0.31679156010000004,0.7008375626000001
mrsI:ko_iron_atc:1,0.09903821260000001,-0.08306981470000001
mrsI:ko_iron_atc:2,0.8940639753,0.2191479351
mrsI:ko_iron_no_atc:1,-3.8272954076,-2.0041361068
mrsI:ko_iron_no_atc:2,-3.5866590803,-1.9585533195
mrsI:ko_ox_atc:1,-4.0579371606,-1.8838161983
mrsI:ko_ox_atc:2,-4.1794591758,-2.1224234905
mrsI:ko_ox_no_atc:1,-4.3522146195,-2.1080158136
mrsI:ko_ox_no_atc:2,-3.6739428815,-2.3728402596000002
